Experiment,piControl,historical,historical,historical,historical,historical,historical,historical,historical,historical,ssp126,ssp126,ssp126,ssp126,ssp126,ssp245,ssp245,ssp245,ssp245,ssp245,ssp370,ssp370,ssp370,ssp370,ssp370,ssp585,ssp585,ssp585,ssp585,ssp585
486,301.50306276523617,301.5027478461368,301.4986927454463,301.819418142876,301.64775678766836,301.65239282510015,301.3369024998699,301.23918873294645,301.7129795465424,301.5697293585022,303.1020855202842,303.7029793829717,303.5247231663164,303.5984370529281,303.26727459854163,303.66472365822256,303.8300312676359,303.6523080543784,303.96167001734005,303.943395337637,304.15536764949434,303.6040245971121,303.60789573094354,303.697095430679,303.9342005644379,304.09229381219916,304.128977932427,304.14265566136896,304.02655975411835,304.0334053459199
487,301.3679264304648,301.43910575273344,301.50755407248414,301.59582845573243,301.5447625654117,301.5653629135291,301.1657108892177,301.279766194586,301.5859122762726,301.53911894447066,302.9947780406191,303.46369767401677,303.40502655275105,303.52247454413936,303.29400611799014,303.62495546556653,303.78378194358066,303.5986848128554,303.8019165318589,303.8921403958745,304.11948850673866,303.47909351132694,303.57660311329755,303.6209864703554,303.9063534309775,304.09354600899394,303.9731092515903,304.05860363092614,303.9666514360185,303.98170307131335
488,301.3939679189052,301.5445865660516,301.61827778550315,301.51484225316034,301.7352035568869,301.66931670261016,301.2911946115058,301.4755339900997,301.6337058441497,301.66086417102855,303.09421105940106,303.3786832253453,303.5227449427128,303.58587275552713,303.4567514384847,303.70257407680776,303.83245734425753,303.6721671159782,303.7774150222478,303.8846904373146,304.17713161290715,303.5910791494848,303.68783379419915,303.8727014965512,304.1054193230346,304.3425442986408,304.10205676212775,304.1083423198913,304.1162064914826,304.1743849385315
489,301.5067910061351,301.79337010553235,301.9117213612322,301.54842060009486,301.9478240090791,301.8728296873009,301.538071900478,301.7146618269943,301.83682795303395,301.9347647075596,303.3118882029032,303.4773378366819,303.7434488138334,303.78246595331854,303.71743637805594,303.90689526149134,303.98205379711754,303.8007837214605,303.89228704841827,303.88122800292194,304.2780029034213,303.87913210594644,303.95249035224487,304.19778276645224,304.28443356157146,304.548045549243,304.3566608331511,304.2924504075385,304.32266422407514,304.4822982506315
490,301.5983188773432,301.9629998336724,302.0811655353173,301.63167178455234,302.11884658904063,302.0576869869767,301.7164371102338,301.9000563165285,302.0420320989675,302.1132027616168,303.4540344534441,303.60669424377323,303.90703517332463,303.9035452156639,303.89623779170785,304.04879672631,304.10321218048597,303.946755978943,303.97812621721613,303.94691298182784,304.3322942753319,304.14924155798343,304.14180238740965,304.3789116806202,304.28518798252077,304.67403882906507,304.57696291211437,304.3984329656922,304.4672557547733,304.7560324657136
491,301.6200007164792,301.95499337136806,302.1191746564384,301.5554292863748,302.1459826081876,301.95602359741616,301.6761450555852,301.853170391917,302.0889779700282,302.0894794402969,303.4707683102824,303.6239973981862,303.9047012106649,303.8186004381682,303.8736244736397,303.9708350018438,304.0493700803646,303.95970998860975,303.95683889094147,303.96033718286117,304.3356985645259,304.23832743104066,304.19258991351165,304.3534870253741,304.226920970804,304.55689276067096,304.521721589711,304.481580068111,304.46687003071503,304.8448443001447
492,301.5257945157545,301.80647692644095,301.96704902571304,301.36387572912514,302.02881622758895,301.8015594595177,301.59866931864343,301.6883929723343,301.9724460796825,301.871026090774,303.3999681175538,303.4560902176501,303.8521158225,303.6221600579678,303.6352871249179,303.77981737048185,303.8811910292515,303.9450786233815,303.8208512499157,303.94355266326966,304.2716040592295,304.1832902974359,304.0677805739462,304.1627578149384,304.1485018875978,304.43405778342213,304.3686912458707,304.47965538957783,304.321201939854,304.6949000178577
493,301.53016372218974,301.8223283328211,301.8494838570211,301.18678988374705,301.82893701387394,301.63217960134017,301.5211974582574,301.5008548828545,301.82797047130174,301.6839694154359,303.35721523456624,303.3603088316292,303.76430217232365,303.4750318452243,303.45072930270857,303.65537416887315,303.7387202572564,303.914396502598,303.6871415349727,303.90489162516275,304.1882931339906,304.12019657411696,303.97924242152226,304.0176263884229,304.20879853559325,304.3777573675086,304.2511226490435,304.4337075344344,304.11928954463906,304.469676784779
494,301.64413287848765,301.97834787596065,301.8478760596093,301.2880156810454,301.75536402193194,301.74487077475914,301.6582422498008,301.57581172727936,301.8085810425166,301.7359166620438,303.47604903757383,303.4223587611384,303.80723582213017,303.57447909155763,303.4724813768223,303.6910647286294,303.7568743279814,304.00853814039675,303.76215350939134,304.02856984146393,304.20369077041244,304.19831337222126,304.01618625213206,303.9801237326762,304.30770141822575,304.45237385129394,304.32039518891446,304.5430478210662,304.1701866338317,304.3570249961621
495,301.89331732415457,302.2103805674189,301.93268055560213,301.56255292372254,301.8969242367271,301.7945637704085,301.7726331821882,301.82299341093795,301.9096689856549,301.8380281335226,303.6352173707621,303.64161719007865,303.8301455803874,303.75903271248905,303.66766016468273,303.7635602665833,303.9647651125629,304.090255980766,303.98779389756675,304.20891472746763,304.2642568359758,304.3349016467683,304.1715587953495,304.1030122556906,304.46016763421284,304.66829672778175,304.42733181164357,304.6959634483024,304.3561106895611,304.4508396852229
496,302.00059944844065,302.15735313700355,301.9280564731304,301.7124309875235,302.0141798387389,301.7371051086208,301.8161516792798,301.997257858853,301.92226354841506,301.81781049643104,303.6974955779517,303.73890460690814,303.67711121290046,303.81791308431576,303.8148936424356,303.7597176322682,304.07917545824233,304.07614518097535,304.129204579111,304.2885827042524,304.2697799472194,304.3596763490027,304.1948297466028,304.1617369372237,304.49741102865386,304.7347808916284,304.4245803805337,304.74519087185473,304.5298304942034,304.579450987738
497,301.8398358096285,301.9357930105563,301.8203427539768,301.71436221240356,301.96306800950407,301.48870864735613,301.62764646113175,301.90477957057504,301.76736271449244,301.5618405195016,303.54180174380434,303.6352245541966,303.31876149434703,303.5724743777073,303.80653295248516,303.7382795393314,304.0738930411214,303.7873112657165,304.01091837253995,304.12511463117875,304.10598438251304,304.17617005940764,304.0630920084681,303.95998456402134,304.3795137421086,304.58705213900504,304.33225894350704,304.4694015640487,304.4661127683832,304.487058872326
498,301.6097477337532,301.5768829627055,301.6266160183061,301.55814250642214,301.76780938860423,301.3295300157583,301.39649292695526,301.73142445826545,301.5374706853342,301.28807244683475,303.3327056511048,303.45198420414386,302.96239219842624,303.3069979135158,303.65408314292756,303.65654029513627,303.8437437582217,303.5296153522113,303.7409249031226,303.92429558436805,303.93911488150707,303.9311862662706,303.83759212118485,303.6532113857549,304.20314757127636,304.2250951118991,304.12578246126094,304.1234736781284,304.308577539598,304.28117063851124
499,301.5153492144246,301.4651961923643,301.5226903611486,301.49759459119105,301.62914309952095,301.3122533835685,301.31688553112394,301.67615024294145,301.5220763551916,301.1461253902962,303.27586280592936,303.3467263363688,302.85804301864164,303.1738943488203,303.5059714251488,303.6748237959523,303.7457915838243,303.46290880785847,303.6497121500063,303.84073005239014,303.98378463852174,303.86386330335773,303.8303393663277,303.56856888096604,304.05856614161326,304.08861736957533,303.99081732562195,303.9577040108485,304.18043942829553,304.1231512206626
500,301.6688888056331,301.594367066205,301.58303797972013,301.59686955781655,301.6790871815361,301.41876259716986,301.4199784456671,301.71421461616734,301.6328343239284,301.16325217904074,303.39179752906733,303.45826708876416,302.97813437003543,303.37247926803724,303.4294637982719,303.77056707884,303.8166445011017,303.65817763243075,303.7703418775498,303.985865808397,304.2295574333412,303.9935171286344,304.0211026979311,303.80476667433504,304.14337001071846,304.22466628723026,303.9709863907775,304.1702289599819,304.1553114167698,304.20229951388336
501,301.87555738154555,301.8718524096743,301.8040824119943,301.81001377627626,301.8857407731037,301.6420279324703,301.6332195798835,301.8713767283638,301.72973569026266,301.28224306631824,303.58433620451746,303.6369434590565,303.1844058632234,303.66200216504586,303.5048187357778,303.9926940869704,304.0448167099626,303.8966144484937,303.9993808155014,304.20332708305654,304.47768728290634,304.21831546570655,304.2871889996355,304.143548886705,304.2563244939508,304.4894287779684,304.0157641275376,304.5144547250259,304.24213596623866,304.3173174999282
502,301.99358646307525,302.09234170613996,302.0129646560311,301.9890782440695,302.05006117140107,301.85528987473174,301.8272923157927,301.98864634559317,301.7225801887066,301.3387415758936,303.70393927797517,303.72566859386,303.4205494418748,303.812902565161,303.58734236865195,304.1710235303881,304.20089080405666,304.08681586777743,304.15827777443013,304.3969083691958,304.5744230686449,304.3892702031517,304.45516553718534,304.35752242799754,304.37886237720505,304.64286725035885,304.1371765862509,304.7642779666741,304.3687225813614,304.44864757339747
503,301.9773077184589,302.0413590671587,301.93882136116224,301.9013024998099,302.02317119416176,301.93591362216563,301.8136652793773,302.04473953422297,301.65466296223,301.2678223339922,303.6560556140584,303.68850838950686,303.43248719490435,303.7697202800216,303.54018442077427,304.2120990297787,304.1523500948942,304.1306275134173,304.1097137857491,304.3462540100356,304.52941497393164,304.3201181358708,304.41234590622986,304.31227925399446,304.3959291218938,304.61446843884465,304.15543600677574,304.67015157174205,304.32825013558573,304.35708088272975
504,301.7666049715023,301.87290220463757,301.8155158608912,301.62996349214546,301.81794895440834,301.8122287326614,301.6568971870128,301.91836561515856,301.53972948058714,301.09244536369704,303.4162123771225,303.5711817655522,303.37247637104497,303.5929983323877,303.4029911356704,304.0585776609346,303.9453302789811,304.03674734058785,303.935658559768,304.1350949371373,304.41532127242453,304.0528826197551,304.230766918238,304.1607924924144,304.30311716706643,304.44376478518535,304.142376715839,304.42340786759615,304.22651085266574,304.19787621686584
505,301.6333384270899,301.7390208818537,301.65682224973574,301.40445287696417,301.6960714434727,301.68584226142633,301.46815503168983,301.8018433898431,301.5537388606142,301.0030231500153,303.19528650015394,303.5172830734136,303.29837121522354,303.5684057474334,303.32198170659854,303.9186149657922,303.83437452452995,303.9528853107204,303.7722718585398,303.9808289147548,304.2712262855736,303.8047763850237,304.09595106817966,304.0294335063358,304.39543672714245,304.3372529917751,304.19548099551184,304.28280543669536,304.18773758805986,304.0256755651246
506,301.65955009662974,301.8038279750468,301.7850042928548,301.38289299967477,301.7504460659768,301.72587987436566,301.55243294515395,301.8308044371241,301.707917466623,301.07578952219234,303.1654023060938,303.5679758440536,303.4054101626983,303.61505090765746,303.36717918513244,303.9090796811178,303.95468549798466,304.053349988633,303.7953021434054,304.1007166005028,304.27347875335363,303.9063201255845,304.15308753433345,304.11274883539767,304.45326605948867,304.415267927252,304.33432556281986,304.3173719887357,304.33338305308723,304.1059086505483
507,301.8150538733537,302.05453758842054,301.825046434708,301.57161718552203,301.9405577940567,301.93058882420604,301.779480646971,302.01207878690707,301.9456063110825,301.2734309389918,303.29506929813573,303.62476712249673,303.61761883734675,303.783153714963,303.51362029147685,304.0968975873325,304.172407252156,304.185369279138,304.0152161406281,304.29051672938584,304.3703408172939,304.16939402164263,304.29385325829884,304.3274701760908,304.6762736961834,304.68610468868815,304.56770012886665,304.4911964854499,304.54497814384246,304.2630708470504
508,301.87211487652786,302.1687062961452,301.7890834687596,301.7330323656874,302.025460941745,301.984780161821,301.9596215890719,302.08740867657554,301.9320083946984,301.39924689458644,303.46379623999246,303.564000509594,303.71755125713827,303.84225710862273,303.6309348227551,304.2212559658605,304.1918992650373,304.1120417595866,304.09492621322073,304.19440923626513,304.520478658713,304.2643431386618,304.2941468602293,304.42290498729693,304.6030488070425,304.7221422430769,304.63335428189384,304.5559233095873,304.6491555926945,304.44110485313513
509,301.7351317121945,302.08467720584457,301.6449746671928,301.7478926599385,301.8842457240058,301.8486369991547,301.8446686131749,302.0215609189094,301.7595560545347,301.4230938487047,303.4939871794927,303.29255962821475,303.6336643909968,303.751405664109,303.67968812490057,304.1374787799864,304.0295120311634,303.8810221166097,304.05488563985637,303.8657915435455,304.39863361929866,304.05195750839664,304.13960333798485,304.3363637235331,304.36225357708804,304.5862347837083,304.55855428437593,304.59460468890006,304.5885635419101,304.4066615270217
510,301.59893774218176,301.81412986263587,301.5219011740489,301.65603441370337,301.6946610610976,301.584660787333,301.637849753515,301.77391507288417,301.4964199207079,301.3220095685497,303.43301967295355,303.02620407134333,303.4457508800213,303.4891125907295,303.5513480037303,303.91884531507867,303.8607122496821,303.64297308120973,303.8222581141413,303.53654741753047,304.22220798142854,303.8170202994421,303.9647539044041,304.13371591492427,303.98917691123523,304.32014422469996,304.3857500799911,304.4811676006179,304.3874063046456,304.3005627862671
511,301.51153989544576,301.6322484874806,301.4915611483525,301.4967704981774,301.6150770264728,301.545555920798,301.52063973811414,301.689660370941,301.37121183407663,301.28172022681946,303.3686311472603,302.9352007499893,303.341711223449,303.25600548125027,303.4345675069183,303.7595082872156,303.83734894708095,303.6190026614558,303.7105630314597,303.4064231611409,303.99040408637956,303.7557863729091,303.9363700672322,304.0657204205914,303.7758054917909,304.2905935852309,304.2900611770453,304.4904067177037,304.29059868443113,304.1583738358884
512,301.5975306973515,301.6161639304681,301.5453862353016,301.54229670815,301.68277114256944,301.71012631537764,301.56149794158574,301.75591730474684,301.3819965602012,301.37579408338155,303.47036887819206,303.14245305618414,303.48129474175994,303.22861370000095,303.4861235995377,303.81750188557174,303.9854121159605,303.78917918635324,303.7553664908864,303.5437825043502,304.0760968707489,303.86972304873166,304.01071848332975,304.11979602842325,303.88321938173135,304.41815841659246,304.37169932439116,304.5133565348912,304.3781656507868,304.1760614778928
513,301.815852061195,301.6659584749163,301.6755439767221,301.6975957945867,301.8789461270108,301.96335012884794,301.73867785309693,301.9624791850002,301.5406913393149,301.5538913678668,303.6246572124487,303.4723901876405,303.64344970869695,303.392113969856,303.69165335310595,303.95864383771664,304.11096186773375,304.09224386545026,303.9577211795561,303.8063388250962,304.2809630826693,304.0161770291275,304.14885510363746,304.2897341711537,304.1534326612627,304.65880587927535,304.5593970332188,304.595855235203,304.59998649666085,304.334459866621
514,301.9947976598151,301.7765151575348,301.8266503815149,301.8279558449921,302.007786602609,302.1274495740502,301.89338699006004,302.1862135071231,301.73613082193214,301.6641769357498,303.7120813091204,303.70965333962243,303.7369627025584,303.6100988923461,303.8700074654642,304.08404529705814,304.2352396184554,304.36533124168494,304.1800310841599,304.05660130461905,304.5390493949555,304.170259992736,304.29799280294645,304.4757211828574,304.34250737492243,304.7515597807149,304.7264692592037,304.66999848684213,304.71152949331906,304.3848688419776
515,301.9070288708782,301.7319937025147,301.8165358414942,301.79173488815763,302.04515649989776,302.1440549110593,301.9771750794584,302.2430629911285,301.7833271634493,301.57906502324016,303.67181166469544,303.7358025452843,303.69823841874074,303.6991660850866,303.88214104839545,304.07709444873444,304.21000810343685,304.45944755409585,304.20177473494545,304.1174939799774,304.53010693536606,304.19055913676175,304.3088895503145,304.52730719077346,304.35106425762547,304.65861053627225,304.8141585839137,304.6718270609649,304.6662693003134,304.298125454377
516,301.6173752497814,301.5053608216937,301.64957342178025,301.65636053006693,301.9474654081033,302.0700266741201,301.8912683154413,302.13570174843863,301.6307613444025,301.38556158165994,303.56207285777674,303.61447185015624,303.50712752251206,303.60856352020966,303.74460905837594,303.98919702639614,304.11870997319664,304.3378782668542,304.0739314433638,303.991120790396,304.3625885850125,304.0067125797678,304.19592969242655,304.4331632417156,304.1765621657806,304.48501001160713,304.69395167769056,304.5838041762391,304.4820831392626,304.0859857158134
517,301.39175366414355,301.1945286864279,301.48210178448693,301.53253448363006,301.85197890873786,302.00706870861427,301.7513035555769,301.9279247074714,301.5402110606449,301.2445568568839,303.4770366872946,303.5199614179771,303.37937636042193,303.52766866254757,303.67146498370585,303.8779327924157,304.0063253243432,304.2075069662481,303.9183542438309,303.9715427477299,304.2847009421967,303.8028123270127,304.06975437437956,304.3489142456297,304.0200536332831,304.2928011524453,304.58157860988234,304.46924734006456,304.3478131871672,304.02706494838867
518,301.56915254239465,301.1751112785104,301.4459409410901,301.5857573825199,301.8588386789813,302.06741782101943,301.70981862049774,301.9134277929203,301.5790861584573,301.3538595822708,303.52704877929733,303.5988798325753,303.4071124365439,303.5584376352097,303.6833044856066,303.9532156927556,304.08593905512384,304.22699828740286,303.9701794489842,304.02240615861325,304.41329471993464,303.8280235711449,304.2195055485481,304.3854676813655,303.9741749265682,304.2625120531979,304.59560080350553,304.5079400325499,304.32345400158124,304.1558144905876
519,301.8253416495589,301.2825636921548,301.4791781264,301.79593472627266,301.9723703786664,302.13024236041355,301.72856993131626,301.9378305148894,301.86093734565867,301.60473160100895,303.7035051100001,303.7993745341646,303.6197089868074,303.7919197014573,303.77791446073246,304.1538229770244,304.284935546777,304.3776005919653,304.2233000027996,304.2357888028329,304.57501887858996,304.12212937705453,304.4595742397628,304.5339637195115,304.12815494789805,304.473886117009,304.79528860225247,304.6782157232952,304.4128938692426,304.4366374841804
520,302.0162274633056,301.3163641925539,301.46348985900363,301.9252114567655,302.0440379366771,302.0540277013823,301.65557376020297,301.9032909502683,301.9466939987083,301.85049780961396,303.6562709533717,303.9474496688053,303.72460664902866,303.87099378845033,303.60965288382073,304.25551125227196,304.3962198280861,304.32323511847244,304.31989390520056,304.236682927818,304.4278151122282,304.34694479718195,304.50972687592207,304.4288189666419,304.2588429921462,304.64160943217706,304.91501230472824,304.7985236698725,304.4451938503989,304.5110930777624
521,301.8611615406174,301.10810473615453,301.3512971245046,301.81393285945916,301.9765398330939,301.83033005413387,301.5482854691167,301.6639832482429,301.8399858176559,301.8558031516105,303.43135751167364,303.8052221816304,303.63771204968197,303.76219777628756,303.34159427211813,304.1702496071375,304.1340264260668,304.0092176432501,304.2375557710098,304.09524358441126,304.1402452487923,304.26621226246556,304.26624368526717,304.12127101043035,304.26648035262895,304.65521525127286,304.72621790054444,304.7700973142723,304.40785082589844,304.34068149193627
522,301.6411416033824,300.90427027228844,301.3339009055447,301.52483302014474,301.8453230516834,301.6170920775428,301.4145858800653,301.45010297998664,301.5581869193279,301.74054444880727,303.0127339826359,303.5477941219,303.45866045744145,303.48541157253686,302.9232140058156,303.96346632037347,303.71032060738725,303.61776014998014,303.9386947736312,303.8442858356363,303.86860752027536,304.07077948870534,303.8673001217351,303.70144775046464,304.168854218176,304.4154232104931,304.4502759342431,304.69882207018077,304.34041889267536,304.1087118397283
523,301.4519947164052,300.8454087931396,301.35908322299105,301.4517306514379,301.83632780993156,301.46847644015287,301.38519343576354,301.40771615767403,301.3973803054757,301.6273764027017,302.8008870973243,303.365789937716,303.38187849220816,303.3263114012154,302.7537993620545,303.86164184824287,303.5118816072686,303.4708763528827,303.85927955819244,303.7858408222086,303.85654519461144,303.9479551203644,303.68010725788,303.6228631082046,304.11378475548446,304.333906676729,304.2464046105325,304.598324855314,304.2831028742492,304.0704699707298
524,301.3898104757997,301.0310246751942,301.581882588464,301.54143333581015,301.98003596374116,301.503524136626,301.4105421853629,301.5422290581471,301.4024853061954,301.6717235058827,302.82994130989863,303.48965523296096,303.4999143004822,303.3918485307849,302.82361034303347,303.9029361213106,303.69142966103385,303.58945947353317,303.93956744435394,303.88570052322905,304.0736227843117,304.00900815541087,303.78791822793283,303.8151112041113,304.1759563449973,304.35552299262787,304.32624247687534,304.5944628824629,304.26329259054995,304.2581889972536
525,301.4809492874801,301.3370742393884,301.8191694491502,301.7535750162715,302.111098466394,301.6975685369358,301.61467491866625,301.7716296177752,301.56688658218076,301.7744177209313,303.12718665121105,303.7192790888637,303.71060196736204,303.60546862361815,303.1932040606152,304.0420455797791,304.091323911233,303.82251445168504,304.19333015815636,304.0074572673396,304.3078774147869,304.1663352339636,304.17894401062966,304.15867117794977,304.36193660692544,304.4363419442988,304.4148520915633,304.6839220316503,304.39880824090477,304.44031618032477
526,301.59981228773137,301.487721577518,301.99324580136937,301.86974056245435,302.1676317377947,301.89434333887317,301.7997645778169,301.8649111632279,301.7418417413491,301.8601935937149,303.4312192233761,303.95428300370605,303.9027965497276,303.81927161295977,303.4617570629199,304.2037593750146,304.3081686272874,304.03276275224454,304.3172316960127,304.08609324859185,304.53743197862156,304.31653492668477,304.4209628366785,304.40270165095876,304.5230151458716,304.61427776478496,304.6036234887409,304.80428672381396,304.4940140307199,304.55762363797334
527,301.69538409405493,301.45444481760825,301.89978808725493,301.8613327643512,302.10929169330126,301.8442560337706,301.86872209405215,301.85715694779645,301.8876006639451,301.7451018432371,303.4509294539808,303.9713955787751,303.8787794130592,303.9420565422643,303.40298021452594,304.19202412846886,304.4014200809244,303.9827515422662,304.33365357966176,304.099113297324,304.5658004056584,304.3194264205154,304.432535511078,304.3813323927207,304.47627680815805,304.6523491913955,304.5771923725902,304.8233453209268,304.5117331675622,304.42392541655585
528,301.67271048231913,301.3109999842589,301.7333826479739,301.6632732352,301.93707392117375,301.60845418045477,301.66489551883933,301.6974282278775,301.8473002033431,301.54985320664395,303.22856575165576,303.8282829574472,303.679146746066,303.84857846054075,303.18363524406226,304.1062594135292,304.2789704472306,303.88027353097004,304.1595392161086,304.0586458513805,304.5119662221852,304.20469744958314,304.2372242840004,304.24286940442136,304.240735409446,304.6093844577258,304.51160602166146,304.62872063427477,304.3576059864203,304.261972619285
529,301.62340639770645,301.30035466899625,301.57875767518345,301.4993874212656,301.7713527063949,301.49104111165485,301.50841509741696,301.59331029069716,301.7987013752307,301.378629464936,303.1052741573537,303.7347217829109,303.50007455432257,303.7450705502465,303.11674236382873,303.95518960639384,304.23948969149615,303.8116365145488,304.03702798913923,304.0608385178214,304.35087187316213,304.13080229376834,304.21802750582583,304.0579639281085,304.09671665535444,304.45268385350545,304.4091258650753,304.50024147513017,304.2866565548149,304.1090990864715
530,301.72334089533246,301.5573464443885,301.6326769201602,301.54942999533966,301.68384925691464,301.73984498809796,301.5675695061346,301.65051840548114,301.904324439973,301.37447210124685,303.2231970577637,303.8106834778585,303.4990851623708,303.7543513666604,303.2854940700097,304.0180856344682,304.23893701518136,303.9253227701643,303.96829822521255,304.1813888101885,304.31188669351144,304.29416918553505,304.3932691933522,304.1617670186645,304.2100153918622,304.5912461263711,304.5477493815686,304.56355034023784,304.3763573172055,304.27473633645155
531,301.8861669872396,301.87622181811236,301.72710348564493,301.73386320351455,301.6994243142044,302.081275022528,301.7600131656156,301.89070363489026,302.0798514100418,301.58302658912015,303.43944972272146,304.0214262102241,303.7072958922736,303.9211729788156,303.64191335147535,304.20325619023095,304.348682966113,304.1635254116804,304.1293148361815,304.3358626120464,304.46347848962955,304.4978310669234,304.6832913904431,304.32390680503596,304.4313811398823,304.7953789756101,304.74709593307534,304.79927636049973,304.5178382121538,304.50027134169665
532,301.97916594249324,302.0008201856492,301.75813174600137,301.8381959432951,301.6774783480618,302.23726160166024,301.806523154223,302.0588948623427,302.1391274104288,301.69199909451294,303.5322876121793,304.0270574160474,303.78508812613006,303.93057988238314,303.73596624608473,304.351126460155,304.2943114704745,304.3158861238812,304.1803443498391,304.3194673868236,304.57506267177314,304.5195247085135,304.6779774023401,304.40286292203035,304.5112710762241,304.81623124841957,304.7441058683002,304.8403746442334,304.62526285059226,304.59885957116427
533,301.87638329441785,301.79456799854455,301.64192694466874,301.73106247742777,301.6054377520708,302.0369304691156,301.62386457053816,301.99497937784315,301.9851534265349,301.67393752915945,303.4820861308977,303.79359028794175,303.6675837227965,303.70961636545564,303.6541720571926,304.2249767676554,304.06399547722225,304.32830838990293,304.12634894314436,304.0592183404058,304.4872642635865,304.3206138491718,304.41603110238185,304.16959729806644,304.3795275289155,304.53765889951245,304.5181708224438,304.6433317550011,304.5752160841384,304.4147297104482
534,301.69332808735675,301.5411879227888,301.47174749151674,301.50195889303654,301.4978533912135,301.7351114638899,301.43363356150167,301.7816453782341,301.7827285843232,301.50438493084124,303.42770532977516,303.4591417784519,303.42440941471347,303.4195215906429,303.42558860192884,303.99601994343567,303.80775976281404,304.1104508833974,303.91509715972666,303.8271901251141,304.2675273081531,304.10333079255474,304.03613756750156,303.8904721344858,304.13192603621025,304.22035775913247,304.3227476587886,304.28843991506216,304.46887818990047,304.2065062787547
535,301.6709407162835,301.5043915218483,301.4963580081189,301.39859912132505,301.3933060965733,301.603489221192,301.3894560230738,301.69386776765685,301.6884859530207,301.3958450488319,303.3953095490206,303.2774997802699,303.3786502942516,303.30433267926526,303.3215883236379,303.8681041281323,303.75253407639224,303.9100622840836,303.89590304677733,303.77518878990514,304.1507117693332,304.0385184126707,303.9488451918542,303.83724814968326,304.0779434830622,304.10623485293104,304.3202376413203,304.15324751116714,304.3349477781608,304.2139134975031
536,301.7943709536823,301.668345023561,301.6897735830385,301.42237403733486,301.3275939880434,301.62762483159094,301.50694877301424,301.7407489793091,301.6727660851109,301.5008670273747,303.43533766020704,303.3498950080135,303.5186881391127,303.43367118673,303.3974860851438,303.97762013612123,303.88000953138015,303.7606342510375,304.01473031999035,303.9705203383915,304.19942569982936,304.1424227042778,304.0760162402682,304.1186640188094,304.1915211367875,304.1888141547209,304.4834103503528,304.2091737803376,304.30814263375424,304.4969079339612
537,301.9970840510995,301.84845423615894,302.06554036917106,301.67031952448906,301.32532490882903,301.80540846252165,301.693018550669,301.8986785549694,301.72433472981885,301.66679204723044,303.62099726827154,303.5399299682858,303.72667437904346,303.57602061084253,303.4904161601465,304.190197982925,304.0855655838496,303.7221752486284,304.19346132703714,304.2442650813931,304.291582321448,304.3419614556261,304.4196175918852,304.4938507525349,304.43345840082526,304.3900988658756,304.7322642450951,304.4481187311943,304.37184643091996,304.7310055056085
538,302.0820229424208,301.94862826117065,302.1927374252112,301.87941872632615,301.33737812889683,301.952332232585,301.8783883185185,302.0617909264046,301.8369303823377,301.9478703096472,303.80788536641955,303.7456492604919,303.85123694919247,303.66634205055544,303.607208068846,304.3171426755939,304.2442703928555,303.6044368939312,304.35265327209646,304.42728579947146,304.46178035814023,304.555651023503,304.6293686362497,304.75887695095497,304.61818791710056,304.5739572818015,304.9282360413944,304.6185936997336,304.5100423093861,304.7768999306943
539,302.00451245816845,301.8726391181128,302.09169778771343,301.8885060337728,301.26948344417866,301.97018684273206,301.8619811151723,302.1119405959212,301.8964652163436,301.9474563176545,303.8576408973294,303.7325775594766,303.8208171914648,303.5833319923757,303.61222976012345,304.25209468952363,304.2665766745337,303.43251385375555,304.3372738128407,304.45716456770555,304.50643529875157,304.5963693853549,304.63336032536404,304.72786190628966,304.626396049766,304.6327103600892,305.0156180942754,304.5660984359899,304.5684448206759,304.60518577114095
540,301.7683909207102,301.6761193433476,301.70611761872965,301.72521635867855,301.2821946948714,301.85082766652476,301.77191465872164,302.0525946248495,301.7790812070357,301.8526359184173,303.6351290577942,303.5931176222853,303.75931320710714,303.50293233488077,303.4801022555485,303.94818539959823,304.2161900027557,303.27349443136404,304.2365551367196,304.4044015646948,304.4220432574654,304.520169777797,304.4291330488045,304.56093051709786,304.53056778600654,304.58323609544755,304.8751880307159,304.4188508213328,304.46948626326974,304.45721282188134
541,301.53826523695875,301.503387331928,301.4715684459227,301.5194190290115,301.31525364732505,301.72016549357267,301.6395439845358,301.9319146470552,301.6399796732374,301.655269129479,303.45162825273445,303.4938611388266,303.6168213772635,303.5461643642157,303.3758908103553,303.8020078261028,304.116562105255,303.25793591747424,304.1068317384291,304.34994654866153,304.2880411599037,304.4065642831531,304.2214751914237,304.4323640389404,304.4176173472877,304.55432301593333,304.6982715681128,304.3642667302312,304.3965693022482,304.4190094379441
542,301.47328307411925,301.49667519966664,301.47253394854897,301.59703635906635,301.4958261438085,301.7845005883581,301.696952529737,301.94853805743736,301.6047502751889,301.7460633047161,303.45527797774537,303.6080300782677,303.6003400992617,303.7435765033768,303.4148655841625,303.9373625828059,304.21808173716,303.4237899311913,304.202482275209,304.3980631283084,304.37089524685206,304.49911324773296,304.2118757130475,304.5205526779824,304.4616384765006,304.6647357917281,304.66068839604833,304.5701668042759,304.5468902777807,304.53704486571024
