Experiment,piControl,historical,historical,historical,historical,historical,ssp126,ssp126,ssp126,ssp126,ssp126,ssp245,ssp245,ssp245,ssp245,ssp245,ssp370,ssp370,ssp370,ssp370,ssp585,ssp585,ssp585,ssp585
259,301.1003716634645,300.8109012260743,301.1228773592545,300.8727900599301,300.6578472923532,301.00290700526836,302.0708422807961,301.9603601249541,302.0715307831648,301.5206103851878,302.2377410264384,302.18524917580794,302.1396559056686,302.01373935866906,302.17181017386184,302.1371154523763,302.01700354676586,302.2962855599455,302.0600579797661,302.2605296637176,302.23477320654814,302.0110744609123,302.30907288576424,302.47118260050735
260,301.18064109696905,300.91278334005716,301.30492131104694,300.9746801425729,300.8313515693996,301.20403268168985,302.17231494519757,302.08041796488436,302.18142910283444,301.69091725110576,302.3508770863552,302.317380002526,302.36126500492566,302.0785678944506,302.1706109151885,302.24565568203286,302.1646779234703,302.2826279406283,302.2838096122161,302.42234562646814,302.4704808374044,302.25159051412567,302.46716175293767,302.5637842290734
261,301.36813273644884,301.1151867629813,301.5648233652343,301.16125395385137,301.0590562565287,301.43888899948865,302.476242443644,302.3642615385409,302.4197237320489,301.95298127878226,302.5206946359105,302.6125213339912,302.713132173077,302.2458108777643,302.3238843884137,302.4408540955065,302.27773877102646,302.47058660178,302.4953087417592,302.6421002819092,302.79431435883635,302.60917510023705,302.75331271356623,302.83681302345695
262,301.4917294226297,301.1881820313222,301.75383642229514,301.30506892619366,301.2423048303848,301.56797562264086,302.77750623739524,302.55249080916525,302.5791690516851,302.0606188269982,302.6374576955172,302.7652183857735,302.8550782105845,302.32923829111706,302.5588568024428,302.6432186216244,302.3728705883265,302.6231977881262,302.587334477562,302.80822280212925,302.87096125316117,302.7884458277183,303.0003441131641,302.86296452341224
263,301.4251232557687,301.1425646480786,301.6905087241608,301.30219511750636,301.17833154527005,301.38479720315866,302.68965311745524,302.37271979876203,302.5068532987679,301.9998182466201,302.48779255060407,302.6353307167207,302.6981529544336,302.13543244835233,302.58929489363135,302.53363037567914,302.3192524370112,302.59660092913765,302.38368176652654,302.7754329567377,302.5601066553432,302.571081737401,302.8430418915494,302.6019861219026
264,301.10873589866384,300.8944383065099,301.39748358984446,300.96252318912633,300.98038348046686,301.0474684571482,302.3750516114674,302.0810542074647,302.2274669273586,301.79559110524934,302.2131860135501,302.22329473791234,302.24018540718936,301.85361127436204,302.38575500821383,302.3574316150596,302.1928826135627,302.25484728029636,302.05439864805516,302.4581775372629,302.0711081522124,302.2505966450455,302.35265875540796,302.0486162330303
265,300.80080245087464,300.65599923744566,301.1368996361398,300.5997051353734,300.7539311915474,300.7106541483354,301.97230025332095,301.7727534465728,301.99581138238955,301.70977413953165,301.94474488152065,301.8638866580522,301.98208493498345,301.63785181630783,302.09697046450947,302.09731761212447,301.96848528135223,301.85205849104796,301.7503281460727,302.0902236822995,301.8464758860014,301.9281800990245,301.906809821194,301.758826090185
266,300.8117374630966,300.69830100007977,301.06884500406954,300.47329527250605,300.77164439741813,300.6438213699151,301.95244115616947,301.84430164461446,302.04517776143257,301.8128173904996,301.9272333498663,301.79335128423435,302.0265503566918,301.70516623354433,302.09022064164606,302.1260176543985,301.987851998455,301.77772135338023,301.7888334052231,301.99838914659387,301.9741914963847,302.10488893944495,301.87866788344496,301.85960741137416
267,301.033577214746,301.03006509734075,301.29465116557344,300.67408908478785,300.90292905820405,300.9175788365976,302.1891665592651,301.99894354640765,302.2674232586035,302.11546152219546,302.13358191370486,302.11085075373234,302.2586808875382,301.9633935790591,302.4038562017401,302.274222396012,302.28244299431384,302.10729478974946,302.16285784571306,302.28402669241495,302.3273389228258,302.4609883500938,302.163418911613,302.3057594401611
268,301.200536791832,301.35276717203936,301.42018352923395,300.9035233789837,301.15257290200236,301.06774792298427,302.3774705971668,302.13918205517626,302.4241286875985,302.2317539137757,302.32248615472076,302.3319987784203,302.3684077764983,302.209198052574,302.596679043384,302.393938234141,302.6154262140153,302.5266400530132,302.54929553274553,302.557360960436,302.5478188755608,302.71623753382545,302.3335940249935,302.56303016641124
269,301.1447725622034,301.3115248983545,301.4678857124427,300.9349484196313,301.20788128453376,301.0917352355821,302.38261718399735,302.1084924477719,302.3076107421515,302.10433917739834,302.2593642580852,302.33488247836704,302.234478656564,302.28246839047466,302.47950311722235,302.2475279711576,302.63503204525335,302.6094733274212,302.638424146412,302.5121807966571,302.56800397987485,302.7145847381359,302.3341217867947,302.60233312938726
270,301.1068242657282,301.0825872280252,301.3452368014992,300.9044189061264,301.06050163773807,300.9194128113423,302.2703103873325,302.03461979865534,302.1357163353222,301.8776745412749,302.0759883337323,302.1624572799127,302.1084910824573,302.21732339416127,302.2294580500533,302.06196602691875,302.32831816398067,302.39105550497567,302.46427670786323,302.3158486162847,302.41781627215744,302.51553225105096,302.22586627703635,302.45097795482326
271,301.11205914199525,300.98041878552783,301.27214145412796,300.89667693821144,300.9258855073301,300.98954013750443,302.324910329356,301.985279369446,302.0899545923983,301.88753511168676,301.9529465890436,302.1459823122285,302.0819525077024,302.1864316550821,302.16670767584156,302.01055038445816,302.0548045832997,302.1417267628568,302.35603746852445,302.20187870222236,302.2981034325478,302.4886767271091,302.2291123443339,302.36675291574994
272,301.4055087857179,301.0285815023685,301.3370570445102,300.9871623761049,300.9145710868951,301.2158927128979,302.4758069083366,302.16078227174864,302.26755433166863,302.1301760739512,302.0434345028113,302.37568498133425,302.21109799314564,302.2992722376542,302.3257819109719,302.27540811762884,301.980656718042,302.1150726573236,302.49095022278374,302.383101713122,302.3317530176924,302.61533806097526,302.41227560080046,302.41337844788995
273,301.6750533712587,301.23043911811163,301.5016502332588,301.13878716346363,301.12564199183896,301.4580355350525,302.6522489477839,302.3439662363707,302.60188198396105,302.42195977906704,302.2063083384816,302.58922310683647,302.410373705716,302.5978376185946,302.5830007306085,302.6043758217116,302.2892701574576,302.31496990080217,302.6956817381077,302.6922028265872,302.5701526655588,302.76840778912566,302.59275819894907,302.5547156733342
274,301.8808969158334,301.2604118890766,301.6744859871437,301.2747176183718,301.2262468582165,301.59058897925337,302.64966291413765,302.46085950406626,302.80273295582975,302.621171931824,302.3226183503491,302.57014276206235,302.5787465186312,302.838282723093,302.79946556028244,302.854852331171,302.5274332918041,302.5778848526504,302.80130210407737,302.8994272615568,302.7300595053596,302.7441231888816,302.5638256033717,302.5716796489606
275,301.68025873145075,301.1647211565691,301.5977250017044,301.1737585513606,301.22769740055963,301.4473856327966,302.31414510673477,302.24945078743264,302.82285474589884,302.53508079439786,302.2791899182985,302.3384942534106,302.309190090712,302.82326596647414,302.83543026514013,302.691869655132,302.41070056279204,302.5696505205251,302.58235062097043,302.9492018936195,302.69298710387125,302.53695112062934,302.2254952684366,302.3916498269337
276,301.3945951106022,300.852448240162,301.24585778675936,300.91181933724346,301.05648968184596,301.1110476126664,301.79033805103745,301.9696081706329,302.45984412042134,302.14265378026386,301.9320657358512,302.06154371166474,301.8935856478959,302.5516348786714,302.61877886983865,302.31812956628283,301.9353330128935,302.26140448814033,302.17221264853373,302.6302126228266,302.34102130501134,302.25077652412307,301.8487555698071,302.00272953219684
277,301.01718757551356,300.58084312471834,300.9036617015937,300.54504138703396,300.8427124609625,300.7690418970706,301.4196161268328,301.724224523658,302.1413410600499,301.7690986123321,301.68099181356814,301.87296871522574,301.5512753625191,302.29337008290327,302.33379474367626,301.93620755160674,301.482216897211,301.8779658828516,301.7629874923485,302.3265735219347,301.9078723532761,302.13899494834135,301.6215047125995,301.75424804999653
278,300.9359804147895,300.59686164533764,300.7681070684369,300.4596709470065,300.80328003713186,300.77228862917326,301.4921433809606,301.7754837572137,302.048007073909,301.6393391340749,301.7788605972211,301.86143243441535,301.7820121061271,302.28174667629156,302.37267243544784,301.9983926831556,301.4770362804245,301.86891075782364,301.81614910639763,302.2211077859194,301.8967906072264,302.2551964749648,301.6760050921689,301.84344019989834
279,301.0561321727047,300.93751708900754,301.07797402092325,300.6237640740315,300.9428366678879,301.06890765483246,301.7884242532723,301.9324763342616,302.3728264753015,301.83375286504116,302.1729379228309,302.15563621532164,302.223914431248,302.52484171653896,302.57173762308656,302.33875081115514,301.7768456155223,302.23620349037867,302.1776816831959,302.46649142300754,302.1629615837457,302.60670445174327,301.92243959880005,302.12849050383824
280,301.2471615531887,301.23591783355613,301.2995635569048,300.84456950153077,301.09454586364717,301.2510985009289,301.952709530086,302.0883675800369,302.6376514495089,301.9801585758191,302.41636367796286,302.43106322371705,302.5566697968082,302.71331866394866,302.7516613907126,302.54343092196194,302.0204359452279,302.5234347522011,302.47789309403566,302.6508650752242,302.46812432728194,302.82459079431504,302.0374583090543,302.33443517303124
281,301.33709799234526,301.1986662051692,301.26168429543526,300.8946266624544,301.1245210664983,301.16283198986906,301.97475127398,302.0538034746148,302.5294567103097,301.95459505603753,302.2166012196802,302.45573149548744,302.6264809325698,302.58321785020144,302.6076047836587,302.4812242052487,302.0848946632995,302.51422348861007,302.40939855208586,302.5391396039927,302.42875400560314,302.7796525019601,302.05640305238666,302.2916611125456
282,301.2351910955947,300.83987149380596,300.9746384775976,300.8082696970818,301.1377247296579,300.9927218506891,301.898809740113,301.97764161020746,302.2015547632196,301.8217812293049,302.04001465937887,302.22936879097307,302.52127662462914,302.25935808353046,302.3787258369329,302.1809779737806,301.9851276830627,302.27441672262756,302.17910088701404,302.3183367234138,302.2609438947236,302.52740827715,301.9952874571839,302.16282673044066
283,301.2325746069193,300.7031372305523,300.83111656978485,300.78710055819903,301.15191495008355,300.94652585351736,301.91822016702866,302.0554145165044,301.98466654995286,301.74961543231456,301.9807207168097,302.1233951236497,302.4337652473091,302.0196374776485,302.3259756242117,302.0981306287909,301.98927862666847,302.11924671108903,302.0939471619991,302.18448550590415,302.2336236668936,302.42141590504224,302.09282579266454,302.1116658871857
284,301.271798899237,300.8530930727608,300.91510184339654,300.88388106829217,301.2617642281211,301.1189761695778,302.0395741273872,302.3196462720278,302.03515603645695,301.8642017586263,302.1612052309053,302.32268096308536,302.3705705335796,302.11678035624936,302.4185181339474,302.2362553046185,302.1574694596881,302.1816890254679,302.27373473833865,302.31423307344335,302.37171633729344,302.5310583140427,302.39334050795895,302.21169977276935
285,301.52580377821846,301.2791952832869,301.180037554744,301.034066615839,301.3868635028095,301.3338733882792,302.2130252144007,302.6095245772401,302.2248326878087,301.9898752833165,302.4437627537714,302.5747388768653,302.49164297372045,302.4072450231051,302.71338863417526,302.4342202455045,302.26013247405393,302.33526665497044,302.52539479814453,302.41412452086183,302.67912459400503,302.7452201122574,302.66965989448704,302.3836109454985
286,301.6599507784911,301.68073099747113,301.3936537583608,301.2576785125655,301.4610708201939,301.4670104297142,302.4054492494898,302.71219387864113,302.3322760304815,302.0588692350381,302.6737426019169,302.79727447596287,302.6011920798717,302.6235723242899,302.82994200066895,302.5062973435383,302.1934608444285,302.3143772712411,302.70330030302085,302.37428981276804,302.90396349208214,302.7766740548302,302.77865907859547,302.5994645346625
287,301.58897243420796,301.6387335473257,301.3705030974517,301.3282753096649,301.3210685441538,301.19209644728056,302.26192907346166,302.51492284555644,302.222660203083,301.9469818545007,302.75557399037444,302.66487552218933,302.61493817653985,302.4433979813803,302.5504942141106,302.2150359508313,301.81681609255855,302.14019080504323,302.5006317600561,302.0758067328514,302.6978642693894,302.6009430331747,302.6221033038265,302.51252593711934
288,301.1161329540217,301.2465039056758,300.982952038575,301.1590313809189,301.00598587167445,300.7271619715328,302.00948246870786,302.10495267116966,301.90293011787935,301.72469403868007,302.4138319260699,302.34996071770314,302.2505427711148,301.98829695712305,302.21361203554557,301.7957758353818,301.66513599104434,301.8462737202786,302.21855382344233,301.7917807540592,302.39152241042507,302.32454947680907,302.3027241050914,302.30695232048214
289,300.6618702252446,300.70727644802884,300.62490915746366,300.8721210317014,300.6794769079922,300.3124834040009,301.7288554241923,301.69991582209474,301.5540578381197,301.50261170871534,302.0756795055919,301.9055526548217,301.9117733781166,301.6109755708696,301.90082102948344,301.3812741275094,301.56907064603115,301.7696440273456,301.91531431689805,301.6555496783519,302.00946499518165,302.07390221725115,302.05185499944423,301.96012854404233
290,300.5041127248797,300.5929468536169,300.59232092022216,300.82585825657526,300.53016846343326,300.35432371350777,301.77534193314074,301.6871903043031,301.52573793537545,301.3969222991233,301.85794496732393,301.88791725748416,301.8104456653836,301.7039536799112,302.12866369243653,301.4361846645799,301.7901940993798,301.80323179988346,302.02562803950343,301.7356100844963,302.0600980662942,302.0908757664062,301.94483370406806,301.931359842125
291,300.7282339774402,300.78588535772946,300.90324091722215,301.1267586350841,300.6101681517385,300.63647587234584,301.983692687367,302.0844930551419,301.6735286295171,301.6034187766652,302.0827654791982,302.2527436418975,302.1045515470948,302.1002633640302,302.3991415414975,301.62940840869595,302.0180789058897,302.00754366456357,302.37058343172873,301.90777991128806,302.3194578763981,302.28061217163923,302.28518089701976,302.14497624467
292,300.9705003664696,301.0043037693759,301.0683655328119,301.36144520954184,300.7202242267995,300.87913031972045,302.21148380956305,302.4140937015398,301.7670942537336,301.8086498714176,302.2086221488635,302.6418135637083,302.2976288185767,302.35547942004774,302.612214154298,301.8249421167096,302.3075210268925,302.0362912657324,302.6205897117259,302.07334510883214,302.51945253750245,302.4973627749852,302.5789666837139,302.3498664259958
293,301.0338981505043,301.0072312634661,301.07154026313145,301.32499671188253,300.78377025857276,300.9258324197236,302.27371163365734,302.468213015751,301.70001268311256,301.8978885058896,302.2420157907993,302.7071702269852,302.3456664455501,302.3481472959984,302.5070572125189,301.71951677104556,302.33471383304556,302.0299810247344,302.64795333397973,302.06941761368506,302.55614564852823,302.48597025369946,302.7324829169129,302.4122691949997
294,300.9816856723872,300.89459874497726,300.9538028474908,301.1096667375034,300.7562671872381,300.7871044229351,302.2301929059384,302.25356589457846,301.534124355728,301.8476488620973,302.0729521057998,302.48212974246997,302.25172766408446,302.189477761201,302.3116739717804,301.7170444008005,302.18125805613874,301.972722448742,302.4801089848734,302.07317572416133,302.3840976459296,302.30172588463483,302.53245743866796,302.3019572757563
295,300.8642838418261,300.8270722616419,300.8805213313983,300.9738748587151,300.7663588953877,300.7286742686553,302.17928958251855,302.19836769753323,301.5480201177268,301.85159877982437,302.086616803408,302.3726300881139,302.26678478744225,302.0780004838505,302.2052551447425,301.79995815836924,302.078434539773,302.03276297895644,302.4623944781866,302.12076916951406,302.40384750237706,302.15289539027566,302.4252661716286,302.2216376326469
296,300.95596600670586,300.9537562932833,300.9859183077674,301.12818001509567,300.7346511604078,300.81753474851075,302.3068579901466,302.3358799281388,301.6184933539068,302.0446617883395,302.1312218896804,302.4958798145719,302.3752013953663,302.06199738693374,302.42532704775857,302.0300129056012,302.2306449643767,302.1628203184809,302.49478685530454,302.3867089952372,302.526763447911,302.23055070859203,302.4357818443409,302.3135071338656
297,301.16384654519084,301.1689055267402,301.1451783956966,301.354202099695,300.84637016053335,301.04344300615844,302.497431489789,302.56198862273976,301.713047081967,302.2295965535271,302.24901288773475,302.71379098943345,302.50666425847686,302.09557374243747,302.60884083475315,302.1828944276035,302.4709325929116,302.3291474935349,302.65051703327936,302.5443340096726,302.6569613183271,302.43762997811854,302.64991070994637,302.3761870746866
298,301.46412836279825,301.17265746573395,301.2708991107685,301.5263362636347,301.0490967430025,301.1391760199178,302.5620216138604,302.7553605043399,301.61217464645796,302.2783019448255,302.0618223418184,302.76445944714,302.4835636102839,302.07323442810133,302.8178619051785,302.26186296803934,302.59613673648533,302.41408713581194,302.7565594678669,302.63809287671324,302.57241208772535,302.6307535419841,302.82144196411934,302.28229547830836
299,301.5040857571071,300.9131173488029,301.0601521446345,301.36017739054614,300.9614362730456,301.00875631220794,302.31792591809545,302.47627686707676,301.3800565697937,302.1438193877926,301.8794318748835,302.418590418139,302.28518172958144,301.90191047211516,302.6315460361743,302.0893713333939,302.4555028579391,302.2747410870947,302.64893098806107,302.4845925097227,302.29806793939275,302.5088235074699,302.7764259131695,301.9333281630515
300,301.13743454729934,300.6121494337981,300.76422990639134,301.1307218295165,300.64101026198136,300.74907319780954,301.9776908394569,302.0858319295635,301.18023217444994,301.93652240469237,301.5859487534205,301.99750735003414,301.92681838370424,301.7160845818543,302.3014012066662,301.8345266583149,302.0603021909913,301.90577435993873,302.3945892075009,302.23431907677053,301.978534398065,302.1815600875946,302.41003173271616,301.75920154569434
301,300.70612250143364,300.4422785689088,300.5224385032809,300.86599369712394,300.19821209562537,300.57227159960644,301.6023392453033,301.74449980709716,301.14088019189626,301.7521803261666,301.48064146786567,301.7151685108417,301.7899403677445,301.72198825303786,301.9065455352443,301.6592552810041,301.78088469042734,301.7885507576818,302.02552304654097,301.94920727626,301.8124659264967,301.83509681690316,302.0443360896854,301.7740752553955
302,300.55185964982724,300.4899331895809,300.6459941676141,300.9626310013226,300.17647284152235,300.7202238861101,301.71957757661096,301.9319467757114,301.304371531244,301.8638032891592,301.62712726068173,301.89599541345154,301.91325781868073,301.91436056437374,301.8090466133784,301.7987970695253,301.70948178907383,301.98969768019776,302.0678262178676,301.8987489265084,302.04836285694523,301.8244299018617,302.05678474385894,302.0484265341443
303,300.8743826410673,300.70098659560887,300.92989321819704,301.130387810204,300.41137068128506,301.03343980064517,302.02157302051234,302.36268838855426,301.55555516550504,302.18390368237687,301.92332818879794,302.2705760806618,302.25470037405285,302.147746854654,302.01333099656296,302.11582824640163,301.9690945750961,302.5226413386888,302.28897663167436,302.1797358045908,302.43353642713646,302.07537210659734,302.4650029968124,302.2946166431781
304,301.1497283552629,300.6796086945864,301.03145985685387,301.2783975329937,300.60605033193156,301.2408448674744,302.4184976657646,302.6696467921896,301.6129040561754,302.50359337061803,302.1720635308668,302.58728557441344,302.40667413976524,302.20637053738943,302.15476587963684,302.2774972910008,302.2193315290215,302.7415175053479,302.5396633604908,302.4722080407589,302.6786853064077,302.3511332361273,302.7524774551447,302.4192465735038
305,301.24154068987707,300.5164134633763,300.92487953113465,301.2542142084721,300.66455065902903,301.1812999585963,302.3223531426408,302.70955822976964,301.5040023267022,302.5139489975177,302.13055080705533,302.5541615703628,302.3212146669603,302.21488305104623,302.1634436926683,302.30328640127476,302.31901944871095,302.64526406505684,302.4884102550405,302.5350595127181,302.55996060334354,302.3276459881004,302.6887568054044,302.31728881936834
306,301.15424326330657,300.2373403573453,300.74198129888237,301.18791881113293,300.5848943668462,300.94648508920307,302.08575165186113,302.5327271528557,301.3133460786293,302.3665927467796,302.0565810932728,302.2151713745233,302.14236037429777,302.14017808230045,302.0542102270699,302.1481004937908,302.26997409415713,302.3627728113467,302.21055898510605,302.4532741581034,302.35938842088586,302.1484676758342,302.4652165247958,302.1147734523673
307,301.07024630899963,300.29998434616306,300.7820451164974,301.1807657455803,300.54175974955405,300.8442013185651,301.94358885992386,302.36634540054916,301.3498010784687,302.32046259717066,302.05086351522,301.871138844169,302.1298947094463,302.21106881121983,302.0526822489552,302.1474501507482,302.15444464548267,302.18333191246103,302.16480902691586,302.4554073241029,302.2826464937855,302.1130425641525,302.38832750150436,302.11628916471005
308,301.1181386834783,300.5309868673085,300.94253257364704,301.28268167058656,300.6160730541678,300.9373701806929,302.12543377849846,302.4524438466792,301.6782915870061,302.4901386429659,302.1975204716179,301.7855659049986,302.3704515878732,302.3648645645532,302.2460598813875,302.20981809701993,302.1553148676299,302.1918850083234,302.3196756875222,302.6893412548392,302.4701312886062,302.2827363663944,302.5169067932956,302.364436460387
309,301.22609287944834,300.80086283147347,301.180782095685,301.4686854076537,300.7295518820058,301.20072306585274,302.3472812412368,302.56074975698317,302.00388850890926,302.8495344635565,302.48753148588423,302.07819205371175,302.7449642422672,302.62861729499326,302.46899339363034,302.4153001409754,302.17893495125264,302.21571570301427,302.6877506488269,302.9021761998429,302.61513111030905,302.57667388790384,302.8018102844221,302.651328234348
310,301.30675230923026,300.92469277735495,301.4321326910713,301.64459041282066,300.764720767843,301.37275429325683,302.54006981443894,302.538587629866,302.20597036560764,303.09688546224623,302.7646374514663,302.3032062578529,302.9349505022089,302.72850622376313,302.5855433904115,302.543882868573,302.12218109836255,302.2697315558771,302.9041913000374,303.06606970512945,302.7065247843147,302.6984722671086,302.99358369826524,302.8523649545316
311,301.12723363539163,300.8841438418416,301.3704928011719,301.4725283302609,300.5753458380494,301.3225569304596,302.434061374838,302.11304453231327,301.99795590390124,303.02072853030114,302.7198982111401,302.12518586234853,302.7259118015007,302.5880658773622,302.3895281616967,302.22162864136095,301.8602754120889,301.9883259435264,302.90641299346277,302.96457809963016,302.47663818209253,302.4403581310554,302.9392339132598,302.7601523973192
312,300.8534678153258,300.6741786918573,301.12686943968356,301.0882496488676,300.3929932880911,301.00510435089967,302.26315115790493,301.7231674045411,301.82416632338413,302.59273339638474,302.37640263950334,301.6965648681595,302.23522891949204,302.28283924559133,302.1583822083188,301.79417350039284,301.6298033984336,301.73724485142543,302.5506510419295,302.649003458217,302.28496903475315,301.9787793153767,302.62641553929643,302.4320217842015
313,300.6377870967215,300.53133153479774,300.70559620301094,300.67012160633016,300.2321678219475,300.753731229875,302.01444354587306,301.52124485850203,301.67855082523556,302.24828918581966,301.9704914984013,301.3841545980598,301.77108968762866,302.13985134185685,301.9853870594857,301.4852961091147,301.51310938834126,301.45328019988636,302.14063975822256,302.3160115142457,301.9784379324391,301.5689799081237,302.2814920829081,302.16293322433324
314,300.65293119078814,300.553340145693,300.5516167014114,300.5823895934814,300.3633615863658,300.7070057126773,302.11983744543596,301.6289279276175,301.92911007910084,302.23418403202226,301.97851121630936,301.49510630728446,301.75076285189715,302.20682426580436,302.11364867239763,301.66348228758125,301.6724659095055,301.64869152754255,302.0663155905284,302.2231080485521,301.96599486243315,301.68784480801304,302.2758798523618,302.08253594748436
315,300.83712202133626,300.7844255808715,300.6143090761721,300.7372143653837,300.51556194935154,300.9180110104012,302.2830282178563,301.8580807228403,302.2589595434372,302.5201061003257,302.240187700334,301.808009055422,302.1026597540288,302.4228111621401,302.2935894724113,302.1289557380206,302.0016513579479,301.9500405970659,302.3888611109714,302.46415901547084,302.060011847959,302.12346659716314,302.44571826941916,302.2482676229834
316,300.98207656034793,300.9376286381079,300.75516008366566,300.8399372998436,300.6411920623813,301.10566341088787,302.3598654298541,301.9335193377881,302.5119074258641,302.6285912121434,302.4388098317997,301.9824112333032,302.4476341948219,302.48705817894535,302.42437079982625,302.3766866292898,302.30893112609607,302.21194107220185,302.6532921287819,302.664291553021,302.3059875456911,302.52677706361675,302.58606979541986,302.3232676816786
317,300.99978257931565,300.99466732434684,300.8459778811525,300.8325951961248,300.58894598024966,301.0659087545755,302.17964122003053,301.91882813087926,302.39457830179646,302.50483898992667,302.347471542968,301.9888178691261,302.42320768799846,302.496852773537,302.34638366256803,302.3872552024217,302.440364865626,302.2443239826465,302.62458969392145,302.62704931306666,302.39546767716644,302.5603371103952,302.5016172929648,302.36134940069417
318,300.96303542177816,300.94236433180436,300.9280197914001,300.75384161474614,300.52905015944066,300.9548913119699,301.9710711546101,301.78346362951135,302.12823499922916,302.1769989741004,302.1868426856142,301.82641498633694,302.1688464916493,302.36378803838807,302.2531037350604,302.1379200508401,302.38670520865554,302.1802454811057,302.4497314817775,302.4548509821886,302.3423145689679,302.37038417081345,302.3935947159803,302.3883208783375
319,300.9404488621014,300.9585377003606,300.9915197715557,300.84533580756926,300.5845899789301,300.86721982854755,301.97310590047965,301.81535682682767,302.0352084703518,301.94175605425704,302.14009734643787,301.73600454859167,301.9800524914396,302.382175329961,302.2340383690019,302.0575878865198,302.3714356124299,302.1563608725085,302.371206661244,302.3462016912299,302.2976442743494,302.08471909196004,302.38916492454786,302.4504278171962
320,301.0422136576165,301.0819780206623,301.14388391227897,301.0494971772179,300.7910598370251,300.94024481089167,302.1705790404116,302.04539765085525,302.24951612996057,301.9143211016576,302.27905478452664,301.7156571159967,302.0428844619928,302.44973360947114,302.3737153604093,302.179702458782,302.4744766056985,302.33445742238706,302.4498910125962,302.3860010364838,302.3192597453426,302.06972162074123,302.5535213808571,302.5738023234904
321,301.2031439262649,301.32633420929574,301.23656010882564,301.2815279435851,300.9882394956443,301.1221435029981,302.43845266315213,302.30566956068566,302.61011425129567,302.15782107185163,302.51266903908953,301.7050713246069,302.2123092614521,302.71919295858646,302.61092850895375,302.458579968891,302.7816605550019,302.7683624546248,302.55486654304826,302.45393007700113,302.540748729713,302.1410437362187,302.7298482158758,302.70686156935795
322,301.3041726365589,301.5325344489942,301.2024330962093,301.35203564572595,301.066162416802,301.3433826849032,302.5809957747099,302.399770307649,302.80545443287997,302.53308761345033,302.5942772872722,301.62813001327453,302.0944999151172,302.87698527554966,302.8288643041867,302.61776191560324,302.9771525618731,303.11080526826964,302.60942341580557,302.4954749280905,302.7699995245143,302.2037326822203,302.8143104420032,302.6936165951557
323,301.25867928747465,301.4264346123128,301.0018931466785,301.17915412641145,300.9041764852988,301.35924095831643,302.3078941577384,302.13582586094043,302.6469862310367,302.45911756876006,302.51352021099774,301.36860568226797,301.7448471113966,302.79781195270743,302.698577944732,302.4258273906241,302.9651144223644,303.07031757316264,302.4048690433652,302.38446834828096,302.73267408092164,302.03080345787157,302.66831523357155,302.5702267000075
324,301.1242100795191,301.1023261591223,300.71542361392153,300.812931285961,300.64935657071464,301.1576452382728,301.92423678303993,301.7913916661833,302.34079624579863,302.2470451718323,302.17891955957117,301.22167143957097,301.28099512674066,302.4438858123695,302.420104813377,302.09854339618363,302.5687932794271,302.65213260057305,302.1007568570424,302.1754091546429,302.37138149061684,301.8109708383616,302.3436782209865,302.3059197732924
325,300.9440736219941,300.86705322560846,300.51517321356687,300.4932244801533,300.46909498643646,300.90812389647004,301.61963731273795,301.53351972012626,302.0757437481666,301.92611832315407,301.8365210535458,301.1561339721202,301.0863226764779,302.11837236626883,302.1171737454516,301.76972287420136,302.2339716765155,302.24624655036354,301.7728167065343,301.91494880243016,302.00877531772977,301.6578612843524,302.04335525520037,302.196687025165
326,301.0110580359149,301.07972514363263,300.62590891216155,300.55436882174416,300.5248893409559,300.89744883645045,301.761615061047,301.66947620575775,302.13246926418896,301.95298966564263,301.7349793943418,301.41003805289137,301.1250775982872,302.06798116476693,302.23022547145393,301.81795292043097,302.10761191924513,302.24290891059667,301.8521862614661,301.95056383421024,302.01952680818334,301.8088609402328,301.9801895011239,302.21015531414463
327,301.1953484811199,301.4627851184041,300.83387693338335,300.8539785674975,300.7854256362426,301.2592019945768,302.14956968750244,302.1043610659492,302.3442725965894,302.0620242438351,301.94610774930544,301.7068949082226,301.399466440359,302.28740640548045,302.51740945683696,302.08078271232404,302.37688477374905,302.5111625271057,302.03846434559085,302.2356927707535,302.39420681607584,302.1226213045384,302.1313738685823,302.42528886406785
328,301.3372592105267,301.68044538948834,301.06138191058386,301.0924747101147,300.98342600474706,301.5172108725734,302.45304044822814,302.39583208750986,302.48024106412146,302.05911373933515,302.22047397919545,301.9527469769714,301.60352227161025,302.41776876892345,302.81907573843495,302.323491111342,302.54760498074637,302.83254023524626,302.2148892896517,302.51943450667386,302.65898046673726,302.4751964057585,302.2645970737062,302.5985913529512
329,301.2135907078653,301.51035617784004,301.0776208183427,301.0680374012555,301.09150708662247,301.4968678666265,302.55134208543956,302.39333660029934,302.42846223020115,301.9926213061682,302.26551112785506,301.9186021447153,301.7003009444263,302.4099297678797,302.86310440162896,302.40030316263517,302.59162129130704,302.70273473949163,302.1176509004435,302.5591128126471,302.63537392328516,302.5842316985998,302.2486336096388,302.6196644078332
330,300.94922452805287,301.2361391000716,301.0539109690066,300.94002268956314,301.0124719046271,301.2023905362444,302.38696075006004,302.11698312451375,302.2048220799651,301.8400214863048,302.1093712555399,301.7785797323816,301.6775352772233,302.2323411337716,302.68338276920184,302.29456104190155,302.4416329092973,302.44507884942294,301.99542430560797,302.4501396529518,302.3829241284089,302.5179514051137,302.1260548551358,302.56891314971887
