Experiment,piControl,historical,historical,historical,ssp126,ssp245,ssp370,ssp370,ssp370,ssp585
1145,303.01994800179415,302.2481585131232,303.0351348182838,303.1579853304548,,,,,,
1146,302.9383080863943,302.0077315591863,303.0345430765166,303.1045231219419,,,,,,
1147,302.95915625539664,301.8737884037815,302.8566523156005,302.95955731548196,,,,,,
1148,302.8935713297329,302.03262252337896,302.7761156347146,302.93031432148035,,,,,,
1149,302.8719413151496,302.426354167359,302.81244512961206,303.02995261181474,,,,,,
1150,302.757285273686,302.72244630684145,302.9016117890671,303.14633971564757,,,,,,
1151,302.67218777456065,302.7658106009282,302.8574726726319,303.1086074655375,,,,,,
1152,302.5535501878812,302.5410142528378,302.8004057021076,302.84946014442716,,,,,,
1153,302.38304631366697,302.2947103311913,302.73419650946965,302.6330049464628,,,,,,
1154,302.26017008256645,302.1965915423625,302.7467552713002,302.5387303566133,,,,,,
1155,302.3245763249137,302.2776015392821,302.829420044515,302.68877877261485,,,,,,
1156,302.4200200298897,302.44485881028487,302.9420983972039,302.78892233057115,,,,,,
1157,302.4736006846037,302.5287599439634,303.0380620332405,302.81279477756806,,,,,,
1158,302.39073719909595,302.4237016490174,303.0104943633782,302.7481596474076,,,,,,
1159,302.28976217832854,302.32332280415386,302.9925497918436,302.73871941111065,,,,,,
1160,302.2448991403387,302.2728476247333,302.9954602245786,302.8219269594724,,,,,,
1161,302.2799932727158,302.39203356199505,303.2039042832216,303.0598557015816,,,,,,
1162,302.4061977065257,302.4357228587102,303.25309350277007,303.257799849317,,,,,,
1163,302.42381319388346,302.3831645279435,303.2655772390338,303.37150475676566,,,,,,
1164,302.32525568413797,302.1878464540677,303.0576564780627,303.3053399092571,,,,,,
1165,302.137467757856,301.94159785216135,302.9214642426645,303.15283073351446,,,,,,
1166,302.1388657979475,301.8317861328045,302.8592218093891,303.05590225724814,,,,,,
1167,302.3486951775319,301.87687536157426,302.99518755859214,303.0896401579616,,,,,,
1168,302.59375095856916,302.0615023426003,303.226005134314,303.13481272854705,,,,,,
1169,302.71536098168457,302.1072643020639,303.42136680798245,303.1506926625295,,,,,,
1170,302.6558490725297,302.03840086136415,303.4178370408915,303.04293002746334,,,,,,
1171,302.6055138958402,301.8985924927724,303.277200701187,302.92982233989443,,,,,,
1172,302.6009256159667,301.89954915700247,303.1513939691446,302.8004862145708,,,,,,
1173,302.65850135333073,302.10618575015116,303.0772111107993,302.7733061039,,,,,,
1174,302.72506195133604,302.34610275017104,303.12221902601397,302.8823179279475,,,,,,
1175,302.68018268730754,302.4574750181359,303.0177427412356,302.939899704925,,,,,,
1176,302.5310579398991,302.318299503207,302.90341730140676,302.81071490121667,,,,,,
1177,302.3127424969053,302.1299736302769,302.7864055771104,302.5807496627656,,,,,,
1178,302.20988585883583,302.0896926878632,302.84803760459516,302.49507527661075,,,,,,
1179,302.30018514593763,302.3425629637267,303.02078086018895,302.6743998706621,,,,,,
1180,302.45471907383785,302.64677973554416,303.17326481865615,302.9617913147384,,,,,,
1181,302.61730972246824,302.77173347033545,303.1425394395421,303.1545220291143,,,,,,
1182,302.7014335421316,302.6482331261945,303.02012245297084,303.13996076201596,,,,,,
1183,302.6765175269071,302.54795575541965,302.89683516090986,303.03324909938016,,,,,,
1184,302.71120642160713,302.6086957844271,303.03089311207265,302.98447849722623,,,,,,
1185,302.7267482095992,302.7700163678818,303.1904677152168,303.1085318818242,,,,,,
1186,302.81782251375483,302.9108653581598,303.31734962958853,303.1823944101374,,,,,,
1187,302.7496295162882,302.99956309203156,303.19128018601845,303.1354529343358,,,,,,
1188,302.6273918264035,302.9406125665633,303.10433913469024,302.99993701897716,,,,,,
1189,302.48621625211877,302.84123350976773,303.02164105106175,302.86155211747746,,,,,,
1190,302.48963845048746,302.7831003413777,303.0296380647759,302.897077352614,,,,,,
1191,302.6747429762897,302.89769116834884,303.0335804368909,302.99135204998197,,,,,,
1192,302.82742583270965,302.9925157853236,303.0774042832492,303.13362063920164,,,,,,
1193,302.86681634013365,302.9620217052016,303.09108872572097,303.20270542498275,,,,,,
1194,302.7798409112053,302.8327551312622,303.07219536136625,303.1755833644252,,,,,,
1195,302.69871293041246,302.7127507738709,303.0419733051969,303.13715571879186,,,,,,
1196,302.6712883155181,302.72810528830394,303.08475189136044,303.11485075862134,,,,,,
1197,302.80695865279813,302.75324886237536,303.153567847701,303.1397920814831,,,,,,
1198,302.95400193253965,302.8921453826922,303.26884459365823,303.24447330019433,,,,,,
1199,302.9424784007984,302.96144789336523,303.3234053084259,303.1960426689903,,,,,,
1200,302.7602916461714,302.99832879828614,303.26043721279103,303.07180579739065,,,,,,
1201,302.56948090859305,302.9535302558555,303.0206664052247,302.9106008149743,,,,,,
1202,302.53812273342186,302.939316975528,302.8651118356424,302.9241023794604,,,,,,
1203,302.6132207785829,302.9786314324749,302.9393252544217,303.06755521711494,,,,,,
1204,302.64701498618314,303.03357374041576,303.0881258014062,303.1639882766365,,,,,,
1205,302.6515927569182,303.06987994385037,303.13823863833096,303.13731502157526,,,,,,
1206,302.6145236190646,303.06949921433414,303.00046279978307,303.06690773140787,,,,,,
1207,302.65654424262885,302.9973366318919,302.88290643054773,303.0059179310279,,,,,,
1208,302.7803214655899,302.97808242244156,302.8951813271378,303.08838475618006,,,,,,
1209,302.94201176808605,303.0415534186154,303.09158879534954,303.20215360324283,,,,,,
1210,303.07110928480853,303.26917970477274,303.30292456400616,303.3659797445776,,,,,,
1211,303.0353861966919,303.4513996234778,303.3637379750237,303.43598862215066,,,,,,
1212,302.8930537465206,303.45109868182334,303.1742547224965,303.33971591497976,,,,,,
1213,302.70737409962584,303.28987262856106,302.88330647155266,303.1281811282943,,,,,,
1214,302.67311287193564,303.1919711244348,302.716356567041,302.94163310046497,,,,,,
1215,302.7728166512175,303.35788179114485,302.7972383503197,302.98180478316425,,,,,,
1216,302.9402055846385,303.3845217879819,302.88828870886056,303.0958049566793,,,,,,
1217,302.8953755379584,303.1670819808644,302.7846038574443,303.16192911683544,,,,,,
1218,302.72017419311754,302.81412840436946,302.4613886372875,303.0767403421671,,,,,,
1219,302.45397039444646,302.6012000022543,302.1714756919331,302.9664598115584,,,,,,
1220,302.3985188790452,302.63329902655204,302.06293623805533,302.9724522901843,,,,,,
1221,302.52981081472507,302.778646708989,302.16636172792687,303.07981758609407,,,,,,
1222,302.722104830473,302.9294665003835,302.3053181285126,303.18081353223096,,,,,,
1223,302.8130928518237,302.93416936437046,302.2838467079859,303.16946370032525,,,,,,
1224,302.73717195186083,302.8372769688253,302.0946855979544,303.0231948265712,,,,,,
1225,302.62674591753466,302.81020294700056,301.8791053076188,302.9032285071696,,,,,,
1226,302.6018922023406,302.8665624624207,301.917708072149,302.87593878075376,,,,,,
1227,302.656611926591,303.05861089578553,302.12384905704147,303.01258307171537,,,,,,
1228,302.73278887828445,303.2249111757084,302.292877212708,303.076839463944,,,,,,
1229,302.75263680107287,303.3310337440641,302.2778494101721,303.1025977214692,,,,,,
1230,302.6415697493774,303.22417581421126,302.1904261578926,302.9956952891768,,,,,,
1231,302.54267850377363,303.12209506146877,302.2143979773996,302.9422193502867,,,,,,
1232,302.49365457743016,303.0689043139145,302.4518864627349,302.9583304003518,,,,,,
1233,302.58094348791093,303.083880414815,302.76683225984226,303.06664700723996,,,,,,
1234,302.6646616468648,303.1340536410889,303.02180131948353,303.1850526078323,,,,,,
1235,302.6488765516556,303.04987464085883,303.1212387977673,303.19863610389285,,,,,,
1236,302.53610651987975,302.81835382682215,303.01695455516585,303.16723243144816,,,,,,
1237,302.3953918584786,302.4147725949234,302.90389179046076,303.026880797836,,,,,,
1238,302.38401273914974,302.17803149972207,302.83387404145765,303.01886105883773,,,,,,
1239,302.50452066460093,302.28897395371655,302.94304653316965,303.0759376668328,,,,,,
1240,302.6901553708501,302.445229778026,303.09431715535993,303.218525768714,,,,,,
1241,302.76744253110775,302.4631670348592,303.1784551309606,303.2173331142064,,,,,,
1242,302.73532137447256,302.305761876356,303.16403977799706,303.1387965437663,,,,,,
1243,302.6468139874294,302.22284290526324,303.07386880818825,303.111127108533,,,,,,
1244,302.6647869619451,302.36577869532204,302.9881478134891,303.1181755394074,,,,,,
1245,302.7959649187881,302.65552531412277,303.004808285855,303.1908536138413,,,,,,
1246,302.9421651334672,302.94482846953844,303.124869822002,303.16280774048164,,,,,,
1247,302.9301619836686,303.0383670356248,303.1294847136938,303.14186282750217,,,,,,
1248,302.7590596538509,302.8895298791743,302.94893190694535,303.07141145278837,,,,,,
1249,302.60058050512595,302.661118771175,302.64337186993015,302.96932321815683,,,,,,
1250,302.5784210247982,302.56084965670874,302.50051362590017,302.83638800063545,,,,,,
1251,302.7239012369879,302.73848813653575,302.5724816691504,302.8383951562516,,,,,,
1252,302.81372457495684,302.91687753196413,302.69556507868816,302.9334811251884,,,,,,
1253,302.753166688914,302.9718714060384,302.8028782210835,303.06755335926914,,,,,,
1254,302.62078077016616,302.89450538336183,302.81193280463225,303.0556214150177,,,,,,
1255,302.47446268021116,302.83624511051477,302.816345590149,302.9638420497013,,,,,,
1256,302.4489566456971,302.8876499555061,302.7842186615483,302.94323555505866,,,,,,
1257,302.5140868043623,303.06354689371375,302.8291150798084,303.1101715097106,,,,,,
1258,302.646355898841,303.1145808213988,302.94094434037424,303.286154128256,,,,,,
1259,302.69148682716974,303.01490092577006,303.0499797889926,303.3665389822081,,,,,,
1260,302.5910693980588,302.7361045377715,303.02538181536903,303.25188329022774,,,,,,
1261,302.3606562208445,302.6493433453534,302.8635008325191,303.15829737974354,,,,,,
1262,302.26450245777437,302.6868442370465,302.8934323088495,303.076569214494,,,,,,
1263,302.3670750008546,302.8265954895065,303.07515115975303,303.10961760878257,,,,,,
1264,302.6627758998248,302.8668728986161,303.12872432594173,303.2099982957197,,,,,,
1265,302.9252941594363,302.90989023444973,302.9140827526187,303.2548846085626,,,,,,
1266,302.95859074926324,302.9728149677946,302.65630241194384,303.1169364157602,,,,,,
1267,302.8264890270964,303.11560835655695,302.6577389121194,303.0195787986866,,,,,,
1268,302.64799564533456,303.18028769937774,302.82164163017,303.01792027926666,,,,,,
1269,302.5998011629774,303.230814117225,302.94364390727384,303.14702810679563,,,,,,
1270,302.6998365918314,303.25400879244665,303.0664852500501,303.20800742967344,,,,,,
1271,302.7911548657796,303.26836893762464,303.0089791920375,303.2011078087993,,,,,,
1272,302.8304555137874,303.1795817673255,302.9294216885086,303.1392256225118,,,,,,
1273,302.77306094095087,303.05786330530253,302.7533965986682,302.93223227505274,,,,,,
1274,302.8154228833346,303.0197036553184,302.7380722004064,302.798623128411,,,,,,
1275,302.92914557841465,303.1300622683321,302.8813519900043,302.84514184333807,,,,,,
1276,302.9958871492613,303.2691527924085,303.01450289046505,303.0397016550757,,,,,,
1277,302.8452199653652,303.3503489699804,303.1339109168958,303.12991371362136,,,,,,
1278,302.5790604126836,303.2918018610783,303.0788673736071,303.09631910091525,,,,,,
1279,302.37507911445715,303.219166019469,303.0189466674363,302.98594270317295,,,,,,
1280,302.33163318028414,303.16598868495635,302.95192096499125,302.97015343644733,,,,,,
1281,302.46737779485807,303.20256543790805,302.9455770805822,303.01602412341066,,,,,,
1282,302.6561024438577,303.1843418286313,302.9315637797677,303.1002972549621,,,,,,
1283,302.70185945558154,303.1208107789585,302.81966741040395,303.0866080996391,,,,,,
1284,302.5881842565025,303.0261516599721,302.68311740483426,303.021896378746,,,,,,
1285,302.4319268222907,302.9896338514148,302.5805782278946,302.817074308897,,,,,,
1286,302.5387608618381,303.0134372109097,302.63500498361253,302.6923657966796,,,,,,
1287,302.7426071799397,303.09525467246726,302.8179756649042,302.7305533637618,,,,,,
1288,302.9327628575749,303.17923204328923,302.9926735567255,302.9270130581991,,,,,,
1289,302.9355807151621,303.2224705020149,303.0048533773106,303.1001357514121,,,,,,
1290,302.80735933548425,303.1495314018221,302.7911383727591,303.0951086231078,,,,,,
1291,302.59205173930945,303.0801182969497,302.64737421487894,303.05230912648864,,,,,,
1292,302.4542995543789,303.03719774180263,302.712805649517,303.0422943011404,,,,,,
1293,302.443079750542,303.1553733412355,302.9375044724123,303.1124955186752,,,,,,
1294,302.50410290595045,303.2743337869537,303.0494379499568,303.2032079930286,,,,,,
1295,302.43877271610444,303.315650328904,303.0627314578398,303.22718106273607,,,,,,
1296,302.2388329196456,303.0629488458692,303.0304616857472,303.1157362341288,,,,,,
1297,301.9657121900487,302.71133993036096,302.9478682142776,302.9591342009278,,,,,,
1298,301.80899217905784,302.58169343632386,302.9556680876412,302.88481917138887,,,,,,
1299,301.8331130850522,302.7271635766058,303.0830476930734,303.037673145407,,,,,,
1300,301.90177309766176,302.9070749200864,303.2751935179187,303.2473926871609,,,,,,
1301,301.93690801823504,302.88206751641343,303.21869701412203,303.3946046696576,,,,,,
1302,301.9178377997649,302.68982544574106,303.0396934130293,303.3806774568278,,,,,,
1303,301.89661211184165,302.4726826152676,302.80108663113043,303.30000006230546,,,,,,
1304,301.8225319499158,302.30438597579644,302.6526167955779,303.194601547226,,,,,,
1305,301.7775417666646,302.2566335979233,302.66130692247134,303.18816472167345,,,,,,
1306,301.8361792171213,302.23645554660084,302.81103582786864,303.18417390498416,,,,,,
1307,301.90033787002193,302.02726676410674,302.9330072854254,303.1363651809622,,,,,,
1308,301.8267820938604,301.7362641327562,302.8217659398943,302.97189957573374,,,,,,
1309,301.6927233076945,301.45261571513856,302.51149718300053,302.80178596823487,,,,,,
1310,301.7740464828239,301.36582205252597,302.31940386953164,302.8042673786711,,,,,,
1311,302.0382650222469,301.325456143585,302.3619326251016,302.9616441554499,,,,,,
1312,302.28184711078944,301.25356395435034,302.4331928317445,303.12319739752667,,,,,,
1313,302.30343581390963,301.05517657775516,302.40071394198185,303.18314259770233,,,,,,
1314,302.25258687519465,300.80435844613686,302.2383757137454,303.1157060433129,,,,,,
1315,302.2483131466008,300.5632652481365,302.1697752243374,302.98267915955546,,,,,,
1316,302.3812355094207,300.55120476491174,302.26145285041883,302.89034519120247,,,,,,
1317,302.63261719967045,300.69265336032686,302.5252051478231,302.88521298363315,,,,,,
1318,302.85961619474756,300.8904044568796,302.8092156872324,302.9949302571303,,,,,,
1319,302.91263601793526,301.00506241834927,302.89226691548157,303.05449459259734,,,,,,
1320,302.72220628603435,301.10381213502075,302.7262262135191,302.98823192287546,,,,,,
1321,302.43348802654924,301.24317884249945,302.5561702231535,302.7258286000618,,,,,,
1322,302.30929889410186,301.5399947211074,302.5900234358074,302.5570471967398,,,,,,
1323,302.41812903344834,301.9709568815856,302.8974453712729,302.6490074275269,,,,,,
1324,302.6692906225114,302.3696905418995,303.15322364462844,302.89481783866466,,,,,,
1325,302.79786483824546,302.5623198211249,303.27733629491627,302.94445374827257,,,,,,
1326,302.7711225817009,302.51500095096736,303.2165005440051,302.7737693067861,,,,,,
1327,302.660974140611,302.4101343792883,303.14315484318246,302.5744018759016,,,,,,
1328,302.69561758444996,302.4207940514976,303.0858191698051,302.5582844394624,,,,,,
1329,302.8851595231094,302.5123458942181,303.1490759584271,302.6550883085368,,,,,,
1330,302.97136165791875,302.56725589867807,303.1573600408689,302.8794983005816,,,,,,
1331,302.9009516245323,302.46678350014173,303.06794105512773,302.90731584699415,,,,,,
1332,302.72146495265184,302.3368695559285,302.8525154896294,302.7709577413242,,,,,,
1333,302.5890105306567,302.3098015884345,302.67352144987166,302.5279775585586,,,,,,
1334,302.57611294849727,302.3962213563893,302.6807025925469,302.4735187613508,,,,,,
1335,302.6961246793139,302.5836686122609,302.8042148501442,302.6033362144131,,,,,,
1336,302.92164175544326,302.84274359121065,303.0136520289647,302.7086031607191,,,,,,
1337,303.06669513701,303.0398947161577,303.1329574081447,302.82723380849615,,,,,,
1338,303.0115309627601,303.05629180048714,303.05199353676,302.9209205008105,,,,,,
1339,302.9295378328289,302.8978564345093,302.93202403706783,302.99903990922115,,,,,,
1340,302.87877864662596,302.7871989377326,302.8545884345967,303.0030974713756,,,,,,
1341,302.8630937938038,302.73031476713226,302.9870183656233,302.97267790612824,,,,,,
1342,302.88586257485184,302.77470470829576,303.1284681233324,302.99172400564635,,,,,,
1343,302.85839934626927,302.7432761153496,303.08603129622065,302.99912749037503,,,,,,
1344,302.78432929353147,302.6310800367005,302.8879373647726,303.0594045117209,,,,,,
1345,302.65988407617596,302.4860845006727,302.6887356750745,303.0542169603612,,,,,,
1346,302.64870213815965,302.4886169388606,302.724667209566,303.1350864262808,,,,,,
1347,302.8237589212714,302.6893563326042,302.88010162521704,303.20994137034,,,,,,
1348,302.9303747082674,302.90083548281086,302.9862279541866,303.3086654271029,,,,,,
1349,302.9804672625475,302.9696871947355,302.89907850253286,303.2818887749658,,,,,,
1350,302.92529471518134,302.8071355396828,302.7823472504266,303.2000713381445,,,,,,
1351,302.91088804036843,302.61612044703264,302.75677841626845,303.1130644792217,,,,,,
1352,302.9198924874501,302.57348056093747,302.8834266455304,303.15178827335427,,,,,,
1353,302.938177998242,302.74169408570975,303.08585024105054,303.233900107981,,,,,,
1354,302.9567915723173,303.005301361748,303.1975440630199,303.2871968015054,,,,,,
1355,302.9241319218981,303.1027502977701,303.1868262851288,303.1616686536668,,,,,,
1356,302.84617075300815,303.05656425230376,302.99208301492416,302.91717611869035,,,,,,
1357,302.72096106709455,302.75789753588293,302.72570389889967,302.66543193432835,,,,,,
1358,302.690562604585,302.64088555384427,302.6098759919084,302.5705008191696,,,,,,
1359,302.76896429509793,302.73080206145465,302.777231081707,302.6844385350565,,,,,,
1360,302.87247689309567,302.9724249478583,303.0280073191164,302.8443091855561,,,,,,
1361,302.86989270376705,302.99962215536954,303.09662460304895,302.97439040825867,,,,,,
1362,302.81485983612725,302.75569570078414,302.9163869271175,303.00627617616664,,,,,,
1363,302.7129874442365,302.60196789988544,302.64372388914904,302.9553008066161,,,,,,
1364,302.62468935832527,302.50728444596797,302.51364970472946,302.89516590362956,,,,,,
1365,302.6355344308265,302.5844176303463,302.57658730800387,302.78155930924606,,,,,,
1366,302.6633097605987,302.5886577808108,302.7731876898843,302.7188877475798,,,,,,
1367,302.57886781752114,302.5292271042044,302.89020792808117,302.5400044339148,,,,,,
1368,302.34532146236523,302.4037473837302,302.8492072948413,302.2621958112781,,,,,,
1369,302.16177463236824,302.3377410009977,302.6772438149333,301.89335254179076,,,,,,
1370,302.1648927610381,302.4748831017271,302.5765034625412,301.7823131703624,,,,,,
1371,302.34840543530385,302.69928756809026,302.5842889945786,301.9507167337344,,,,,,
1372,302.55611149569836,302.7972887143814,302.6298300533128,302.19140452557764,,,,,,
1373,302.64260173581437,302.6977591366012,302.6274053894107,302.2283072104785,,,,,,
1374,302.59394399492754,302.5955847295982,302.52485138864495,302.10168137757665,,,,,,
1375,302.4916694633439,302.61598419340817,302.49227885893555,301.9709495794321,,,,,,
1376,302.4811411505341,302.7982854216372,302.4907380699537,301.9007034298834,,,,,,
1377,302.58526154669215,302.9958111424708,302.666061044696,301.9816183718022,,,,,,
1378,302.7242294434463,303.06724225352673,302.8280651524612,302.08785761250266,,,,,,
1379,302.74931722801745,303.03631439005966,302.90442219137464,302.17730051062154,,,,,,
1380,302.5966937855028,302.88967838312846,302.88107276782745,302.15797948939354,,,,,,
1381,302.44070406187143,302.79293196456894,302.8469600080773,302.1865854305576,,,,,,
1382,302.4138789687501,302.7562237805684,302.90360078856014,302.336690836268,,,,,,
1383,302.615678261732,302.86695598226066,302.94895023929206,302.5133890653258,,,,,,
1384,302.89206141525614,303.0334631718744,302.94272331862186,302.6550075525026,,,,,,
1385,303.10945981488464,303.06111286475715,302.9082442890962,302.6514140519557,,,,,,
1386,303.1325028935765,302.93076579032794,302.8542343619308,302.6364045376115,,,,,,
1387,303.00207764880406,302.69435182957415,302.81827860599765,302.5776279912846,,,,,,
1388,302.9262650481509,302.7350805026239,302.79394608702955,302.59779654825115,,,,,,
1389,302.98763032963234,302.89609331953125,302.8307870804533,302.61923025010816,,,,,,
1390,303.10908803206365,303.07447625700564,302.94458934812405,302.6893459753128,,,,,,
1391,303.1189302552004,303.0877334487055,302.99956277815113,302.6125665417942,,,,,,
1392,302.9908423276357,303.0100143779129,302.93587256964605,302.44357836047806,,,,,,
1393,302.80205060330195,302.9168689592029,302.78090265134875,302.2481045651414,,,,,,
1394,302.7827738563007,302.81174518083384,302.75529392508616,302.2266748754666,,,,,,
1395,302.83447971693687,302.883855199695,302.854150648041,302.446321176907,,,,,,
1396,302.9832619876047,302.95895562439284,303.04285512821895,302.68362645548376,,,,,,
1397,302.9329136377749,303.079403051897,303.1192808227417,302.8536517972138,,,,,,
1398,302.8860408749517,303.00203904944203,303.08622364832155,302.85298042319,,,,,,
1399,302.7631564341306,303.00376347841876,302.97468105487746,302.8166454338597,,,,,,
1400,302.7399453459457,302.98023852570435,302.927739663937,302.78775622431874,,,,,,
1401,302.7942309345541,302.9958035543944,302.98974208353906,302.83934300434566,,,,,,
1402,302.8572886165901,302.9816607778046,303.0786470939269,302.92957223189086,,,,,,
1403,302.8876565981421,302.88811966869247,303.0492013282992,302.92304179132464,,,,,,
1404,302.78159139731935,302.7435407762618,302.8455185012643,302.8073680636829,,,,,,
1405,302.6190266415618,302.5738179647729,302.6176445204366,302.6230923695098,,,,,,
1406,302.5489917295776,302.57875892682347,302.5161124870542,302.5974408172411,,,,,,
1407,302.66524675842584,302.8091723471143,302.63023872666923,302.73976513126485,,,,,,
1408,302.85943491083833,303.14419593576184,302.77210094719413,302.84143032966386,,,,,,
1409,302.8988814303694,303.2629190830335,302.8194088541693,302.8371859450363,,,,,,
1410,302.8309833161811,303.1345354120267,302.776653795851,302.65333587867036,,,,,,
1411,302.7652215954458,302.932732618501,302.75166995477144,302.5463023958226,,,,,,
1412,302.7361983427091,302.9220767105908,302.849417434971,302.44942870299286,,,,,,
1413,302.78845431679935,303.0115635554983,302.9706231548368,302.5927924451058,,,,,,
1414,302.82741577031385,303.0278424880258,303.081491440824,302.71581372657283,,,,,,
1415,302.8363744705303,302.8977313766441,303.0662998615158,302.68660680002955,,,,,,
1416,302.762350421816,302.7219971597963,302.9899249420011,302.5012341867785,,,,,,
1417,302.62553224479865,302.5596616865455,302.8411520954359,302.36164232564334,,,,,,
1418,302.61519281570276,302.5487880234082,302.7842096439103,302.5022767434134,,,,,,
1419,302.708951472814,302.7308230777638,302.90842985059845,302.6970048646179,,,,,,
1420,302.8826821165976,302.86795125285636,303.0439122206166,302.8473790233463,,,,,,
1421,302.98572639428306,302.9442595977716,303.0978941241237,302.86601376985567,,,,,,
1422,302.89266463352686,302.90539696121965,303.0434478757616,302.7829317823436,,,,,,
1423,302.7353593053959,302.92113155426017,303.01358281881926,302.6971818493783,,,,,,
1424,302.70916713738023,302.8849153888948,303.0694749964261,302.6725240876138,,,,,,
1425,302.7797960944427,302.94032527872935,303.1965396353285,302.75271486119146,,,,,,
1426,302.89887658875483,303.0555041716383,303.3281493916947,302.8029163189108,,,,,,
1427,302.9227980342444,303.0486755326356,303.31904007632767,302.67535534057345,,,,,,
1428,302.83405853918714,302.83096357958794,303.19613611551614,302.3828546863146,,,,,,
1429,302.59692851062664,302.45204727308266,303.00898295867535,302.0965263022698,,,,,,
1430,302.4365008719269,302.2227399061433,302.9888048282651,301.9846149282251,,,,,,
1431,302.58548437233975,302.28260706026975,303.06172498525126,302.0903207565187,,,,,,
1432,302.89912932549106,302.5509852130321,303.131346618012,302.2816394710828,,,,,,
1433,302.98146142625626,302.708128257706,303.1674103677629,302.506350533845,,,,,,
1434,302.85837642357393,302.6725545474981,303.1675431229126,302.5953026311207,,,,,,
1435,302.7176808837908,302.5024775965323,303.1593697141723,302.5795069365915,,,,,,
1436,302.68443910635693,302.5764467657279,303.1316172862254,302.61715136497895,,,,,,
1437,302.6732131872184,302.73077117987094,303.13011948780405,302.8458856891112,,,,,,
1438,302.69684489697903,302.9456691228667,303.19462958304575,302.99897691113,,,,,,
1439,302.65460827188946,302.92783366195596,303.14246011785303,302.75550593367257,,,,,,
1440,302.50710119203137,302.7945553249527,303.0217557096494,302.4204800831494,,,,,,
1441,302.2579398679347,302.58023648635043,302.94734587774843,302.2531900780363,,,,,,
1442,302.12635857907753,302.4969979237383,302.95910613048324,302.54089792275505,,,,,,
1443,302.26872864919295,302.58546039292884,303.03687600988,302.85777604748,,,,,,
1444,302.4588237262544,302.77230387105516,303.176195820843,303.0361770022967,,,,,,
1445,302.5653724228018,302.8740805861237,303.2052633430166,303.0750306433334,,,,,,
1446,302.4666564749619,302.837648721382,303.1935353518166,303.0182094626493,,,,,,
1447,302.28508774259655,302.6601381696743,303.0407166889868,302.9629001449475,,,,,,
1448,302.1403959125617,302.60893241523166,303.011466894705,302.9533471632367,,,,,,
1449,302.17970441360563,302.6454439025358,303.0574521618848,302.9787278769326,,,,,,
1450,302.33073939140996,302.7189061812762,303.1286826206861,303.05611352326054,,,,,,
1451,302.4052060960401,302.6867363066527,303.1469370420485,303.01818277225624,,,,,,
1452,302.2162654214532,302.5107823580436,303.0245417164592,302.8982292491142,,,,,,
1453,301.8573514610343,302.25651791235526,302.9246490020171,302.6896118905243,,,,,,
1454,301.699442090633,302.130172800032,302.96814772164385,302.5907312549105,,,,,,
1455,301.7928400963572,302.21456737256926,303.0961708030905,302.6483370965165,,,,,,
1456,301.85134843814285,302.49721446362963,303.2033472653072,302.82630804612467,,,,,,
1457,301.71864956134823,302.65451949638975,303.14523941226577,302.9502717172677,,,,,,
1458,301.4619793587642,302.7093942734585,303.0817906973877,302.95968722676463,,,,,,
1459,301.33699802026285,302.692433715821,302.9621156073644,302.9467255997385,,,,,,
1460,301.3523846753597,302.8516769439438,302.94348575294094,302.976414458293,,,,,,
1461,301.4509336158057,303.07212208444645,303.03047367308477,303.02924559328255,,,,,,
1462,301.57526630674806,303.2564937859974,303.2192785407424,303.0597208436879,,,,,,
1463,301.6069341293268,303.212467757965,303.3040352122039,302.9289833838079,,,,,,
1464,301.5342443095197,303.08517676170254,303.2181148994937,302.74301029055795,,,,,,
1465,301.4477794408553,302.8849749894543,303.07179841875626,302.5498117065554,,,,,,
1466,301.5494234114214,302.84340405406095,303.08694658112336,302.4693606691356,,,,,,
1467,301.8566795764165,302.9510713777599,303.21411522284774,302.4848176388726,,,,,,
1468,302.241255632324,303.17326370072607,303.3619755681766,302.52295027943967,,,,,,
1469,302.5336813925823,303.27098698288563,303.3978606683391,302.55896657576,,,,,,
1470,302.6233674862365,303.20306224348195,303.29773466959585,302.5854672160883,,,,,,
1471,302.7026003867253,303.02293670747844,303.20028950413007,302.6168837338749,,,,,,
1472,302.7480039983994,302.8826516760089,303.2093917720901,302.7856651679331,,,,,,
1473,302.7963313070179,302.8958195554937,303.34953063023096,302.9607347459485,,,,,,
1474,302.74777720315603,302.98579940486684,303.3709332331677,303.08718706015185,,,,,,
1475,302.65242062090846,302.9543556189517,303.3339836299911,303.04260175119003,,,,,,
1476,302.58581468009504,302.7871385452531,303.1872188713754,302.8850497207016,,,,,,
1477,302.5394538752878,302.62844690637456,303.0568683662966,302.67943638091174,,,,,,
1478,302.5850819403026,302.690719491651,302.94356779051753,302.57670287234487,,,,,,
1479,302.7340854029796,302.8903855110533,303.0245071191326,302.74601988376713,,,,,,
1480,302.81881019154144,303.00128173402123,303.2036094875937,302.916181697672,,,,,,
1481,302.7995596685378,302.8852243174991,303.2821005453498,303.0721446916726,,,,,,
1482,302.70822506025655,302.7278692885939,303.12749470636373,303.081173084599,,,,,,
1483,302.7531862096443,302.67800064356555,302.9544393792207,303.09350468745396,,,,,,
1484,302.8809959005653,302.8711909100903,302.8647037577473,303.06754033743465,,,,,,
1485,303.1072975255768,303.099135917365,302.8869161014475,303.1533772905875,,,,,,
1486,303.18352864404045,303.22181894957373,302.9599751294186,303.247319290955,,,,,,
