Experiment,piControl,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,ssp126,ssp126,ssp126,ssp245,ssp245,ssp245,ssp370,ssp370,ssp370,ssp585,ssp585,ssp585
1663,303.05158437257836,303.1819539830497,303.24619718694584,303.1065538113674,302.6426680584727,303.106668740186,303.0228571723267,303.26289267521105,303.28575698103367,302.8047570622111,302.6709665665598,303.13280023823086,,,,,,,,,,,,
1664,302.9101801234032,303.24399374491435,303.16588089530546,303.1926533490204,302.7377155130991,303.05406799702337,302.93602857254047,303.22888909915235,303.27562481016724,302.7902032946208,302.58086806705137,302.9767479604653,,,,,,,,,,,,
1665,302.91097652616645,303.2915438135158,303.2273831930352,303.3249529972606,302.89288990075903,303.213809203033,302.9286328912364,303.1953009576888,303.30279205244693,302.92535183927066,302.7322551951095,302.86728057362217,,,,,,,,,,,,
1666,302.9725845391246,303.33970309030957,303.40938285824524,303.46028659001144,303.03882536972054,303.38861396541836,302.8510761460464,303.2667179107329,303.38234261186943,303.0360513697556,302.9282282030878,302.81894942452436,,,,,,,,,,,,
1667,303.0422121624095,303.3132080960989,303.61012707527385,303.5017984579791,302.95450091017193,303.44702559087074,302.65783621458985,303.311602300382,303.4657106542217,303.12994530276393,303.0881137490885,302.7046148230506,,,,,,,,,,,,
1668,302.96295897374097,303.1927563290489,303.5554189307954,303.44229127831136,302.75547815652357,303.27296746917176,302.4091344354527,303.19127739878274,303.37280750976464,302.97040311400514,303.08219690055466,302.44701750894893,,,,,,,,,,,,
1669,302.86166179017505,303.0325856711435,303.4018795569448,303.31721021775354,302.5269140770391,303.1339601026795,302.1231849931385,302.8724737601504,303.2207851554812,302.81971447609277,302.98946309717144,302.0939518591419,,,,,,,,,,,,
1670,302.8548632148422,303.0129541617535,303.30698223823134,303.24433904096037,302.500501433446,303.1724001448429,301.977938520529,302.71086659238927,303.04332242021684,302.80431815495643,302.96990799376135,301.9175334469838,,,,,,,,,,,,
1671,302.90762891499054,303.1992295787913,303.34696086101025,303.3351638232977,302.62103461326114,303.28478723766756,302.0160133086603,302.88280829852494,303.0911988276839,302.9949025754839,303.0544200113058,302.08494703852233,,,,,,,,,,,,
1672,302.88695152033114,303.43424816788854,303.3553335575951,303.5165543632484,302.85665606660746,303.3587840549545,302.1443138446425,303.10567733063266,303.24347893607074,303.2554981502996,303.2822744320192,302.29756248502844,,,,,,,,,,,,
1673,302.5941601654595,303.4943902097668,303.2767524586889,303.53710577461317,303.02320687626417,303.3301548400184,302.20072941098766,303.15165983286573,303.3807643933895,303.384387785693,303.3936616754327,302.4298004262673,,,,,,,,,,,,
1674,302.24365999760096,303.4333851392808,303.26214041596273,303.42088455107887,303.1221626086285,303.2796754468201,302.1742199140096,303.0209327428879,303.3613909999725,303.3983107313981,303.37404642147567,302.41744720645096,,,,,,,,,,,,
1675,302.02846297076525,303.2839838210281,303.3554982489558,303.2420139464254,303.1433598562906,303.29936420886247,302.14648661772117,302.9026280651369,303.21867436787755,303.3341560319769,303.25379687225774,302.4081528757109,,,,,,,,,,,,
1676,302.10923206130184,303.2610922244181,303.39177102525827,303.2305838267399,303.1896164859297,303.37712125305853,302.1519844506832,302.8781326519113,303.2019673249282,303.30805909968103,303.16254579633005,302.4922890135961,,,,,,,,,,,,
1677,302.36588928565385,303.23833937380215,303.3835870399317,303.34841141949477,303.32744959082,303.4860655876621,302.26395197787207,302.9884547941251,303.34351690118484,303.29637866555873,303.1937554432423,302.61386063474504,,,,,,,,,,,,
1678,302.6667474154653,303.34251867608714,303.34153352921527,303.4443636830328,303.4096370488033,303.4847742382298,302.4317041473394,303.144657558301,303.4993154403883,303.3239050493951,303.3204392450046,302.7996044474716,,,,,,,,,,,,
1679,302.8368288540425,303.31659305513216,303.3265838529792,303.3993778016514,303.34219848453836,303.37665580065647,302.5449460055534,303.25103540830264,303.4982514250193,303.28946180305,303.3450690785207,302.92097401668457,,,,,,,,,,,,
1680,302.7968032677226,303.278339091948,303.2060793529436,303.20873156103704,303.17104883274095,303.1834189587293,302.5409005227422,303.20908276807944,303.30203678148433,303.20594071364775,303.1406870268398,302.90021992318316,,,,,,,,,,,,
1681,302.66279491293835,303.17750238835265,302.99068649383884,302.98406087288504,303.01187803841685,303.02595236959525,302.55054370608315,303.0577208670861,303.0785132382564,303.0183927489796,302.79877164527596,302.82740579892993,,,,,,,,,,,,
1682,302.6176323856843,303.16529767865234,302.9046649349896,302.879427624941,303.0199608208424,302.9724926160366,302.69900046365,303.01963703495727,302.9451490528536,302.92546546000693,302.71670064123583,302.8351638137966,,,,,,,,,,,,
1683,302.6760963331005,303.18315217045046,302.97616917385676,302.9256183077093,303.1279065424576,303.1194433567052,302.9883131663741,303.1538836897633,303.01815505372673,302.92807085846636,302.8656154994275,303.0869307603779,,,,,,,,,,,,
1684,302.70783108482215,303.2139442999763,303.1555730628871,303.08508026526573,303.29011590680074,303.2562783109676,303.2970594010273,303.3531190243337,303.2442545521789,303.02761848493464,303.1008324021748,303.42033015766594,,,,,,,,,,,,
1685,302.6381966171917,303.22178484425336,303.2115268329526,303.1970715504631,303.3956869184131,303.29153565207326,303.43635118308083,303.4884088546723,303.46926471726334,303.10437384383346,303.17451870093424,303.6321647297323,,,,,,,,,,,,
1686,302.3989979975896,303.1479397160455,303.23497621137477,303.24736055118154,303.41037674708065,303.16566700181863,303.41361475942784,303.4804600855302,303.5556297657453,303.13587379263464,303.15251597061524,303.62696566371847,,,,,,,,,,,,
1687,302.02170515147264,302.9426523269032,303.24069710859413,303.23892205976176,303.33791635696844,303.09738691125625,303.3255594538652,303.5495149905513,303.416288615425,303.1345721876925,303.0702603382678,303.4298866779524,,,,,,,,,,,,
1688,301.6544439300878,302.83737599953815,303.3226919585636,303.25702169528455,303.2873574982994,303.1460220669644,303.31088526991266,303.6011399168696,303.3540249093535,303.2182533426673,303.1468531507669,303.2670867388687,,,,,,,,,,,,
1689,301.50763090655033,302.86778389042547,303.47625778401647,303.20948112389584,303.3276022760562,303.257158262358,303.3020058621793,303.5874708303483,303.3931364349671,303.3481980780831,303.283113617064,303.25614120203255,,,,,,,,,,,,
1690,301.43500223516213,303.03952074860837,303.55189614856016,303.1196842587622,303.3616306439351,303.35832343032115,303.34522640776623,303.4881130193724,303.55212318832736,303.3792033751818,303.4846737346049,303.358706543997,,,,,,,,,,,,
1691,301.26202178895124,303.07473848773725,303.4861846353122,302.94450536233813,303.2659807118105,303.3990368081235,303.25494796007644,303.3807074381917,303.57641674579014,303.22974636467285,303.51865429059876,303.4132181632181,,,,,,,,,,,,
1692,300.9184445751266,302.8865642095051,303.29082976139097,302.81782386401375,303.0328904150606,303.2843255337613,303.1746996632684,303.25115391614213,303.39753178591604,303.02371034697927,303.46646837685876,303.3671972658562,,,,,,,,,,,,
1693,300.70077510847324,302.5289571383253,303.10644247982526,302.8026247171245,302.85797990905706,303.0804256016574,303.0536374385295,303.1473163757609,303.16289631860644,302.9879409948663,303.28472007889116,303.3411533294602,,,,,,,,,,,,
1694,300.85866335028913,302.3224047067425,303.09002494689827,302.9945515760649,302.90221913913314,302.9669070435996,303.09752956849553,303.2153149031303,303.05175829270036,303.0269921063372,303.2209942592491,303.42623503074276,,,,,,,,,,,,
1695,301.2166543157507,302.52805050562563,303.0777465719235,303.23264568457745,303.13427264087693,303.0351618073012,303.2270827992857,303.45101467566593,303.18054934336027,303.20658338259506,303.3221102022425,303.6238786084009,,,,,,,,,,,,
1696,301.5305198929778,302.84544118676405,303.1045450011955,303.37347201685077,303.3283249430271,303.20545942655065,303.30835548476483,303.64028748127885,303.3940376709909,303.32368043695686,303.50726508507586,303.7975472593535,,,,,,,,,,,,
1697,301.5645226744692,302.9388759172264,302.9997916644367,303.31223784637564,303.3675935293144,303.2368727850069,303.2243713673242,303.48508377132674,303.5347876973958,303.3728804646305,303.58545144508525,303.7967437749305,,,,,,,,,,,,
1698,301.47204893821663,302.73457552891847,302.8363320472515,303.18601215349,303.2889312306744,303.0810375733974,303.074378279729,303.14978310048355,303.5916374250093,303.2262565381661,303.4713527021718,303.61064951949817,,,,,,,,,,,,
1699,301.3130782152716,302.5197780729977,302.5809154376918,303.1210257634236,303.15713418362964,302.8039597656723,303.0468124479226,302.86009596169555,303.5156169369825,303.0186085374318,303.28637811530433,303.44011619183266,,,,,,,,,,,,
1700,301.2181521018044,302.46332409101905,302.4256250192115,303.1936327263868,303.085109594057,302.6260467040914,303.1921206168438,302.8460056148458,303.381781943115,302.91948543389793,303.10761399126824,303.4380664616453,,,,,,,,,,,,
1701,301.18551851569174,302.5380876165857,302.4671851563991,303.38600276322285,303.0172409793381,302.5728125864189,303.3150088944974,302.9763557751935,303.3372691150017,303.03106903151723,303.02257368842453,303.49267724081216,,,,,,,,,,,,
1702,301.28199345259304,302.6429684965617,302.62181136094995,303.44572267996074,303.0415155101764,302.6151861692702,303.3374139822779,303.10071110492134,303.3320720638983,303.10583892622793,303.0075513992504,303.4811142462431,,,,,,,,,,,,
1703,301.43490292779273,302.66941282690937,302.6942986617549,303.3826550043286,303.02772542537514,302.57645542976474,303.15390648667716,303.0754377539001,303.26960067921783,303.0335837586893,302.9709455859559,303.33141597885947,,,,,,,,,,,,
1704,301.58727152250003,302.55508407067015,302.61757073821803,303.12012666638276,302.9442951027607,302.54354085003524,302.93848323689343,303.0207799424665,303.04039840855927,302.80674173681524,302.93951919453093,303.1704336093098,,,,,,,,,,,,
1705,301.68230733272327,302.3660693159951,302.44271879849265,302.8233953476554,302.8264705427935,302.49511456863235,302.7836063421434,302.92100398001395,302.8644934512619,302.76597871751056,302.9067500330818,303.02913319612566,,,,,,,,,,,,
1706,301.8817908400363,302.3360206505408,302.45060612595915,302.6132520709334,302.7902590373458,302.5222799754722,302.7967779849014,302.9326146499628,302.9290823810435,302.8827312475426,302.99834694679225,303.00400379841557,,,,,,,,,,,,
1707,302.1132828396006,302.47921947473884,302.5779420523034,302.7100976122979,302.8918364278453,302.59442280398423,302.9001847025305,303.11144857388916,303.124903076626,303.1537054222519,303.14397728642865,303.125908616252,,,,,,,,,,,,
1708,302.3741678846083,302.6881226922624,302.7741862289384,302.9901432766207,302.9793549259262,302.7839614522307,302.9978037688847,303.32162906653707,303.26593133340407,303.2985511683522,303.19061945261024,303.2362443452848,,,,,,,,,,,,
1709,302.44999681444955,302.7718926551865,302.8758021895424,303.1854000930261,303.006448413438,302.99794505061135,303.0296455205883,303.3545632556452,303.26334183557657,303.31223267798947,303.11878359463566,303.2221917434228,,,,,,,,,,,,
1710,302.4621910991484,302.77811722710504,302.900347346911,303.0784524661486,303.0021008675022,303.17577944706954,303.0162729978963,303.09638331978226,303.20583306366893,303.23170468564246,303.0499616046395,303.0450833543953,,,,,,,,,,,,
1711,302.49841997957,302.8393887058961,302.85068025386295,302.93682741686825,302.98271394826435,303.19822727056214,303.033479385815,302.7259790180064,303.17185162244385,303.1905334912377,303.0268614408407,302.9058993812516,,,,,,,,,,,,
1712,302.61870368413184,302.9699109733635,302.78599592860945,302.87014661248014,302.9540155743328,303.1800302301315,303.1534532826417,302.4353773199534,303.1559231434644,303.2555779874495,303.0453739957432,302.91211290570374,,,,,,,,,,,,
1713,302.774251312142,303.1631655513433,302.807619059291,302.9925355334098,302.8601120590942,303.2020697483649,303.35326754056126,302.19894180043525,303.21094321788587,303.38860500287655,303.06159966811805,303.05045175784926,,,,,,,,,,,,
1714,302.8544078775495,303.3370433592465,302.9717009119276,303.0909350029779,302.85395263780947,303.2363618598188,303.4289715392309,302.1430987586595,303.2438805278584,303.5188602064204,303.15011970471494,303.2236802497236,,,,,,,,,,,,
1715,302.77484275256217,303.3546141600679,303.07501202925346,303.10792019617884,302.74404854849746,303.1376047098744,303.35011171821543,302.0494022907254,303.21081253320796,303.50851918384984,303.1295414880091,303.31173577794743,,,,,,,,,,,,
1716,302.61615518279655,303.22039375475043,303.0227587180339,303.0291729985127,302.62000284801496,302.97325822743795,303.13312337391454,301.9684567343784,302.9848666709751,303.3795126524158,303.02968480514033,303.2654921726791,,,,,,,,,,,,
1717,302.43871164806,303.06469402740237,302.82928015928877,302.8707619210711,302.4174913600892,302.7846296288398,302.9739420324207,301.80661160906794,302.69642321057063,303.1229244811952,302.87299092411996,303.1344037054925,,,,,,,,,,,,
1718,302.3782912429119,303.1319112249176,302.759622241919,302.8600342599023,302.36368186272847,302.75004664898404,302.9705198718842,301.7905896002221,302.5549669213067,303.01019751335986,302.93426101103796,303.06490166489084,,,,,,,,,,,,
1719,302.45535197597036,303.2368972676682,302.77557690235295,303.0225868676185,302.4771548738402,302.86658696477724,303.1458299241774,301.9267773052123,302.74859788700854,303.0820426332462,303.09719807827213,303.16839171807516,,,,,,,,,,,,
1720,302.6378669374149,303.3579191462792,302.85366015972414,303.08656279026496,302.58098738568094,302.9970445132103,303.27476990919524,302.03346845333954,303.0586786208933,303.1958769968757,303.21057671885364,303.2530701801684,,,,,,,,,,,,
1721,302.7784158555742,303.18283860163297,302.8401481002955,302.85805907131567,302.5842201448085,303.0758438224366,303.28627558722053,301.95531030797815,303.23410969440283,303.29259929774884,303.12766933105314,303.30620802570485,,,,,,,,,,,,
1722,302.79212852875094,302.92834862312014,302.7125793555802,302.51516442575513,302.44717383088556,303.0339426880924,303.14314093886486,301.753794187926,303.13905282416596,303.26720950281634,302.9798350875839,303.29090618426386,,,,,,,,,,,,
1723,302.7443408279184,302.6125821679239,302.57234361955517,302.3144872551595,302.2996844223649,302.9920183584816,303.023740577335,301.6122224571241,302.94952932129644,303.21689841632286,302.96575924533795,303.2285008519214,,,,,,,,,,,,
1724,302.67326258652093,302.49434547774007,302.5391414077656,302.3352478844495,302.3020255863274,303.01967933684864,302.98738796479273,301.6937922538672,302.84249122953497,303.18539844926914,303.08293209500204,303.14852269283057,,,,,,,,,,,,
1725,302.7009818860848,302.6418679493488,302.6980991181544,302.46678836109254,302.4675618802375,303.0917959959721,303.10192762064554,301.8844640205145,302.92615748805946,303.1890070002325,303.25108317932785,303.1003198061463,,,,,,,,,,,,
1726,302.676832926717,302.90333564683624,302.93547966400183,302.68400228882416,302.74649646120685,303.2330383748542,303.2614461038557,302.02500037050777,303.0698675700616,303.34231413308044,303.36367476878894,303.1310253668892,,,,,,,,,,,,
1727,302.6226750896656,303.02710044305024,303.093542955652,302.7823373892771,302.88806056727964,303.2363524858095,303.32227439484274,302.0571128785398,303.1712568695305,303.39147266877217,303.35008837690435,303.0620865163517,,,,,,,,,,,,
1728,302.4490694649331,302.9116420765786,303.07386407608857,302.75328637666547,302.9285856931177,303.19334937711557,303.1813601197862,302.063095996717,302.99490505055365,303.36196977069864,303.17049376467367,302.7446297353574,,,,,,,,,,,,
1729,302.3191934377,302.65446639196085,302.9790888885754,302.63030074590665,302.94924748963285,303.1442905136305,302.9617412372426,302.121670981843,302.75970713982866,303.2272992595077,302.9133672561829,302.35123888707216,,,,,,,,,,,,
1730,302.3803002242398,302.6012412112206,302.9230474758088,302.6570948902615,303.12209125394673,303.3015052053984,302.90860606568185,302.3199352301865,302.6748303937899,303.1362851534387,302.84359467673556,302.0818349088986,,,,,,,,,,,,
1731,302.6108378155339,302.7260058443569,303.07675997636915,302.81849617719075,303.35544039481346,303.4920370522707,303.0989146851628,302.59922435590767,302.8861041032488,303.16596072355503,303.0036416382323,302.1289562490576,,,,,,,,,,,,
1732,302.78908615900383,302.884461754014,303.28678799992963,303.04039703086,303.4855492156514,303.6140826723849,303.10407272119556,302.985678845551,303.1749156299674,303.2844604062348,303.20536079956696,302.2323817299728,,,,,,,,,,,,
1733,302.8362192570746,302.9470526249891,303.44716942079043,303.16300573462604,303.4507511683012,303.5265177691986,302.853182094048,303.20131204820825,303.30896815479736,303.3984942831381,303.1670178883473,302.1653494734118,,,,,,,,,,,,
1734,302.796866786709,302.9148388675206,303.4543195091696,303.12492726947704,303.26970170105875,303.4063328687243,302.41845438236595,303.2512666050615,303.30506637239404,303.39008294998655,303.04051281999205,301.90413648550617,,,,,,,,,,,,
1735,302.7736515669431,302.7486556243841,303.37856418960104,303.0216142287054,303.1007363826102,303.30648521738766,302.27577452893814,303.1262169494718,303.290652790593,303.2912909811728,302.9634788284871,301.6722319955073,,,,,,,,,,,,
1736,302.7483605030947,302.5069288423365,303.30305666829776,302.9312598772012,302.98232856864394,303.2883694445905,302.3942534500097,303.0635072617219,303.2882755185156,303.21103372666056,303.0310854332918,301.6356863747929,,,,,,,,,,,,
1737,302.7249486081426,302.27209364560196,303.31239141067914,302.91141243834903,303.04640881142683,303.3308099957938,302.7198424845783,303.1666623353729,303.35992838300655,303.24003467239913,303.10301100861915,301.79085495740645,,,,,,,,,,,,
1738,302.7789548981431,302.12352504339566,303.39441803761974,302.90920392313376,303.1808232832331,303.3899350176302,302.94328906791384,303.3177869063268,303.43848063358706,303.2861564505124,303.1739680460655,302.02134835089623,,,,,,,,,,,,
1739,302.739992236427,302.0310035043122,303.37535367585104,302.8783556261552,303.21200610611845,303.3404054421301,302.9107082657494,303.3010262773152,303.3784396137455,303.3205553423607,303.17492052878396,302.19325673389307,,,,,,,,,,,,
1740,302.5853931919135,301.9296442395137,303.24660461593606,302.6586214009417,303.03486551321174,303.1581082575371,302.6441886798679,303.12460560375774,303.23311022712414,303.23260369651666,303.132635989501,302.210180911432,,,,,,,,,,,,
1741,302.40415476680977,301.8896014828363,303.02592122513767,302.31700507488034,302.8644039257866,302.88494117087504,302.4366378055591,302.92551010636424,303.01992572607486,303.03391540602826,303.0078755423718,302.0645273548775,,,,,,,,,,,,
1742,302.43665065576175,301.8925554295526,302.9389498471876,302.09075619105494,302.8682386283813,302.7440944592885,302.4766342094454,302.8301440078772,303.0150310010222,302.90311253942315,302.975111024491,302.00988141557747,,,,,,,,,,,,
1743,302.66842040083907,302.04940079939945,303.0023095443684,302.1644132540467,303.10559948029646,302.8200082745275,302.69820661470925,302.89170987385944,303.1354176329699,302.95930039099756,303.0461050340379,302.23420758200183,,,,,,,,,,,,
1744,302.81502900303633,302.12949173377666,303.14585942696135,302.3207643526987,303.2415392315294,302.942045690867,302.91741707367214,303.0629987118676,303.32444369070186,303.18130122279047,303.1779018809844,302.63016331881374,,,,,,,,,,,,
1745,302.7909437832068,302.09871930925505,303.26706262577403,302.36456550180066,303.23887777381077,302.9938806989848,303.0235549761613,303.1442913364837,303.3917297076043,303.3253859139214,303.2721593395106,302.9177195528223,,,,,,,,,,,,
1746,302.6383353765206,301.89027406241604,303.2862930441955,302.29205744957903,303.11911573147705,302.88812491100447,302.9903285676307,303.18769898921727,303.3440462635779,303.31926137172184,303.27067260383944,302.94815154501936,,,,,,,,,,,,
1747,302.62154757708674,301.7293273598753,303.2922070614349,302.19543834807087,303.13262072782794,302.81890344399494,302.849400811315,303.13407893755544,303.2330614536972,303.21048596621125,303.1262209428847,302.94022802610874,,,,,,,,,,,,
1748,302.71051345173737,301.66048091660446,303.33759552195596,302.29108613521504,303.22252952019664,302.83983120592444,302.6044061703008,303.17451368505067,303.20140047635215,303.1487511756722,302.8983504909829,303.0720055028018,,,,,,,,,,,,
1749,302.96981347413345,301.79760047435,303.39080984043295,302.48522838450054,303.35754362043537,302.96096190616487,302.450076725815,303.2313658053772,303.1755508093518,303.18921261724495,302.6708311920599,303.2767552974639,,,,,,,,,,,,
1750,303.01348029323145,301.98374674809094,303.39809332940837,302.7816710976628,303.38598769238456,303.06445999694904,302.4029024099886,303.2912720657583,303.22213448498013,303.32690191781643,302.5641694297971,303.3389852860092,,,,,,,,,,,,
1751,302.8558912391224,302.224065744989,303.25846986785615,302.95646364326666,303.31758779350383,303.1276105175018,302.42149281842916,303.3094198238313,303.18799989561893,303.39528423708634,302.45755140053507,303.31345280395186,,,,,,,,,,,,
1752,302.554892851309,302.3342724731537,303.1138793342424,302.97850360172015,303.0933794036901,303.0658867792745,302.36307650044586,303.2262988509235,303.156032705644,303.31560147385466,302.27929850192453,303.1436855303796,,,,,,,,,,,,
1753,302.41082480445533,302.4318507947524,302.9195296177317,303.0120484799116,302.92501622005057,302.94783080589144,302.3244674910491,303.10967201111004,302.98533061706604,303.1870089386703,302.0822661710546,302.97261193952176,,,,,,,,,,,,
1754,302.482237715513,302.5959995754474,302.8869816068675,303.05693839971104,302.89133765785704,302.9754266796659,302.32627473145743,303.1516222931946,302.8887527753803,303.24524485590786,301.97037958916,302.8676939432998,,,,,,,,,,,,
1755,302.64581618110105,302.8705081824746,303.03506858504824,303.2499398105538,303.0856375750057,303.2161906644794,302.4797202272459,303.3406328261239,302.93592191049447,303.4355928219215,302.05409737952226,303.0220446303413,,,,,,,,,,,,
1756,302.77536077540617,303.2299348563016,303.31856504871195,303.3582745399995,303.2855360069978,303.494838670732,302.59410645581914,303.531334235571,303.1310780340156,303.5189688861154,302.1468600610827,303.3839463841896,,,,,,,,,,,,
1757,302.8219873119488,303.4220488868259,303.51569776283935,303.3835158783043,303.41071339635795,303.46930167782256,302.71099975651447,303.5783600733426,303.3063643702646,303.39495307659143,302.1682908129394,303.5746017193312,,,,,,,,,,,,
1758,302.7790871643402,303.41287998979215,303.46162465636144,303.2785184985607,303.359159860058,303.2131352353668,302.7835558895403,303.44222220593065,303.39033606838063,303.17615990043316,301.98067235949634,303.5783355099834,,,,,,,,,,,,
1759,302.70480915179564,303.3351733575559,303.258166791265,303.20678222887193,303.2932423915776,302.9447426645251,302.81449138416525,303.26362324951646,303.33171349909776,303.0836185531443,301.7523971391659,303.49734030238574,,,,,,,,,,,,
1760,302.6296856493418,303.33619930250796,303.12609782871783,303.28243428225795,303.2562278693363,302.899315704851,302.92789641627087,303.18504500029036,303.2798323390353,303.1241753056216,301.6785459248053,303.5455937428876,,,,,,,,,,,,
1761,302.5486802872976,303.3217028514927,303.1799691842165,303.5105593868091,303.3440560711256,303.0575929490827,303.07740801662476,303.25262858437424,303.2839232444897,303.282110016517,301.8692902421542,303.6129055827899,,,,,,,,,,,,
1762,302.53062792508445,303.3134669854605,303.35726364462033,303.62069989134915,303.3635368607934,303.22231574550455,303.22446919302814,303.3662173054576,303.3092282304439,303.45799723439774,302.1450213174123,303.5746323849982,,,,,,,,,,,,
1763,302.49889899018325,303.21990119082574,303.49255062086075,303.5374622332868,303.37418168461716,303.2244585344767,303.3134474768336,303.3673234813511,303.27460323413476,303.5904603610326,302.36194276497037,303.4315824976077,,,,,,,,,,,,
1764,302.40381023785227,303.14188428842135,303.4488938808527,303.3285427554879,303.2674026227207,303.02878984686276,303.272214911162,303.16266401268996,303.17267934860945,303.5967407129825,302.5032748803681,303.27960313597424,,,,,,,,,,,,
1765,302.1323710829741,303.08228466690656,303.3164923366581,303.20056208088175,303.215075179916,302.873607223414,303.2450593220026,302.8716438511961,303.0630138934596,303.44709424428714,302.62101155393754,303.0910996785478,,,,,,,,,,,,
1766,301.95861765534005,303.1440763928152,303.25287653595325,303.25333965832095,303.27858275941253,302.8455050057554,303.22498672424786,302.7415856189535,303.03941551873936,303.3494841436297,302.77494247555234,303.00867677860566,,,,,,,,,,,,
1767,302.08906354966,303.34053409915794,303.38061505130446,303.41652541232287,303.46824302962904,302.96292600554335,303.26255601135523,302.8712038620809,303.1299131697262,303.3760075686318,302.96101616441047,303.1778039370943,,,,,,,,,,,,
1768,302.375442681066,303.41215392509724,303.4187393374811,303.49478857262005,303.59395535035486,303.10128436388004,303.2598540355771,303.1092414256793,303.2855743991036,303.50751924964976,303.26925916652544,303.4545333973201,,,,,,,,,,,,
1769,302.51578167177826,303.3048849987733,303.3776150755894,303.44896954187175,303.54125330822177,303.20003416226467,303.13946008581104,303.2197883200416,303.3986754708198,303.5365531766708,303.49286838995323,303.57336516649207,,,,,,,,,,,,
1770,302.4661564602617,303.0944390947041,303.2702353775565,303.2990536464002,303.3685341324926,303.3015256067502,302.81602453478746,303.1854834401813,303.3734408120127,303.40189092211426,303.5384301869071,303.4663124408012,,,,,,,,,,,,
1771,302.48204900053605,303.052678219034,303.28523748512134,303.15724874510164,303.18787666141776,303.2903474176551,302.55519419752983,303.1745124365904,303.3189258228049,303.22000805957583,303.4208718013892,303.35113051556755,,,,,,,,,,,,
1772,302.63153897571584,303.2355484577448,303.26297231074483,303.08609849036793,303.0912730548927,303.3150294111997,302.3887240753691,303.2037839530182,303.2970371196886,303.09935250893136,303.2589437347089,303.3393255541239,,,,,,,,,,,,
1773,302.8228384651089,303.428702170549,303.215347830413,303.0683578626716,303.12117525596494,303.28076267899115,302.53473500274976,303.3351889447899,303.33206354808857,303.164654430015,303.253996173406,303.4457089278276,,,,,,,,,,,,
1774,302.9679002478686,303.5423867327614,303.20509352123696,303.16859759221006,303.25558099092314,303.30637541436505,302.74012839235974,303.4249263485865,303.3399393936367,303.3257393340898,303.34862649835753,303.4728365655168,,,,,,,,,,,,
1775,302.9839622032837,303.4631777310707,303.17508297068736,303.16889617078806,303.3494595755659,303.23648341094406,302.88391094215257,303.40325205301457,303.274262098811,303.4377753465933,303.43965025614494,303.4075864118798,,,,,,,,,,,,
1776,302.8624707808611,303.3630002766095,303.1157894474836,303.11794220798487,303.2630368350693,303.04762653395227,302.86098870720883,303.2738299364317,303.13141012833285,303.3068845909407,303.3817481209059,303.2331218235924,,,,,,,,,,,,
1777,302.7162474392302,303.1322790033874,303.0059390091328,303.0477572475695,303.02133231373244,302.76713655904405,302.70342649495456,303.07747754111006,303.04495915864203,303.0225707662109,303.2996006368851,303.09366430775395,,,,,,,,,,,,
1778,302.71830296676325,303.01166264231983,303.0223659080005,303.0537797649582,302.87949196665977,302.6937466540127,302.6749944226165,303.0516163951983,303.18158672979513,302.83223222264166,303.36420919736184,303.12941826180923,,,,,,,,,,,,
1779,302.9054020029683,303.0696897398654,303.14720093930345,303.13783274738023,302.9190961468653,302.9010307536983,302.7264756411372,303.22569555083834,303.4667584560776,302.9475245288243,303.54391460959664,303.26893480696714,,,,,,,,,,,,
1780,302.9879030501738,303.24128970936596,303.27461570650394,303.3034451449717,303.1359044043873,303.0891514092866,302.85753703575216,303.40051801942803,303.69217304732956,303.139988322055,303.6814493830433,303.379988507267,,,,,,,,,,,,
1781,302.88880390835516,303.2031087563932,303.30387879772087,303.4454677163353,303.19488746019016,303.04335082035703,302.8904609759977,303.4254621029544,303.69351105573463,303.2862968821631,303.5262281217754,303.3439097227306,,,,,,,,,,,,
1782,302.789393086633,302.9546756954208,303.2459979847774,303.504706316851,303.12246659071496,302.8439847059628,302.782743474049,303.27262512738577,303.5767126657779,303.2748871567765,303.2603651786992,303.1650026535188,,,,,,,,,,,,
1783,302.88662977730013,302.6626216294508,303.10286748428115,303.42826191677653,302.9684406124072,302.7196216605214,302.48687375112246,303.2786913559924,303.5153234871862,303.2124858240117,302.9634601121173,303.06181494454785,,,,,,,,,,,,
1784,303.05767756022016,302.5417828001109,302.98063488766405,303.3930564392029,302.9358081131432,302.7914476578081,302.17812058758767,303.3713198965014,303.54126350893654,303.1097604555777,302.89592411661755,303.0866127397203,,,,,,,,,,,,
1785,303.0812604769048,302.59052972848605,302.9761561897767,303.3890418905624,303.04594387167697,302.9933348018371,301.99220958178483,303.50487623585724,303.64359946197425,303.1355413633706,302.96261952873573,303.18199577566196,,,,,,,,,,,,
1786,303.01920698000293,302.69781169158495,303.0030017826722,303.45827594804695,303.23224987256737,303.225974051629,301.9552093690304,303.5044007543361,303.7221794593326,303.17800509208035,303.13786585249835,303.21045708446144,,,,,,,,,,,,
1787,302.9036493235293,302.71633258190155,302.81413347397046,303.42623281695757,303.34410162674664,303.268686882961,301.8922834625782,303.3566607224387,303.6165385837289,303.18628756584235,303.17367501701074,303.0931073057623,,,,,,,,,,,,
