Experiment,piControl,historical,historical,historical,historical,historical,ssp126,ssp245,ssp245,ssp245,ssp245,ssp245,ssp370,ssp370,ssp370,ssp370,ssp370,ssp585
158,301.82928909615913,301.8789480617948,301.94218281573507,302.1081355626571,301.89089047511743,301.4735001955144,303.0968947530161,303.1105626927105,302.8483626362336,303.0942339259393,302.96600505876273,303.3409248936562,303.3459445871688,302.61368264861636,302.896461005273,302.92361128713475,302.92603773554356,303.0652365390942
159,301.8801658238049,301.99373815921257,302.0127422361758,302.1589446059676,302.1808192910564,301.715721843831,303.26903206886635,303.2742861813926,302.9141557518255,303.3347742817862,303.1088144567728,303.4173810785251,303.33435064663917,302.89625142959375,303.0881607109179,303.05064138775987,303.1483087015029,303.33099988858197
160,301.8660787248743,302.0340506286236,301.91193130067785,302.09880463397263,302.28837440771423,301.8847683221414,303.3094201390887,303.3688165933118,302.9143700110715,303.4034577087496,303.1471552540795,303.4251168659305,303.33828076663593,303.10699798464196,303.1831307971313,303.1795685049562,303.2308850810312,303.3474129490855
161,301.74910069018296,301.97673980353596,301.67532481753875,301.93543308923796,302.16599963899904,301.9224012996237,303.1355911240059,303.170885741442,302.8115003835829,303.3072801561504,303.03268946406916,303.27042246873157,303.14241711410256,303.07822136709655,303.09673378572614,303.12483255367994,303.0764396326642,303.22631093912076
162,301.6789803242543,301.8594738629724,301.3868046990187,301.6724557785671,301.9082761851589,301.7990649070329,302.84729400933884,302.89336581914307,302.6571210461931,303.09868685147353,302.82942072832833,303.09364653731205,302.8844510244002,302.8908089903638,302.90614958358873,302.993512348738,302.89481893994827,303.0405264672785
163,301.6629584590205,301.81179998004563,301.3074286410428,301.5842538178745,301.87236671457777,301.7764323026104,302.7102991168862,302.70562276547,302.6835459742535,302.9153607750738,302.7530748463601,302.90949640419916,302.77849133293023,302.79809622990757,302.80119210127435,302.94859772525746,302.8552482874773,302.97714146034974
164,301.73623350385645,301.9386219855733,301.4881475894651,301.6372187822685,301.97977187825796,301.84695650920645,302.71494777979836,302.6760292079643,302.91147268314563,302.9162048871918,302.8989089171146,302.79092367619984,302.9095960844143,302.9154882863932,302.87216084097764,303.0181820048768,302.9280548640661,303.03589662444983
165,301.89221818247137,302.14200671104805,301.7368495436433,301.86964745248036,302.19418511548497,302.04411751095466,302.8539311342238,302.78012405731755,303.2143861452967,302.97273410467307,303.1303099916786,302.9031380572797,303.13581134427335,303.18147192119096,303.1183059786609,303.187527150683,303.07341368417264,303.2116827685649
166,302.05948544956044,302.2903772780207,301.9795770856194,302.0771633435581,302.280531119337,302.1391886715042,302.9244387361889,302.8399568877951,303.36146178367824,303.0230031567733,303.3848532805575,303.047452000142,303.3024861914078,303.36749104408887,303.2946089593128,303.291154562915,303.18078288517887,303.335200767566
167,302.1377185596059,302.2824398956256,302.04288141583123,302.08897113948063,302.16578761044565,302.09297337512595,302.87011225586645,302.7340936595722,303.2814128845528,302.77979010902226,303.37127141558716,303.1482858791846,303.2420381225471,303.46930898612624,303.3009527277631,303.23558716683596,303.1861931218993,303.36552456105807
168,302.0150436968952,302.1110627022972,302.0347115443655,301.94357014998377,301.94315785944326,301.8875731412116,302.72459953327024,302.46201840448305,303.12913833304316,302.3884210818321,303.1408483330055,302.9014511731579,303.04106599645735,303.3587795351193,303.12207234077226,303.06146542882334,303.18607403963307,303.26256387439145
169,301.9148937052142,301.9084027433076,301.98759004491586,301.8045274705336,301.7460554155982,301.6740801454575,302.6204141802761,302.3154581804031,303.04015855366725,302.097444158916,302.8523440506362,302.77954169244805,302.9498534955723,303.21769369143095,302.95424508361424,302.8729300100217,303.13560101031845,303.1725484605554
170,301.93370664003777,301.8396076787482,302.05599912943484,301.8829065673414,301.7618868494084,301.55753558859743,302.7248951226984,302.4017608780874,303.1326008280284,302.23431976921324,302.77074391099046,302.80894043133316,303.01028156842966,303.00300978634783,302.93908681274246,302.84150027184955,303.1707908636008,303.20704532169015
171,302.07148416597687,301.8848867998318,302.1291458471487,301.92677231987494,301.8783253976598,301.67169622937973,302.8934479712813,302.6381058375944,303.2773215722239,302.59039148338627,302.946665833023,303.07455144152595,303.1563763434288,302.9880975383527,303.0801858929546,302.8511078504527,303.22437588863613,303.28086589272635
172,302.0715411781276,301.8852097429498,302.1199893501785,301.7995233429307,301.9403665524788,301.80553572059205,302.9918184020009,302.7315800259478,303.4553281711473,302.88349911298855,302.96590152604443,303.11657452471945,303.18628854081334,302.9007262393741,303.1858415043832,302.8396374008348,303.2519372140818,303.2990743201401
173,301.9203276979847,301.7143603661603,302.0508966317321,301.5356719695747,301.93649255219856,301.88369984393375,302.93341978709526,302.6572762006277,303.4645693588613,302.8617811707393,302.71842833410625,302.9826013098539,303.08553170993747,302.75319422086864,303.11696249122184,302.6769425558828,303.12491065412706,303.12412007672873
174,301.79363606847954,301.5165793562481,301.94520239532864,301.28491774419007,301.8478444910119,301.85552309832536,302.7825383953182,302.4911391732874,303.376575366661,302.7121909889304,302.340081981235,302.70171389879755,302.94230017037233,302.543157699454,302.90945578031597,302.50313097808265,302.8867989081628,302.8997870142036
175,301.81387572691744,301.4764815463719,301.91592003437466,301.18908496872325,301.8350191972075,301.87211736819194,302.7708460074503,302.4187685102491,303.2399314279775,302.7035745292864,302.1234661149724,302.554887121764,302.84388859962536,302.4994659803835,302.7156165913004,302.46905387557854,302.766119763941,302.8037994961623
176,301.987740192251,301.63562708808746,301.9439210601288,301.2223716832152,301.9339489585111,302.0012824564448,302.85509695047654,302.5899334295877,303.23385048197065,302.89418916823826,302.32169227859526,302.5028738955364,302.8925552728654,302.6479183083075,302.7443305472015,302.6740480474307,302.9360656918592,302.8745725789997
177,302.2082636826992,301.886929544799,302.0578586556074,301.43295957468496,302.1413819168243,302.1906120023711,303.10469501765635,302.9116980331957,303.3581460925988,303.0724108771143,302.67408429193387,302.56975531232735,302.9917797147222,302.9131730715588,302.9296509080784,302.9301097553295,303.1907150859018,303.0988967528911
178,302.3517849366125,302.0768270633647,302.10487777299676,301.67035593315944,302.3548817477979,302.37322406762877,303.24245271738613,303.1739680771045,303.4951611760565,303.1431799391427,302.90604304775815,302.6328946967448,303.16097025359585,303.1155795225305,303.1159240254604,303.1783648682461,303.3924806007665,303.24547104100634
179,302.29151056552087,302.0280391240531,302.0832614964009,301.8658031954338,302.3164623543507,302.38222631805735,303.30751645615254,303.18333832744725,303.57081624288634,303.0748700041176,302.64247009131515,302.54731029687895,303.1969801976509,303.2392495945317,302.97839924216436,303.2283083828811,303.355686963292,303.1597694177365
180,302.087043301077,301.91538337469717,301.90075769381883,301.90199183111304,302.17209591770285,302.20593543643,303.25421577737984,303.03732991120006,303.4469969847107,302.97496217828626,302.21518722726273,302.41831865271325,303.1192308359343,303.240811101351,302.78183083360324,303.173247921142,303.21417117761183,302.9731899831418
181,301.9548766173886,301.8279719596926,301.82780161486863,301.8949747107534,301.9758111055875,301.9181367832116,303.12686557451224,302.7801207830068,303.3380512910168,302.85259160161166,301.9029053833053,302.3271633419613,302.92185882819035,303.2949938928338,302.73463984085987,303.06085732874914,303.1221855933158,302.849067871627
182,301.9971908828563,301.92910875054594,301.8394891400771,301.97546405582057,301.9393161105879,301.8107772717966,303.0650377074115,302.67054190969856,303.3317608064752,302.81979053172637,302.05231572399595,302.4019344084459,302.8214440374051,303.3565936933112,302.9963084434161,303.10068044466783,303.1546211712658,302.90830310719826
183,302.09027256308667,302.06035467275206,302.024413619929,302.1099484990024,301.9775078328312,301.9412715672045,303.0498964463373,302.66651060978927,303.44522759870637,302.81954086102974,302.46496844462837,302.45122641614904,302.87880137623324,303.44575247656945,303.27717724353835,303.2636559748039,303.26703022046064,303.0733734833052
184,302.15425942438014,302.10542304897444,302.09839664462135,302.1519374097998,301.9500639256108,302.0208266828145,303.0403439310174,302.63000006319857,303.46953116411146,302.7488883988046,302.78395134316537,302.39666965838416,302.89626818935767,303.40111636842875,303.31279033050214,303.3575131436173,303.35355776135566,303.14898677513173
185,302.04397934931944,302.03265557290746,302.02804310555183,301.9811711233215,301.807385883587,301.91162350576144,302.93698277414904,302.4749604596573,303.3531551439416,302.57668686459465,302.7529601440512,302.2161911255559,302.8623934148647,303.1930225068615,303.08850983044005,303.2605219997219,303.3332343236934,303.10767092232504
186,301.8696576085386,301.8853255743912,301.82369079331767,301.77843405237013,301.63257373006576,301.6599489209378,302.83290909842543,302.31009220070376,303.1695974766316,302.4238056369988,302.4475839266934,302.05723996058134,302.75075792127956,302.95227165284933,302.7843376440555,303.02243573856964,303.2575556772588,302.95090348622176
187,301.7426190442095,301.8523072091079,301.7034704552547,301.7314515479215,301.5794442583062,301.55410045753894,302.86972114876244,302.3350912442038,303.1700343291189,302.38514468881596,302.20847728961616,301.9898393230421,302.7659809749254,302.84333228334214,302.64394626780904,302.80096137707835,303.1569373474358,302.8863173690752
188,301.75803078339953,301.92012756798414,301.74992615458706,301.8266895545758,301.6775404711106,301.6239224195729,303.06442003617883,302.5723523382887,303.229641334968,302.4992480690319,302.21910389799837,302.1030108821763,302.86321841264913,302.9183868909957,302.7158337209701,302.6884118666433,303.1322972105585,302.95512489136394
189,301.91911400766526,302.0499956668209,301.95972123415294,302.02369912386365,301.90934922731486,301.86160441837205,303.31619804096346,302.83653615979864,303.38816775503534,302.69371411329024,302.3713819115601,302.30446724238647,303.0508022301921,303.06365717692444,302.95206965249605,302.736003423073,303.230999894617,303.17418155561694
190,301.9930665858401,302.1422993322878,302.14591596144754,302.12815881472534,302.16940276228587,302.05774205844534,303.4706221955201,303.0294995365482,303.33851992277124,302.88918420797216,302.60265917847306,302.55009820251576,303.14834080474697,303.1416866430114,303.14161814214253,302.8137871337355,303.25888683303856,303.3672118075715
191,301.9495176166152,302.1065919492865,302.1955350628129,302.05646902642565,302.29650555201914,302.1039774165124,303.3711163765063,303.0161794907753,,,,,303.0841064628783,303.0113311265407,303.1212470825763,302.8341890225726,303.1977027858571,303.4559211300197
192,301.7163715396774,302.0213009191393,302.10825697275675,301.7783622624983,302.22923062485665,301.9817505815128,303.14226352491943,302.8774410471289,,,,,302.92947913731524,302.79142884708114,302.92374144477964,302.6650494211544,303.0318126578043,303.3658722677307
193,301.5372922394898,301.8522879363746,301.9648949700388,301.5790693401882,302.1281512810892,301.7787448260527,303.0176277562109,302.78716671020084,,,,,302.8286121152302,302.63205543154874,302.84882840593224,302.61077630760553,302.893594103764,303.29919370280226
194,301.58014636071636,301.8367987810572,301.92354955160823,301.6595889367157,302.07139454434895,301.75928636063014,303.10963542689814,302.84348128706796,,,,,302.878046286298,302.74518208237106,302.99481088896243,302.68991800589794,302.8817713220633,303.3176416704158
195,301.8439512699894,301.90276775248776,301.99077597025797,301.9161726286507,302.0410205008099,301.8761979411873,303.24667754172395,303.0439892637821,,,,,302.9953515987716,302.98677055168855,303.17762457318395,302.93634246593064,303.0165623538814,303.39569994708023
196,302.04572954012036,301.9195099538979,302.0453239978839,302.00124020080193,301.9671840010078,301.96081405170844,303.2356089371527,303.19771292028355,,,,,302.986286191605,303.19749110214224,303.20002589487666,303.06302720984837,303.0748942744573,303.37636516382094
197,301.977490205826,301.82674313817773,301.9418863374132,301.9216599950633,301.8330261674626,301.85190122231205,303.0376246179722,303.12214171641216,,,,,302.8445900913276,303.2118017714959,303.05430021143644,303.00017132302906,302.95552876170444,303.24522564378367
198,301.85344497559936,301.6568293802505,301.74265920080074,301.76943364893015,301.7580265374219,301.63368901017844,302.7973830769357,302.9228512439544,,,,,302.58406977575737,303.0564152238842,302.86858825367455,302.79920677604986,302.68997670736707,303.1015133956578
199,301.81571924079583,301.64849769004127,301.5912652553064,301.7595898003024,301.8010686523281,301.56089579995574,302.67794369490025,302.7810734195835,,,,,302.50129626575773,302.9313129434959,302.7862530319687,302.7122849880464,302.6085161998046,303.0540749889738
200,302.0261549724275,301.7989021570973,301.6450329332666,301.8728950182638,301.9285892730769,301.658066439357,302.7118550083342,302.82552821053423,,,,,302.6333166053744,302.97156730641086,302.81863840912507,302.8388479579192,302.7652675541455,303.0804708954951
201,302.30644064651347,302.0594052967768,301.8066589552049,302.0611518135084,302.0416779409688,301.8342816585323,302.91950250971394,303.01369943409196,,,,,302.962475152968,303.1730243723341,302.98640056012727,303.12490443503134,303.0442044006011,303.25753424107785
202,302.4940524938972,302.2800645022164,302.0291700013648,302.2249549272549,301.9672050044348,302.0218727930471,303.16801110234854,303.211531960308,,,,,303.1454076859493,303.2975043007079,303.1584890915819,303.3270085971374,303.2868496308702,303.33471886149346
203,302.48804240589436,302.34048386298446,302.0422941526455,302.2196246928676,301.8334071824675,302.0390030992373,303.26672016438994,303.3208882900469,,,,,303.19264643623023,303.17616581197916,303.25161645800284,303.4111480919681,303.3027504000784,303.3247270772756
204,302.2853595654273,302.21366538716353,301.95975630066226,302.08797315546855,301.6314284585611,301.9283779885291,303.1222190052892,303.2756687082173,,,,,303.0902133587823,303.00566354994817,303.1270775589149,303.34866656965823,303.1716917525827,303.0470678939039
205,302.12581968896296,301.984673793296,301.79792187787035,301.9267143058967,301.5452347497097,301.6647953641022,302.88401279619626,303.23497006578117,,,,,303.13447234023744,302.94097739438536,302.9338565695867,303.301190077437,302.9875499805773,302.87660767166085
206,302.027204715757,301.8912965856488,301.7824411701708,301.83716818922505,301.68147440502645,301.53349152105693,302.8160134472827,303.26154626902445,,,,,303.21365185451333,303.1676823416485,302.89254121290213,303.22758677026883,302.98589889518627,302.9383683214533
207,302.0088435915123,302.0015194129614,301.8026750687184,301.8528769327405,302.02150359656713,301.5474689805515,302.9851196263987,303.38281097877,,,,,303.30656430251395,303.3297700670362,302.9657997691712,303.1833666534876,303.07417580147956,303.17070818995836
208,301.89020200447374,302.1203734033484,301.7109689262321,301.837842869799,302.1654508280337,301.5827233871196,303.1358420572103,303.3511621036516,,,,,303.2130172427605,303.3688688484344,302.9729748599452,303.05196697428266,303.13085041980463,303.2599854573247
209,301.71173234510155,302.09722310218507,301.50924522891313,301.7337410292958,302.09453844649954,301.4776094046301,303.1138699896347,303.19271855450137,,,,,302.973646032267,303.2029608671813,302.77514494203655,302.9303603761898,303.03092005063206,303.09992870298703
210,301.55125476575444,301.99471168128684,301.25733771123436,301.56009189782714,301.9075024127235,301.29720072025833,302.95434713118425,302.9733861778113,,,,,302.7796705576319,302.947314049078,302.51000068894643,302.8395648466347,302.89049626795713,302.9538368488772
211,301.5801974590731,302.0017467547995,301.1717834295103,301.49228013713895,301.92815099087346,301.23988176092126,302.90439930284157,302.90731716656205,,,,,302.7751789978159,302.7285379953305,302.3769518626843,302.8604732734379,302.8223868534826,302.92694543138583
212,301.80337948112077,302.11704459547786,301.22686977874054,301.65700691042383,302.1027945755757,301.3732668480127,303.01148027570054,302.9939388054441,,,,,302.98171377165926,302.6596432898097,302.48471453046454,302.9608937744911,302.92477884769477,303.10099323813864
213,302.0740082937014,302.24359075907563,301.46062064331704,301.9740588483146,302.3210225901771,301.62547665872444,303.20853301466303,303.1725517809221,,,,,303.1452773321583,302.8596690453531,302.6731887083483,303.2048626769144,303.18834768065244,303.31360587375747
214,302.2772000997656,302.27519717438037,301.6818021878134,302.24450192794507,302.337218081788,301.86422672759034,303.33802557232207,303.35134110899986,,,,,303.2319343857669,303.1160249521644,302.86667557601277,303.4234174163875,303.4850145518615,303.51972306450233
215,302.2506497462626,302.10293792785234,301.79012493178044,302.2462297578827,302.11279037265075,301.9879857661505,303.4263394949751,303.39338762095025,,,,,303.09547168919335,303.180041088697,302.9712369318583,303.56007133936845,303.5714403641546,303.5646909803516
216,302.1576867085818,301.8395158439698,301.65023195496195,302.17936539047975,301.8758265773345,301.96284174157887,303.43426852143506,303.2680067713561,,,,,302.9270227840304,302.993957698684,303.03473272152956,303.411479961702,303.48839889917235,303.4405671778025
217,302.1039012152234,301.6180464007167,301.38820223065727,302.1084331604522,301.82836877404526,301.9420313631652,303.4108479567083,303.07348565484045,,,,,302.7567133274331,302.8840865792621,303.0889262172127,303.237057617177,303.28484770992577,303.2983834744304
218,302.23978190242167,301.68043753425854,301.3028066139629,302.18494276840227,302.0249037606455,302.068366779178,303.4575643591544,303.09119676648135,,,,,302.8844548345089,303.0795802373879,303.23502948355576,303.171561010429,303.2672018393844,303.2258220182188
219,302.3571690854578,301.90582237381903,301.4019917124392,302.229282203756,302.1844850581842,302.2019156833292,303.5325123516582,303.29385678489257,,,,,303.0696158984092,303.376319319242,303.40041685487864,303.31176559712463,303.3346945909071,303.22823637315645
220,302.33499577341667,302.04671388215223,301.5356055303492,302.2002998354884,302.19632258647636,302.20405014658036,303.52206500818096,303.35416019322275,,,,,303.1850883307972,303.4983159979817,303.39604521438787,303.3739182022742,303.39517157237947,303.11128846802296
221,302.1420880738778,301.9700195574901,301.4527667956036,302.04913806853756,301.9547004779567,301.979442977783,303.31253819486125,303.25614793994674,,,,,303.0243754521732,303.35554823874054,303.1436568154483,303.32349147530016,303.29440988991377,302.9086440577777
222,301.96381214942477,301.7905448340041,301.3586957584902,301.90054894203575,301.71674617852824,301.7688014136577,303.00241261857195,303.04221844979696,,,,,302.79419584181886,303.16278048385476,302.7387791768646,303.11992156692594,303.0960880913776,302.73145759995043
223,301.8405594662042,301.73410681837214,301.36834053625745,301.8531200920424,301.59253638812834,301.6411454399675,302.77766071495904,303.01009268105383,,,,,302.7080926484923,303.02272773636133,302.465690374041,302.98047564517805,302.91860986887264,302.69287374070103
224,301.92387635940923,301.81945466598546,301.61358285047305,301.97108547147724,301.73122159226983,301.72946966212345,302.74584214499856,303.1109764452817,,,,,302.8496420598066,303.0746205215444,302.3741304431381,302.99728026384383,302.9332946685857,302.8180885293472
225,302.07981632859503,302.0622401614921,301.95839814244823,302.20914912519856,301.9681464921448,301.83405152294455,302.8348428912212,303.31286164155455,,,,,303.12647664155315,303.20987974520614,302.6153266308482,303.2833402822909,303.09576095680836,302.9880076397197
226,302.2010407037307,302.2078013389389,302.26828545940265,302.3547449786222,302.1462630015415,301.8920489934184,302.95491806031026,303.4286391615737,,,,,303.28624401153314,303.3427164500167,302.8788568701195,303.5295032943208,303.2786298742623,303.158845209356
227,302.1524294564386,302.0706633892127,302.2527773122155,302.34754282834194,302.1812492683592,301.6444296473957,302.8518469679852,303.36610338859174,,,,,303.17447643128503,303.175385131455,302.87855197841264,303.44320938912847,303.2192180302457,303.26277213148575
228,301.9927022581497,301.74990097669746,302.055939021357,302.098125364168,302.0422125678892,301.3889732163877,302.66258036530024,303.210335196318,,,,,302.87627076950906,302.9232527138592,302.55748450678857,303.1473831547972,302.9884752605355,303.20539246013476
229,301.8631160520113,301.4363075387325,301.8242532735931,301.8688773129889,301.89142641933,301.2849703863028,302.5865399275099,303.09052497674674,,,,,302.7324532267822,302.7532071641879,302.2433873255456,303.0124962458876,302.8057859378976,303.120335175526
230,301.871852851602,301.51998810694045,301.81886951675136,301.840986869778,301.84906665057173,301.49846984090374,302.76342978565305,303.0847066838,,,,,302.8634863747698,302.765608705919,302.2771897795669,303.11749089239805,302.90696120823566,303.1091022491224
231,301.9382138586311,301.7128290627085,301.9436747538052,302.08277604340225,301.91261143366773,301.8107203327892,303.04920278819304,303.148143427489,,,,,303.197440076442,302.89066511663964,302.6610577985988,303.30881888263997,303.106177565003,303.2335938007689
232,301.9245508675231,301.7779163977503,302.03689697049714,302.3214245577144,301.9771563485506,301.9467446208036,303.0805061055068,303.13414018755503,,,,,303.31384216272045,302.90351296929117,303.0214618033187,303.30122818523404,303.1677072274004,303.30879269210806
233,301.7636664817382,301.58119516418043,301.9889274083989,302.31169814370975,301.93987634727216,301.857438022541,302.9104514741072,302.95195299669723,,,,,303.2242312998986,302.87663087909374,303.0534843765235,303.21628443755804,302.98793927036735,303.1794181217579
234,301.57933289667625,301.3353825288863,301.7887099272154,302.06750967426075,301.8845733764213,301.6411562683439,302.5595390372364,302.730279411362,,,,,303.002289079571,302.78492840141564,302.83379056562325,303.0412860644736,302.80342259021904,303.05660434249586
235,301.5543737420042,301.3315425645374,301.6531285229881,301.815133355509,301.95909790929187,301.5418663244172,302.4398641899679,302.66797072500714,,,,,302.8714944488806,302.7537879515726,302.60795525416114,302.934330902569,302.7450111630056,302.9741172033009
236,301.68239171375257,301.52327946488987,301.67507149164754,301.7262771070918,302.13457437736935,301.6771715852594,302.59560248010035,302.82461236337025,,,,,302.9441480505557,302.83840811833267,302.64068293216206,302.92069401956,302.8668818471843,303.1633329285112
237,301.93666975846,301.8059716607626,301.8692055432893,301.8088164466488,302.31115204761005,301.92393154495886,302.9685829136849,303.05051957179757,,,,,303.1517599004242,302.93835200156883,302.70437710236274,303.12993286872006,303.05480190421144,303.38648235085697
238,302.1687788563549,302.0302953806669,302.0308902366083,301.89882349646774,302.4587942936843,302.11435055965785,303.2197628769051,303.22265684449917,,,,,303.4115143334107,303.0261310876886,302.7171543677469,303.30824333699053,303.21218505624256,303.58214441152614
239,302.23397687832716,302.1045666010716,302.0911210705806,301.9486544965259,302.47527458122266,302.09407963420796,303.21596894420446,303.1945510153367,,,,,303.4417699890878,302.9849539756426,302.6092454498793,303.2816156298531,303.3291643993758,303.54750097407094
240,302.15774708730993,302.0773711140707,301.97048609383273,301.7101984842941,302.38742719241594,301.93446370311614,303.0561199027236,303.04771032833423,,,,,303.27726452116127,302.88825526876326,302.559577174791,303.05454504771325,303.3072687723608,303.3905717451691
241,302.0370618683002,302.039755143351,301.84328067877374,301.53450854678175,302.2345602679026,301.80297085885155,302.8929716338043,303.0063984616956,,,,,303.1057460985198,302.80730324632117,302.60536424400055,302.9899836228358,303.2262818739521,303.2108060594854
242,302.0628377556191,302.12594181223227,301.78721389348067,301.51405903454065,302.17280587359,301.71922298087884,302.8646556833548,303.20726517979074,,,,,303.11861368315226,302.9228854872875,302.7672384093299,303.2424956384106,303.2098161178731,303.19801352708043
243,302.1637521036467,302.21728981053315,301.93164628171166,301.804013868538,302.24126400565456,301.72940989778107,302.87731853609006,303.43650516036536,,,,,303.24610704438277,303.07071602538474,302.92711910875823,303.4817775748763,303.17985976015916,303.27575882427186
244,302.2077947666938,302.1594737008698,302.03662020866,301.98441093912083,302.2594048516618,301.65126337510605,302.89305902083305,303.48930300425684,,,,,303.27550787784554,303.06942342449884,302.95027070027294,303.49948014688084,303.0925704155534,303.380082595745
245,302.0764371589998,301.93378049494277,302.03260467678524,301.9220290329612,302.09069061619033,301.55056370612925,302.74193999701333,303.26193719020625,,,,,303.2122785769888,302.8475921691449,302.8156621785218,303.32494548242107,302.8886133096224,303.2968579985359
246,301.8530721087322,301.6454708181612,301.89810323624744,301.73557752047503,301.8506645983457,301.48487315740107,302.57557416400795,303.08940174962186,,,,,303.08955705083804,302.60207889599593,302.61207594747174,303.1554599319466,302.78298503928426,303.07367037791255
247,301.75115135140084,301.53545408313266,301.7980755621987,301.58726389841746,301.6917923600435,301.57133504270183,302.47483166123675,302.9559258089719,,,,,303.11744150437556,302.5060652191755,302.5805423447842,303.13054162633074,302.80682077220274,302.8891639581321
248,301.87475245016157,301.52609646460917,301.82130674817137,301.63688553989306,301.75494881785426,301.8605422326811,302.58897509553975,303.0476550625738,,,,,303.1936748207313,302.6112703128811,302.7294071064591,303.22616610421704,302.9629545834966,302.92172529602084
249,302.06625197719586,301.7121345795059,301.8892022621295,301.78392420936825,301.96145300680496,302.1191606154879,302.8090586910587,303.25488165835554,,,,,303.40693333517953,302.80315684932333,302.89954789438906,303.44324624161396,303.1884170863498,303.11667153217945
250,302.1823588564552,301.84950318903856,301.9116380137714,301.9570466756008,302.06202168973476,302.2830617737576,303.0602928459344,303.4748085441009,,,,,303.4918452672662,303.0200439852654,303.05607040639654,303.517724971293,303.3662035851108,303.3152550150513
251,302.23366174568497,301.8470972603573,301.7834922102863,301.95732550063093,301.9742745290268,302.2471192185839,303.21383336240166,303.57192097005185,,,,,303.50779752714703,303.07522995233427,303.12197840095496,303.4010811999728,303.27154298203413,303.29765467806095
252,302.1538323370302,301.61568670844093,301.50422495547264,301.86566864210306,301.7465425939676,302.1814821773891,303.2852213540778,303.5367053642621,,,,,303.389787230124,303.0128058746634,303.1784041141541,303.0847305025592,303.02573251649795,303.16055661599466
253,302.0967545787724,301.4547166254002,301.34078902426745,301.8144949286224,301.6016456291991,302.09464058301063,303.2752929450498,303.5183422458102,,,,,303.36914133552347,302.9472271262094,303.25345026608596,302.88897900921626,302.84228439894633,303.0951918802695
254,302.0509767006967,301.53158426127766,301.5003134927808,301.9322973948885,301.68054084035174,302.0959583393273,303.2843394383546,303.5580469130184,,,,,303.46958619182357,302.9446549873812,303.34329586074483,302.9294707667689,302.9190975082062,303.22521243881874
255,302.1645326164414,301.7851468893515,301.7969154679827,302.03271612512617,301.8891843965953,302.2245088847316,303.3389325464966,303.5668539960187,,,,,303.58618559041116,303.0257580816436,303.4630776985204,303.1701201194653,303.09634271273666,303.42348200013083
256,302.16151840614333,301.9438056320178,301.95455368191807,302.0483681811728,302.0160576933836,302.25639565722406,303.32498730434094,303.50022581178695,,,,,303.52266958072187,303.04667920228275,303.4847814003422,303.3218883509533,303.2008906900711,303.4850304050498
257,301.96380063266827,301.88743759002705,301.7843215726055,301.88841099525854,301.94477761798413,302.1524829957801,303.1820493968182,303.29653922543315,,,,,303.30773638748565,302.986933935959,303.3689228689281,303.2747984320429,303.0690334007356,303.3207261084613
258,301.7147516173405,301.7058491053483,301.55113727005147,301.71915752472523,301.74230687428945,301.948254261012,303.0169458490614,303.0973948676771,,,,,303.0805108132411,302.88214450443667,303.2298566705119,303.1184383573534,302.84354581716156,303.1077933121342
259,301.62259610196855,301.6225763063808,301.43408537153783,301.6283481748896,301.6265170986476,301.8986236240518,302.94261357383397,302.933306232941,,,,,302.99071146752453,302.8430531534687,303.13649742859735,303.01729854055856,302.6823459192878,303.0241576783429
260,301.73187048036067,301.78823396710953,301.4991918701764,301.7256119072145,301.77868955917387,301.9605516049715,302.9598781191142,302.9466725736446,,,,,303.02152944537175,302.9488917325173,303.17992807701444,303.0893034210894,302.8122824780212,303.18208568650164
261,301.96185218376434,302.0855745768335,301.7004996844217,302.0121989836815,302.04589516652055,302.0937748139927,303.0560317492745,303.0750605297869,,,,,303.29928352737437,303.16351314304467,303.30150220236015,303.2572031442108,303.06524800981447,303.45603214511567
262,302.16824991857374,302.3580921169682,301.8481109742429,302.2234661463472,302.3200224056988,302.13064349901487,303.1458721328254,303.22709016515444,,,,,303.4074296297413,303.2723053730886,303.4959935175803,303.45189031169593,303.2936024174727,303.63032222271494
263,302.2727313625476,302.34027970012284,301.8084851646914,302.26898997282836,302.33315268531913,301.9847589374533,303.1419933046372,303.24912391206317,,,,,303.39462764877436,303.20496733868623,303.53313096807824,303.4969127637167,303.3993505833575,303.58432953766146
264,302.15200328327774,302.18383068917046,301.61278327521643,302.0793558834906,302.12922005686494,301.7716217606699,302.9008517973224,303.04270626620337,,,,,303.09601413156287,302.98059564224025,303.39278938790636,303.37915806162374,303.3904846857451,303.359936254488
265,301.9893676082947,301.97054853647444,301.49197205542913,301.909370295135,301.95181609908565,301.6893475075626,302.7673096271018,302.8819690030736,,,,,303.01826256064373,302.8663022755928,303.2039059515371,303.23131532374856,303.3864917743812,303.1995844671898
266,301.8895545309781,301.92916335286463,301.56386260801736,301.90744572042536,301.9248132869438,301.9366825135634,302.90081175052643,302.8877919291008,,,,,303.15093085931403,302.9205334914897,303.2568889879132,303.15585267738857,303.393475199551,303.2083846374117
267,301.9328896063628,301.9978426103252,301.71060311946826,302.0147592571745,302.01369332323407,302.24200577754,303.2052565892559,303.1479504033684,,,,,303.3602580601157,303.12205782135214,303.4054362599206,303.14839393931317,303.44950664975846,303.36648335462974
