Experiment,piControl,historical,historical,ssp245,ssp370,ssp585
614,301.08297858489834,300.4705350477719,300.4205305904148,303.2504277489822,302.8113239739558,303.2099310676394
615,301.494204254376,301.0694536347998,300.8798502213749,303.57720875548995,303.3017183852501,303.81470487155883
616,301.4974782772185,301.16388604403284,300.6653944533668,303.51328543639835,303.58412862948967,304.0334114143628
617,300.85662159757925,300.7586437507003,300.0749643036872,302.9113541982421,303.2302739232096,303.57822720762766
618,299.92641998655233,299.84958821303616,299.0613029969581,302.1663598156785,302.56830299465815,302.76570252254345
619,299.27451059023855,299.0536368001144,298.53384636535446,301.3693030304444,301.9814410745715,301.97917856737706
620,299.02700611627023,298.82090076832986,298.43445384215767,301.094155046367,301.7845756604633,301.6076606376643
621,299.28193036846056,298.8188662651334,298.66514686271086,301.25895725310056,301.86279688615275,301.7130102550629
622,299.583566754247,298.9375127435746,298.8237039011864,301.55086942989385,302.02683650755404,301.95809688618857
623,300.13802333374247,298.8347683033385,299.0714600509888,301.65999049990165,302.2081629423417,302.21530595222816
624,300.7898610887566,299.0485182712758,299.42762876963616,301.76735653305917,302.44748507624917,302.4768695853482
625,301.5797505492577,299.65470748690655,299.99616814544044,302.10575588900235,303.0335498579891,302.9806411218862
626,302.250146971099,300.4894067698317,300.49167917935654,302.7221944860866,303.6362338425226,303.522794705104
627,302.53150354228075,301.2201040381896,300.76863748202874,303.23265632196404,304.21919241231376,303.9666895996924
628,302.4197807114584,301.5050300993058,300.33254303383427,303.48010111101763,304.38536667304584,303.98447399944604
629,301.832426822808,300.9097054125611,299.2673748024079,303.02528744014717,304.08841680946745,303.2060458954848
630,300.9653535394111,299.67259368221306,298.19449805418793,302.4557028544178,303.4166142513088,302.077008527503
631,300.43880225631875,298.66529771606065,297.69277890882614,301.8555904570885,302.715115091333,301.41634144274707
632,300.38421373583964,298.4252052183336,297.82135033386464,301.73383773546584,302.4297083409036,301.2820220493375
633,300.6356353917351,298.7831497689389,298.1134456993266,301.58313092133767,302.42659158137417,301.47975905687815
634,300.7798993430822,299.06207519494325,298.2196202464588,301.6051661162014,302.55096896636,301.4469970200555
635,300.7888633286959,299.18332381255476,298.3539867366989,301.6465480835875,302.74098118365146,301.66708277186575
636,300.9166919226023,299.5707885555057,298.74968187157236,301.9339623843642,302.9497216447426,302.072730496794
637,301.08636348669523,300.35891289745837,299.73520212069644,302.4814003041341,303.34879280332666,302.70530209099326
638,301.26517794448887,301.2230645968334,300.6253283615284,303.1389163587647,303.82817922661184,303.47677195562574
639,301.35247395183734,301.70285834963187,301.07683045120365,303.6615772179352,304.1604159567276,303.90314879790725
640,301.1896749064518,301.6162899129062,300.667869796028,303.6081575149183,304.0873686143697,304.07500086799473
641,300.7249023809547,301.1025791185771,299.87580636257684,302.91523815051625,303.498638831875,303.5623038846038
642,299.8024077693654,300.39070234486485,298.8363771759739,301.75689597604077,302.6646807438001,302.73864762469367
643,299.2168874797209,299.87314562664307,298.42817235317847,301.0433551448299,301.80894186580525,302.1098758411918
644,299.07134301665815,299.6459028645514,298.41650330085395,300.89129367957355,301.247004338168,301.83036176084835
645,299.21366811228535,299.5111553925603,298.7181633281662,301.2135226354508,301.05836009986734,301.96878873402295
646,299.091594275497,299.36023038818234,298.79775143845717,301.4710551501177,301.0963020172864,301.9840530258295
647,298.8040368834606,299.39951580276613,298.92578885029667,301.65637416966155,301.0894596460856,302.1641657726713
648,298.91665576173455,299.77773530583806,299.18149351964024,301.8707413384607,301.31008751636045,302.5055627511685
649,299.6932232750632,300.36551624097706,299.8025689300736,302.2843895317857,301.8224085300656,303.035526755144
650,300.5636572087036,300.84591339489526,300.37958713135237,302.7417755603237,302.5551771416671,303.61374643193
651,301.10235378454615,301.06627057435253,300.81811357131164,303.1968276573098,302.8306075078811,304.0358116294505
652,300.9061211092829,300.9240991659465,301.00867205516926,303.1270882305561,302.8427114120388,304.1516249331299
653,300.10411405928426,300.3461584948615,300.6409773061887,302.7405700283718,302.0307237927412,303.88070808839376
654,299.1225641852211,299.0906474691405,300.1436341402705,301.597348434153,301.071322005579,303.1082461779902
655,298.5524947721522,298.46809950649856,299.69808285896414,300.9672828666557,300.4223685410953,302.4601492022361
656,298.6021976468802,298.37527886915495,299.62520043343505,300.57341521634237,300.4378893281776,302.14964264895497
657,298.89497842753616,298.8289168308659,299.65564313189094,300.8191230620352,300.6847675038682,302.3016862148424
658,299.10194754943115,299.02318902558324,299.6286612779151,300.9807081608554,300.7498663113943,302.52598294036665
659,299.1506548650933,299.1329354829288,299.6493884551839,301.1530007323393,300.9902132558465,302.6600539015813
660,299.30173732779,299.45054192931144,299.77292576279484,301.5618471634748,301.4283225067007,302.9526512271509
661,299.83642751845997,299.9596682888878,300.2669338250037,302.19779876213585,302.0590316499637,303.4855370357073
662,300.38857291065375,300.46900468222907,300.78521080489355,302.8585087696889,302.65286438633456,304.11263768103123
663,300.64200668519834,300.84454993865245,301.18617662626303,303.22996403790205,302.93298326186635,304.6057251880299
664,300.29748696892244,300.84030844429816,301.06913193029857,303.322155953922,302.9701760059497,304.68240754141976
665,299.34141395448245,299.98631235413546,300.4700423768508,302.85088885684667,302.34771937925933,304.246367185354
666,298.33236087650937,298.64672957717136,299.46326028876786,301.9339847165201,301.53386287825873,303.2411446428946
667,297.88781020938364,297.8398480063564,298.8866894934233,301.2816612445851,301.04039603494743,302.331950415173
668,298.24960863351345,297.9629284403188,298.77207382136186,301.2467081813932,301.0752744836911,301.88296142608897
669,298.6624352180656,298.4214725658364,299.060013733799,301.6225451689989,301.28289805723176,301.8892188352996
670,298.6244284299101,298.5392419521603,299.1866042129795,301.7347877013554,301.2593406808305,301.9870701338575
671,298.52678378704996,298.711238389104,299.23530917402695,301.7289206269808,301.1737575360034,302.06057828017555
672,298.7624907847173,299.17317912058405,299.5168110443277,301.9886944783991,301.4147533670419,302.24165297251784
673,299.51281470352416,299.8394362837526,300.09300450872246,302.54152973472605,301.9749147998686,302.8094034343947
674,300.2416288572344,300.2742653581327,300.74895663518237,303.19182068192436,302.6571768886093,303.31277252231604
675,300.6107354868196,300.3609267051722,301.0108182205129,303.69330064821935,303.0392728058492,303.7139410041113
676,300.5596681922073,300.13392043393304,300.82095819499585,303.9938788009983,303.0825369092826,303.64209724350786
677,299.8121200534008,299.3791354626176,300.21857218179866,303.8552899256605,302.5447833674122,303.0468265597693
678,298.82265701314515,298.2074005021034,299.295190563292,303.3415431109657,301.59503781959353,301.9869433707469
679,298.1748138151398,297.3351788057785,298.46543289397556,302.7660567888033,300.78993731557586,301.13528681499645
680,298.39445095612916,297.2173857412399,298.2034833068139,302.35481416378883,300.5600437953323,300.8586848850007
681,298.8619921201339,297.60416130952484,298.4450090946861,302.32050870070753,300.7894850012096,301.0776885943798
682,299.0585559069373,297.91762777634926,298.846859999626,302.5215795486494,300.9975752201596,301.5451932343932
683,298.99174615330605,298.1669650412998,299.1641319903133,302.86184811782505,301.25753331712644,301.9014427769907
684,299.28794555151154,298.6788289004853,299.539388948351,303.1535489985618,301.61461365579765,302.20599962731535
685,300.04217289828676,299.43171752673,300.0889162742913,303.4191336601571,302.2285471228268,302.6330258212922
686,300.8240963963555,299.82286118963566,300.6282729903869,303.7701461087522,302.77847327224777,303.2969046656273
687,301.1894408465121,299.9246587883881,300.7956801244018,304.0802304721046,303.1841304588663,303.9305974825704
688,301.09225758565566,299.7006324828109,300.5305368830967,304.20919673859254,303.2647306626181,304.1335709263066
689,300.50944312112415,299.376323927757,299.71788288150924,303.8255163403841,302.8617705194212,303.789109000135
690,299.72055233217935,298.63616150491606,298.60129464765686,302.94528928160724,302.0670994605087,302.92760633240147
691,299.0643178532942,298.07977476665377,297.8089126317432,302.4363465866756,301.5701712425947,302.04341179584156
692,298.8944735339825,297.80027389601275,297.65136531706383,302.2612343992235,301.5865194285703,301.68080191079844
693,298.75609400448684,298.10242673609446,297.84536219229085,302.4188479611259,301.9326962514671,301.6666411910449
694,298.78042829763393,298.463523541614,298.02394016133275,302.3090549770582,302.00869492603846,301.76723337703066
695,298.76703355739136,298.92768446207094,298.00501064406944,302.10282320674696,301.9471150914794,301.77371499915824
696,299.1719708500074,299.448389223302,298.4129864508377,302.150840436426,302.1418201280372,302.0851074308459
697,299.74626486526944,300.1653748336295,299.1655271492435,302.454839757751,302.70557964569815,302.86708991726374
698,300.26190414296775,300.8142179964728,299.9652680363504,303.0358597546348,303.4658106156484,303.6258079955542
699,300.6163175353081,301.1329677780647,300.3297429759636,303.45746112122424,303.7904529955911,304.2472479545111
700,300.66793214046595,301.0718448655991,300.14536570979897,303.2098771212711,303.89690783744123,304.2683457960146
701,300.44377853058023,300.4219771203325,299.70260809786566,302.44371776558137,303.2670611266261,303.76764787837243
702,299.72599801790716,299.4349927048982,298.93668664297695,301.18132767223096,302.37224026808514,302.6412175345813
703,299.0466100061024,298.7237430340119,298.6043272322034,300.39732090736595,301.58485832072097,301.68216999652026
704,298.78971615158065,298.87466534651065,298.4519337405658,300.30338858118034,301.3622055058306,301.2675208140863
705,298.97708808979365,299.28788497105296,298.6037925336126,300.5986993711526,301.7121220817712,301.4850495424688
706,299.1512951600535,299.4697344898029,298.66142400607146,300.9231863170549,302.0516926663087,301.8308769001747
707,299.2235857889439,299.41201345362987,298.8519628144738,301.04424961398206,302.1869491287135,302.1001233349445
708,299.46858826956344,299.6800608619282,299.2265444844066,301.38280795496013,302.18513628976785,302.3321301603396
709,300.02781036836666,300.3749048376614,299.7178819855629,301.96692517726495,302.2725612321471,302.81521268918124
710,300.61346209909806,300.99798303689425,300.0886259185734,302.55133689929073,302.76382547655095,303.3435270032017
711,300.9306083903319,301.43658429817395,300.17801442375753,302.95368962991347,303.2412768126985,303.7789009550508
712,300.9202461982966,301.4660159648394,300.1551214643998,302.9589580610478,303.4097035137699,303.8714777895641
713,300.3001361736858,300.9852196357319,299.63349740616354,302.46673099816627,302.86416296207636,303.3104442472021
714,299.5705563941992,299.8311321176303,298.8001749919802,301.5143880105943,301.9413397011208,302.41610141627405
715,298.8440931663972,298.99782360658395,298.0414142696655,300.7338358954774,301.1775088310164,301.880258459271
716,298.77874504066557,298.6431394019681,297.8632110712005,300.7024731712399,300.9350010999182,301.8895852203137
717,298.82612915664953,298.8657018643674,298.12333447096694,301.0221923874385,301.0118209648462,302.02890895145765
718,298.98910623704825,298.9780604752928,298.4017561204483,301.3527473094312,301.20090138440037,302.03339140220857
719,299.05570998329074,298.8276029981594,298.6345156260632,301.41223920698826,301.2759493022794,302.0888521483985
720,299.4128035334457,298.9593096904117,299.1301288604622,301.71414425648885,301.59573547431296,302.4889750790087
721,300.0910239265468,299.3540724033369,299.858584428458,302.2531907634683,302.18977836245557,303.16099817550725
722,300.7812132318301,300.13378982591627,300.63524231213796,302.73185467827767,302.8441963040018,303.77835846777833
723,301.15349093744476,300.68597416748986,300.86600289651005,303.01844001868903,303.21397257199243,304.13584470317574
724,301.1992385296885,300.69678536119517,300.739489346061,302.98881422616273,303.3623645132598,304.10317078671966
725,300.6289430900462,299.9005297654705,300.0544140266166,302.67538246039845,303.1428665906256,303.83954361600814
726,299.6282117186119,298.70479806428625,299.1559482420949,301.8870691712607,302.49850467467553,303.3738009234559
727,298.87934637536546,298.01757033781337,298.5571390650286,301.21180280216436,301.8904960984143,302.75137743969026
728,298.88949267978927,298.2450676957303,298.3064421922556,300.77470231955823,301.5769586752108,302.28984964943487
729,299.2435442372328,298.7911785341204,298.42347407013773,300.85912387995717,301.6252835968518,302.1423439346834
730,299.50249382797006,299.07541689863984,298.3043654162505,301.1426325040018,301.5395277203474,302.4117065852232
731,299.62187273979515,299.02670259902,298.30883294370705,301.4169200473766,301.4037504107766,302.7174372122518
732,299.97961967431024,299.2247087026456,298.62377997956645,301.6678079401775,301.4901246469442,303.0479054888536
733,300.5024791019639,299.74511336444056,299.35678231149853,302.05427038630097,301.9259586927263,303.4853968127474
734,301.0230485597413,300.38493457441456,300.16075660437355,302.66143155452033,302.4619183091113,303.9429546237636
735,301.3056716649172,300.7897741187057,300.5157007010002,303.08447369660956,302.7497667510914,304.38470165703416
736,301.17023405131846,300.7397720227763,300.510248276655,303.1440913196818,302.88760939365255,304.67959627247564
737,300.63495218631857,299.89010780323053,299.6772215078026,302.5030192376885,302.7712607742501,304.54755735711154
738,299.66494651623685,298.7933286560485,298.6541305839891,301.58526062616335,302.28783248258884,303.84397056898945
739,298.8182744747175,298.2722948431642,297.96613808017105,300.94205199292486,301.48332041094517,303.14872108770464
740,298.4940387196684,298.49961501250857,298.15818899480155,300.86934029442796,300.961940907447,302.7951042924471
741,298.65385808496217,298.7440770942224,298.70936297786034,301.1380009869626,300.8338887300288,302.95292189701894
742,299.0062296011001,298.77260277158484,298.9094425023822,301.4216840081794,301.06249928215254,303.13023880730924
743,299.2368205176176,298.6990175182212,298.905224169203,301.6014281029412,301.20704121447324,303.31349144159975
744,299.56989523885375,299.0695530465612,299.0022478193059,301.90348896437735,301.56195823743116,303.53195403332853
745,300.1360107385394,299.5911911045552,299.5588374691467,302.32569229300987,302.0448480708058,303.95798642577256
746,300.5344935709771,300.4254590934501,300.2769832659251,302.8070918844389,302.6313409485544,304.5266530937335
747,300.6764744722562,300.8510186319152,300.91910298741135,303.22560148667736,302.9504358523346,305.0148283740321
748,300.4557196516933,300.8575007700413,300.96232696286233,303.2773810486198,302.98750855862704,305.2773575719539
749,299.85304929314555,299.9480367474534,300.4838013716732,302.7477239716076,302.39991174522066,305.226511120236
750,298.9507160445844,299.10884673428444,299.59572105737556,301.7044932272458,301.64478079023644,304.8043936286772
751,298.27517525451583,298.6433134470672,298.98247203469447,301.0795622162387,301.20940936144956,304.18020582479085
752,298.04348437647474,298.86356431548,298.56699257355496,300.8751512517858,301.15689237747176,303.8586241124402
753,298.14708516740933,299.07898232117196,298.46390070739,301.0759170593667,301.249781801814,303.8433507606898
754,298.3613815638905,299.1989456056044,298.7110129543393,301.203346284173,301.19535656880913,304.2021758318744
755,298.8182666364168,299.2462650971664,299.2391797666326,301.4604995792425,301.38121605441734,304.0845212324538
756,299.5402986168622,299.3776141784703,299.8901667302608,301.9077749241649,301.72873639272353,304.0387206492214
757,300.4199675832454,299.7047340953041,300.50912518564706,302.51975530918236,302.2861810257613,304.10090070810406
758,300.92785895119124,300.1589063710131,301.0438182002002,303.10464159027873,302.7395396544284,304.7830999501559
759,301.1593186196539,300.6263181992435,301.38380304011986,303.55541007521884,303.20518267213873,305.2898355393784
760,301.0246006606823,300.82494504094973,301.33584729419755,303.4291546032634,303.4041157639878,305.41332735772636
761,300.6138978008591,300.2934704084325,300.7995415089001,302.75244466658995,303.05554107720457,304.64505780964964
762,299.77544237873593,299.3508361713017,299.7480033689793,301.6032050935828,302.3822615336929,303.51869115259643
763,299.22077640644034,298.70834674903404,299.00345315286825,300.9586571215513,301.69326257835684,302.71475764661477
764,298.9564384185157,298.7348597715877,298.6812004258907,300.8093575249639,301.5779978093583,302.28316445443085
765,299.00109924445604,299.07740885635417,298.81724158321185,300.97956350978075,301.63450189224864,302.1696214019207
766,299.02097289808097,299.25976651583636,298.83825528511176,301.06882665770104,301.96038915114906,301.9567316548409
767,299.127413382298,299.31934684563066,298.89507809508535,301.25491025097045,302.2528305992171,302.0444421723184
768,299.55052315962115,299.53473872041116,299.2671126427377,301.68040215450054,302.6658362354739,302.56564176317806
769,300.0894657588455,299.9926159216416,300.0415111711409,302.38485389621445,303.3704918955625,303.3598722932989
770,300.76739456028315,300.6744494987233,301.00963390854633,303.04150977765636,304.2098202118075,304.221735491783
771,301.14039763208547,300.950711685964,301.63059980351113,303.51572809812643,304.9357016632055,304.6292125882905
772,301.3728100475366,300.705903184429,301.79435215472296,303.66027961884134,305.16332561525496,304.5821016864085
773,301.017598875067,299.748331868252,301.2738746221355,303.2171478839602,304.8252758416697,303.9710449454339
774,300.28116449469667,298.7190948732598,300.1711605318874,302.17122874550887,303.92309166389595,303.164669664615
775,299.62368469036954,298.032693620824,299.30619857534634,301.3060631395869,303.19877282331385,302.42600332296195
776,299.2671827990234,297.98019985313175,299.11401003539567,300.859949416138,302.98967659320954,301.9568106662082
777,299.24055241168685,298.13249896804035,299.4651239591211,300.9825782084918,303.3496316009157,301.928488977152
778,299.17563563980116,298.3965368434286,299.7745406785077,301.230226639889,303.67342749793477,302.13087087749733
779,299.34604243156735,298.65156100508244,299.7812077216743,301.566838112955,303.75132025750054,302.4677334302685
780,299.78651308828586,299.10441702343195,299.97409970732707,302.11201486778776,303.8972329249461,302.738737424292
781,300.3983789965807,299.89877936836604,300.55865037159316,302.74656034622313,304.1356249159052,303.31685494272625
782,300.9032906686607,300.5485304084763,301.29044045958875,303.4076392174141,304.61631257767,303.8242067973509
783,301.21545174860887,300.9017026087079,301.69692887328387,303.6946926126606,304.9514775085297,304.1532586516744
784,301.20871443146484,300.9264511936123,301.70511065548277,303.6605459634998,305.0844980302593,304.15727025245724
785,300.56307301906213,300.4968779454518,300.92266757803776,303.11148322814796,304.67307923916064,303.845717686836
786,299.4720789292447,299.6243133196254,299.77116980571765,302.3089140130058,303.893756618144,303.03213794206823
787,298.54138174666986,298.6578784172913,298.7256515216376,301.6757027053549,303.2869097292867,302.4953778895549
788,298.2689033034119,298.3747597540045,298.4137415343257,301.3121388856184,302.88879566598945,302.2221999209557
789,298.3578653832108,298.41158436444124,298.62960119594806,301.37063126980803,302.8730618301619,302.31312613992117
790,298.57601152733224,298.5309808927307,298.82821125950966,301.4071491024167,302.9538457950045,302.1515612429662
791,298.84288232283,298.5123723092671,298.89252941088324,301.61986006132247,303.14383756106577,302.1695744578283
792,299.36613798009597,298.88614646976157,299.25983545925743,301.89176837781304,303.18457650507486,302.4366110286664
793,300.24669066134925,299.6354243455634,299.8696375418661,302.4389104247848,303.1985366189562,303.04709718476397
794,301.06758670738003,300.20851003418466,300.5559606937504,303.22554884229766,303.4950850124314,303.5462171551024
795,301.602994682416,300.4433190312723,300.69714722112235,303.77511863338856,303.9564200885641,304.0707129441985
796,301.63123400664523,300.24605849030434,300.54385777723763,303.8606413473148,304.2890831707463,304.1156316589118
797,301.2260645818244,299.51697089985583,299.7898605917683,303.2010229731311,303.89271034284985,303.809242608242
798,300.53134918469897,298.552149482581,298.93471474504884,302.2067349296103,303.0060278551335,303.0376957058128
799,299.7623674987694,297.84103880746864,298.498887661898,301.160283723081,302.1647117650846,302.52515357419196
800,299.43578644823225,297.8755774465028,298.800881558679,300.61345893730834,301.84759854577885,302.2730340236129
801,299.28299826931715,298.1703981078137,299.21394842627393,300.57429855666936,302.0298066800054,302.36421903737386
802,299.7138739835422,298.32907397988185,299.31032556324755,300.88008801725476,302.30312839724144,302.45449450531123
803,300.03148756929863,298.30513682971497,299.4302376633845,301.23376866643747,302.48194940585216,302.73029023141635
804,300.3922766089389,298.50410184180186,299.918583351208,301.6915065778219,302.6621521523736,303.1020508041347
805,300.6792003582833,299.1537115159874,300.78965079477274,302.33563805809854,303.11607210688913,303.7251407452182
806,301.11441668117186,299.90426248499784,301.4495309866256,302.9447206087493,303.8561408092241,304.2089041299472
807,301.4870633404855,300.5158735901161,301.7629333187206,303.2381059921934,304.36692471109643,304.3808863484035
808,301.6283499878113,300.57271592873104,301.81664580299815,302.9883865852705,304.43212298794657,304.27132148845527
809,301.03367852237426,300.0438274512533,301.5315151865746,302.2543124363486,303.6040187584944,303.61065896268866
810,300.12672810801763,298.9708461437249,300.77867091080185,301.3238289788183,302.69398040190003,302.68352390237413
811,299.30231982827974,298.4422661339932,300.0173361640454,300.72807023444693,302.0689688701859,301.7901250755345
812,299.01251040291186,298.6450823384396,299.89672170218086,300.5818691116728,301.7874939947338,301.52993035994115
813,299.2373926059018,299.20102052700275,300.1661693630685,300.64860935191274,301.7007792337938,301.78483347124137
814,299.3609021815042,299.27514197596895,300.35608919945076,300.91800689954096,301.5466183148368,302.1495762139651
815,299.37650219010635,299.13985982821947,300.11374893691607,301.1010283905035,301.6209306506781,302.45090015462364
816,299.46787252844064,299.2011140611784,300.02500226821104,301.5756248544147,301.8348736803205,302.73003954730103
817,300.01701783147683,299.8345654750878,300.2879666181095,302.21457253779454,302.3607869108295,303.31596073973964
818,300.78181182990505,300.3108494568775,300.6546298948156,302.89735027854346,302.99221859434135,303.9656672005201
819,301.23503762060994,300.57959857608313,300.88804953170865,303.1846118552985,303.3883963748273,304.43197376938116
820,301.05374099387035,300.3650225993221,300.7352946028936,303.1175969894029,303.36742030868885,304.6065808099284
821,300.08847503237376,299.6971516603469,300.1613631535568,302.587514376064,302.6417723153057,304.39635595088924
822,299.00475741375186,298.69663548603256,299.3129851819338,301.6790662767781,301.66345216900976,303.8860342910322
823,298.2510524678982,297.9022649847284,298.7138383817705,300.9752584185026,300.9272211551418,303.2873647151762
824,298.28987660008914,297.99414530086693,298.50792171067883,300.5577959074017,300.69744682566983,302.8029971138094
825,298.4505950549854,298.3351745756758,298.5379876781163,300.64664399763666,300.82569628408413,302.5499969796876
826,298.6046343420542,298.5508504879575,298.5592794386446,300.7878094330143,301.0157395552719,302.5571101286127
827,298.86635683127975,298.6550984164391,298.8459447090684,301.2446190967832,301.2962597272706,302.78233912685886
828,299.5070838007617,299.0786128555833,299.4082983691169,301.8258304885245,301.64763605710885,303.2160425312515
829,300.4695110560786,299.8637969395436,300.1621404887335,302.61253661054116,302.30476953054904,303.86197036356447
830,301.1555993667415,300.444634825197,300.7079397320395,303.3548056550683,303.1109442892627,304.5655666268967
831,301.4608570823107,300.7845785637122,301.0164372649467,303.689249208358,303.5469853154944,305.1289282606895
832,301.2122036054691,300.5974748664419,300.7838982625069,303.62107263718116,303.49658649872856,305.3301382252798
833,300.4176846690391,299.72895931638396,299.8899054738337,302.9388652008274,302.88162830813644,304.896053838933
834,299.31702871603875,298.51171579876785,298.82014582823973,302.2195231216644,301.86221047342093,304.0267340927664
835,298.7387610432752,297.77906777185234,298.2070908624124,301.67944819821906,300.9378521610279,303.2808587412269
836,298.71048943053245,297.9610346985427,298.64219821718916,301.6885890411433,300.6622938081692,303.0051973760815
837,298.800367188488,298.3965576971331,299.0917730107582,301.92395395973176,300.97270334448604,303.14479269049417
838,298.78336335805534,298.7422448390558,299.46129653103804,302.19116839681357,301.4457207280423,303.22727070269156
839,298.9365730558531,298.79868566350206,299.415365796593,302.2697948180541,301.6506290952397,303.2569467829189
840,299.48669907941354,299.1012077075214,299.67801317539937,302.47101570591826,301.9668959088001,303.3954177766139
841,300.28810465306606,299.58939266877906,300.3901862164307,302.98442103026724,302.4879899579349,303.7044173747277
842,300.86194724436757,300.20174323804156,301.0397935109349,303.66582991267336,303.2527685638141,304.2578645030863
843,301.01431542574437,300.60998176885505,301.40206206137515,304.07952654211306,303.7896530432327,304.64769091172315
844,300.69770354964675,300.5246705245701,301.14573426116937,304.17877120095824,303.98286711967944,304.9629502100419
845,300.2551296494406,299.933779706266,300.4887385433194,303.6764102977018,303.53640152701894,304.61307421555483
846,299.5968160307064,298.8726183593135,299.4476230766365,302.8765704220141,302.8433881777865,303.7063992676936
847,299.0091150852999,298.263788572648,298.64093659672056,302.0345971538188,302.38000774422466,302.68366070111045
848,298.77133760241185,298.31553650613614,298.40264588571085,301.8701818990309,302.3464006573501,302.20605240198324
849,298.95349673631557,298.81292223013503,298.67096747897455,301.92644615009095,302.49471739763004,302.3226954989008
850,299.26422992298035,299.2316440127532,299.07742342898115,302.11633519959986,302.477399671621,302.5608370449916
851,299.52627564644314,299.4138985614519,299.4201792619359,302.0295319140194,302.52905865300966,302.6786485295983
852,299.85630425857585,299.8177465970882,299.8809594521943,302.1703194653712,302.73780311016026,302.83488823628664
853,300.45342163921794,300.4042770929213,300.4828454723254,302.63364744182564,303.3977215147147,303.34245456161875
854,301.0377308716489,300.90126927655615,301.09506391186625,303.2154227461529,304.0710925826399,303.8995876480669
855,301.3811251483117,301.0997679911785,301.3831402915611,303.6558656780037,304.5950068095837,304.38339426267925
856,301.14353608708944,300.8847257317092,301.27557617335236,303.5907734197909,304.52192896383093,304.41918241076047
857,300.0578613762231,300.4705266185486,300.65958303910435,303.0202928793356,303.9578259166187,304.0171536835209
858,298.7581405161145,299.7330706207628,299.85527381880246,302.0826720489684,303.25048911786695,303.24791837654465
859,298.19427165412577,299.2066239875191,299.1710257683641,301.2898065111788,302.8367898315471,302.7151498175408
860,298.4065738930795,299.11315356275753,298.9058451601948,300.97420267121777,302.7954438390566,302.3697419119223
861,298.6537042791442,299.33689442590077,298.87955266390986,301.05346523480847,302.9335170641521,302.3684549989477
862,298.6418745320769,299.59674188429415,298.98621913469333,301.3020328761891,302.98541306709177,302.4917369648577
863,298.6482498066329,299.6598401864698,299.106647445344,301.6972631237123,302.91100258502047,302.7536806738544
864,299.1184043600375,299.8512706026883,299.55420418213936,302.19847987991096,302.9927974473951,303.2092981032782
865,299.91865404390563,300.30712211730764,300.29588109946695,302.8568616717087,303.39020323896585,303.77575711792207
866,300.74718312465444,301.0536026587647,300.913910271384,303.3854893808992,303.99401497669356,304.5625491545101
867,301.3069688119278,301.68239154739376,301.207288038635,303.6306659669453,304.4894137196045,304.9866819554136
868,301.2464811484445,301.89783325986997,301.0543719477862,303.5827508111475,304.6225865108817,305.01389348513925
869,300.54912425827735,301.3076388559338,300.19532009121514,303.0375640591727,304.1597727832123,304.3894536346404
870,299.27496848203265,300.2739423138792,299.1949068035364,301.9956032896846,303.47492083605795,303.467547835199
871,298.43301477247473,299.4941713295555,298.5516223776099,300.857968485252,302.84167288269435,302.8795169409152
872,298.21614342058905,299.4414394563524,298.60534896115087,300.5010199546778,302.51333086987256,302.814366543909
873,298.4859686427349,299.93689467466834,298.8000393301154,300.78303205708784,302.30333190037015,303.08042297738933
874,298.69096907457237,300.28729182498915,298.8702727856778,301.4929606874808,302.1758129650364,303.24353757728096
875,298.7411993521891,300.36587150070756,299.1115467938678,301.87704356491054,302.3665267504461,303.3163499654197
876,299.13445856948334,300.40618176674707,299.61509200914605,302.2637057008149,302.680278604506,303.5283184976276
877,299.9138006325837,300.77719864139726,300.3850363357897,302.7512002793844,303.26423373797473,303.9653881001916
878,300.70857101740353,301.39881840803486,300.97443538309307,303.21002367327,303.7781493251155,304.5849836225472
879,301.1706910693881,301.84949165491213,301.081018911532,303.4791251595861,304.1939348350382,305.22798395748305
880,301.2053553167813,301.78202715299017,300.7701447411522,303.4159010690158,304.226457789359,305.6363553517376
881,300.8354876555147,300.68543178877513,300.1783173416116,303.1049656336755,303.744826876848,305.32487410739253
882,299.87588530838633,299.3540415369949,299.4073677870476,302.4140362554065,302.90766773072386,304.54194274653014
883,298.8693473481344,298.66201253262176,298.80439903795804,301.60290779371,302.24786103030124,303.7595183852199
884,298.36910881431623,298.99329242392645,298.6039612531867,301.07585319708625,301.9773557700262,303.3836366170295
885,298.4641287320947,299.481477197417,298.6211430400901,301.0688790027511,302.10328140324424,303.35335175404924
886,298.8410776732466,299.63400575076145,298.71397622626364,301.2675909153549,302.2687771075312,303.18610606512283
887,299.12342410532005,299.6033120035998,298.84878481969304,301.3555163768513,302.4394214489919,303.1765775489418
888,299.58664576447063,299.8446758369821,299.2666312575531,301.5616877446296,302.69520638897126,303.3028735273896
889,300.4177238885148,300.3465999122158,299.8741846957118,302.16228921450465,303.273149944967,303.8721480220871
890,301.17016275904103,300.70768446316237,300.39190478611584,302.96612167302493,303.8653785425434,304.52145168572633
891,301.54771106929303,300.78244362594364,300.7632517885168,303.56220596733186,304.2234332651612,304.9275939550159
892,301.39912658606454,300.4709081752032,300.9422479538063,303.68391276173753,304.2356230462926,304.9165753754525
893,300.5843216831704,299.6990563778891,300.4060942785332,303.1268570798668,303.86018857806147,304.160621628334
894,299.40131379917096,298.6959537836564,299.590034784504,301.99324500206285,302.961335400756,303.0930188121577
