Experiment,piControl,historical,historical,historical,ssp126,ssp245,ssp370,ssp370,ssp370,ssp585
603,300.2116326180124,300.258646325017,300.8737118014424,300.7995655376619,302.431570757662,302.15678507262857,302.9821847714647,,,305.19069403844355
604,299.59636416833627,299.8904278502362,300.5707653227359,300.4775921790759,301.3779817219773,302.1246024899229,302.9152641837863,,,305.01112167426817
605,298.88928446133485,299.36676490656595,299.79959601758236,299.8933617005974,300.05486133004644,301.49863221048105,302.5154273826118,,,304.4096117506367
606,298.08008750074674,298.8254719653666,298.7413017566916,299.26931396834806,298.7611724943563,300.51441026657966,301.841273902045,,,303.5785159061837
607,297.2114986320005,298.30645083010955,297.70541738233345,298.6445238313282,297.8232507979036,299.51453490362024,301.0127146568446,,,302.8079009511796
608,296.5386570073209,298.0058230465822,296.8891986880794,298.25858652683047,297.38696519072437,298.6520140053547,300.4131784052631,,,302.4711743695613
609,296.3692565151293,298.1347870583265,296.59591245270707,298.3361493095964,297.4770238180517,298.31079660395744,300.4313638536166,,,302.5906240948468
610,296.70914007619314,298.5575977064188,296.6835606745861,298.7395404168974,297.9358748060256,298.47516656328236,300.9777911760115,,,303.219816693832
611,297.3407072314706,299.04621627478707,297.13221045858853,299.3207139027966,298.4840507430345,299.0126932584133,301.769295007025,,,303.80593016325435
612,298.08743916949874,299.5870819260531,297.60772529938913,299.63533444625654,299.1342651621805,299.61809759450233,302.48234268113566,,,304.077257582871
613,298.94914820064434,300.1972818155163,298.25176655573955,299.7310610047545,300.06927392800094,300.2035445620634,303.212347085921,,,304.0678918711942
614,299.67921423896877,300.59722720053816,298.64093970631285,299.7375054192948,300.92825173093587,300.8406270499764,303.7978899710059,,,304.0804880868866
615,299.9160766993403,300.40940937320653,298.782524444909,299.56817036908177,301.3596095596793,301.25856992533005,304.1831278323593,,,304.0144804045096
616,299.75007382722254,299.8307675136314,298.4488716512162,299.27508195714495,301.2735641990114,301.40693698455567,304.3542662599867,,,303.3995348323624
617,299.1729872815204,299.0577636778914,297.83394881907094,298.5893948643676,300.906147513324,301.0661582474651,304.29313264279494,,,302.15646156122244
618,298.4219170350986,298.25924497094917,297.0506104057685,297.80946515991565,300.5414935096723,300.53773564070735,303.8626034127197,,,300.5402187312264
619,297.7434922543943,297.26885434246947,296.44583160168116,297.0089551391822,300.3371824220057,300.09665398552426,303.1248694597413,,,299.21782936928577
620,297.2345112729233,296.42570782866466,296.07975875320676,296.3928562230853,300.28866615480143,299.7775909316249,302.3692677217985,,,298.29097612459736
621,297.1916079009039,296.048290811391,296.1102603003023,296.1882013348149,300.4630182992608,299.69008166715844,301.93864214874895,,,298.1986212447724
622,297.3343309055203,296.27887079426483,296.3538377852033,296.4173643502971,300.82274594896455,299.8662695095691,302.08102294354455,,,298.7553887473622
623,297.679354284647,296.83994191301133,296.80281390916343,296.98079861299374,301.3511420084066,300.33556209908414,302.4137708803057,,,299.7510393706603
624,298.01043335139315,297.49283805540983,297.4779010767261,297.6969291410448,301.86806869309595,301.0500078986757,302.6906552798123,,,300.7752126114233
625,298.60986293153474,298.35271544273894,298.44873851516894,298.5611339116221,302.3353297303356,301.8158818902671,302.82874209818357,,,301.72082149521253
626,298.93764369812203,298.90738225319365,299.2375732147227,299.32637644249166,302.8136465303309,302.50721192734557,302.9677391932508,,,302.4402135450608
627,298.9247011523383,299.08403417604336,299.54769270274807,299.55725807420544,302.99765773588746,302.9445689594541,303.019303148234,,,303.02524564927313
628,298.4345099368602,298.80839799492094,299.41481791789323,299.3741474770624,302.91017967331817,303.25235499977515,302.6630926192918,,,303.3438580461057
629,297.77096784250125,298.292890795419,299.10108615143116,298.91890379784405,302.33840299145317,303.2691881082756,301.80496584379375,,,303.2461401500121
630,297.0056472376375,297.62365134878684,298.6524861509336,298.5429196799987,301.5891100574913,303.06747543686964,300.6621615646334,,,302.7920274876302
631,296.2517872026842,296.9532284449951,298.2943083937558,298.03587025327573,300.9106620046118,302.81025195887236,299.7061123764706,,,302.4619572030633
632,295.7045225246293,296.5430682032608,298.082333012682,297.5474185849135,300.5127377417144,302.7824671198014,299.07150856983594,,,302.4427140130918
633,295.5857945153654,296.50404041100956,298.09620058524496,297.1820861735419,300.561774031173,303.05744147632225,298.9190457025317,,,302.7966284310043
634,295.8635794661619,296.8630472441555,298.37071843472825,297.197804172391,301.036285369743,303.5612415413233,299.23038818964903,,,303.3599478522461
635,296.50445761142885,297.4889490222947,298.86157633706813,297.4987741394409,301.6151903638424,304.04567593277756,299.91996060832406,,,303.9587816234072
636,297.2658673283187,298.3104185844639,299.4669062756783,297.9737417035196,302.23833396479137,304.3162674031925,300.5836450865026,,,304.3253750669292
637,298.2293493723456,299.26105817322923,300.1870930704988,298.70887219310094,302.7453474425186,304.50064958632174,301.2513188387202,,,304.58843845770275
638,298.8693501399163,300.0843059501697,300.77678125659077,299.3674053742827,303.14149129762995,304.4687791752011,301.8359992231049,,,304.89300140123277
639,299.08829485354914,300.5625122834637,301.0307982878026,299.75283622570555,303.14177010608176,304.01085124219645,302.45070715815336,,,305.0587661368416
640,298.9198919497914,300.7822776408125,300.82153782095025,299.8113632937232,302.8857258868291,302.8633493597245,302.73465757975305,,,304.4931630153915
641,298.590035745464,300.8283951344342,300.30922581842606,299.45721429448497,302.4364121625884,301.38542676078924,302.6471152089679,,,303.1608488975616
642,298.13879480714763,300.69401390535296,299.6231125744918,298.8753768525917,301.91903663924853,299.83576679040704,302.2882334019835,,,301.34139622708204
643,297.7342162008961,300.57588427588695,299.0574559326305,298.20307808437747,301.54400265113685,298.7709321105563,301.94467343306445,,,299.9058573602315
644,297.4005885326528,300.56598886045725,298.68491953250197,297.7684572809973,301.3465121551844,297.94074278522754,301.62796244844844,,,299.03556581462425
645,297.32477295470375,300.8326047612107,298.7137531350582,297.6615439127479,301.51607115960877,297.73102769382325,301.5764822165467,,,298.82243521812745
646,297.44654728151676,301.2651476718584,299.06373989330297,297.84525959489207,302.01355563813866,297.92252137988794,301.86321182066393,,,299.1935510406577
647,297.7472724032331,301.67977628506446,299.4733493552494,298.2072700487298,302.59278450669956,298.6487733882431,302.4529012387075,,,299.9086464822174
648,298.1816204111802,301.94404878120577,299.7415628245874,298.70704505078606,302.99266538815414,299.5418763149971,302.9947483049919,,,300.9050024897501
649,298.8849099897285,302.0912862624876,299.770808952861,299.4750259379693,303.31308316627286,300.413781671873,303.54450313351066,,,301.9412185387037
650,299.56306769584285,302.2431661133334,299.8227175629006,300.12425037518204,303.5338192046329,301.16156968020545,304.00165916163877,,,302.80822690346025
651,299.9556671675428,302.06332106697647,299.37297886672394,300.4635637300792,303.39818869297557,301.54076902591106,304.2477773622872,,,303.30170532251503
652,299.98138733836015,301.29695950064803,298.8001203268515,300.4423184233845,302.6785997523287,301.64731428557906,304.106018469129,,,303.5080249698988
653,299.681568787568,300.0123202841174,297.97955451530106,300.15829437781605,301.4096802050224,301.3189753955022,303.4555444982444,,,303.3432746809323
654,299.17398428926526,298.60872389020597,297.2012863141952,299.6917191075974,300.02019745197407,300.7405190926617,302.3711335934806,,,302.9625921502158
655,298.62410602241243,297.55562586408877,296.5029254097543,299.1703629684543,298.92272567206055,300.1133042121176,301.3369884493725,,,302.5446821483936
656,298.2864411708121,297.0028264281046,295.97788422899947,298.80250391804833,298.3076006445514,299.5629932691816,300.5241348717075,,,302.3324804363809
657,298.2874797881107,297.0583083333482,296.00730071401847,298.76940711879826,298.14434181018174,299.3120794115886,300.2211798306001,,,302.371017902195
658,298.4541912511348,297.49656217200805,296.3808007604196,299.08113563234144,298.3384132176084,299.45204190365615,300.33381104380493,,,302.8059840963308
659,298.726409994869,298.03277865772606,296.93257956573916,299.44703433812373,298.71539291459317,299.92020484879515,300.7796340049029,,,303.38512292010154
660,298.98819770473915,298.5324835368901,297.66315270551803,299.6672498164037,299.3252039087634,300.6197871779036,301.2707321690054,,,303.9575967329351
661,299.43941685088413,298.9516726588222,298.45678511632684,299.74226918156046,300.01072170719385,301.59747207388926,301.5172799028131,,,304.50490236826425
662,299.6640157711465,299.31397659788644,299.25461178094645,299.82571267454506,300.79270264658686,302.4866413019299,301.7253649321169,,,304.99491479155745
663,299.60690994130715,299.4067233108894,299.52021725544836,299.6806088347662,301.1928728456119,302.9972944634876,301.903968178604,,,305.2120079305115
664,299.2765677091834,299.46410617354223,299.56940449024313,299.3059567014006,301.25170494021296,303.2319779348622,302.00063162693027,,,305.00180735821215
665,298.9045779830281,299.256577854108,299.2637979658862,298.68988374484144,300.83937257024706,303.2969952161254,301.726804565522,,,304.1306506472193
666,298.4431351970907,298.9143833739426,298.8810425369929,297.9988956936186,300.23747802679935,303.35833920864485,301.190598851725,,,302.86232534001164
667,297.83612633915186,298.52447739373287,298.4098870724806,297.3065768521866,299.7753379587483,303.3998517018526,300.800987905089,,,301.8201957787809
668,297.3544580876741,298.327536541249,298.00336142884936,296.8178781100919,299.47177878783174,303.58344633780007,300.7083650320649,,,301.2634426117909
669,297.1764762558432,298.4490719775755,297.8169428977767,296.7322079967217,299.6038498270745,303.89345195497407,300.99466098522015,,,301.3515329075642
670,297.415165740768,298.86192269990846,297.81572775873013,297.08000296997506,300.0257477624284,304.3027236025589,301.5248011006855,,,301.7378777995039
671,297.8156731858432,299.40194566726444,298.04802049188805,297.5968122900901,300.6796354711195,304.6828121554,302.097823090636,,,302.28419009539107
672,298.33821135005286,299.8933463966225,298.4951424449411,298.1671487886321,301.29830535287783,304.8463387529627,302.595412690853,,,302.815636124316
673,299.03130640405,300.2208909878354,299.0688619450579,298.7538489062066,301.8982364128988,304.8386587352763,303.0828263418411,,,303.31695366300215
674,299.65440103949385,300.404436086279,299.5356075467266,299.28350319640805,302.4037100862052,304.73641440960915,303.6255140485273,,,303.8677441592027
675,299.87993096294167,300.52667220906454,299.57527942044527,299.36580426516264,302.7008169239502,304.6100756463722,303.93102182193905,,,304.27385376167916
676,299.7835998008898,300.4692889382682,299.44249501793456,299.2300752003519,302.9138749117485,303.963928101709,303.7679892211055,,,304.47186604868125
677,299.41605221635234,300.12875893860496,298.93114705755397,298.8288324038809,302.8554291573692,302.73198786009357,303.00454364792955,,,304.3242271506286
678,298.7723547216903,299.5590711698071,298.2540248678547,298.5617105464687,302.51591724347924,300.9918212120161,301.8779130713401,,,304.04282866008435
679,297.99570301964997,299.19564699132724,297.3632123791527,298.15111417467426,302.0155600189068,299.672978181303,301.03822548412717,,,303.7279229888117
680,297.4637422087131,299.08048989556454,296.66412870726253,297.78750242040815,301.73949787133967,298.7914511297297,300.48984304734154,,,303.46733488490656
681,297.42424207191533,299.21028431604844,296.29627414544734,297.6672489457274,301.8637437571378,298.62410902156495,300.51943527352296,,,303.452800424603
682,297.6976438017778,299.5402679058996,296.36460063051646,297.87166786222923,302.2927269247043,298.89491034006863,300.85076838034246,,,303.75280279828286
683,298.0620081304895,299.86383606862756,296.7705988340788,298.3093684402334,302.7001836763082,299.6040777776241,301.47287819107555,,,304.325729364946
684,298.57038410082674,300.07226125198264,297.35673196488483,298.84354294826505,302.91577766549767,300.3196906732096,301.98399941369826,,,304.65152735909226
685,299.2694566174908,300.1259808247772,298.1003636717708,299.44763864845385,303.13741947142967,301.01149298011615,302.2830151249957,,,304.76518956574205
686,299.90461439209184,299.8958883384806,298.56074076011214,299.9123981320475,303.3348729947206,301.4600099677696,302.6033885214528,,,304.8257611186091
687,300.13991368930044,299.3229025005434,298.67371964631116,299.8767732502918,303.4180702251211,301.77102540456843,302.8822600525811,,,304.9961653153866
688,299.97505371218057,298.41117121057806,298.47860353897016,299.5633635269007,302.83183738559757,301.7177836455879,303.0145092888558,,,304.8628308336891
689,299.4611146677841,297.53869239517957,297.9950026908322,299.03476601289503,301.6556555436545,301.3430446967619,302.70182914279115,,,304.24691806991683
690,298.7753876354156,296.6400013346113,297.2873198725628,298.51221086005086,300.04617522299515,300.6234327734024,302.05963401581107,,,303.2804443385938
691,298.2210497647833,295.8867756472835,296.47422205157983,297.98391364167077,298.7640025583921,299.88199736439907,301.5736999322168,,,302.5304956021699
692,297.9862427741422,295.4706531102399,295.8024838698099,297.656194639685,297.9178677395601,299.25392253133344,301.34152009027025,,,302.1797621498915
693,298.2195748988367,295.60098341149734,295.5115941143545,297.71055044797816,297.7986308051234,299.1245197219458,301.5690804036689,,,302.3657316588012
694,298.75183766026356,296.12719786463293,295.5816808928557,298.1576376296302,298.10861232917586,299.43703587324035,302.1429399493862,,,302.9779865593959
695,299.3115636978487,296.73170120040504,296.02766844467936,298.7363798768306,298.6477192883344,300.0775357083105,302.8030896065281,,,303.6298120231841
696,299.802648505513,297.4140916317461,296.68319869054324,299.27139742506614,299.28498733537896,300.7240785332571,303.4489460799952,,,304.0684907369124
697,300.2031244881363,298.2091798832312,297.5321718686626,299.7001045405959,299.95157388854415,301.3428664748258,303.9674188137137,,,304.3552581322115
698,300.5942894166989,299.066649679126,298.39156504041415,300.0191683061935,300.60129102439,301.87038043296974,304.4067845159236,,,304.6843229795349
699,300.7332873062914,299.57829379938244,298.8447645664382,300.09990676802937,300.9286363234058,302.1725329602661,304.596628468523,,,304.9453304053407
700,300.60430393269877,299.7339897383867,298.9866927040138,299.97276351677385,301.08099860414364,302.32529672637503,304.34566157932807,,,304.7059110248789
701,299.99741478693795,299.362822143554,298.7321587969763,299.55440693699376,300.90423036121865,302.11007780446465,303.7019121957622,,,303.9405293934882
702,299.082140982899,298.7695514338156,298.3912682474682,298.82260620677306,300.49264492353865,301.5566641218462,302.73015499683925,,,302.81166739740354
703,298.1978036039432,298.23592928505497,298.0776472564441,298.2256813768952,300.0167840794559,300.90261541922456,302.0105597937088,,,301.80356647289665
704,297.6121003468377,297.9453672505907,297.88629920784433,298.06060970584934,299.8172835074311,300.50116879997876,301.47224363451033,,,301.09713381445096
705,297.6306622021786,297.9409676972159,297.96061603837717,298.35424795251237,299.9934323702755,300.52535888113,301.4752060674972,,,301.006390474814
706,297.95076301094645,298.1948802427217,298.2433561919602,298.8340766691205,300.51979612359605,300.95792098276837,301.7948699005519,,,301.57924549072845
707,298.41266000211016,298.5745109292013,298.56790131252666,299.2612948662377,301.07928029934584,301.5863019611772,302.31484830105927,,,302.40494707541166
708,298.90475948215726,299.11312883640284,298.9443092866759,299.6582658514582,301.74489619026303,302.1738530452341,302.6663056436298,,,302.98326779548523
709,299.39626197394335,299.6819669799336,299.50326309172516,300.101552417246,302.46699955036115,302.64208032964194,302.99674500833083,,,303.3575805027406
710,299.81170523085683,300.1691919433315,300.03914503340667,300.3051876613031,303.08534580247755,303.0044190385033,303.317290688309,,,303.7529107285842
711,299.86989846089796,300.33891926280853,300.12722722305824,300.0443201863191,303.3858745060068,303.26498258213473,303.6761026737266,,,304.1195202420105
712,299.8717253834678,300.1783489631693,299.8156799412229,299.4371794591575,303.31777908572684,303.30791382018873,303.83823625273686,,,304.32670547919616
713,299.75179396041426,299.6281439981731,299.29278566646434,298.4336818955287,302.8818205730741,302.9007458576678,303.7708654074342,,,304.0752071993606
714,299.42634456576025,298.9050992422276,298.71361124296567,297.42108363762145,302.155373145642,302.1504385109896,303.458494785984,,,303.67909973252586
715,298.9818608997805,298.2784887588739,298.03260798784095,296.4935755800018,301.41744489866136,301.4895807198365,303.02065218630077,,,303.3365170842473
716,298.6316170145694,297.95474920748615,297.5364543359392,295.85041700853986,300.9311788872788,301.1191537317589,302.66295551633124,,,303.264717828714
717,298.66532291432003,297.96044756759653,297.3573947197702,295.5691478278673,300.86580101068256,301.2821370092783,302.73367152401573,,,303.47445946223837
718,298.9846449745415,298.20416755742394,297.59048613712963,295.63194651418985,301.21152373857245,301.8417590203002,303.1844096198852,,,303.9858017351249
719,299.41923399386474,298.61296716065664,297.9742799779147,296.1925544243795,301.7856869635766,302.61792578592633,303.84629367234857,,,304.5667568389867
720,299.8928988043146,299.03720878919665,298.40410989973185,296.87383074681253,302.3456082947568,303.2949322224964,304.3284482441508,,,305.05788276961295
721,300.33443468266825,299.5956499236649,298.7613387850574,297.46857928408554,302.9249593248675,303.83634839566463,304.7034801170251,,,305.4462607716735
722,300.55121200384247,299.94172173203026,298.9239911418881,297.9034971191009,303.34028321531906,304.26800040702653,305.05389838414686,,,305.6005293376859
723,300.53324412354164,299.9620658486549,298.70724936729465,298.3409462463662,303.34024325325726,304.4660494130938,305.2274866875079,,,305.61892764050776
724,300.172288093516,299.6794611839686,298.40910435496096,298.63629421717786,302.7536462386061,304.1272171754945,305.02582791052095,,,305.31187833728455
725,299.50426335149774,299.3348789211547,297.8758449270625,298.57902748101793,301.66529678782405,303.10056240686686,304.02493889739463,,,304.68607453510623
726,298.4783167513211,298.8580102973402,297.31299463254953,298.1555144130928,300.34846498262436,301.8018987191487,302.6299897400789,,,303.58454200354663
727,297.50724220765323,298.31041414733335,296.6612727773414,297.6919913209387,299.38609057735397,300.81985467972913,301.52100651743655,,,302.5485453808397
728,296.877930462489,297.89485951856096,296.1789502495405,297.3597371683382,298.9781547696448,300.47521518934894,300.9352490321973,,,301.8727609845586
729,296.7321647939447,297.9933328317342,295.97907016654614,297.31451522695005,299.27008935589197,300.54477191209037,300.86345443841674,,,301.84174086984734
730,296.88498231153517,298.45954660298474,296.01612423796087,297.6424282243327,299.86928769272185,300.93966695235923,301.0950646044327,,,302.2126287076881
731,297.2544022747921,298.9950476947517,296.4120601522331,298.1493129953217,300.4636072146186,301.3146944049956,301.580528129791,,,302.83354652237944
732,297.7724286894978,299.55355974544614,297.07396248152594,298.73160654054885,300.8002773730634,301.6226273631107,301.9538718649526,,,303.48148692542736
733,298.472368008083,300.13288713702235,298.03457124001403,299.3636207311076,301.1096641182672,301.78856828635355,302.1121682732398,,,304.0445054520101
734,299.1551518221047,300.5185628163843,298.75465212527746,299.85947066324803,301.59033699524207,301.94130823586295,302.28614172343896,,,304.60587392432046
735,299.4263719250999,300.4460593865934,299.0515225781228,299.9583818363099,302.28186758667516,302.00099997014945,302.60697875810456,,,304.9965181193116
736,299.4285968024555,299.9477329665726,298.95506944126686,299.70831683170496,302.8567343681937,301.72217563824125,302.8180907260372,,,305.23612094389404
737,299.00082965599717,299.1392989027844,298.667534714565,299.1626729245334,303.0728768492359,301.05912888435984,302.60495099432734,,,305.0877699620725
738,298.44239199617454,298.3050953081218,298.23941040957226,298.34405969563255,303.0268897920013,299.90099115450886,302.0367043071997,,,304.69309234626166
739,297.7885639264193,297.67404491569056,297.80935043135327,297.4445378256161,302.91604885495883,298.9002449657775,301.4716529275488,,,304.1690447765435
740,297.3476917926753,297.4151810070437,297.4939896769479,296.6370673573818,302.8937828917246,298.138008469148,301.19153514749354,,,303.65218760826923
741,297.3192454967333,297.56564981735755,297.4959934604818,296.34422366243615,303.1120093404709,298.02238211566555,301.3404303682398,,,303.5039043661125
742,297.6479869697083,297.98880075911194,297.7006000152112,296.4977007333985,303.52111564414423,298.38333590694407,301.9040233088399,,,303.8728915981516
743,298.14964096288116,298.5249128918453,298.10354637602285,297.0073358195679,304.01136556828476,298.9827140266884,302.587366420613,,,304.57322269167963
744,298.7238812869682,298.98821730700905,298.5737059722989,297.69825985101653,304.2963540449877,299.71763628977084,303.1764687198028,,,305.19445584953934
745,299.4577284173923,299.4359798610645,299.33872229512764,298.57837956262887,304.39471038160366,300.53305153153394,303.57996242998394,,,305.65254756725943
746,300.06162077453826,299.7145304735168,300.09901970986,299.456543283682,304.3167986880792,301.3859469878449,304.06305782702066,,,305.94695598204595
747,300.1829855402541,299.56510326921807,300.61514269417967,299.9927377702536,304.0321991078085,302.04698507367715,304.47968152947647,,,306.0451779483667
748,300.00187164553466,299.243861764239,300.7157879132687,300.10571371236307,303.21997880118994,302.338307235975,304.819498172902,,,305.82032508536867
749,299.6223821463652,298.7982244806317,300.3651318999605,299.75850716154014,301.81531685206676,302.1441160363006,304.6758235321786,,,304.8693308301927
750,299.23377658259864,298.25586212632993,299.78081789722546,299.2311094726001,300.0827685999183,301.5095748624489,304.3839582805036,,,303.4747972874386
751,298.88025324955447,297.6555119893573,299.26220321133536,298.81408425125295,298.67525980026954,300.8529499550098,304.11658401903986,,,302.04325383370616
752,298.8652066679255,297.2277776574333,299.06939073866397,298.5933201730558,297.7887971923387,300.3216865792729,303.9414771506561,,,300.9371344708563
753,299.22592213872707,297.20499980262383,299.2185356663952,298.57839433528187,297.6543716136634,300.26909512866183,303.91267895360096,,,300.4618121810896
754,299.782968911034,297.50078047144547,299.60098751662593,298.7547337549784,297.9521128084696,300.53362949057095,304.12865366931686,,,300.62327614971036
755,300.15736973176996,297.92754224800825,299.9568042942303,299.0274269272789,298.54469709927724,301.05238892622486,304.4832813219984,,,301.2449671313145
756,300.35794578839494,298.51156272970564,300.3627449807634,299.40091647232185,298.92150000646717,301.5568663478223,304.5305106482107,,,301.9529579581643
757,300.5630213554952,299.153526088543,300.6103551782009,299.84125519201643,299.4292110212709,302.24251028985003,304.40985868259844,,,302.53789223161925
758,300.7896963884728,299.57749785971515,300.76058465035743,300.299043425681,299.9083314262295,302.8975412314417,304.2767896768235,,,303.2376914343211
759,300.50460827122134,299.54110022738195,300.62034008434466,300.49511180467863,300.33075774593163,303.3308555653692,303.9447992436137,,,303.7440323450169
760,299.7244540496806,299.2521362116197,300.28731742414703,300.2667982272114,300.41622703252784,303.51349866281987,302.7025245800751,,,303.94383114069757
761,298.6115814558797,298.84641480555797,299.58932079289826,299.5570724415,300.07597751094994,303.39482743327864,300.772568472357,,,303.7294530148209
762,297.593428969004,298.3092979108629,298.5585016923015,298.6581702837785,299.5206121001996,303.0573480196042,298.8482761943948,,,303.34637820395795
763,296.7284459528648,297.7062060683018,297.60365860897696,297.8735340651347,299.0599187970434,302.59773492966235,297.6438765688352,,,303.1700969229942
764,296.0227629795783,297.20196823488055,297.1204552656234,297.5455677292101,298.9577583321666,302.3378896424128,297.10057189810686,,,303.0960921976247
765,295.80807789137265,297.0732274922096,297.1490407742317,297.63889364850843,299.21460371169724,302.3512390938885,297.259947680425,,,303.2397044395018
766,295.9495165280382,297.24546265093846,297.51179149897166,298.1113304841886,299.6983382784624,302.6679833137053,297.9401393614865,,,303.61482780550637
767,296.46009387524754,297.60735096808475,297.992350506453,298.6214251537072,300.337730163236,303.0144578045512,299.0359518101474,,,304.17370676709015
768,297.18130755531257,298.1094129162673,298.62331803597993,299.099171648222,301.0165636400955,303.27577164275453,299.948100173513,,,304.53907176771764
769,298.0536992122306,298.7789276915148,299.41746633183413,299.5930629238158,301.78332382379875,303.4953940006946,300.8492498758606,,,304.8231051734329
770,298.7372812963363,299.4589447868073,300.13450991317586,299.95005025841743,302.48545536229494,303.71425984300066,301.5378743077758,,,305.0712799614486
771,298.9549418818001,299.7800696826175,300.45878740060726,300.04733155448247,302.95500573928297,303.87625235380716,302.0038865561153,,,305.26380899079203
772,298.98903774932927,299.74224058517916,300.287978891861,299.82263745362144,303.3040234741854,303.74623921566575,302.0754836096371,,,304.94402804610405
773,298.7870041146693,299.37542909364385,299.7712807888538,299.3753900113355,303.32317722595536,303.26289832508087,301.70730105660283,,,304.1142068148593
774,298.36375304288777,298.76900686812724,299.008989130183,298.62233567318225,303.19687020848295,302.519112254061,301.1196368012624,,,303.07998991275196
775,297.8187713205829,298.04652202620144,298.2617730170209,297.8790548289371,302.9253082141092,301.9639219782969,300.57145915724715,,,302.355227678984
776,297.32658462015905,297.32774829123764,297.8198750912723,297.3533692171416,302.8730792543513,301.714253638246,300.18861917542387,,,301.8641355964053
777,297.1424435372112,297.04746986367905,297.8819725157038,297.3280973306119,303.073180767288,301.83621825975024,300.12829780353104,,,301.79038858548614
778,297.1987394697185,297.1410925507824,298.4309998363712,297.6006374632372,303.5491516251853,302.2202470201014,300.47654596883683,,,302.08672085584436
779,297.47498336668383,297.60274585979965,299.0534514188835,298.13042430093077,304.0023576330834,302.5972923643582,301.0798403888589,,,302.6786543249237
780,297.8965973792694,298.17445615320895,299.63594466502326,298.7211231980416,304.3397272343248,302.81826839020033,301.6074871336105,,,303.16756753742214
781,298.5370518310248,298.99180078498574,300.07984390983665,299.42899031722726,304.4834155308711,302.8678891906268,301.99379110930465,,,303.74126020076096
782,299.1228733211697,299.6630986381056,300.1863861697494,299.95364170646576,304.52214017416003,303.14262956177373,302.3230162079837,,,304.28208159567936
783,299.3103653797675,299.9045194622433,299.9711457684601,300.20943720093936,304.1692679951107,303.3249176104612,302.6852997319104,,,304.7763785514489
784,299.2271441868224,299.7519439158866,299.5732348724639,300.18588359205836,303.1211535085519,303.14220490058693,302.9085850274051,,,304.86185320938165
785,298.9490579064969,299.3129069170709,299.2378032402544,299.90876231236984,301.4800805644698,302.47529493413384,302.8871255163811,,,304.75864827035304
786,298.5935608687286,298.8130142878374,298.74811394871625,299.4635273651331,299.75506175813786,301.7153429852655,302.68306463892674,,,304.4923228854262
787,298.2325136837331,298.37071259753947,298.2104728270587,299.0476184382687,298.5740129750448,301.20713995064034,302.4666318300671,,,304.44563039843644
788,297.9326072357448,298.0598762531854,297.7937896811231,298.8991449994671,298.0392113629469,301.00715569396044,302.3979719588972,,,304.5166016441347
789,297.9599866983962,298.0198426869394,297.7712672582424,299.03285680515773,298.1451748453889,301.2830635629046,302.64048750574534,,,304.81895543555675
790,298.19789832860624,298.17453136538023,298.06181049206225,299.383582981399,298.5717148220435,301.7732776894877,303.24662231852307,,,305.25180086244615
791,298.59041027123095,298.5686171952098,298.3667343013197,299.71074103771775,299.05471404435986,302.32602092051997,303.9039716275489,,,305.68212016632
792,299.0414084325345,299.1094708241821,298.64588359451676,300.0912574927004,299.46503023649984,302.8273094980926,304.4018229599546,,,305.9990953403246
793,299.5651127511367,299.9401188623556,299.03503993738445,300.5354788403681,299.97378201381326,303.33125107016343,304.8003595383043,,,306.1299594786581
794,300.09636113379463,300.587459315811,299.34860587180714,300.7844723083731,300.48305814257554,303.7359137453793,305.0236721518211,,,306.0725836911207
795,300.4111187615168,300.76249594789147,299.31378986073486,300.6086183093664,300.84573718272645,303.94192970639887,304.9834768584851,,,305.7893534868705
796,300.3719331573683,300.4087404065114,298.8541007357823,299.93811586204635,300.88500646281653,303.7915043215821,304.4866375285935,,,305.09055440884794
797,300.0006023381448,299.7492503216358,298.08669928646265,298.9233275902413,300.5378220543419,303.0473766067044,303.37015717932985,,,303.86826234499824
798,299.3730731864852,298.88072265459004,297.0359293879137,297.6681922057287,299.8718034204453,302.02159258806336,302.0141597830096,,,302.38581545821853
799,298.83866495737647,298.0585766527667,295.97319897042945,296.728899101927,299.24016692160586,301.14254130405976,300.7266796863541,,,301.07487843068355
800,298.4691316892352,297.4580118323461,295.1533705726991,296.04339703833153,298.72168672237564,300.8387004071016,300.0838507551329,,,300.37524140449295
801,298.46896996527533,297.2500491926119,295.0069658343216,295.99409692192916,298.5625663110773,301.0701516998188,299.91822082722246,,,300.264033726185
802,298.68521583361115,297.3736899208766,295.32482742359656,296.15189761513307,298.6995808221011,301.73872774636226,300.27327304952735,,,300.5738067132339
803,298.9677102151897,297.6823141261495,295.89653543808475,296.76724331015225,299.11902025586136,302.54027091314424,300.8063646094816,,,301.15498333336205
804,299.20677650774564,298.1749232393146,296.6070483974343,297.40064588260265,299.7068250357206,302.9582360135191,301.3631366123553,,,301.68891019519725
805,299.3946604019967,299.0057241021993,297.4437975232553,298.159561171517,300.5828402733737,303.14664128748717,301.9274817744609,,,302.3899049433183
806,299.56783906135036,299.7777254985715,298.23252743646657,298.8334980650283,301.31127808791535,303.0918228652408,302.4132290835059,,,302.8647825865946
807,299.47832798678235,300.21716593322054,298.72641385635325,299.18090713447947,301.6123358686127,303.1650782987407,302.6286927845386,,,303.24586990663175
808,299.478833237624,300.220878852486,298.94964411957227,299.23501695809597,301.410139916838,302.96413135904703,302.6359306981132,,,303.28435629506055
