Experiment,piControl,historical,historical,historical,historical,historical,ssp126,ssp126,ssp126,ssp126,ssp126,ssp245,ssp245,ssp245,ssp245,ssp245,ssp370,ssp370,ssp370,ssp370,ssp585,ssp585,ssp585,ssp585
132,301.2131896360682,297.0907236070747,298.56615904982067,297.37034829656335,299.64004468279643,299.96510296468114,299.4762421070845,298.24708076943267,299.4247889801073,300.36049211967674,301.71035728454285,300.5284971825925,297.4482199575934,301.3053885690634,297.5873982207184,299.2882412186197,302.365667931392,298.8839717649899,301.1322456640823,299.3011418074645,299.95268959180834,299.52172773960865,300.50985270809815,297.0213417639845
133,301.261653361485,297.96825140912637,299.0757979534827,298.33411276514374,300.04749170528925,300.35137812579336,299.83789534881345,298.91098780221733,300.3191935900016,300.69472791605074,301.97951392757665,301.0191772331665,298.60390273709635,301.780232898124,298.6116150192576,299.9946283092797,302.4073255090165,298.99993262928814,301.1200603242807,300.05489992397264,300.61544218612676,300.3299819467777,300.7319338740311,296.9293114121199
134,301.3356823002934,298.83443161895616,299.762403361268,299.35355283764187,300.3844091998683,300.81296646722564,300.4611504478087,299.7507810124279,301.32391724414396,301.13825491880465,302.1197456895133,301.63375157613234,299.48452988277626,302.1311363903181,299.66384648501463,300.7846672195392,302.55211616822794,299.3323787448189,301.6561835108,300.7324424518412,301.24515195677844,301.2709915041094,300.85738336849084,297.66636806489174
135,301.2239690430649,298.95603724263674,299.8999355148779,300.1860726274412,300.38770913171544,300.83393278657854,300.78870566601313,300.2488439844439,302.1271088248921,301.2705781328029,302.1433963425922,302.04935650739077,300.0565277677128,301.9535742072182,300.3733934922085,301.45116585827355,302.30776926587276,299.8224810401453,302.0492850569154,300.9267856838276,301.79839506466925,301.538110125505,301.0202690006235,298.4992068906572
136,300.71670487360706,299.02040200230016,299.50000834256554,299.9781894977944,299.7648047664281,300.0926301323702,300.46642227293484,300.38665486814665,301.6412529566983,300.9982659851059,300.9064733900926,301.23299372440357,299.9904436777411,300.84861479463115,300.1700651721554,301.1841187985385,301.70671415790656,300.35692101903476,301.89915015141736,300.4243583846681,301.65010782999076,300.89525741677676,300.6330484245642,298.98900907666086
137,299.2841740462061,298.5222524782723,298.35920822552265,298.89445749141953,298.63276999021025,298.64560831486745,299.52390988438356,300.0855440896298,300.6863775241504,299.9592534266461,299.1348169858352,299.7321445282693,299.39590526098294,299.1845527532658,299.4232541360429,299.9702159567386,300.3009106939058,300.1359143401783,300.3776773720788,299.6905766139684,300.6759031736745,299.343792938465,299.8420797670167,298.29406738755944
138,297.49716526367,297.9090782416741,297.2543718673325,297.9282613687654,297.74082110475666,297.23908209620976,298.63394804965935,299.4808455840603,299.64225894650934,299.0994758053278,297.15711556762636,298.4458871376418,298.7696666205832,297.53554788762193,298.6136046022804,298.55858126550083,298.9743900333332,299.2700272614264,298.55268787480685,299.1116578279791,299.50671917728596,297.9415569884257,298.8554427348722,297.6885155807415
139,296.2743523137072,297.28129659802727,296.5149706940735,297.622537591187,297.22311815223367,296.24684341057633,298.23016755760165,298.9892759554486,299.3456670144371,298.65656948026907,296.43799665882165,297.8804295595739,298.41942959141664,296.61526092429676,298.18186501841143,297.6907634352113,297.89641699766145,298.59265989203465,297.30531579959444,298.9284452637136,298.7089855311716,297.0204947762342,298.2733529812471,297.26277322011356
140,295.8587760547906,297.0085392407398,296.29503240578225,297.7554937566727,296.9664905710142,295.8436488081626,298.3386835252443,298.7636091602383,299.3722875968983,298.820640639637,296.37329943196477,297.68611158446447,298.5808476954015,296.51549898882286,298.2079029985955,297.5653128788735,297.4797869524498,298.38863752905934,296.87792846930137,299.0586218662459,298.472986020923,296.81496771210976,298.11679141090735,297.10898404589585
141,295.9447300311833,297.3670657739255,296.76369327539214,297.9290767167161,297.0594939289683,295.7226016610769,298.91426742280476,298.95431310758636,299.8384421260261,299.2303642085872,296.77460086976043,297.58060174469705,298.9904330984148,296.81788366572727,298.917421134266,297.93363708036367,297.497805088786,298.5300089177768,296.84542057251514,299.2802327958511,298.38250172097884,297.0923061774518,298.5582819709878,297.18375772710465
142,296.4155093033036,298.0358494297906,297.2349662758011,298.25662653946483,297.66477945671437,295.9748345587158,299.61514492890046,299.6151480485626,300.26427089118084,299.92205037076593,297.52686868963326,297.85068554732914,299.6049315788658,297.2448214381314,299.8667600165025,298.65349508280053,297.9224852191828,299.3048229218187,297.2679987614461,299.7398145507163,298.7306654239431,297.6155732603507,299.3191528558995,297.4526347592125
143,297.2228276153762,298.8469349749242,297.783319645483,298.8440669653644,298.3721416392637,296.36387904793907,300.28219797956586,300.2894356060063,300.825846027478,300.5769247421909,298.42687455263535,297.93435457507604,300.049505952847,297.5298930200615,300.59705372634244,299.1214512805628,298.2667224437544,300.03422167721345,297.9505737459245,300.19991953447055,299.3833421547577,298.3663116635162,300.13677435368044,298.25173727477926
144,298.26778103650895,299.54764182778564,297.72188366876986,299.40643442034207,298.9168110863285,296.85136542205396,300.80946009979783,300.8551454160149,301.1771741469334,301.2225304747014,298.8002738941639,298.1604657096437,300.0942620219191,297.90277125296194,300.96270576604303,299.39011004239,298.49946689006134,300.32520957482944,298.1230740298257,300.7740610082911,299.6832030089109,298.8564170537728,300.74847234623206,299.0520298840874
145,298.97521779020434,300.20875431425617,298.17337960451204,300.17087178100013,299.17619142225243,297.8208729417748,301.47320719309874,301.0486460435981,301.6088718472679,301.5909282628498,299.22052264484176,298.34112868906374,300.1831089509462,298.5113634958471,301.13699468167596,299.6340588907452,298.8983615352269,300.4749179630205,298.3637998403055,301.41420052859945,300.20012774272874,299.54032492575374,301.33493669118417,299.8257758658668
146,299.6848329733639,300.8306362593228,298.8976235773028,300.58851967452,299.9330356536358,298.9595344026729,302.25018749571626,301.1959254145711,301.9717456683513,301.9732813463808,299.93963064091355,299.1741726753183,300.7520413066963,299.55467832751236,301.7181262875873,300.1643899836437,299.62645474609934,301.1338836971351,298.70225489727613,302.1506506982378,300.2356547749706,300.2380746278404,301.8476777318492,300.61954099888004
147,300.09491725118437,300.8878501950705,299.57117926504367,300.7622752963296,300.2965604983812,299.78250358298124,302.2680270309631,300.6284868159494,301.59400306268276,301.79810752443274,300.39010483524373,299.6904416074494,301.5582745218348,300.0764245314299,302.0271897063016,300.6038935420623,300.247219004993,301.9702248127667,299.5574914962742,302.5384153258076,300.41453917107293,301.3161696939472,301.88740455912506,301.5047899797367
148,300.15508702763833,300.2267401480498,299.4334827161806,299.7979273950022,299.7102033337535,299.6962352524807,301.2036471105313,299.6957489733136,300.2419795025841,300.7545660223207,300.0110904552655,299.83997636919054,301.3886759445988,299.9987426474027,301.9394742648323,300.44842249822636,300.02416157777867,302.12512289158053,299.89239163667315,301.97111862936964,299.62245534717573,301.82139795776857,300.9711190367838,302.11512728432257
149,299.6113328874058,298.9710910345142,298.6198401095947,298.4172127758925,298.2225033057263,298.8009405171742,299.56646577371134,298.38240599645985,298.4431476769302,298.76035269512494,298.7726688472058,299.14539768442177,300.47827633735295,298.77770669159105,300.99689935274046,299.86422333686625,299.1306795377017,301.450715525825,299.495704269152,300.76449093420916,298.56009454084955,301.29064539107907,299.7134413587619,301.53654579813093
150,298.747467370522,297.77983837920436,297.74722307911435,296.9635007370403,296.8669545175492,297.92407003718534,298.1644172978846,297.41850315613254,296.8787894785333,296.93729018379594,297.9995287967677,298.2261453704045,299.2884418109625,297.54461621232,299.93148562625885,299.1245113529133,297.8238687627175,300.6702861697275,298.6864118247435,299.63500705398707,297.32696865390096,300.2910260381729,298.5458713961779,300.6002522891902
151,298.0795972530957,297.19075278042834,297.30606683575735,296.2532856066386,296.3281147591261,297.4280870650171,297.4823214664311,296.94653238190983,296.2002632186084,296.05169423153535,297.7616365099147,297.6312850166861,298.5149550549956,296.7739885748293,299.04146586753285,298.7533896055269,297.19654127589075,300.11297982681134,298.2096989797571,299.1356677141426,296.7188056237756,299.40366030563695,298.09925817386517,300.04636334169686
152,297.718285732876,296.9500602560599,297.1406332990833,296.0492142974142,296.1526885048756,297.33280364269507,297.307071192276,296.8557185784509,296.01755631303826,295.8360305074021,298.035654366474,297.28079349456283,297.793718609056,296.5644388199885,298.3359662092572,298.80323161204427,297.02529636038065,299.648067098989,298.2146763990764,299.3170829327233,296.71710001710375,299.08669322622615,297.8500606069841,300.1809397247078
153,297.8312509400342,297.20187667169176,297.3349481416802,296.1660735043155,296.22179316426326,297.5098237553024,297.61113395803187,297.085853909268,296.3977946726678,296.2448335274001,298.62504312454723,297.52307228973353,297.5039514848459,296.6405860321309,297.959002976917,299.3472353248848,297.45535417630754,299.6470736918909,298.5539067284508,299.5753197063305,297.135921234815,299.34100331866676,298.1127007095444,300.6564803985957
154,298.35101668079983,297.6317464213461,297.8525840439366,296.7043142100247,296.69534023807574,297.99138249371487,298.3505834826873,297.34508931588306,297.1510112968191,296.80202118663595,299.481907602767,298.03459637010366,297.7752599757883,297.0374251837395,298.26331125898724,300.1729134818322,297.9587052329982,299.9403960856977,298.99318112468245,300.03789493279277,297.81585084263696,300.04888161486946,298.71907120515067,301.1717812056791
155,298.9557904164024,298.30515720055973,298.48047026883864,297.1047154516199,297.2129591889355,298.679101656524,298.9963869571147,298.0274112567607,298.0259232643841,298.09170591151724,300.1702768164941,298.7712133102752,298.28846458222637,297.69882604479693,299.0280515174143,301.0079519334026,298.59647890492096,300.65517555066776,299.5054829312178,300.27032964176493,298.5382410181898,300.8593328209034,299.1111682854215,301.69223500126526
156,299.4907465742588,298.97404577259164,299.15845850569355,297.3558935335716,297.61246262754366,299.52134352739677,299.5334485332033,298.6013759307954,298.76815661704444,298.3902199841848,300.713981155267,299.54316979918315,298.4944318890752,298.51183375096497,299.481225428959,301.61937483363243,299.2535220751136,301.1817825369363,299.8577312844873,300.34019719409486,299.25470263884523,301.1819332359189,299.32137095291813,302.0885201930084
157,299.9525854188696,299.80949126586887,299.982456302506,297.73241711638815,297.9854385485078,300.36575490947126,300.3201468217015,299.2352101753209,299.26751002698194,299.28364230954065,301.28593690994313,300.6619807488437,298.81995156898597,299.2376544166545,299.6932579964932,301.9480608903368,300.1386331224052,301.6529608995611,300.2721732863278,300.98139636220395,300.2203557074026,301.6581140137148,299.6200502124527,302.20472655667066
158,300.2549491303636,300.5082620365816,300.83046638179513,298.30413380953206,298.6571567222518,300.95327004147964,301.14449121688966,300.1123744161335,300.0316428468164,299.7179582828605,302.01529369209777,301.67425744590184,299.42907267839456,300.17479200586746,299.9585525990786,302.0892513774508,301.0988907166481,302.05273066506726,300.8881208729831,301.50843282956384,301.25457378162395,302.1450639482721,300.2509912869289,302.1706626272773
159,299.9448529702301,300.72348733453407,301.15121063599076,298.73610525346743,299.1462224919028,301.07403399580727,301.42422861837485,301.02330007810036,300.37844974631395,300.7182103396385,302.46920370302837,302.0603151928806,300.2821302369596,300.8295630505029,300.2953138907587,302.0321303280757,301.593757123585,301.97964655842196,301.051310139226,301.98135479197566,302.11838221745865,302.5611028945239,300.8304490023194,301.6936575168736
160,299.42806527669524,300.4344338921043,300.6120373668504,298.4671278785568,299.1841001738685,299.9637020862612,300.6787783327796,301.17115615230114,300.4106352838299,300.7106172000592,302.1419340116494,301.36375091490834,300.4401054249622,301.14240480987274,299.80550281527,301.0249917369102,301.18352529379945,301.02484537817963,300.66107312976845,301.4309266572246,301.83940476637093,301.7972987582634,300.59890629920284,300.4749503519425
161,298.613807928767,299.7367267932485,299.5256943470227,297.71087642240997,298.53209509519843,298.5414148639282,299.29916867660745,300.19405205701383,299.56070991827136,300.2290634459625,300.8193353750169,300.107142129372,299.8511681910722,300.68628787117535,298.718659514382,299.69671214852633,299.9103406684455,299.4982144758772,299.40097330673717,300.4782072071477,300.8437370794104,300.1331077227871,300.0395853836278,299.2341069514168
162,297.9189063413727,298.96043280247204,298.57019539106494,297.0510029535166,297.87253001408095,296.94134776209006,298.0744429010187,298.89108477589093,298.9007910713487,299.4622980989982,299.3957810408517,298.9501755439224,299.0163274660226,300.12161191966896,297.83780206099175,298.1775376170414,298.5719819453798,298.0813952947066,298.2930559730128,299.5568173645165,299.81725152066844,298.29715199020256,299.1029396931942,298.16884836063167
163,297.2442694306771,298.67178390850637,297.84608520155024,296.87486742847364,297.4852560168026,296.31719035409196,297.1015363496062,298.2859661785478,298.5688944189287,299.1405400824037,298.2983126396068,298.3389592526553,298.46061625440575,299.77741504941656,297.5842114372127,297.4745111108254,297.6668758578656,297.23042728379806,297.4429244087191,298.8126435983497,299.37507944033706,297.29518598825445,298.6845177619717,297.8777788795538
164,297.0694460153156,298.96654373870376,297.4526052588759,296.96138874702257,297.3367387597827,296.0527601557403,296.6974970776226,298.17056889014134,298.93703296568077,299.2788676653713,297.8780855889269,298.39844944816906,298.48520926178105,299.84278476857963,298.00824718844444,296.9565472381848,297.27493110069605,296.8402736300004,296.9749980291629,298.4875464958705,299.46314742353894,297.5000457130522,298.4256425101249,297.62836140615906
165,297.2968941009996,299.4442915618925,297.32555272237465,297.1457954391454,297.3091980944212,296.4162033655628,296.65100672794495,298.523285475862,299.67199514678424,299.9205766180983,297.89228126747093,298.6545589396255,298.8423720972998,300.35789290155896,298.38697856960056,296.6308189317798,297.32516242672386,296.8887100330333,297.1844778161821,298.41141619484057,299.7503546648121,298.1116499292949,298.7559434905763,297.6404056052854
166,297.95985536822246,299.9875706600862,297.72614856104764,297.32791167244613,297.525938170027,297.123016464963,297.26691192120524,299.1166542547636,300.66404706210574,300.6698866244804,298.5399284587199,299.3812736956201,299.69977864419735,301.025232824837,299.0816747650133,297.0250607847435,297.8344852560167,297.59022581699384,297.8242036040244,298.75810012491644,300.2907469265552,299.06017170953356,299.24168807476104,297.9739347373179
167,298.43927003816907,300.43611144072537,298.25762445880986,297.64624240773514,298.03205088980104,297.91756895476254,298.0235670829812,299.6726815781705,301.31060232305117,301.2141068974691,299.69957148982706,299.7309835158054,300.33340969195643,301.69069729399513,299.4513956720214,297.4225904620393,298.6836104524444,298.2058904790845,298.7310883946798,299.2432505484594,300.9183873293899,299.69174527053906,299.77206304295834,298.44977921228497
168,298.91513211627097,300.84295416964966,298.8554871896891,297.85011316084365,298.79105104210856,298.1628470441146,298.29171791924654,300.0207940597898,301.705647707784,301.5294671747112,300.41217260462923,299.87041673166203,300.7478294933638,302.144508761636,299.70611923735373,297.78494907233744,299.4526751080829,298.4684185650104,299.09232919657217,299.5284910146997,301.4753830824207,300.0733998423037,300.0934727851139,298.8249514930913
169,299.4802483030171,301.21318396907355,299.81026640400427,298.36285984848604,299.6564749158396,298.45724869264063,298.7032630083117,300.61744892896303,302.02557088623485,301.90378058357004,300.83635888271624,300.0873921153489,300.79882044614,302.28711087185576,300.09091496089894,297.90877648244503,299.9761168539358,298.40553383981563,299.77531555786345,299.7922501691707,301.8698974300074,300.56834114356803,300.6731310402502,299.1000852463846
170,300.323198082725,301.47801444715674,300.8695081431945,298.9921012167492,300.3515120338323,298.76588345572935,299.4572972949929,301.48637240319067,302.2411059015905,302.3208926908629,301.30336012329525,300.6953457049416,301.0587918346516,302.2701702429922,300.5868515102208,298.61640132461304,300.4273540385718,298.69454781798987,300.2856708950047,300.6672824834873,301.8638850297534,301.11307303069424,301.15601138068024,299.9873214709785
171,300.6070352580252,301.6274849087534,301.51430017411576,299.7397275351048,300.5575928678113,299.14358040807286,300.20811662086675,302.10603750197583,302.1746888294809,302.4931539062384,301.6074628563636,301.44663549066354,301.19610592155317,302.05967171116646,300.9841581880962,299.3101336856667,300.80429145001295,298.87872459107695,300.8684034527171,301.39618214257166,301.03362828243365,301.3549162736158,301.64384386618826,300.57741228037935
172,299.9569735465714,300.44446296926566,300.9837606433582,299.7248579113037,299.93513690379774,299.034062411268,299.81917233318933,301.84423170203746,301.21555573161567,301.66677737599315,301.1490277927508,301.17466835980485,300.67623879776653,301.2335423095953,300.5075900887414,299.57338803802446,300.66861442911176,298.740568746108,300.2250826078334,301.14536277095544,299.67813276038015,300.6362506237969,300.802903244624,300.7303366351789
173,298.57058327502773,298.61050692863665,299.8073465468057,299.175512319695,298.87544651848003,298.56774838205,298.4357844140348,300.7821153565178,299.8672964832411,300.1730564602442,299.9995071269058,300.3765934630922,299.5771254338253,299.78873650034024,299.6857067282554,299.25552395733234,299.9602042717131,298.2503180105113,299.13887358171354,299.8468671479861,298.2018810949747,299.60514297951437,299.706731751669,299.851562147926
174,297.48022310588357,296.6934773744708,298.5627180736149,298.4645084280349,297.8505682271732,298.08588967242065,297.04746021012267,299.7086023393077,298.5775670044295,298.5598324400008,299.0216032651764,299.48731051800934,298.1977638428371,298.14893268319065,298.68669941714455,298.86744532011494,298.9285040609372,297.90307100386735,297.7755122961948,298.57793233238505,296.8119250821167,298.59342324738253,298.04300618045096,299.04477924251756
175,297.0273447230336,295.91371216728425,297.9263607230082,298.2045342228252,297.234203775613,297.6902135172086,296.49629824104335,299.0860067194066,297.9539270511313,297.7211407199347,298.5310774618947,299.22911930117965,297.59139854727033,297.2816103151663,298.067399407751,298.60847743171513,298.5160075113142,297.83663760950293,297.0691827804869,298.1914689717958,296.11432536945335,298.1884208001496,297.19544795380574,298.66947541884707
176,297.09519250488387,295.6509697227027,297.6211519506348,298.2476879714457,297.12157059025293,297.5797412474088,296.43278505868926,298.7393383050572,297.7846151005554,297.4200865877804,298.11548623117625,299.426793232281,297.4990481050282,297.1541577153428,297.70138326719075,298.491444851415,298.40313593514725,297.97590713329276,296.73184466961715,298.07324485738405,295.74163888162565,298.1349984262701,296.74300281460086,298.6778594586149
177,297.3240552434556,295.8574849313815,297.7329036702651,298.48745517814365,297.49559579921134,297.7387999962918,296.9864548146356,298.80035512645026,297.9663327181789,297.25631731618887,297.98295962595034,299.7962582325894,297.84915252063087,297.2897531314776,297.64892266979956,298.56595639291936,298.6657257999605,298.452864462529,296.7935234724819,298.2386270149664,296.04638718607225,298.4550562408709,296.79988846388204,299.075304011787
178,297.7758904297876,296.0502775395909,298.1594011770091,298.8660189205061,298.13032675977996,298.2025701687669,297.7342787536213,299.02456690734874,298.75711490063446,297.34426323329035,298.42472014858834,300.37223859793585,298.49963037230435,298.0761758479604,298.13456283543627,299.0993518021124,299.2265783755418,299.1417605870596,297.1255223042486,298.7102361211483,296.66226197795265,298.9559469129196,297.50072381683543,299.55577585312176
179,298.3969725190093,296.617192591684,298.8781512413606,299.253824478785,298.7809398658926,298.79899842591504,298.3984374346863,299.6835242138838,299.8014624691343,297.667261739429,299.0711215884951,300.9229458585166,298.99373423491517,298.3351071307595,298.4616392358591,299.6951739470524,300.1458180258306,299.72821630708313,297.6280638055917,299.43352644936107,297.6439425456488,299.5094216508867,298.15685706721143,299.99763459800937
180,299.097016927944,297.19254255625464,299.47828672157016,299.6646377529209,299.5429955185576,299.37765111291645,298.69426215283437,300.0189422603581,300.4679646864634,298.13381542958854,299.42766974134383,301.25035498949904,299.16458236470703,298.2864800651252,298.651576994931,300.35474416537676,301.016719986872,300.07924677170655,298.25897354695365,299.9629100241571,298.60526992673937,300.0244853927872,298.6318978391693,300.4453649030877
181,299.93183133425555,298.06504709939554,300.3654187167626,300.17041235142875,300.23891655429617,300.0026256321865,298.8274285899195,300.4986865925393,301.02577935215356,298.52447369468064,299.9194419435325,301.52026930292277,299.2661137888075,298.1629284517257,299.22593820141185,300.92490520766955,301.7654535100501,300.66745323875375,298.92197537479024,300.4870988346126,299.91206245616297,300.7988409624647,299.2137287204699,301.17191681136745
182,300.5870001162165,298.4261832977609,300.93589443366335,300.78109096918865,300.92130955761644,300.6646948747542,299.3135201793502,300.84866394104125,301.5279335699515,298.90037420884073,300.66006917135843,302.06379396619644,299.4939483668316,298.72243288368213,300.1507904552363,301.646715280191,302.0469841374258,301.4521655350583,299.8495844598736,301.2317605621437,300.75755178839046,301.53745517136065,300.0770732606573,301.9644485676442
183,300.90454062773483,298.21355400128846,300.93773398137387,301.0045309598895,301.02382505514277,300.62978450307537,299.9213760447653,300.59600584534206,302.0008839116672,299.48619246893566,301.2402981870653,302.3482203090892,299.89829329065213,300.0017811486648,300.73636802046354,302.1995868260962,301.9540582144409,301.87420698541627,300.5819175071519,301.33937937374066,301.21841765917594,301.7812488398503,300.70314792357885,302.53482245238985
184,300.1373097337629,297.6300230261426,299.68444695202976,300.32660553174514,300.28863603171106,299.8034499704715,300.2177478031694,299.688084758985,301.5412816877515,299.63737612639557,300.9099631295208,301.75335691301063,299.5949217265431,300.4503160236447,300.35459010284313,301.80831021734275,300.8303133099831,301.6416473758898,300.72074781720056,300.6785170620107,300.7065120561522,301.15392925153907,300.5216576512183,302.4541483937845
185,298.9204240820715,296.9921690279953,298.14569817915066,299.0710836976082,298.73594677197207,298.4585774669965,299.85385663924626,298.27499987249377,300.2279413262135,299.3663168700577,299.9351052286463,300.3928942185442,299.0301866964872,300.37551789293445,299.1934932975208,300.76403833445687,299.33480550016054,300.80818155320236,300.12419075143697,299.1962163542364,299.99694164493116,299.9654393112067,299.77157244937933,301.5664697394744
186,297.47982638965027,296.5628946488254,296.80822414175213,297.87079711797,297.02383821516105,297.2981396088215,299.10627404707014,297.2881906188574,298.7996909506516,298.7996261304864,299.1812687802255,298.95388430517875,298.4373526196677,299.7112248765406,298.391125207044,299.4964044420365,297.7491161017307,300.0204501433812,299.0083861873468,298.1350217690997,299.2744198057385,298.98385546448753,299.05787371113274,300.32605104746074
187,296.87764582013466,296.4566347866651,296.3170798465521,297.2879128603932,296.002266658833,296.6844014957275,298.6405998056246,296.4743258600594,297.7218054154809,298.48035321120864,298.8441406761939,298.138914933349,298.36394937390327,299.3366523487246,297.8963771274576,299.1416151924025,297.00694911572236,299.52558042942854,298.3506543650877,297.48682645726643,298.93321942244364,298.55161692483165,298.6944775968152,299.42665534094
188,296.4496740286031,296.5693998287333,296.1553284456415,297.23805136473396,295.6936908269187,296.34595596412083,298.6962889964859,296.13994692616615,297.2528907415908,298.4899565568039,298.7646996119239,297.75854266103323,298.56181812110725,299.2489710924821,297.9928706790149,299.14547606789324,296.7186245897008,299.3172669652843,298.21038414435475,297.46571639820485,298.8278629617519,298.45461819312845,298.8071611364001,299.31165338151686
189,296.3368842935376,296.7176552110432,296.40868080074097,297.3766613329585,295.6852681127143,296.5719285513165,299.22449168967813,296.2853890332283,297.2687026252559,298.66568147474453,298.98100468379783,297.985359972968,299.1025443321424,299.6457234002353,298.46127914946214,299.78924662850187,296.72335656060494,299.51421867632126,298.683416921451,297.7325622701644,299.12108970233135,298.87054592325427,299.2220152466992,299.75223007492264
190,296.5194485955994,297.05733205029264,296.87124128357095,298.03435405353565,296.0868357663568,297.0294901751642,300.01622610658563,297.20266631068756,297.77123186671207,299.2531576086049,299.5083037873009,298.6618768811058,299.9918780218276,300.31191622959136,299.1416386711266,300.56583904838527,297.0384972627738,299.9476748109482,299.48067071253286,298.5808315662222,299.65835913420983,299.57154298712976,299.8476685326805,300.50536676808184
191,297.0697846319227,297.70632077252895,297.6308888248398,298.50494184172544,296.5937518807396,297.506959993667,300.69129150652003,298.14750399765467,298.5831746462279,299.8500421056015,299.89702929267804,299.50558818126666,300.773417041349,300.92876379984665,299.8306376834652,301.3643383872656,297.63578273175904,300.21286306868075,300.1509025096791,299.37769511899114,300.32195531021017,300.3414963783426,300.36664040610077,301.2716974576427
192,297.58640506440946,298.3215371685282,298.35090092014366,298.38037015014424,297.36637328166415,297.85492445018696,301.11667780997004,298.6959032680684,298.9172837156048,300.4270236011775,299.8183170955064,300.1985015605929,301.3523581283711,301.3086832645081,300.5031806808849,301.871253806071,297.73928476603334,300.40302967700603,300.5391051824781,299.85467703122185,301.156950161007,300.9192700241328,300.56832369146326,301.84145411052873
193,298.8495491768015,299.1822816571785,299.29560567374807,298.4195383706309,298.43537632427245,298.5837513439396,301.51445010175365,299.4544128278796,299.22850442033194,300.91444327670325,299.69494504534987,300.9530429322135,301.8829036011631,301.79346482927207,301.2760337667501,302.2639004798694,298.04897709354515,300.55252114835986,301.02554274498715,300.1537296555259,301.4445965319068,301.3519784191487,300.88205876950394,302.2288714018698
194,300.04749124703994,299.98121325041404,300.0950292862837,298.9662296351333,299.1222886690143,299.34022128793805,302.0454356477882,300.2625746708571,299.5947432001336,301.55805343841695,300.05847639751033,301.58479400301866,302.38524787769654,302.19555072570716,302.0294137409574,302.33319489930653,298.520713799676,301.36215474350564,301.53923708326613,300.6416791913557,301.9065445150885,302.03441420769485,301.3284410239967,302.5633058469819
195,300.6061952472082,300.88464938438784,300.7081642737226,299.77756341457876,299.2587345981622,299.4873692383215,302.564642351121,300.9843043637217,300.19566522596625,301.7447151512656,300.3954330532633,301.6680020295419,302.6056192279968,302.53691616314273,302.1488587795765,302.38793923741906,299.0584160893538,301.84950740934033,302.0789569167521,301.2538954233813,301.9191979429057,302.5153027199519,301.99461974302875,302.466143892411
196,299.85421927693557,300.85374439902523,300.2434388186903,299.63204723386326,298.7268528684156,298.9046665476389,302.7309516268584,300.70923979939715,300.32342827789626,301.53530429800355,299.9204485769569,300.62095888536334,301.9412900728401,302.0745682336706,301.27387396155945,301.7727495142631,298.94007873806487,301.4523111333983,301.8868746967875,300.8671136799167,301.80345465563096,302.16496336133304,301.55598591460915,301.17113534216145
197,298.68423556457947,300.21899473594505,299.04508223830504,298.8033432022207,298.01064398863826,298.07940700354675,302.0439921894245,299.8949008197931,299.6459109087679,300.7888013544562,298.9534805508581,299.15683980057133,300.86559374271593,300.48612716701433,299.7315262646995,300.5581183671549,298.06355962617727,300.0489467618244,301.07939494585344,299.5214713031592,300.80002268787706,300.747030785214,300.1173153152996,299.236901342385
198,297.81693886919214,299.2693780859857,297.43541516275576,298.14104275424734,297.1990888358826,297.5461219375158,300.76076794045775,299.12873026215453,298.61663438280186,300.2066888259038,297.9212443163147,297.93295176571695,299.7256192914447,298.79928184228055,298.412772880198,298.6275792536144,297.41396666476476,298.4254726572426,300.03194402079936,298.0284117658805,299.5961025052331,299.00433914696043,298.19536767741084,297.29964996842165
199,297.2639089549829,298.9139480042791,296.5560426092624,297.9025933194818,296.5481991638111,297.2320178029376,299.5511677916161,298.73706060006924,298.0653017185762,299.8304759993477,297.34160175797984,297.42523845701106,298.7850359568206,297.8570225014207,298.0655178056005,297.32289347051926,297.0476816904515,297.5012990778074,299.3250797819221,297.44151508839633,298.6772540370921,298.12115189932746,296.9069398924967,296.4960534982956
200,297.01901581266446,298.86805849868546,296.0528177290145,297.82723118501593,296.3813264307002,297.28832515316446,298.88428852657455,298.6096133940504,297.9949295142187,299.96595691865986,297.0802138680836,297.23709649730586,298.14867066652005,297.8395737492804,298.27647191603245,297.067756435385,296.97227898416173,297.04908675937395,299.06003093747364,297.5585050440065,298.43757133194725,298.0199423561192,296.38718521573486,296.22479062166025
201,297.08932067664495,299.13341778076375,296.1385789067291,297.9514105804776,296.6324690943075,297.6410780949772,299.0405684571742,298.75996861394077,298.51162916345305,300.408485223078,297.34760394871677,297.43960657672005,297.6044206769314,297.6312027050596,298.67221228374746,297.2660433942096,297.313593652281,296.9977244505944,299.2596787952484,297.9442407948013,298.4205950193832,298.31494717310073,296.29565253663196,296.2129870262812
202,297.540310795617,299.5596267894039,296.75872362602826,298.46738160064984,297.2403099419899,298.2326308324812,299.37077489634663,299.29253107361245,299.13245729116994,301.3136605310803,298.12027672765953,297.9987324730341,297.84219305989313,297.6088075118939,299.21751671859977,297.61156296295115,297.893618717866,297.4602948774559,299.93080924065845,298.6884862348351,299.0410003431163,298.81853888308575,296.6722183615281,296.57456024892855
203,298.37629169024746,299.9368665509872,297.65735051902567,299.1043585159769,297.82737072526714,298.83612225090616,299.55060132670314,300.0477791427866,299.8960267934677,302.0596022497009,299.0999296692612,298.5709385613886,298.0105933565253,297.91386756923214,299.7866566917589,297.594917121787,298.4495298401486,298.16541444486205,300.6883917225163,299.2995115229278,299.6466152646785,299.40977265409924,297.1891125586505,296.6716389463448
