Experiment,piControl,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,ssp126,ssp126,ssp126,ssp245,ssp245,ssp245,ssp370,ssp370,ssp370,ssp585,ssp585,ssp585
514,297.9784568794042,298.37122884114467,297.0684461354355,296.87446488658594,299.1193799574221,296.3365134411249,298.0811890372192,297.0079099918034,296.35332155017136,296.67611626606094,297.19253109141056,297.669104335392,297.3705967636176,297.53557659834905,299.1387713858283,300.5820733317139,299.4324187104766,297.76469385515753,299.495279837292,302.96046959174043,300.1202325532186,300.24916580635414,298.4225079419478
515,297.99934286377874,298.42624114799406,297.16297201127117,296.85083423370867,299.20858356194566,296.53822147555525,297.9259815550285,297.0790067753915,296.4899475165909,297.09397162280976,297.1448531596913,297.63642932743693,297.8737609954009,297.78633196711127,299.09875363349073,300.6938733091488,299.63204056527405,298.27435015362363,299.5703064803785,303.1633692033231,299.80511212777674,300.1875475561298,298.827888706553
516,298.2801910787124,298.6664588633715,297.4564894898391,297.2755430957293,299.54375035251735,297.3004407640173,298.0963670143997,297.44798389659724,296.99040493520965,297.4842090919512,297.3496305892747,298.00183434042265,298.2274220381947,298.1906283596815,299.2604924079116,300.94386770957027,300.38875020673566,298.90655607612507,299.9955172942163,303.2590730591564,299.8425357847423,300.53894758510677,299.58496427404754
517,298.92127909365826,299.1783517387632,298.23212024635427,298.04187108831496,300.0237343567005,297.9571009324698,298.475059939216,297.9733447544515,297.56285698959715,298.3487945280871,297.7021076235975,298.7769594543177,298.97110472637866,298.8996858820521,299.86410254358367,301.2455677657795,301.1298495527091,299.67176998091355,300.7070062650516,303.40564205775974,299.95863426110014,300.649510688271,300.36655687030566
518,299.6265246552919,299.79017457285863,299.1270323379049,298.893306853629,300.72755866588415,298.43411442825567,299.0282904905646,298.65416127434565,298.2485356120614,298.9041533972131,298.1671990856562,299.52367794692174,299.47032640904735,299.5840806231306,300.5471823881557,301.8497333707234,301.9770545791782,300.376040117543,301.59590128105896,303.43317713347056,300.29871580594335,300.99362502022154,301.2036367198422
519,300.1208890769401,300.17109197626445,299.6342126089112,299.32558214536857,301.2158532784717,298.51555112130984,299.290380907918,298.9500702937067,298.5935693382707,299.3233681281063,298.467437250451,299.87572282040173,299.87299744433534,299.9945409563963,300.9816486014469,302.40976850989813,302.38199025495715,300.7379015474887,302.26521117899705,303.14447376011555,300.0963349178034,300.7041870919226,301.5296374078787
520,300.31497757507447,300.22763600232867,299.7383306046623,299.4534693827699,301.5228642624457,298.4726194938265,299.2155879988364,298.946685051714,298.8615127411915,299.35661579238166,298.7055886874668,299.88009431203903,299.9439830962432,300.16106610489174,300.9257527273367,302.848244489479,302.721158340619,300.89375779951644,302.5818157887367,302.3010456528379,299.7990103044649,300.39926079084745,301.7560197942889
521,300.3864201846729,299.8139872662211,299.46296477728595,299.277861795056,301.4019889920105,298.0497850430899,298.60585475198326,298.44269435457426,298.7738651928809,299.0358030880246,298.6325347194167,299.5291656669512,299.72794726452895,299.86326128289807,300.5506642076953,302.8304187125677,302.80805594883867,300.4329556336251,302.55454917937766,301.0331061821614,298.8492754673893,299.4601259592427,301.6455758733463
522,300.3533217693419,299.0100997171599,299.02575497146194,299.00530148153547,301.0274979045866,297.21684705744974,297.8973334197004,297.556908689694,298.3064690453844,298.3581544461502,298.2408137667185,298.8855543252683,299.17859746677885,299.2628441016993,299.86678667493555,302.4892779818544,302.7814935178671,299.71522098841365,302.53270917777985,299.6271070435901,297.8783864036435,298.4530594714108,301.37551302464675
523,300.1538139412221,298.15605471912846,298.5925150189243,298.7797275318865,300.52512049905295,296.4606377803779,297.2095171006119,296.8643597746878,297.7251209899618,297.76590059451223,297.7097449102644,298.2128578886813,298.6885781171779,298.69482522421595,299.24474054111556,301.9924504421022,302.67393400111354,299.0129620026323,302.5935719157947,298.79644710657607,297.40076807211113,297.81550117639904,301.027279610096
524,300.02326124934604,297.3883896841651,298.13970368553123,298.5634979804688,300.15623119292405,295.9515287699957,296.92293276662286,296.38349928504925,297.27754801346015,297.282313950361,297.2091212507469,297.72448464810196,298.2367115753914,298.27907074029457,298.8486007956397,301.4414504459742,302.54353074344067,298.4697220955673,302.846662097932,298.2396207586414,297.30709141424643,297.5342707408647,300.7090222062195
525,300.00506888936366,297.0757649179862,297.9737953677909,298.3833461627792,299.91375932832193,295.80169923427803,296.722299492986,296.41932502180606,297.0766500274773,297.0024009786262,296.9424071505301,297.6370100246708,298.28202070028175,298.3153614922854,298.7802586312676,301.0416349706177,302.3837749305221,298.3742941771243,303.0489237945774,298.14551236752294,297.579744550603,297.67192282184203,300.735700166496
526,300.0969179285037,296.84214477413565,297.6501131443399,298.1770670422988,299.93918505669996,295.96923732977046,296.85967595824803,296.65401366847755,297.0734305622202,296.7834715374083,296.8794396515419,297.75842665817055,298.39526397896583,298.452928729221,298.7996628441058,300.78486820114085,302.3079889087898,298.5668566966593,303.278307238243,297.92881062186643,297.68147433068094,297.73159139100727,300.8481016489239
527,300.25942380704464,296.9331806285016,297.70603573325826,298.0864139324513,299.82025050772864,296.48179642034626,296.87256541387035,297.1228414946174,297.335832143961,297.0081278019332,297.16853119002207,298.11564673080323,298.7765654728621,298.9858097904374,298.7472795655033,300.716721236743,302.3799197928459,299.19786283059767,303.3769913755987,298.09960803749937,298.10065365930615,298.1438007099687,301.1352974419936
528,300.5223032576055,297.22382898849975,297.8698595620331,298.23893643802165,299.8622090390291,297.2173112777885,297.2076879814261,297.6938867814891,297.74111816193795,297.5052191718262,297.65212200861805,298.74620018194236,299.15294763159574,299.5523539565029,298.93744005218946,300.999974758335,302.58009783114693,299.8856212046538,303.58784181664237,298.6451246292928,298.6503542013631,298.9420136000221,301.2354746345061
529,300.9426450484828,297.8298643763031,298.5980376367244,298.78832724715227,299.5911779970625,297.68360031901136,297.70630810136265,298.44777238577177,298.33919342338805,298.19077511348814,298.38805749201856,299.4871371002038,299.7122662365667,300.3278612175124,299.59219623315283,301.61822838602774,302.8385631910644,300.5767237948748,303.7720596454811,299.16227531072474,299.28127725298503,299.9323570576548,301.6620949351622
530,301.4717098805241,298.53674273614314,299.14389304455983,299.59430601502385,299.82708219102597,298.02710009286346,298.43781981446733,299.2480560536504,298.82725142087537,298.75869786125355,299.0168179902237,300.39450829001606,300.2803443646392,301.0367784665321,300.40250020822936,302.2847430516655,303.05805640328714,301.07795940761304,303.936157411835,299.7427522619286,299.8592850299899,300.63831406358617,302.20025680759016
531,301.7616546155518,298.8201868054129,299.5231288319694,300.0343439824822,299.5771023903694,298.10431996197985,298.74896868263636,299.71717448430104,299.18242663696293,299.3050236526846,299.56591333848843,300.7788681592444,300.85552265882137,301.5536845170429,300.94976627585817,302.740967718641,303.15134385169694,301.52527811782755,303.8613471554616,299.73941357121817,300.29587492429255,300.7957646363144,302.78737117128185
532,301.61587363429317,298.912521871057,299.55681946751275,300.1277501726779,299.0165686210698,298.1366985669529,298.6772345998188,299.84751479862206,299.25307172177617,299.52923908627986,299.8028347195905,300.96237141845944,301.1758206682161,301.88578182234136,301.062082217718,302.9191548596338,302.72614993523024,301.80414192223833,303.3872986315608,299.7174755063682,300.3549079826512,300.70231486880806,303.08518352266964
533,300.75163545395725,298.508799090155,299.20178918486033,299.73877975816646,297.61562560532553,297.8001906002134,298.133937757912,299.59129149825054,298.885833301966,299.4237787458912,299.7795262245913,300.60286953341864,301.19965627263474,302.0267428011412,300.93026967497406,302.7645087948582,301.53538830198204,301.80576238886925,302.3336959686458,299.2264492681705,299.74260597433386,300.4111740224237,302.8736448408529
534,299.4940071236897,297.8796539044831,298.44627937910855,299.2710101994763,296.4238420640276,297.2455541980865,297.5216055825295,299.1780071616749,298.04517289069986,298.9240259235476,299.4899513485297,300.19022764117284,300.8775266287346,302.15228805009605,300.5957457064882,302.2507701641098,300.287394248122,301.56885679919077,301.0196140419867,298.43765350811987,298.7850137636366,299.7263539176142,301.98561379547465
535,298.41416863347825,297.2079536368837,297.599935433785,298.6371382532804,295.8483043159671,296.639388264056,296.98540075521277,298.76877178573494,297.34747167939867,298.43935981808283,299.07132711514424,299.7415618248404,300.48822681024063,302.2476744996039,300.167427518211,301.7418245537588,299.3715332094451,301.174075186689,299.9939326765345,297.78828660558884,298.0309717918557,299.0668712230319,301.0316143941315
536,297.5828780239956,296.72643026022735,297.03262368154265,298.15757646137445,295.7175513041728,296.29297805194375,296.63453007037464,298.45004278543325,296.710350825866,298.0386473493781,298.79676723278914,299.4060846699968,300.07047225165735,302.37688936979424,299.9008802012565,301.3329466755227,298.93773044583065,300.8860441785494,299.4253193722017,297.536451053776,297.67126939860066,298.574921228852,300.2522835585077
537,297.16380671923645,296.5976044829774,296.8351489906142,297.914690106384,295.6337598215013,296.2428731037493,296.606443274117,298.26916337222593,296.4570902585905,297.6414650103711,298.64137546326157,299.2111063555025,299.8657942721799,302.58434590127155,299.85480125686155,301.0965616210661,298.6883362152331,300.80275491383554,299.1773927206216,297.6232443229246,297.6291172529325,298.4216153495684,299.88061089255353
538,297.0030842424728,296.60551040303454,296.8786342311325,297.91149154559554,295.60930920415456,296.40077278362975,296.74869969848413,298.3348887905914,296.2051442134173,297.31821959034414,298.63897249496046,299.08955244390694,299.89622599894506,302.8556921342276,299.92374735185143,300.8182780336692,298.52706526281753,301.00903548686915,298.7917119259196,297.9548227770237,297.7206493239452,298.51482464407746,299.6423355892744
539,296.92455761147306,296.8988652600984,297.1198826487202,298.08700070448054,295.7768671502597,296.8487594802113,297.32028453340786,298.5343859516908,296.2955238688955,297.10244300384875,298.60564717430333,299.1394674323032,300.1252522808947,303.0404636547869,300.09888716397376,300.598175995895,298.78598792580107,301.2759288566576,298.81293028145166,298.1609959541451,298.2130139413352,298.6710226623147,299.4780092262617
540,297.087454780125,297.36836232936315,297.5056113385954,298.2966983187536,296.41304563496277,297.4890831611124,297.89814673403725,298.9921094140506,296.69120979847884,297.3394194834321,298.7312800935751,299.32630628643193,300.38096991281435,303.22019625845905,300.4346963219856,300.69817912073,299.17126455652163,301.5540299970493,299.0775145905536,298.56102355824305,299.0705546109417,299.5723851345361,299.8983561480741
541,297.62099677960475,298.0828398131501,298.0070324425246,298.8196817994614,297.0924276336014,298.3472023623641,298.5467347662564,299.33902134506707,297.3909284350823,297.8171203120869,299.3024094162238,299.8484894096551,300.8001828781698,303.4192201413199,300.98035071214144,301.1158956371534,299.466615101122,301.8817303295368,299.749476608489,298.9217719084137,300.26729626196175,300.5195334488997,300.47837553267345
542,298.4748535197471,298.76926199776494,298.71090711416286,299.1638659174226,297.7842401832417,299.13222260746267,299.1729448362353,299.8823267850985,298.0817329716174,298.2421753108053,299.9132320435854,300.5230490151116,301.2116843920342,303.6363187222608,301.606027560396,301.78015034484616,299.75303999747206,302.2236581044991,300.331015290885,299.6794782287102,301.0258330959353,301.51949825187285,301.2041352875883
543,298.72668644489784,299.1707210648982,299.1809882871846,299.3937412756966,298.0676542836868,299.5085298883343,299.5944579449537,300.30357064751064,298.34831827986744,298.3415832305916,300.3454466182828,301.0875244449356,301.6361388994704,303.59236519912184,302.1026915312912,302.1807156978961,299.7384192204092,302.53498279278307,300.45907686117965,300.36204921433426,301.2135058931313,301.7165685156379,301.4501549288738
544,298.4129176013285,299.2490671543605,299.4557536265568,299.16524352091386,298.1771348985845,299.6710817547665,299.8324712324372,300.6395809005166,298.38806154794025,298.1304450101693,300.43752902339185,301.4310087858476,301.9026634239746,302.92981552857873,302.38916282042584,302.0228193247922,299.66811703053173,302.7075113715536,300.32219109954116,300.7586670670866,301.07399165084627,301.7341771421861,301.5526932566699
545,297.52812458211935,298.8516435125309,299.063867395284,298.67323347613024,297.9582378607917,299.49076140806557,299.5367742804253,300.53288162518567,298.17197586053817,297.608842080989,300.16887610041266,301.40569113924187,302.0489761639522,301.8165108656721,302.34582062139435,301.0868471284949,299.10817543435013,302.4990737710062,299.5276047481272,300.4755449291172,300.6932750072057,301.3770751057894,301.12700394813515
546,296.6551904805142,298.16297984445754,298.3627853718654,297.8304351754934,297.5295767799668,299.16445385470956,298.95513748489503,300.16331266501624,297.8157037089469,296.97727559840877,299.5091088863612,301.07374881685473,301.94161482122587,300.54431870528896,302.0219299849576,299.68201602124947,298.2324916318778,301.7974371326317,298.5897194880493,299.80770642778975,300.01037994648186,300.7451923114551,300.38265436457027
547,295.97058708459383,297.4231949327451,297.63164566201976,297.17657013024655,297.21403281597594,298.7933251620588,298.37766964751773,299.66758222898034,297.2947799761216,296.4183669184536,298.7953331345559,300.4342734319301,301.69874930806395,299.83393489728195,301.52265350358226,298.70585642097853,297.7345912242465,300.98466009435884,297.97745224989427,299.25309929727274,299.25141162579683,300.11167088901436,299.55348381639965
548,295.61510858673665,296.8773715070444,297.0916675185493,296.84414733584237,296.93741235245966,298.37300943849965,297.84500869708154,299.25852642546056,296.8008349231363,296.0845166302615,298.2483509498796,299.7390238417388,301.36547244799004,299.37187680469054,301.13233855405036,298.28438022175396,297.4890668382571,300.3440232820192,297.6803806678722,298.89776056562056,298.6642887968964,299.69987120715587,299.13174305236925
549,295.7379381664167,296.61549951236947,296.86836792058705,296.78112831469116,296.7136887956634,298.14680062429494,297.57549411739933,299.02776599375426,296.7442487427015,296.00194331575454,297.92914537208316,299.2938030532265,301.1715306543503,298.88311185545786,300.99871646408354,298.17788697499986,297.8774745188693,299.9641812598691,297.859928285475,298.92624916373217,298.62292649857926,299.52077109240406,299.0068891532571
550,295.78020491728915,296.55935178625384,296.8007259954774,296.9001445635449,296.6457509148193,297.9986321671017,297.30801710667964,298.9660138635092,297.0587053582715,296.1515260531613,297.65086162431834,299.14564990414925,301.1680427105544,298.5626245678118,301.13351381534875,298.02112815733227,297.9473680355902,299.65799664915744,297.9879108135286,299.1136824197226,298.6397486912403,299.4787472585413,299.04949412939203
551,295.990858159,296.8792122091859,296.884219404995,297.2128799745164,296.85637782657847,298.00360865451813,297.3131667212435,298.89442026335524,297.5619522643064,296.6976552769441,297.70649626335114,299.3451903559488,301.3807897816579,298.56040042714613,301.33947026772233,297.7672798006135,298.3381730764274,299.5836654249974,298.43512876771274,299.5509914868949,298.9743747048487,299.7677468653265,299.40487377120354
552,296.4481840890068,297.43173735393725,297.28259975502846,297.6104124783089,297.33208349614864,298.29454120217184,297.46644127139143,298.96807555663145,298.2012065077376,297.476941858117,298.19334022552925,299.74011203137684,301.6828059710638,299.11627634108004,301.6523491334672,298.38055798510453,298.73272593345877,299.7502038325633,299.18495095389966,299.9888327830325,299.59023873444795,300.185405116993,299.9771349999873
553,297.3546533043711,298.3214423422385,297.8626319881782,298.10570101691945,297.970028802965,298.78599916788966,297.9310734833185,299.3227879162485,298.8295048068417,298.43699328158095,298.8291500865701,300.33381174146837,302.1466086311609,299.8135547638478,301.99043101583607,298.9700707071362,299.6571522959709,300.39295557504056,300.05830697401416,300.8918121933916,300.2710537852867,300.7827358916691,300.93967646339877
554,298.0166262722619,298.9644519654436,298.4335212728045,298.69993400106597,298.68191753998116,299.4730780793265,298.37069241564376,299.89465322124755,299.4796070781314,299.3309554465695,299.3482192480737,300.97952653391525,302.5833362666277,300.1223776662762,302.1938373208206,299.593663036452,300.2705069644364,300.7184729550441,300.8362898950581,301.63886236255274,300.9120928910855,301.5181634561214,301.51653155462515
555,298.18610854003816,299.34166316389934,298.7949667892672,299.2558164924296,299.318082100692,299.85438418151256,298.7327789174107,300.34002106120516,299.8775134930529,299.887979660949,299.4604406890408,301.49569007832457,302.906922961663,300.0024775634499,301.9201058763751,299.3378465130667,300.56765985238553,300.95133715506176,301.10240752908425,302.31628578530155,301.1014591727156,302.19676876526927,301.9679176999868
556,297.9926851093937,299.35304640930656,298.8952004471094,299.52426988568754,299.5744075802782,300.08125898013003,298.80649145197094,300.4912543711428,300.00949490142324,300.09858592480305,299.4370331509372,301.9386032185237,302.7941506889517,299.44167770670225,301.21998235943687,299.01024115531135,300.4940573181072,300.67414302809317,301.15506891766944,302.4811983708599,301.3200784241065,302.66395900819293,302.18198588385616
557,297.6017852361593,299.1745148157492,298.68798915397,299.1201066653661,299.4088237465449,299.8290377682537,298.5060056419058,300.1477571877835,299.79803076866125,299.91042759907504,298.8648580149413,302.06766751932975,302.14675155515806,298.65901888093964,300.0576522679152,298.43147127064066,300.2042886129804,300.04205858659475,300.7870851713894,302.5396198916526,301.03868631141876,302.6096057212438,302.4001351861327
558,297.071286541076,298.8597151318195,298.0839501719541,298.4578927139455,299.0035192803929,299.2721092376833,297.64136239709853,299.2444748220319,299.214763427403,299.5990514370635,297.9749297432445,302.0092414396883,301.1473540185866,297.84557668565,298.9481968268212,297.67183797229836,299.6240095062562,299.00245468703787,299.9971086087618,302.41711986366545,300.3554681300613,302.4818609656879,302.55575999184913
559,296.56149406485247,298.3704039299079,297.5268368761328,297.7610553996881,298.54915901555484,298.4680839218317,296.8671068932053,298.1474637129517,298.66913293919947,299.2240944332629,297.2048378961628,301.78439093259976,300.15683485415246,297.3745935453794,298.0744579270438,297.1592471785902,299.10687151217024,298.0556617060684,299.2307563052446,302.2404348946066,299.58926593967357,302.4835223934236,302.6890651369829
560,296.2614415889679,297.9826730990017,297.237655050232,297.3735466041974,297.99763805536446,297.7922088757368,296.2487201414998,297.23580476167024,298.2499598012865,298.91295904688417,296.7415342839331,301.47546628460964,299.6157984228416,297.352257571652,297.6779777602939,297.00462511535744,298.7847086557361,297.6462532861576,298.67424758675264,302.0919386640765,299.0166826102569,302.63133901515516,302.9128754167058
561,296.1650809235661,297.5991117330894,297.1449752681519,297.2711046681693,297.7121632157224,297.480930914374,296.27652238093737,296.89478259259045,298.1031584412164,298.627596797244,296.49640676588825,301.38141089032024,299.2393695114342,297.5013806696757,297.4969327329686,297.10644945726244,298.73096734610635,297.54942518408535,298.4567748794872,302.0438999600079,298.9675526780139,302.968591710735,303.1479807331887
562,296.31773392593567,297.53394673365693,297.04070973986757,297.34552256352674,297.59445272260194,297.4608998638573,296.47684028302257,296.8759770370139,297.97618385622394,298.4655837528302,296.42997977805703,301.48496899069363,298.9696667527771,297.4035306097367,297.5866150144821,297.3558014786068,298.79959770212,297.5335268581197,298.36031363351043,302.2256706731831,299.02638393084817,303.278507706678,303.3941192290659
563,296.5909914697709,297.55180186422587,297.15391086202004,297.57790666338076,297.794633771282,297.64961573475676,296.8690594425511,297.1074012808208,297.9605861485708,298.4510425640828,296.6853289984128,301.70657817545884,298.83646056356844,297.63010796559905,297.8332838553624,297.87665606851033,299.08290699848516,297.79595763535,298.6872865167331,302.4978120733586,299.37566366416036,303.5117748414946,303.4916908388924
564,297.07949457028616,298.14671828171385,297.77699996275504,297.9417759476618,298.2150447708811,297.8793708079875,297.46794473783854,297.38540445367477,298.20043082260025,298.8227113695367,297.36247837100814,302.0201017976881,298.78632905887775,298.11114331361233,298.4131606532183,298.58129242895626,299.5430277110666,298.4080537529719,299.36400938055027,302.891725816055,299.8510127227057,303.734489534825,303.6557442241627
565,297.6278544882193,298.79971621619455,298.49562312845427,298.5772962034211,298.77469370233877,298.37287820099897,298.2219816906674,297.94245456400205,298.5336382900277,299.483822845797,297.9791263384957,302.32013425653594,299.08744662419105,298.80403670517495,299.17097518041845,299.27803086423046,300.2191898052092,299.4723222064283,300.12661722021994,303.34420162575697,300.66027296646814,304.0508507076528,303.76656347378406
566,298.31817030858605,299.51852166292457,299.2365406803769,299.1896202936332,299.3995681854792,299.04069028275904,299.0561744683185,298.46255072901835,299.18868602125275,300.28495795184665,298.6585514880578,302.7409018577496,299.52252262490583,299.4689902322578,299.73565207068367,299.7746103980712,300.97980714309824,300.19637039844883,300.7494142821994,303.7599757742634,301.38727489962025,304.3209910097631,303.8360004242325
567,298.70425278387137,299.6843854834128,299.5240791401987,299.70140768686883,299.6826967945179,299.4841163630475,299.35152533697305,298.7206775628547,299.52733787462574,300.7204003703824,299.09291374902097,302.948908850065,299.6214137063401,299.7798503938935,299.73952306711243,300.09893420918496,301.480156320865,300.51699778937297,301.07295823989926,303.8740887348806,301.76707413657414,304.2137558020942,303.4785988246853
568,298.88371267924,299.8038260967812,299.7693456152884,299.80486520546725,299.82104490715,299.5760024752948,299.37579835434934,298.7194969654238,299.8141659548364,300.92704342165615,299.3117360614417,302.9972748135783,299.36069869293266,299.91949501035276,299.3195490704915,300.24225853426464,301.8040816476011,300.3337011607903,301.31573982981325,303.51935842392584,301.9169193783398,303.46292372406407,302.6285962175279
569,298.66455080236403,299.5363141794604,299.5386234978195,299.37709612968405,299.56741142125514,298.97558982886113,298.96181350858893,298.3348345095149,299.586243560053,300.7668975087161,298.9001873445515,302.4409364976468,298.4130665465863,299.44389010804883,298.5593998104342,299.97266135726113,301.8022498811324,299.8696998749147,301.07122575180375,302.4806938870424,301.81526866943517,302.32404799062823,301.2688352967718
570,298.07864892235153,299.1314677164628,299.0599360905232,298.52473787593084,299.0736998951894,298.1895325632858,298.3535728593037,297.7539228658257,299.010354476827,300.59521306862865,298.0904435890045,301.44760981954397,297.74351348690226,298.5667221637074,297.7757456750964,299.3324213229928,301.8321099617093,299.07371272108975,300.39567719997825,301.27847344279525,301.71172527653806,301.03521654924975,299.98019657873675
571,297.4493675750405,298.5713273583305,298.57064946398447,297.74834115473806,298.5331008476635,297.53047442932626,297.7058039725936,297.1241345628013,298.3915746317862,300.61011939444296,297.4630675532373,300.49147899508125,297.10052132970594,297.9751886791042,297.2868531386443,298.6888314489267,301.96045456309224,298.5713569457184,299.652065786902,300.3353325571221,301.4984454463013,300.10541328955185,299.16431087531635
572,296.9260279268296,298.1640515611147,298.21120827450443,297.243402717518,298.1959553267657,297.20687851146016,297.1044379708912,296.73973875187386,297.7418248252067,300.67387512856004,297.033773777307,299.72910341921664,296.9898327738874,297.6869271115531,297.1654401576539,298.3089686976769,302.21795343325834,298.203986928853,299.1800442341125,299.70518237604756,301.28192582942614,299.46431805644573,298.97394624109535
573,296.73996947199765,297.8532075158978,297.98962932404044,297.07110932765755,297.98493251230366,296.9822012484354,296.8219720972476,296.6591945174898,297.44481742569377,300.7666950109718,296.8021051720507,299.3106250324901,297.0036932839007,297.7551187263838,297.3106518225857,298.27684839991764,302.5978286139746,298.38699575760523,299.1651269328175,299.107915974867,301.14357145629276,299.17744261222384,298.8182795819221
574,296.7229277957878,297.79928965989734,297.8368464089108,296.9981414664155,298.0186376189267,296.9842112328027,296.81607574501015,296.83521893150436,297.3960096001967,300.79689983429716,296.6368948959204,299.0009185063566,297.16036222431666,297.68247638719276,297.539703881705,298.3899562834309,302.9688313660235,298.3728714967908,299.2121278331629,298.6493679774329,301.321684591119,298.9990911790266,298.9265187518151
575,297.07282279508036,297.78073019154704,297.83713321481713,297.217662260759,297.98588360974696,297.2628997076693,297.0691436994579,297.2454655318242,297.53442812088116,300.79646952102644,296.67884227010717,298.8574807021227,297.27817242836164,297.98271819441334,298.00809850905733,298.75424589109525,303.24196677394144,298.7457628660057,299.3041245291037,298.1990078833375,301.6599108941378,298.9849658905944,299.410121253044
576,297.7016601275462,298.1272285198882,298.03036185051116,297.9486143064391,298.13722799110343,297.83359668612684,297.5748532845352,297.7710302291916,297.88947690167714,300.8935581813129,297.2732135127364,298.93557342628634,297.94260531108785,298.3693777777498,298.7030460977128,299.30423130227757,303.46990565632024,299.34546428383874,299.6637679556491,298.3421047527561,302.1551409609222,299.45810466684844,300.040683431853
577,298.5401629166879,298.64048703857435,298.43717320000064,298.75593105160414,298.4402564996356,298.4500353508145,298.1265100436117,298.33956015115376,298.5210745335887,301.1804754909028,297.89157966678886,299.36005839161635,298.6559275347356,299.089158502562,299.42536239573997,300.0161194650268,303.59050929812787,300.23182308029664,300.17145466278316,298.63950590914595,302.6744186207099,300.28373772967905,300.47749718051597
578,299.2061240825539,299.3146668214772,299.0005856206596,299.40568250098755,299.0737427206829,298.94344995715056,298.83836617810954,298.87115062466955,299.1882105596533,301.49233490318323,298.64975887368706,299.7778544279781,299.4480051955143,299.67048568983336,300.0640255997526,300.5211019843049,303.6795340733841,301.0779021090302,300.68905299070076,299.5005088789701,303.20116920539687,301.0763875143637,300.8800368468184
579,299.68980160024563,299.68764695025146,299.4678717912907,299.510708775424,299.6095986278597,299.2521813961285,299.1995788688385,299.2816210458655,299.6209936872156,301.62683250569484,298.798825279888,299.5038805452262,299.53366756666014,300.1491433916952,300.43054331889033,300.93186353798336,303.5112107258187,301.436228542719,300.9461605773791,299.6837627027315,303.51908352012623,301.0432092382666,300.84046214487176
580,299.88736764879695,299.7347072890597,299.77243863314015,299.4914596073109,299.9165832111333,299.38259139828585,299.19691638044725,299.49251014144744,299.69297442934516,301.18753769111817,298.8440062320162,298.80029683535486,299.62974347745495,300.33707157851563,300.5999974119977,301.1757088144844,302.87020320631785,301.6295994675858,301.1779174660423,299.5676329688113,303.67881745522516,300.6756114342531,300.7100412296729
581,299.7556066292,299.3385275115632,299.48551850638194,299.1954901780766,299.6954387499223,299.1580249431382,298.6074335044521,299.30679128107283,299.45790856007625,300.2901270188482,298.28031076838664,297.7945457015315,299.24467619560824,299.9841551395583,300.37399010275664,301.2094883892126,301.77065275048807,301.52340224530553,301.03622285742364,298.7288184895312,303.5329119372588,299.97962361244953,299.6379278104905
582,299.1721732649781,298.56192076413544,298.89947921383435,298.5367982605673,299.1406270186117,298.761628635712,297.73143511027524,298.882717130593,298.8607630081778,299.13667511722065,297.5886655078262,297.2262765401732,298.70503764687385,299.2906485883969,299.7108541587803,300.8342793445726,300.6205459209554,301.25120342817405,300.4333699372609,297.89426204594344,303.0490459868061,299.17675368417366,298.7091722957345
583,298.5617519305077,297.74923704804866,298.24442634759333,297.9362292574871,298.4601120884611,298.3661541149818,297.08220488613756,298.4153779056575,298.4048635090162,298.2766929432719,296.9579090888453,296.8935966501581,298.1468327883023,298.6642354786264,299.0521795340355,300.36499469736435,299.78766087672835,300.8983726702979,299.6856723806213,297.38533565235247,302.4060619809564,298.6951158448794,298.2137382200953
584,297.99143346566984,297.18224788221823,297.72031040908195,297.43241979820806,297.9629558855525,298.07426907851703,296.7895366501194,298.01495515094575,298.02451597570735,297.90368342461767,296.5643381552681,296.8013111000907,297.7492374282699,298.2408442843445,298.6948066497577,299.9971311078763,299.2863010597714,300.5474014221106,299.1958222876051,297.31990161924784,301.9417361088241,298.3468735944766,298.14500915418756
585,297.5832996097891,296.84026892836323,297.4387204213294,297.17907956596105,297.6497237800742,297.90482739139406,296.8727427666792,297.66905025111157,297.89689216538244,297.62951756258684,296.40849563080934,296.8280632382025,297.60121649832445,298.18897156345105,298.6413212096365,299.8368195431066,299.0535183224106,300.37319698940536,299.0962556621102,297.6833006826334,301.62184510657124,298.3820576306765,298.3357996317097
586,297.2793135855878,296.7810508608429,297.2292824853517,297.1235954686027,297.6332349809668,297.82926591501285,297.01358748025314,297.3910212354389,297.7484788149072,297.30751528269684,296.59366977771714,296.90217476018705,297.7047925952882,298.2008702498495,298.71024950068227,299.90003280686875,299.12241742471616,300.3975262658426,299.29014490359594,298.1060313539754,301.4051702262176,298.3179679728432,297.98846212117866
587,297.26006023943086,296.8600142522213,297.3718313633593,297.3431781897899,297.8007598175595,297.87798738576856,297.3060493626568,297.48771613758277,297.8647739693292,297.1624528325417,297.1506296164689,297.51416977541504,298.29655183730176,298.4748311950787,298.9829716268169,300.12031634047906,299.52748016028255,300.5303624318478,299.51221411661703,298.68086359768654,301.13365968092336,298.5446971123586,298.13511263149974
588,297.59867669289366,297.3862001023012,297.8036210535858,297.89816128267205,298.28701662959884,298.0688031089332,297.76947401272975,297.7458753380808,298.2972918172492,297.5532992492426,297.9505798159442,298.28825050178943,299.03998717102877,299.2071503950333,299.42079581667525,300.5437831272659,299.87484480998233,300.84064152853034,299.95327734567724,299.53994105994326,301.34956442924437,299.02251999686615,298.6457982069697
