Experiment,piControl,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,ssp126,ssp126,ssp126,ssp245,ssp245,ssp245,ssp370,ssp370,ssp370,ssp585,ssp585,ssp585
1691,295.7938618709018,297.1605755864288,300.14023648302333,301.37108616232973,297.4332100111414,298.34361233759404,300.7127869186708,300.55251113323516,298.53514076713924,299.5604758101759,300.15460671228766,300.6963239763126,,,,,,,,,,,,
1692,296.66500908469266,297.8194947183628,300.50974062633867,302.0058532673834,298.4189415826652,298.89891964741156,301.20191069614816,300.938702139271,299.0987752436885,300.08334472929846,300.69030821323275,301.1259577594448,,,,,,,,,,,,
1693,297.57062977507985,298.540461600793,300.67635309663865,302.60001897104866,299.4020373896777,299.46951604673774,301.7576372185886,301.15255655995196,299.51120054670963,300.6024191901428,301.05913956078643,301.5373096392108,,,,,,,,,,,,
1694,298.3116673331468,299.1546487034196,300.70461146656913,302.9408770027505,300.2178642642147,299.8946395742073,302.15855344447664,301.35005301136005,299.8761550682494,301.19691629878497,301.55146851528167,301.9968185612045,,,,,,,,,,,,
1695,298.5447872240929,299.34889396943527,300.6821583745238,302.9712680796647,300.60231665194334,299.73084352800794,302.23752187320696,301.36157174144233,300.1602414314264,301.4121369470893,301.8322078830006,302.07614375760517,,,,,,,,,,,,
1696,298.5048494537686,299.2497610006514,300.59332920078316,302.2903234160185,300.66878916624984,299.12014998271616,301.71573173164194,301.24947722006533,300.21636440346686,301.157104596638,301.8407010796093,301.6568251635808,,,,,,,,,,,,
1697,298.0872847778787,298.73143821970484,300.4090182428249,300.7931394797934,300.47217350649834,298.180198905739,300.85787122496686,300.81443175714116,299.8786343269485,300.5170863776639,301.2257265795682,300.78909782468924,,,,,,,,,,,,
1698,297.4888847702297,297.94483989766195,300.1669215381135,299.0681998728902,300.1861345704486,297.12261515938343,299.89455026422,300.2264759666619,299.3770828556833,299.9489853173766,300.40892094785687,299.8479107553801,,,,,,,,,,,,
1699,296.84885122212876,296.98283116938615,300.06831181220883,297.9396826120333,300.03099842335126,296.23598543353665,299.2475145882409,299.79335969870897,298.96447347840314,299.8130013381096,299.75638744136467,299.12430945268335,,,,,,,,,,,,
1700,296.3248367136886,296.1482970880504,300.17490022214855,297.55507849230963,300.1371020572938,295.5931423328913,298.8951546635531,299.65016572733356,298.8768682462342,300.0492080155832,299.463328552428,298.8967656018254,,,,,,,,,,,,
1701,296.13062280198113,295.8608951432903,300.64910213666366,297.5939564123367,300.49854370587144,295.51725979007324,298.93217215813496,299.88146203565793,299.1578468874188,300.563983403984,299.57921651475027,299.11827849121124,,,,,,,,,,,,
1702,296.1659809361798,296.07461458171457,301.32794132607233,297.8191686571641,301.05105232289685,295.86496893797363,299.2813128313047,300.28225221056937,299.65241562177454,301.18467324035305,300.12115704964924,299.7851141959872,,,,,,,,,,,,
1703,296.5330017400284,296.5891289435078,301.96954794255345,298.136366665573,301.6476596074192,296.5701086636935,299.6329424270229,300.74082496634753,300.20330431974196,301.76327982211313,300.7600092116476,300.5156999794527,,,,,,,,,,,,
1704,297.1872857730235,297.233783191981,302.3256907854361,298.5405577110631,302.0900316378227,297.44217657375594,299.88036364732915,300.9626228731256,300.6985568107136,302.2402316466486,301.2550937544557,300.9786296081158,,,,,,,,,,,,
1705,298.1460069917687,298.02422250815647,302.533017310258,299.04986472872787,302.47167465259173,298.3706268330876,299.89073125148565,300.9895800487516,301.31217837473827,302.65542517769563,301.6666999786947,301.31169402853067,,,,,,,,,,,,
1706,298.9971545280243,298.8139853548965,302.500993674642,299.55457102035234,302.6026828567297,299.14690713216856,300.0042857748207,300.64486805976276,301.90901972113625,302.97039757173314,301.86193420897735,301.508309870515,,,,,,,,,,,,
1707,299.45469307762096,299.3354989634306,302.24350626897643,299.74553420071487,302.4536235640321,299.52586002173626,299.97247800503214,299.8629366881217,302.02316090655563,302.82888670859865,301.6414207723033,301.5412867875225,,,,,,,,,,,,
1708,299.61359686617607,299.4955001150399,301.26095340636977,299.60235871758795,301.59184823137133,299.644054952241,299.7347031149299,298.87465273445287,301.5575171791958,302.05672673122353,300.97240559960755,301.17906679030506,,,,,,,,,,,,
1709,299.56334904946834,299.3556134952724,299.6922378498207,299.2240512926888,300.27384306635184,299.502338541622,299.22697951271607,297.69188481200484,300.47494544318994,300.6588777330644,299.87757251235143,300.443679289621,,,,,,,,,,,,
1710,299.338040911042,299.0252516217288,297.91752631349965,298.8147849404185,298.85953786781914,299.11356063112964,298.80006249078843,296.46640309993785,299.144429621427,299.248430950638,298.53191302488807,299.48563891672313,,,,,,,,,,,,
1711,299.03547540620167,298.8423818604715,296.7098753296011,298.55653599996634,297.85530577073837,298.7860147567566,298.528183598505,295.388451254215,298.11395265637657,298.2700278491956,297.4149243488918,298.74504495619857,,,,,,,,,,,,
1712,298.78865597777684,298.77920357528575,296.1361066297446,298.4782652370535,297.1084527732819,298.659407735364,298.33759101357276,294.76217050948634,297.4578128684343,297.912393419726,296.70888161767425,298.4578381997399,,,,,,,,,,,,
1713,298.73948878523015,298.9694406691051,296.03812974187764,298.69320319234794,296.70121994449573,298.9148412547958,298.3911445046049,294.741002837337,297.3212295177411,298.0734129252589,296.6399499614299,298.7755136737553,,,,,,,,,,,,
1714,298.9028524020477,299.30387895233025,296.27529417511573,299.12916317645465,296.67870222853514,299.4004067027635,298.77704777141304,294.9938153715018,297.49132409196125,298.54711906186066,296.89175506132455,299.37747982247515,,,,,,,,,,,,
1715,299.17420072400404,299.77776509406357,296.79046149537464,299.63593157019227,297.1475615807042,299.9658071553297,299.3707379149358,295.55033912179306,297.86210692738973,299.05422195798116,297.3821677097069,299.802406246386,,,,,,,,,,,,
1716,299.45129460177765,300.21444417902717,297.4382977032937,300.16749322781834,297.83051249330566,300.4624271145854,299.799793454729,296.35714671061123,298.4673568894045,299.34034739608256,298.18673006918084,300.1419419951849,,,,,,,,,,,,
1717,299.7663039580418,300.7733840859645,298.1322551348717,300.71381465000735,298.6021839006764,300.7669401452885,300.0001862934536,297.4410635412267,299.11370438220393,299.37063520401216,299.0266556263616,300.44255614823436,,,,,,,,,,,,
1718,299.99743262809056,301.2372434697981,298.78112223104705,301.314272035389,299.2095740885541,300.92728933804375,299.97645403590576,298.35010782158264,299.60835227410877,299.44082436405347,299.77791986841225,300.5138193311296,,,,,,,,,,,,
1719,300.0369372062618,301.569854431852,299.09820520088925,301.8467884434679,299.41276130202937,300.84818123131464,299.8001819008751,298.8848242773466,299.7846373359193,299.54174459026706,300.0726417611584,300.05647370890046,,,,,,,,,,,,
1720,299.80730484524895,301.71789913372646,299.23172750610064,302.1325641043267,299.36249064269686,300.5092930885932,299.6020264013595,298.98539839815135,299.6341128743456,299.82160113081505,300.1169094016053,299.2482935381411,,,,,,,,,,,,
1721,299.2172602749358,301.71787431231326,298.98248459322025,302.11970306854414,298.91830967584957,299.8676738123359,299.27241766423145,298.6590812095072,299.1980739775861,299.6675499741246,299.86294787591214,298.4157149769846,,,,,,,,,,,,
1722,298.30402268978906,301.559930108538,298.61348728350305,301.7322017035822,298.1901242694999,299.1061186109925,298.75720480275817,298.06511911936053,298.34410269425626,299.09118559072414,299.26913927596485,297.41454239388844,,,,,,,,,,,,
1723,297.35643065086543,301.3431611486965,298.1968000485136,301.3739626675824,297.4538354927075,298.53230849384414,298.26996517372135,297.4897842024007,297.5298342600808,298.43991405357565,298.6554655883207,296.3877714799052,,,,,,,,,,,,
1724,296.6426355011621,301.370393966638,298.0154860072532,301.1597146237402,296.9549316073613,298.28550774124693,298.1445389394433,297.09409732248497,297.03574915260657,298.0987002147935,298.2256966489942,295.49591719321603,,,,,,,,,,,,
1725,296.4891730401216,301.7945914032376,298.0448196757913,301.2550549459417,296.9243815229144,298.4653927210664,298.52367244621274,297.0539658363104,297.03418459877145,298.29756929315937,298.28113298655904,295.30286114901486,,,,,,,,,,,,
1726,296.82046512013136,302.47050394302573,298.30176485691663,301.54348401464006,297.2500485823155,299.0119437207897,299.24600438671126,297.3155238082943,297.38777014016904,298.74481071507336,298.6129623947201,295.631579621827,,,,,,,,,,,,
1727,297.4534151277566,303.04839112994875,298.6476664785036,301.86181566893237,297.82496918604363,299.6381919348402,299.94032718522004,297.85419239326916,297.83343680888805,299.23802400835035,299.07811735766415,296.27365491647623,,,,,,,,,,,,
1728,298.1021814432695,303.32348613132115,299.1204349177688,302.02181605910687,298.5473623588175,300.2478071225686,300.53829276961073,298.5016822243125,298.49009988029485,299.7145695185913,299.6067013879467,297.05376406136656,,,,,,,,,,,,
1729,298.77959014135655,303.40785723341475,299.79667059008045,301.9286275325416,299.40018519957795,300.8555413823422,301.1160241768035,299.32961657129846,299.3937578529696,300.3045502476159,300.14936098495906,297.9230248917492,,,,,,,,,,,,
1730,299.3617580027628,303.43131539804114,300.56543173312,301.6007981001122,300.1588791586045,301.46286088940536,301.6619118801713,300.03528086412325,300.10928006984125,300.596556586865,300.58414368734634,298.3669567673074,,,,,,,,,,,,
1731,299.64144883774367,303.36993673495544,301.0567100213761,300.70950232611926,300.7202843835562,301.64661358649295,302.03872718261823,300.4100642503975,300.3983054666189,300.65252194981485,300.7272496188139,298.38013948007983,,,,,,,,,,,,
1732,299.61080930691475,302.72401177479173,301.13964144825144,299.5322521174538,300.8739835858251,301.32392203499586,302.0909008544966,300.3387805994137,300.2293540275439,300.3464013371117,300.7717479757095,298.01511741502867,,,,,,,,,,,,
1733,299.379400482514,301.2461680574683,300.60543572561494,298.04874516655076,300.75612694650556,300.37020164941345,301.8266265133563,299.8163202288054,299.90410032901013,299.8774535336313,300.5686244083035,297.64819009851107,,,,,,,,,,,,
1734,299.10025906833096,299.40171281709496,299.85249169341154,296.83242530958063,300.4774778441884,299.1042437343717,301.30198248190993,299.0815075207601,299.43448680957016,298.97969611946155,300.1281447434303,297.02673481133866,,,,,,,,,,,,
1735,298.7067878312342,297.9501820832682,299.15829845113234,295.89845143800306,300.4313663186501,297.8710485356804,300.9154742567039,298.45960604463033,298.95838288110053,298.1087816016705,299.65580397426544,296.5178472219049,,,,,,,,,,,,
1736,298.31941878859067,297.10965477844024,298.85666005406534,295.3889122863902,300.6498770357087,296.9146241007385,300.76751057302613,298.1376068596262,298.547186307407,297.5545540275595,299.49236917420063,296.2172304314923,,,,,,,,,,,,
1737,298.26005020161693,296.7055270556986,298.9507084990286,295.3646757640981,301.10266319648844,296.62252038141946,301.01990160558967,298.17803962626294,298.3623063545655,297.6400872683178,299.7861915121121,296.2704069863902,,,,,,,,,,,,
1738,298.5653227580328,296.63433638850046,299.305574226355,295.70117393634786,301.65876751446507,296.8715157774374,301.4837634698071,298.4677772695381,298.42692464762223,298.0231198370933,300.32864200846893,296.53460995282086,,,,,,,,,,,,
1739,299.0685881349905,296.8785037166968,299.7063595008122,296.3413366972284,302.2284078968991,297.46343430643805,302.08595656704136,298.8728774426779,298.67846718654346,298.5744361333743,300.89947179724766,296.99750925728,,,,,,,,,,,,
1740,299.50135213074026,297.3005570581631,300.04284952243233,297.12128964599134,302.64359238514663,298.1524639957557,302.5655631870283,299.1255345159591,299.06188552054164,299.00051424491016,301.33813528300215,297.7022542106993,,,,,,,,,,,,
1741,299.96516706996266,297.66091677635916,300.33130043589375,297.97119272021894,302.99890549585695,298.7403944835742,302.9559922993328,299.2201431869856,299.5765946533306,299.3278287084561,301.67112892875707,298.60287228369776,,,,,,,,,,,,
1742,300.3933791273079,298.08124841401565,300.50289865413134,298.65443203763954,303.13589067931827,299.2466654013037,303.02229859410943,299.4346376191514,300.1508949785248,299.5734223297026,301.82852557787015,299.4169849092878,,,,,,,,,,,,
1743,300.7202208144933,298.2095720123792,300.3091382556259,298.7693964364109,303.0261343024196,299.35294611832904,302.79666300820986,299.73721816536954,300.5633240723578,299.5783854181033,301.3084212102263,299.86760944088206,,,,,,,,,,,,
1744,300.8571713565672,298.17514858767186,299.73289797803824,298.68110400728347,302.36717677511905,299.36880507547534,301.8024069357811,299.9392843645865,300.63292561862147,299.28701620327666,300.155303835845,300.0606168421895,,,,,,,,,,,,
1745,300.6812601936884,297.767450576101,298.8593013306527,298.35410642349325,301.0841660235091,299.12378693115403,300.3307740099508,299.8539592236386,300.2703045858243,298.83083874659746,298.68994974979336,299.76616897367654,,,,,,,,,,,,
1746,300.29931855983864,297.4123075437374,297.94096983370105,297.96059338567494,299.5578265402796,298.7112993866336,298.5740876859005,299.581157849808,299.46766351447224,298.4898411566458,297.39699689860043,299.19138103270285,,,,,,,,,,,,
1747,299.9436834787425,297.1435334986788,297.15736901305024,297.4821849521269,298.3711772507,298.17608341923335,297.33105792688957,299.3227590247518,298.703330342839,298.3533838546229,296.5009151969484,298.47732498875206,,,,,,,,,,,,
1748,299.72646569763634,296.8373412254701,296.582484229046,297.0937934264421,297.7129945144227,297.730280368769,296.59575740096966,299.1532389032903,298.1404581120451,298.40934232980715,295.8116975239227,298.00518217458114,,,,,,,,,,,,
1749,299.85664497893885,296.629497480626,296.446531751232,297.0362928028291,297.55196921603965,297.6487264231496,296.37038220530343,299.2621928115716,298.14324559625794,298.70212661384045,295.45645679707985,297.94810162943753,,,,,,,,,,,,
1750,300.26745387090085,296.75545612025996,296.72031651962953,297.2139830366588,297.8414998745193,297.93755943095135,296.42589099040106,299.659878148434,298.45654573776005,299.2537495545841,295.43527074967415,298.3448568617674,,,,,,,,,,,,
1751,300.8164428492324,297.2634028309877,297.355362992322,297.63378460167536,298.49854883816124,298.3862158953991,296.8557867396838,300.20049415603427,298.90256083252484,299.8573796814844,295.83845634280027,298.94563232879864,,,,,,,,,,,,
1752,301.26664707101935,298.0047381704233,298.04248364562363,298.2105630092171,299.2497327476911,298.94737769106797,297.5469412635319,300.7111035785442,299.38733607504753,300.45901623895924,296.53123341682846,299.5527082184621,,,,,,,,,,,,
1753,301.66101037350444,298.9431682247745,298.8539609238455,299.01319194647914,299.9355308431188,299.5700112238541,298.49593095192796,301.3459032757139,299.8105175824642,301.1415080174882,297.428675189273,300.25212069156055,,,,,,,,,,,,
1754,302.01038580889457,299.9015227264702,299.6498318043689,299.7531629598466,300.4531601217828,300.26433639748126,299.2782319484409,301.98088196541175,300.17519960589635,301.7770229936291,298.1100241970415,300.8474784735173,,,,,,,,,,,,
1755,301.7428382451604,300.5777831125879,300.0460006073627,300.1653003937406,300.80177699297604,300.6847402378631,299.6319048617382,302.27654646798266,300.1403188761423,302.0743239564883,298.45837658306897,301.1795037784694,,,,,,,,,,,,
1756,301.02362134550583,300.85227861242373,300.0627193532382,300.32465245460367,300.77108610509566,300.81231420649493,299.5926529777421,301.90618016728877,299.8808043158788,301.84109520277144,298.5156479349364,301.0562546800714,,,,,,,,,,,,
1757,299.6671182062259,300.67785168379214,299.5179526090929,300.22618378662884,300.3899409260841,300.5821994487144,299.15841158652574,300.688314776547,299.2362103226473,300.98319137036685,298.3079681572521,300.5262720094067,,,,,,,,,,,,
1758,298.2138973897176,300.2514471512902,298.89623044579764,299.9270887085194,299.7686347933763,300.1483572456685,298.6233273002678,299.3719697433526,298.33043826646895,299.7784658194417,297.9886733324087,299.72791969531147,,,,,,,,,,,,
1759,296.95406686510194,299.9512431636916,298.3863248254609,299.53773208605736,299.3437616324697,299.91520803622643,298.1965195166453,298.39587849499156,297.49548962256563,298.7427264939655,297.6270503895041,298.9737537047426,,,,,,,,,,,,
1760,296.31716705773096,299.9805180527353,298.0776620272314,299.30807253400826,299.1730674115967,299.89542833520863,297.9965311450503,297.897564063925,296.8767972520882,298.03538971745917,297.34831646055136,298.45686850841975,,,,,,,,,,,,
1761,296.2724779622209,300.39060799069154,298.1298890554969,299.3700802822229,299.3074652322328,300.16610146254453,298.12105544909906,297.5813141268836,296.7532762220601,297.88056842113053,297.31737287610287,298.42752212200213,,,,,,,,,,,,
1762,296.5902567954669,300.9605988220074,298.44232637567575,299.66343936538823,299.7345288831191,300.59919839671,298.52159488689364,297.5758885161772,297.0097746741057,298.0216454696793,297.57708821811417,298.7107701314745,,,,,,,,,,,,
1763,297.0634985093331,301.54321396655024,298.9775509823146,300.0132290967882,300.26637423989047,301.0965083477709,299.1287142364783,297.8468431478199,297.57261530608054,298.41473176744086,298.0769487670605,299.1419660398099,,,,,,,,,,,,
1764,297.7418523918346,301.92900233767614,299.61355668924284,300.3426513758737,300.80970867602144,301.53246118822625,299.77276135367146,298.4260761509358,298.45793894377215,298.8238967215904,298.71190922422403,299.55775449914796,,,,,,,,,,,,
1765,298.66930465263795,302.2770091244825,300.35290634957977,300.7065824172944,301.3478155508591,301.9652273302643,300.39169482624214,299.2234719408328,299.5323664216956,299.10473447814167,299.5236974834241,299.8082151832007,,,,,,,,,,,,
1766,299.4659485174108,302.5453203746551,301.0246283901458,301.0753000122752,301.76864413814275,302.2616362469157,300.9395655464575,299.905740519678,300.4105362456593,299.4606514866717,300.2466912182146,299.8576820229693,,,,,,,,,,,,
1767,299.838797491893,302.6586597321987,301.30670027540145,301.2561588811199,301.76812831742956,302.1017327859145,301.3795165576045,300.1428809041035,300.7579407002165,299.4689887430385,300.63546618910544,299.6525647458387,,,,,,,,,,,,
1768,299.7231445349169,302.2292736899337,301.31586941949814,301.15126308084996,301.2514865961789,301.2286517718116,301.74829019812546,299.96226584293936,300.7155230539554,299.3032026604092,300.5656045938487,299.43672362314584,,,,,,,,,,,,
1769,299.31973223340265,301.22016686416276,301.08002478864233,300.7459638228898,300.35117709699483,299.90084106592917,301.8250924265912,299.57327281761974,300.4627795500805,298.58553589079196,300.187228564949,299.12726016134144,,,,,,,,,,,,
1770,298.7986667252903,299.91628329722545,300.6294188799946,300.1596658288426,299.3042412999495,298.5253875733877,301.5754209699291,299.0137886484614,299.93607422893086,297.65820875254855,299.5985125611274,298.70814942647695,,,,,,,,,,,,
1771,298.30071522829445,298.7983188556773,300.17606655841195,299.5353107290823,298.36677787361674,297.66402238261435,301.3408423194979,298.47865740101315,299.40344923888034,296.8009215008051,299.1813848119239,298.2660683976197,,,,,,,,,,,,
1772,297.96669248829977,298.0313305105282,299.90522728099353,299.18598477415725,297.84790622597234,297.19804910187787,301.32059660173377,298.0734239697385,299.104615241482,296.2787618723994,298.9643029595313,297.9372526894907,,,,,,,,,,,,
1773,297.9441902353438,297.71982597071263,300.1499409481949,299.2790264363421,297.8054206932216,297.1156188893108,301.60920267453895,298.0810114622886,299.27255582492535,296.27596023119673,299.0257190156647,297.9252379583784,,,,,,,,,,,,
1774,298.2174796678931,297.87237039104394,300.6705308097077,299.72211529085564,298.16519854530543,297.2135576269393,302.1074754787412,298.35422899657107,299.7275391510123,296.61795762951135,299.2301547578176,298.2429142251781,,,,,,,,,,,,
1775,298.6392264156024,298.2436045764261,301.3302843016002,300.1784815231837,298.6175248171442,297.5707531590512,302.6867104193589,298.8433481198709,300.29101676427985,297.1222819203927,299.5090528113188,298.77016532358147,,,,,,,,,,,,
1776,299.1176706760075,298.7169333084192,301.8839797801491,300.5063073150238,299.04043324854695,298.108231494742,303.1274265700302,299.3800550598429,300.81985824309163,297.8137588055878,299.8679744242183,299.2865467827832,,,,,,,,,,,,
1777,299.6687805357042,299.2622353858304,302.4026068518431,300.8044369342601,299.37928170612435,298.8701518353689,303.4656540676096,300.09873173285877,301.3050606044081,298.6960332535747,300.3036394846693,299.86302852767335,,,,,,,,,,,,
1778,300.10770851923127,299.65057450624136,302.77438902681797,300.8253339348407,299.6079552179237,299.386799662561,303.51824790255097,300.7995320495787,301.79085647650385,299.4366172607038,300.90823550091426,300.5538866245116,,,,,,,,,,,,
1779,300.2259372167329,299.69420849234405,302.6874509905843,300.4780274170268,299.49738241981214,299.636087647395,303.06272231257054,301.10459304712805,302.0159287347298,299.6772420242819,301.3277161447607,300.99006403754873,,,,,,,,,,,,
1780,300.10063172722766,299.3887149669303,301.7754855772913,299.70115915542965,299.02306746672207,299.535357987273,301.79782070624066,300.9822047345925,301.97726102079025,299.5333006463143,301.5807851711941,301.0476474443248,,,,,,,,,,,,
1781,299.6898022828603,298.6970905839128,300.2809890507477,298.7345280995914,298.19518036267357,299.31149259962245,299.92116394151793,300.39008188260556,301.39224383395833,299.1783165791216,301.4084231000382,300.6169455218531,,,,,,,,,,,,
1782,299.20975000408333,297.5703555253862,298.682793794447,297.75263375179316,297.1841099998887,298.7870544559296,298.15021107528776,299.6506108174769,300.3910814636893,298.59366238722265,301.035971837271,300.11367878669256,,,,,,,,,,,,
1783,298.69642356057454,296.4406059885403,297.6438749316983,296.942998618834,296.29459135950384,298.1719392024918,296.80961647725024,298.9071404869021,299.4409821809264,297.8553085813407,300.6820400563571,299.8662830688874,,,,,,,,,,,,
1784,298.32674565785555,295.668875984516,297.0958812599561,296.42964135105245,295.6170052798132,297.6708267753526,295.99433582292824,298.3097806268955,298.9205573444628,297.20719704730743,300.5993743563598,299.88437019512816,,,,,,,,,,,,
1785,298.2796059970181,295.58739762918896,296.78194686260025,296.40891037685543,295.40464144577567,297.6411740793104,295.56987696796773,298.1836255697985,298.9985265281282,296.9406746422654,300.88308312528903,300.19270722774365,,,,,,,,,,,,
1786,298.50791395085685,295.9303956580303,296.90268869566984,296.8024152215569,295.73838180885883,298.02972771031597,295.6582393597675,298.5020858647621,299.449029144972,297.1478085608234,301.4525421304531,300.6294965602262,,,,,,,,,,,,
1787,298.9742090865411,296.5731248099031,297.2102298539326,297.44438194405313,296.30361438779227,298.6370775303635,296.12998198859333,299.14767545684487,299.95856517960556,297.6647169212709,302.0570802823856,301.1350051576738,,,,,,,,,,,,
1788,299.47359178221376,297.35153082055444,297.8573761708856,298.1957010268644,297.0679353987752,299.2817351961239,296.91547292905227,299.65484418571384,300.3246538581502,298.331321045674,302.4984497228591,301.58685570327015,,,,,,,,,,,,
1789,300.0650015529761,298.2711841665677,298.4975366232663,299.018225532239,297.9728445745943,300.0454268924345,297.94287496595757,300.1019409567491,300.4828168753002,299.21716494123507,302.823223299763,302.03391886493955,,,,,,,,,,,,
1790,300.5263653893778,299.0575564196748,299.1729593893346,299.62883748301596,298.91804912821976,300.70846791915716,298.76232465107654,300.28493855321403,300.5587090228758,299.95705200926943,302.9961199629619,302.4456969726303,,,,,,,,,,,,
1791,300.672884936044,299.4894804383869,299.58238384030955,299.6597281404175,299.5777222844561,300.97858416121124,298.9834609068039,300.16289472192824,300.53986471306547,300.41612266251315,302.7751563626694,302.6220291001667,,,,,,,,,,,,
1792,300.4713248762839,299.5688938834575,299.6429044367319,299.2693972333379,299.76435094598645,300.86354392556626,298.82423357136753,299.72236643942125,300.39297019154134,300.57103141764793,301.77275203068336,302.47256046998115,,,,,,,,,,,,
1793,299.83475111918983,299.2868075750042,299.27198657897,298.6509542432329,299.50234839854903,300.4069015082434,298.51836156180076,299.0146497607201,299.8766979055162,300.50252841476686,300.1344922097533,301.8630201942522,,,,,,,,,,,,
1794,298.9761951525579,298.7862284015519,298.5625152107638,297.9641052955157,298.86611695147235,299.81808407576113,298.0579433786756,298.15381617055414,299.1816675392999,300.32227792700763,298.34251477149013,301.10075747967556,,,,,,,,,,,,
1795,298.220759730753,298.2281446721326,297.907897299609,297.5031713243688,298.23764020878804,299.35256058011913,297.436643602379,297.34965832104416,298.48429476983387,300.0458861948855,297.100004617829,300.45021502376227,,,,,,,,,,,,
1796,297.87327684217263,297.8432445157725,297.37154760110957,297.2360587974028,297.88664598355496,299.1212327248607,296.8160904446041,296.733697743729,298.0832129525552,299.9718203912285,296.38372872206224,300.19411039415803,,,,,,,,,,,,
1797,297.9279012142322,297.8178139266398,297.17167172377503,297.36626560410747,297.95720689109595,299.20784948191255,296.52793667653464,296.6130668858989,298.1191974433764,300.13217369238174,296.215692282453,300.36433298876966,,,,,,,,,,,,
1798,298.2300548157014,298.0564856097053,297.30119940897765,297.70594932853135,298.3357394023351,299.40638193513706,296.6218349104851,296.86196610488446,298.5462439575692,300.5833379992021,296.4055255474224,300.80682163750424,,,,,,,,,,,,
1799,298.7081797593494,298.495359951392,297.79121678275186,298.22285822562293,298.7190069451818,299.5712464789965,296.9890216889705,297.3935773839326,299.15527550596806,301.03481461124596,296.9656097349188,301.3487967731773,,,,,,,,,,,,
1800,299.33799957212017,298.97289118032285,298.5179749177189,298.8824696910198,299.0981682267225,299.77352186013246,297.5891366389692,298.15108182788964,299.73705126769664,301.31697007795043,297.7281107782803,301.6483231550099,,,,,,,,,,,,
1801,300.1257250270846,299.5913439568779,299.4478124714414,299.7590407243515,299.69341163416306,300.10031286190883,298.59566673706786,299.04660840563065,300.3434629053706,301.5370470224462,298.5701876333566,302.01950196442095,,,,,,,,,,,,
1802,300.7749177562799,300.08297238611544,300.152029268501,300.5209809738583,300.2847287158813,300.4219582436169,299.539928412129,299.8063124646806,300.8712715134639,301.56601524608266,299.2627191971082,302.3242524438552,,,,,,,,,,,,
1803,300.89488041428007,300.3296197239105,300.40006063945935,300.76077473067977,300.60326331975625,300.3411478899856,300.0843837944917,300.0574515293483,301.17659507313294,301.33654327749247,299.57438673473285,302.5049276079074,,,,,,,,,,,,
1804,300.61862278803187,300.2793326545657,300.25201162278927,300.7072276543492,300.43709127798974,299.84436530579455,300.0602875001445,299.92380778803323,301.1369607537211,300.6766745593465,299.6630019796059,302.139557174322,,,,,,,,,,,,
1805,299.89531742610285,299.92595898964606,299.8995964314808,300.4851834689554,299.9342202487532,298.95066107309685,299.70565728261266,299.4636750719546,300.6932851847627,299.90235878505246,299.38038185704323,301.3568029920397,,,,,,,,,,,,
1806,298.9922371599223,299.23971757743766,299.4162965711009,300.2266421097869,299.33077739167516,297.70895982678593,299.21478013851555,298.74895014676554,300.00273592203735,299.09086087103213,298.9292285293423,300.4251920248866,,,,,,,,,,,,
1807,298.0843196192284,298.4995929667586,298.9742026365943,299.9607866499087,298.8271547641563,296.5424498757756,298.73191196058525,298.02439409783625,299.3759739324011,298.5517805515201,298.51739093234374,299.72977928953446,,,,,,,,,,,,
1808,297.4554311399308,297.9878593524976,298.65304411740243,299.8459915824889,298.62646010589077,295.6709787898138,298.3917922538658,297.55134012610426,298.96517974353446,298.1307543985451,298.44508610555846,299.29095407996715,,,,,,,,,,,,
1809,297.3069311343011,297.86507626320935,298.620052705044,300.0973798459418,298.800277742125,295.5981514269757,298.35558775895873,297.6080525809047,298.86414956412284,298.2372246981347,298.70397899017684,299.3088327960471,,,,,,,,,,,,
1810,297.53999917084155,298.12649323243573,298.8206632431975,300.5373294468346,299.24974307454653,295.94548478306643,298.58528327910733,298.02960984514766,298.9930198598863,298.54516284335267,299.2149220726071,299.5520833540065,,,,,,,,,,,,
1811,297.9985505932289,298.6110842814324,299.1892960410376,300.99684834401387,299.80218413289896,296.58940075317025,298.974854442332,298.6908178073342,299.2635854280143,299.0300717629039,299.73977142930215,299.9092502208391,,,,,,,,,,,,
1812,298.47842542272366,299.3193698851865,299.71375946097766,301.31922734559606,300.37619332544,297.2898380980278,299.45257094497515,299.3245758357238,299.6224088995196,299.4689231629197,300.2878867686604,300.130497566353,,,,,,,,,,,,
1813,299.1486704578114,300.1467439186381,300.3521033438535,301.6147810723092,301.12996026558886,298.209346741972,300.1439870407891,300.1254018387169,299.84165182670034,300.0502720879041,300.9139008695842,300.30701982816,,,,,,,,,,,,
1814,299.757055306475,300.8598234745916,300.8692850384707,301.8260944253799,301.8585052648263,298.97696744447836,300.8492176646702,300.9247202360203,299.8822599495929,300.63473762849026,301.572728573371,300.41972360885023,,,,,,,,,,,,
1815,300.00658670610864,301.22455588166366,301.06723047281554,301.8359495000279,302.3423127795488,299.26668445932916,301.19440794541094,301.4684812907895,299.62724683165027,300.7922426773063,301.96489625231607,300.04366148414533,,,,,,,,,,,,
1816,299.7601807645822,301.2630534261244,300.90916650964897,301.43926172030393,302.557128420655,299.1232219636129,301.21186697538263,301.67030863812334,299.5033255447706,300.56437153663035,301.9523672257012,299.3082446917934,,,,,,,,,,,,
