Experiment,piControl,historical,historical
1788,299.0474080164228,299.0227559162887,300.98030016391095
1789,298.95043263635614,299.29265505150306,300.7541758577663
1790,299.0414331970904,299.88515809141336,300.73922740048357
1791,299.28841960470044,300.54928909688766,300.98919400933363
1792,299.5469766965734,300.8342939720603,301.32125413681706
1793,299.64767460525,300.74750102212624,301.3925441970297
1794,299.43330093194544,300.2519418973597,301.1439837047767
1795,299.2094571235347,299.93339387798125,300.90085608714276
1796,298.9885037947231,299.7932237309147,300.90987542742914
1797,298.8729444766846,299.9159703168285,301.1905391819633
1798,298.84148665018796,300.0610963306312,301.53766271752005
1799,298.7049846434247,300.13778896351624,301.67760389012614
1800,298.54387159873846,300.2817766796649,301.66526625637215
1801,298.43068129053927,300.51907194642723,301.56217956218705
1802,298.74858095661347,300.8983928259427,301.5223066745522
1803,299.36997778190454,301.28651176286513,301.62021849355114
1804,299.9338981488146,301.50802042194886,301.7792576644614
1805,300.10611697901805,301.48113169177844,301.7601224921918
1806,299.8714668653336,301.00373342883614,301.35462921565176
1807,299.5634130212799,300.5385609234489,300.73146327624136
1808,299.36541684069033,300.12812825065413,300.4303819433629
1809,299.3075551575446,300.04840166554635,300.48615060323056
1810,299.26573656854805,300.1113399972857,300.7953721798395
1811,299.1720805873826,300.17641691359745,300.8727178349787
1812,299.14259787039197,300.2010921704059,300.83235047746365
1813,299.3407822949405,300.1623286554978,300.7205603904915
1814,299.66071542120676,300.3448261788548,300.7070049701184
1815,300.05882149992254,300.63147825689714,300.9009423878502
1816,300.22267947641126,300.9053813255476,300.9765598812382
1817,300.1491133642202,300.91842970442656,300.94509050052903
1818,299.7194169151741,300.66063938128724,300.57949446914193
1819,299.3022265069474,300.2142364093707,300.23431575231064
1820,299.1169706087769,299.7778573335632,299.9176338799934
1821,299.0965670604159,299.4915721605292,299.795760389796
1822,299.1113311578893,299.42096763275896,299.84819402002546
1823,298.985161282538,299.3464967063059,299.9601446470505
1824,298.9097406232509,299.34588675699115,300.07882488122556
1825,299.0331749394551,299.4480321343148,300.2919816321857
1826,299.2242897586491,299.90272231830676,300.6473161186232
1827,299.52648896120144,300.40954448421536,301.1331984185037
1828,299.6824212646792,300.8923532875233,301.54005084088715
1829,299.7814193021583,300.9973432113716,301.7015621755597
1830,299.6685766807127,300.8938355836303,301.46195799645176
1831,299.4748903698699,300.6784144340716,301.1737140654006
1832,299.28567379116254,300.5559788487431,300.9733394328175
1833,299.256327837621,300.5757598363782,301.15404016457563
1834,299.3233315194952,300.62126524561944,301.42761732379955
1835,299.27816166439146,300.67534093939,301.66413640341017
1836,299.11119357792836,300.70790366266016,301.561030017117
1837,298.97134317658697,300.8430541310313,301.18346406962723
1838,299.15624562069337,301.0024064299656,300.714223506792
1839,299.53921370166995,301.17854237790976,300.5121623054461
1840,299.89029214557155,301.2414538216204,300.22190018396054
1841,300.0412467354815,301.1753733578973,299.9326467381015
1842,299.9981265167473,300.87980950345235,299.4199962387651
1843,299.9052648044827,300.4757465770456,299.13971725251207
1844,299.8810126252037,300.233309397523,298.92441172308105
1845,299.98783083125386,300.36227547248797,298.92867089669704
1846,300.186504663889,300.7800557588585,298.9588169074572
1847,300.2822856970259,301.07060635461033,298.96591118532683
1848,300.23633324670874,301.16295476530587,298.9951532430997
1849,300.1816741127718,301.15675578935833,299.09544363267383
1850,300.2482908437831,301.34538120788034,299.3873749226537
1851,300.58330580658225,301.69123978187605,299.83216382065984
1852,300.91303006121296,301.92620981501005,300.29095869563093
1853,300.9825855275851,301.925243988991,300.57249521700084
1854,300.76603981130353,301.58987153221614,300.64519175984145
1855,300.51638426500455,301.3265599697673,300.6851134364793
1856,300.44068321254906,301.17563411613145,300.9144395956002
1857,300.6074899455931,301.32151705749004,301.172504139434
1858,300.8529740446696,301.6191281458492,301.43630873328607
1859,301.02387712797605,301.75514833486267,301.47890428815805
1860,300.91740872802035,301.5195515745957,301.447909326502
1861,300.66781330569,300.99378881308076,301.40556336639577
1862,300.5123915016886,300.662561085016,301.5832976310132
1863,300.332417509441,300.91495937637245,301.9271196916579
1864,300.01729208465326,301.16562383815807,302.26136778996585
1865,299.5621699978778,301.1168364127858,302.3684941432122
1866,299.0561061981212,300.56725520685245,302.2524114579438
1867,298.56541563743775,300.04794620728586,302.12951332962865
1868,298.30580872305035,299.853947168728,302.11782202109754
1869,298.2791697442345,299.77798385546197,302.3892168950065
1870,298.42981593986565,299.8757110993938,302.77486595679306
1871,298.42437401120264,299.8373809131088,303.1694066539782
1872,298.45871872660655,300.0135022389764,303.2525871864006
1873,298.62836503323456,300.2416184576817,303.205085853293
1874,299.09446861519956,300.4159330105051,303.00394231775977
1875,299.7063906179949,300.53855050030694,302.97313647132756
1876,300.2010307145525,300.5485907347225,302.679290851462
1877,300.3754604376592,300.5428769081311,301.92231734447574
1878,300.24232509359126,300.2812390236251,300.73351770807903
1879,300.11968205352036,299.975982983063,299.90268923635495
1880,300.0956968792771,299.80279794152426,299.57669929840364
1881,300.2103159914545,299.91319827651347,299.5475272337337
1882,300.37364704823295,300.1697282146545,299.3708624418996
1883,300.43169092681967,300.3452038529874,299.1741963594108
1884,300.335266203018,300.41122181889597,299.0289693832328
1885,300.16399385368106,300.40554928005037,299.07218254052
1886,300.1971564898426,300.45911823803846,299.2517841825761
1887,300.5024921703357,300.7463065059728,299.7241496152721
1888,300.78486237294004,301.10406839435177,300.0931784579108
1889,300.8061120504701,301.3030141478577,300.1645566175153
1890,300.5185636687018,301.1436003420085,299.8546446082087
1891,300.3105142053849,300.8933720849711,299.48885075447106
1892,300.31246592933854,300.7806507819931,299.4353163703315
1893,300.4938367482942,300.8376969010689,299.46502032869597
1894,300.705824867456,300.9852059257212,299.54419075939967
1895,300.80001232569623,301.1859213209938,
1896,300.72589853397295,301.37449872421786,
1897,300.3827644194118,301.48622717373115,
1898,300.067023521828,301.54893221858055,
1899,300.04949880766037,301.582385350805,
1900,300.2885848847351,301.62089158729077,
1901,300.398461165652,301.4662004059765,
1902,300.07249367235585,301.05728185685865,
1903,299.608661959413,300.5762576994758,
1904,299.3898911760206,300.3614486800966,
1905,299.47242549877063,300.39743687161166,
1906,299.60444537415844,300.5322678652069,
1907,299.517715684513,300.49048870581277,
1908,299.2432966001416,300.42804891206043,
1909,298.84912084841886,300.4926335899793,
1910,298.5499419833082,300.6244935673207,
1911,298.9097621221599,300.81961050939645,
1912,299.34177588208286,300.9143024981695,
1913,299.530070205976,300.859873861594,
1914,299.1006581117003,300.6644198653353,
1915,298.743722442987,300.46445535630454,
1916,298.6382726744415,300.4389626725786,
1917,298.74538436913775,300.60495380881713,
1918,298.7838021140471,300.8284731646415,
1919,298.6629389853185,300.957993214042,
1920,298.52897160589674,300.9168582796664,
1921,298.3486872691662,300.8294483799211,
1922,298.52252806566344,300.70203505128734,
1923,298.86626468119704,300.6117042155481,
1924,299.3063316928803,300.50585432756054,
1925,299.5149498053717,300.39553374443085,
1926,299.4729243133316,300.1544549636413,
1927,299.4422645598111,299.8349632321244,
1928,299.45546027555514,299.68097117054674,
1929,299.59938822055415,299.7855137165412,
1930,299.7114633863137,299.998211805811,
1931,299.6923225874237,300.1666826165438,
1932,299.6372180966432,300.248973289557,
1933,299.72541194846013,300.40582087474087,
1934,300.01268170634194,300.6220984169632,
1935,300.3937682940746,300.912602366133,
1936,300.7404790876266,301.12397358847926,
1937,300.8185202323237,301.18022490338103,
1938,300.55677230241423,301.07937095594264,
1939,300.19269221980863,300.8272469317613,
1940,299.9977995925111,300.6585514728598,
1941,300.10037558333096,300.6452012284456,
1942,300.3036666560491,300.85656876551485,
1943,300.4051263826172,301.0957082952688,
1944,300.30572878016466,301.20811470653393,
1945,299.89848133088077,301.2114722980357,
1946,299.5978680356258,301.1423841471175,
1947,299.5319077465186,301.13393674080083,
1948,299.5933853750288,301.29320196745545,
1949,299.5589385298756,301.3914434571287,
1950,299.246604355972,301.3276109245869,
1951,298.9911284224156,301.11921902018554,
1952,298.7577197434366,301.03694963163963,
1953,298.6418372268141,301.10208905210567,
1954,298.5334346351562,301.2885023120895,
1955,298.3912767148528,301.4354556120177,
1956,298.3873812703036,301.41665524259133,
1957,298.55630639137297,301.0715247209103,
1958,299.0698027766842,300.8176137439863,
1959,299.82452947180553,300.8223726939082,
1960,300.3222195416947,301.0829294541949,
1961,300.4241706129488,301.1209168262751,
1962,300.0317808069614,300.83763408738264,
1963,299.6977750326112,300.37491411295014,
1964,299.64302601754645,300.074436772307,
1965,299.7748794974125,300.03613047094586,
1966,300.03290504177255,300.18536710288953,
1967,300.13300133363987,300.3228674380197,
1968,300.19214678187444,300.4253787877173,
1969,300.2108616488968,300.59663770030875,
1970,300.3361993521149,300.93761146147983,
1971,300.6398718835478,301.27176000551856,
1972,300.93509916683456,301.5439735182274,
1973,300.907028273055,301.5014846206563,
1974,300.5071077169537,301.2314541081103,
1975,299.8717713075276,300.9435305681034,
1976,299.44214593852945,300.90496165451964,
1977,299.2099737944215,301.25324916566484,
1978,299.1172074193837,301.7268931236062,
1979,298.970140481702,,
1980,298.85177353313395,,
1981,298.934784194612,,
1982,299.2105452492653,,
1983,299.6362918796222,,
1984,300.03907324196365,,
1985,300.2254404762327,,
1986,300.0840036320712,,
1987,299.81244054535165,,
1988,299.61009944455674,,
1989,299.5562446201413,,
1990,299.5793762162843,,
1991,299.540453989378,,
1992,299.47920580476034,,
1993,299.3976837905903,,
1994,299.51242886089875,,
1995,299.87512585293354,,
1996,300.2931577899357,,
1997,300.4425790826529,,
1998,300.30719382817233,,
1999,300.12749452697284,,
2000,300.1592817145024,,
2001,300.2497345510228,,
2002,300.3260063890779,,
2003,300.1637777589364,,
2004,299.91487591608075,,
2005,299.5557792624283,,
2006,299.29520983766855,,
2007,299.40884169609313,,
2008,299.7015035048782,,
2009,299.9138742250926,,
2010,299.77452505680793,,
2011,299.42829211002726,,
2012,299.1982095074325,,
2013,299.06228373506775,,
2014,299.00261301879743,,
2015,298.9076626744904,,
2016,298.8530512619143,,
2017,299.01750586646006,,
2018,299.30944359605957,,
2019,299.68540749776685,,
2020,299.77204079666836,,
2021,299.6759248572656,,
2022,299.3472135965538,,
2023,299.07783048125117,,
2024,299.01294443535625,,
2025,299.14125669419684,,
2026,299.40534161722934,,
2027,299.52072465207794,,
2028,299.57267529079155,,
2029,299.58339672373813,,
2030,299.6516868300835,,
2031,299.8191742998882,,
2032,300.03305108203836,,
2033,300.1719523185082,,
2034,300.0929999893718,,
2035,299.94812482093215,,
2036,299.87678285746046,,
2037,300.07627482402717,,
2038,300.31360199418924,,
2039,300.4351603437786,,
2040,300.3150670935097,,
2041,300.2364542015798,,
2042,300.34409657903694,,
2043,300.6575350077224,,
2044,300.8984219157627,,
2045,300.80619405227435,,
2046,300.31070019813865,,
2047,299.77636168846226,,
2048,299.43898524322617,,
2049,299.4488770998375,,
2050,299.48400051102664,,
2051,299.363514387485,,
2052,299.18179989802144,,
2053,299.0649768695432,,
2054,299.2358301665976,,
2055,299.5187572378598,,
2056,299.8026017156316,,
2057,299.8221121757301,,
2058,299.6624270976769,,
2059,299.5069118552597,,
2060,299.5367700496068,,
2061,299.69296803297635,,
2062,299.8208817387942,,
2063,299.8293629287278,,
2064,299.72225711369384,,
2065,299.5524449995624,,
2066,299.61204680334635,,
2067,299.8793492429711,,
2068,300.2168874400966,,
2069,300.24942058148764,,
2070,300.06770097238723,,
2071,299.8523548421008,,
2072,299.8085317390998,,
2073,299.9985027269606,,
2074,300.33565950213324,,
2075,300.64130474728717,,
2076,300.7229741274588,,
2077,300.6350547328836,,
2078,300.4959709399138,,
2079,300.5596784468396,,
2080,300.52941757800596,,
2081,300.45384585430435,,
2082,300.00734805571057,,
2083,299.6945052966053,,
2084,299.50809518738737,,
2085,299.49765699308335,,
2086,299.4816493787193,,
2087,299.32618364942505,,
2088,299.14479563324807,,
2089,298.9467440215815,,
2090,299.1200591309893,,
2091,299.53315021270356,,
2092,299.99682576699314,,
2093,300.13088524033697,,
2094,300.0014164662784,,
2095,299.75996627146037,,
2096,299.5871669389886,,
2097,299.6202623956761,,
2098,299.7138928167174,,
2099,299.740487324385,,
2100,299.6102707663431,,
2101,299.5640345463142,,
2102,299.89803862327744,,
2103,300.465052382767,,
2104,300.86480187756405,,
2105,300.78813816980147,,
2106,300.3897023245023,,
2107,299.96848222107934,,
2108,299.5663668416526,,
2109,299.349935811528,,
2110,299.35233091545973,,
2111,299.3813877977387,,
2112,299.2740326617214,,
2113,299.26599189506857,,
2114,299.54109631725623,,
2115,299.88717498626016,,
2116,299.9773153311634,,
2117,299.71902384694584,,
2118,299.2327360567301,,
2119,298.769031206519,,
2120,298.35169979347154,,
2121,298.1441935442711,,
2122,298.06434871431753,,
2123,297.99919361173835,,
2124,298.0535337172046,,
2125,298.17400841599544,,
2126,298.5660316418218,,
2127,299.0170906796568,,
2128,299.4494480523026,,
2129,299.6186613934428,,
2130,299.58473138773485,,
2131,299.42170980233914,,
2132,299.2637939737363,,
2133,299.22532107181536,,
2134,299.24152282265936,,
2135,299.27701781099614,,
2136,299.2537801064663,,
2137,299.44651796511613,,
2138,299.79114179971225,,
2139,300.2759836286637,,
2140,300.53087749444006,,
2141,300.55881057808057,,
2142,300.33254988616744,,
2143,300.14392945081545,,
2144,300.10621093255145,,
2145,300.2995759740271,,
2146,300.5764696546077,,
2147,300.71807315408324,,
2148,300.6150703569217,,
2149,300.4909273496787,,
2150,300.4639620721945,,
2151,300.6253689472351,,
2152,300.6776924695269,,
2153,300.51377808351714,,
2154,300.1267299778753,,
2155,299.80785867551305,,
2156,299.6658262441103,,
2157,299.73660478106075,,
2158,299.80477770241635,,
2159,299.75213516431387,,
2160,299.5600778653375,,
2161,299.4156698674283,,
2162,299.4943122011004,,
2163,299.77823089546513,,
2164,299.87996383965054,,
2165,299.84280650812826,,
2166,299.5269969998379,,
2167,299.31999931152046,,
2168,299.18436229735926,,
2169,299.2488749695776,,
2170,299.3910090174491,,
2171,299.54616054171646,,
2172,299.5990114118946,,
2173,299.49245182208045,,
2174,299.5920143052518,,
2175,299.86615819998735,,
2176,300.1773848570029,,
2177,300.06479111774894,,
2178,299.61530605822276,,
2179,299.15915315413747,,
2180,298.8058924763775,,
2181,298.6417587582885,,
2182,298.55653192152516,,
2183,298.4391690167584,,
2184,298.37041665191686,,
2185,298.41910987439115,,
2186,298.71898677762056,,
2187,299.13173814020564,,
2188,299.514243925391,,
2189,299.6874190927196,,
2190,299.60056626824525,,
2191,299.45302596052665,,
2192,299.353800458704,,
2193,299.40892263785827,,
2194,299.4393685591565,,
2195,299.3825730826053,,
2196,299.29645007330646,,
2197,299.3385537116776,,
2198,299.4885689858711,,
2199,299.786409388384,,
2200,300.0562027476735,,
2201,300.1737378296727,,
2202,299.9469588798084,,
2203,299.6319490850642,,
2204,299.5193196821351,,
2205,299.6706424020463,,
2206,299.81799284085776,,
2207,299.7454130196556,,
2208,299.53019304907343,,
2209,299.18910686124815,,
2210,298.9928362966073,,
2211,299.03846929486684,,
2212,299.27338103940275,,
2213,299.38781742631653,,
2214,299.2508263835007,,
2215,298.98060831754805,,
2216,298.7833437855086,,
2217,298.7701166064252,,
2218,298.8990547345065,,
2219,299.0343207172052,,
2220,299.185799587133,,
2221,299.32654618660735,,
2222,299.49580427713994,,
2223,299.6900682654502,,
2224,299.84548246408605,,
2225,299.85553227646045,,
2226,299.5803247067959,,
2227,299.2571860713762,,
2228,299.0081367857601,,
2229,298.9320602207194,,
2230,298.8960915149433,,
2231,298.920408291084,,
2232,298.9715398595601,,
2233,299.1357885006636,,
2234,299.4920589461069,,
2235,299.8776283640521,,
2236,300.19406774219266,,
2237,300.1789327373886,,
2238,299.88188682360266,,
2239,299.48102343593905,,
2240,299.1445706283916,,
2241,299.0902014092995,,
2242,299.15065484496205,,
2243,299.24297620231476,,
2244,299.21697120784347,,
2245,299.23700503642084,,
2246,299.42347968933524,,
2247,299.7791938093167,,
2248,300.1554534966543,,
2249,300.264177747141,,
2250,300.00916861604765,,
2251,299.65034762974193,,
2252,299.4330557085832,,
2253,299.3975624747816,,
2254,299.3860101900675,,
2255,299.2579653515556,,
2256,299.22739718841336,,
2257,299.2555977511611,,
2258,299.41268704225564,,
2259,299.5970965273621,,
2260,299.7760304825645,,
2261,299.8464277136741,,
2262,299.7645719744837,,
2263,299.63911472559766,,
2264,299.60745977694114,,
2265,299.5900928631565,,
2266,299.57928237697405,,
2267,299.4898211294673,,
2268,299.5140914620395,,
2269,299.63413109252525,,
2270,299.9126310920904,,
2271,300.21555420272085,,
2272,300.4907086449284,,
2273,300.5627283140821,,
2274,300.40594155868786,,
2275,300.1857252401283,,
2276,300.05383621307675,,
2277,300.1622243466489,,
2278,300.3219837306672,,
2279,300.39630628719414,,
2280,300.28428755425495,,
2281,300.2757449458007,,
2282,300.42291960838855,,
2283,300.6655003696142,,
2284,300.68505359087834,,
2285,300.352144617337,,
2286,299.7477670874469,,
2287,299.159615982077,,
2288,298.7583500081168,,
2289,298.5521257267622,,
2290,298.39517561823817,,
2291,298.264721801269,,
2292,298.2206098089367,,
2293,298.1523091353438,,
2294,298.35439520893595,,
2295,298.63283411084444,,
2296,298.9526059460541,,
2297,298.9932999443744,,
2298,298.8096520351922,,
2299,298.6521954097496,,
2300,298.61300793741293,,
2301,298.7383586180701,,
2302,298.8876831573329,,
2303,298.87346566630885,,
2304,298.76647130439454,,
2305,298.7426792080637,,
2306,298.9672707132425,,
2307,299.33219936615654,,
2308,299.7164312186719,,
2309,299.86597170775985,,
2310,299.7746471938613,,
2311,299.53267973599424,,
2312,299.3734655226587,,
2313,299.3580650577573,,
2314,299.4215111074532,,
2315,299.48408189538316,,
2316,299.6316948722777,,
2317,299.9235601451788,,
2318,300.4121979622859,,
2319,300.89393910939503,,
2320,301.31996169597755,,
2321,301.3244322711959,,
2322,301.11222557788216,,
2323,300.7994279361765,,
2324,300.75811486072547,,
2325,300.98206553217165,,
2326,301.34369156671,,
2327,301.5283643711771,,
2328,301.4648137005299,,
2329,301.18662790305325,,
2330,301.0179295881548,,
2331,300.92330890136816,,
2332,300.8798540047895,,
2333,300.53828210402236,,
2334,299.9342596777008,,
2335,299.3443791482693,,
2336,299.06971304649477,,
2337,299.08651110977416,,
2338,299.1179350208327,,
2339,298.99607593407796,,
2340,298.82934073743445,,
2341,298.7232533732927,,
2342,298.7966265469608,,
2343,299.16403125551204,,
2344,299.4431574131413,,
2345,299.5777106021606,,
2346,299.22317382116006,,
2347,298.9529956252607,,
2348,298.8217116195437,,
2349,298.94077162830325,,
2350,299.0137217824268,,
2351,298.9531721583015,,
2352,298.95474907202265,,
2353,299.0734469583406,,
2354,299.36911943513365,,
2355,299.69534063530585,,
2356,300.0174817650439,,
2357,300.26692680005544,,
2358,300.27454821745545,,
2359,300.05490071769145,,
2360,299.88884227288446,,
2361,299.99595192445753,,
2362,300.33353457948414,,
2363,300.5208964338169,,
2364,300.56812096462795,,
2365,300.6465733878046,,
2366,300.84377409771486,,
2367,301.1364109743564,,
2368,301.42024335675916,,
2369,301.4574734088264,,
2370,301.13795345987813,,
2371,300.65207637479386,,
2372,300.339664391396,,
2373,300.4407562656604,,
2374,300.61681511771394,,
2375,300.7491776774552,,
2376,300.63889596289073,,
2377,300.4658944575722,,
2378,300.3718438703053,,
2379,300.4955665298046,,
2380,300.621140921842,,
2381,300.5345772381848,,
2382,300.17578925856895,,
2383,299.81054459779824,,
2384,299.66809526706066,,
2385,299.6391524521611,,
2386,299.6262941862282,,
2387,299.4768644568321,,
2388,299.3284496839015,,
2389,299.38444243779367,,
2390,299.76865961403024,,
2391,300.31754294344665,,
2392,300.4991408994155,,
2393,300.2271587467275,,
2394,299.64385916700684,,
2395,299.1518957012866,,
2396,298.8921426201193,,
2397,298.87811140725563,,
2398,298.995987011966,,
2399,298.9617417937798,,
2400,298.90107188152734,,
2401,298.8807387223158,,
2402,299.1905339941949,,
2403,299.773514334867,,
2404,300.1735094279122,,
2405,300.1587701856408,,
2406,299.67377694369566,,
2407,299.31826969754945,,
2408,299.10386103584693,,
2409,299.03737272918625,,
2410,298.97375451006934,,
2411,298.7950394312473,,
2412,298.6544957309089,,
2413,298.6040603200006,,
2414,298.9728284487346,,
2415,299.41016181424453,,
2416,299.7860234913704,,
2417,299.7964571727767,,
2418,299.5872741451902,,
2419,299.31225222748117,,
2420,299.12440698672805,,
2421,299.07317067922946,,
2422,299.1674104864217,,
2423,299.17877303882364,,
2424,299.1208016734973,,
2425,299.0407677155003,,
2426,299.0979299507232,,
2427,299.26258735436096,,
2428,299.4380295053075,,
2429,299.513055079676,,
2430,299.4796967146267,,
2431,299.33730800109305,,
2432,299.26875290777497,,
2433,299.31259182503067,,
2434,299.44016925621304,,
2435,299.52311663952366,,
2436,299.61918409401557,,
2437,299.77105507661923,,
2438,300.02068866842626,,
2439,300.330353811036,,
2440,300.59278981224156,,
2441,300.68961482823835,,
2442,300.47947125456886,,
2443,300.21441496668604,,
2444,300.1456664725333,,
2445,300.37472825561787,,
2446,300.8727290079499,,
2447,301.1783513586559,,
2448,301.2200314456113,,
2449,300.99927225825087,,
2450,300.8944253753405,,
2451,301.05511200701227,,
2452,301.1967741476714,,
2453,301.06096822991674,,
2454,300.64830708151004,,
2455,300.3363338228212,,
2456,300.2274411342294,,
2457,300.316449951519,,
2458,300.45483657989485,,
2459,300.5660228137106,,
2460,300.5611233315681,,
2461,300.44349953820375,,
2462,300.28795070774186,,
2463,300.25436593030713,,
2464,300.04639485004003,,
2465,299.71524109295143,,
2466,298.9575139259927,,
2467,298.4317813893368,,
2468,298.06670674385856,,
2469,298.0991798228147,,
2470,298.14207559534134,,
2471,298.19232359374377,,
2472,298.2641880412344,,
2473,298.4966249849803,,
2474,298.8671022933177,,
2475,299.289138844755,,
2476,299.6190963383306,,
2477,299.7206906824796,,
2478,299.54461898571833,,
2479,299.3394894804239,,
2480,299.33806135004227,,
2481,299.49436385595686,,
2482,299.6242397886784,,
2483,299.59430508571904,,
2484,299.58132177244664,,
2485,299.64581308206647,,
2486,299.8543565899585,,
2487,300.13757186676963,,
2488,300.4057036475217,,
2489,300.51754174380636,,
2490,300.3995512943972,,
2491,300.1522229603766,,
2492,300.02619780967547,,
2493,300.07781260296366,,
2494,300.2201655218036,,
2495,300.1436567767137,,
2496,299.82827876415223,,
2497,299.27974548042704,,
2498,299.0977414335218,,
2499,299.2520750118465,,
2500,299.69466447272913,,
2501,299.89402469103237,,
2502,299.8854297806992,,
2503,299.7332011456106,,
2504,299.73765839804815,,
2505,299.9165261367121,,
2506,300.1519059563104,,
2507,300.23688232228807,,
2508,300.3207999299655,,
2509,300.62268478037157,,
2510,301.1110398147334,,
2511,301.65706264449545,,
2512,302.074774220719,,
2513,302.28527237791764,,
2514,302.2524650226084,,
2515,302.2690930101792,,
2516,302.42163773485373,,
2517,302.7007153690654,,
2518,302.8633413849411,,
2519,302.7863874288939,,
2520,302.58070935514803,,
2521,302.0224901954887,,
2522,301.3997036157337,,
2523,301.0174944933155,,
2524,300.7342123086218,,
2525,300.3723083933732,,
2526,299.6174098975922,,
2527,298.8511234812468,,
2528,298.3751697244848,,
2529,298.17227257587746,,
2530,298.0260149376741,,
2531,297.73767384838857,,
2532,297.6425482458414,,
2533,297.8284629229876,,
2534,298.3670709673404,,
2535,298.87320547060517,,
2536,299.2586203399588,,
2537,299.23307819346786,,
2538,298.9553645848595,,
2539,298.7111601521968,,
2540,298.6799657649356,,
2541,298.7771765792449,,
2542,298.88578408611505,,
2543,298.942256130318,,
2544,299.028463162982,,
2545,299.25035747356395,,
2546,299.7364543586928,,
2547,300.22987933696817,,
2548,300.63868854659523,,
2549,300.69634715443317,,
2550,300.49905752528394,,
2551,300.2104282732335,,
2552,300.03864499491647,,
2553,300.0484415550736,,
2554,300.1655475624351,,
2555,300.1655881323865,,
2556,300.08214326216626,,
2557,299.85076613659277,,
2558,299.79300529872404,,
2559,300.0054889657002,,
2560,300.15314987733666,,
2561,300.06395473936203,,
2562,299.5860628009736,,
2563,299.2204858862158,,
2564,298.9730954478632,,
2565,298.89147062914344,,
2566,298.8601095204667,,
2567,298.81561261155866,,
2568,298.8045914788383,,
2569,298.9208579517579,,
2570,299.2381732212038,,
2571,299.6840965475741,,
2572,300.00522510875294,,
2573,300.1356682978568,,
2574,299.8881322808131,,
2575,299.54507628676583,,
2576,299.1745899161985,,
2577,299.00669768440235,,
2578,299.0399784401821,,
2579,299.10228033884437,,
2580,299.1923001653874,,
2581,299.41521965665135,,
2582,299.7382027317067,,
2583,300.08680381946266,,
2584,300.2539629306087,,
2585,300.2259878471154,,
2586,299.84620041041495,,
2587,299.3076042285472,,
2588,298.7779204450963,,
2589,298.5143584237835,,
2590,298.4035682123919,,
2591,298.3368615110635,,
2592,298.26567713034734,,
2593,297.9658521898897,,
2594,298.0018921905971,,
2595,298.25294043185363,,
2596,298.7975812923533,,
2597,299.0409523264705,,
2598,299.08866039557967,,
2599,299.01166790062916,,
2600,298.92463494979165,,
2601,299.0258274105209,,
2602,299.159315940207,,
2603,299.252438324063,,
2604,299.2664294049817,,
2605,299.4495014474739,,
2606,299.8120042297008,,
2607,300.34475537544125,,
2608,300.75747704854217,,
2609,300.93025910877674,,
2610,300.68308928442406,,
2611,300.3953015465297,,
2612,300.2940375808816,,
2613,300.41882562567986,,
2614,300.5575840244435,,
2615,300.63672361170507,,
2616,300.5543460989927,,
2617,300.291212027249,,
2618,300.1132656123575,,
2619,300.0309152448446,,
2620,300.07696826464564,,
2621,299.8312828070953,,
2622,299.3837469521498,,
2623,298.8781730408302,,
2624,298.60284860583494,,
2625,298.59690757670137,,
2626,298.73425963694973,,
2627,298.78028321705034,,
2628,298.80991256379656,,
2629,298.96491749730984,,
2630,299.3118616187,,
2631,299.783045531081,,
2632,300.12196798429574,,
2633,300.1446434342333,,
2634,299.8955446999558,,
2635,299.649839299744,,
2636,299.6163362761472,,
2637,299.7034315306516,,
2638,299.8236711907194,,
2639,299.8110679430216,,
2640,299.65393384907605,,
2641,299.4965426183765,,
2642,299.6185349596612,,
2643,300.0343891509415,,
2644,300.447225085727,,
2645,300.63242715326464,,
2646,300.6249598075542,,
2647,300.59040616302883,,
2648,300.6330667682339,,
2649,300.84467212136843,,
2650,301.1965060176924,,
2651,301.49239001820837,,
2652,301.6527668349956,,
2653,301.7053232619939,,
2654,301.77489970648134,,
2655,301.92946515008333,,
2656,301.9295040739327,,
2657,301.5507008664281,,
2658,300.6267587899137,,
2659,299.7055189557904,,
2660,299.07527168258434,,
2661,299.04143960516404,,
2662,299.085126272335,,
2663,299.0745574852681,,
2664,298.88089927871596,,
2665,298.66596871534324,,
2666,298.6803510497332,,
2667,299.0257203541969,,
2668,299.34665413845283,,
2669,299.32249548067233,,
2670,298.9213583255968,,
2671,298.5430357769261,,
2672,298.35483787339865,,
2673,298.26711479296915,,
2674,298.35139540574727,,
2675,298.3924011585132,,
2676,298.4016131793458,,
2677,298.4773937513086,,
2678,298.6884963877971,,
2679,299.0538044565431,,
2680,299.40266370595936,,
2681,299.5963691590402,,
2682,299.55163392670164,,
2683,299.34276556500254,,
2684,299.182864425172,,
2685,299.28324474240105,,
2686,299.50782447454066,,
2687,299.6687940771408,,
2688,299.61726822193356,,
2689,299.5501021190749,,
2690,299.66621601069704,,
2691,299.98801270477776,,
2692,300.2430222560508,,
2693,300.2831583573961,,
2694,300.0078484668862,,
2695,299.5727754023913,,
2696,299.195548956561,,
2697,299.06296098833894,,
2698,299.12953381120593,,
2699,299.09629086070754,,
2700,299.02418284760955,,
2701,299.1256759896114,,
2702,299.4913835289462,,
2703,300.00457586135525,,
2704,300.3559410142875,,
2705,300.4876446175947,,
2706,300.31006506788685,,
2707,300.09475131326167,,
2708,299.9793115769117,,
