Experiment,piControl,historical,historical,ssp245,ssp370,ssp585
419,300.3438679830329,300.401596980398,300.6965732641241,301.71846907752064,303.0524152821711,302.8627479902499
420,300.3029893915719,300.23072924883814,300.57955985578764,301.524160217731,302.99686177631156,302.844973099877
421,300.2660535501602,300.393356159594,300.67320374399293,301.77824925332766,303.0944105281221,302.81685938008167
422,300.39437410726003,300.91462947699125,300.89107859734406,302.38121504865643,303.4865266015392,303.0447203253063
423,300.5926337492849,301.5608985239019,301.1849098155605,303.1252600086305,303.90985511320883,303.57058390547877
424,300.5973556658176,301.9744055489045,301.39136811091134,303.5450376149409,304.1492011363712,303.89077575513846
425,300.2861965155703,301.86641649166495,301.55651488179444,303.37653405876125,303.91349900144814,303.6450728145917
426,299.6607454211051,301.49541076900374,301.20268584288686,302.9080485237028,303.3472551383032,302.80907388415216
427,299.2316127145786,301.1748119551914,300.68205884072955,302.42985069317143,302.7096189920747,302.1817016794483
428,299.14933975026946,301.15938555499514,300.10919977382423,302.30846788240456,302.29466059698467,301.9707453149858
429,299.3149625799303,301.22653759848873,300.0265611681781,302.35488991524466,302.1465393876929,302.2250608100859
430,299.5229956740486,301.30254861682744,299.9640890336119,302.4820986341186,302.1281926940184,302.51918178086044
431,299.6576985178909,301.2016306345423,299.92085685737385,302.4584403025651,302.18235242501027,302.86990575277434
432,299.7428782236896,300.98777352403505,299.8389888706797,302.41480565975496,302.21736833754744,303.11991090929433
433,299.976272953767,300.9146898403712,299.9521685539339,302.71745752459594,302.5542512118859,303.38443765272126
434,300.38101678899346,301.10813360015686,300.3203093928225,303.2245170411854,302.988856204466,303.54799586205684
435,300.85766942403666,301.4954681023,300.71193233406746,303.7269140060692,303.47425025732645,303.79913693422105
436,301.0315431680105,301.6919021053573,300.9170884036601,303.81702968052053,303.5846379123805,304.11104275170646
437,300.9014853467838,301.2314384857872,300.61860194204854,303.5217638858758,303.4343688478434,304.308230341235
438,300.57863328471365,300.2512955374546,299.9414128827318,303.04724144691414,302.93290061605643,304.2126042633329
439,300.4160308541193,299.60738838423373,299.59995377125654,302.50975741663126,302.68253606604657,304.0666747697117
440,300.499764901761,299.53523965390053,299.7290617531133,302.22642872223827,302.7354867218027,304.33100927349926
441,300.66531975229503,299.80164994593184,300.21437405921364,302.17881160814596,302.95917461712224,304.8051485959477
442,300.82547526085176,299.9443122011857,300.56369104926756,302.2837486366362,303.10472979461696,305.14656482424994
443,300.8872908495491,300.0595633680435,300.64966732555666,302.2528918428995,302.9094839669017,304.81233606410495
444,300.9937663706284,300.1712512395307,300.65377427124355,302.0019623634782,302.7770509872928,304.2094543937015
445,301.1423679008927,300.3700062281198,300.67324471290846,302.14177445581066,302.84771290467216,303.6986834486752
446,301.6090098748751,300.65139803911245,300.926756611657,302.5185696933692,303.3493411925081,303.69302110668605
447,302.1024037513426,301.0099903589424,301.1230392157095,303.16620648169516,304.1664300125825,304.06687515321875
448,302.32938750321176,301.0185394079646,301.3768093331028,303.3749317781012,304.852229741889,304.3581484141982
449,302.18184768797784,300.4369366731658,301.2165231731745,303.24707108214096,305.0470935445744,304.3832212498869
450,301.7627348588689,299.7145443334668,300.73994227353,302.6207275728927,304.7770185621122,304.2310156244162
451,301.2538825230032,299.3311754751708,300.0768420296906,302.10355307466006,304.3589417235319,303.92901111716816
452,300.9232766952201,299.27933876264404,299.7022758786118,301.82528137380405,304.2020394690156,303.57402455125464
453,300.8472221820021,299.4429546945537,299.7264611393533,301.95768503711844,304.3466681172519,303.25276710160324
454,301.08699313893567,299.51661128446136,299.8894729697982,302.19997830856033,304.4374845582222,302.9792245771252
455,301.25846503531585,299.6936818152362,299.965918916843,302.4601432701481,304.0957616449662,302.8951622444506
456,301.2027993055423,299.74991435571496,300.19570965947486,302.6977467583908,303.50549642244897,302.81827801926244
457,301.22531321517494,300.1161041498249,300.6203733911697,303.12294631824665,303.17415969964253,302.9421625906363
458,301.4925492102861,300.6723314114589,301.34101502660155,303.55716075176116,303.36106665065125,303.33459572970565
459,301.9836154452502,301.1624407316221,302.0688097853611,304.0469611323128,303.7364443741938,303.9176026808433
460,302.24446347767156,301.1507282136665,302.4368497166585,304.1703254793274,304.0353718243935,304.56995644285394
461,301.7944700151846,300.44503606963576,302.13619644249536,304.0376918228601,304.14041237722546,304.6536357163086
462,300.74885863293474,299.3215922317537,301.08827737206315,303.28906837503683,304.01672144217963,304.3538896505883
463,299.78501589117826,298.72853740777333,300.1837593731935,302.41402503196485,303.8978031398553,303.8917246810568
464,299.40474015633635,298.7469384455257,299.8658956553884,301.8360229816283,303.7433435868071,303.5892330659928
465,299.58768069292717,299.1829227592757,300.12150373005056,301.8157318800331,303.652691553265,303.50521301598866
466,299.992131885501,299.36732459862196,300.3711690722202,301.920557603694,303.22905961294776,303.32528768123933
467,300.08336240338684,299.38092482378323,300.3460054297046,301.9718575975276,302.8948214360886,303.0502180998024
468,300.00863749934473,299.4102244727194,300.3652462353097,302.06835825487195,302.7414564693309,302.78914351062804
469,299.9997683269383,299.6007233745335,300.7913683535005,302.4975709477119,302.9686388177409,302.6456008341411
470,300.28683311651747,299.94746475006576,301.4411808210318,302.96717190165197,303.38004484357657,302.8422139549328
471,300.7548882078279,300.31703164312677,302.0120449212199,303.35067692361974,303.7762836349116,303.2859201780078
472,300.9000558243181,300.2794610149999,302.0473664980049,303.58692474485605,304.0524937158629,303.6070588368116
473,300.47360456052866,299.75954190554666,301.5960509532544,303.5298896335357,304.1739473484177,303.2093405008943
474,299.6104010524675,298.9964856939077,300.64740471072236,303.0090874648128,304.0800391426215,302.45962200125524
475,298.91156162568154,298.6774250519254,299.94517462080285,302.1666128209609,304.04112055009574,301.8362787097266
476,298.72626829395296,298.61051494844145,299.702355144729,301.78420356960754,304.0728921579566,302.0114727923743
477,299.01745383571506,298.72249848778773,299.90245815147955,301.8154264050399,304.32740238061496,302.23002167355776
478,299.3934597821735,298.82008782508865,300.0359152788414,302.1307479526339,304.4920300177889,302.2808247647246
479,299.6142173456764,299.01395834019013,299.92526161870256,302.0902490247809,304.2878851341906,301.9540987721449
480,299.76757488548384,299.318977871683,299.85422929457235,302.01171394977024,303.7735598409201,301.75098786055634
481,299.9925431046025,299.61213203403537,299.7856446839873,302.0849603845166,303.3078307262976,301.96108561865054
482,300.32419102360456,300.04310106397764,300.0268888311338,302.27943028811893,303.3711483991075,302.32452473309974
483,300.62279883667696,300.28976056744074,300.2886548678379,302.4248772248671,303.84798844028364,302.6456453403734
484,300.61543375168156,300.247608771312,300.5418988495862,302.3899672872298,304.06862650349257,302.66285950631544
485,300.47491056291307,299.73500445859935,300.2721900357742,302.1524769599733,303.868146038249,302.51381219401486
486,300.1853265767545,299.17516948043425,299.9239919964686,301.80184000577543,303.1308311852656,301.84352986096775
487,300.0077025055216,298.84516217724354,299.6703972883932,301.6340200315197,302.65554722883024,301.4889815258103
488,300.0690064077346,298.99230082125996,299.8573679449318,301.5492128804438,302.5676953528063,301.406274548089
489,300.1558028536211,299.23968353047275,300.0164658933201,301.64670911992516,302.8142701494573,301.8882625838117
490,300.1455487918145,299.23596789768754,300.04627104580095,301.7669789452514,302.92326711900455,302.19414987560094
491,299.9199951371344,299.16445014409265,299.80476466501324,301.82771409162984,302.8060909942076,302.27341222607123
492,299.7447537846097,299.19666250170576,299.6328130743672,301.8509159828989,302.6048219933305,302.19983070831313
493,299.86633287519174,299.58892381211695,299.6549443604809,301.91043674161233,302.5516828245873,302.3223326528527
494,300.1880267280797,300.0439370038626,299.98900675541466,302.18008334145406,302.55887113664943,302.7982708546977
495,300.605976598377,300.3420790877963,300.4483812094254,302.59055121307625,302.89295074214925,303.52766245653964
496,300.801610320423,300.39915791091806,300.6581089043785,302.9040898343698,303.05878517689274,304.1057076223221
497,300.7803523261068,300.0639407520667,300.3549418932451,302.9145292746612,302.98578970046657,304.26166067120573
498,300.60456123939684,299.45409750986687,299.6375375598818,302.65268541530617,302.7132648719594,303.8614721413264
499,300.53697254534654,298.97585162517015,299.04643011843297,302.2748940105758,302.5243871596247,303.4511776050086
500,300.38551792193886,299.07081716047605,298.88241547878243,302.2540254484357,302.7115160237119,303.20046661090436
501,300.2579585984671,299.3645084797314,298.9849279498637,302.30012561411564,302.6974093929534,303.27346776153587
502,300.16665867925724,299.56445480823123,299.16626102313046,302.4503550846185,302.8200330663229,303.2888697663188
503,300.1056164064093,299.32689117455897,299.35386748267643,302.36069883006365,302.6078988414578,303.1202364961509
504,300.18201939410915,299.34121133897725,299.5701768636433,302.2111212802277,302.536920568138,302.8995324974291
505,300.51418439962686,299.60751508361915,299.9569929440145,302.19955320502214,302.544572217338,302.78244849547787
506,300.9821650141624,300.1535843101446,300.2410651650203,302.4994410776159,302.70683312134366,302.92297880275896
507,301.3329980083715,300.50545503874986,300.76850454360414,303.03478486270257,302.8787055854303,303.2960836109034
508,301.4619637532525,300.64320147028633,300.9950237129221,303.51041377418136,302.7041384521042,303.4261197913452
509,301.32434498074,300.3834561575337,300.7587049523893,303.7283625714306,302.3346329187064,303.2320270847089
510,300.9627150473181,299.8517862400838,300.1458724753297,303.6222482449555,301.7426125243513,302.7979052625842
511,300.7625540991566,299.37944156916996,299.61804991228274,303.3202953638759,301.68274834980724,302.54587280461425
512,300.870108053323,299.42223586586744,299.6268110139183,303.07044051499525,301.7409857033578,302.58356832166464
513,301.1594322546875,299.74576859262385,299.55846841171495,303.24073018140996,301.9433055344633,302.73189093728246
514,301.15692818430625,300.1129584467364,299.64842812923126,303.54717047753894,301.81957991825806,302.7300991241563
515,301.10510311218604,300.02643195958115,299.6381286067744,303.5899861917688,301.87660027119256,302.4831532889237
516,301.161826658616,300.022610568466,299.8141668963888,303.25248878249084,301.93671995334614,302.3022612555093
517,301.31389095788063,300.08349691021743,299.9803820239335,302.9593770103859,302.0365631473546,302.63825098628996
518,301.39564483755044,300.43731831137933,300.2583335551244,303.14797093266674,302.0859530470694,303.37913927795483
519,301.5884660448428,300.73026708088696,300.58443485881685,303.55958237143733,302.4140643478062,304.0676358026808
520,301.8988995025923,300.91174825013854,300.75045300931146,303.97872665986716,302.5874826832971,304.4621692414373
521,302.0625007835975,300.78559640802496,300.6100124748087,303.76717063448444,302.34913877479374,304.35326184525496
522,301.80096835745445,300.26046668641146,300.2811787738155,303.1282230548262,301.7477105436348,303.81679263422876
523,301.325588232326,299.70801857760006,300.032229435525,302.4479490550202,301.3193551784288,303.09747159312855
524,301.1116976135399,299.46787241731687,300.09492997200886,302.260681058111,301.21551941588103,302.8866377392421
525,301.23070435822837,299.6336241634722,300.2022590787437,302.40139999613564,301.3114049401872,303.15843903147857
526,301.28411960674356,299.9867629778905,300.38690719269863,302.57939348537565,301.2686738547995,303.40541600009493
527,301.28485568166593,300.0566310439108,300.3806560106086,302.49870245915434,301.1834699566311,303.2620770543436
528,301.07701562184394,300.1215886738167,300.4796953794491,302.4444447736062,301.1654205197985,302.94332662088885
529,301.0620374900682,300.2628206260533,300.35020606044856,302.4511513447972,301.395180815418,302.8564136509792
530,301.0591797981944,300.70616973565603,300.347268314157,302.57411225784364,301.98621100102974,303.1194771475218
531,301.3565127337502,301.0478559474498,300.4015890234017,302.6953747321086,302.6054268323496,303.5337207576709
532,301.6380293839223,301.04636911643865,300.58800093632897,302.6786211075965,303.12355255977127,304.11364240354186
533,301.5849016560397,300.64401986533545,300.45281046630095,302.56848875708357,303.0768962246273,304.2977022437695
534,301.1806948510695,300.02742830863093,300.03981742804945,302.415766220771,302.799486009389,304.06084643063963
535,300.90662491208263,299.50025003275556,299.78425025536376,302.1357750505127,302.4328494016322,303.5137282254679
536,300.97128867535713,299.4535265429079,299.9736828901421,301.8714377274835,302.5066493779704,303.1078531844651
537,301.22517432274896,299.69832704692243,300.28567820991526,301.75886263391726,302.76470694932135,303.0933245246001
538,301.25101870231975,299.9636669235415,300.3599230842819,301.7708600964366,302.80373524138463,303.1675043538644
539,301.1555457715103,299.8005197802186,300.19530776260143,301.82984409814316,302.5168765678635,303.2524514665466
540,301.0300954810444,299.63028879260764,300.1726202336669,301.87413505775106,302.3169255255237,303.28732760489345
541,301.0936767866402,299.7359798330954,300.3449516661835,302.12462270503534,302.57459802072344,303.42364682376984
542,301.33292475948076,300.2042722259048,300.75969951560813,302.5141532410158,303.1594293784101,303.7641028018373
543,301.7160742827825,300.57524775377834,301.2228225905112,303.031975676661,303.8720347865238,304.24532295530963
544,301.98990744593294,300.88058695400724,301.58596279032537,303.3697947842003,304.4992374809374,304.66603379940835
545,301.8567349867157,300.7849630276997,301.3981723935208,303.1772301790274,304.92525789596067,304.7435475141494
546,301.1819170341077,300.5448896503504,300.7984439661427,302.38330029275227,304.89602669553864,304.7271387393408
547,300.2931550650955,300.2229540390727,300.2223047532214,301.7393039395183,304.8604347147745,304.6953683301712
548,299.9020017378457,300.3928922346435,300.24541172775145,301.5468305436231,304.9544455269044,304.776134821344
549,300.09558897173036,300.6166498487523,300.7436749138147,301.62186498708326,305.22769997675033,304.70356373256925
550,300.44713151123636,300.62492912160195,301.09360710283994,301.6921900671784,305.30420420121146,304.4544976458426
551,300.32759563475224,300.2084942031802,301.01184304714866,301.70327637182646,304.96728354792646,303.8952722611274
552,300.1097291017427,300.023117948137,300.60252434465457,301.81526396068534,304.5238175456637,303.4493461828808
553,300.1688610071865,300.0546264517047,300.5873099047344,302.0545439850755,304.39367017185106,303.36253157013283
554,300.6974617425375,300.52649571131684,300.9324673577364,302.41548794024936,304.6437269934184,303.84151932025435
555,301.31391326706836,301.0500968377996,301.4647067409876,302.8625368751763,305.0328798125129,304.3031782901534
556,301.764958201786,301.44371535540284,301.8110097170481,303.15638329076916,305.2955756768726,304.6003767476289
557,301.9270962102664,301.26550223409185,301.87330327156036,303.1554134721632,305.29804376065795,304.58860745871203
558,301.50656784933267,300.7105113308559,301.5087848050819,302.80747984643114,305.25918922664624,304.4384809287381
559,300.9857088975964,300.2206397522788,301.0823157806407,302.2819111958465,305.2473710736321,304.2575550185004
560,300.5985499083005,300.08144872397537,300.9905492744053,302.11728301862473,305.5337079352393,304.0367204114889
561,300.73592666234276,300.2194948983578,301.23436162741837,302.3161789330227,305.849081319557,303.7664127886483
562,300.98861049100236,300.33693953578063,301.3606899460006,302.80121185829563,305.83086949866635,303.35587721333445
563,301.1163583952838,300.32792406270124,301.1429581333498,303.02486890438075,305.4257778210204,303.0360517351919
564,301.0615901358256,300.2637701191182,300.9458791326055,303.1174415967192,304.88212849220145,302.782115568121
565,301.17375699938725,300.4316470356021,301.0029884661804,303.34077203807715,304.47030376492484,302.8102056929923
566,301.5935552995705,300.73628836516247,301.33194295087355,303.8431624830687,304.57740798273375,302.97836350254727
567,302.19752399864547,301.0336508280918,301.8578271016003,304.25578378386257,304.88228256781616,303.41380143920605
568,302.5621122332735,301.22526910094706,302.2070041103967,304.4973005850481,305.0857903797405,303.5710323092585
569,302.262412212384,300.79260208827435,302.0098974762299,304.2626048273302,304.8330103572378,303.3397264904923
570,301.23402082659965,300.2340810709195,301.09850896709463,303.8985058925161,304.4666871108356,302.83157388350963
571,300.5163088938841,299.6997427137456,300.33020604971694,303.6839122058795,304.15531444613936,302.4964606972943
572,300.35768528312184,299.8141393125154,300.0781849969732,303.72197806960133,303.8509238645906,302.5667820438553
573,300.818918118731,300.0705619749078,300.3169958650264,304.04003429431094,303.5294779804269,302.6603160071693
574,301.0059176411613,300.21188253701666,300.46945486170614,304.0185333472887,303.1931268999679,302.70137416269654
575,300.9407100965636,300.20128766067586,300.571453495726,303.86995384902906,302.94084256586757,302.4412082055109
576,300.8129305284794,300.06472972463405,300.7871267811382,303.65090161674806,302.6690966174993,302.33647806404787
577,300.8111624991081,300.12640898949036,301.2922960858244,303.6876902210067,302.72260932324707,302.4010991208568
578,300.96576390011023,300.2180172196998,301.92929881082216,303.9310857061521,303.082043392423,302.89458420709406
579,301.32073422644436,300.5464901027081,302.68109406170873,304.4884029547218,303.6556471585027,303.4336252684754
580,301.57648956642606,300.92940773200775,303.1709992356274,304.95243028450903,304.04891695080096,304.12509292325564
581,301.3654104120288,301.11369204032565,303.34008883530333,305.1558815612838,303.71727583264413,304.51144305354507
582,300.63028321736704,301.1260197442121,303.1259406680793,305.08082059860993,302.8209066542683,304.32083227833976
583,299.68368788227434,300.8920208070954,302.96639220474776,304.9810806938414,302.19171815296244,303.9277830256417
584,299.2361130895372,300.9661263245801,302.96175269839733,304.96123371222365,302.0557034204861,303.55667683669185
585,299.1278940723747,301.040042125618,302.9696427908512,304.8876380740944,302.2248360595883,303.73874759430646
586,299.383096154947,301.25918496846316,302.54182977824433,304.7220413093644,302.17952865624653,303.83863582093267
587,299.4091886189174,301.270012940099,301.82751329151716,304.37780651778934,302.1690563458885,303.5695962774675
588,299.4575638164136,301.2013676711663,301.1815051398374,303.88685795608836,302.31697454358823,303.2950642509492
589,299.71618937056024,301.14817218480533,301.2044352153621,303.5600370482947,302.53784642661475,303.2093029498779
590,300.22737292883085,301.30816936009955,301.59868347399726,303.74509273545135,302.89779612787584,303.59706048542347
591,300.5953868208134,301.72847354289485,302.10717822879667,304.1125029537547,303.10816864373186,303.97594263040395
592,300.58590036332475,302.07039162761953,302.2839048027975,304.51212887161734,303.22525083155546,304.1157059016437
593,300.3357538255697,302.03373469355915,301.75086340948445,304.46874461358556,302.8798619707306,304.01409821869146
594,299.8022954877644,301.67693855826155,300.9043841812383,304.03270806196747,302.3384921101122,303.56219794002305
595,299.4900673217112,301.40100646148926,299.67350213790274,303.07395734877474,301.86701787288837,303.29103016683854
596,299.500448047156,301.34702236892593,299.18044520800964,302.39586043226456,301.87401503736163,303.26976408402794
597,299.81120397813953,301.62513387866375,299.13340814999583,302.16209257811596,302.17313236809764,303.58239267007576
598,299.8447456513372,301.65497741742206,299.5906858778735,302.3621097506264,302.50687037599243,303.61567650127273
599,299.54360995530465,301.46949315087005,299.7668167014403,302.38850804062713,302.47170805478294,303.40546729120734
600,299.4315595516375,301.0770365888715,299.9013644482213,302.39588471894996,302.2399458624802,303.1322035570068
601,299.7456019399039,301.10633653853597,300.1161077107572,302.45097883372586,302.0958855798498,303.1786270976748
602,300.22611552498864,301.3538256060924,300.54700493132617,302.8201538737278,302.26851337267493,303.3856444213082
603,300.41672328955997,301.7140597229395,300.904772143654,303.4049513398243,302.89193461982546,303.78475888118834
604,300.4316252893172,301.78832874646514,301.1453285877089,304.0506116442014,303.31775317668126,303.9997435262216
605,300.2478415577581,301.48875747505025,300.8398957248699,304.2036261720744,303.1212392533653,304.1169340447486
606,299.7364237028965,300.80691157485796,300.0959923000415,303.749227843508,302.6455910896091,303.6452193761965
607,299.31774534134274,300.17136896264583,299.6442218232258,303.18010869819733,302.14440555527375,303.26926533649447
608,299.2052800233633,300.01406107821026,299.72112005850767,302.842520473941,302.2163094487361,303.00541268473063
609,299.69516465401017,300.24431377306274,300.0179028241195,302.81514688755107,302.35930174580767,303.1669860944825
610,300.19773413922655,300.5101217084878,300.19275006986595,302.7441947404628,302.55873531196124,303.2783204882077
611,300.558247776251,300.6956272276215,300.13711790737034,302.5713588820069,302.65616125711745,303.05061225589833
612,300.7515663769733,300.73916674781975,300.1440628110409,302.43132412129177,302.72102047771614,302.88501169441224
613,301.0572277271653,300.98199604808383,300.48225417524804,302.63392866554983,302.88211806410277,302.94424817514056
614,301.4665617330633,301.3038672060663,300.9202865221262,303.19043838715567,303.20787130300124,303.51659710169656
615,301.93589153595383,301.8711068473436,301.3339745881681,303.77919790146706,303.7026164628956,304.113931844889
616,302.1528390915373,302.13879754189423,301.2795231371227,304.1668833293824,304.1774597051728,304.652804540732
617,302.0567951470071,302.1434064559116,301.01123274807367,304.0447354503183,304.3255026450187,304.84470861222593
618,301.7235327577359,301.6662512149283,300.4622524640256,303.84597116732465,304.1002190434884,304.7281553317024
619,301.37929743956124,301.08620541663,300.2145395139545,303.5185363839409,303.87487269613376,304.4049044702262
620,301.1600361201386,300.8167775654568,300.30349565512796,303.4964961965475,303.8876119739936,304.1386242964093
621,301.4585266670711,300.71583059110367,300.5408543651731,303.54838640513225,304.1275022141747,304.2124742370028
622,301.87288243281137,300.7331844663668,300.56526515471023,303.55540562201094,304.3293612786667,304.45179905885635
623,302.33686659583947,300.5076717783981,300.45784800395217,303.3116380135388,304.3416840923492,304.67195496780397
624,302.4830799553773,300.4806174719235,300.4230981306898,302.92377108431543,304.15676803404773,304.52564231257446
625,302.65179862196413,300.7913928891067,300.4848089943792,302.7281772161396,304.03786546646865,304.3225468978056
626,302.93056638144657,301.2715764495238,300.7194510342966,303.0494254074478,304.0954382224351,304.2151104208842
627,303.2059500152008,301.73102925000836,301.04147373253574,303.63372764132515,304.6071013157595,304.4366066406114
628,303.442039501858,302.11394858628756,301.076735294761,304.15507531806253,305.153498893104,304.5914037874824
629,303.38470921955087,302.05481829872366,300.3985804927493,304.1639731693545,305.462239764753,304.1710622038151
630,303.05801725488845,301.49204753013413,299.5552689261772,304.0825531196189,305.36395958356553,303.36191840533223
631,302.79615913059143,300.7502437925111,299.0677082801522,303.9389004047216,305.0784235415866,302.84869475297
632,302.80743320039005,300.3094156612746,299.2789210204162,304.15987034904,304.96525443751244,302.6719753838506
633,303.0919664469273,300.4426605599587,299.57969699195746,304.3189187994406,305.0325379024943,302.9187985320428
634,303.30949769884256,300.63205361522756,299.7687697455785,304.40255567575156,305.04566231207474,302.88654720500546
635,303.1522021730711,300.75364886969334,299.8942616985268,304.0434368211991,304.82020151805926,302.9374891576231
636,302.7497842971341,300.8291676572516,300.115555917816,303.50839526396965,304.3233669877475,302.9389724444348
637,302.1661650135811,301.2002416289386,300.6315813382127,303.2491037941376,303.9722923986554,303.0479455006949
638,301.8592573786901,301.8240314148208,301.1206212030862,303.41846074157974,304.0623476074413,303.4633011131693
639,301.8119053638295,302.39889285529995,301.6323645774324,303.8193285099813,304.3984758036788,303.78798182595847
640,301.88614836139953,302.6620356175476,301.5560201282651,303.97089629192396,304.71814831556145,304.2615479184968
641,301.9482128120016,302.4925934363223,301.15755428768495,303.83099247234037,304.7307770581095,304.531354426367
642,301.5716265228198,302.06473633811083,300.3062005075038,303.3665954365102,304.52161915139806,304.60798721264706
643,301.3463836871522,301.71909961020793,299.9476350959509,303.07526629124624,304.04810399345354,304.5662412992508
644,301.07724775080436,301.58359220322023,299.83993375034805,302.9578937757203,303.50786119575196,304.45780083251617
645,301.0760430981824,301.69754081132936,300.22655835628575,303.100228005833,303.2161061145927,304.4322846155882
646,300.73795675789614,301.71466472129333,300.4487283710202,303.1608337905563,302.9933507271065,304.1200332849811
647,300.24667226223045,301.40176104222786,300.59151334744934,303.1156360472483,302.65347653285386,303.73461036674786
648,299.8388605767875,301.04901521608787,300.5663182931723,303.00336827272076,302.3366027509665,303.4853824350534
649,300.1042616276689,300.76619980896305,300.83989353655016,303.0206582520844,302.30983411954327,303.6801257119525
650,300.63960370245644,300.87254934932184,301.2939755612026,303.2069973235823,302.87793567332375,304.2253633903876
651,301.33313044078005,300.98714366405244,301.8063481786953,303.6319261766658,303.3718982954799,304.82554413441
652,301.4168994380591,301.24311744015745,302.11375379486276,303.77361783590464,303.7285759473064,305.20881881481927
653,301.13360089656106,301.46061798846137,302.0846780555873,303.63706150129457,303.2441813882635,305.26042531440527
654,300.51493074955187,301.02803114782716,301.83826212287823,302.9374813126647,302.50603929997277,304.92284997050973
655,300.0097223105017,300.5168518098321,301.64619717371687,302.5758977595981,302.0153041250938,304.67000239060826
656,299.8800261149906,300.10405313072005,301.60732892603687,302.3896583297695,302.1184788044734,304.69914154871907
657,299.9660754559423,300.28748798981366,301.76940423042146,302.6241763872154,302.4543202486687,305.06756618533444
658,300.20594587154125,300.53323815461914,301.7727929801172,302.84960742782255,302.3917354112109,305.2899026172707
659,300.2118948421148,300.5118071987573,301.59570555672667,302.79728989368704,302.3585391959205,305.28972218624057
660,300.01071062781494,300.53867701615985,301.22674378361677,302.82822008882346,302.38136913112083,305.0971685815096
661,300.0466245004725,300.63968831722053,301.1139973105308,302.904905478265,302.56652433020355,304.9264835515588
662,300.3239106811207,301.0340585441905,301.1574923323398,303.4130478859416,302.8768323298591,304.94189219840115
663,300.71131440906413,301.39790826460353,301.5208865113425,303.987332982253,303.1413087894044,305.25263091682444
664,300.6587780627833,301.5765265372429,301.698211351867,304.4081019555751,303.48038424423953,305.59051972541084
665,300.077661393744,301.1127608971936,301.61910367912384,304.32583990814305,303.22158508775857,305.72325219368196
666,299.3612420515014,300.1582631254261,301.14829589042546,303.5625788254355,302.7461637950593,305.3564614478308
667,299.1503281365362,299.42981748693495,300.7281921798364,302.886945461164,302.3442003615371,304.7931756398938
668,299.50681287170295,299.33091569488334,300.47676393673873,302.70540843280037,302.3771090139337,304.1862662947199
669,299.9481237065702,299.62833254176553,300.57315527574934,303.14409245950833,302.6627504907365,303.921530791036
670,299.85113862258066,299.7183617223863,300.66342876381077,303.4577380978753,302.77112012792435,303.71005202544956
671,299.577025679685,299.75072458895266,300.61045127250316,303.37569264907495,302.46452670530385,303.4993332247306
672,299.4851273260622,299.81197660947913,300.5034851553219,303.1620772229871,302.12776054477155,303.2493499391462
673,299.7518942713944,300.05363302344585,300.61151716139835,303.0702600543966,302.0640077810776,303.2918385170834
674,300.20501149877305,300.24694097999105,301.0343577927272,303.42361973350813,302.5613055657918,303.6372205243434
675,300.6236152122718,300.4461575541554,301.3874921514768,303.9694921116734,303.1774446219052,304.25849996416713
676,300.89965757523936,300.4706741918622,301.38960639000226,304.5889145519211,303.7052750854931,304.6594112595805
677,300.559938543377,300.16723065627906,301.09172446662365,304.9627822047427,303.69186865479463,304.5264938677861
678,299.9349167182028,299.36443847458713,300.55908096959246,305.128878599811,303.11771582831597,303.77647586558504
679,299.44927635918606,298.684500014266,299.912755716034,305.09246420977775,302.43491144542116,303.04752309134886
680,299.7275834497841,298.4059887264572,299.60962949219356,305.0326542088989,302.17991888064785,302.7219269254379
681,300.2938265197922,298.68911580491925,299.68529980380845,305.15837313977875,302.41451432270037,302.7516835418985
682,300.7866702533901,298.93404297606,300.1635539551283,305.41879162657114,302.7515779883093,303.0184272391852
683,300.6596744891222,299.08810308850383,300.44742421349105,305.43559038803136,302.9327762629733,303.1128944279012
684,300.472569580074,299.2572999134579,300.62337047721934,305.1132688135676,303.03945631061714,303.24746638872847
685,300.44297623649265,299.6298948165579,300.7549047553703,304.5966425773465,303.30036841748864,303.4108295532831
686,300.7669740248907,299.8801173363532,300.93316136418844,304.50791494513777,303.5036770962452,303.826632891788
687,301.2743212750801,300.0872346332839,300.95484993479977,304.78444724136654,303.85071184200746,304.35841934129786
688,301.50929589945537,300.1272782958583,300.80681669767495,305.17181444202805,303.8827917775886,304.7896142702939
689,301.40291687565326,300.0960789394954,300.387166728173,305.29686157028,303.8562102370027,304.9525683358134
690,300.9568560438798,299.74668907673475,299.764362322872,304.99008262446256,303.5194186883765,304.6424611695632
691,300.51295539555593,299.3124913784309,299.17305402103443,304.78657415102685,303.5723386707676,303.91078325110453
692,300.4116766403878,299.02964324025857,299.0443445124854,304.5150899166786,303.8739926986223,303.52497576856075
693,300.31495062199446,299.2842990702102,299.18943089242754,304.6311563951352,304.35502805998425,303.3204862888792
694,300.3348773720424,299.72530711373855,299.32957987997855,304.6191022075584,304.2323733828188,303.39726396669323
695,300.2444335395051,300.1400636031651,299.1578399102278,304.29502047940014,303.6980256549732,303.13802512118053
696,300.35150740356204,300.2952256547222,299.22420625338845,303.77835002202033,303.241664343797,303.1106590122755
697,300.6218397427371,300.5931074464518,299.65123820041595,303.2596886254669,303.2902487708179,303.44506306069593
698,301.0004769468796,301.08342176193736,300.2077273444141,303.47264911121994,303.7560670203773,303.9220328477691
699,301.4085477896417,301.68710161713125,300.59797474183046,303.87880735844095,304.0711026612377,304.4985334068402
