Experiment,piControl,historical,historical,historical,historical,historical,ssp126,ssp126,ssp126,ssp126,ssp126,ssp245,ssp245,ssp245,ssp245,ssp245,ssp370,ssp370,ssp370,ssp370,ssp585,ssp585,ssp585,ssp585
830,298.593528435222,300.5569503885193,297.8197244926141,299.3422655718075,299.93242282149225,299.28284136731554,299.9176091850668,300.78275111440877,301.41008206057995,301.5926849233127,301.78927256258135,300.5709151094605,302.51685783318413,302.2550417001207,303.58017256505883,300.2278909188307,303.3160268977535,303.01517534936926,301.9378886154854,301.3370950711016,303.87046571496296,303.782984355887,302.77025674675315,303.04250804079965
831,299.2649498350358,300.91557765595377,298.04058329395843,299.9526740339418,300.57993380617404,300.0034309276372,300.64167620796877,301.198487649438,301.9048816939608,301.97773862144214,302.18497039921704,300.98682114210857,303.0887015305459,302.81640757906894,303.7513623677137,301.21909847937366,303.19937182454606,303.44135184785915,302.87915063911623,302.2448663886518,304.43308916442015,303.5569894345687,303.69947758387747,303.8145605978228
832,299.41136222709935,301.0640989330439,298.12660196277994,300.25552942332075,300.8686839623633,300.2803549670792,300.9166131230765,301.452587638283,302.25009563722784,301.97625150530536,301.9204339345117,301.4006733103538,303.4910436175416,303.2002071099277,303.3190383850136,301.92891577789055,302.3131606718046,303.17842833457377,303.4072973786974,302.6058126461077,304.6470925356825,302.68293145079696,304.27998068150873,304.0707483769542
833,299.37290803016845,300.4665734195365,298.1649087846047,300.066307243086,300.4879585717226,299.92769574538784,300.7945850490917,300.7856934125753,302.2894989878127,301.52736277083335,301.1935037344105,301.38800698917686,303.14594078300973,303.07220819053487,302.2529002355015,301.9362757433371,300.9556793357313,302.78351154704586,303.4209552415057,302.6400080195423,304.3159148269776,301.5060672651328,304.0594024173416,303.8848120610122
834,299.05682363482623,299.76721215005574,298.01440883599633,299.3087244225738,299.9490959134314,299.1328295388919,300.0820900914385,299.959350040001,301.84939228562666,300.82642345541996,300.2726032239121,300.8419670042114,302.5265097604243,302.7960017511435,300.87390090249534,301.4034497312398,299.3081781640756,302.249343759958,303.21813104405845,302.1582342479855,303.5642403086053,300.11011163037625,303.38007466058684,302.89209165088437
835,298.860579571972,299.24346519665613,297.9152674753382,298.75185766748,299.5523560998858,298.53231462689905,299.72042728929523,299.36037506681936,301.2849504048136,300.0184941492882,299.6595673910146,300.3522608583021,301.70269081663133,302.51178624366247,299.6627836928724,300.97105113276433,298.6987288979208,301.80247941461215,302.96087655739865,301.6183473342924,302.75425342531315,299.58698766143783,302.9080335320941,302.18130724085626
836,298.4754374064684,299.0091852951057,298.02549357558655,298.32016358412596,299.3725253644778,298.1988423723737,299.4006388425176,299.2400852834339,300.6826975984505,299.3679291455085,299.3535808611667,300.1043845879413,301.2944700391975,302.2383024221829,299.14097359174986,300.95643391457634,298.47694353698324,301.7810216825574,302.89806286471185,301.0897753536608,302.4261166513133,299.8402920327457,302.73889158838506,301.66398689181347
837,298.4163995081295,299.0067142162267,298.4688996027455,298.1077101776464,299.34763605305085,298.12659668954575,299.2531044934381,299.28664669297547,300.5011427186969,299.0316743703216,299.3614021451512,300.4069311567641,301.26162278096393,302.32614866738186,298.9912150628806,301.46803699418274,298.5492569425572,302.02685022811374,303.0955853279143,300.9377041523724,302.4679656775427,300.2288279735365,302.75177477418737,301.5005997758337
838,298.3126847524177,299.0733247123067,298.95127230003976,298.1110004464022,299.5199079838766,298.21156408349657,299.2368379324882,299.56102075683225,300.7001043163472,299.05457314189385,299.5247616257272,300.7178983898495,301.3866836951665,302.6504633568018,299.2077445139192,302.0704662620997,298.7351954013479,302.4940856878761,303.54984351555163,301.18061148836995,302.81147502440064,301.0916274555486,302.7756409608017,301.5372647403151
839,298.4048986308598,299.19738297097524,299.3963193122934,298.27275786527014,299.58009659489056,298.42812329727985,299.41812024952225,299.9193122403481,300.9805885568946,299.19798715484325,299.7691376658474,300.89302406844257,301.37327489557714,303.0650430605859,299.4576285848457,302.3486145043882,299.38190480348186,302.86782575400866,303.8474691032001,301.5258740791517,302.94962429990704,301.73657515113035,303.0939385091477,301.7818095501485
840,298.8310031674588,299.14351206518876,299.5999441228427,298.70960936617564,299.8076610847286,298.66067046587483,299.70093841686435,300.51322127038435,301.27994267282367,299.4588430623151,299.8387832434263,300.9816059178325,301.344345240913,303.0742004796131,299.686537089519,302.2125090995576,300.2074138465268,303.01643036627706,303.86402638131,301.6500875886558,302.91540849981874,302.30159897060616,303.33410738377165,302.25130076434726
841,299.49063825299817,299.37661240454264,299.7392548758844,299.40598779273,300.06083618946326,299.0872759398988,300.29805620993574,301.02658231271533,301.4724733404055,299.9096720259124,300.17852021186053,301.4105196995443,301.6492171614789,302.71444547391025,300.25729496546,302.17077597861777,301.41026286103187,303.09621571889755,303.73782620040066,301.9351488396246,302.96493990200776,302.73072853301,303.4668449303013,302.7940701644098
842,300.2803051208287,300.0389185117759,300.10830060809286,300.0429427455675,300.49585927606506,299.610355700043,300.92245039252174,301.58461208938814,301.8414347976067,300.78364396408705,300.75333046270595,302.29790121043516,301.9324556146352,302.5607689551861,300.89546257892397,302.2263985303073,302.3252372698527,303.29512242340417,303.6124722227602,302.3798505128395,303.19736635660297,303.33302634531816,303.7789399241268,303.4576212918835
843,300.7985137002152,300.82756648964846,300.73891966442596,300.6864506797273,300.64301410403726,300.0561855074188,301.6171922628686,302.1053693486818,302.06133647733236,301.66581028403175,301.40486116903776,303.0852155456243,302.3340632839531,302.91981083157674,301.88050695954126,302.7731903480795,303.02203229501197,303.5277469149981,303.5749627390575,303.2622437482485,303.88763914460066,304.0229371938837,304.26299945161685,304.01094927169623
844,301.11882023744187,301.09371617469026,301.17838284303735,300.8082200500483,300.5257880330806,300.17880211196706,301.8889615345201,302.31713454941746,302.0195550774056,302.1526050314376,301.5777511126832,303.46169341686436,302.3508137426797,303.2253478935352,302.66675255067156,302.95008355515796,303.2877038648287,303.19556264235126,302.80342734933714,303.4267206665192,304.19962535636347,304.4826333427934,304.76066182773525,304.12805333776345
845,301.0835219550046,300.72335852463044,301.12959098002676,300.55815537881716,299.860161974518,299.6925761395453,301.94910261439185,301.9542514203109,301.2388534788461,302.0139268375013,301.3312915908795,303.1257445047873,302.2093171139111,302.9926664561047,302.855763608675,302.7468760582308,303.25599653422046,301.99082431148713,301.6758945671147,302.8543114947557,304.0003114430042,304.2207140681492,304.59659708689895,303.5397161148284
846,300.9129476647371,300.1115192719779,300.52064713901046,299.8326579767224,298.852357310584,298.8307864805288,301.6786864447957,301.02784369887036,299.99950034645076,301.4810856750482,301.0164987001378,302.5252824912214,301.59183236831177,301.9578873508763,302.58762350345586,301.97769777107493,302.83143681890846,300.68379704472954,300.23276712372916,301.74662746453913,303.2227503984509,303.3238809867221,304.01324315472584,302.55342558087256
847,300.63826811173993,299.5839728013164,299.9921200529368,299.29123052314657,297.85577246214103,297.76662648844297,301.48875161705854,300.3586746399121,298.89891173799424,301.0624207397125,300.7650998056611,301.9080064736501,301.034902065007,301.15461645570394,302.13117632724834,301.1221440295971,302.5424390804646,300.0580459255163,299.3871827060373,300.9268232712497,302.6907558134999,302.5864906102037,303.12564026090837,301.8811160887423
848,300.5151352487985,299.3392609617312,299.62604408846556,299.00712643045364,297.2910338173513,297.0425125643511,301.360925064991,299.9649105413249,298.38656038340577,300.87747017339007,300.5621859527857,301.7302360911827,300.7449156350439,300.66436095029775,302.0528138247186,300.8591774066895,302.4274702558501,299.96772242410776,299.2912665047223,300.39475609350967,302.49338172782427,302.0421570633094,302.729969311931,301.62948163833033
849,300.7606503314232,299.4112425742,299.7048231173062,299.05101355686924,296.99098138753516,296.7381045994271,301.458949670172,300.0852496233534,298.2115463931088,300.8890764929377,300.53929536758005,301.75615973764826,300.91722386905207,300.68608153461906,302.2341285851125,300.95558355686626,302.8576056062021,299.96077022193293,299.55241607131296,300.2646519844134,302.65503259585245,302.07555896048433,302.624937580679,301.76051910508664
850,301.0977214860621,299.7064887491312,299.90034694791433,299.3061462606459,296.92837231371027,296.75589985015364,301.77311871479384,300.3121889682871,298.27526252541577,301.107826938038,300.69717351708147,302.0866205139091,301.33574726448984,300.90678139738816,302.5684695573057,301.4973380968645,303.4057231753355,299.91005051549206,300.2689962512173,300.2819543611267,302.96927204482563,302.13544811531955,303.1189891739153,302.0014476892364
851,301.37527182459394,299.99704785883927,300.1146920087745,299.5172230961525,297.02759455218285,297.02197572656866,302.13030987264403,300.7560350845741,298.3832646269604,301.2274362523997,301.0255748530194,302.2431599978789,301.6161024522492,301.1932091812122,302.7783805901017,301.88896165341674,303.85193307326705,300.31300830445645,300.8572285333742,300.6447673030694,303.1747545624094,302.3295732320625,303.4330352090606,302.4070983837764
852,301.2940410313094,300.0051524245917,300.20737855279,299.68729876313597,297.39593292938486,297.28379663192334,302.35165207940963,301.17932074280617,298.702267324107,301.4192699876854,301.15791342789265,302.12494085461134,301.7250067191921,301.38780343134664,302.6906025032245,302.1317891155873,303.91000754825603,300.72416302458083,301.53349977338036,300.82839750360705,303.3872813894173,302.50749871728425,303.3760682814684,302.6366317378865
853,300.9400905714585,300.07285457870245,300.32657547750574,299.6327796031152,297.923438483411,297.94217895893036,302.40052802362976,301.679951500086,299.2664708011351,301.4846474160338,301.26570107475777,302.1072275724085,301.933466592593,301.82287673407984,302.46836427779925,302.3604019865275,303.6638640540301,301.6931137438997,302.0706686342011,301.4514182387802,303.73314270543506,302.9421819425736,303.2254571664046,303.0761642736022
854,300.5271773144037,300.32408200507297,300.4997533695652,299.99019974776564,298.48228377663685,298.75199182532856,302.5505944485748,302.20341424007125,300.23937048318095,301.8272304955894,301.5218747884599,302.38766859560013,302.3201124902539,302.6469945961647,302.5130968214974,302.53802112456214,303.47224832591434,302.6785176339272,302.6837167586699,302.2938853118665,304.12289446651886,303.46231589829733,303.3001297519954,303.5086245451253
855,300.47365237966017,300.9648426022186,300.54793548734244,300.55175956895687,299.05919763982894,299.7126312868383,302.83567849688006,302.53843597723835,301.1828142914372,302.2073256900335,302.1255463976616,302.932967377131,302.810344425257,303.27894550427413,302.8502468693553,302.87850728629985,303.5193363515812,303.5907668113044,303.211958462721,303.3665724730619,304.40139015054575,304.073433059843,303.75172154687,304.1771940643461
856,300.31384657027786,301.0924802698273,300.31269719423517,300.87653163808676,299.6711106664566,300.29238265918985,302.57525814795804,302.56442766249256,301.9885573948848,302.2403415342846,302.50501048738397,303.1399155547517,302.6217733825319,303.3703600459923,302.7656892067748,302.78599231773836,302.88240158709806,303.83283848259043,303.55382472628895,303.86086612225705,303.920527951294,303.9315923832851,303.91622895243285,304.7144045849565
857,299.45231304057535,300.7478019375149,299.6138180875345,300.50415666176394,299.76760512314695,300.32523287106847,301.5861114498359,302.19405964978097,302.0208648745209,301.5949969922311,302.3225142284145,302.83011249132414,302.030947476068,302.81270226162604,302.1695692237046,302.0700083676017,301.9505281211556,303.49002296829036,302.9896585085219,303.6673321235651,302.66955030819327,303.2340991243759,303.4629498302708,304.89002841907
858,298.0376478854696,299.8010513808557,298.7929344014255,299.60759008125984,299.5945599835138,299.9545388267458,300.17994398171226,301.22853026018834,301.7914665575428,300.4328076006971,301.6323546685196,302.2846403817426,301.09067867435056,301.9772688716917,300.97955801021925,300.93380834189225,300.62182207809195,302.84503981806216,302.04327202717815,303.10049837307474,300.7360655252837,301.9688619908592,302.47854090028625,304.70348354607023
859,297.00881661405447,299.0429184353882,297.9967080571651,298.9212878609198,299.1187250547379,299.5870447855468,299.18577240127723,300.2003707305446,301.3787193226573,299.5182246456523,301.13953640841527,301.7350731816214,300.21254394287394,301.3788624849364,300.1080793284937,299.7817976816389,299.91583279720254,302.3114216119482,301.2117802630754,302.71647724068265,299.39755584829715,301.05321397912263,301.64490229699646,304.32908016135195
860,296.7938703872874,298.2046065734498,297.62346733175633,298.47387522170817,298.9616786336696,299.5164700392885,298.54154066262606,299.48930749775747,301.354175951929,299.17653580273185,300.90804156052894,301.3319967548277,299.54197367553917,301.1715597624947,299.4894823142746,299.0653909457748,299.54487298193374,302.01092382320286,301.1032233755933,302.57119028854254,298.75937263958,300.3450182309277,301.2407030587769,304.2541693378816
861,296.92303960591846,297.9308995221502,297.40384206446646,298.27683298826037,298.89124578974366,299.5089104143262,298.3358327930582,299.27580817951747,301.6127893078313,299.1808164515715,300.9188927026399,301.2520534632225,299.1087199690739,301.28382819785946,299.2744950839037,298.4841363378028,299.66715997103006,302.3427625138259,301.2982899987922,302.6955407224507,298.8051568873204,300.06410955050296,301.58190271622533,304.47033536362716
862,297.06259773574163,297.78108181833994,297.3955221649335,298.41782798573485,299.1011419802505,299.6690064272217,298.2523724825867,299.3219436453694,301.982835635443,299.53647218583825,301.0063165349776,301.4502866609511,299.16469968373843,301.45503759373673,299.3130756871746,298.45597533967697,300.2082638216161,302.74622203192445,301.755597306197,303.01477355045785,299.1521872900035,300.07993171441854,302.10285681623094,304.9533385405764
863,297.48950711900926,297.91353028780014,297.39493785811175,298.75464337646946,299.3160566893809,299.7847248292614,298.47639114262694,299.3920992059616,302.1800732526305,299.9554367240469,301.08937297898206,301.7797491948764,299.2378528853819,301.4507639117715,299.60683792404734,298.7693275362437,300.71446402482866,303.20493924714975,302.24681449308997,303.38483113915305,299.76088018973815,300.50923255842827,302.6155454155749,305.2129513057371
864,297.91877225014383,298.0125553978151,297.4388041179273,299.29522947135837,299.7207335610453,299.9502440760372,298.65458237693196,299.6201772539353,302.19097099396106,300.436916295862,301.03792376548876,302.03332817048585,299.28828508482474,301.6251210851364,300.0978267916056,299.16507447126645,300.85601741042814,303.26683582156943,302.72096246396774,303.562015742334,300.2721496184707,301.1658479985253,302.62457086304147,305.3074475293444
865,298.5926244647209,298.63937796389877,297.8060737823925,299.9855821706815,300.22613348224576,300.27844714903625,299.38747514312354,300.16399289683477,301.9800039296727,300.9718666172689,301.0975502709655,302.4227206222196,299.6660346664973,301.99368371075184,300.6648950070225,299.48074461958237,301.11283531325074,303.20978852866983,303.04435327429286,303.6932728226298,300.9173667544287,302.2178755030712,302.5630995646853,305.1948451932395
866,299.316361505608,299.5387435813829,298.4259581170946,300.6546881021066,300.73258432930703,300.61702532307766,300.3552362202151,300.8147731049092,302.03213353836867,301.4268065760387,301.42838389171544,302.65571154744606,300.4874784003688,302.50239798508414,300.9927195189301,300.2306801763876,301.42254900857824,303.461737942808,303.2767764827704,303.8156096239936,301.81604208070115,303.04171872707093,303.06779972887455,304.9513838916128
867,299.84900127366325,300.327567056743,298.99810350940726,301.04263542149374,300.9357694726087,300.81760569440263,301.13262641584237,301.25837783325636,302.07293722697653,301.63870902851824,302.080989523094,303.01215411890377,301.58972157300695,302.79206640280836,301.4039953203962,301.122786058371,302.1615793626552,303.75223388914276,303.7006997684339,304.02259028568267,303.05991087483045,303.90005839498986,303.7413481795165,304.6821522255712
868,299.9989360990906,300.5439553062907,299.3951203498763,300.9008815753729,300.9222919003948,300.69501399814135,301.2168876128315,301.6406104888162,301.42752511739286,301.1910030654279,302.46472722175787,302.8178761800082,302.06899555396893,302.9564490538384,301.70536593301864,302.13174613716905,302.6692692684561,304.2436899917429,303.89509879550724,304.07801040110576,303.95055410820487,304.2297375542884,304.1482378952755,303.8313478119847
869,299.56346587805393,300.13918998761227,299.35582121098196,300.4011326918739,300.2399399480935,300.2257034263953,300.70962974397804,301.4682074491687,300.05030823026004,300.5241244737878,302.0386346413743,302.2408460976704,301.8716273009138,302.641739753382,301.9579960686829,302.4097803994179,302.7900318415484,303.7838342020346,303.78237845102313,304.0799110578036,304.2276130192511,304.4077134601025,303.6921664589007,302.47347225129676
870,298.7416913873074,299.4169293258848,299.07976800929487,299.6683321390763,299.20185355286077,299.48409919093143,299.82192730970047,301.0876012797172,298.43284089384,299.7252321769043,301.15119495820613,301.0904843711232,300.9445279829485,302.0466101855963,301.6310472702742,302.42188744615265,302.41387345812944,303.083942535974,303.299951260765,303.82185678970814,303.95164312414346,304.0159717016333,303.0427595629286,300.7339600331915
871,297.96842467502904,298.9945644891072,298.6440319980382,299.13121294023017,297.9720060189862,298.63413668208597,299.0955845033216,300.38806322031166,297.6635451991697,299.13804154767325,300.30165876755467,300.0938225977509,300.1425322767895,301.1841561829486,301.2220573268046,302.2292178155553,301.9425298947187,302.1301871410612,302.59564560129655,303.48670769623084,303.58787383194016,303.51240929135344,302.4466098731231,299.6148421165142
872,297.2759497647782,298.9109498495361,298.25665016881754,298.75846131770896,297.17454604340327,298.26577065816537,298.7119250202142,300.28783700224136,297.56322461112296,298.5084151488357,299.88335702614285,299.6092903488155,299.5796348959484,300.80911198749396,300.86141337660047,302.2717094886344,301.56544183599107,301.82719782224655,302.2381219111125,303.2064608007372,303.3993132531014,303.25599941861816,302.11465245076846,299.37900655446845
873,297.03581168667887,299.03062865684956,298.2421442252854,299.0041135598014,297.1344166908495,298.3631206950808,298.7317176811901,300.49949728777125,297.81014259861064,298.3337398107561,299.67117422357325,299.4075283774143,299.58918332575155,300.66237448126657,300.8445124251319,302.67064146041497,301.4126468324334,301.6852322988072,302.14256514161843,303.38486918561006,303.5580323042689,303.2964100076569,302.2611094965925,299.54190416943567
874,297.1702785566272,299.22581582624554,298.2694423103366,299.3259706067741,297.36029463171445,298.6823435384898,298.817903970961,300.9483001419025,298.32463439817155,298.4168801557079,299.7437374962838,299.50868138483867,299.6780982891815,300.8280229506565,300.99309001081315,303.351671899695,301.46781156953966,301.9216623961391,302.6058354266592,303.67489518150325,304.01999632879773,303.8080220815934,302.6610559189201,300.0044649254734
875,297.6208517625091,299.30095506831117,298.31171587474023,299.6860080879399,297.91391785008386,298.9052698262081,298.8397299683411,301.1174272089931,298.89868430230223,298.6491537066053,299.9439982861607,299.4708827545331,299.84488556713904,300.9686306481827,301.27857644078716,303.8272489277177,301.6340298623253,302.1322960777704,302.8918325995932,303.9050554342769,304.3944429158009,304.24198509797657,303.063275141767,300.53074014252246
876,298.0442695690803,299.430121837733,298.34093846407563,299.7628121653019,298.22765213943666,299.01205532027194,298.85568409493146,301.2866700428971,299.54557219297277,298.8719371951817,300.19613531050464,299.77300209549736,300.16671774367154,301.46700791729063,301.48395503416504,303.8878907972464,301.8917611858632,302.52528737780045,303.27822661413705,303.6941569314764,304.50262330952233,304.49126427485106,303.0518942677062,301.0177012066884
877,298.57765499255316,299.773915241883,298.7812593311167,299.9986396804147,298.656608708694,299.39025244577823,299.2205347576467,301.3758406750615,300.03803931476335,299.7150334156441,300.255981924889,300.4748291642672,300.82148018630437,301.5627629722648,301.73038008941086,303.5037299486543,302.244021829322,302.8723229445222,303.57413438972276,303.50843214239194,304.20968796797337,304.37049938516435,302.99661591992987,301.5816885096579
878,299.24908936883713,300.5582303043509,299.63308471245796,300.41548762918273,299.24137073654197,299.94391598061225,300.1206946705094,301.46166613805735,300.5082319739968,300.9226355590472,300.74074428959926,301.27332451884206,301.68492667574355,301.78770249488656,302.23082866043495,303.1870172128923,303.0092276477753,303.2560896485293,303.9719842331715,303.57815890207314,304.021459125047,304.14531504957955,303.1432919965163,302.1791209922636
879,299.9833654168407,301.0879011157636,300.42809019294367,300.5527809756424,299.6049251377444,300.78450617795073,300.97430775272437,301.6893802569239,300.99983654507787,301.9026947308521,301.3277841067249,302.0902013098403,302.3944396367894,301.77985383999766,302.7750787955386,303.1636027855174,303.7934739780163,303.4644394702231,304.24440547114153,304.0096471022683,304.06643367590846,304.14075041975525,303.72833211459897,303.1798749987191
880,300.098596036419,300.99924323225423,300.74287294731306,300.3645306827159,299.8766316771596,301.0329318823696,301.37173051877147,301.6253803422301,300.80050992127354,302.19354707652735,301.8701671429498,302.1944965508639,302.7322653645227,301.9854511253007,303.0286306286562,302.72157700097915,304.403916257514,303.17961885188686,304.2746713503829,303.8802699981915,303.6491209149829,303.4689738103147,304.37754734498463,303.9084206450775
881,299.7132745770172,300.37281956505143,300.4845247511068,299.59179503619356,299.7595322657458,300.7827770839263,301.0670632919511,301.2127505322923,300.0933586150873,301.7251371911273,301.89821947744866,302.15748585554593,302.63443646333076,301.4973431291912,302.6793346984516,301.5346431894213,304.48843811149095,302.2910831729617,303.63606904677323,302.82407361535996,302.5674454081549,301.99746054768457,304.5409411251219,303.96256133632585
882,298.9707577693469,299.44981099506805,300.04983859501436,298.6392521806115,299.45852235840766,300.0066779719453,300.57870452001106,300.32563080088266,298.8946917559926,301.0141718119791,301.6776583916939,301.58776382193383,302.21949935602646,300.47449006704466,302.0884366404775,299.9738069227165,304.3385277246885,301.1301944862067,302.44231941434583,301.1335453709746,301.37308446680566,300.10861693295084,304.29360331677094,303.4274851402682
883,298.5373503518817,298.66720716721073,299.72492861233883,297.8450779156697,299.0342937781083,299.55011421100204,300.21331803776405,299.5122922779058,298.1231672989834,300.3500283153036,301.62976221507375,301.2419270936891,301.9530388267395,299.5574651124449,301.7684657886494,298.9504135729762,303.9798654421866,300.2317913014985,301.4226765544705,299.7425884161057,300.9350647025275,298.85574231115237,303.8200409173685,302.98541144017634
884,298.3866354665824,298.0788298099729,299.5114598078772,297.52357856720124,298.60692031338095,299.2867612331422,299.930245499106,299.1512680168162,297.55745015611245,299.95179906002153,301.78531582340366,300.8162511318951,302.0303571348065,299.03387379872447,301.879654975774,298.57758121988286,303.7355687827715,299.81284025557346,300.84520248322127,298.9828941512304,301.1705823154712,298.57080032861336,303.6520785143585,302.92749424050857
885,298.4388270887917,297.90909838750866,299.43266627362357,297.66968041218746,298.44758830659515,299.3874911320202,299.8791894392922,299.1593048470404,297.5464660809186,299.83132361017886,302.20819435222046,300.88032149255054,302.561026896321,298.92125739315276,302.28408958781506,298.62643232211786,303.61037702031007,299.74188722562633,300.7780975856061,298.7619389599566,301.48023621515523,298.7710118042444,303.66441131427456,303.21661294707474
886,298.58187955991866,297.8227710745759,299.55848802790433,297.93769216192544,298.395425268257,299.6577764497146,299.99053468459783,299.5828563008682,297.9964080878122,299.8838264571331,302.7166915124615,301.21165580305205,303.24137482191526,298.8653401956318,302.74932620108865,298.7726084710169,303.8106132297821,299.8965904924926,300.9248573337039,298.96332598890837,301.9570348776468,299.52994587131593,304.0928776057967,303.5692369486166
887,298.6723401877744,297.85721841505523,299.73138248635183,298.1057073911688,298.38609122189973,299.97769802595116,300.2366825880336,299.9746122611435,298.65143804272265,300.12088365673,302.97764932153,301.70851764722346,303.64114222939014,298.92531743442095,303.017618666636,299.2328479205095,303.8757090951627,300.27458095112723,301.16544303147333,299.25339191732536,302.3338845402707,300.3040990824897,304.4268153110286,303.89238230063347
888,298.9324627971732,298.25793117635703,299.728215219428,298.2086089889812,298.466556921674,300.18202599049886,300.3763226571636,300.41827834689167,298.9772619931088,300.3242562053775,302.95699699079273,301.9215264873172,303.58750664390806,299.0708664184912,303.1520059569479,299.581410543771,303.68018085282665,300.8009830230531,301.1929965134312,299.43766727733055,302.3982422002907,300.6917151154623,304.7174693558356,303.9407407652485
889,299.3474066185382,298.98048731350286,299.6895495064932,298.2765466664709,298.8370616082764,300.54083520424155,300.64058006915616,301.04038129071796,299.36767859661694,300.85916790262445,302.38087747472315,302.0492862376432,303.10927626607514,299.68386874394145,303.35035073403435,300.1647685304665,303.1320922185002,301.6405463962358,301.20800839217304,299.8956002711338,302.516770602498,301.1625467760497,304.7231661409041,304.05041584383235
890,299.95745135257425,299.7029347985161,299.6944602387728,298.6688904776991,299.4397439696265,300.90154211182147,301.1499877383348,301.6425465222402,300.08198275849276,301.37187549251547,301.93370793278956,302.38380898762335,302.9131401701283,300.5996675836315,303.5525289007607,301.0548827840055,302.95116878446845,302.6579863709798,301.8126267960559,300.8029711209086,302.943052170532,301.7081608310416,304.8633895798433,304.23862304721916
891,300.61453233153975,300.22104434647514,299.9286754261187,298.9549592279015,300.1313356659908,301.26891693426825,301.82139543385074,302.15777952302125,300.9586410146006,302.0211344277291,301.76011763462276,302.78813115310305,302.47669870216487,301.81143592826214,303.66818535153374,302.2258999008539,303.44308499485464,303.4062677778052,302.65986771225556,302.12816613997,303.4256884407924,302.7298611838692,305.0260079667737,304.65488787653857
892,301.1138349274698,300.3520794886549,299.77342048083364,299.2717078535588,300.52800118711497,300.98965040781496,302.0707445036007,302.2145473097827,301.6831470111084,301.98565924034455,301.34065021819885,302.9651291377341,301.28198728262663,302.52507260937523,302.89510075899653,303.3194928143377,303.6265410411649,303.781122237068,303.3892196311245,303.4154858741028,303.5099289055214,303.39212677232416,304.9067710905418,304.838970724923
893,300.849159414649,300.01636945288396,299.0514638812215,299.0551660736516,300.4312114664444,300.27910841534094,301.7033576929791,301.95846857891405,301.78755828620655,301.55294855023476,300.3271379990204,302.73542931640594,299.8200180899313,302.5657951824688,301.16512471054153,303.4567325895625,303.24948198685394,303.533930846919,303.2358388098027,303.88926639340065,302.7468752319387,303.58914240767234,303.6309408806478,304.5662799425822
894,300.1815833813178,299.20451319318346,298.02194046015444,298.74519418807716,299.9574136212541,299.10928300113443,300.82320158375853,301.29606010933077,301.54699626262146,300.4735231511167,298.84721485693353,302.28148040977254,298.48097240351456,302.17048653370574,298.99724485235447,302.7867949174258,301.91963958409264,303.14598821023156,302.6431854290252,303.55657163729614,301.71675476337094,303.2508539716398,301.80615635498265,303.9451835269787
895,299.36070332629134,298.50195277177585,297.24635897620607,298.3645856309513,299.3603548439598,298.1220818104339,300.23674979100747,300.68271733394084,301.1779456556396,299.7398506578201,297.94668177179227,301.9967053240873,298.1524435752032,301.7628955040935,297.6113855239702,302.0288727358947,301.14858537836307,302.8422937098901,301.9375700842406,302.9037702952791,300.7423953275391,302.9743645819339,300.24486253832157,303.29330936311845
896,298.99078224029796,298.13281256648287,296.9075176906966,298.14721285333644,299.03024032155105,297.43357896335266,299.8883401829303,300.3410404779757,301.0794420711823,299.4906489677198,297.5981268719369,301.91852949392097,298.13366507522124,301.82061961506173,297.06388601174467,302.0374793365345,300.71124537813546,302.6314980033392,301.3217663122689,302.6130290811249,300.12072179033277,302.9814944433291,299.84016609148824,303.0966834918842
897,298.95248373221483,298.0685430627954,296.76677541094676,297.95961103463827,298.7321628701454,297.323801379603,299.9390249354355,300.43993043105615,301.18005374711225,299.7424914570072,297.535374743451,302.35540298205956,298.5723985123498,302.1727472800671,297.2277233621631,302.62031065477566,300.89118653716764,302.78357412385174,301.22138848938687,302.81814595776297,300.04376879729665,303.2582593333532,299.92943942776486,303.3438054303196
898,299.0131244286285,298.214814836547,296.815397281478,297.8765563319148,298.6046875479671,297.5006311385586,300.0082500425816,300.6661704343524,301.49882200499246,299.84985351352196,297.58717593240624,302.9030828916506,299.1056303981646,302.7394658239065,297.48588173354614,303.35942317056293,301.1729062723218,303.0857686945622,301.34226188706134,303.24052737562187,300.23197769035886,303.6992436688679,300.2954965882379,303.774692517878
899,299.0163867806614,298.49264942079526,297.0744617855546,297.8820269628738,298.58624718148786,297.68192510341237,300.16638934244685,300.8649642674913,301.7191679786528,299.67713978431226,297.7008947301552,303.46014292908393,299.6442037881766,302.99380968946497,298.13079178771346,303.649539894532,301.4662185807697,303.51285407204955,301.7554297458435,303.63396827637274,300.70418136241597,304.11692965729895,300.70290865474084,304.1923628162009
900,298.86480499971043,298.8985250563364,297.4017753612224,298.19081989514206,299.05818651811984,297.96446594127394,300.36135093572807,301.03120468736694,301.77187232558043,299.3117264708532,298.11363349369583,303.5831784448282,300.066306602172,302.94125648954997,298.8508317070263,303.72595864908027,301.7027004542552,303.64196293235494,301.9153047568039,303.8624306136323,300.98197192819384,304.4419666470614,300.9909396450619,304.3318893944332
901,298.99368729796015,299.248272919246,297.9694096619069,299.08350826047376,299.6272023807906,298.6152708422348,300.66108547753834,301.3458092930577,301.7022776349402,299.424571730144,298.656233772043,303.5506836443315,300.51838918869436,302.8790785809835,299.79083450091133,303.6045647737326,302.0042518264104,303.8002952241805,302.31741749439146,303.9213787323313,301.5003969517956,304.5642305861615,301.5452510221797,304.3334954085055
