Experiment,piControl,historical,historical,historical,historical,historical,historical,historical,historical,historical,ssp126,ssp126,ssp126,ssp126,ssp126,ssp245,ssp245,ssp245,ssp245,ssp245,ssp370,ssp370,ssp370,ssp370,ssp370,ssp585,ssp585,ssp585,ssp585,ssp585
1016,298.11102870503095,296.9096430863004,298.5293981859993,296.92489957116146,299.7472144204532,297.9796519921467,298.673788059232,298.45472617831507,299.07970348304235,297.83371519020943,301.00101863261716,300.82731440328274,299.2411911294968,299.41390726388244,298.8381588308489,300.35383156989496,302.7990434506762,302.67465289384626,301.24139337025923,302.21391237531935,303.3983286414597,304.19067252801455,303.1538151352094,304.15879843518746,301.8628939514504,302.97457682008564,303.3299434252776,305.12814715699784,302.95075623380575,304.2846709229771
1017,298.2819781226908,297.0340359117087,298.47272355219314,296.93857707524074,299.8451426715841,298.2732522478497,298.67139075022925,298.55150952391557,299.33644450296714,297.95909897308906,300.88914116245763,301.0367743944364,299.3351351762973,299.63834284543594,299.2175395181022,300.4237909546985,302.8711854221761,302.97790200989886,301.2047661780711,302.13809633073,303.4405742514237,303.89353846096066,303.0824812313449,303.9260723161141,301.6765990763651,303.14132774917954,303.3241600151235,305.12222820886876,302.9708170309639,304.05041730437216
1018,298.5333309403,297.3103099628174,298.6649523266076,297.06179334820223,300.07718280032606,298.5908002379401,298.89897168700844,298.65478387445023,299.59946361863007,298.0495950324001,301.1250491144811,301.40833274607314,299.64101645157393,299.9139805925037,299.60454404879465,300.82548186844093,303.06148022548905,303.5023585069384,301.6025975490533,302.2318186197578,303.777401756694,303.9526976297686,303.03231750497145,304.0617379424034,302.031449619057,303.57279810210207,303.659025854841,305.49462428367957,303.6134765733013,304.05643721828335
1019,298.7064550758719,297.67067030828696,298.81171730453883,297.2007388334104,300.1975500926886,298.61488142122107,298.9009845860243,298.6608315336734,299.61234637414844,298.16841155859817,301.2772520487086,301.7440444324565,299.88182602936337,300.15201956652385,299.7598179480514,301.0194663075085,303.16893602435795,303.9437376849183,302.0987596789747,302.3798622939201,304.24185608323455,304.2028572608986,303.0852625896998,304.33219325942656,302.4952777700428,304.1509038745407,304.10367394967756,305.9102647859939,304.32192502150787,304.3039665133662
1020,298.92383515927423,298.09237216610603,298.9603645341023,297.35631982905284,300.1870697476059,298.49882510417825,298.94883221771653,298.422281700927,299.6299710076592,298.2107029850345,301.49411790363496,302.0336511394032,300.098080668672,300.2911781350468,300.07840680287666,301.1220256906134,303.20180370911515,304.20413261176697,302.53316595941345,302.585518749767,304.56585628663447,304.367570486802,303.4207503379541,304.7045145029547,303.0933461852648,304.6303595800394,304.3337587577455,306.1609748093276,304.79464774905614,304.727455044163
1021,299.33033258129353,298.6237601754876,299.1958133628657,297.5671738085249,300.1485320960135,298.4895431507436,299.2367057394775,298.3891495425096,299.5897748598382,298.5090856526471,301.7177904886692,302.4097521535302,300.5981542105026,300.51874238865213,300.5727858347084,301.48738337616237,303.2968315803775,304.2793815068981,302.9974473884097,303.02209398900504,304.94680173813606,304.44473170659836,304.0725083967872,304.9957150484636,303.76541184311463,305.21706696652046,304.3842689452004,306.23173229519625,305.1489758682557,305.1044014833621
1022,299.82575629186766,299.34824694405796,299.19869806373634,297.93161279647427,300.23198197728476,298.6330215547643,299.7477952810593,298.79165256273365,299.69373011735803,298.9903815615598,302.0787104591517,302.9400454984967,301.32055178693014,300.93522171800754,301.1932506142743,302.0461004514728,303.37457082948134,304.3156369641084,303.48656179971044,303.50306875784645,305.4909149117079,304.5112819684785,304.92783381233005,305.28276880678646,304.44683864783445,305.6528642193393,304.4092077587457,306.2896798206464,305.44011509641405,305.37387618371275
1023,300.2142039446264,299.91827866069303,298.9660727603626,298.4837505569815,300.26102005510035,298.8572179741117,300.1544868598562,299.17309953822684,299.6526174965823,299.4967508219135,302.05173131757533,303.2772683868641,301.9865891086486,301.300227926501,301.530938856687,302.56126966543707,303.13364638682555,304.30830414891096,304.01993268710567,303.86174857568784,305.9953870830565,304.84365796230026,305.34926057686005,305.4961441010974,304.7691954281603,306.061235727987,304.7250448799986,306.2331945803941,305.6959809702915,305.38550625963165
1024,300.2749049594395,300.39025534953873,298.83712256489554,299.00665476311593,300.0164122814902,298.98361886631415,300.3666671205896,299.3679534508217,299.58644576294597,299.5932179642034,301.75000333521876,303.1621104970507,302.44906788145323,301.60413218143043,301.715711745665,302.7394673228133,302.4995927811262,303.96029894363056,304.332650250582,303.8723882810782,306.2452098221561,305.1405387185711,305.3234498122909,305.6945181646903,304.6753995375379,306.25308137296923,305.0780915885204,305.87337314132225,305.5933244487837,305.15216158085695
1025,300.1630984607589,300.5949362522937,298.8651736897843,299.2323624044122,299.4342986996166,298.91117163542293,300.42156795258984,299.2207285606531,299.25681631692026,299.40797014786364,301.220603021231,302.5209566358723,302.4773893895048,301.5269669946758,301.67638092911625,302.69987731122814,301.61533099436065,303.29536306592047,304.420748717659,303.74426566021884,306.14138900888366,305.16714183818596,305.0849667821526,305.66058329265763,304.12275374237123,306.35822941262825,305.1518859629679,304.90128404979174,305.28649110214246,304.4517267997766
1026,299.7980416767868,300.5523727217092,298.7471763120829,299.17508009007065,298.4983080993001,298.61393376476934,300.3039803581366,299.0368949608757,298.7374355094625,299.06482351762486,300.36578896409145,301.90352941925045,302.27013435510315,301.330556260185,301.54511428381534,302.73939342651573,300.67232722015365,302.2124785254884,304.22863793445975,303.3957542514819,305.7408193665897,304.75886217986846,304.83832465187464,305.07617181372035,303.33161700438035,306.0889884988998,304.69764823354325,303.79967247385065,304.71310497013786,303.54624701691495
1027,299.4507607090661,300.4211453902115,298.4268595679028,299.08836866414725,297.71266762438404,298.34236958191815,300.1435829565911,298.734627604948,298.2438880921696,298.8224795682782,299.5689988106399,301.38397879521,301.8601928244624,301.0505738716014,301.3069859556953,302.84832752843505,300.0384519007657,301.46424636716546,303.9105348220792,302.8561136215231,305.15493225971136,304.2470899854504,304.6557505310086,304.3537081685104,302.65807095719896,305.4520034837016,304.1337931288122,303.0009246716274,304.17676302025546,302.84383021089087
1028,299.2956675135553,300.4094113433564,298.3593025940836,299.01606805167467,297.0850211050635,298.2588002679784,300.11621435902026,298.53817988553124,298.0688976615179,298.7055851894209,299.1029268889459,301.2064597293486,301.6083333648482,300.95085709304936,301.07115202997346,303.1810423644353,299.78168374659987,300.99212245697237,303.6929667982463,302.3862183158059,304.62755410908875,303.8995976321258,304.53944278840663,303.7778463378795,302.436520102191,304.87550548766427,303.99202876886903,302.6835359669326,303.82481108322264,302.6611085560769
1029,299.4510998329828,300.7485526473797,298.59459012747243,298.9516214668615,296.82796961769014,298.4706383885543,300.2569199281401,298.4742527774677,298.0879449889594,298.88168667838914,299.36244221068864,301.1994707987111,301.77425243458634,301.13676039995846,301.09078342181766,303.64603014034395,300.11628675237426,301.0912999965897,303.7418707530972,302.31382039420174,304.2326859529788,303.9471277686085,304.6953524701343,303.70393841869947,302.8053752582282,304.6996753655814,304.21343555789014,302.64886573412923,303.9533347374093,302.9549815679181
1030,299.71884223946614,301.15958587940304,298.86743427535504,298.8285447158914,296.5807424321265,298.6341305117083,300.4763810683235,298.4172244615715,298.08349044170376,299.11643926427564,299.7134289152209,301.4208948501545,302.02960136517953,301.4979266630607,301.28535045403424,304.20650938294244,300.5329774007533,301.24548179918594,304.0142751809174,302.62380992427376,304.1074302699867,304.34641908437715,305.1906812295571,303.92335570830073,303.4014269740399,304.97792243179407,304.7006201247836,302.80604522346727,304.4256155843829,303.377865796099
1031,299.90152073081754,301.4515327569286,299.0894778831617,298.7927017388683,296.6248237724508,298.76002907136916,300.57949016804235,298.1580131295919,298.04200194715486,299.2544607609775,,,,,,,,,,,,,,,,,,,,
1032,300.1182327466208,301.46156117988625,299.31449815702626,299.0190274667451,296.77138514577126,299.095263881045,300.5781658793201,297.9792220738552,298.1637736729632,299.22258446565496,,,,,,,,,,,,,,,,,,,,
1033,300.3199060285596,301.2934426232385,299.6263842678566,299.61659137335414,297.03474134539357,299.4631269504166,300.68278050978313,298.1103008914543,298.2829882665364,299.08107082364603,,,,,,,,,,,,,,,,,,,,
1034,300.5271185197958,301.13295708879167,300.08614643195915,300.3453317025341,297.4969218426457,299.74161819765476,300.8804507227638,298.6112044540899,298.6758948489217,298.9786033124419,,,,,,,,,,,,,,,,,,,,
1035,300.61331103279144,300.726890527929,300.3521434431341,300.85356273828756,298.19770811955226,299.85972850286225,300.9534762911246,299.0711367491875,298.9253800778018,299.0833741231659,,,,,,,,,,,,,,,,,,,,
1036,300.30098862129535,300.14163563109696,300.386856166157,301.067136707507,298.82075619040484,300.0404902977271,300.6298135337365,299.40184379158626,299.25242635198384,299.31134626153926,,,,,,,,,,,,,,,,,,,,
1037,299.7455228037081,299.3453366605188,300.06718082792526,301.0585774635075,298.92491270021634,300.18997138562486,300.09925425719956,299.4439183128102,299.1047426660398,299.32965368797204,,,,,,,,,,,,,,,,,,,,
1038,298.8113566351039,298.59015558820244,299.651859294363,300.9152133900063,298.5721742712966,299.98800379497146,299.5940000713011,299.2955397389181,298.80548443200536,298.8558774544612,,,,,,,,,,,,,,,,,,,,
1039,298.0575137752966,298.11917480852844,299.07898621446424,300.7359558974601,298.4256751597045,299.7112175270797,299.3438613215967,299.09180670472256,298.45507781261534,298.29014874401264,,,,,,,,,,,,,,,,,,,,
1040,297.44302021533906,298.0664343599379,298.55726706149244,300.8799266398136,298.55231533782523,299.62711009579766,299.19151551493655,298.9851204677052,298.3049313339102,297.81185215046406,,,,,,,,,,,,,,,,,,,,
1041,297.1189909714557,298.19580641646144,298.2169667492144,301.2748869119882,298.9024282890361,299.8034927053447,299.3106156278813,299.1038619411547,298.43445543010677,297.7397709905371,,,,,,,,,,,,,,,,,,,,
1042,296.85207557249277,298.13665407912526,298.17257723693535,301.7065074636237,299.0628731779095,299.9585674848633,299.55159008673724,299.2144029687167,298.58644452058064,297.82864447542073,,,,,,,,,,,,,,,,,,,,
1043,296.60233000236116,297.6925297447911,298.0544031523152,301.77773836267687,299.14705748329175,299.9463543431846,299.92374081412055,299.2255723780417,298.70377436728955,298.042950279211,,,,,,,,,,,,,,,,,,,,
1044,296.64326322475273,297.2072823513983,297.70756387092246,301.56513302658055,299.2760406688382,299.9896178379467,300.15607535637673,299.2160249843767,298.90956367122203,298.3504157276401,,,,,,,,,,,,,,,,,,,,
1045,296.8856291769403,297.3762957735648,297.5679504619789,301.03736873962663,299.45593150606834,300.25114528374047,300.28078606335197,299.3144420481994,299.31179493324515,298.6142950215113,,,,,,,,,,,,,,,,,,,,
1046,297.4734379579348,297.82793212196003,297.8084498835896,300.56798777882835,299.66165272565127,300.67232198063726,300.34518860748125,299.54398902011616,299.8235918461615,298.97440786021394,,,,,,,,,,,,,,,,,,,,
1047,298.0807960514907,298.35711847378826,298.3737052212572,300.23671028024904,299.91643637005103,300.9675402810906,300.1550611822965,299.98476080551615,300.3007831919343,299.4042881454471,,,,,,,,,,,,,,,,,,,,
1048,298.5578463294598,298.2922487382271,298.6233246663891,299.65312825991504,300.06575137001255,300.8114171713669,299.7505559370591,300.22772022533877,300.53471838459603,299.8734076302892,,,,,,,,,,,,,,,,,,,,
1049,298.671989720432,297.93730315250303,298.55515853225864,298.60117798327053,300.09563872628206,300.2727279522922,299.06856488496743,300.22480777004125,300.5858019209377,300.1737167691688,,,,,,,,,,,,,,,,,,,,
1050,298.4285732443218,297.3718544867282,298.21308343440455,297.4118119680698,299.7203599208022,299.51881662717193,298.4421784816308,299.70598732168196,300.467422334389,300.18429750251534,,,,,,,,,,,,,,,,,,,,
1051,298.2027323449881,296.87668989247913,297.8063789978871,296.71211792075155,299.31953075687346,298.9983536698682,297.7623297952238,299.3073653281296,300.3994249549093,300.207420694307,,,,,,,,,,,,,,,,,,,,
1052,298.08698769575426,296.56398825967466,297.5916223573008,296.62564562841095,299.1248341675065,298.7722267870561,297.3492337433485,299.21054173108286,300.59586808792125,300.403850394159,,,,,,,,,,,,,,,,,,,,
1053,298.15969410262704,296.52915543445584,297.7241754729696,296.8575894776373,299.2865355171706,298.83940844076915,297.19019390512113,299.4308519636836,300.8648802399868,300.737974267182,,,,,,,,,,,,,,,,,,,,
1054,298.1922226976869,296.4557937086816,298.0296228177586,297.0736613206962,299.63841748949454,299.0314317530158,297.19339637575945,299.6997062742791,301.14320633856386,300.9750020404346,,,,,,,,,,,,,,,,,,,,
1055,298.1352056854219,296.34729916643124,298.23950025766436,297.33319377139753,299.7934037201399,299.2299325337752,297.29159005668845,299.89044597676195,301.17969796586783,301.01309136641856,,,,,,,,,,,,,,,,,,,,
1056,298.2450762582682,296.569277521243,298.3545800562029,297.6482849169287,299.96194346663793,299.3840054179825,297.51191058429544,300.0285321533552,301.1864967543929,300.97474233182714,,,,,,,,,,,,,,,,,,,,
1057,298.76603006905543,297.1717821479319,298.56671342080205,298.2148298588679,300.09666142897413,299.47543959504407,298.0133885303293,300.1833778649581,301.21545109422675,301.07289522359224,,,,,,,,,,,,,,,,,,,,
1058,299.45753214303016,297.91705760425276,298.94552321172756,298.7917172905082,300.1521794648222,299.6899320194606,298.7006625333889,300.4218204267673,301.26016467684013,301.31246801522883,,,,,,,,,,,,,,,,,,,,
1059,299.9530589416316,298.42991345812595,299.3337412102018,299.2810613951,300.1361036804449,299.66618692354683,299.124088784253,300.6013299498183,301.135858586481,301.3857160617011,,,,,,,,,,,,,,,,,,,,
1060,300.0933165843351,298.59692378107405,299.6080466830486,299.5987130538556,299.9252874728841,299.4036199652815,299.35056416221266,300.54293003381673,300.84699484435873,301.0729234149988,,,,,,,,,,,,,,,,,,,,
1061,299.89474697458485,298.6635322543425,299.5826728433824,299.77109674092065,299.72052644605554,298.847342180123,299.2437477597622,300.13700045673954,300.21776922852104,300.36053484163966,,,,,,,,,,,,,,,,,,,,
1062,299.5058883143857,298.5818337584986,299.3590555764644,299.7348536220554,299.2044092666699,298.2966517640049,299.2104709593832,299.62233392298003,299.54898235714967,299.596984776802,,,,,,,,,,,,,,,,,,,,
1063,299.0071883426639,298.4354000834271,299.1302622068045,299.49119912287597,298.7119474291399,297.89670650684934,299.07015488311714,299.0457160280175,298.89870662462187,299.0853433895836,,,,,,,,,,,,,,,,,,,,
1064,298.6193756405633,298.2640727430024,299.15079849267204,299.3299750191711,298.4990445454752,297.8155892097485,298.8781389274333,298.6309153131651,298.7281891940458,298.8564626146702,,,,,,,,,,,,,,,,,,,,
1065,298.4899138324233,298.1351983630254,299.41333989598934,299.36653922987966,298.56638326997705,297.9978544019655,298.66349432110684,298.3196349377146,298.8440510144679,298.74645049216747,,,,,,,,,,,,,,,,,,,,
1066,298.5344083153769,298.10213724745813,299.6851604051048,299.6008723741466,298.7497873755099,298.24855427307847,298.5367534863058,298.1964688577693,299.1046355804784,298.56581690789875,,,,,,,,,,,,,,,,,,,,
1067,298.6093718041831,298.1238400471224,299.7942743648902,299.8229639705885,298.72947151006696,298.3337116874247,298.55596723593976,298.14923066735025,299.19572045746804,298.33897668066373,,,,,,,,,,,,,,,,,,,,
1068,298.69959444464274,298.2624256298,299.9030332985106,300.11245173503147,298.84550077558634,298.66181480603956,298.57892957637284,298.2650654955759,299.1751880920295,298.2780459898966,,,,,,,,,,,,,,,,,,,,
1069,298.96820885805187,298.53419306319114,300.2090371768354,300.3914591181038,299.1086836041993,299.03979199488595,298.5914633320699,298.6747540870063,299.173541858123,298.4496185258983,,,,,,,,,,,,,,,,,,,,
1070,299.48070251190273,298.89204996560994,300.80835291869397,300.6404488560147,299.6069170777028,299.59860681637457,298.70912273252384,299.3294106640233,299.2609660655395,298.5734312956767,,,,,,,,,,,,,,,,,,,,
1071,299.9696183975186,299.2979402509847,301.16593285779226,301.01980694115383,299.9067949190851,299.8060697256897,298.8763217610369,299.8244706879225,299.3283274526905,298.7557186583743,,,,,,,,,,,,,,,,,,,,
1072,300.2705744316249,299.64769788519806,301.27071585317253,301.1861854617611,299.968814842424,299.90544075464885,299.0037173239439,300.10890336266306,299.2502963869142,298.78454345498693,,,,,,,,,,,,,,,,,,,,
1073,300.2467403594197,299.9275136031227,300.8837896929963,301.2758625046026,299.7687832420612,299.66340695429176,298.93395988814194,299.9450592229659,298.9933957592221,298.8366800601758,,,,,,,,,,,,,,,,,,,,
1074,300.0328143896784,299.97337225590235,300.5010382835906,300.9898704982451,299.4930264457242,299.0936073903892,298.6901337160795,299.6575118520213,298.5262355364368,298.60583516274295,,,,,,,,,,,,,,,,,,,,
1075,299.7753337318031,299.85180707026126,300.04554951465553,300.8459580849573,299.36003222750793,298.4453798209507,298.47249228108063,299.30317777971084,298.11128336584943,298.328527874794,,,,,,,,,,,,,,,,,,,,
1076,299.6677262768976,299.71588259409697,299.7669347705275,300.76418858105643,299.37549824233105,298.0404484250775,298.4044809917912,299.18958037085235,297.9971877293876,298.34665039932224,,,,,,,,,,,,,,,,,,,,
1077,299.8094857632621,299.80063521038414,299.5866365688839,300.7597403863285,299.59098128994043,298.0791642272787,298.54975589834277,299.38094233973976,298.1997994261493,298.636227335431,,,,,,,,,,,,,,,,,,,,
1078,300.09964775789604,299.95540414217686,299.5360109157187,300.8312660822575,299.8249626409967,298.33665967237727,298.7703893461671,299.6694396253047,298.4270696340816,299.00916132888557,,,,,,,,,,,,,,,,,,,,
1079,300.34512540647717,299.9918327024763,299.495473918159,300.8549423443245,299.99352475972734,298.4793839913401,298.94573858804614,299.847020122741,298.5036732010371,299.1936161120395,,,,,,,,,,,,,,,,,,,,
1080,300.5084643799468,299.90887513090485,299.58996113118945,301.001608053786,300.2034537328955,298.65047156537133,299.1259228981433,299.98076768902104,298.61738212784235,299.27175748734203,,,,,,,,,,,,,,,,,,,,
1081,300.5730490136783,299.74844926672324,299.8075628972305,301.0792072332976,300.30640376407115,298.9179646883248,299.51426516061866,299.926014031636,298.71405292827734,299.43485845688616,,,,,,,,,,,,,,,,,,,,
1082,300.72275290937387,299.580814703932,300.0142174132836,301.229458696588,300.5743738751819,299.2396800425679,300.0084562791458,299.8613568865562,298.97250133912206,299.8626779529174,,,,,,,,,,,,,,,,,,,,
1083,300.6810728079484,299.28139166952974,300.01488708273627,300.77749705306206,300.59355083426607,299.43907567130503,300.437651442527,299.7099149894353,299.2323268822253,300.5157840319878,,,,,,,,,,,,,,,,,,,,
1084,300.2844980936235,298.9254458760028,299.77488512397525,300.172794987239,300.46258896021624,299.467151091835,300.6887812495433,299.63534731180465,299.52846980092164,301.09159127278826,,,,,,,,,,,,,,,,,,,,
1085,299.64333419726324,298.5041662640171,299.36219416995306,299.3184808929611,299.9045132101577,299.3747489422278,300.76721561538625,299.48055250028597,299.4738578706641,301.28203341887416,,,,,,,,,,,,,,,,,,,,
1086,298.708339905629,298.05883139055953,298.7408741863183,298.5430420568143,299.07384300617446,299.1863726828761,300.82001814885575,299.0379663622413,299.20635776304016,301.211237960641,,,,,,,,,,,,,,,,,,,,
1087,297.96295958318973,297.8024007645982,298.05406506430865,297.8862986149405,298.3737655197168,298.7799683180888,300.79324079632914,298.5815598608826,299.00423308866044,301.01939655542407,,,,,,,,,,,,,,,,,,,,
1088,297.5200189912148,297.84696811473367,297.7340913877539,297.43842440159614,297.91802782491123,298.4928881320698,300.86398966498956,298.29976304684357,299.0874481456721,301.00654702362425,,,,,,,,,,,,,,,,,,,,
1089,297.60690509035027,298.15254724132075,297.83213990116127,297.50964242363483,297.91728521742283,298.44851380721116,301.11100215401206,298.2964660664927,299.28479529121944,301.1457760525448,,,,,,,,,,,,,,,,,,,,
1090,297.8704774662663,298.443744098319,298.1759651335473,297.7891587360121,298.0562353254081,298.690256503846,301.46297013348754,298.4242483624683,299.4204109942407,301.46328184622456,,,,,,,,,,,,,,,,,,,,
1091,298.0171156980593,298.5622378525332,298.482341438151,298.141431776628,298.2229444963277,298.94482454202677,301.68890991546795,298.46011827358086,299.44703466603795,301.64942473392176,,,,,,,,,,,,,,,,,,,,
1092,298.2446398400466,298.5559155258343,298.9780036027983,298.3852921597391,298.5766807877399,299.1948804060099,301.7477747848336,298.6265228399074,299.5709532724091,301.6436487814224,,,,,,,,,,,,,,,,,,,,
1093,298.4470645822386,298.52436080209344,299.42002088480075,298.5859892431511,298.7760038267524,299.29140322749555,301.77558382280034,298.9310055199181,299.90367178727723,301.56024989921906,,,,,,,,,,,,,,,,,,,,
1094,298.7667504104725,298.7339864443,299.913728971592,298.7828646184682,299.17658821036474,299.5409166669794,301.76921369756,299.28568494528446,300.28907550114167,301.41323670779246,,,,,,,,,,,,,,,,,,,,
1095,298.74749949102414,299.1465700849264,299.90002571968836,298.95085589913293,299.4001972127058,299.7598570807252,301.60041012844346,299.4856246214606,300.16109156812223,301.25552948700323,,,,,,,,,,,,,,,,,,,,
1096,298.6460063157444,299.6431716876769,299.7672406610564,298.92888440839306,299.67347992683085,299.9965906434922,301.17658208178614,299.41172585772483,299.62563111530807,300.56524661305326,,,,,,,,,,,,,,,,,,,,
1097,298.33997291725984,299.7853053059867,299.5280812914371,298.7820212750657,299.6047582781384,299.8388787761462,300.5659345785818,299.2359659763217,298.89383224464365,299.4038872237284,,,,,,,,,,,,,,,,,,,,
1098,297.89650756450845,299.63315266450417,299.1003969853408,298.4660348878445,299.1995790189389,299.27228528744297,299.9727962451132,298.93192186941025,298.40105545546913,298.1742406760571,,,,,,,,,,,,,,,,,,,,
1099,297.4896103406263,299.49503401553824,298.6823449623639,298.02716198714853,298.8177071151709,298.6990412626405,299.56749443142377,298.58271536029605,298.0028727057026,297.2550807845499,,,,,,,,,,,,,,,,,,,,
1100,297.28482101095165,299.61384739961653,298.31724981698113,297.56362352939215,298.64700025401544,298.33188802290687,299.5015204744008,298.4064172975664,297.75700738136175,296.90775475309835,,,,,,,,,,,,,,,,,,,,
1101,297.49696172982937,299.894497688999,298.39945026662696,297.52180641250845,298.74570688802845,298.3786320806352,299.63686109299874,298.45606798157354,297.80140252843734,296.8809078261916,,,,,,,,,,,,,,,,,,,,
1102,297.67248477668954,300.21222972378996,298.4954922637639,297.69993899837397,298.86991302850674,298.55255572221097,299.7554182111488,298.6493573940566,297.98065984797614,297.00435572403654,,,,,,,,,,,,,,,,,,,,
1103,297.71569704681406,300.4056964526804,298.50849506779326,298.00333826000156,298.88586747619576,298.66926775275,299.73540993948467,298.7469411011795,298.2914010730932,297.00989808346236,,,,,,,,,,,,,,,,,,,,
1104,297.6389540034988,300.5181550750774,298.57835185081177,298.10271527872516,299.14869140041884,298.58544060775984,299.664587961753,298.8436868068473,298.67699890242426,296.7299198824944,,,,,,,,,,,,,,,,,,,,
1105,297.779836394397,300.46486385320316,298.71983846698566,298.22883443967237,299.4518604295799,298.6061040674681,299.6540410050256,298.9591533676792,299.1441877174984,296.6765954853708,,,,,,,,,,,,,,,,,,,,
1106,298.2517492131841,300.52243895958196,299.03115528515326,298.7250409049106,299.87708731738644,299.0277403752308,299.7181941809684,299.19647489321807,299.48906460044867,296.9818597179738,,,,,,,,,,,,,,,,,,,,
1107,298.8896265574039,300.3060566468776,299.3869135807067,299.2018974414637,299.9963818167144,299.61391250633346,299.72594776123617,299.37130707919863,299.64018647262463,297.375678133378,,,,,,,,,,,,,,,,,,,,
1108,299.35623065281294,300.03059518140736,299.68918525128015,299.60661104838033,300.09279534108185,299.9896350448521,299.6905585610168,299.32673310023415,299.83511764259714,297.586185596298,,,,,,,,,,,,,,,,,,,,
1109,299.4638164022059,299.573962145816,299.7018274517295,299.5637545568055,299.97942176082364,299.92599498919327,299.3948261064149,299.05101014673795,299.8807552218447,297.49150918359004,,,,,,,,,,,,,,,,,,,,
1110,299.34568993316424,299.14278698578715,299.32787283158586,299.35136469742025,299.5143512503493,299.7297043382109,298.99572460097176,298.68801712167436,299.5440797244012,297.30541852804186,,,,,,,,,,,,,,,,,,,,
1111,299.2143285336167,298.71303487548334,298.87373899125737,299.1168067431765,298.86201089813045,299.5367320573718,298.49141408639184,298.25013551433403,298.8995187653929,297.25708170897474,,,,,,,,,,,,,,,,,,,,
1112,299.1272099969525,298.43706216022446,298.834663320606,299.08515891700756,298.35329901461995,299.5788812867524,298.39364501046026,297.7900627004405,298.53730412720284,297.3016069753377,,,,,,,,,,,,,,,,,,,,
1113,299.17442190177235,298.4961613522153,299.17430634954854,299.28236731898977,298.28695320032995,299.83559751817575,298.6135576293093,297.5481700135999,298.63866114840965,297.4757392910537,,,,,,,,,,,,,,,,,,,,
1114,299.23534718283895,298.61121126139926,299.61762724213133,299.54440120426017,298.44487040654735,300.08920650134763,298.99102502275383,297.4461577005757,298.89450553945255,297.52873954174225,,,,,,,,,,,,,,,,,,,,
1115,299.2130500164755,298.6038661100484,299.7512708099636,299.55989407977387,298.62366167062663,300.1983217969148,299.3076995299587,297.4469994072301,299.0811490724656,297.6680666818793,,,,,,,,,,,,,,,,,,,,
1116,299.06829409656206,298.5325841782426,299.87871196185534,299.50086922869076,298.88962570016065,300.2261564329886,299.5631988059503,297.3792078310253,299.1921187069809,297.99819750548954,,,,,,,,,,,,,,,,,,,,
1117,299.2025313179077,298.58789105883574,300.1018291959035,299.3986308203134,299.1055063474374,300.31265758861986,299.6678279499379,297.619034941499,299.143681891059,298.41847871463045,,,,,,,,,,,,,,,,,,,,
1118,299.60700650106565,298.96771514865486,300.29068257776,299.5001512148751,299.53098021236906,300.368284013596,299.68445056923184,298.2743987447704,299.11395546953275,298.95770725550824,,,,,,,,,,,,,,,,,,,,
1119,299.92674843632136,299.3887509623216,300.3419220734663,299.74992623873277,299.92572734837836,300.4223074512238,299.82983809949405,298.82106080921335,299.05650291472784,299.6718478072232,,,,,,,,,,,,,,,,,,,,
1120,299.97068681030817,299.79153503983736,300.32330260831196,300.02188952300475,300.29054695200824,300.4477515875404,299.69729332228263,299.1194599766556,299.2028794849712,300.2907407165565,,,,,,,,,,,,,,,,,,,,
1121,299.759375871652,299.92048115327117,300.1200078090182,300.12692286778025,300.36190242828764,300.2915789303848,299.32644951494336,298.9614610757476,299.17372428731034,300.5337602302399,,,,,,,,,,,,,,,,,,,,
1122,299.2752998535536,299.9347190656202,299.5989376676871,299.9845493238093,300.2134878238471,299.8841067233021,298.6630161701471,298.69425591974937,298.8715861776646,300.25196045973377,,,,,,,,,,,,,,,,,,,,
1123,298.53674015741564,299.80481503746387,299.15262718441903,299.85026964386867,300.1780426542794,299.439684106738,298.3050966307048,298.4439407622796,298.2799076894826,299.9495970721476,,,,,,,,,,,,,,,,,,,,
1124,297.87111919653404,299.7981577340804,298.97173084259657,299.82255606600256,300.13001505422636,299.30172789448153,298.369687872988,298.34149787778466,297.79766213187094,299.9601595100772,,,,,,,,,,,,,,,,,,,,
1125,297.613954346801,299.9927896345619,299.0647750736243,299.9653745802141,300.3493110358542,299.49775876290124,298.6251833482716,298.3844865561802,297.5709741401713,300.1781243703161,,,,,,,,,,,,,,,,,,,,
1126,297.5539939362435,300.3634639974839,299.0794770219047,300.1316712214814,300.5695000474346,299.76508740750205,298.9411854995331,298.37460901067647,297.6638231092627,300.4376013604742,,,,,,,,,,,,,,,,,,,,
1127,297.48333203818623,300.6218985205233,299.0110101563042,300.2404173153459,300.78400766391127,299.9296163635967,299.06358294292994,298.2798709818628,297.77362759900666,300.49142841570625,,,,,,,,,,,,,,,,,,,,
1128,297.4961403001369,300.605698855502,299.14042535899006,300.3230009841688,300.9754181043464,299.9798722807645,299.18924268194877,298.330371815149,298.1338878683834,300.53816469538447,,,,,,,,,,,,,,,,,,,,
1129,297.5237987863518,300.2565093497622,299.58222381266984,300.41167687593435,301.08185990772705,300.00000882919244,299.47397817153677,298.73873673351085,298.4958272976617,300.48612065220897,,,,,,,,,,,,,,,,,,,,
1130,297.7488141016776,300.153221021632,300.2738389222911,300.52859807062276,301.15131124346345,300.0822495034831,299.921890548751,299.45404157061665,299.07934038570033,300.49240035884145,,,,,,,,,,,,,,,,,,,,
