Experiment,piControl,historical,historical,historical,historical,ssp245
1440,300.6222949347552,298.288960244654,300.691333920018,299.3757248139935,300.925226251295,
1441,300.4366072245242,298.705364898334,300.25493063206835,299.63051666500536,300.79188238105706,
1442,300.3119304300308,299.2167963960534,299.9048515765184,299.8789103321206,300.631001806025,
1443,299.98317317899154,299.6844671418246,299.72871179351534,300.114491236398,300.43050769735163,
1444,299.7462259992254,299.74309063712303,299.5512700036523,300.1702378082546,300.0448199760113,
1445,299.2830796656112,299.3107999354642,299.01870711080454,300.0088293831434,299.5314305204186,
1446,298.77299500201076,298.5692633225486,298.30058958641695,299.3758550467067,299.024769994265,
1447,298.345891657952,297.8164296916257,297.74390960451495,298.76366032862546,298.8521851239152,
1448,298.1924945499947,297.407145136249,297.520796369424,298.4481097317501,298.9056331896782,
1449,298.31619023102513,297.4749674562331,297.48406161143606,298.64651487812193,299.2424035114958,
1450,298.5071042282969,297.66085269097323,297.5763556122959,298.9517239005929,299.5727157146128,
1451,298.6072196182261,297.84779650178695,297.69304749869866,299.10414155748305,299.86824414774793,
1452,298.7929150059845,298.1359067080262,297.861911237127,299.2351150721989,300.0711420588969,
1453,299.05767000062195,298.6961603871991,298.02457966068795,299.468776058753,300.1746481465537,
1454,299.62054273747935,299.3225480057913,298.5041676964233,299.83797504874263,300.2515705258498,
1455,300.10666432290947,299.79891861807386,298.9383060123273,300.06536149924915,300.1928535477461,
1456,300.44612265039626,299.95967323864585,299.306900051474,300.2027712057723,299.9001207953876,
1457,300.38625309075246,299.9746613956814,299.1087169720454,300.16201040249456,299.3429046067212,
1458,300.1387061203877,299.736230199958,298.7189715705941,300.0027480579425,298.50101009318286,
1459,299.7316018501874,299.4113561405095,298.2605402078696,299.7718373940965,297.90366086295734,
1460,299.44818124203016,299.32456755659035,298.0988812142877,299.82387453002326,297.4860866164237,
1461,299.3918561345185,299.43437796157747,298.25927438855786,300.1137848029821,297.4533016647228,
1462,299.5013746413346,299.7671993789143,298.5048860597421,300.52363141797656,297.4332958735699,
1463,299.5936817345034,299.94817819965124,298.70108478840876,300.6897043913899,297.654060193627,
1464,299.64457719480737,299.94583540431216,298.7859654579593,300.71373742453085,298.0239257075896,
1465,299.64996754521553,299.9588088726102,299.0264577004548,300.32516459864587,298.65265883799333,
1466,299.79983873697034,300.0888380326931,299.3160860068268,299.95794340780617,299.1232555638678,
1467,299.89729349125685,300.1388945944099,299.65766350989446,299.49069574024287,299.62580900070003,
1468,299.99464538788186,300.1404509661382,299.6652822803949,299.0270350659048,299.8323655962614,
1469,299.6684178974759,299.9682809502865,299.3120561651117,298.3348623348004,299.9319861712674,
1470,299.0655788884214,299.7030106153442,298.7073614355962,297.42248255054596,299.7003487259309,
1471,298.392583238564,299.3579322424607,298.20500180009594,296.87411423248017,299.38872291666615,
1472,297.97365201708425,299.2750542207553,298.1420727933921,296.70434710366106,299.18945363976417,
1473,297.9028299737416,299.7015794370247,298.3442762327507,297.09901033717733,299.20661616009846,
1474,297.9480772093331,300.2876960041212,298.58942007917113,297.4131109984069,299.41323053440897,
1475,297.7426062374247,300.6329413700481,298.7683857824998,297.6714078678699,299.5879716750872,
1476,297.461757303822,300.72302827700236,298.92257030543453,297.9362689176505,299.64812417555646,
1477,297.29731605741284,300.6366833110232,299.3126342787435,298.48625724744926,299.4908803993389,
1478,297.95321256763077,300.57980301252445,299.76385044412007,299.0107316754126,299.4724939610052,
1479,298.4563461275224,300.40654636311507,300.056157427992,299.50237720509216,299.4399931114767,
1480,298.80402761561066,299.92830701413067,300.04495528707304,299.76993016518946,299.3875139787802,
1481,298.48319903273875,299.0021544577293,299.6682622737614,299.92114766354786,299.171758147496,
1482,298.19300691630764,297.9201629843639,299.1609921203603,299.79746792136945,298.92049047269376,
1483,297.7387532186884,297.31066969340196,298.773678099858,299.62995923647173,298.742981026334,
1484,297.42490662646463,297.18954055812384,298.7032036900143,299.66540151884124,298.6255572144923,
1485,297.3198261706728,297.51868542296404,298.92930268461805,299.98760785688074,298.6727326632993,
1486,297.4593877454422,297.74113246235913,299.2049526593846,300.3609328452158,298.8678139242336,
1487,297.7353078082311,297.9735884372995,299.4004139260228,300.53801957889453,298.935297486664,
1488,298.07744795276943,298.19350646339285,299.66602992083614,300.53427041902626,298.9329226309755,
1489,298.55814126111636,298.5611112764248,299.95401335352375,300.5332828660161,298.93812337650445,
1490,299.1019887410111,299.002044413334,300.2981948452452,300.62497470213657,299.266716620703,
1491,299.55881365367054,299.4084909385515,300.553022190803,300.4693806554173,299.30713189485476,
1492,299.82067660287345,299.6419645977725,300.6683789567999,299.9958440904092,299.2199895019622,
1493,299.7805410625308,299.5994627425861,300.55806605714514,299.4449393178672,298.5992723193158,
1494,299.61106089237876,299.32170681685596,300.3233925749085,299.00682522145445,297.87260309431974,
1495,299.42467542402716,298.9330566871281,300.02421890749787,298.77730537088297,296.97273659834553,
1496,299.2763317814777,298.60357456837403,299.8676207632345,298.6788840775101,296.57090436191015,
1497,299.19457160957063,298.4350134220733,299.9028636748326,298.85454463168884,296.5507955313698,
1498,299.1559611332536,298.40426048363315,300.0804234848583,299.1390415318934,296.88817263241395,
1499,299.12205029693854,298.5703193311286,300.1005497993718,299.3994084275222,297.2373467743148,
1500,299.1789240794695,298.8640402425992,299.8744140744611,299.6273949000936,297.7332226090455,
1501,299.35958417953003,299.2672612519662,299.66085799992493,299.94179131457605,298.3592236612463,
1502,299.6519414385978,299.6968130268913,299.6300757655428,300.1952548460851,299.0093733402354,
1503,299.73828325456793,299.807694795209,299.5116696097321,300.29998538139563,299.55237943131783,
1504,299.6017171611038,299.63256311759056,299.1112626059466,300.2447241909456,299.76336169086863,
1505,299.1858411868432,299.26286568889685,298.5197057547404,300.1025797491546,299.8061145317024,
1506,298.64986317900645,298.92946369715065,297.88291987840205,299.8184981613904,299.74494687631426,
1507,297.8945317706362,298.5948786797205,297.23212024866024,299.50418985970936,299.81764600466295,
1508,297.3645016922964,298.33356222903154,296.76335927002924,299.18192450465494,299.9380981268527,
1509,297.1991383186109,298.3234579113075,296.61388197357877,299.19875054660037,300.18445713234377,
1510,297.37309420770356,298.48806772098794,296.74685180561124,299.3921596687045,300.5651897698297,
1511,297.5238660348784,298.6563200729518,296.90737681378,299.68868572171164,300.8746935815305,
1512,297.81687876551393,298.8545001572238,297.0461242303507,299.80111442406604,301.0911577874308,
1513,298.1684969813987,299.2190866635506,297.40700059218966,299.859224064437,301.09661699710915,
1514,298.4873419528014,299.6777314549923,297.996964644259,300.0096375526498,301.03766470016967,
1515,298.7316620679397,299.979853916012,298.6650828292866,300.26535955884196,300.78613963216276,
1516,298.89855582669003,300.0629011253571,299.05211957558987,300.20291809513213,299.9801218583327,
1517,298.9760687959777,299.9449095760466,299.0535902142814,299.77494310284675,298.9688895385269,
1518,298.67880505904446,299.4875086418461,298.93147438481964,298.9243132640904,297.9092130640162,
1519,298.326149067761,299.0230712744836,298.8670701954163,298.15950135615327,297.1694559509223,
1520,297.9802189533357,298.67219540058494,298.9256712638407,297.73796855833695,296.8081198039534,
1521,297.91921981936457,298.7618347000411,299.1051890016313,297.75103608898706,296.883181324457,
1522,297.9471140491323,298.91804018545304,299.31498879967336,297.9414533264067,297.082175148831,
1523,298.0848283430702,299.06453541937276,299.488104250513,298.06408729604317,297.0420486664711,
1524,298.2913120587734,299.06738311042557,299.6108614661207,298.3403938162073,296.86984719202997,
1525,298.76292591719454,299.14562153974504,299.79570710541094,298.55019870386496,297.07201959114076,
1526,299.42989009946564,299.43032785521626,300.0370786999345,299.07072525369193,297.5450048635197,
1527,299.86865278989404,299.9961230811358,300.1748882724312,299.33203551544824,298.0632827297031,
1528,300.10249196672777,300.35609548888004,300.03404237983267,299.6464526090765,298.3659138582639,
1529,300.0685119255409,300.3912040634688,299.66953653227796,299.5838068977953,298.40396001050357,
1530,299.8808141018446,300.00850480169186,299.31048118889544,299.3755393604752,298.15816418592334,
1531,299.4270299601862,299.6911773604331,299.16942689039,299.06716096676365,297.86302245884957,
1532,299.0715757336411,299.55359544823585,299.2760274571014,298.8302545295874,297.7344811122189,
1533,298.9983642155018,299.62912566733314,299.5043137244472,298.93103124523674,297.8187140454352,
1534,299.1259445607861,299.7972752377345,299.6826752994927,299.1572285747398,297.8950287115509,
1535,299.2163510429871,299.8044268555844,299.7653474107539,299.3482533103285,298.0345428455367,
1536,299.4159422088926,299.597181397936,299.8852269791097,299.35048526055544,298.31448606712974,
1537,299.8420554926476,299.27960837663267,300.15953874612154,299.22950198345035,298.69930785788966,
1538,300.2314003600388,299.1030506356554,300.40102967693326,299.1358673289971,299.11171080439,
1539,300.2739017994407,298.7983913217225,300.5775507448125,299.2456479548298,299.278429140572,
1540,299.9051634706022,298.48149607811075,300.55792828156694,299.3784298816914,299.34490484203457,
1541,299.4511718248187,298.0981221583129,300.43888822886356,299.37565787812923,299.13741286412187,
1542,299.0074603645799,297.81341490665017,300.2367182729761,299.08883652596745,298.7637452507735,
1543,298.6022106746212,297.2979245514029,300.08087604157845,298.87332835294757,298.31516392624616,
1544,298.4636163817931,296.88399883956646,300.1159133726596,298.8657098015079,298.05181812841244,
1545,298.5986333613253,296.7225191825483,300.36094731736415,299.0250959012894,298.1213875533052,
1546,298.8330928244866,296.9989088062035,300.6533306028825,299.19579189383967,298.2553131058772,
1547,298.9837350059427,297.28160596690367,300.85451612993705,299.282343835056,298.33736673370424,
1548,299.13998288483447,297.54727278798134,300.83693738186804,299.3965490724751,298.4819120751182,
1549,299.37249315451135,297.90755134519577,300.6447516712101,299.66152514845095,298.8551904306037,
1550,299.7403021637562,298.4315490960526,300.4344171540198,300.10678631453067,299.3008919575679,
1551,300.07967140943566,299.0685316625474,300.0865574406432,300.345393534861,299.61101098162777,
1552,300.38509634267774,299.52953688369325,299.56496257056625,300.3279460438471,299.63901785261174,
1553,300.3142559495509,299.63792348656847,298.715347252851,300.03816636586333,299.5188593934128,
1554,300.0226127618734,299.57913042317176,297.91761218466735,299.6385289605337,299.1702982062457,
1555,299.7240729838163,299.40470528981405,297.2808848610152,299.1026558729449,298.8879313571692,
1556,299.7534002337088,299.4136029285919,297.2078219280968,298.6412498850356,298.7999593955551,
1557,299.953634716312,299.5666942706869,297.4208285999319,298.5826455358446,299.03511799088596,
1558,300.14154642987563,299.80450005366936,297.80197280366934,298.81860680320233,299.29858651454913,
1559,300.15374922526894,299.8533166229579,297.92635270601465,299.05878488999195,299.425669828097,
1560,300.25564332882135,299.81801317671903,297.8283219611535,299.2241157928979,299.3727435160675,
1561,300.4176343530606,299.83277387543444,298.0845037568909,299.56762119585596,299.48741062170933,
1562,300.676513870621,299.8484939031219,298.66326864263834,300.0979359385841,299.7593805319355,
1563,300.8515261740493,299.83371746816914,299.25984307222944,300.54831790256833,300.07791548172037,
1564,300.7382924180676,299.64974929056854,299.4176989937834,300.58041151860806,300.2653591350318,
1565,300.3589228438212,299.5034502539063,299.22957439288194,300.1867356212918,300.21732128930336,
1566,299.74421993587623,299.0461959459247,298.99122568417937,299.526076077933,300.15922291435504,
1567,299.34447328145194,298.58746070584164,298.76116949664856,299.15136498855685,300.03309859399377,
1568,299.10879369235573,298.25119757128533,298.7207399746521,299.2055919157521,300.13260768795243,
1569,299.06604370256395,298.1986027706953,298.8758190567733,299.50767267920776,300.3954581851471,
1570,298.9665288643328,298.0625100906786,299.10884750560103,299.7223841725883,300.82320823788245,
1571,298.81245112409124,297.8701616935289,299.3074859520677,299.7750999280375,301.1570287572913,
1572,298.83727965807225,297.9503470301178,299.4962340518527,299.8489915933814,301.3645465266534,
1573,299.01154886943795,298.479451800831,299.70426764746804,299.9089733725659,301.4387362243476,
1574,299.45286194594104,299.2288623688706,300.0339299291791,299.92727770485334,301.4368751043396,
1575,299.79361464072247,299.71816022243564,300.2736663397549,299.92191059322346,301.39801603238965,
1576,299.97190991514026,299.90030438148364,300.45194033722737,299.8421191130066,301.2388183866877,
1577,299.8155604068885,299.72059577258597,300.35278059295655,299.60870833106,300.80500542135593,
1578,299.2361012232891,299.360660349893,300.1327004463905,299.13006693393066,300.3056517258348,
1579,298.7205273683587,298.99344549398285,299.6896645418599,298.57160371255515,299.90914335735687,
1580,298.3422278626097,298.97713147920786,299.37323231745825,298.3714630506531,299.90284297268664,
1581,298.46027037704783,299.3829567148643,299.2965997246965,298.41956091623024,300.125198095052,
1582,298.580125768513,299.91795871273627,299.4362653821857,298.648401152667,300.47003807792754,
1583,298.7210605457244,300.26923032858923,299.45901665876767,298.7257187833086,300.66466221063473,
1584,298.9182057087942,300.4315243244428,299.1097624868476,298.97826804390087,300.70278644112324,
1585,299.232123150109,300.61684887330705,298.7267929028804,299.37540172638677,300.46999983187726,
1586,299.64748627826845,300.82823008280985,298.748215468385,299.9208808941116,300.06991397932467,
1587,299.8266176664643,300.91000725671944,299.00244624660974,300.2059297485359,299.8828422277782,
1588,299.8515591589132,300.5472400918371,299.2565373692479,300.167321802366,299.5915450492798,
1589,299.76923773145757,299.8688625564382,299.1127530374829,299.86206559765986,299.2872614017164,
1590,299.5329074752173,299.03896871237276,298.91823214807164,299.56884545759027,298.50258694283485,
1591,299.2392482168859,298.29854835649957,298.57300046545714,299.3135130501617,297.9140036910824,
1592,299.12052904374184,297.7720919991412,298.28027225864565,299.26650155463005,297.67250222629815,
1593,299.23669932389515,297.5003995275545,298.06602580769135,299.35291477391974,297.6422313438722,
1594,299.42326311095115,297.54191226109737,298.0361588637833,299.5430006302723,297.6295667654112,
1595,299.5148617542865,297.7302011041941,298.0168065569148,299.6122691868952,297.51152405988825,
1596,299.6754629378217,298.1058123556789,298.15779950288004,299.6756294673678,297.4107419432959,
1597,299.94694722878336,298.3794741380136,298.52481865057933,299.77832015568777,297.48349412247927,
1598,300.22447551830345,298.79375940921847,299.13084167178476,299.9942651883848,297.8142785457355,
1599,300.4036999006329,299.1589109809295,299.66624930300173,299.9113767434369,298.44506498522975,
1600,300.29199939346375,299.5067563613852,300.0884033835884,299.63898267406773,298.86173792834575,
1601,299.88022299012937,299.5381827578873,300.22456935054834,299.1942498118449,298.8952334015938,
1602,299.3377475253426,299.40279045894437,300.231179287847,298.6236869429933,298.59535736847596,
1603,298.95389476368337,299.3691306593487,300.1752557576827,298.08865477276777,298.39238559646407,
1604,298.9037817924654,299.61420851209454,300.3475410836149,297.6615037511135,298.34277002727157,
1605,299.10508622720675,299.93568040103213,300.6628469659735,297.5767936972917,298.4892695765921,
1606,299.30074040487324,300.25840731950075,300.91419150811697,297.6624020154002,298.59191139731524,
1607,299.3481763417704,300.4012859790776,300.96476816010676,297.81322111234624,298.61511127332074,
1608,299.4302992973885,300.47481447964185,300.86367621813974,297.9350808158999,298.6199048384925,
1609,299.5453057191716,300.57240747889256,300.62506737585505,298.40321811117553,298.7967599645563,
1610,299.63678301581325,300.5089129635349,300.2642777436574,298.9233842105231,299.02099186089214,
1611,299.56029697300124,300.3948621904876,299.85938556919814,299.59175853992787,299.22151477348274,
1612,299.4016037589043,299.9326171930099,299.16278384619693,299.7213522874941,299.3922652915697,
1613,299.0915542208068,299.38735603240474,298.1463313598117,299.5608135586551,299.4977633483099,
1614,298.6313766858573,298.8928166606674,296.930176364999,299.24117978582444,299.4047879233941,
1615,298.2383151513339,298.6652929014921,296.1189992946823,299.0903014121345,299.17410644388605,
1616,298.0087298804244,298.5521108227145,295.85058686603617,299.22125032960713,299.1706972840393,
1617,297.9246474142038,298.44636856576466,295.87769622581607,299.5093042175063,299.433261029436,
1618,297.8932621250233,298.3619529072739,295.95634156718796,299.8191097043924,299.7808778742486,
1619,297.853743774996,298.46516119543503,296.1372345723851,299.9514213593923,300.0281568690826,
1620,297.7649561019945,298.6769220460963,296.42205546484627,300.0116334385193,300.14152335003416,
1621,297.78900733818057,298.9929502423727,296.8194910439435,300.1223131164936,300.2960669677453,
1622,298.3508126015215,299.3906438836762,297.36265696177657,300.2572908546027,300.6189741645015,
1623,298.8989217633132,299.75557510744864,297.9970702373378,300.0945493565116,300.95094348685194,
1624,299.25350278436173,300.018926592742,298.52032867219583,299.65625041404456,301.113587282538,
1625,299.0483765031945,299.9994067045837,298.660780862372,299.09925933975006,300.98633450758786,
1626,298.68106949181373,299.7156466030575,298.4202447739838,298.5603952059335,300.75603488035705,
1627,298.2216723166619,299.42337373665083,298.17468089675305,298.0510774972666,300.56037416635365,
1628,297.8333108649504,299.3730238385306,298.0608657130886,297.78611959640403,300.4979181351339,
1629,297.67564055973725,299.64846730934846,298.1458719798507,297.8793318760958,300.65890890911703,
1630,297.5735822722377,299.82556318077263,298.18825967284215,298.1978096639331,300.9523533020248,
1631,297.5115911749663,299.7873576237264,298.20652950333937,298.3969986400334,301.00132544329404,
1632,297.7023765473603,299.59594785525525,298.4489588028227,298.52042614306157,300.9665125702413,
1633,298.1617835409253,299.4620765954682,299.0224686484607,298.7089897224641,300.98744057350547,
1634,298.81385324037564,299.54322900734127,299.7045302555038,299.04798659222286,301.10885808239544,
1635,299.37157773291636,299.7565514102268,300.06596118346243,299.4826440317416,301.1411681631843,
1636,299.83630431716256,299.9210810817963,300.1343082245641,299.69272215447086,300.71473629486485,
1637,299.9874399541791,299.7041852584125,299.91661727470154,299.62341428284714,300.0205529948016,
1638,299.8763737730161,299.16914392016423,299.590372567475,299.21370679075926,298.9496821067809,
1639,299.5567513255632,298.6595662134627,299.2151832427379,298.88226842972716,298.11960878219986,
1640,299.35840497985663,298.4696180348783,299.1781851395153,298.8825225704198,297.49510131334915,
1641,299.28629809761765,298.43644720845396,299.3303205504022,299.2169382338622,297.33727692108226,
1642,299.3481314824976,298.37317763043546,299.5168372496749,299.55819436225465,297.35432583488995,
1643,299.4008153797568,298.16705024068233,299.46696509312966,299.7338809682687,297.6394821233278,
1644,299.5208905551524,298.1936998455288,299.4613500017191,299.8015102854585,297.8940711281943,
1645,299.65943145554337,298.2363318391098,299.6561049235482,299.7967351360952,298.2351196815243,
1646,299.8633113843407,298.54810967857065,299.9435155717783,299.8949128094811,298.6221804143461,
1647,300.0699038106363,298.78238533595237,300.20995780198996,299.9278384568956,299.2373764904973,
1648,300.2802206635349,299.18239083889085,300.18741625096004,300.010480813118,299.5936440978661,
1649,300.3363982928433,299.3279855483252,299.9612453208975,299.78993391371995,299.6193368875117,
1650,300.21569157059804,299.19776150092645,299.32487684011454,299.4029165289464,299.077329936419,
1651,300.0278752347827,298.9703887892326,298.6155317021283,299.0288491197361,298.51906919311267,
1652,299.99373296596787,298.9295464790975,298.0299253890001,298.9505662166781,298.0958766385588,
1653,300.0858006831191,299.1778400615063,297.84931890527844,299.0562903402488,297.994570803608,
1654,300.2853090256749,299.38504886594984,297.83340113702087,299.1803038748924,298.05293457209865,
1655,300.44517422442755,299.40536842312764,297.70584719124116,299.2180077065612,298.1323981415694,
1656,300.50583747315835,299.15225130895345,297.5426623912285,299.35671949727316,298.3071876567771,
1657,300.39649789595103,299.02512037112587,297.47706542206697,299.602483933821,298.6973093269814,
1658,300.41604821330867,298.89073731150773,297.6506071239696,299.8017566506696,299.41338465515753,
1659,300.14042824059896,299.0131383219687,297.9434594437543,299.9168163111131,300.218268382478,
1660,299.87134419182956,299.07412543014635,298.2246030434588,300.0404308422146,300.6213199354015,
1661,299.14429489770276,299.0266552434175,298.2741030929942,299.9459962865761,300.51816148440497,
1662,298.4918542535268,298.6959118901495,298.1135288781667,299.4841578565782,300.1350103218205,
1663,297.87466911276346,298.1763993282277,297.8936439299851,299.0287884526974,299.94309539585464,
1664,297.5697166075363,297.73902606843757,297.9612019508535,299.0583733904896,300.0625290065903,
1665,297.61770047641306,297.50546423793224,298.18858011109705,299.5889674666518,300.3077998220035,
1666,297.83423741946734,297.5503019399211,298.3804198109396,300.00212172960266,300.55452218922846,
1667,298.12812716258804,297.7626554336552,298.51976299027746,300.11537028152384,300.6619699520799,
1668,298.48801606960967,298.0509908997421,298.7667145983011,300.06445696506876,300.73991879661776,
1669,298.8552125191263,298.35167901039773,299.1076654922521,300.0865562318823,300.7083846063903,
1670,299.4117210953596,298.7469097093692,299.5357785240057,300.2567717533042,300.6146417673304,
1671,299.80281271216546,299.21821244177784,299.8585673629479,300.47585650155366,300.35968481660035,
1672,300.0791138353818,299.6424818911864,300.11891993322473,300.18092907292254,299.8496940030281,
1673,299.9297408645603,299.90537836967013,300.10390872240333,299.64120379164723,299.2265324797182,
1674,299.60704889420623,299.8683640233223,299.9524689841101,298.78402903765726,298.6739086041336,
1675,299.1278315289973,299.6767895407662,299.6823729854719,298.0688682899734,298.42876944405833,
1676,298.91582089032494,299.52082431202473,299.43571928122975,297.2958160478224,298.5183727367078,
1677,299.0372372705098,299.4667675603783,299.35220070415875,296.73014426197614,298.8114828584615,
1678,299.28204866443775,299.46238233596154,299.4035478876895,296.4182124261103,299.1486432926922,
1679,299.2870518720788,299.45366262767465,299.40875085528626,296.64198323182626,299.27801357731227,
1680,299.09658856703555,299.67617428274906,299.19913842926945,296.8414627278999,299.3924456917776,
1681,298.6067831416921,300.1391510208207,299.0150544857665,297.08962913612567,299.5987716538395,
1682,298.3376383153425,300.7209347150147,299.16621263501617,297.34439335523217,299.94627951671845,
1683,298.3266192293846,301.12024996995774,299.49314211799714,297.94991429398755,300.0978842893735,
1684,298.4716258193759,301.01158197463695,299.7176457461954,298.56024815505805,299.73396956599083,
1685,298.2945034680402,300.67667637295455,299.5304657629008,298.6396975550036,299.0906506930514,
1686,297.7827694272564,300.25012876543025,299.1500368831196,298.3210577205123,298.38721067592206,
1687,297.56414979820084,299.9640793222119,298.9843788083627,297.9517681143149,297.96720058530735,
1688,297.7013321165087,299.8032468084694,299.1391145835626,297.8110355140777,297.9568324643605,
1689,298.11067681185403,299.9066313113392,299.49998577270173,297.9567033662771,298.1941012525701,
1690,298.47326202578324,300.1796388229473,299.7888761883364,298.15554905348534,298.5566495070541,
1691,298.70488535971907,300.35279964671207,299.9323106885521,298.49465051241924,298.78728134852093,
1692,298.9696478091193,300.3123619332345,299.9637503651111,298.9118926765705,298.82368230889335,
1693,298.99225645999496,300.0980967702206,299.94578833849164,299.54260249716054,298.86529459174926,
1694,299.0983486933042,300.0297135911949,300.13762530363977,300.06926691799293,298.91750670302923,
1695,299.1402843075895,299.883408475254,300.47396699692905,300.4248942775954,299.3144642323411,
1696,299.3497789337966,299.8922943273765,300.6301663006391,300.4714859567616,299.6518376687649,
1697,299.2995932980596,299.6569269336624,300.42756830816916,300.24604447856484,299.7984617524398,
1698,298.8928202948403,299.33407618269547,300.01434071227965,299.6618071164906,299.54178135943295,
1699,298.44366850203215,298.91415616478025,299.6958188403309,298.87817927885624,299.21912854238684,
1700,298.2997319372542,298.7717956005399,299.56807328017754,298.3215983867803,299.12041481198685,
1701,298.52601936335515,298.8615049858138,299.6276891289979,298.05423998302405,299.3181684627434,
1702,298.7897677532056,299.1350051011571,299.7961295970046,297.9881169998135,299.53045526557696,
1703,298.8946627710828,299.2411555986851,299.9200736229384,297.90444839859623,299.56976811856765,
1704,298.8641954580823,299.4242457203804,299.98659660658336,298.1047683886854,299.60354566919506,
1705,298.8488691498314,299.71860626550847,299.9704414826085,298.5718653794633,299.87660198100133,
1706,299.11113528909226,300.21713260899764,300.0486868453577,299.25303227357523,300.31070782927503,
1707,299.37490426029154,300.55760883735655,300.1292572166562,299.64488551293795,300.6348211426084,
1708,299.6469274953609,300.7128331167912,300.2057728293003,299.86984090683774,300.82977995014085,
1709,299.5560481417824,300.5593873544149,300.0935964635499,299.66467048382384,300.80954432364143,
1710,299.2292868297578,300.2878562575567,299.9043160481884,299.2099800671383,300.4588666260989,
1711,298.77268546547117,299.92310073265304,299.74138570134033,298.61311414349797,300.1127169608513,
1712,298.49304700390024,299.67532563759005,299.77235828110605,298.2629067529777,299.98430098241266,
1713,298.5967673010978,299.6195110726248,300.01928678621135,298.2135853926815,300.26259952832083,
1714,298.86262659455747,299.6234435761764,300.3292925594955,298.37262126145254,300.59373979586866,
1715,298.93599843820317,299.587361583858,300.44946492710034,298.6181755322193,300.81277640010944,
1716,298.84872357218455,299.550792660432,300.25983196170665,298.63091280817986,300.8786735015113,
1717,298.84835712681416,299.62579862085295,300.05727549832227,298.6940898255473,300.7291935345016,
1718,299.33729454119333,299.68088390208317,299.9926138440454,298.8965199093526,300.4768696670727,
1719,299.81437045078786,299.5498716406148,300.27856112346984,299.347211975818,300.1075083301327,
1720,300.14338443993284,299.15533761579127,300.3938320892367,299.5632068577319,299.47172999599974,
1721,300.03939635728517,298.6172356097465,300.37856137884506,299.42850459041847,298.72303550367786,
1722,299.846374022519,297.82491963687966,299.9893149883587,299.14619272770614,297.9085715218643,
1723,299.5539717438556,296.9972965746499,299.72771791376385,298.8351584294786,297.2053529939597,
1724,299.42072692778856,296.62008376308364,299.7401843663376,298.66792863667,296.893443898566,
1725,299.5390287964063,296.6520543417442,300.0640935024374,298.75119008066605,296.82379709964533,
1726,299.7952569434035,296.91349837003526,300.4682491995622,298.9375021957001,297.00034641245793,
1727,299.91699637951825,296.9196425903902,300.60478329257995,298.99959856081006,297.11694708810774,
1728,299.8972074261075,296.9783924467344,300.7049840488267,298.9464167509759,297.6358381889041,
1729,300.0067487861093,296.970084691944,300.6731322841188,299.0846370490165,298.1473913173152,
1730,300.2141875327967,297.516666303347,300.5458609752634,299.28732699383914,298.6605418685541,
1731,300.6293273362876,298.2142332158389,300.3457424135629,299.58342738335085,298.8143751604292,
1732,300.770112448047,298.9555087016617,299.9596791659033,299.66186764691446,298.923456493252,
1733,300.62251965480385,299.0447830927148,299.5900783618894,299.5798789434134,298.77507853219964,
1734,299.9449963696501,298.6985467391002,298.9082398496152,299.1318640338946,298.55377726207604,
1735,299.3158942910773,298.3354596131696,298.29595489557147,298.7178596902682,298.3247403542275,
1736,298.91747571380677,298.1954918095211,297.8703738325107,298.45630582042,298.2949223124776,
1737,298.87349779637685,298.2921085218369,297.8838631344157,298.3117071447187,298.2758877870137,
1738,298.8657070366562,298.3833358963744,298.0900720679286,298.18647056613514,298.27284592658367,
1739,298.79437584522367,298.4300012068188,298.3165439317506,298.1082567124276,298.1659242837473,
1740,298.78075067339637,298.662466262615,298.4240404357338,298.29485108483817,298.2116891851666,
1741,299.04630864836287,298.92630560030426,298.4552025177385,298.6212934922258,298.3951100652762,
1742,299.3826828634471,299.02380093550397,298.657042931689,299.1926205003604,298.6650516070069,
1743,299.54422876735157,299.0484424682712,299.23193732744363,299.7202203346797,299.06909857846904,
1744,299.39928445602374,299.0599614797008,299.78118542058513,300.22442415093934,299.4567397718023,
1745,299.0978726418541,299.12338414498845,299.70473369308417,300.2949106375257,299.66469201907597,
1746,298.66128777883404,298.8708340991475,298.7884089050959,300.2796515692808,299.5500204859913,
1747,298.05496181377,298.51481336637994,297.96933645557516,300.14937969512033,299.4269553531755,
1748,297.5934267253336,298.25495477837256,297.89872553178515,300.26466633891704,299.68890235150957,
1749,297.4270431705438,298.20535368142197,298.0934472081548,300.4390442735814,300.103844307938,
1750,297.49991523784564,298.251052569218,298.194957808998,300.6999316192975,300.51761811134287,
1751,297.48406446597744,298.37138219108283,298.03246969845907,300.79386700817923,300.6396549758346,
1752,297.5841285555721,298.6773461062672,298.2456861939466,300.9631620598104,300.75667988735256,
1753,297.9989832607536,299.1447454285765,298.81194436473044,300.9777156172849,300.84439210438353,
1754,298.7109402642528,299.6305665116899,299.3891280891516,301.08964107038315,300.9454575729775,
1755,299.2033870925649,300.0802723355858,299.68328648481884,300.8604996023767,300.707745864836,
1756,299.38544753409735,300.46396606997115,299.5187637350966,300.3274688229799,300.08413323290614,
1757,299.27677215586806,300.61924605131054,299.12933702256504,299.36905425116976,299.2388644064471,
1758,299.1025554569075,300.39286152672844,298.54392259729195,298.50602331492325,298.47005876750313,
