Experiment,piControl,historical,historical,historical,historical,historical
1422,298.6892188517686,299.52089414533935,298.38467362099254,299.8377395468918,298.48372548548724,298.5809323266489
1423,298.25689830771194,299.1184438339463,298.1440442062738,299.4564048377758,298.1996575047817,298.1119419219351
1424,297.91628240063216,298.8518668936874,298.1110949363313,299.2944883814046,298.3622800187836,298.0653803612629
1425,297.92071599812317,298.78597950322927,298.08213419399664,299.39212032132946,298.68894838185923,298.10371463058686
1426,297.9954321951732,298.88868828191136,298.03016002803867,299.6828830290845,298.9626407647177,298.2443138967506
1427,298.08875753353715,298.9558527614156,298.0249435813712,299.99434971969237,299.11237791438344,298.2963466499192
1428,298.23167372404623,299.10830630858595,298.2402003609268,300.3349438882657,299.1925634190766,298.45899114415107
1429,298.64210294685245,299.2672207203932,298.56723004797846,300.6530100951434,299.282213730569,298.7546870795279
1430,299.2385560626321,299.4421488197643,298.87525251965195,300.77741503368986,299.38065055241685,298.9090813372987
1431,299.68552993252456,299.7661180880134,299.00817541454404,300.6733477737422,299.540346314522,299.0187345802249
1432,299.8764964897496,299.7476703116848,299.121483755235,300.2400362444885,299.45546313567337,299.1883348156235
1433,299.814217671075,299.44474997217327,299.22640799620325,299.5013695392359,299.1158853447226,299.33151842644514
1434,299.46746200536774,298.76323452287306,299.1172708207989,298.6647473949252,298.4952282696508,299.30348928860843
1435,298.97917433544126,298.45386060006484,298.84568324057017,298.0735387181464,298.2250194658572,299.128826196941
1436,298.3893771433815,298.37519120787607,298.72341812350334,298.0432538377161,298.4734203561546,299.1427201093661
1437,298.04824383460226,298.52178079920384,298.90690737378117,298.1934727965295,298.93802086839895,299.3979204843461
1438,297.8798080543149,298.6763121099157,299.1852834999426,298.3379565844453,299.2200447447087,299.8004378872012
1439,297.8587333304222,298.8497507221778,299.20565559720575,298.39277060474956,299.23429666091613,300.11140612798937
1440,297.90794861036346,299.0358870797125,299.1577965683693,298.4252386220548,299.23659962877736,300.35049217814054
1441,298.19354472384515,299.23270459285277,299.1090502638548,298.5712410614555,299.4203940956275,300.57142928542675
1442,298.65940664926774,299.349058370406,299.27908011609117,298.6667145095956,299.5797655984283,300.74095423985415
1443,299.14386871838366,299.33182828911873,299.51952710914725,298.728334929949,299.60984817090224,300.9497317197222
1444,299.5578240652366,299.4441738696624,299.76312848730146,298.45752454762294,299.5644247093423,300.53533441608374
1445,299.8413938201611,299.58042414883386,299.78643760444976,297.8853689567831,299.41617763302196,299.75588710982805
1446,300.01415456139904,299.6175070617494,299.46306468012153,297.1619796370599,299.09508693277866,298.66190543456156
1447,300.1486100562327,299.5026689807928,298.8169973774922,296.7047596423578,298.7351791909736,297.79019688501523
1448,300.4734098065575,299.6468812999906,298.1133760477063,296.4421022477941,298.62802519609545,297.2090079345543
1449,300.86515491547954,300.12369199095633,297.71784268035975,296.51610830312825,299.01014014807305,296.84087583467885
1450,301.30614659124734,300.7008229112777,297.66658671816276,296.68860446383854,299.43119374862357,296.79872701852236
1451,301.45879569720984,301.0565807602051,297.69554823885306,297.07125040384653,299.8307059246188,296.9401699255416
1452,301.44306768910764,301.1510497192557,297.6365683256376,297.30297067401943,300.0667958818262,297.069365881436
1453,301.4004373758308,301.01881537937766,297.58793526003,297.79643353646185,300.34287795176743,297.3746051811371
1454,301.3400977048334,300.7679151243397,297.82247170407055,298.3389792659207,300.55870077719754,297.64314259548445
1455,301.4265802321789,300.4839348374914,298.14965603928584,299.1417446448037,300.85051680149064,298.0137244901367
1456,301.17755419467596,299.92232840202604,298.3270238800347,299.7229117624877,301.0161159620759,298.363940974057
1457,300.4701259982087,299.17008971941124,298.26191027037936,299.9396311323912,300.77358155797674,298.4883331748958
1458,299.48542476044673,298.4514044657316,298.03460474677325,299.80145578881,300.0634507263376,298.4859038135684
1459,298.6904185455515,298.0598479615149,297.833326511608,299.5377255311307,299.29828602982496,298.35320150237135
1460,298.36050395804455,297.8843295030451,297.64862242401944,299.39421083946087,298.8975278796648,298.2969674345018
1461,298.1746724190202,297.8019933577746,297.5754708542307,299.39450396745474,298.64428822132885,298.3566828053503
1462,298.092068055514,297.76048326199407,297.5814852760676,299.5319023418362,298.5854015653556,298.39650493889394
1463,298.0621214655448,297.97021655603857,297.50864341483503,299.605820851818,298.51029686506234,298.4678427336736
1464,297.9841396645077,298.09524955285724,297.48880360772733,299.5005420285509,298.5289521648813,298.48039049646684
1465,297.98651485691727,298.3059965338551,297.7269047060999,299.3914141755113,298.3188658980219,298.725014338001
1466,298.03095597955615,298.3587123303512,298.1702244415566,299.56874282896,298.0713479348639,299.07731317747135
1467,298.3407173366063,298.5676447883938,298.70311340889816,300.01681406995,298.10746516893073,299.55042419814964
1468,298.5404820209173,298.6362209135733,299.1787350536053,300.34722865924647,298.3623119772785,299.9481122014754
1469,298.50670757618786,298.62005382729694,299.5533372546777,300.28835519451764,298.63850252309703,300.14125745751784
1470,298.1245482322253,298.4091810731613,299.61899239319877,299.9000233203412,298.56748692299897,300.0294412414128
1471,297.65582754030515,298.4013284189271,299.529002595494,299.41002830294406,298.3115708018693,299.92347290540516
1472,297.42819033166376,298.62640607996735,299.6058895388551,299.06879843562814,298.1644189419881,300.01180329401046
1473,297.4618407193216,298.91860741106797,299.9082741138821,298.95912845451727,298.1567857777755,300.28626904492495
1474,297.70074055229776,299.08395057411764,300.28500997891047,298.99741146235345,298.138511051973,300.54952724345685
1475,297.9220505786238,299.2552047584365,300.36944995751895,298.99800456813244,297.8991606964002,300.6414334943302
1476,298.22668133247424,299.54829835390655,300.1968443771698,298.9559858467323,297.5829568795263,300.52465498100645
1477,298.62902964626755,299.96555898441426,299.93064600613076,299.0344823570952,297.4431067557111,300.2814773726603
1478,299.07248789778123,300.20376495657996,299.7460333766399,299.2065192033655,297.40581373473645,300.049813154491
1479,299.44290006497937,300.5808864968567,299.69248805500325,299.51526203770396,297.4936913676975,299.8220069121888
1480,299.7389403732932,301.11783658247765,299.5078159148164,299.6811636791812,297.60790991578165,299.3063089527265
1481,299.78843840696334,301.64827595829087,298.9290660020945,299.5682849649289,297.6901855536646,298.728714258421
1482,299.5803512071761,301.67549913759217,297.9360823233031,299.0774694170208,297.79077250970994,298.1324057944643
1483,299.1721386836106,301.3806317864466,296.93923039977636,298.5351002451459,297.97965674767096,297.57144847916754
1484,299.0201611551714,301.19589109118687,296.2576989771914,298.415239425404,298.3162149702307,296.9481789812792
1485,299.0302301505034,301.2698108573113,296.0815829923869,298.6621080370915,298.7022433433071,296.5193525334994
1486,299.19964830393525,301.3751470407664,296.2351159639214,299.07298920366196,298.9233875572119,296.53106239772075
1487,299.2425442026096,301.35067518239975,296.2711450533695,299.3757320884276,299.11672921975224,296.83225205735766
1488,299.3173394619672,301.2913766357899,296.23414440915514,299.62534465382015,299.37344844335513,297.2886508134076
1489,299.4137008187077,301.28986926233773,296.37278355190193,299.8865196669553,299.89928735598124,297.7446370023774
1490,299.4982211666377,301.3649158036483,297.0351125919871,300.00395169911127,300.5062633883913,298.1826950751525
1491,299.62639478813173,301.3175899884602,297.83662970824906,300.00745004714355,301.0568336306137,298.6475727510315
1492,299.42201256973044,300.6428771725886,298.4478201685449,299.8580976265409,301.49438800188886,299.07883308691163
1493,299.18766429303537,299.5917155668894,298.70150151336156,299.4450625092798,301.6428571537794,299.3713121672051
1494,298.49899583442516,298.2417261162157,298.6946800096328,298.998016720266,301.585724239905,299.3113180492505
1495,297.94803455694165,297.41406095588286,298.5986446482926,298.5047842217837,301.35008313051054,299.0805076690683
1496,297.52522494670325,296.7367553381682,298.5654703322837,298.2338030618551,301.3395014502426,298.8615107853947
1497,297.5319507888999,296.65820789608915,298.7218368913082,298.2118269071135,301.6372108868781,298.8174116161138
1498,297.7039157692563,296.7333679647116,299.018252938445,298.3829097219063,302.07881948188333,298.8596761687015
1499,297.7384978670675,296.8846976510229,299.25170011650243,298.5290464022178,302.288196270551,298.92412441402695
1500,297.67775815791026,297.00537412002774,299.4581090093182,298.3275778099041,302.14182620627327,298.95064986777146
1501,297.63153156552545,297.2237220904348,299.65593472956175,298.2411415787808,301.6983523014513,299.0448239168358
1502,297.75922730558835,297.6131235863631,299.937663156584,298.3861088187219,301.30960535626343,299.0797873691466
1503,298.06457947992016,297.9272138057381,300.2610832415542,298.8126194145894,301.1754241994195,299.28235259791023
1504,298.4194815511574,298.0632055720903,300.14561629881626,299.17648867348936,300.50302587598486,299.63683963811854
1505,298.47962118759705,298.0304308900105,299.7434888552529,299.23016309804746,299.2863583276538,299.95112893879076
1506,298.08612103789756,297.73811760864794,298.89532867730645,298.90633218740317,297.7003928637716,299.87033133465906
1507,297.59584882346377,297.561887403277,298.12545206220176,298.4768695565694,296.6461851536648,299.51374839707415
1508,297.25350936625154,297.5994058899187,297.5876784447915,298.4518450073156,296.2125252653623,299.4056466708069
1509,297.24853966923564,297.8860095957491,297.3896994182969,298.57535771374705,295.93263579267574,299.50303130571655
1510,297.29183716071105,298.15269773143257,297.3650014748854,298.6677521043625,295.8738949289416,299.78890853610216
1511,297.3288702267882,298.32932984249965,297.2639548833005,298.53649596378244,295.9773985204561,299.7965147509321
1512,297.3618197063726,298.56813047869827,296.98855081668245,298.636381502259,296.3692727510706,299.75074507486994
1513,297.62536602365566,298.99627122812166,296.84963226720305,298.8849086644188,297.0313074895474,299.5497241706567
1514,298.05497970445475,299.5448853611067,296.9039867284988,299.1192196278551,297.5731173764331,299.511668775537
1515,298.7152670800656,300.12793998095617,297.4830641409748,299.3595101795725,297.9524803994188,299.4190467098743
1516,299.3162471753017,300.6560709835016,298.07426933821847,299.56879119416124,298.16157590870154,299.1020177936075
1517,299.6460578006625,300.91746114911626,298.42349217730384,299.74322237845035,298.30136086275996,298.60144929876077
1518,299.5401544376454,300.8782982625978,298.27480072301597,299.5119901898274,298.3222616064659,297.9621756617565
1519,299.25037767478017,300.7249696314119,298.04570243932534,299.1959739045447,298.30942961624777,297.3559102155688
1520,299.17745887615575,300.8642241511324,297.9336253464713,299.0963111569621,298.3670747077557,296.9374951300958
1521,299.290282772348,301.27473063048086,297.9030233401242,299.29168367224605,298.531629371058,296.6863537115464
1522,299.6059165176639,301.8193446625979,297.9032582499256,299.6784803708781,298.754130310192,296.8703064545744
1523,299.82243274815414,302.05507144234184,297.8940786741735,299.89354768407924,298.8965791465186,297.03212634167363
1524,300.08312829697326,301.82696475476854,298.0247640120515,300.0958769279848,299.0010313196986,297.4698586352243
1525,300.4245238964763,301.1876796140468,298.3182645062862,300.1817716580778,299.18465795925664,297.9250238993166
1526,300.72262354914346,300.55909692206933,298.75971033014577,300.1205579670903,299.4922243434183,298.5668662101189
1527,300.75174846208984,300.29575632756536,299.11475749266407,299.90528793316906,299.90918402347717,299.1385176051636
1528,300.27197819308844,299.88918498666254,299.36915779751536,299.53456000555775,300.0604568957317,299.65956429922613
1529,299.53170364777117,298.8871870397945,299.3538883995115,299.10073142177356,299.90106228341523,299.8381948414242
1530,298.67035303600693,297.4564058044416,299.18360146599076,298.615660759651,299.2916742483432,299.6996631849825
1531,298.0967540466388,296.3902816583757,298.88795224763254,298.0880861444664,298.8141134434647,299.4762269529877
1532,297.89045869180364,296.0396936968921,298.6495181591053,297.81984304034773,298.64198445653705,299.51714044664004
1533,297.9043577937965,296.0304172012913,298.63412864514856,297.77188192975785,298.66042136925495,299.7958787631184
1534,298.0009306138774,296.20445668846725,298.7507578029163,297.8002230695394,298.6369500801471,300.2646499017942
1535,297.9567928850102,296.5627733852047,298.9261910488599,297.556046051423,298.41588474615656,300.6718349426055
1536,298.04565811731635,297.1623529514607,298.9962764134604,297.3506427921052,298.26977001141194,300.96562722706864
1537,298.28445665514124,297.7210549173808,299.17815234873893,297.5744750120944,298.305978979052,301.1745840329245
1538,298.712297049762,298.19717253106484,299.3887553263266,298.16995164671704,298.4455659566456,301.19601370057313
1539,299.11171832243195,298.5791689666875,299.5342844014344,298.7709212530595,298.7710025581893,301.1815283057838
1540,299.3092443247947,298.92595536336313,299.40870095953795,299.05971165958437,299.0317246660259,300.64975699447734
1541,299.22394293930654,298.92932497009537,299.03184289882864,298.9901135133323,299.2599595911601,299.4894444200643
1542,298.88620556113915,298.4457489012368,298.6110473186416,298.537207875865,299.4405856963337,297.9746543785024
1543,298.56331953199293,297.75064109144995,298.1645575915726,298.101940143302,299.702256811749,296.8505005600945
1544,298.4232934832591,297.295953726523,297.89285207890805,297.93301178097124,300.1242233567459,296.5599654431298
1545,298.5068094495785,297.22342189488023,297.7033340834198,297.9716832867548,300.62093090076786,296.5854161757219
1546,298.7697441252426,297.42619185927805,297.61807471878086,297.8942279177276,301.209301020604,296.6250085766746
1547,299.0327462619437,297.56568600564447,297.4869456170816,297.7311306644499,301.57318943397496,296.53783885766217
1548,299.28854394929743,297.7555958495056,297.35466235461564,297.6818260771656,301.7115631770696,296.5467552462742
1549,299.4965597649977,298.0725847794338,297.3700204861132,298.07344208308723,301.4832149010612,296.8990711071919
1550,299.69175973768756,298.5096861360973,297.5546953228477,298.77407843997855,301.13455324192205,297.37438839927125
1551,299.8150232889163,298.973618881935,297.9673323920427,299.59593661105964,300.8953815025945,297.842468366936
1552,299.7737409779542,299.401726374204,298.4204519423435,300.1628261197304,300.7370760366209,298.0676577312294
1553,299.4775427401909,299.68653304591726,298.68193176362985,300.297785511771,300.3337481656995,297.97233995178857
1554,298.9021373063963,299.67525591445457,298.622729811333,300.07338606929756,299.5939404528869,297.65070043813836
1555,298.23519462676035,299.4411272125705,298.44158970500445,299.8063030251055,298.9121627668885,297.1127219832477
1556,297.6956129510755,299.16544882672287,298.32689628314785,299.7123409222397,298.4432242420317,296.7613427472996
1557,297.5584617602592,298.9699667631225,298.3964771942113,299.7994321877375,298.138429206437,296.6204796853499
1558,297.6929484418482,298.9051550019937,298.5601473571476,300.0193963747459,297.95346616595424,296.66780732332035
1559,297.96910054269637,298.90549924200326,298.71872123446286,300.19123795735635,298.02786684062954,296.75597641491873
1560,298.2923262027835,298.92711844270326,298.84380104958734,300.19759561965975,298.15263281237293,296.92593881766715
1561,298.82209677069653,299.0461572624691,299.0341853327395,299.8530734141957,298.15683816232485,297.48649994267157
1562,299.1064048818258,299.2194600615472,299.28492317194645,299.26194386328433,298.2506177374449,298.16956785682885
1563,299.23271559411154,299.43100197126665,299.50876638264214,298.81338614340365,298.5972987280117,298.85017248273766
1564,299.0026924008177,299.39500418515036,299.7142573908963,298.3843496947925,298.8016403108216,299.32071731874925
1565,298.7746201100362,298.9591853077745,299.7582889847071,298.0671570093838,298.5502544491739,299.5274395400839
1566,298.32742099101256,298.09949673923313,299.5728325587135,297.6425027560253,297.9752588560473,299.4396917765387
1567,297.8604218391132,297.3226861943379,299.1774971447182,297.41297659374146,297.2964126199899,299.2997977628511
1568,297.5598630848212,296.61488740674116,299.06717128466636,297.34996698102094,296.60184780439346,299.21984531310227
1569,297.4005993969376,296.4717440618005,299.1152060453147,297.403339497521,296.1011121984873,299.3775641451021
1570,297.3537506135421,296.59214479194884,299.2437792329254,297.4871465808405,295.9957271702338,299.6399206437377
1571,297.25321574060644,296.97236144957236,299.1170772809724,297.54665957449294,296.3119750349301,299.86430305892026
1572,297.27406880870785,297.41233383526463,299.04754204740743,297.6850751023767,296.64129484244353,299.81506282401386
1573,297.521867503435,297.95743580664896,299.1366088008986,298.01932138595447,297.0676535508259,299.6232470458127
1574,297.9335731569545,298.4719123149129,299.30335732482473,298.4181136730712,297.43706857553866,299.51630071075465
1575,298.4278181813971,298.82150022129207,299.5496360144066,298.7906636043719,297.9114561639428,299.5569095233814
1576,298.7903251377543,299.09639849651643,299.59000790985306,298.985624789514,298.2907544898526,299.4207276767763
1577,298.8938435551735,299.3309793950489,299.4475583269246,298.8760273194414,298.6196796091976,299.1088955707883
1578,298.66427938198177,299.3540436680819,298.9126156881111,298.49267779685476,298.74696067564224,298.4901237805985
1579,298.36540664679364,299.27606233399206,298.59285174043856,298.11150033359655,298.85428465758787,297.9956954726933
1580,298.20565676868176,299.39279205986776,298.54328166381543,297.8570227001963,298.93475157822644,297.7320585605775
1581,298.2037674168287,299.6543037578486,298.7197280075946,297.90604606073634,299.05384144190583,297.8512664693081
1582,298.2249021712242,299.9199137735033,298.7135045665522,298.01868487938924,299.1740887674397,297.96838960496757
1583,298.2539554958526,299.91011743368404,298.5751472536859,298.162399488935,299.3656071177113,297.82517259933076
1584,298.4704233198454,299.848654188339,298.6373372884939,298.3741425137735,299.54534404599906,297.698926691216
1585,298.93725226487044,299.7628543213265,298.97867721528064,298.7099040619759,299.82341201863767,297.8397583354592
1586,299.439082291131,299.66295827708853,299.40876543442977,299.1425697095107,300.0828548554855,298.3076392831131
1587,299.79968072378364,299.6899419961272,299.74537671628883,299.40971784684115,300.2642669217771,298.85294401978337
1588,299.9381839197229,299.5224266262999,299.8378668934795,299.6322620901699,300.1627621713804,299.2194384405147
1589,299.89912612662005,299.3559515198913,299.57649497002564,299.59957884262803,299.61094505847865,299.3760952321683
1590,299.50400011035504,298.89541499481476,298.8309224362377,299.30873870480974,298.8256004449695,299.2615398811856
1591,298.9627346628001,298.52876791628114,298.0328916985497,298.93675325053505,298.26366427615386,299.2490492698144
1592,298.5098783877224,298.3464462743149,297.5391026885216,298.8386767389201,298.24141944318933,299.3888008139618
1593,298.35179586379786,298.4829240576809,297.4778840930098,298.9737418016437,298.5044790811927,299.6996022243296
1594,298.37397158532207,298.8043038060361,297.5857353623654,299.1549334657234,298.794600523633,300.00771954293884
1595,298.27625731616587,299.09535973100446,297.5944062050232,299.25354568766124,298.9469714890816,300.26203141196567
1596,298.0876283784208,299.29480437899156,297.5207861127946,299.3296769292949,299.11165576766547,300.4346173070451
1597,298.11404224388826,299.5402042729695,297.5501129160753,299.2111793535486,299.37495041539233,300.611253812704
1598,298.32423973169074,299.70968518483505,297.7550240843622,298.86337227084874,299.5768936336693,300.75683243910225
1599,298.81301865610317,299.8825546585977,298.224124251872,298.4850445068683,299.6322753386291,300.5754479619784
1600,299.1298413376362,300.01782589372027,298.62975086501723,298.4434608247668,299.48815974746157,299.8891845842508
1601,299.3732495410742,299.92949746449983,298.948335243708,298.6464846759731,299.21821763590657,298.9234729746037
1602,299.2237996712494,299.55760141285975,299.0316437716208,298.7638327545148,298.993331962058,297.96548174887204
1603,298.8923757768525,298.93992899914605,299.04231562260355,298.6879954580433,298.70207977406807,297.43359528189467
1604,298.4686250585318,298.5568397081601,299.0426853622096,298.6473343556573,298.6170163025401,297.0741849154655
1605,298.2354625003811,298.5674260259839,299.09344513708356,298.7213678073509,298.71564697274,297.1061595069338
1606,298.2708899953109,298.8233387930803,299.11844940885555,298.8160776342431,298.97920112175416,297.19324145404465
1607,298.3850606457625,299.19631842089393,299.15685380323436,298.8764838884625,299.00212067054,297.44585880629774
1608,298.5581277854596,299.3719828058814,299.1097451393002,299.13034376347383,298.80652001349466,297.5923354596742
1609,298.900559438033,299.56068310929896,299.16666023233324,299.5080532671099,298.6938507096498,297.91694379884285
1610,299.38542909115625,299.66688869421705,299.33373292695984,300.0184569439676,298.6814110012222,298.1379800940599
1611,299.94269688437606,299.5398033230122,299.6262715475836,300.31881022563056,298.6635040276138,298.61860668002237
1612,300.3034456125849,299.26003667575907,299.8443542547977,300.46596248772386,298.36765210481275,298.89078257222286
1613,300.36008545762155,298.7933942979999,299.8128647372305,300.17558771256745,298.0218303525775,298.95631474316116
1614,300.17003218003737,298.3587557543087,299.63202646013514,299.6159946120509,297.58749466585726,298.5664869130474
1615,299.86955957371526,298.022477915024,299.47696897502675,299.039197246955,297.3210078025118,297.97710766630325
1616,299.6655444995693,297.8331744909603,299.46186982189033,298.7852148467992,297.37031922692074,297.550453851864
1617,299.6333667962247,297.77448726554695,299.5697411521368,298.80121141849384,297.6244642358755,297.27996420622736
1618,299.7052202128435,297.60145995806454,299.71947215219666,298.9471207792412,297.9874675884112,297.3087029780841
1619,299.83422353750603,297.44781054676486,299.8682266984459,299.03211154550354,298.1462482845634,297.23442410831575
1620,299.8813051961426,297.47211156230384,299.9745011651474,299.09561937204603,298.26272556207255,297.40774593097325
1621,299.9768985971887,297.9314547085958,300.00226391649335,299.19956851691455,298.3884409898929,297.6725765312707
1622,300.24266911841977,298.46096287685083,299.8480108862996,299.4501974048032,298.50288040689685,298.185697027121
1623,300.5443606768156,299.0154137792619,299.66212933064827,299.6938261705743,298.78923260297705,298.6247025290459
1624,300.70851979084415,299.42051919622764,299.51975295822217,299.90569732406493,299.0131382078676,299.0296076249222
1625,300.5136361183516,299.71521969830576,299.22973236897457,299.86445324113834,299.3568410376431,299.20537998026117
1626,299.9877043455686,299.7759196686623,298.71671482024897,299.64334079031556,299.4862690334725,299.17111613715116
1627,299.4735329777314,299.6065441701008,298.16334632001355,299.33799922008586,299.5904910052146,299.2365466771021
1628,299.1531357646548,299.5895173847174,297.89061264005676,299.24547236132406,299.77392816487367,299.39543163279455
1629,299.2017357424508,299.6875888208507,297.82614991473156,299.36830845192975,300.0891519418792,299.70910261689204
1630,299.4690832854399,299.95167990956594,297.94701255326584,299.7042865915211,300.4014129124333,299.9184548123598
1631,299.7224340363161,300.02512432561093,298.1381057730298,300.01029687634644,300.4850661513601,300.1259607871667
1632,299.9132231712602,299.867645033906,298.57547594694944,300.2819293492332,300.5461755498009,300.26896742032625
1633,300.0795517244184,299.58469783243163,298.9128228773451,300.3771122870665,300.6178362640774,300.3814555975823
1634,300.2437156732738,299.40830230497306,299.0468344439687,300.4181562428729,300.6068666490587,300.514625468379
1635,300.4810440184552,299.49025396623153,298.98884346357175,300.4311278591246,300.4836366585855,300.5162150832285
1636,300.76583143290514,299.37960856968067,298.8300459730111,300.1465828616342,300.19180703107077,300.3521146661761
1637,300.76203137882385,299.08939254499256,298.5719809415139,299.33810761897456,299.83353644238724,299.87096516956154
1638,300.5327891497288,298.4614046416603,298.1080602307136,298.3255634091044,299.2698778807193,299.2377923825056
1639,300.12141480412316,297.9876861624488,297.70831675248735,297.75533784615567,298.83107858569537,298.7340671188268
1640,300.0859236020818,297.53676473798964,297.4922119810382,297.7083377706681,298.5765720640499,298.5720411479277
1641,300.3450748126415,297.3689595653656,297.50807448969425,297.8167008164776,298.55774338356224,298.51157663364694
1642,300.8631404574384,297.415496103572,297.5342198683115,297.7881909494841,298.5789028314626,298.5133804713291
1643,301.29841193240304,297.5656813514684,297.49324750331806,297.7369801896289,298.5605354534254,298.40425391999736
1644,301.5185584418262,297.8675482827734,297.48833432905053,297.9091916789095,298.54514312678873,298.5356388384412
1645,301.45569638915,298.25217756069605,297.798131633215,298.21717932001235,298.649012444495,298.668245063217
1646,301.3674252955689,298.7987494829515,298.3941370870086,298.6291508573391,298.8188314016269,298.8042758426718
1647,301.226700923608,299.33322872927175,299.0112924154118,298.81274018401433,298.88966064532866,298.7415597036095
1648,300.9412894802884,299.8341305633401,299.4113483600043,298.77913228972346,298.72733426719304,298.8049975162747
1649,300.1587400713854,300.0691217702187,299.4981737092417,298.47911799820696,298.45877925081334,298.8701467236202
1650,299.11240664343296,299.95410118142354,299.22578572992484,298.0763136868406,298.1564960114252,298.85733944444297
1651,298.3635265329856,299.71134702443686,298.77446685469323,297.72960518868564,298.01229847793337,298.63278767943933
1652,298.17776162352476,299.701852747045,298.47424473649176,297.6200769667331,297.9775383676676,298.6331600668182
1653,298.46758592936845,300.0022525254265,298.2800516862737,297.7858689863783,298.0279966509192,298.7966030780115
1654,298.68818472578397,300.49560039497646,298.2340777945256,298.1544654570526,298.02572626169507,298.99793607433054
1655,298.7454700392769,300.8771011121458,298.2503075668414,298.55103159552664,297.9345710654589,299.0304132332508
1656,298.6371245700656,301.07088376397684,298.4464629165418,298.85428938806115,297.9960299759971,299.13553857098395
1657,298.60233493485725,300.8956358360839,298.74354990966066,299.3472411147149,298.2012334597013,299.33320104219104
1658,298.89558921735255,300.4763695869653,298.9846868114012,299.7725134259267,298.62302860813685,299.3224577616158
1659,299.27524511662267,300.3835290616267,299.2498306138381,300.0937360537412,299.15496726662855,299.4227061376744
1660,299.52231474080213,300.27363791386733,299.5013341714834,300.0159969325891,299.71810237845244,299.29517506067214
1661,299.3178528857864,300.0516494620637,299.542494397839,299.7749173309833,299.9971389622139,299.09953682777336
1662,298.8432647415457,299.30517915498416,299.2689111342443,299.2223900202571,299.9507356045746,298.52674121959893
1663,298.4500767215722,298.67613747806143,299.02172424376784,298.8116220142202,299.7243517026649,298.11519199091157
1664,298.2475303232013,298.31348358256,298.96266907671645,298.5067810921873,299.7327256551759,297.9623577325292
1665,298.1797996833119,298.26839852752533,299.1817881518147,298.5529849046793,299.9576226766167,297.8230858241892
1666,298.13146370035946,298.19637407663527,299.31408880366666,298.6214596619929,300.38072924453667,297.7017094004618
1667,298.08982462354606,298.06600019108834,299.3739892477651,298.7111752491024,300.6151400404885,297.584377940261
1668,298.2106537576465,297.96366086934637,299.3666328320248,298.9017351046849,300.60936398620834,297.6383514904648
1669,298.64796551976406,297.9853768733527,299.63466830735774,299.233705744225,300.45243125854563,297.9753333587576
1670,299.2554924316126,298.3348896460281,300.0156056730416,299.5064066232007,300.33670739078883,298.45659847109675
1671,299.83652693271017,298.72537298184494,300.53075768639064,299.63463244311106,300.35708329449625,298.91858017972663
1672,300.12946925399143,299.11573810845675,300.78697131742985,299.7437694899051,300.19885316422204,299.04142596494347
1673,300.050743831685,299.2314132030167,300.85025089306066,299.74430119255254,299.97815423800415,298.84530868287885
1674,299.59735160864335,299.0795226408148,300.58491675936284,299.46070709397833,299.3929485825806,298.30189027025966
1675,298.97358992384784,298.85520523009427,300.2966402423586,298.94817175941347,298.87962233638586,297.8413804689994
1676,298.524089591257,298.75682304612906,300.1327638846162,298.61215713243047,298.247961063535,297.8516346966917
1677,298.2131288935355,298.84327084924536,300.19661586480646,298.55613181129144,298.07054046527634,298.212223681713
1678,298.17873249737886,299.0396409125002,300.40633946666475,298.7396421641383,298.163947832386,298.5832369904547
1679,298.159958277633,299.16601130354167,300.61876987381925,298.8001171909591,298.3682647343442,298.52996424804473
1680,298.3452738722269,299.1264376358535,300.6744190297441,298.8211429671523,298.4719394810293,298.61398637950873
1681,298.73467090111404,299.27485658636107,300.4641491085293,298.799252473383,298.53329784432094,298.9469205283749
1682,299.14123618280934,299.397316160716,300.1009668609285,298.9821660841895,298.76278220950877,299.48935283203474
1683,299.4352060073134,299.7730362474073,299.7789140109596,299.3270582531906,299.1395640226543,300.0722711942717
1684,299.2973699971512,299.9520835120987,299.4862582842927,299.59378920147066,299.5059529371474,300.5104418535882
1685,298.9002565666951,299.8768551070342,299.23059769778536,299.4538526944948,299.5983710163168,300.7284188274213
1686,297.9098740262901,299.55644856802525,298.9699379372499,299.04118818276896,299.3274560549664,300.5494879921709
1687,297.0588049652775,299.0996842151596,298.82688000210834,298.6454131771646,298.93733551809856,300.36489493385585
1688,296.51698745815855,298.9440217726663,298.86858796698147,298.4131374495252,298.82145818916456,300.43069678812213
1689,296.46336214617656,298.97959742098783,299.045824496846,298.31009552436524,298.93538512568585,300.76764015038003
1690,296.64323125466666,299.36550948767217,299.31741676416664,298.20341931192365,299.11604972676133,301.33201552877995
1691,296.7194156496684,299.6398137747797,299.53396036384004,298.1058695247011,299.1496690380296,301.75884515455175
1692,296.8037735369466,299.83927945643,299.57551500408096,298.05343603095986,299.09829461510583,301.9272726814373
1693,297.0447603632345,300.0425586632501,299.6304292126815,298.433265049261,299.20276920239917,301.7760155365234
1694,297.47490550311664,300.3343101643764,299.7219099004497,299.0119075118159,299.4335044932889,301.4209525782501
1695,298.1045634569109,300.7677304970143,299.8508012100194,299.74636952382053,299.81048297938617,301.2533172574654
1696,298.56345409173804,300.9043772454511,299.86702449350565,300.03696803227353,299.8370813034026,300.9193308975993
