Experiment,piControl,piControl,piControl,piControl,piControl,piControl,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical
3259,,,299.88503393686034,,,,,,,,,,,,,,,,,,,,,,,,,
3260,,,299.6288879244899,,,,,,,,,,,,,,,,,,,,,,,,,
3261,,,299.8848221596212,,,,,,,,,,,,,,,,,,,,,,,,,
3262,,,300.18642694676834,,,,,,,,,,,,,,,,,,,,,,,,,
3263,,,300.25874919415276,,,,,,,,,,,,,,,,,,,,,,,,,
3264,,,299.9464164778579,,,,,,,,,,,,,,,,,,,,,,,,,
3265,,,299.6163926050796,,,,,,,,,,,,,,,,,,,,,,,,,
3266,,,299.2939414751025,,,,,,,,,,,,,,,,,,,,,,,,,
3267,,,299.19008675974396,,,,,,,,,,,,,,,,,,,,,,,,,
3268,,,299.049649154659,,,,,,,,,,,,,,,,,,,,,,,,,
3269,,,298.7145449560059,,,,,,,,,,,,,,,,,,,,,,,,,
3270,,,298.2763751927641,,,,,,,,,,,,,,,,,,,,,,,,,
3271,,,298.0332096501226,,,,,,,,,,,,,,,,,,,,,,,,,
3272,,,298.139240129494,,,,,,,,,,,,,,,,,,,,,,,,,
3273,,,298.59980581311856,,,,,,,,,,,,,,,,,,,,,,,,,
3274,,,299.09041211865093,,,,,,,,,,,,,,,,,,,,,,,,,
3275,,,299.45211420247665,,,,,,,,,,,,,,,,,,,,,,,,,
3276,,,299.66473038395407,,,,,,,,,,,,,,,,,,,,,,,,,
3277,,,299.900683931463,,,,,,,,,,,,,,,,,,,,,,,,,
3278,,,300.273584618259,,,,,,,,,,,,,,,,,,,,,,,,,
3279,,,300.7318784722127,,,,,,,,,,,,,,,,,,,,,,,,,
3280,,,301.1612010392435,,,,,,,,,,,,,,,,,,,,,,,,,
3281,,,301.33515869128684,,,,,,,,,,,,,,,,,,,,,,,,,
3282,,,300.9676788068145,,,,,,,,,,,,,,,,,,,,,,,,,
3283,,,300.6052582421279,,,,,,,,,,,,,,,,,,,,,,,,,
3284,,,300.54127564597337,,,,,,,,,,,,,,,,,,,,,,,,,
3285,,,301.1047940417009,,,,,,,,,,,,,,,,,,,,,,,,,
3286,,,301.7077524724098,,,,,,,,,,,,,,,,,,,,,,,,,
3287,,,302.09447577378774,,,,,,,,,,,,,,,,,,,,,,,,,
3288,,,302.19726748965326,,,,,,,,,,,,,,,,,,,,,,,,,
3289,,,302.21324694456536,,,,,,,,,,,,,,,,,,,,,,,,,
3290,,,302.2642226078236,,,,,,,,,,,,,,,,,,,,,,,,,
3291,,,302.38134492064546,,,,,,,,,,,,,,,,,,,,,,,,,
3292,,,302.47432001078073,,,,,,,,,,,,,,,,,,,,,,,,,
3293,,,302.2803184870169,,,,,,,,,,,,,,,,,,,,,,,,,
3294,,,301.6861525574405,,,,,,,,,,,,,,,,,,,,,,,,,
3295,,,301.0620386588321,,,,,,,,,,,,,,,,,,,,,,,,,
3296,,,300.8059600647112,,,,,,,,,,,,,,,,,,,,,,,,,
3297,,,301.10200752857617,,,,,,,,,,,,,,,,,,,,,,,,,
3298,,,301.5922044886375,,,,,,,,,,,,,,,,,,,,,,,,,
3299,,,301.9382740952729,,,,,,,,,,,,,,,,,,,,,,,,,
3300,,,302.01546296910436,,,,,,,,,,,,,,,,,,,,,,,,,
3301,,,301.86203505551947,,,,,,,,,,,,,,,,,,,,,,,,,
3302,,,301.7349706339923,,,,,,,,,,,,,,,,,,,,,,,,,
3303,,,301.64463478102954,,,,,,,,,,,,,,,,,,,,,,,,,
3304,,,301.347191872333,,,,,,,,,,,,,,,,,,,,,,,,,
3305,,,300.58736904485767,,,,,,,,,,,,,,,,,,,,,,,,,
3306,,,299.4276213219665,,,,,,,,,,,,,,,,,,,,,,,,,
3307,,,298.47736156877335,,,,,,,,,,,,,,,,,,,,,,,,,
3308,,,298.18136491822577,,,,,,,,,,,,,,,,,,,,,,,,,
3309,,,298.471534738357,,,,,,,,,,,,,,,,,,,,,,,,,
3310,,,298.90992518329654,,,,,,,,,,,,,,,,,,,,,,,,,
3311,,,299.1586840116216,,,,,,,,,,,,,,,,,,,,,,,,,
3312,,,299.2319722996251,,,,,,,,,,,,,,,,,,,,,,,,,
3313,,,299.2801403230917,,,,,,,,,,,,,,,,,,,,,,,,,
3314,,,299.40116915826144,,,,,,,,,,,,,,,,,,,,,,,,,
3315,,,299.61391933883436,,,,,,,,,,,,,,,,,,,,,,,,,
3316,,,299.6380948427232,,,,,,,,,,,,,,,,,,,,,,,,,
3317,,,299.3800148392515,,,,,,,,,,,,,,,,,,,,,,,,,
3318,,,298.91559126890587,,,,,,,,,,,,,,,,,,,,,,,,,
3319,,,298.66494058057486,,,,,,,,,,,,,,,,,,,,,,,,,
3320,,,298.75244910298346,,,,,,,,,,,,,,,,,,,,,,,,,
3321,,,299.1041370583977,,,,,,,,,,,,,,,,,,,,,,,,,
3322,,,299.6186557573219,,,,,,,,,,,,,,,,,,,,,,,,,
3323,,,300.0309841155017,,,,,,,,,,,,,,,,,,,,,,,,,
3324,,,300.30096179840393,,,,,,,,,,,,,,,,,,,,,,,,,
3325,,,300.4869136570899,,,,,,,,,,,,,,,,,,,,,,,,,
3326,,,300.5121320121699,,,,,,,,,,,,,,,,,,,,,,,,,
3327,,,300.492054328616,,,,,,,,,,,,,,,,,,,,,,,,,
3328,,,300.2516729448958,,,,,,,,,,,,,,,,,,,,,,,,,
3329,,,299.75424332860604,,,,,,,,,,,,,,,,,,,,,,,,,
3330,,,299.0203789433888,,,,,,,,,,,,,,,,,,,,,,,,,
3331,,,298.3648295104049,,,,,,,,,,,,,,,,,,,,,,,,,
3332,,,298.20730045163447,,,,,,,,,,,,,,,,,,,,,,,,,
3333,,,298.5753451289367,,,,,,,,,,,,,,,,,,,,,,,,,
3334,,,299.1500180178385,,,,,,,,,,,,,,,,,,,,,,,,,
3335,,,299.5935274629563,,,,,,,,,,,,,,,,,,,,,,,,,
3336,,,299.6677963358104,,,,,,,,,,,,,,,,,,,,,,,,,
3337,,,299.6834032205083,,,,,,,,,,,,,,,,,,,,,,,,,
3338,,,299.7488051615691,,,,,,,,,,,,,,,,,,,,,,,,,
3339,,,300.04495563657105,,,,,,,,,,,,,,,,,,,,,,,,,
3340,,,300.3953898434866,,,,,,,,,,,,,,,,,,,,,,,,,
3341,,,300.4188322526226,,,,,,,,,,,,,,,,,,,,,,,,,
3342,,,300.131711300927,,,,,,,,,,,,,,,,,,,,,,,,,
3343,,,299.8531368170614,,,,,,,,,,,,,,,,,,,,,,,,,
3344,,,300.0415474833122,,,,,,,,,,,,,,,,,,,,,,,,,
3345,,,300.6042848383849,,,,,,,,,,,,,,,,,,,,,,,,,
3346,,,301.2670608786238,,,,,,,,,,,,,,,,,,,,,,,,,
3347,,,301.7824207079033,,,,,,,,,,,,,,,,,,,,,,,,,
3348,,,302.0967130765832,,,,,,,,,,,,,,,,,,,,,,,,,
3349,,,302.23818946495584,,,,,,,,,,,,,,,,,,,,,,,,,
3350,,,302.26365993594953,,,,,,,,,,,,,,,,,,,,,,,,,
3351,,,302.3158153053722,,,,,,,,,,,,,,,,,,,,,,,,,
3352,,,302.4037108535274,,,,,,,,,,,,,,,,,,,,,,,,,
3353,,,302.37769699280335,,,,,,,,,,,,,,,,,,,,,,,,,
3354,,,302.0479596464035,,,,,,,,,,,,,,,,,,,,,,,,,
3355,,,301.55099854691326,,,,,,,,,,,,,,,,,,,,,,,,,
3356,,,301.2224968788727,,,,,,,,,,,,,,,,,,,,,,,,,
3357,,,301.3538351298457,,,,,,,,,,,,,,,,,,,,,,,,,
3358,,,301.7280851068075,,,,,,,,,,,,,,,,,,,,,,,,,
3359,,,302.096156082486,,,,,,,,,,,,,,,,,,,,,,,,,
3360,,,302.2755363653955,,,,,,,,,,,,,,,,,,,,,,,,,
3361,,,302.2987968373878,,,,,,,,,,,,,,,,,,,,,,,,,
3362,,,302.2810640535887,,,,,,,,,,,,,,,,,,,,,,,,,
3363,,,302.2868339565831,,,,,,,,,,,,,,,,,,,,,,,,,
3364,,,302.1880195586006,,,,,,,,,,,,,,,,,,,,,,,,,
3365,,,301.4632244943258,,,,,,,,,,,,,,,,,,,,,,,,,
3366,,,299.9628951256141,,,,,,,,,,,,,,,,,,,,,,,,,
3367,,,298.6939757029931,,,,,,,,,,,,,,,,,,,,,,,,,
3368,,,298.19862839954544,,,,,,,,,,,,,,,,,,,,,,,,,
3369,,,298.5827445968769,,,,,,,,,,,,,,,,,,,,,,,,,
3370,,,298.8925567496728,,,,,,,,,,,,,,,,,,,,,,,,,
3371,,,298.67841696200645,,,,,,,,,,,,,,,,,,,,,,,,,
3372,,,298.19083050791187,,,,,,,,,,,,,,,,,,,,,,,,,
3373,,,297.72757163689636,,,,,,,,,,,,,,,,,,,,,,,,,
3374,,,297.64057979318494,,,,,,,,,,,,,,,,,,,,,,,,,
3375,,,297.68830289306266,,,,,,,,,,,,,,,,,,,,,,,,,
3376,,,297.5668572956251,,,,,,,,,,,,,,,,,,,,,,,,,
3377,,,297.2561705071168,,,,,,,,,,,,,,,,,,,,,,,,,
3378,,,296.89237987307666,,,,,,,,,,,,,,,,,,,,,,,,,
3379,,,296.8230134298967,,,,,,,,,,,,,,,,,,,,,,,,,
3380,,,297.1202649836928,,,,,,,,,,,,,,,,,,,,,,,,,
3381,,,297.6985199978554,,,,,,,,,,,,,,,,,,,,,,,,,
3382,,,298.35785345017894,,,,,,,,,,,,,,,,,,,,,,,,,
3383,,,298.85656457910517,,,,,,,,,,,,,,,,,,,,,,,,,
3384,,,299.0051098287618,,,,,,,,,,,,,,,,,,,,,,,,,
3385,,,299.0532814877643,,,,,,,,,,,,,,,,,,,,,,,,,
3386,,,299.2434630855408,,,,,,,,,,,,,,,,,,,,,,,,,
3387,,,299.62050484440164,,,,,,,,,,,,,,,,,,,,,,,,,
3388,,,299.8678325377135,,,,,,,,,,,,,,,,,,,,,,,,,
3389,,,299.81992260376654,,,,,,,,,,,,,,,,,,,,,,,,,
3390,,,299.5285192401506,,,,,,,,,,,,,,,,,,,,,,,,,
3391,,,299.2110408724406,,,,,,,,,,,,,,,,,,,,,,,,,
3392,,,299.17011554398397,,,,,,,,,,,,,,,,,,,,,,,,,
3393,,,299.3813358506532,,,,,,,,,,,,,,,,,,,,,,,,,
3394,,,299.74792742003496,,,,,,,,,,,,,,,,,,,,,,,,,
3395,,,299.9590813388217,,,,,,,,,,,,,,,,,,,,,,,,,
3396,,,300.0264439643865,,,,,,,,,,,,,,,,,,,,,,,,,
3397,,,300.1246973462615,,,,,,,,,,,,,,,,,,,,,,,,,
3398,,,300.34775668494984,,,,,,,,,,,,,,,,,,,,,,,,,
3399,,,300.7421822793555,,,,,,,,,,,,,,,,,,,,,,,,,
3400,,,301.1120711476001,,,,,,,,,,,,,,,,,,,,,,,,,
3401,,,301.21312757895714,,,,,,,,,,,,,,,,,,,,,,,,,
3402,,,301.11020751430146,,,,,,,,,,,,,,,,,,,,,,,,,
3403,,,300.9878245345138,,,,,,,,,,,,,,,,,,,,,,,,,
3404,,,301.207166563269,,,,,,,,,,,,,,,,,,,,,,,,,
3405,,,301.69247591169545,,,,,,,,,,,,,,,,,,,,,,,,,
3406,,,302.20375708587494,,,,,,,,,,,,,,,,,,,,,,,,,
3407,,,302.4462888480111,,,,,,,,,,,,,,,,,,,,,,,,,
3408,,,302.43388105792343,,,,,,,,,,,,,,,,,,,,,,,,,
3409,,,302.34035225033455,,,,,,,,,,,,,,,,,,,,,,,,,
3410,,,302.3371840766429,,,,,,,,,,,,,,,,,,,,,,,,,
3411,,,302.34156599686474,,,,,,,,,,,,,,,,,,,,,,,,,
3412,,,302.24281516599103,,,,,,,,,,,,,,,,,,,,,,,,,
3413,,,301.8958526525046,,,,,,,,,,,,,,,,,,,,,,,,,
3414,,,301.1822718754925,,,,,,,,,,,,,,,,,,,,,,,,,
3415,,,300.59026549522434,,,,,,,,,,,,,,,,,,,,,,,,,
3416,,,300.4301200733128,,,,,,,,,,,,,,,,,,,,,,,,,
3417,,,300.8532529019524,,,,,,,,,,,,,,,,,,,,,,,,,
3418,,,301.28512282666253,,,,,,,,,,,,,,,,,,,,,,,,,
3419,,,301.5964192905451,,,,,,,,,,,,,,,,,,,,,,,,,
3420,,,301.7638104294305,,,,,,,,,,,,,,,,,,,,,,,,,
3421,,,301.91655572199255,,,,,,,,,,,,,,,,,,,,,,,,,
3422,,,301.9837436895179,,,,,,,,,,,,,,,,,,,,,,,,,
3423,,,302.18927920906316,,,,,,,,,,,,,,,,,,,,,,,,,
3424,,,302.35573120993587,,,,,,,,,,,,,,,,,,,,,,,,,
3425,,,302.1625109218792,,,,,,,,,,,,,,,,,,,,,,,,,
3426,,,301.2270961022487,,,,,,,,,,,,,,,,,,,,,,,,,
3427,,,300.29520290401655,,,,,,,,,,,,,,,,,,,,,,,,,
3428,,,299.8838785732081,,,,,,,,,,,,,,,,,,,,,,,,,
3429,,,300.069431904527,,,,,,,,,,,,,,,,,,,,,,,,,
3430,,,300.316472218555,,,,,,,,,,,,,,,,,,,,,,,,,
3431,,,300.1611264563789,,,,,,,,,,,,,,,,,,,,,,,,,
3432,,,299.83153257279946,,,,,,,,,,,,,,,,,,,,,,,,,
3433,,,299.48934398261594,,,,,,,,,,,,,,,,,,,,,,,,,
3434,,,299.3366382617764,,,,,,,,,,,,,,,,,,,,,,,,,
3435,,,299.40729399744447,,,,,,,,,,,,,,,,,,,,,,,,,
3436,,,299.4270905230296,,,,,,,,,,,,,,,,,,,,,,,,,
3437,,,298.8977844987817,,,,,,,,,,,,,,,,,,,,,,,,,
3438,,,298.05232297156243,,,,,,,,,,,,,,,,,,,,,,,,,
3439,,,297.495657053305,,,,,,,,,,,,,,,,,,,,,,,,,
3440,,,297.7364861226272,,,,,,,,,,,,,,,,,,,,,,,,,
3441,,,298.4607267049527,,,,,,,,,,,,,,,,,,,,,,,,,
3442,,,299.04644345141986,,,,,,,,,,,,,,,,,,,,,,,,,
3443,,,299.39027582285746,,,,,,,,,,,,,,,,,,,,,,,,,
3444,,,299.4703315769038,,,,,,,,,,,,,,,,,,,,,,,,,
3445,,,299.55997227364884,,,,,,,,,,,,,,,,,,,,,,,,,
3446,,,299.71518009122275,,,,,,,,,,,,,,,,,,,,,,,,,
3447,,,300.0243133810232,,,,,,,,,,,,,,,,,,,,,,,,,
3448,,,300.28661717698054,,,,,,,,,,,,,,,,,,,,,,,,,
3449,,,300.2833329464011,,,,,,,,,,,,,,,,,,,,,,,,,
3450,,,299.9890756658878,,,,,,,,,,,,,,,,,,,,,,,,,
3451,,,299.76696807264597,,,,,,,,,,,,,,,,,,,,,,,,,
3452,,,299.90700084855916,,,,,,,,,,,,,,,,,,,,,,,,,
3453,,,300.4526541886899,,,,,,,,,,,,,,,,,,,,,,,,,
3454,,,301.0301549678188,,,,,,,,,,,,,,,,,,,,,,,,,
3455,,,301.44145293991437,,,,,,,,,,,,,,,,,,,,,,,,,
3456,,,301.59627419342155,,,,,,,,,,,,,,,,,,,,,,,,,
3457,,,301.7607377015899,,,,,,,,,,,,,,,,,,,,,,,,,
3458,,,302.0545855585387,,,,,,,,,,,,,,,,,,,,,,,,,
3459,,,302.36746030711726,,,,,,,,,,,,,,,,,,,,,,,,,
3460,,,302.5378069687988,,,,,,,,,,,,,,,,,,,,,,,,,
3461,,,302.3549300752465,,,,,,,,,,,,,,,,,,,,,,,,,
3462,,,301.8388483208863,,,,,,,,,,,,,,,,,,,,,,,,,
3463,,,301.39187774964404,,,,,,,,,,,,,,,,,,,,,,,,,
3464,,,301.29463920593304,,,,,,,,,,,,,,,,,,,,,,,,,
3465,,,301.8262450817392,,,,,,,,,,,,,,,,,,,,,,,,,
3466,,,302.3327974239557,,,,,,,,,,,,,,,,,,,,,,,,,
3467,,,302.6173981732016,,,,,,,,,,,,,,,,,,,,,,,,,
3468,,,302.44873981664864,,,,,,,,,,,,,,,,,,,,,,,,,
3469,,,302.20339632746123,,,,,,,,,,,,,,,,,,,,,,,,,
3470,,,301.9760200090252,,,,,,,,,,,,,,,,,,,,,,,,,
3471,,,301.8982430802367,,,,,,,,,,,,,,,,,,,,,,,,,
3472,,,301.3547883524452,,,,,,,,,,,,,,,,,,,,,,,,,
3473,,,300.1600028268506,,,,,,,,,,,,,,,,,,,,,,,,,
3474,,,298.6812782791319,,,,,,,,,,,,,,,,,,,,,,,,,
3475,,,297.81308354926233,,,,,,,,,,,,,,,,,,,,,,,,,
3476,,,297.8626714494414,,,,,,,,,,,,,,,,,,,,,,,,,
3477,,,298.33264355157104,,,,,,,,,,,,,,,,,,,,,,,,,
3478,,,298.7578740680302,,,,,,,,,,,,,,,,,,,,,,,,,
3479,,,298.8980017487775,,,,,,,,,,,,,,,,,,,,,,,,,
3480,,,298.82185519712533,,,,,,,,,,,,,,,,,,,,,,,,,
3481,,,298.79831390009605,,,,,,,,,,,,,,,,,,,,,,,,,
3482,,,298.9998907691453,,,,,,,,,,,,,,,,,,,,,,,,,
3483,,,299.3662669843372,,,,,,,,,,,,,,,,,,,,,,,,,
3484,,,299.51751545072534,,,,,,,,,,,,,,,,,,,,,,,,,
3485,,,299.09871803805646,,,,,,,,,,,,,,,,,,,,,,,,,
3486,,,298.37727592367213,,,,,,,,,,,,,,,,,,,,,,,,,
3487,,,297.77947785373163,,,,,,,,,,,,,,,,,,,,,,,,,
3488,,,297.83277433654894,,,,,,,,,,,,,,,,,,,,,,,,,
3489,,,298.3904908469846,,,,,,,,,,,,,,,,,,,,,,,,,
3490,,,299.06309874864,,,,,,,,,,,,,,,,,,,,,,,,,
3491,,,299.3766258625222,,,,,,,,,,,,,,,,,,,,,,,,,
3492,,,299.36095966703806,,,,,,,,,,,,,,,,,,,,,,,,,
3493,,,299.4466146691372,,,,,,,,,,,,,,,,,,,,,,,,,
3494,,,299.7183152288176,,,,,,,,,,,,,,,,,,,,,,,,,
3495,,,300.0274190219872,,,,,,,,,,,,,,,,,,,,,,,,,
3496,,,300.2007440972647,,,,,,,,,,,,,,,,,,,,,,,,,
3497,,,300.19959188904585,,,,,,,,,,,,,,,,,,,,,,,,,
3498,,,300.0067893855048,,,,,,,,,,,,,,,,,,,,,,,,,
3499,,,299.92863805810373,,,,,,,,,,,,,,,,,,,,,,,,,
3500,,,300.1728061819176,,,,,,,,,,,,,,,,,,,,,,,,,
3501,,,300.71186504555976,,,,,,,,,,,,,,,,,,,,,,,,,
3502,,,301.41687132213474,,,,,,,,,,,,,,,,,,,,,,,,,
3503,,,301.8349105033763,,,,,,,,,,,,,,,,,,,,,,,,,
3504,,,302.0285590186941,,,,,,,,,,,,,,,,,,,,,,,,,
3505,,,301.930675051352,,,,,,,,,,,,,,,,,,,,,,,,,
3506,,,301.8857763513125,,,,,,,,,,,,,,,,,,,,,,,,,
3507,,,301.9077363032451,,,,,,,,,,,,,,,,,,,,,,,,,
3508,,,301.9762646585892,,,,,,,,,,,,,,,,,,,,,,,,,
3509,,,301.85492181300435,,,,,,,,,,,,,,,,,,,,,,,,,
3510,,,301.2258417981286,,,,,,,,,,,,,,,,,,,,,,,,,
3511,,,300.52728202827467,,,,,,,,,,,,,,,,,,,,,,,,,
3512,,,300.1898264692561,,,,,,,,,,,,,,,,,,,,,,,,,
3513,,,300.45651736497,,,,,,,,,,,,,,,,,,,,,,,,,
3514,,,300.8111951049554,,,,,,,,,,,,,,,,,,,,,,,,,
3515,,,300.9405639159077,,,,,,,,,,,,,,,,,,,,,,,,,
3516,,,300.9262905222808,,,,,,,,,,,,,,,,,,,,,,,,,
3517,,,300.8382041011516,,,,,,,,,,,,,,,,,,,,,,,,,
3518,,,300.747684037654,,,,,,,,,,,,,,,,,,,,,,,,,
3519,,,300.76799481178983,,,,,,,,,,,,,,,,,,,,,,,,,
3520,,,300.63945525195123,,,,,,,,,,,,,,,,,,,,,,,,,
3521,,,300.29635136015713,,,,,,,,,,,,,,,,,,,,,,,,,
3522,,,299.54436662400525,,,,,,,,,,,,,,,,,,,,,,,,,
3523,,,298.9287230012242,,,,,,,,,,,,,,,,,,,,,,,,,
3524,,,298.67817333309296,,,,,,,,,,,,,,,,,,,,,,,,,
3525,,,298.8986199016369,,,,,,,,,,,,,,,,,,,,,,,,,
3526,,,299.28701628635673,,,,,,,,,,,,,,,,,,,,,,,,,
3527,,,299.65267811549404,,,,,,,,,,,,,,,,,,,,,,,,,
3528,,,299.89991131054853,,,,,,,,,,,,,,,,,,,,,,,,,
3529,,,300.0393339570181,,,,,,,,,,,,,,,,,,,,,,,,,
3530,,,300.1835416487583,,,,,,,,,,,,,,,,,,,,,,,,,
3531,,,300.37881061365897,,,,,,,,,,,,,,,,,,,,,,,,,
3532,,,300.62662950693374,,,,,,,,,,,,,,,,,,,,,,,,,
3533,,,300.46816594616945,,,,,,,,,,,,,,,,,,,,,,,,,
3534,,,299.82358383170435,,,,,,,,,,,,,,,,,,,,,,,,,
3535,,,299.25245511819907,,,,,,,,,,,,,,,,,,,,,,,,,
3536,,,299.25467415459957,,,,,,,,,,,,,,,,,,,,,,,,,
3537,,,299.8503752082615,,,,,,,,,,,,,,,,,,,,,,,,,
3538,,,300.5238118258813,,,,,,,,,,,,,,,,,,,,,,,,,
3539,,,300.9413724684401,,,,,,,,,,,,,,,,,,,,,,,,,
3540,,,301.1958863187936,,,,,,,,,,,,,,,,,,,,,,,,,
3541,,,301.4190318348979,,,,,,,,,,,,,,,,,,,,,,,,,
3542,,,301.6772819010248,,,,,,,,,,,,,,,,,,,,,,,,,
3543,,,302.00238209198926,,,,,,,,,,,,,,,,,,,,,,,,,
3544,,,302.1950017960119,,,,,,,,,,,,,,,,,,,,,,,,,
3545,,,302.160594545104,,,,,,,,,,,,,,,,,,,,,,,,,
3546,,,301.83172591788934,,,,,,,,,,,,,,,,,,,,,,,,,
3547,,,301.51344222157155,,,,,,,,,,,,,,,,,,,,,,,,,
3548,,,301.5653065502883,,,,,,,,,,,,,,,,,,,,,,,,,
3549,,,301.95144742455915,,,,,,,,,,,,,,,,,,,,,,,,,
3550,,,302.33019301284406,,,,,,,,,,,,,,,,,,,,,,,,,
3551,,,302.4940153777068,,,,,,,,,,,,,,,,,,,,,,,,,
3552,,,302.400785629018,,,,,,,,,,,,,,,,,,,,,,,,,
3553,,,302.2937649025729,,,,,,,,,,,,,,,,,,,,,,,,,
3554,,,302.21166724463734,,,,,,,,,,,,,,,,,,,,,,,,,
3555,,,302.257356435012,,,,,,,,,,,,,,,,,,,,,,,,,
3556,,,302.2555460310185,,,,,,,,,,,,,,,,,,,,,,,,,
3557,,,301.7767707054547,,,,,,,,,,,,,,,,,,,,,,,,,
3558,,,300.7814415281318,,,,,,,,,,,,,,,,,,,,,,,,,
3559,,,299.7289896356975,,,,,,,,,,,,,,,,,,,,,,,,,
3560,,,299.19707491378836,,,,,,,,,,,,,,,,,,,,,,,,,
3561,,,299.31805065347544,,,,,,,,,,,,,,,,,,,,,,,,,
3562,,,299.6758848217944,,,,,,,,,,,,,,,,,,,,,,,,,
3563,,,299.7047916519401,,,,,,,,,,,,,,,,,,,,,,,,,
3564,,,299.3748054765044,,,,,,,,,,,,,,,,,,,,,,,,,
3565,,,299.0257563229903,,,,,,,,,,,,,,,,,,,,,,,,,
3566,,,298.9841057340365,,,,,,,,,,,,,,,,,,,,,,,,,
3567,,,299.0797752615692,,,,,,,,,,,,,,,,,,,,,,,,,
3568,,,298.8441876928305,,,,,,,,,,,,,,,,,,,,,,,,,
3569,,,298.33034886240216,,,,,,,,,,,,,,,,,,,,,,,,,
3570,,,297.65815200952846,,,,,,,,,,,,,,,,,,,,,,,,,
3571,,,297.16505236223423,,,,,,,,,,,,,,,,,,,,,,,,,
3572,,,297.07969416500265,,,,,,,,,,,,,,,,,,,,,,,,,
3573,,,297.54756517027766,,,,,,,,,,,,,,,,,,,,,,,,,
3574,,,298.27657303412957,,,,,,,,,,,,,,,,,,,,,,,,,
3575,,,298.9174295003598,,,,,,,,,,,,,,,,,,,,,,,,,
3576,,,299.21507848498686,,,,,,,,,,,,,,,,,,,,,,,,,
3577,,,299.44520065745576,,,,,,,,,,,,,,,,,,,,,,,,,
3578,,,299.5621987189116,,,,,,,,,,,,,,,,,,,,,,,,,
3579,,,299.86464689033863,,,,,,,,,,,,,,,,,,,,,,,,,
3580,,,300.119112773851,,,,,,,,,,,,,,,,,,,,,,,,,
3581,,,300.14666381073454,,,,,,,,,,,,,,,,,,,,,,,,,
3582,,,299.69602033859456,,,,,,,,,,,,,,,,,,,,,,,,,
3583,,,299.32318311422335,,,,,,,,,,,,,,,,,,,,,,,,,
3584,,,299.37822615838064,,,,,,,,,,,,,,,,,,,,,,,,,
3585,,,299.9475771143484,,,,,,,,,,,,,,,,,,,,,,,,,
3586,,,300.55855018027114,,,,,,,,,,,,,,,,,,,,,,,,,
3587,,,301.1538006916514,,,,,,,,,,,,,,,,,,,,,,,,,
3588,,,301.4959723264655,,,,,,,,,,,,,,,,,,,,,,,,,
3589,,,301.6784573651116,,,,,,,,,,,,,,,,,,,,,,,,,
3590,,,301.68742631741753,,,,,,,,,,,,,,,,,,,,,,,,,
3591,,,301.8357164531506,,,,,,,,,,,,,,,,,,,,,,,,,
3592,,,302.11923596981563,,,,,,,,,,,,,,,,,,,,,,,,,
3593,,,302.1608373532666,,,,,,,,,,,,,,,,,,,,,,,,,
3594,,,301.93107721127194,,,,,,,,,,,,,,,,,,,,,,,,,
3595,,,301.63113299906655,,,,,,,,,,,,,,,,,,,,,,,,,
3596,,,301.65445249628607,,,,,,,,,,,,,,,,,,,,,,,,,
3597,,,301.92843638829225,,,,,,,,,,,,,,,,,,,,,,,,,
3598,,,302.28405076057174,,,,,,,,,,,,,,,,,,,,,,,,,
3599,,,302.4309482314127,,,,,,,,,,,,,,,,,,,,,,,,,
3600,,,302.5055828440042,,,,,,,,,,,,,,,,,,,,,,,,,
3601,,,302.4742304980103,,,,,,,,,,,,,,,,,,,,,,,,,
3602,,,302.5550001667123,,,,,,,,,,,,,,,,,,,,,,,,,
3603,,,302.5751157442701,,,,,,,,,,,,,,,,,,,,,,,,,
3604,,,302.5482833350349,,,,,,,,,,,,,,,,,,,,,,,,,
3605,,,301.93171098463955,,,,,,,,,,,,,,,,,,,,,,,,,
3606,,,301.0518685145782,,,,,,,,,,,,,,,,,,,,,,,,,
3607,,,300.2782228102234,,,,,,,,,,,,,,,,,,,,,,,,,
3608,,,300.237530740978,,,,,,,,,,,,,,,,,,,,,,,,,
3609,,,300.5881635135018,,,,,,,,,,,,,,,,,,,,,,,,,
3610,,,301.022350809766,,,,,,,,,,,,,,,,,,,,,,,,,
3611,,,300.9837367111058,,,,,,,,,,,,,,,,,,,,,,,,,
3612,,,300.5814105592076,,,,,,,,,,,,,,,,,,,,,,,,,
3613,,,299.8426948647363,,,,,,,,,,,,,,,,,,,,,,,,,
3614,,,299.4973519469111,,,,,,,,,,,,,,,,,,,,,,,,,
3615,,,299.4353387051592,,,,,,,,,,,,,,,,,,,,,,,,,
3616,,,299.4112933661649,,,,,,,,,,,,,,,,,,,,,,,,,
3617,,,298.95629378403396,,,,,,,,,,,,,,,,,,,,,,,,,
3618,,,298.15025963287144,,,,,,,,,,,,,,,,,,,,,,,,,
3619,,,297.5249453301394,,,,,,,,,,,,,,,,,,,,,,,,,
3620,,,297.5092538422618,,,,,,,,,,,,,,,,,,,,,,,,,
3621,,,298.1165115466578,,,,,,,,,,,,,,,,,,,,,,,,,
3622,,,298.842415840544,,,,,,,,,,,,,,,,,,,,,,,,,
3623,,,299.12900562419645,,,,,,,,,,,,,,,,,,,,,,,,,
3624,,,298.9751388893911,,,,,,,,,,,,,,,,,,,,,,,,,
