Experiment,piControl,historical
781,298.2944294561765,298.66630099534
782,298.4206067532091,298.8547196765011
783,298.67334795462784,299.11536901562334
784,298.842868979649,299.3079766462228
785,298.84523264463627,299.32719854756294
786,298.64437989609746,299.2342153835535
787,298.4003556871456,299.0627084493619
788,298.28800818264506,298.96639304589206
789,298.28709559231794,298.94515614547
790,298.3809517825552,298.97112062555243
791,298.4134569337343,298.99456744288756
792,298.53210180146743,299.01726081501346
793,298.8516182901371,299.15654813842417
794,299.3029832919672,299.41566069864774
795,299.7314455664632,299.71135456370496
796,299.94235479297936,299.9339206014835
797,300.0657826789154,299.9748013766377
798,299.88097601520866,299.77994820910084
799,299.66523655334225,299.44272605513095
800,299.42615655527584,299.1575653647943
801,299.41921850036357,299.124589367633
802,299.4730837588397,299.18733883923613
803,299.39823304756425,299.19377523309
804,299.26936775547176,299.1285498146847
805,299.12308599275633,299.22006512534114
806,299.2170033911252,299.5229919292569
807,299.6104213101274,299.9128894820544
808,300.07403982347506,300.30744673890234
809,300.3657154798689,300.4593772218265
810,300.18664122107106,300.4458644285528
811,299.9767958447805,300.2775338133426
812,299.85258935208805,300.3970405122893
813,300.09509283105575,300.5956487217957
814,300.4340026175377,300.8738771512437
815,300.6510676864111,300.88953155998615
816,300.64773568174445,300.8492085518761
817,300.5781777201684,300.636479497442
818,300.57931256956067,300.5547765893673
819,300.6333408666792,300.57067318693134
820,300.6684746350659,300.67846936893767
821,300.53481507617767,300.59609175876557
822,300.19733636450496,300.26731423577667
823,299.6688715865667,299.90955037384566
824,299.3783740065492,299.7225870734951
825,299.31684540648365,299.8153288297954
826,299.5393227663256,299.94857427843846
827,299.6284085312355,300.00192326880097
828,299.6617051177241,299.9659009604911
829,299.52240440390443,300.00242419983937
830,299.5304042498718,300.1959332790644
831,299.8254450053498,300.4410721160791
832,300.2334979639074,300.61756652309776
833,300.4452833273251,300.5987680501965
834,300.240927491868,300.3775071041576
835,299.8516990924497,300.0679203255112
836,299.56689587481037,299.87431167257813
837,299.45762958456646,299.8907821928595
838,299.44537961983593,300.02205173114385
839,299.36952798176446,300.04923508583056
840,299.331798174413,300.0012565534769
841,299.49662176970224,299.9337054877836
842,299.9190270938593,299.85316432277904
843,300.48164346090755,299.8490890736269
844,300.86048422168454,299.85709329977317
845,300.90613021787635,299.8898178683475
846,300.5501292447472,299.7184226242295
847,300.102504272995,299.5318986115067
848,299.7426989092678,299.38116258470046
849,299.64300064502436,299.4473678132709
850,299.72334228675953,299.5633577133761
851,299.78029528528515,299.67144350732707
852,299.86592518845714,299.6481535643148
853,299.7833324229002,299.67025568858037
854,299.6745571021308,299.79937608972233
855,299.6597828694136,300.03555524347786
856,299.7400536217713,300.1408497158183
857,299.76553339520177,300.1171039611554
858,299.531418066429,299.97091304317377
859,299.2089885715413,299.82783165209275
860,298.9470744077959,299.80171528982675
861,298.85537797351225,299.90932484625085
862,298.81885950850875,300.09737214882654
863,298.7307497471617,300.16620851881686
864,298.66369273627157,300.1771623278446
865,298.64843704756566,300.16652773181823
866,298.944594961446,300.31932557345885
867,299.314404603108,300.5316218121296
868,299.74581917145025,300.70813806495426
869,299.9555950653889,300.6747496771032
870,299.83601281839157,300.39565015378406
871,299.6631228744009,300.0352786222661
872,299.53091633419655,299.81610922146297
873,299.6261968301516,299.7649495415355
874,299.6991605874799,299.8359767614033
875,299.5957417666391,299.6927812409936
876,299.4652678299381,299.6263352262832
877,299.13938715079536,299.5088766690621
878,298.9529643395003,299.54812034679077
879,299.03980103238473,299.6648200114266
880,299.22491789839546,299.87555365549593
881,299.2998513507617,299.9678680258755
882,299.0020329324562,299.7308489180563
883,298.74737460188913,299.47241668450835
884,298.62788743794977,299.2932720821464
885,298.647140852596,299.30479376993463
886,298.7364702554816,299.28704327211597
887,298.72694817683526,299.15229903557685
888,298.62168940418616,298.9290932544981
889,298.4579330736733,298.85819893702893
890,298.5568231060087,298.98779580383626
891,299.02100467854547,299.3938044246109
892,299.5489311228106,299.66674537113073
893,299.85734527236167,299.8038057996005
894,299.80427682310824,299.6012087756817
895,299.7094878203157,299.3083399571327
896,299.7178562233012,298.97445894075275
897,299.95270431637863,298.82752126202064
898,300.1910690792367,298.7837711619182
899,300.23760937339983,298.8032649702831
900,300.1676542970268,298.9547679220622
901,300.19555592415537,299.3483330936098
902,300.4120653154667,299.9092343886238
903,300.7235588998329,300.4586185291535
904,301.0355501808369,300.84471248146605
905,301.1366894813246,301.01425661219565
906,300.96683355004353,300.90816300904606
907,300.7529636329984,300.73400314898095
908,300.79499932331015,300.77214717903536
909,301.08172475760193,301.0044370160537
910,301.41951287334365,301.35298885924897
911,301.56171305460686,301.61878204196256
912,301.51488612195544,301.8143834286624
913,301.3369837584233,301.87473166650557
914,301.0987136165965,301.7367394940373
915,301.09990764552043,301.68827619748
916,301.04349480300874,301.5670744139166
917,300.882460617319,301.22794077075577
918,300.0390972267791,300.46762014142286
919,299.1978516901176,299.6997032561078
920,298.4724134108682,299.25263162677965
921,298.27655544379314,299.09223123958276
922,298.20834674916523,299.02852411201303
923,298.20744235655644,298.9550331851376
924,298.2228493339023,298.96516949426353
925,298.44891722788935,299.085275279524
926,298.87749172785226,299.3221039366911
927,299.5288079054433,299.63022988786184
928,300.0329464677041,299.9709706845419
929,300.21328439114717,300.13841623006823
930,299.94325138081626,300.16962304931525
931,299.58155741479726,300.1428945130248
932,299.3974096598134,300.26366380672107
933,299.3960234907911,300.43098364594226
934,299.4857070756863,300.82070173316623
935,299.53674591064504,301.1241327999472
936,299.6142094174248,301.26714498940834
937,299.6830789224639,301.06488268338535
938,299.77280909482585,300.90560019519336
939,299.9041961287482,301.06454967270935
940,299.93406793540214,301.1908829052406
941,299.73380881739644,301.20821525118856
942,299.13852819634434,300.764019334653
943,298.4965980084273,300.3883802922317
944,298.0063038254837,300.13114043609454
945,297.8225868268723,300.1387806947179
946,297.7647139910641,300.23866274870784
947,297.6548748584159,300.19122103232877
948,297.7273846571978,300.07401030828254
949,298.03809950361625,300.0146378133085
950,298.63758176293504,300.0542851355845
951,299.27920669040554,300.3095833132325
952,299.64329107565294,300.4178250601412
953,299.7179580733338,300.4951421249397
954,299.369701634224,300.1838462295444
955,299.19630408683304,299.85292118138193
956,298.97758648564263,299.714822242792
957,298.95564781443085,299.8458382014088
958,298.85267307632074,300.1132515932207
959,298.7850747572442,300.11798458178106
960,298.7536963326548,300.00557262812936
961,298.9481680112233,299.74010945622257
962,299.44637731244507,299.59561979517883
963,299.971418568618,299.598991376078
964,300.3399528078567,299.8009777225529
965,300.35079658866516,299.8470558986789
966,300.2151990240555,299.708022684684
967,300.01551133054863,299.51980775866383
968,300.09417373240564,299.5015431688143
969,300.23064921539077,299.6093329801159
970,300.42519789410585,299.65549812790283
971,300.3524778910892,299.5587227330488
972,300.08528743020884,299.4092988113532
973,299.4071847100109,299.3757508309231
974,298.9251019099941,299.55332251661713
975,298.8087045815322,299.9569429642989
976,299.1850379714179,300.2575492460384
977,299.4857506747266,300.34451270155904
978,299.5282410261389,300.13674866693145
979,299.33047643419394,299.9330001534403
980,299.1471516846783,299.9659684242769
981,299.09324865564395,300.1560462220189
982,299.12555498716523,300.35363912587565
983,299.0580561732904,300.34526641574695
984,299.00564500241666,300.307997004383
985,298.9973480951414,300.21897114030406
986,299.2024668559092,300.15118066331837
987,299.6019700477481,300.22382167949473
988,299.9428896360783,300.2556489213393
989,300.10228908531235,300.2988594663522
990,300.0004239565374,299.9586812186642
991,299.8666153449988,299.6579855553327
992,299.7761828348334,299.3335985775956
993,299.868301450488,299.3515684601223
994,300.0180890967526,299.4483559020762
995,300.0306865146776,299.50860946087056
996,299.93278500078287,299.42447613986525
997,300.0023652405758,299.357340958003
998,300.4277567055498,299.4319294874625
999,300.99650647385505,299.6313604911655
1000,301.3971061710115,299.8350094266047
1001,301.3956062918665,299.981451386921
1002,300.9412190613412,299.9384922834525
1003,300.4944680339702,299.7802805311521
1004,300.15477973718527,299.7632325046625
1005,300.1990737608192,299.9416228703267
1006,300.24697989668107,300.27390756294034
1007,300.299968586278,300.3726083334379
1008,300.28082543203635,300.3210399909726
1009,300.2883509456753,300.15082154169573
1010,300.2883323362201,300.08010732231793
1011,300.2464969756485,300.2277605576885
1012,300.1759050060397,300.43096418048646
1013,300.02825889682646,300.5496507585459
1014,299.639602925052,300.34354692236633
1015,299.035462715986,300.0611107596392
1016,298.5858261872606,299.87356353882376
1017,298.46784592569315,299.93339344455956
1018,298.5265705816578,300.0945204046219
1019,298.4444310337929,300.1565386451571
1020,298.2958334729374,300.09063201493126
1021,298.34859031411116,300.05602699259117
1022,298.7011661296436,300.25978725168005
1023,299.158606159754,300.5527453860163
1024,299.5472833398116,300.7265700685121
1025,299.7128500455339,300.57936700338433
1026,299.6781479088558,300.09963430339485
1027,299.5654315965143,299.54781642271126
1028,299.55725140645376,299.16226685183847
1029,299.7050793678174,299.063074215443
1030,299.9044921145992,299.14180958778644
1031,299.93294387703105,299.1276598129384
1032,299.85238103732553,299.1370938205726
1033,299.84451206604746,299.26529911970675
1034,300.01590888966905,299.51157157246945
1035,300.34797889213195,299.8467276090603
1036,300.6437859855011,299.983699236973
1037,300.7219813805443,299.96709630632927
1038,300.3985312748936,299.71264912691174
1039,300.0112363940573,299.44386334620975
1040,299.8641381889418,299.2241037797237
1041,300.1025829770194,299.1752783583049
1042,300.4738776864878,299.13437383783383
1043,300.6466120379293,299.02762853551235
1044,300.64422533563453,298.89346767239107
1045,300.49281221032237,299.0098207869001
1046,300.43534763950834,299.3056080202189
1047,300.4593860733058,299.7377502416735
1048,300.4698838165732,300.0472025649459
1049,300.32006788711874,300.2427477259574
1050,299.964298439217,300.24020208448354
1051,299.5041863427571,300.22962106050664
1052,299.1060602430635,300.3449537092374
1053,298.85195105661904,300.58037795461684
1054,298.852376634651,300.8279378513511
1055,298.90156148752504,300.8931473978262
1056,299.10200478973394,300.7589736402084
1057,299.3423362098053,300.52172409129054
1058,299.6938587150797,300.41332037811503
1059,300.0635290339299,300.627116366002
1060,300.4369803697834,300.88031445213204
1061,300.60226815529563,300.98457583683074
1062,300.38467235086887,300.7989118742791
1063,300.00382626220943,300.48148123655574
1064,299.760491991086,300.40355332922735
1065,299.8031372937971,300.44787462551665
1066,299.8990312433675,300.7189206024629
1067,299.93472541895557,300.80539813581805
1068,299.77165068655955,300.78394220396905
1069,299.5569196497083,300.64245145860053
1070,299.5007104718903,300.6097678044484
1071,299.7088423042605,300.65821610796024
1072,299.9411267642172,300.6903806301723
1073,299.89827781968114,300.59394751553555
1074,299.5362586927926,300.4517299804743
1075,299.1757988299697,300.30179283277954
1076,298.97308913792915,300.3055213224589
1077,298.94302358771944,300.5113121589122
1078,298.8977007511789,300.86264035508174
1079,298.7366597131525,301.1319074258361
1080,298.6649560167494,301.4005722421189
1081,298.85915799686603,301.7207837862761
1082,299.17729519759814,302.1146099801269
1083,299.56324430891374,302.44270738446886
1084,299.7696665377521,302.7087946003875
1085,299.8152186549473,302.6535752574445
1086,299.53963308199803,302.11036801387485
1087,299.1430456770887,301.3371307841138
1088,298.95117205176575,300.6998771173516
1089,298.89033805570085,300.44191959120025
1090,298.8931058952123,300.29973494668434
1091,298.7467335479214,300.0711340569068
1092,298.80090872668643,299.660650212818
1093,299.012291541677,299.26698817329446
1094,299.3313509020093,298.9878206109288
1095,299.6491228604721,299.1238875651889
1096,299.9532825203675,299.26086408287296
1097,300.14063525093434,299.3103451159747
1098,300.0675073389375,299.0659563359814
1099,299.8743782784116,298.9414834386061
1100,299.77998347502415,299.0199340928077
1101,299.8492669773504,299.2485776649567
1102,299.96360456131123,299.45968287913934
1103,299.983265363357,299.6392106199415
1104,299.91898895677355,299.7879810969914
1105,299.79723819093164,299.92479457480454
1106,299.711748134507,300.0880561420587
1107,299.6958435814169,300.4201640645658
1108,299.80742149417296,300.7372249553906
1109,299.8025646800948,300.97039666336235
1110,299.518854224117,300.87627086384185
1111,299.01231463769545,300.7569930298875
1112,298.55685942153923,300.7547839063282
1113,298.37575589877036,301.07461491821226
1114,298.33191641774624,301.5109415471447
1115,298.3279975726535,301.79284088661313
1116,298.4327680748256,301.7819632860863
1117,298.7400353352475,301.5966882983519
1118,299.1986044216797,301.331041998998
1119,299.6602449888939,301.17243550796815
1120,300.0528779539705,301.18532588694757
1121,300.2245330840705,300.971453874788
1122,300.17293417221214,300.38097141037883
1123,300.0126134908277,299.58891846058106
1124,299.9050146051665,299.09042562534654
1125,299.8972182893597,299.0120260553547
1126,299.949495825984,299.038503504126
1127,300.0263607636721,299.0009781559749
1128,300.13023558136007,298.7784016571168
1129,300.2700745051067,298.53390890195766
1130,300.5304986995008,298.63801917346007
1131,300.8091809552927,299.14540703209127
1132,300.8677130963551,299.5975685184067
1133,300.59044872372675,299.7638820625627
1134,299.988582946796,299.6040644116717
1135,299.39549185238735,299.4052860253285
1136,298.9467260291944,299.13828202136665
1137,298.64473591651995,299.0812044841659
1138,298.46609943123093,299.1392318092796
1139,298.2721629241009,299.33072064190543
1140,298.21006854525444,299.3728647182826
1141,298.54485864451334,299.43603389819924
1142,299.2787900097939,299.662029198291
1143,299.9296428524087,300.07161961107084
1144,300.23065807957124,300.5590051566789
1145,300.08032851966993,300.6892428430256
1146,299.78698675252446,300.5434099714973
1147,299.46503834260034,300.30232543187356
1148,299.30002719226104,300.1694813749986
1149,299.2520237818308,300.17019023493253
1150,299.2450362736261,300.20444798670445
1151,299.08887337063896,300.1896368955534
1152,298.8936590306644,300.0439593369188
1153,298.67273466412047,299.54669094922997
1154,298.74730001293386,299.2662922841095
1155,299.04758699082083,299.3633923051639
1156,299.39656013326044,299.65050787666337
1157,299.43559927226664,299.8168210328072
1158,299.1924777940563,299.6181366119104
1159,298.90659591955523,299.424232338422
1160,298.71336272966795,299.24969879358997
1161,298.5838776535248,299.3149977614009
1162,298.4902479543404,299.46143437594225
1163,298.33080762025503,299.5363889769266
1164,298.2391820305747,299.4326073714189
1165,298.1148041242315,299.4152900405092
1166,298.1789692876442,299.4846420423517
1167,298.6064361194031,299.8565144965691
1168,299.23613250027194,300.13960155201585
1169,299.6664597109543,300.31583279464456
1170,299.6368227556885,300.20886231560775
1171,299.32742285946597,300.1198092545561
1172,299.0743500270537,300.20934331051825
1173,298.9740851963168,300.4569045015283
1174,298.9446846038307,300.7068862253997
1175,298.8056762586801,300.7206236140685
1176,298.69133230178676,300.6410323444031
1177,298.63562399651653,300.4719108048516
1178,298.8251690847981,300.3982661404526
1179,299.14003805244016,300.3700940381411
1180,299.4490333516336,300.3794768529103
1181,299.5464746119198,300.4044173620541
1182,299.3393358670832,300.36518229586585
1183,299.0982186214339,300.37047507100084
1184,299.0181710883646,300.49002176147695
1185,299.08153267380845,300.72390988080514
1186,299.15627407512545,301.02234726832194
1187,299.1218869737207,301.24325989030797
1188,299.0895248785221,301.2887552501749
1189,299.1956142467374,301.20084325287394
1190,299.4624369198219,301.1532243420251
1191,299.854740634111,301.3069219482947
1192,300.1542174035808,301.55592557449813
1193,300.2948465886192,301.6030581480844
1194,300.16389964475917,301.26787130798857
1195,299.93259075276154,300.86512376808304
1196,299.68181422570376,300.7199928382805
1197,299.45425897162494,300.90418985920513
1198,299.1862028120355,301.12727982952634
1199,298.8375339535599,301.1903386877066
1200,298.64691870507073,301.1385990611045
1201,298.83445255037265,301.0190488505692
1202,299.32177227906726,300.9987066835022
1203,299.8277713013927,301.0419870127336
1204,300.21887527685993,301.01332758733514
1205,300.240133669051,300.7851273857986
1206,299.995055187063,300.1214046140141
1207,299.6983495561722,299.4700280474037
1208,299.6277301872035,299.0683681183371
1209,299.8484438259107,299.0529734965087
1210,300.0919261562886,299.15977508357173
1211,300.2406765143982,299.0490981966248
1212,300.26747264547254,298.88660240216126
1213,300.2636296983675,298.7834742077691
1214,300.50092635390183,298.93093567674845
1215,300.79985312676655,299.29107246249663
1216,301.02768524466967,299.57572283233264
1217,300.9907579395537,299.6279966113066
1218,300.56942596956964,299.4779678595192
1219,300.1173839575251,299.3633946707105
1220,299.7274266403013,299.3746300887617
1221,299.6744578503108,299.5175809996572
1222,299.77929862857184,299.7119883799815
1223,299.8240515880894,299.8276004244282
1224,299.7693560150424,299.91418784554986
1225,299.54597135456123,300.0247834750328
1226,299.4414492236156,300.2491913217384
1227,299.613720116426,300.68606953090676
1228,299.7575266496031,300.90907163642845
1229,299.70710730924935,300.88748587494473
1230,299.14862766929446,300.48744532529753
1231,298.58361055162305,300.10975528907494
1232,298.056220018714,299.97957827832266
1233,297.8752884686705,300.0083548497441
1234,297.95057680777546,300.161922157786
1235,298.02805256374694,300.1811004719211
1236,298.12665013243713,300.1747677383726
1237,298.29761453293287,300.3125951266197
1238,298.64164149089765,300.46654642605023
1239,299.04551640155825,300.6042528163745
1240,299.3261963018576,300.52603732012307
1241,299.5181837118929,300.41326055735385
1242,299.4200008114667,300.1547201029294
1243,299.26757481653453,299.9637823504243
1244,299.1222606953807,299.8446730754741
1245,299.2031254963112,299.95841873671776
1246,299.3119686667021,300.17257482834594
1247,299.35418603924217,300.280478642619
1248,299.3483380331011,300.23808263240204
1249,299.4634957644557,300.0504274237137
1250,299.70727209032765,300.0042884820446
1251,299.976379506628,300.09293191812253
1252,300.118220608243,300.11969683647607
1253,300.05069273349017,299.9526814277701
1254,299.6647382463163,299.5878282320946
1255,299.1550147929124,299.25081313494655
1256,298.84190530847735,299.13639454822857
1257,298.71901666003265,299.2195203834463
1258,298.73935341674104,299.491211190885
1259,298.4913927330415,299.6439458726631
1260,298.29912765778954,299.76866161255106
1261,298.303007540064,299.8090378067919
1262,298.63248249327313,299.76290437851895
1263,299.11781169829516,299.4801226672553
1264,299.4567403875473,299.38580661345276
1265,299.5953733289466,299.3247649459772
1266,299.53244681580014,299.1817162356219
1267,299.34631142159293,298.7338993475052
1268,299.15245820319564,298.3957029023601
1269,299.06563956892927,298.3069896059896
1270,299.12567563902553,298.3416300478287
1271,299.2041137392372,298.36695477606435
1272,299.1742580172898,298.5978984593828
1273,299.26132133438455,298.9893616901336
1274,299.54964830333273,299.4853551107495
1275,300.0217692475256,299.9320586607669
1276,300.3459766051838,300.318291655945
1277,300.41366479751747,300.459906306295
1278,300.14477903430424,300.33992889826567
1279,299.82729632629867,300.1123657557002
1280,299.6272384351823,299.97894263387724
1281,299.68319152207647,300.0924737479855
1282,299.8643809827148,300.31686047417446
1283,300.01602799305806,300.48950134068247
1284,300.0802604161782,300.4072864293956
1285,300.0770610814656,300.3134020646647
1286,300.2005373426004,300.4038641408062
1287,300.42510947333653,300.7317276279293
1288,300.62875311040426,301.04453009382706
1289,300.5830797823324,301.10454375599755
1290,300.34913285912484,300.83456469417627
1291,300.13394657414125,300.55787412108776
1292,299.94219296408755,300.4728928709815
1293,299.90810712076467,300.7064948111613
1294,299.8688150509192,301.01365025505487
1295,299.82136347520884,301.29440211915886
1296,299.67723961330677,301.41890661183487
1297,299.46973993448285,301.39372663198117
1298,299.4066913243651,301.24546213832485
1299,299.56577259521214,301.08842763696157
1300,299.72109237634737,300.837033600294
1301,299.6964785739014,300.3835131059306
1302,299.2994885345392,299.70212840530894
1303,298.9502312352993,299.09499095756746
1304,298.7185342965854,298.75096704387755
1305,298.6817780980742,298.74412054552937
1306,298.73383039654203,298.8981549595924
1307,298.7091265775407,299.0793710343565
1308,298.69170510969724,299.32202820855065
1309,298.7599265268652,299.7001153401295
1310,299.1271881397076,300.0513934988658
1311,299.8111285486181,300.4518506953054
1312,300.3246779261157,300.6538299205425
1313,300.57924013203893,300.6642673264344
1314,300.3482000841365,300.30057981928877
1315,300.1472824457207,299.8778948478953
1316,299.930421259297,299.61834004502475
1317,299.9175718502641,299.60655795578595
1318,299.8782365724756,299.7184665120669
1319,299.797472444953,299.83453891764026
1320,299.59513879080185,299.8574400816746
1321,299.29613711559614,299.7780507181335
1322,298.9942732939664,299.8738844949421
1323,298.96811452992415,300.2361433553831
1324,299.22096389448893,300.7644893625611
1325,299.4411249256244,300.91990776364565
1326,299.349133164339,300.60022536540055
1327,298.9476130893415,300.14116511982144
1328,298.5940474841437,299.8466364897427
1329,298.4632815945138,299.85078542129895
1330,298.47876286914067,299.91045818659353
1331,298.3701004453889,299.88815709438137
1332,298.3421631598831,299.8796757057252
1333,298.50950712074285,300.0846504469773
1334,298.92435133987334,300.40831646678095
1335,299.2255751835758,300.70773169747855
1336,299.39014791297205,300.89582862888625
1337,299.38879668248563,300.9174662801066
1338,299.2220133914909,300.72701165784264
1339,299.0450564250497,300.3180301876535
1340,298.88810158250254,300.129558570279
1341,298.8231472153479,300.18180212279975
1342,298.74595270926557,300.51233527486164
1343,298.68462049035776,300.6636701971665
1344,298.6956434183923,300.5988918681026
1345,298.81689315892794,300.4020117803414
1346,299.2001192692915,300.36691634447766
1347,299.64938436924086,300.4020412789818
1348,299.9704811075519,300.4037004875812
1349,300.0248863185597,300.2374466803282
1350,299.846554511728,299.8931430491294
1351,299.59343309237767,299.4815529428449
1352,299.46929425419324,299.1475829763351
1353,299.4559835630012,299.08479466014643
1354,299.6150081293536,299.2004573026333
1355,299.63792393525887,299.28674960261174
1356,299.6598341226186,299.4038439374269
1357,299.77143975508835,299.572916033726
1358,299.99672823429717,299.83974351681485
1359,300.26165331363615,300.12760286748863
1360,300.4436485094386,300.4645804054166
1361,300.42250798690685,300.5268596848187
1362,300.0373637502169,300.31800428976237
1363,299.52350331479806,299.870316904967
1364,299.25576527309494,299.68261985114503
1365,299.3600564230798,299.7602602349555
1366,299.5624361574521,299.95511751422396
1367,299.62661348098135,299.9857692644462
1368,299.65505424005636,299.9019316364969
1369,299.84978025972276,299.8501027346975
1370,300.21576678950754,299.9049333197641
1371,300.6733949652487,300.08793678796746
1372,300.8469697810835,300.249874116502
1373,300.7350309776983,300.1879000713669
1374,300.294347303243,299.8313913677259
1375,299.8432778789142,299.43873262019474
1376,299.4756252587633,299.3848854839689
1377,299.2745181502835,299.63763958243254
1378,299.264592506959,299.91133817273163
1379,299.1730762831372,300.03751812432597
1380,299.14385966005983,300.0937387233448
1381,299.1642767357959,300.1763637619733
1382,299.496221522242,300.2320396091661
1383,299.8834242428955,300.25516373952104
1384,300.11013092047466,300.35545902547904
1385,300.01169135225274,300.31718148882663
1386,299.6017617599655,300.00099903571873
1387,299.1949040979143,299.53052589773665
1388,298.9064924328441,299.2612655858571
1389,298.68210528108176,299.2622888773776
1390,298.5785677158289,299.34959919522845
1391,298.39700677005806,299.4055734993648
1392,298.49427807323497,299.4645328760308
1393,298.7211356111687,299.601998894049
1394,299.19663317430656,299.81042893507794
1395,299.71395054842526,300.17831317817485
1396,300.093922443547,300.48391651492017
1397,300.11625574507207,300.5621341162081
1398,299.70955183790176,300.2028739806287
1399,299.2427020002723,299.67661391321343
1400,298.9589036901353,299.42685166268524
1401,298.9768911399822,299.48611657387096
1402,299.0532497067664,299.7035954924188
1403,299.08544227339075,299.6630807948015
1404,299.0329036983962,299.6295300737061
1405,298.9922301409147,299.69915515150274
1406,299.07840812953447,299.9635640736969
1407,299.3243662894433,300.2131916245344
1408,299.5821328326662,300.39059215874573
1409,299.68573297005656,300.2666370440201
1410,299.53006894959947,299.8390433658965
1411,299.27751106293084,299.332920219453
1412,299.00681816565043,299.12058747091936
1413,298.8610007447481,299.18469641047847
1414,298.82607716591616,299.40041107460263
1415,298.75695301789716,299.50117273915345
1416,298.6647716586385,299.4939310638146
1417,298.66963259045014,299.38982414941717
1418,298.85221383664356,299.2675490602025
1419,299.290314300994,299.44744160197337
1420,299.71716594532205,299.70682125019624
1421,300.0155917199374,299.9305510470994
1422,300.066118859785,299.7742105674671
1423,299.9801458793799,299.49507576624825
1424,300.0947401406915,299.24872560372097
1425,300.3106295076138,299.24992624966984
1426,300.6780744798463,299.411024931341
1427,300.77088541199663,299.56236303657255
1428,300.703202657092,299.54369090633315
1429,300.5944079279347,299.56639626463374
1430,300.6358017761315,299.78483279011397
1431,300.8150517651497,300.3198624261397
1432,300.7683897641705,300.73930302007426
1433,300.5488961590155,300.8888991789284
1434,300.00716022452065,300.6820281593743
1435,299.5517353671782,300.47927468211344
1436,299.22291397378143,300.53680131738855
1437,299.1146435486658,300.7433825602955
1438,299.0587543938769,301.10678184789595
1439,299.07571812983434,301.3709253057154
1440,299.16528734226193,301.5993947166117
1441,299.3796438389418,301.58087071578143
1442,299.72844124455224,301.41341571613316
1443,300.17813185847046,301.36510373681045
1444,300.62316404351446,301.27396682855357
1445,300.75941209537643,301.1130646048692
1446,300.5471797284367,300.4897953400602
1447,300.2696912420458,299.98899443480684
1448,300.2038176717917,299.60374547741566
1449,300.3709935857407,299.54885270012716
1450,300.7062485954356,299.46442665397205
1451,300.984913581423,299.26393867719577
1452,301.1768832816929,298.946379612512
1453,301.2112982623552,298.7840748422918
1454,301.3963761095537,298.8808830317893
1455,301.5959360012646,299.3662313178741
1456,301.5544057021256,299.73224367379623
1457,300.8038355294354,299.91258088185936
1458,299.57018763889204,299.7314061969453
1459,298.49982704137636,299.5032153642014
1460,297.80173410369855,299.36541608698434
1461,297.5706823420857,299.4919206708186
1462,297.361597850871,299.7444023803369
1463,297.203871345134,299.8908951765438
1464,297.2826622811751,299.84454547987383
1465,297.4905547151271,299.7745798048868
1466,297.9560240391224,299.8641856525901
1467,298.4217808930489,300.11764140124166
1468,298.89036474881135,300.37273923993644
1469,299.1036524260512,300.42816806661176
1470,299.0187672934131,300.20798191058503
1471,298.91981840691545,299.94173593989655
1472,298.91422204324437,299.98379730500136
1473,299.01274485117875,300.260619185639
1474,299.1198511883466,300.61240485574405
1475,299.1310057860465,300.7613323859303
1476,299.12620895084706,300.82111667070257
1477,299.2474217192733,300.79362945173136
1478,299.47863496108994,300.8381288755682
1479,299.7673255200769,300.9169772682612
1480,300.0617228417835,300.88522511238534
1481,300.19990655818697,300.74205947143514
1482,299.9751653479693,300.43044557365005
1483,299.5929029489253,300.1263542267566
1484,299.4343701106977,299.89855954785867
1485,299.5567648249135,299.9605621722794
1486,299.65253760874594,300.2097807305614
1487,299.5514969080297,300.322521074226
1488,299.4834697496065,300.17467969585454
1489,299.42429151192545,299.93517367337466
1490,299.3879872532771,299.8621856873456
1491,299.5452817934836,300.0463968807741
1492,299.7619947666807,300.3082350951192
1493,299.86588521842305,300.48269963650995
1494,299.57670187101,300.37129817429906
1495,299.2012556405208,300.0940192649216
1496,298.9488935150196,299.8778336546981
1497,298.87176674738623,299.7477601331731
1498,298.8527870742992,299.692325338139
1499,298.75761282086347,299.6143837742127
1500,298.85496932914816,299.6096873687642
1501,299.199998967395,299.6540339231697
1502,299.7585815427722,299.75565027423977
1503,300.35345021493697,299.871570937486
1504,300.7303299986032,300.06411329404506
1505,300.84973287224494,300.1414647348579
1506,300.58926645285106,300.14643032165026
1507,300.42723407773514,300.0973856338042
1508,300.52148991402305,300.1241728511092
1509,300.89418578700867,300.3214465639637
1510,301.3241472501136,300.53051867284677
1511,301.6032807298812,300.5884408724169
1512,301.66592716831383,300.5012117262582
1513,301.55269819862013,300.5709654160585
1514,301.43928883360076,300.80545359004134
1515,301.2302998512619,301.23191295075475
1516,300.9296436715903,301.38751742328856
1517,300.22269139217633,301.39964129161206
1518,299.41986487843286,301.1623549292765
1519,298.7283651092128,301.0328201347282
1520,298.26769886744324,301.1257985970151
1521,297.99267065958696,301.4533048937877
1522,297.74578926726366,301.8523280597662
1523,297.60186748434427,302.17570818363475
1524,297.6664473457188,302.2056083196478
1525,297.9414187362371,302.0248773895699
1526,298.44165150510594,301.6984144231123
1527,299.030856479709,301.7199192044848
1528,299.4907596717009,301.5934032017629
1529,299.69790750846954,301.1964511659101
1530,299.63953359072843,300.27935052664117
1531,299.67715492738466,299.41861372693484
1532,299.70317580969277,298.95686324979835
