Experiment,piControl
2644,301.39042032333424
2645,300.9917927202084
2646,300.5660272326079
2647,300.1953778251745
2648,300.3263079498587
2649,300.57060908107536
2650,300.8250158842099
2651,300.9637799204516
2652,301.01223294219716
2653,300.99331210751353
2654,300.9842743697987
2655,301.1383784592679
2656,301.26325473702894
2657,301.0384584612378
2658,300.2129379509424
2659,299.3122103750597
2660,299.07791018725703
2661,299.2286876428897
2662,299.4872505232819
2663,299.2718511400151
2664,299.4195492684791
2665,299.69671512257196
2666,300.09339241683966
2667,300.3314175112038
2668,300.3629469044917
2669,300.3797153928413
2670,300.11604993460094
2671,299.8730634457258
2672,299.7704422188955
2673,300.0766754595225
2674,300.5284759526606
2675,300.8915365070315
2676,300.98878074369776
2677,301.05034296522547
2678,301.1217334705205
2679,301.25504836337603
2680,301.2197416386985
2681,300.90874113357285
2682,300.44620135683016
2683,300.05555725477166
2684,300.0565321314361
2685,300.36340022484643
2686,300.8006999152272
2687,301.11601598195705
2688,301.25710543355154
2689,301.37306193363196
2690,301.4236777871469
2691,301.2503463209078
2692,300.6854283488585
2693,300.01492857544434
2694,299.2063397085604
2695,298.5294005321654
2696,297.92669448728833
2697,297.7906459655641
2698,297.8400576956065
2699,297.94837925430363
2700,297.9934338122611
2701,298.33663896875095
2702,298.8708568482704
2703,299.4457414978178
2704,299.7454727061675
2705,299.78950091844223
2706,299.64361595715286
2707,299.5089812223001
2708,299.522307922217
2709,299.65772825993236
2710,299.838084921949
2711,299.9103844019429
2712,299.9267538072503
2713,299.9980992564283
2714,300.2386875168351
2715,300.5834551100989
2716,300.76234827949094
2717,300.7086068385984
2718,300.413996169615
2719,300.05435313643864
2720,299.86776661640755
2721,299.98436422374107
2722,300.27140092480835
2723,300.4163102766224
2724,300.4028267639259
2725,300.43272775052884
2726,300.60526379615743
2727,300.7425745296358
2728,300.8490998277423
2729,300.8393344396277
2730,300.7673484621534
2731,300.62988971631637
2732,300.7362294750268
2733,300.9921143244618
2734,301.21914253405384
2735,301.20033307605644
2736,301.11732705906917
2737,301.0083150716919
2738,300.912226231821
2739,300.6502181586943
2740,300.1915675568441
2741,299.53753334983907
2742,298.82922019484903
2743,298.2534047583399
2744,297.8323648945595
2745,297.6526123081118
2746,297.4629788546228
2747,297.24252383170915
2748,297.3576963623539
2749,297.76337521442775
2750,298.4606762430031
2751,298.8405464200601
2752,298.9970951558509
2753,298.7525925658958
2754,298.22402816267225
2755,297.78324077890466
2756,297.66187494142895
2757,297.8392325391629
2758,297.9031185257142
2759,297.87785980350884
2760,298.1170923739023
2761,298.59432282543827
2762,299.06236804018823
2763,299.3890040919942
2764,299.6113913731253
2765,299.7350055804258
2766,299.6293208476465
2767,299.51130559947006
2768,299.5877116350758
2769,299.8664146612401
2770,300.22461548458926
2771,300.5354446854874
2772,300.79642081152537
2773,301.00855039933145
2774,301.1956758860478
2775,301.18177277495465
2776,301.07092804383643
2777,300.74568475091013
2778,300.3788136518756
2779,300.037505183331
2780,300.0418740832053
2781,300.3275228531408
2782,300.72362684574415
2783,300.98523722054114
2784,301.09970084018556
2785,301.07893490915785
2786,300.97636290326903
2787,300.9266077446248
2788,300.83110841348804
2789,300.6774752450477
2790,300.27948044938586
2791,299.84392905802366
2792,299.58977015377747
2793,299.5959180056374
2794,299.70681056321996
2795,299.80416651270826
2796,299.92835530305643
2797,300.20260203602004
2798,300.5352728894732
2799,300.8362567078014
2800,300.9525458541879
2801,300.79154871779224
2802,300.51377790138565
2803,300.22518868363915
2804,300.27302734958107
2805,300.50058429705746
2806,300.83634407547623
2807,300.9645455229361
2808,300.99777126613077
2809,301.02388205738293
2810,301.0612190876468
2811,300.9134165912263
2812,300.4338999191037
2813,299.84493985829175
2814,299.28147790918507
2815,298.9878052100021
2816,299.0060365053926
2817,299.25371816212055
2818,299.53283979360754
2819,299.6757761024451
2820,299.7105084614464
2821,299.77505883142516
2822,300.05783849965354
2823,300.2108340359395
2824,300.30998889280886
2825,300.02432152674845
2826,299.78482753120215
2827,299.48718045426034
2828,299.4063164006718
2829,299.47487553592674
2830,299.6201094612091
2831,299.6835949218337
2832,299.8924742261767
2833,300.3691320558478
2834,300.76065824071435
2835,301.0593991935111
2836,301.0564920522849
2837,301.04561522430254
2838,300.88920736528576
2839,300.7697694461805
2840,300.85046519309617
2841,301.10561360821924
2842,301.4543320783078
2843,301.70916526174966
2844,301.76091182006843
2845,301.65911815304025
2846,301.47482350494244
2847,301.2982422410959
2848,300.85927511165966
2849,300.2814792754846
2850,299.54333216411646
2851,298.9113131464152
2852,298.59506960624316
2853,298.61274650804216
2854,298.90220854554263
2855,299.05301664654917
2856,299.25774530291704
2857,299.41632297467174
2858,299.76354919349774
2859,300.11892417494283
2860,300.45006736583747
2861,300.49164654997827
2862,300.05966780381925
2863,299.47710141895595
2864,299.06256363487915
2865,299.03873237737565
2866,299.15662122064424
2867,299.19644975588704
2868,299.23054993310376
2869,299.3140879381095
2870,299.5222845224448
2871,299.73078936325595
2872,299.855243561776
2873,299.853070547568
2874,299.5824818927405
2875,299.36837932163894
2876,299.379533334315
2877,299.6851779186438
2878,300.00579845827787
2879,300.0880835712598
2880,300.05611601402285
2881,300.092214560274
2882,300.20084347029115
2883,300.39880414122354
2884,300.4304331483683
2885,300.2532935373845
2886,299.76326563052135
2887,299.1408569319585
2888,298.7475394376019
2889,298.59953520538875
2890,298.614010086144
2891,298.5062577825798
2892,298.53474126856355
2893,298.80178844142824
2894,299.1445447913538
2895,299.37798776700646
2896,299.42411117785554
2897,299.3152090364249
2898,298.96750770922534
2899,298.6235645778742
2900,298.51055428071305
2901,298.73541543673264
2902,298.94686332071166
2903,298.9538727181418
2904,298.8701113356071
2905,298.94343860046143
2906,299.2358868093849
2907,299.56417836620716
2908,299.72118342356185
2909,299.60820728139885
2910,299.2735443156266
2911,298.827022239133
2912,298.7266690895124
2913,298.9746345633447
2914,299.3734254668432
2915,299.61131187318875
2916,299.65985041970885
2917,299.97813786842886
2918,300.2980441326472
2919,300.5375975012071
2920,300.51043996473845
2921,300.42573251635673
2922,300.2313608244529
2923,299.9797253576096
2924,299.8592563215467
2925,299.97951725869206
2926,300.2203492056245
2927,300.38973884045475
2928,300.48501405775255
2929,300.62892667145326
2930,300.86988135079986
2931,300.9777334280816
2932,300.7813219463124
2933,300.19043332115484
2934,299.5556852903157
2935,298.92189009714934
2936,298.72916222285886
2937,298.8516738237233
2938,299.1749255807994
2939,299.3162448371888
2940,299.42446410174006
2941,299.48565202237893
2942,299.7642456335898
2943,300.1339626876217
2944,300.4843114148078
2945,300.6499746438449
2946,300.5678106144393
2947,300.515521497367
2948,300.62128991227326
2949,300.9119564671416
2950,301.277300256761
2951,301.523345442
2952,301.64215452949225
2953,301.7108191806767
2954,301.6855738167508
2955,301.5178522365525
2956,300.9788769618749
2957,300.23425999105484
2958,299.4688045911123
2959,298.957750535123
2960,298.8221269790676
2961,298.8676658251227
2962,298.92762775512114
2963,298.7907840791399
2964,298.7408969995972
2965,298.98010216790846
2966,299.4384772940063
2967,299.79246287882984
2968,299.98196973163186
2969,299.913566418867
2970,299.6696485743321
2971,299.3803279201715
2972,299.3091621599545
2973,299.5017559157657
2974,299.7438825761551
2975,299.83670883933115
2976,299.9547490134894
2977,299.92544985423115
2978,300.20159090510526
2979,300.3875914470291
2980,300.7255216548847
2981,300.7057672569064
2982,300.4867034759224
2983,300.2166732012599
2984,300.1673266018028
2985,300.3419165329915
2986,300.599469743568
2987,300.8082233280122
2988,300.9520544906316
2989,301.04583839200114
2990,300.99776742408216
2991,301.009781095875
2992,300.8527284644843
2993,300.3816437252363
2994,299.71044513239383
2995,299.3084460072139
2996,299.40927498853085
2997,299.6244936196933
2998,299.75291053798463
2999,299.79838179319137
3000,300.0537077153044
3001,300.3895586369046
3002,300.7517346424032
3003,300.82172403223825
3004,300.7931560200438
3005,300.5902293959985
3006,300.3043589818883
3007,299.7507883524031
3008,299.62027109067185
3009,299.7711271095912
3010,300.13767239454177
3011,300.1042346169509
3012,300.00651212203024
3013,300.09305477865126
3014,300.4233836457293
3015,300.60843499215713
3016,300.5266597583772
3017,300.08099264224046
3018,299.6960226869739
3019,299.40186319560775
3020,299.4388385124171
3021,299.6835501358865
3022,299.9909463371245
3023,300.24454578196423
3024,300.42587458256526
3025,300.63583323450354
3026,300.8893258914649
3027,301.10009893531054
3028,301.13575516412834
3029,300.93256204690215
3030,300.50846998607193
3031,300.0685752894007
3032,299.8162474873771
3033,299.8716257618301
3034,300.0745633996674
3035,300.2505249124911
3036,300.3530256994952
3037,300.49703252142245
3038,300.648703564262
3039,300.50499914281136
3040,300.09076663761994
3041,299.5341716540795
3042,299.0261223900261
3043,298.71159394652136
3044,298.7761656411679
3045,299.1290302717016
3046,299.48560626206705
3047,299.5582259126896
3048,299.6597921273628
3049,299.8827086184918
3050,300.21753640485286
3051,300.4481530733224
3052,300.5910310660309
3053,300.56363095127773
3054,300.53020251235193
3055,300.41475064772743
3056,300.37144457198184
3057,300.4474696586122
3058,300.6751907058328
3059,300.9098206485578
3060,301.0720256328591
3061,301.0340463231227
3062,301.02069137932926
3063,300.9943015259585
3064,301.03846368116257
3065,300.78506073570725
3066,300.27659311298254
3067,299.79233282560625
3068,299.73235968482703
3069,299.9922808802342
3070,300.28950422590043
3071,300.3841986625739
3072,300.3359234511716
3073,300.3264557716309
3074,300.42056217939177
3075,300.2616879955603
3076,299.9169135908192
3077,299.1950553706258
3078,298.72357323810854
3079,298.5308512149715
3080,298.71332090078977
3081,299.0553803014343
3082,299.2472062400796
3083,299.38029130588376
3084,299.5095950009004
3085,299.6697125141697
3086,300.01378908045166
3087,300.200708930724
3088,300.26458925178025
3089,300.07801960547175
3090,299.7358616724887
3091,299.32017718506125
3092,299.2756874274645
3093,299.54779780862435
3094,300.02981418302005
3095,300.1004540521946
3096,300.06395207185443
3097,299.7445475651592
3098,299.7779051750543
3099,299.79404878036934
3100,300.12535288248637
3101,300.1310331627566
3102,299.94621512142976
3103,299.57101122108776
3104,299.43993800033235
3105,299.57242924773203
3106,299.8983090162394
3107,300.0677740209175
3108,300.32815554420273
3109,300.5160277023297
3110,300.72783374687964
3111,300.7647442061587
3112,300.5494703175371
3113,300.02801155621233
3114,299.3869115629266
3115,298.99640882956015
3116,298.84253372176266
3117,298.8018318991835
3118,298.6733886963748
3119,298.46784832031136
3120,298.4134553727442
3121,298.31510995307025
3122,298.53992667768665
3123,298.73304760359025
3124,299.1046309163387
3125,299.21399577750134
3126,299.18230622899927
3127,299.0527393762324
3128,299.21203843299156
3129,299.4893675196804
3130,299.8312813720417
3131,299.91556124752265
3132,300.0603654873748
3133,300.2672023030386
3134,300.74882809666184
3135,301.0483155974145
3136,301.19226048585443
3137,300.92705611235687
3138,300.578838102411
3139,300.283661579992
3140,300.28271692943423
3141,300.4973766810743
3142,300.80149419680106
3143,300.8720911725915
3144,300.77079669750617
3145,300.66112549887293
3146,300.7068838666068
3147,300.79856246786375
3148,300.71569983874264
3149,300.38371194282985
3150,299.84499882816334
3151,299.42526200364716
3152,299.2947049160725
3153,299.533042275121
3154,299.75168274235926
3155,299.8484186963799
3156,300.03276760391935
3157,300.33482117831636
3158,300.83192482602766
3159,301.244758229488
3160,301.55880778534106
3161,301.6192149973651
3162,301.555830236272
3163,301.4630742773276
3164,301.51993745696086
3165,301.73127230648583
3166,301.95689296563313
3167,301.9949297399113
3168,301.82334856214135
3169,301.5415761909223
3170,301.1836751684735
3171,300.808154291427
3172,300.0930446393219
3173,299.22181586880436
3174,298.26143314660857
3175,297.65468123778095
3176,297.38911071723663
3177,297.47991017920657
3178,297.6257888935295
3179,297.7992729675648
3180,298.0953638271327
3181,298.5111321606372
3182,299.2288513535581
3183,299.71418272694115
3184,300.0208951634845
3185,299.9834112087883
3186,299.7668001047334
3187,299.5377501436753
3188,299.4588131614477
3189,299.6173695759131
3190,299.8573286098208
3191,299.9360947349428
3192,300.0432590184235
3193,300.2929611177256
3194,300.7117515640912
3195,300.85054900995686
3196,300.78907726930044
3197,300.4168939362317
3198,299.8343183039262
3199,299.2883491632881
3200,299.04950933692953
3201,299.2735829262238
3202,299.6611519084524
3203,299.91659156793156
3204,300.11671225968456
3205,300.32122421791433
3206,300.5687123341818
3207,300.67722270498757
3208,300.47849061546293
3209,299.94340853292687
3210,298.9493746425447
3211,297.9949575107874
3212,297.6639752122523
3213,297.9008539847205
3214,298.260484189667
3215,298.2819092792999
3216,298.43631496528786
3217,298.7978698566388
3218,299.3238971511284
3219,299.7109817340777
3220,299.8697591706829
3221,299.7911041990738
3222,299.54364861590403
3223,299.2357171027863
3224,298.9986754705271
3225,298.9457010425595
3226,298.9729507494233
3227,299.0185879118951
3228,299.0657378385585
3229,299.2472378296662
3230,299.58087868548375
3231,299.97062854472046
3232,300.3058286291311
3233,300.39270234127207
3234,300.2885801809776
3235,300.0618569328096
3236,300.0562348100836
3237,300.3426207595681
3238,300.7264355443438
3239,301.0010229707651
3240,301.11419485971913
3241,301.30011596700024
3242,301.51086193118005
3243,301.65924354408327
3244,301.5498940251611
3245,301.25408162936384
3246,300.8482115343232
3247,300.50571640923295
3248,300.62251311367123
3249,300.9574915087364
3250,301.4839936069654
3251,301.59442976670243
3252,301.560533782178
3253,301.48346146089494
3254,301.49534495358677
3255,301.5464183854621
3256,301.23590321377065
3257,300.63303824294184
3258,299.8546524850146
3259,299.30750422433835
3260,299.10617543187647
3261,299.19439060540907
3262,299.447970672936
3263,299.7210707148552
3264,300.0009906157081
3265,300.2911495227545
3266,300.5324535887259
3267,300.51577158100025
3268,300.43735662069207
3269,300.0697274870949
3270,299.55743710143173
3271,299.0570749115
3272,298.7866973202683
3273,298.77456250138806
3274,298.55653988019054
3275,298.26819523872274
3276,298.2803500550766
3277,298.59368686952007
3278,299.11639941974
3279,299.4261324409301
3280,299.653184953023
3281,299.7661174510853
3282,299.776885357793
3283,299.5420558529591
3284,299.4310455757581
3285,299.4712093222088
3286,299.6549813086406
3287,299.68861330568245
3288,299.7683173399332
3289,299.97096100042955
3290,300.2628901399082
3291,300.35946841596547
3292,300.3543322129931
3293,300.1962200515831
3294,299.98175025842664
3295,299.67653581004294
3296,299.49240569284115
3297,299.401489988965
3298,299.51014407055584
3299,299.54071030111953
3300,299.65131692063454
3301,299.8784001145525
3302,300.4188975170682
3303,300.82375156663585
3304,300.95900939035397
3305,300.76161578649766
3306,300.4753673274551
3307,300.233659633885
3308,300.1387205668066
3309,300.29704034871367
3310,300.64953932108574
3311,300.99743966035817
3312,301.2867224678851
3313,301.4748913826515
3314,301.4624494772632
3315,301.29981217926615
3316,300.88209479229505
3317,300.1860467355511
3318,299.3913411774857
3319,298.80225941787927
3320,298.67298015585743
3321,298.8496314166359
3322,298.9896669620774
3323,299.1533264148277
3324,299.23257120071634
3325,299.3777162660491
3326,299.65951935844737
3327,300.0119996008295
3328,300.2255623982486
3329,300.05044144710536
3330,299.7002290563542
3331,299.39332467789245
3332,299.29433232268383
3333,299.4894505602925
3334,299.7177914216018
3335,299.8814392057433
3336,299.8935661639113
3337,300.1531165802924
3338,300.56172993193263
3339,300.9267385933218
3340,301.1432923866497
3341,301.1889364483182
3342,301.01801284444474
3343,300.62911670897137
3344,300.23942196049046
3345,300.2083708765583
3346,300.50790901255215
3347,300.84060516122923
3348,300.965581240057
3349,300.8703151344195
3350,300.8097412795202
3351,300.578037566195
3352,300.173183909093
3353,299.5986602983613
3354,299.12534217845933
3355,298.78299990578176
3356,298.5717866756668
3357,298.55507743677293
3358,298.5857892781947
3359,298.61713198408273
3360,298.7440653852232
3361,299.1548953099841
3362,299.70034847569883
3363,300.10254554420294
3364,300.26526053078925
3365,300.2488498185746
3366,300.1153228255028
3367,299.8387093670763
3368,299.8174927418234
3369,300.0979690407612
3370,300.59176362325655
3371,300.95945789408825
3372,301.0489781207605
3373,301.03302346388847
3374,301.02821415551983
3375,301.2099117846389
3376,301.37372769193524
3377,301.3759183391732
3378,301.0683002057716
3379,300.8029275914799
3380,300.72646094893474
3381,300.9730364433373
3382,301.2372291059947
3383,301.35883998239905
3384,301.29545565214113
3385,301.18364590103425
3386,301.14789827312694
3387,301.09222754899514
3388,300.8911963621761
3389,300.4351260223817
3390,299.8081927274544
3391,299.2716113609454
3392,299.02950008347176
3393,299.2574078092358
3394,299.47620857583723
3395,299.56274347085264
3396,299.49603969697586
3397,299.7807233963549
3398,300.1603468628488
3399,300.43131353517657
3400,300.40196772352084
3401,300.19036836070035
3402,299.8248308353414
3403,299.42958613327227
3404,299.3382313382151
3405,299.5124093010855
3406,299.8381523602294
3407,300.0471054796705
3408,300.1170446849281
3409,300.10983819178557
3410,300.2222070345918
3411,300.33072524298984
3412,300.48600738810075
3413,300.51676588004693
3414,300.5710218162209
3415,300.4708010115765
3416,300.4031148716422
3417,300.40160502250154
3418,300.52995921826545
3419,300.62562034762897
3420,300.74567582963704
3421,300.7108692311529
3422,300.6451513098054
3423,300.5911444514909
3424,300.46350297290263
3425,300.1899445015155
3426,299.6002699548772
3427,299.3457748798689
3428,299.2887077314645
3429,299.5432686646962
3430,299.7540118422869
3431,299.9614382402473
3432,300.1586954264417
3433,300.42141109285245
3434,300.70484738869254
3435,300.9454774596619
3436,300.8782903705735
3437,300.60008196875407
3438,300.17762876510795
3439,299.955349303859
3440,299.98842339998663
3441,300.1903802373593
3442,300.3221831715636
3443,300.295389225806
3444,300.1886415415385
3445,300.16945790208484
3446,300.40861894482833
3447,300.719416742266
3448,300.8889266352011
3449,300.65227105685284
3450,300.17458761037295
3451,299.70831807886094
3452,299.4982877593159
3453,299.49973876462764
3454,299.45156736596164
3455,299.27924318408793
3456,299.22175497937985
3457,299.24760201727923
3458,299.5396560047802
3459,299.8138511233126
3460,300.11884697258296
3461,300.1795265295421
3462,300.0393705501313
3463,299.8018141033569
3464,299.82155976373224
3465,300.2656431750609
3466,300.8907298599743
3467,301.21218656487775
3468,301.2309829427432
3469,301.1344646027109
3470,301.12516017694475
3471,301.1243538362055
3472,301.11512299907304
3473,300.96010602711357
3474,300.69792078894517
3475,300.4861403870486
3476,300.55680691426625
3477,300.8257226562915
3478,301.15015964353125
3479,301.2973731216013
3480,301.23837370025126
3481,301.13989525040205
3482,301.1195471397395
3483,301.3398148568726
3484,301.3644029752859
3485,301.21635027516146
3486,300.793636790936
3487,300.37866912794595
3488,300.2491986994837
3489,300.2973034152483
3490,300.5268657862542
3491,300.57235313710254
3492,300.47740463332985
3493,300.40824147941197
3494,300.49967710805754
3495,300.7046807286113
3496,300.64504159450627
3497,300.3318314375983
3498,299.75419869714
3499,299.3704561813648
3500,299.2096839564255
3501,299.27183306792404
3502,299.3129886176477
3503,299.3165989880238
3504,299.42256032328856
3505,299.58672067503875
3506,299.92592273490436
3507,300.3081473634165
3508,300.6470032068866
3509,300.58464937571375
3510,300.2845420480243
3511,300.0245776651014
3512,300.0263156246167
3513,300.2413663763548
3514,300.53289595356244
3515,300.7034959977684
3516,300.8532062566091
3517,300.94217505074283
3518,300.94379967632403
3519,300.959172595472
3520,300.8616020614549
3521,300.627886857963
3522,300.00351293599454
3523,299.45363677087335
3524,299.32737218761764
3525,299.5382781831521
3526,299.6211575108561
3527,299.4843477002092
3528,299.3399557735796
3529,299.49056366311476
3530,299.9936483098066
3531,300.5819118591873
3532,301.0035267901498
3533,301.1372867528964
3534,301.16947113752013
3535,301.22092923447
3536,301.3360223895996
3537,301.60369125126505
3538,301.9812537249683
3539,302.2381964998661
3540,302.245000182884
3541,302.035067383727
3542,301.82399592703416
3543,301.6676307610156
3544,301.41617038814894
3545,300.9731959950639
3546,300.2539946630775
3547,299.6238402622207
3548,299.26651787898294
3549,299.2382085056532
3550,299.34562370493336
3551,299.33940338880393
3552,299.2686540368571
3553,299.0869304936457
3554,299.1551119666084
3555,299.24107337249706
3556,299.30941953564235
3557,299.189579944541
3558,298.87055574832834
3559,298.59531350693806
3560,298.44768538022686
3561,298.58854306974627
3562,298.80922963983113
3563,298.9109694292593
3564,299.05175728350036
3565,299.3533895672305
3566,299.75602733004314
3567,300.0991709208665
3568,300.15388740833026
3569,300.0014526417075
3570,299.6921648328757
3571,299.44773916306434
3572,299.37200342015063
3573,299.4705155158849
3574,299.53229304090286
3575,299.450567149409
3576,299.37165461831154
3577,299.61248950132943
3578,300.10197426607164
3579,300.579073340446
3580,300.6784313968965
3581,300.4899582823493
3582,300.1746423564477
3583,299.9560994742278
3584,300.016504141887
3585,300.2803097175029
3586,300.691726639775
3587,301.0434982632424
3588,301.2584976060768
3589,301.2672978232244
3590,301.17360957971005
3591,301.16634394719995
3592,300.97801047450224
3593,300.6494984421786
3594,300.1391237819667
3595,299.6086828979065
3596,299.24733080310244
3597,299.0509750881298
3598,299.085369381049
3599,299.2352177571422
3600,299.3515616994621
3601,299.6852745078481
3602,300.1055332099336
3603,300.6408714898918
3604,300.9528117516475
3605,301.0906880745731
3606,301.0211159260188
3607,301.0263389544562
3608,301.17345713344974
3609,301.5234560062783
3610,301.89259183039303
3611,302.02806084141434
3612,301.9834115143901
3613,301.80542892659577
3614,301.58826615014306
3615,301.308918530598
3616,300.66860605056974
3617,299.89668944037174
3618,299.262782836796
3619,299.1270605253264
3620,299.1722021074214
3621,299.20120167555814
3622,299.21194610831793
3623,299.1881418404658
3624,298.9897247773398
3625,298.92601083070355
3626,299.2859710311012
3627,299.75781521987227
3628,300.0224882852304
3629,299.86966403880706
3630,299.6168174372619
3631,299.3559758344831
3632,299.1755271683379
3633,299.21062200565865
3634,299.24249372331786
3635,299.30152399844155
3636,299.4504762816455
3637,299.77191976841044
3638,300.27228748018933
3639,300.5742679563084
3640,300.71115375759877
3641,300.63888299571715
3642,300.5375898481174
3643,300.4757745119247
3644,300.60354256508305
3645,301.01546001716025
3646,301.5092087902124
3647,301.7754344264175
3648,301.78862817242475
3649,301.7387556040728
3650,301.63078473196157
3651,301.549878422139
3652,301.1657637896247
3653,300.5930859647947
3654,299.84150942837863
3655,299.2423455742949
3656,298.91971884593636
3657,298.8156511137931
3658,298.9212118659737
3659,299.0032855762204
3660,299.2973803217728
3661,299.6722519023769
3662,300.21343640132255
3663,300.5857023766063
3664,300.6127468235658
3665,300.3118047866229
3666,299.8416886929125
3667,299.4601106476114
3668,299.3173263490075
3669,299.2963603464913
3670,299.3458408303116
3671,299.34369033419097
3672,299.3017967063275
3673,299.34258282499667
3674,299.71992114576534
3675,300.12224374145444
3676,300.4329904850124
3677,300.3258402713797
3678,299.98051576996926
3679,299.6787523454705
3680,299.5747483284197
3681,299.8120986700961
3682,300.1241876946562
3683,300.3088548182395
3684,300.4529742644259
3685,300.66756881592676
3686,300.86406387448096
3687,300.9372185588497
3688,300.81771755376366
3689,300.69709665120536
3690,300.55907024592483
3691,300.3993425838284
3692,300.3803097384094
3693,300.62671049401104
3694,301.0310112662341
3695,301.28313639989625
3696,301.29179892073313
3697,301.13820651365637
3698,301.0180824952662
3699,300.94331623011175
3700,300.9222728386167
3701,300.72740130696735
3702,300.42052560285487
3703,300.0461030921596
3704,300.05561000796996
3705,300.28059288867274
3706,300.58205753088936
3707,300.6777105627071
3708,300.74180477554006
3709,300.80143291601627
3710,301.2024990954373
3711,301.3305724135235
3712,301.40321189065793
3713,300.9288775151932
3714,300.5238218879273
3715,300.2081248567258
3716,300.2399717564816
3717,300.4984264849484
3718,300.87086226362
3719,301.01368512485146
3720,300.9893942582803
3721,300.73486338833663
3722,300.75444040070226
3723,300.7153455198319
3724,300.7347593223681
3725,300.4168418826828
3726,300.04886087080126
3727,299.63290828137957
3728,299.56412403599757
3729,299.75130805008877
3730,299.99501726708144
3731,299.9988863766857
3732,299.9922677867451
3733,299.89915585204363
3734,299.95942813235115
3735,300.15289220062846
3736,300.5097226692163
3737,300.5024590293956
3738,300.21147039160024
3739,299.9298493302249
3740,300.00569060411067
3741,300.3088838764936
3742,300.6161603747531
3743,300.7979730765608
3744,300.8371027777912
3745,300.7274821250592
3746,300.76454385408823
3747,300.7258362209332
3748,300.7767397468984
3749,300.5049747588733
3750,300.28760697530896
3751,300.0736417582087
3752,300.0941913057089
3753,300.2515106803549
3754,300.3904777941667
3755,300.4122949483588
3756,300.28851149136995
3757,300.3050580412094
3758,300.6087689768868
3759,301.03114532409205
3760,301.25541357805366
3761,301.00485682594984
3762,300.526188907507
3763,300.09846929600076
3764,300.1178319857477
3765,300.459763959526
3766,300.8914065515332
3767,301.1443727776228
3768,301.2957263799479
3769,301.37960709305133
3770,301.3514396320451
3771,301.239671950294
3772,301.0231631200163
3773,300.5191165764389
3774,299.8588633624768
3775,299.21425115914707
3776,299.1630997116545
3777,299.1927014519545
3778,299.3863104997494
3779,299.39871005459946
3780,299.70324776735276
3781,300.0483696934095
3782,300.3419210363847
3783,300.1924204636821
3784,299.9323849991791
3785,299.66484834955094
3786,299.39925448042186
3787,299.05052808801776
3788,298.8635167734275
3789,298.94085474041293
3790,299.14154827148303
3791,299.1048585728012
3792,299.0647915748397
3793,299.1393306514823
3794,299.44247648230044
3795,299.8297432726071
3796,300.1179250789797
3797,300.1604003388534
3798,299.901081329214
3799,299.6022578082905
3800,299.46633447823325
3801,299.6439178791998
3802,299.87597363042954
3803,300.0716270657303
3804,300.20539007626354
3805,300.41705777160973
3806,300.7249759815272
3807,300.8860964009186
3808,300.9523643937896
3809,300.77125867927515
3810,300.57241628978164
3811,300.27886664124236
3812,300.3540293234946
3813,300.55555704310575
3814,300.93850895579885
3815,301.11312228108545
3816,301.13988006547123
3817,300.8977594491832
3818,300.7847636014882
3819,300.78120354261654
3820,300.88239841648107
3821,300.7934638064358
3822,300.7343768213382
3823,300.6546106255494
3824,300.7193707561516
3825,300.87311954212754
3826,301.10432646588316
3827,301.2277712640525
3828,301.25434716809133
3829,301.26866632122574
3830,301.25180827531625
3831,301.0951382378087
3832,300.52502320457614
3833,299.74290198682945
3834,298.7937802494
3835,298.2159019791911
3836,297.99856664673433
3837,298.23008763836884
3838,298.5765759651225
3839,298.83930654322944
3840,299.10140418355866
3841,299.50847877917096
3842,300.0707119075481
3843,300.5781105483939
3844,300.83966299528714
3845,300.93508114032437
3846,300.84021845922285
3847,300.75578814512613
3848,300.790616598918
3849,301.0313534693662
3850,301.4410854629767
3851,301.70066662962694
3852,301.77577049164705
3853,301.5990744924836
3854,301.4755318248715
3855,301.3967464092738
3856,301.03978170226515
3857,300.5781405900596
3858,300.02893644088357
3859,299.7339581499253
3860,299.4818809191817
3861,299.4256037754606
3862,299.5507899359572
3863,299.6697451990702
3864,299.78803921106777
3865,299.845065612283
3866,300.2236372456795
3867,300.5184324428763
3868,300.71013439693894
3869,300.3903558746711
3870,299.98545146040715
3871,299.61340570398755
3872,299.5329567416706
3873,299.6289704678108
3874,299.86866245244306
3875,299.95217037816127
3876,300.0222976887607
3877,300.0935184911612
3878,300.4172601157775
3879,300.4647198463829
3880,300.4315884750625
3881,300.2188690221413
3882,299.93082557455153
3883,299.61905516780575
3884,299.48475851914924
3885,299.7151006205246
3886,299.9998183380046
3887,300.14166507593376
3888,300.3038039825016
3889,300.5478283545909
3890,300.853513203995
3891,301.12157362922176
3892,301.2219277643781
3893,301.12782870131093
3894,300.803113244505
3895,300.30286951934596
3896,300.10011422062627
3897,300.16070851244865
3898,300.50711582043147
3899,300.66611391409157
3900,300.70979268063047
3901,300.73887965850975
3902,300.9083591278659
3903,301.0450061645669
3904,300.9895532252962
3905,300.65999687839627
3906,300.25714218958564
3907,300.02730356585585
3908,300.0296999744754
3909,300.2869172791468
3910,300.5547666946486
3911,300.7567932111885
3912,300.79783579907104
3913,300.8983753854998
3914,301.02920589818626
3915,301.24889103514903
3916,301.218497879877
3917,300.89804866419104
3918,300.12110143327345
3919,299.36859547499677
3920,298.98702311246274
3921,299.0643306909663
