Experiment,piControl,historical,historical,historical,historical,historical,ssp126,ssp245,ssp245,ssp245,ssp245,ssp245,ssp370,ssp370,ssp370,ssp370,ssp370,ssp585
1081,300.8192921759966,300.13625199056946,299.1363019037472,301.20002907055135,298.3439181817207,301.42762727849976,,,,,,,,,,,,
1082,300.7460615427858,300.1897673524911,299.33762019466286,300.86042429643436,298.4443564520024,301.3018115959568,,,,,,,,,,,,
1083,300.5367440412793,300.31804443775223,299.68189911467056,300.50219913479805,298.6165638761967,301.212535572033,,,,,,,,,,,,
1084,300.09415337503094,300.47123511863725,300.02994497461566,300.18295718964777,298.81122892884474,301.15943691887975,,,,,,,,,,,,
1085,299.4326993632997,300.5104383289034,300.3105198331146,299.98087473907094,299.07516029660616,301.0437246479666,,,,,,,,,,,,
1086,298.6697627610023,300.3745160856127,300.42342891361693,299.65433418340217,299.27024147866973,300.731340946849,,,,,,,,,,,,
1087,298.2135336695314,300.20317530455617,300.50668248820216,299.3277785849755,299.40389876320995,300.519798539362,,,,,,,,,,,,
1088,298.15863583968,300.27883556940384,300.67760798812145,299.23166995463885,299.6370495893151,300.57208466138144,,,,,,,,,,,,
1089,298.4820700405767,300.6005158132005,300.9384913628641,299.4782354883901,299.95140683456833,300.9925369186157,,,,,,,,,,,,
1090,298.84261545856197,301.09684417235917,301.2653935603624,299.90670180311326,300.3020512582206,301.4510598474148,,,,,,,,,,,,
1091,298.9783131238251,301.50803785206966,301.497682297942,300.1962929932492,300.6418466949981,301.6783062218629,,,,,,,,,,,,
1092,298.8473324430795,301.7447562476393,301.4714915911967,300.22628573990056,300.9162043120509,301.6260397851551,,,,,,,,,,,,
1093,298.61265681338926,301.7126254053182,301.17743221285247,299.9663051183497,301.0790674908397,301.45935953061525,,,,,,,,,,,,
1094,298.402148939566,301.467893920583,300.76321411660814,299.62630432051986,301.1180292657384,301.37667832528035,,,,,,,,,,,,
1095,298.4202333892529,301.0173992367696,300.5294199024688,299.3498796347391,301.0149859980178,301.51633955642325,,,,,,,,,,,,
1096,298.61545709172464,300.38732976814043,300.41852676997456,299.30785146726254,300.7575838520094,301.68127169789693,,,,,,,,,,,,
1097,298.9388746774725,299.59385422385634,300.279564948236,299.2666910594097,300.33968985760583,301.72725560100235,,,,,,,,,,,,
1098,298.9871553747571,298.9147600649367,299.9539971250914,299.14524642302916,299.84105142078215,301.28778453691086,,,,,,,,,,,,
1099,298.7568925660033,298.58516761742334,299.6029091923147,298.8609525778932,299.47003364527677,300.6621966646284,,,,,,,,,,,,
1100,298.51474572988576,298.586933507809,299.54740362221736,298.70218621212734,299.39615350822464,300.25719498444033,,,,,,,,,,,,
1101,298.5236247611669,298.77186009512076,299.83150599710854,298.7808509038815,299.6427722711516,300.38394298831525,,,,,,,,,,,,
1102,298.73826564129246,298.97352135917987,300.2540229834392,298.9558513521531,300.0480613130192,300.835185190608,,,,,,,,,,,,
1103,298.93176698576883,299.0636358503231,300.419092551535,299.1155978677053,300.40423231553865,301.22009019681747,,,,,,,,,,,,
1104,299.1360296436637,298.9600852302174,300.2424885602254,299.17416736114444,300.70596252804984,301.30763024112724,,,,,,,,,,,,
1105,299.3071668215736,298.84597359567084,299.80645726523124,299.3348784594519,301.11690819508675,300.95754669801073,,,,,,,,,,,,
1106,299.34625734690957,298.86843372321067,299.48387055365765,299.6044635649883,301.49653433245163,300.36570652420653,,,,,,,,,,,,
1107,299.2855151988727,299.0503079877949,299.4952837660258,299.9345711003268,301.77037384664396,299.9338960278058,,,,,,,,,,,,
1108,299.2796979478779,299.197129062443,299.673150082364,300.1692296302155,301.47923207829587,299.6459868576528,,,,,,,,,,,,
1109,299.3461412155195,299.261307928094,299.7858995113213,300.226149698712,300.75866133382107,299.44290261613173,,,,,,,,,,,,
1110,299.3408646174066,299.1507115778893,299.6980013184344,300.0867529421477,299.8749171475256,299.1574089208799,,,,,,,,,,,,
1111,299.2300711906164,298.9506223693639,299.5427902825992,299.8587174452642,299.4787545250011,299.00341416164605,,,,,,,,,,,,
1112,299.24258911857186,298.8892428092217,299.67884850129457,299.79009506940844,299.60452478636694,299.042471502686,,,,,,,,,,,,
1113,299.47183399355225,299.1649131950044,300.1011705462027,300.0724379502418,299.9669724794359,299.29957555521423,,,,,,,,,,,,
1114,299.8612008368603,299.60641898657735,300.5884883776394,300.57839489987447,300.28702375878794,299.670975717932,,,,,,,,,,,,
1115,300.14594002489775,299.9530607205747,300.85441645866723,300.94456983438846,300.39975555216057,299.9757804315548,,,,,,,,,,,,
1116,300.1573166102974,300.0487850482954,300.9111497189026,300.9877002069524,300.2516164836397,300.15271104802315,,,,,,,,,,,,
1117,299.9482265733941,300.06359333218285,300.86613922999726,300.9275086227927,299.8663156490813,300.1183542776,,,,,,,,,,,,
1118,299.79481931051447,300.06867205679447,300.74847898449065,301.01987550474433,299.39340945608825,300.0110324106784,,,,,,,,,,,,
1119,299.952674236602,300.15508715580467,300.53683899488146,301.07602686325566,299.0721173005149,299.88490857838696,,,,,,,,,,,,
1120,300.2432968674602,300.2780601147017,300.25785053950057,300.965991850886,298.91197446956903,299.8997303028663,,,,,,,,,,,,
1121,300.36765711073315,300.3980924317702,299.9819675418665,300.5598072106753,298.823542473172,299.93876015869176,,,,,,,,,,,,
1122,300.2050260970902,300.303906599436,299.7733782970303,300.1445919808795,298.68942934605974,299.8921079847537,,,,,,,,,,,,
1123,300.0146855104144,300.131650178322,299.64878936338016,299.8796949166655,298.6200058842026,299.7958534431495,,,,,,,,,,,,
1124,300.1259658378269,300.10884370204445,299.5578320942427,299.9696194009617,298.8035139599045,299.87342179930755,,,,,,,,,,,,
1125,300.47984103722933,300.4593221699108,299.50971329201917,300.3618863483782,299.19592064987097,300.25366698623515,,,,,,,,,,,,
1126,300.87516518180865,300.9975848912676,299.5922951748531,300.88113328859566,299.591669276363,300.82655062766696,,,,,,,,,,,,
1127,301.15827621355953,301.4939445277573,299.70607219460504,301.1301224377464,299.8757213754552,301.38167443647154,,,,,,,,,,,,
1128,301.32705031472705,301.7834313428879,299.76074075186517,301.0860347125776,300.12105159902643,301.6514942696129,,,,,,,,,,,,
1129,301.36411454542946,301.93765443901447,299.7313464695596,300.79561099624476,300.19905111541993,301.65178293416665,,,,,,,,,,,,
1130,301.29931810081985,301.9419072991304,299.6162592722189,300.6151742560398,300.0800026854699,301.2747686122429,,,,,,,,,,,,
1131,301.210942230086,301.85061580666707,299.54506067690136,300.75265101087194,299.95116569378706,300.81628149129523,,,,,,,,,,,,
1132,301.03253071168814,301.5218254263389,299.48532035371386,300.9742656811693,299.88561628007784,300.3793979177168,,,,,,,,,,,,
1133,300.4998494744603,300.88195900441036,299.42341558479546,300.9733833454992,299.82094435128556,300.1320488370809,,,,,,,,,,,,
1134,299.7531522729629,300.230334264209,299.1994883497214,300.704536276935,299.4868017304314,299.8061261741178,,,,,,,,,,,,
1135,299.128014743077,299.8488981538665,298.8236952186473,300.54213411621623,299.18739760845443,299.5843269297468,,,,,,,,,,,,
1136,299.02045454031105,299.9481354512947,298.63646170959737,300.74102875386296,299.17576176424035,299.61949588275075,,,,,,,,,,,,
1137,299.3441721353219,300.23865262834727,298.78522299701245,301.23431913610415,299.44883790681735,299.9708315236348,,,,,,,,,,,,
1138,299.8103432980476,300.5772055456602,299.08883009300604,301.80999521653035,299.817411312542,300.38454086428925,,,,,,,,,,,,
1139,300.1223950746637,300.79829360517385,299.202089523263,302.1916875981272,300.07457972581875,300.6074784386419,,,,,,,,,,,,
1140,300.2653936009896,300.8515787825707,299.1157945585708,302.27015682870916,300.2757910249422,300.7198469347382,,,,,,,,,,,,
1141,300.1979986585161,300.7700422268411,299.0699026288142,302.03220912506407,300.3961594517388,300.63541052950745,,,,,,,,,,,,
1142,300.16405856004855,300.6914823455092,299.089319048975,301.6024584861753,300.3291139076523,300.59691039379567,,,,,,,,,,,,
1143,300.11802553507374,300.68438149264836,299.19780114750915,301.0945949879795,300.1772879669899,300.643304326044,,,,,,,,,,,,
1144,300.2448092325288,300.74891535179034,299.3023400515061,300.29924087075045,299.94649432526666,300.7447740109169,,,,,,,,,,,,
1145,300.1843951686912,300.693370996067,299.33225539155046,299.5138310491795,299.6993656291902,300.6522956254565,,,,,,,,,,,,
1146,299.9294997992628,300.5878236512895,299.0495829208828,298.78820446619295,299.23558657444636,300.2421081338183,,,,,,,,,,,,
1147,299.64977788958225,300.5336864482543,298.72487775105833,298.50168785320307,298.83168678983935,299.9482342564936,,,,,,,,,,,,
1148,299.6949689484765,300.6587446105975,298.5617169802902,298.56800009093666,298.82229313971555,299.96486636485224,,,,,,,,,,,,
1149,300.0936793776611,300.91096172051977,298.69707780782727,298.7922905454614,299.19555605953053,300.3919324081177,,,,,,,,,,,,
1150,300.6264630907438,301.2130975169599,298.841945813753,299.0568700230914,299.7321623508589,300.79404638803146,,,,,,,,,,,,
1151,301.12138139229444,301.5049929756662,298.96131214369734,299.0884687321474,300.0300853563768,300.99920759638934,,,,,,,,,,,,
1152,301.39060616458295,301.5620469183695,299.12796970948375,299.07188819981457,300.0968568019943,300.9827042376971,,,,,,,,,,,,
1153,301.3795586287578,301.22345059332497,299.5434800959274,299.1173080437725,299.90622792595696,300.89394849270155,,,,,,,,,,,,
1154,301.0880666252388,300.59980195641816,300.0808682870582,299.3452621407252,299.66096802382594,300.8026352341336,,,,,,,,,,,,
1155,300.8243541666496,300.0781247208324,300.45233991724126,299.50132207562524,299.6296382959567,300.63563019023314,,,,,,,,,,,,
1156,300.5494626429155,299.70745947437894,300.4581227696235,299.5012044016092,299.77010279330926,300.3328917875456,,,,,,,,,,,,
1157,300.2558399661823,299.4718806299789,300.06440067636237,299.55266667195525,299.9181419227096,299.92750511610757,,,,,,,,,,,,
1158,299.7871741561441,299.20860910978485,299.4894670946653,299.6418472230131,299.84101111787203,299.59891791073414,,,,,,,,,,,,
1159,299.46741307587314,299.15805759107565,299.0238326754912,299.77267922459833,299.73284892592255,299.40014476173104,,,,,,,,,,,,
1160,299.5296866392557,299.31729195824477,298.8137349468963,299.88623721660025,299.7969341532112,299.40805068445485,,,,,,,,,,,,
1161,299.85807550813473,299.69356794645495,298.9136864121276,300.1305000472141,300.0798253678351,299.610203673284,,,,,,,,,,,,
1162,300.29287530570264,300.0764274964259,299.14264681345986,300.48637971201214,300.47240660523397,299.85422914614514,,,,,,,,,,,,
1163,300.52912643893495,300.32148852808837,299.26466951143607,300.8594356174949,300.82886844343295,300.07385463987606,,,,,,,,,,,,
1164,300.644668495849,300.4632752229909,299.21557419056506,301.1428840457276,301.0696335813075,300.18487540438514,,,,,,,,,,,,
1165,300.6600801348019,300.42866458117606,299.02573344614916,301.4015011879321,301.0925265651841,300.3809891328611,,,,,,,,,,,,
1166,300.58955094162917,300.3174740285026,298.89957331878327,301.56153278514125,301.179315911751,300.56118941514615,,,,,,,,,,,,
1167,300.4196953442779,300.1474763969058,298.852971293146,301.7650647266541,301.4256548198793,300.70082304991774,,,,,,,,,,,,
1168,300.19182536136157,300.13874574407646,298.9056495736587,301.95274016507796,301.66758880690213,300.66779775680624,,,,,,,,,,,,
1169,299.9380005432409,300.22028596868046,298.8908079741412,301.93494649503833,301.6429334251875,300.5083116882825,,,,,,,,,,,,
1170,299.5933692408468,300.2753794646084,298.69111161632117,301.5675644157911,301.2430770259781,300.1903856202167,,,,,,,,,,,,
1171,299.20979266961393,300.2622679093949,298.3693691888798,301.1384579931928,300.9633130005066,300.0836716559385,,,,,,,,,,,,
1172,299.0841454037565,300.43883312408315,298.19952566070566,301.0045431199597,300.85731765747465,300.2179073351004,,,,,,,,,,,,
1173,299.413839085067,300.87540438499104,298.320799768243,301.27919090203187,301.0720162329094,300.6450296432436,,,,,,,,,,,,
1174,299.88980610977296,301.4538785433149,298.56285538187046,301.74020887643866,301.3571938651357,301.151621218178,,,,,,,,,,,,
1175,300.1967575783412,301.87641405270733,298.72552854346617,302.1179001647692,301.6256873716231,301.5659846632395,,,,,,,,,,,,
1176,300.24422432433664,301.9973178674075,298.87649768921295,302.2484916943573,301.7312225454803,301.82187578711506,,,,,,,,,,,,
1177,300.2579625234787,301.8690812618708,299.10043431377653,302.1293632357878,301.68115373453816,301.90897475692356,,,,,,,,,,,,
1178,300.3388826755458,301.6582820378431,299.5161570100517,301.7971493238744,301.41358771198907,301.9635500722836,,,,,,,,,,,,
1179,300.6406255083671,301.4683497997326,299.8546908587555,301.50474374028545,300.747909871221,301.7408376365284,,,,,,,,,,,,
1180,300.93751310771125,301.1212215505199,300.1797989296095,301.0496141798033,299.8348119950352,301.1813524156357,,,,,,,,,,,,
1181,301.0488113291427,300.62460209980947,300.30090704225745,300.519435644157,298.9478667310332,300.3208822806641,,,,,,,,,,,,
1182,300.8173230735011,300.0967582452436,300.32806951898516,299.9417531761404,298.2718805776519,299.66963749414566,,,,,,,,,,,,
1183,300.54133100807815,299.8587463738097,300.360830032372,299.66372467065145,297.9111250853685,299.43201164097223,,,,,,,,,,,,
1184,300.49180247649775,299.9695386814096,300.5159312725951,299.72237748396816,298.00087748116295,299.46584088470195,,,,,,,,,,,,
1185,300.6752809028401,300.3103776128319,300.8993187996352,300.02180459623673,298.4492861191686,299.7383630849261,,,,,,,,,,,,
1186,301.0472620600034,300.7114766585226,301.38076768905484,300.4104947755562,299.0052837346891,300.0105684399819,,,,,,,,,,,,
1187,301.33129886773185,300.9657918017086,301.81530834103387,300.6377111547161,299.2711534241235,300.16992365036344,,,,,,,,,,,,
1188,301.4456881222584,301.04031022361977,302.08986649552327,300.5751217881622,299.54563478414195,300.008847240244,,,,,,,,,,,,
1189,301.25457394318073,301.0569550298781,302.1387883545871,300.30231653146416,299.8295639223629,299.63289562484516,,,,,,,,,,,,
1190,300.9149822746221,301.1491750153657,302.0215249621429,299.805604329862,300.08423363161035,299.55317294687103,,,,,,,,,,,,
1191,300.6067827628795,301.26906122373526,301.8965525745777,299.3455002116573,300.0576042820214,299.4306261565628,,,,,,,,,,,,
1192,300.26552644988936,301.1144177155246,301.6644351978784,298.9461311715988,299.9881188752081,299.2870590822743,,,,,,,,,,,,
1193,299.78499870419705,300.57643280218866,301.2358499684497,298.80913250421287,299.9189552903431,298.79870030242,,,,,,,,,,,,
1194,299.13447277893096,299.82088822134773,300.66129942204645,298.6408089664862,299.7821335266588,298.4496493647253,,,,,,,,,,,,
1195,298.74378459272833,299.35790899145894,300.2890072634099,298.45830430764545,299.6053483844567,298.3188915874412,,,,,,,,,,,,
1196,298.6211716525608,299.3892657223546,300.42366589335023,298.3542794188547,299.56544083423006,298.32886551657015,,,,,,,,,,,,
1197,298.90956872006916,299.8474961829246,300.82169319231826,298.51280197852685,299.7640071375732,298.4724289833948,,,,,,,,,,,,
1198,299.2593319612557,300.3405176474898,301.3221423750795,298.6766853266799,300.1024993680904,298.6595108970408,,,,,,,,,,,,
1199,299.61276602416916,300.68699039827885,301.4946887492195,298.74487346334166,300.3986289536466,298.90920693536617,,,,,,,,,,,,
1200,299.7591187740937,300.73931044034344,301.28573513690213,298.66510120275393,300.64077574124195,299.0939991505383,,,,,,,,,,,,
1201,299.86895130670433,300.6738157213403,300.75786728263233,298.6078070749433,300.6730147139487,299.19471494114634,,,,,,,,,,,,
1202,299.95581068448524,300.5151576772426,300.37430053223346,298.55606536711406,300.35985749567925,299.15256247755764,,,,,,,,,,,,
1203,299.85909481814446,300.46670918116894,300.3065165571781,298.62255941811526,300.0533474352962,299.11410373696714,,,,,,,,,,,,
1204,299.7981150971987,300.41506283542054,300.14184035578836,298.8493072397743,299.90857103398,299.1270167644038,,,,,,,,,,,,
1205,299.7371080511616,300.34521439844855,299.76992296776956,299.0880727367494,300.03971583261676,299.2481451426798,,,,,,,,,,,,
1206,299.71889383003554,300.14501473951395,299.1953882557015,299.19853213208165,300.04501441383326,299.16672889947085,,,,,,,,,,,,
1207,299.5194410064924,300.02352679144076,298.8433466716222,299.14310588966526,299.95177360912703,298.9180768532154,,,,,,,,,,,,
1208,299.4211589079323,300.0992352197038,298.5826424462013,299.2737012101861,299.9785760645029,298.7994939941545,,,,,,,,,,,,
1209,299.5784297914211,300.45472409011245,298.53656639266626,299.6067588170432,300.33020403164795,299.0721797252607,,,,,,,,,,,,
1210,299.8877465112606,300.8122715634026,298.59315419017156,300.00581338818967,300.79622580485636,299.5656066736172,,,,,,,,,,,,
1211,300.1142871970929,300.91842830947024,298.744428120774,300.2067200249247,301.16060250254736,299.9526962247237,,,,,,,,,,,,
1212,300.2043202341619,300.76170563063016,298.8894893848506,300.1947665544594,301.23069550700876,300.11053139985324,,,,,,,,,,,,
1213,300.22283168772293,300.6219813292303,299.13751980444596,300.20001066548633,301.1604149460345,300.2691110527492,,,,,,,,,,,,
1214,300.1691400863872,300.5715127821905,299.43035773101127,300.3581985327466,301.00218928010355,300.5737121898325,,,,,,,,,,,,
1215,300.26127749179614,300.7063349870046,299.7479145628693,300.5867040983134,300.97641238313173,300.8956200277966,,,,,,,,,,,,
1216,300.43389699509714,300.8634114155282,299.9322829503817,300.6748064661844,300.96745688438085,301.1457852815003,,,,,,,,,,,,
1217,300.53330828964977,300.9133459854904,300.0371759346866,300.6019762982097,300.91647733550013,301.0403779643248,,,,,,,,,,,,
1218,300.24358065706764,300.7435149481788,300.03411931167614,300.4939917839493,300.6466721720117,300.7621319751517,,,,,,,,,,,,
1219,299.894334635028,300.5071044059773,299.9727764156276,300.4137804540626,300.4103788220737,300.4967410111953,,,,,,,,,,,,
1220,299.828726762385,300.5962262658178,299.95738674751937,300.4501192287084,300.4702255421611,300.60203017694704,,,,,,,,,,,,
1221,300.1788140722558,300.9591967013939,300.0341511719967,300.6369904606178,300.82999253556767,301.02460240361535,,,,,,,,,,,,
1222,300.63676436334094,301.4423941726593,300.29433870542283,300.934024920012,301.2818270273267,301.5612754909955,,,,,,,,,,,,
1223,300.93831942015095,301.72751189291915,300.5983903956683,301.1716802623906,301.4811486380088,301.99678824333483,,,,,,,,,,,,
1224,300.9137436341936,301.794194445537,300.8664100533469,301.07887510939173,301.368996256022,302.23702539672206,,,,,,,,,,,,
1225,300.6731028804347,301.6167986486442,301.08537588711215,300.68180540131306,300.87469937096995,302.3523016825412,,,,,,,,,,,,
1226,300.32594217846923,301.1734166173796,301.13184299591995,300.18184170978105,300.3587984329966,302.2562277660206,,,,,,,,,,,,
1227,300.09928042179746,300.4362816809764,301.0059468034431,299.8204925359947,299.89995932340497,302.03183641323534,,,,,,,,,,,,
1228,299.91538549604815,299.5689406893429,300.6640721272976,299.69503267194455,299.6502001810362,301.44727859326827,,,,,,,,,,,,
1229,299.68475557712486,298.78065503969555,300.17388349158557,299.54575182626013,299.45702159357734,300.6208577181695,,,,,,,,,,,,
1230,299.4158936205366,298.2642161521922,299.5939644262039,299.4298343871049,299.30594138743487,299.55158368248937,,,,,,,,,,,,
1231,299.1964775011384,297.95891899333316,299.2406073766332,299.2787055563186,299.30681214394104,298.8188106730516,,,,,,,,,,,,
1232,299.24583757825576,297.8768503467131,299.2809789627925,299.30392423870165,299.46534315605896,298.50706811019217,,,,,,,,,,,,
1233,299.4565428937921,297.9505296823331,299.6264956099139,299.5216324612405,299.786793997673,298.6858866361883,,,,,,,,,,,,
1234,299.83629830318563,298.07183364546387,299.9895546414215,299.85574040585874,300.02484120197204,299.0201830049258,,,,,,,,,,,,
1235,300.22201079791995,298.17648802218895,300.1658045073556,300.1577829344323,300.12145946811216,299.28647976587393,,,,,,,,,,,,
1236,300.5682500334291,298.2084552826373,300.17355618838883,300.26482003047147,300.06343432547266,299.4356701651016,,,,,,,,,,,,
1237,300.88789022242423,298.1467662987524,300.1024153233221,300.17916871407493,300.0104719191242,299.4448987199969,,,,,,,,,,,,
1238,301.1708071538875,298.0328936066018,299.9146759306242,300.11330742129445,300.0565954313442,299.39667233484334,,,,,,,,,,,,
1239,301.40273725376215,297.9896104726461,299.84901066170147,300.1521043551556,300.2072527308397,299.40298271183906,,,,,,,,,,,,
1240,301.3938012976289,298.1014193855676,299.81237837774916,300.25665846870464,300.3343144287836,299.44737357533876,,,,,,,,,,,,
1241,301.0272844158649,298.2437289740642,299.9393072269629,300.28437442874025,300.3801007233173,299.4791857706866,,,,,,,,,,,,
1242,300.3530493985972,298.3406006016672,299.97994036185963,300.2346345531231,300.37697093044113,299.39915565219667,,,,,,,,,,,,
1243,299.7251882984403,298.3778796972804,300.0642115597295,300.26172050082346,300.4924180747018,299.35875347895256,,,,,,,,,,,,
1244,299.5017544713443,298.4788284463152,300.3460922572433,300.4737568231719,300.7781315401762,299.5595675261344,,,,,,,,,,,,
1245,299.6929253492813,298.71441589597225,300.83720475101563,300.81584057588367,301.3035581176807,299.96237098044827,,,,,,,,,,,,
1246,300.082850961503,299.00223523776066,301.4107104588192,301.1872897099042,301.8418069327523,300.4177780746952,,,,,,,,,,,,
1247,300.2647303951155,299.2414308281046,301.7081819255723,301.4932208784083,302.21479316492423,300.7060921414514,,,,,,,,,,,,
1248,300.1874917856624,299.43237018414356,301.7077569040277,301.6873729313327,302.3151929107594,300.71976105252253,,,,,,,,,,,,
1249,299.9208789441027,299.7551411767858,301.5069267343265,301.7017080849904,302.2406834476728,300.65215455110166,,,,,,,,,,,,
1250,299.7413208082699,300.1703251639116,301.3206996861759,301.4011781830607,301.99597209742615,300.6420737280237,,,,,,,,,,,,
1251,299.7834711817997,300.5790236084468,301.1665256233307,301.0734097516664,301.5155135037828,300.5983941567517,,,,,,,,,,,,
1252,299.87405597520427,300.8681427827061,300.8555093699395,300.80752444778295,300.74582793718395,300.3873504396512,,,,,,,,,,,,
1253,299.81405632403636,301.0098828326797,300.4687165928354,300.6110097707385,299.9535606328614,299.9968266671631,,,,,,,,,,,,
1254,299.44504346998053,300.99812984891923,300.06860123600137,300.3624775100307,299.2184231906511,299.7078200743781,,,,,,,,,,,,
1255,299.0159109537157,300.9371700354232,299.8945849962694,300.24516205175314,298.74308965490076,299.666963881046,,,,,,,,,,,,
1256,298.822642755201,301.0341382944973,299.9856163570559,300.4080760514317,298.5337335065149,299.8301846277411,,,,,,,,,,,,
1257,298.95904028482533,301.3315514561985,300.3242330803714,300.8086244429201,298.64534584150846,300.1710423595135,,,,,,,,,,,,
1258,299.30419232014367,301.74187781846007,300.7805603276459,301.28935175459964,298.94577535921934,300.5202734534614,,,,,,,,,,,,
1259,299.55971520623433,302.11684627807335,301.14395008678497,301.73293027417134,299.15196473802655,300.7889866754991,,,,,,,,,,,,
1260,299.75007134677554,302.38198032672994,301.2963198498194,301.9290102487111,299.29682531431894,300.88404870835507,,,,,,,,,,,,
1261,299.9142789319012,302.5509610143135,301.26637516282227,301.78212073401914,299.6318727615205,300.8995492403498,,,,,,,,,,,,
1262,300.04536132918565,302.6497258959235,301.20361577342817,301.4361563513907,300.19919163725643,300.76164064437586,,,,,,,,,,,,
1263,299.99519023941633,302.5905029485897,301.3260482685599,301.3126432253501,300.793260653091,300.7572782043596,,,,,,,,,,,,
1264,299.87532276128553,302.2734826381292,301.3623640219418,301.2965661350154,301.1726602581818,300.77778149618143,,,,,,,,,,,,
1265,299.70265200979355,301.4465094543967,301.16667503213716,301.0643610789395,301.1903667482058,300.8253491485055,,,,,,,,,,,,
1266,299.5478084688509,300.5072140646717,300.68250900589425,300.4009810635071,300.94910491449525,300.65921496962966,,,,,,,,,,,,
1267,299.3117976720168,299.8555399149828,300.26950423775537,299.81007692905774,300.7582239687551,300.5036709447472,,,,,,,,,,,,
1268,299.1409996502429,299.8062212261175,300.1930460218391,299.7646726886825,300.91594328404295,300.59808203672833,,,,,,,,,,,,
1269,299.2110747853037,300.03056918978683,300.4365778145773,300.1223966086739,301.4146511478759,301.00018586094535,,,,,,,,,,,,
1270,299.4804898797818,300.29898535718365,300.8910801083287,300.5185144943686,301.94925294161516,301.5455603571899,,,,,,,,,,,,
1271,299.7415479498622,300.251747093269,301.25375059141885,300.6523541248598,302.2402228461394,301.97810247176045,,,,,,,,,,,,
1272,299.83315030975086,299.94921618387775,301.3589089000064,300.71832337708946,302.2981755548199,302.13714781562567,,,,,,,,,,,,
1273,299.8766623325385,299.3652005338144,301.2587651260595,300.76396718070106,302.126375849642,302.08723199379386,,,,,,,,,,,,
1274,299.92879110278756,298.95676065392627,300.9892764102512,300.92848441177597,301.8929336156436,301.75935651673586,,,,,,,,,,,,
1275,299.9474990423073,298.7752806350914,300.75084249581755,301.0013202238148,301.2802975606401,301.20707465187576,,,,,,,,,,,,
1276,299.9792982048568,298.7070295436766,300.3428446613338,300.86274820750305,300.4093525183941,300.33497173663176,,,,,,,,,,,,
1277,299.8284051858255,298.6567502822179,300.06963899363035,300.41870951365087,299.5523541679404,299.45599154182054,,,,,,,,,,,,
1278,299.34101132441,298.36115619358543,299.7233223858474,299.8484887231476,298.9762379355014,298.7326778745417,,,,,,,,,,,,
1279,298.7559110083064,298.1329545001293,299.6441439547139,299.4793531858927,298.62517214218855,298.4246165058168,,,,,,,,,,,,
1280,298.51413392952026,297.98368696159963,299.59910308943205,299.3737568600861,298.40383418779265,298.4705537218227,,,,,,,,,,,,
1281,298.8476102335856,298.26789911071523,299.7896473013264,299.51440352283254,298.4657292615129,298.8147125527483,,,,,,,,,,,,
1282,299.31053069231416,298.6325007965208,299.99062768632007,299.7464167298553,298.6909164774828,299.0847309756577,,,,,,,,,,,,
1283,299.59046401727477,298.9793396096054,300.1438303025764,299.8949969963856,298.7964549168198,299.19411227143837,,,,,,,,,,,,
1284,299.6995662220083,299.125172343437,300.27102591268016,299.9000137354424,298.8012770624244,299.17265924529534,,,,,,,,,,,,
1285,299.8281612573839,299.3773847529049,300.5246799007761,299.87281045593323,298.96712375747774,299.2972790565739,,,,,,,,,,,,
1286,300.06954375167476,299.7310238125464,300.7940005552571,299.91376082908,299.20152301073136,299.5612251502726,,,,,,,,,,,,
1287,300.1394539100807,300.1067013400952,300.92016543459516,300.07171375934786,299.399639405748,299.8201926405345,,,,,,,,,,,,
1288,300.1337377114507,300.33034557333787,300.9003371916426,300.16797951067093,299.5005671083124,300.0219519970542,,,,,,,,,,,,
1289,299.98535638278184,300.32060343801373,300.8977444005461,300.0985571188114,299.6769526017323,300.10259024783187,,,,,,,,,,,,
1290,299.7577574521492,300.2882714296857,300.8709289596574,299.7485066983456,299.7932168659752,300.0613890939283,,,,,,,,,,,,
1291,299.36242816797136,300.36028193116607,300.7981420637136,299.48007980262037,299.90052411078585,300.0152856236136,,,,,,,,,,,,
1292,299.0771962621166,300.6566430432852,300.8400721566565,299.5888297550445,300.043401788597,300.1921413366928,,,,,,,,,,,,
1293,299.20755265715434,301.0615408900449,301.0714980793348,300.0930235362627,300.2874448178428,300.60522283485153,,,,,,,,,,,,
1294,299.61759290620336,301.52252353842624,301.4647874390135,300.6102957141424,300.5832610660749,301.1228671114484,,,,,,,,,,,,
1295,299.9109294926529,301.90693916717646,301.8118717445093,300.7509985559109,300.77625182362175,301.53964497576834,,,,,,,,,,,,
1296,299.9693203355268,302.1455169276344,302.0089660099414,300.6161849562404,300.87392894085787,301.7973035876022,,,,,,,,,,,,
1297,300.09853596585407,302.2316305448947,302.11198465127205,300.39627072765944,300.8178591469155,301.8259491095302,,,,,,,,,,,,
1298,300.3650043068489,302.29095471974574,302.0932782299394,300.33365250390494,300.7114005696246,301.72759687106634,,,,,,,,,,,,
1299,300.7136022164025,302.2864096869752,302.09478011328207,300.3756353412871,300.74407835923006,301.45061924858663,,,,,,,,,,,,
1300,300.9187668039767,302.05231398718223,301.8237102628991,300.2897964343877,300.76523577431175,301.0066065919171,,,,,,,,,,,,
1301,300.84439344776996,301.3458796841144,301.1112603077626,300.10838870035735,300.7116976992981,300.37533212883767,,,,,,,,,,,,
