Experiment,piControl,historical
1210,299.003734398138,299.0804023287748
1211,298.84388336878436,299.09360615469785
1212,298.58048457727546,299.0658284829173
1213,298.48923388309254,299.3012894709354
1214,298.7159167741683,299.6523026138904
1215,299.16001236216545,299.98874045101786
1216,299.53298931671196,300.1049762404216
1217,299.7919375014704,300.0111742454332
1218,299.74438654529314,299.5828833422622
1219,299.48710364601516,298.8716405285075
1220,299.24802017927834,298.3221168754133
1221,299.16254105627195,298.1936452298714
1222,299.2132567064021,298.3794289510693
1223,299.1271685155048,298.32919104781644
1224,298.9805187988271,298.18823717719346
1225,298.93556355922044,298.2405459687211
1226,299.0534201714157,298.6380427310766
1227,299.2505804309051,299.11617227645706
1228,299.2755257843666,299.4795282918981
1229,299.05116694223443,299.7002371158457
1230,298.33624394698467,299.64415559218907
1231,297.3983347251197,299.39695286095895
1232,296.56791198392983,299.0310216440065
1233,296.18800286607444,298.89315108064346
1234,295.9864748506034,298.8806033163635
1235,295.70152192933483,298.87280968844385
1236,295.39137707259516,298.79608475004466
1237,295.3747401544947,298.9292754212186
1238,295.7370670348951,299.26680338609196
1239,296.42432210536884,299.7147901522714
1240,297.20941640594623,299.9118258817851
1241,297.8203254864098,299.90235004343964
1242,298.123236171894,299.6195543553899
1243,298.1561293979973,299.1992124374346
1244,298.0955683560646,298.84222172493827
1245,298.05917704365777,298.70404026047464
1246,298.0086087971152,298.796252958562
1247,297.88907243464183,298.81544909617975
1248,297.8329385501044,298.7952900681754
1249,297.9280678598452,298.9911862496527
1250,298.34102854867496,299.40790208616016
1251,298.92271173933244,299.9409151101766
1252,299.5312928900942,300.3091610003325
1253,299.7953528676201,300.4382285114054
1254,299.613115260892,300.2340489652369
1255,299.12104777970427,299.82451297783564
1256,298.72527760367507,299.4699854637385
1257,298.56769748375973,299.3855443736131
1258,298.55223478523754,299.50523286471713
1259,298.3885628245223,299.491929142189
1260,298.20960414902555,299.3729044383656
1261,298.2529495089595,299.22218673982513
1262,298.4983490395917,299.3129956912769
1263,298.82365764041054,299.5864173775737
1264,299.0933669484187,299.85343662424816
1265,299.33307121407046,299.89487899837883
1266,299.3306394834879,299.59081804298165
1267,298.96800527858665,299.1574014608727
1268,298.49564090780984,298.8707201464706
1269,298.19948475412997,298.8392830165212
1270,298.1182379722722,298.8593401595495
1271,298.0216601815259,298.6663141880656
1272,297.9641916206367,298.4268390551849
1273,298.19304833839516,298.44574626751313
1274,298.7299315864081,298.81679036484894
1275,299.4166679984807,299.3895188211618
1276,299.9502802235086,299.93311094140853
1277,300.08235593703375,300.3024881285901
1278,299.61861115354304,300.244143048523
1279,298.8883818768954,299.82883487356867
1280,298.3296778584993,299.38684287037375
1281,298.1893000797422,299.16868369795355
1282,298.15937001172955,299.15866029105626
1283,297.9993082060099,299.0586080102467
1284,297.8190573529336,298.94549174312385
1285,297.9455825600497,299.02473378565816
1286,298.33141741016453,299.3276617974721
1287,298.7811529295591,299.81552921887146
1288,299.13752953985,300.17587733890286
1289,299.3310765236675,300.3324956346458
1290,299.2538537590849,300.0395683255926
1291,298.9086014700509,299.51200005779145
1292,298.4664321378752,299.0721354559683
1293,298.2063751959302,298.98968464446057
1294,298.18034604690706,299.10755762191116
1295,298.2095369823921,299.036666956616
1296,298.29380865952044,298.76779716062305
1297,298.57843439652237,298.75356253256217
1298,299.1054743968128,299.05667324893506
1299,299.7135772438082,299.56861863970295
1300,300.19730485964527,299.86687846832666
1301,300.42455053573195,299.91002850756104
1302,300.1745661297195,299.60265096630866
1303,299.5645614446673,299.0735161983589
1304,299.06900699486783,298.5051171929244
1305,298.96314143153444,298.249759623873
1306,299.12295621759426,298.09560875616904
1307,299.1897184771424,297.8658810708411
1308,299.1811762705777,297.53484176492094
1309,299.41020820562454,297.3732420984936
1310,299.7584778656846,297.63204317195556
1311,300.2297795780185,298.1230070860343
1312,300.5449755613689,298.70581899794183
1313,300.52013261412566,299.08656016039936
1314,299.83212328817336,299.16444239993103
1315,298.9934483449681,298.9695707862953
1316,298.43961320448824,298.6600598356324
1317,298.4143666687326,298.4762221341551
1318,298.4693870138121,298.3458812424432
1319,298.253916789387,298.12326001380364
1320,297.94647546380514,297.8422909639203
1321,297.77971398388155,297.82007831451506
1322,297.9206311096085,298.16383504231203
1323,298.29680668287,298.65922457587214
1324,298.71321856863307,299.05625692019805
1325,299.0727742904052,299.26185921790307
1326,299.19669810157274,299.21618386780443
1327,299.00570359721354,298.8887678054002
1328,298.6368985792225,298.4746341218452
1329,298.3968800700813,298.22123407528534
1330,298.3226550814647,298.09975402959486
1331,298.2160028629457,297.89408718557314
1332,298.02469580737613,297.65628801600275
1333,298.02962849616534,297.5980334685515
1334,298.3590717712672,297.8332688482749
1335,298.8596302514723,298.2756540646308
1336,299.18880970228884,298.7342867176679
1337,299.24560516974975,299.03394416376324
1338,298.93916267836704,298.96998607807694
1339,298.45784058044495,298.5504194043722
1340,297.9695673312486,298.039842036534
1341,297.70560468536036,297.67253986646506
1342,297.63611411967963,297.5299752988163
1343,297.4310903877434,297.4148474320354
1344,297.23723881598767,297.37828790099377
1345,297.1344331590814,297.5905200563233
1346,297.52956461684994,298.13239414820805
1347,298.16185210987345,298.7709602244989
1348,298.8635790649201,299.2731507530608
1349,299.26290076763706,299.46256381100096
1350,299.31395458155663,299.26875103285056
1351,299.0749116866862,298.8859673603038
1352,298.8125140641528,298.54306038930923
1353,298.57512622352266,298.4640991346357
1354,298.3838652826321,298.4796944929662
1355,298.00249640329616,298.39406241725715
1356,297.6621608704425,298.217786045668
1357,297.5390374461371,298.2035133995245
1358,297.80625701398804,298.51725616672564
1359,298.22870399257977,298.97499246999183
1360,298.6487461490437,299.4459418722472
1361,298.85851964032605,299.69117241083137
1362,298.8060618977744,299.65466291641184
1363,298.4274109706381,299.29429598937355
1364,298.063598684274,298.9879504374871
1365,297.84744286195786,298.9756108037195
1366,297.7646309959958,299.18619350297644
1367,297.60176874561586,299.2666687372407
1368,297.48951737043194,299.2010369511665
1369,297.5909871604136,299.22869230257317
1370,298.0147073163649,299.36954919602186
1371,298.50399543635945,299.6406251638821
1372,298.95750567092614,299.92972629620505
1373,299.13091618474135,300.0769616346247
1374,299.1068859488995,299.8711761965696
1375,298.8912343088621,299.35583907794216
1376,298.61251525965986,298.88437825426826
1377,298.35930092532845,298.7693779324788
1378,298.22731711717086,298.8023743368436
1379,298.13907368195254,298.7014293229791
1380,298.07767915693734,298.4595183377167
1381,298.13220451662323,298.42341864235414
1382,298.565753164936,298.77284813492196
1383,299.1553804468744,299.1971563735071
1384,299.696363265039,299.40007353146893
1385,299.9280130050059,299.12268069174723
1386,299.85824861307225,298.4569470990562
1387,299.5561031242762,297.5105712961331
1388,299.22448503064476,296.6131728728382
1389,299.10500776122336,295.97032436461063
1390,299.1981598781146,295.7293458109347
1391,299.28843874740556,295.7052050930786
1392,299.2636804809653,295.89965120473784
1393,299.1824448297047,296.38170418350325
1394,299.1695093908501,297.0367426282093
1395,299.1637303879686,297.7132237001176
1396,299.19166718777956,298.3007615204679
1397,298.9722282472428,298.7329770263047
1398,298.5458967655259,298.90964041724726
1399,297.82761993695635,298.7768305283451
1400,297.2199500859376,298.48002686251033
1401,296.9438165865877,298.23706021124167
1402,296.9168691489833,298.0890526148896
1403,296.8173753667799,297.9808671767979
1404,296.7100010011338,297.9246645519406
1405,296.8765558605595,298.13716189796736
1406,297.4701004858476,298.64117725325656
1407,298.19057844136773,299.2666855543128
1408,298.7925437438011,299.79480325710324
1409,299.09961177817894,300.04958649605527
1410,299.02537723685356,299.9505962730853
1411,298.6957684358613,299.60274457810783
1412,298.2445046380058,299.32830649989086
1413,297.8480325719033,299.3001342086018
1414,297.6097307919961,299.43261821204356
1415,297.42020926842895,299.4804663540761
1416,297.44707571836324,299.48651058576934
1417,297.7517445569203,299.5993362649078
1418,298.3294041905953,299.8304423044353
1419,298.95391982219303,300.0994663716208
1420,299.48157385143645,300.4662839504195
1421,299.7930972567938,300.6346413992568
1422,299.73835297161577,300.4379980910699
1423,299.4303106859052,299.8720468767421
1424,299.122861757706,299.4557323011292
1425,299.10916341329613,299.47611425144464
1426,299.234544823538,299.6787274951814
1427,299.3746817058555,299.7842425433309
1428,299.39954375428374,299.6478890552847
1429,299.5321079301638,299.39378218864545
1430,299.8230619702356,299.0181393385864
1431,300.14056767415786,298.7199693351465
1432,300.41920529251144,298.5420373810773
1433,300.53550834490164,298.5173105114464
1434,300.3492883353346,298.46627242228425
1435,299.8485246282036,298.37531131176473
1436,299.3407601754989,298.33970128251275
1437,299.1849936612082,298.46420827967
1438,299.3808298526005,298.6150133607045
1439,299.5259205109599,298.6275708912354
1440,299.61061259251204,298.58818701510836
1441,299.6654679613022,298.68841288618273
1442,299.82632977462276,299.0786660662568
1443,300.0059950864891,299.5090619047277
1444,300.2125662734973,299.8409315201691
1445,300.19874648551325,299.96573908713526
1446,299.9183403310185,299.77597392833104
1447,299.46593306258933,299.3173696415061
1448,299.12860059089667,298.8113327392741
1449,298.97332255449413,298.5391935318839
1450,298.8891542268138,298.471804152685
1451,298.738386330515,298.25045755294485
1452,298.5895492715474,297.9061983049075
1453,298.74585268582814,297.64917966448706
1454,299.03551401568467,297.7679816605807
1455,299.5763577359337,298.11330482946994
1456,299.8962255398489,298.4546303588634
1457,299.95443993629993,298.6494201318287
1458,299.4511384995463,298.55087091158487
1459,298.7221399445519,298.18316571655043
1460,298.13145958819837,297.79113197942496
1461,297.9004293191261,297.66950438405644
1462,297.9015933244039,297.7612750893854
1463,297.6926460324762,297.72172181023694
1464,297.32447578126613,297.5918408951331
1465,297.10839890324047,297.69762838751825
1466,297.4290116423064,298.1943980476752
1467,298.0455228788334,298.8472639332894
1468,298.59512325213194,299.43122441032796
1469,298.89269337322594,299.6344112387302
1470,298.98359889069957,299.44387944124156
1471,298.75607201610393,299.0456023905455
1472,298.3509344030364,298.82841664194456
1473,297.961113410525,298.8884363071857
1474,297.7485253627578,298.96661146530136
1475,297.51613704666744,298.79845495281637
1476,297.31301191741164,298.5404476927602
1477,297.29931288387746,298.47667278975683
1478,297.4755542245487,298.79480181415653
1479,297.8159114468211,299.23435637027535
1480,298.09676758432016,299.6496393709224
1481,298.4090126033404,299.83988865082233
1482,298.54151106295785,299.76674752671266
1483,298.5789904239229,299.4266924790915
1484,298.52023448492895,299.0478678856701
1485,298.4807822168936,298.79607716755885
1486,298.43904848240715,298.72615805333044
1487,298.337740806179,298.64197543192586
1488,298.20058368126774,298.62124091380014
1489,298.18326584062913,298.7156258477201
1490,298.51002244505463,299.08411184597236
1491,299.0648157837963,299.3866834825304
1492,299.5352421937551,299.58064565659294
1493,299.6845575933334,299.454160190639
1494,299.4238743340471,299.0712142649208
1495,298.83522381985534,298.37478012076946
1496,298.07383968410704,297.6813999659253
1497,297.48248036089825,297.22475933731135
1498,297.1915299623144,296.98622227521327
1499,297.06498794061923,296.75943777634507
1500,297.0179905478347,296.7316231005506
1501,297.1931335481047,297.04009150839045
1502,297.6316449266407,297.63470678868293
1503,298.205934763653,298.23664161871164
1504,298.7996685844127,298.71428232661026
1505,299.2073669991825,298.95481530439974
1506,299.20691082648074,298.89634534106386
1507,298.7194358264667,298.6727802313087
1508,298.0212640450541,298.3680664549747
1509,297.55976657961736,298.12413927825656
1510,297.43884475804776,297.92737778362834
1511,297.50764646323654,297.7203588239217
1512,297.585311576102,297.57939598445324
1513,297.934182481936,297.6789404812059
1514,298.5194654837547,298.17864252272597
1515,299.3307747583814,298.7997324884058
1516,300.00970688770525,299.2878451448438
1517,300.38642427159624,299.54590746123137
1518,300.28331325384664,299.5018879413922
1519,299.9918259353548,299.16658720062225
1520,299.74214145713944,298.5910744853007
1521,299.76929276473453,298.1616936660609
1522,299.8836672815983,298.0080584357178
1523,299.9988761088298,297.88661533622377
1524,300.0465460916002,297.7867007191442
1525,300.20071592443855,297.879300630772
1526,300.4237349534176,298.3903918228669
1527,300.67813771586793,299.03012914669256
1528,300.75302787884533,299.54376322952976
1529,300.56624222300894,299.6895228725773
1530,299.95895581772146,299.46938985167503
1531,299.1148636777764,298.9651517205743
1532,298.39669002711474,298.49565319532206
1533,298.1143346181528,298.201114342221
1534,298.1083925425482,298.15956674818534
1535,298.03130773369065,298.13841980229665
1536,297.8889196757246,298.2229294000307
1537,298.03926991169027,298.57054163445764
1538,298.4836099079702,299.1930053177487
1539,299.02711665021394,299.8304768722685
1540,299.4266747362151,300.2787240499835
1541,299.62222535412315,300.38714489247275
1542,299.504411128253,300.1849335038797
1543,299.0708755001037,299.82226521635823
1544,298.3997900559801,299.52190341451984
1545,297.97250309920656,299.45929124834987
1546,297.65330711811254,299.50102342281946
1547,297.3596148540692,299.4371119262161
1548,297.0398995022106,299.2732126332535
1549,297.1107772478801,299.20221070322737
1550,297.5761984747591,299.3095078768894
1551,298.18400104662925,299.3707997782962
1552,298.6384234344189,299.1472820492625
1553,298.92670822946917,298.6271612122185
1554,298.96816196815894,297.82853889404754
1555,298.9490305846406,297.01602257351345
1556,298.8751978642686,296.3679292989127
1557,298.8445227121988,296.083453417032
1558,298.7611790104699,296.0438830497755
1559,298.5947084742056,296.0351590021349
1560,298.45508305816384,296.1424428807631
1561,298.4372157581475,296.561704465548
1562,298.7266289777811,297.194824893473
1563,299.16220353997846,297.87234448417803
1564,299.497404183446,298.4103142351232
1565,299.5555103812905,298.7552300421516
1566,299.2131207918172,298.81889950807266
1567,298.63025932059765,298.653676401874
1568,298.0865867430005,298.3672735308889
1569,297.86412286238414,298.1676296406387
1570,297.8698469261307,298.0443133401246
1571,297.78683861425105,297.97034454898113
1572,297.7111993814153,297.9444767571424
1573,297.90643229291936,298.1817566793574
1574,298.3991253672942,298.71774169628014
1575,298.93510672637893,299.36525133744686
1576,299.37846684477535,299.9513183625122
1577,299.5519802304713,300.18067940915796
1578,299.3998919857917,300.03606398598373
1579,298.9472671153712,299.50377431328167
1580,298.51505109255885,299.06477627798176
1581,298.3568685586183,298.8541219657702
1582,298.34929073731274,298.8347105611534
1583,298.3284480458799,298.68271654830164
1584,298.26842318333365,298.56681084652837
1585,298.44493155788285,298.72692848100036
1586,298.8831441802425,299.04264418957627
1587,299.5132739662304,299.380283332159
1588,299.95057841205045,299.5728890194288
1589,300.0408552993793,299.6243313406119
1590,299.57912610662476,299.4108404562775
1591,299.00183495453535,298.9937255280802
1592,298.56422003218285,298.58547170208516
1593,298.4453814740428,298.39246553458224
1594,298.4552086567698,298.2869523241245
1595,298.2695001166213,298.0486641881742
1596,298.03382573266987,297.68713386815324
1597,298.0713013970928,297.45548200983666
1598,298.48766492689805,297.59122293311776
1599,298.9723130757107,298.05293366596993
1600,299.22055784713353,298.5407796794441
1601,299.104264641199,298.8697674669803
1602,298.60700441470954,298.84807487396597
1603,297.8962130699181,298.512137222506
1604,297.2142502776086,297.9287955995239
1605,296.78747532810434,297.4327501797504
1606,296.5305888963967,297.16612169757326
1607,296.24601870069296,296.9447386456364
1608,296.0252822927786,296.7588437480504
1609,296.2291030941669,296.7709681155261
1610,296.9241693755548,297.22955940924646
1611,297.7137020494004,297.9438042010352
1612,298.2660001332424,298.51575161475824
1613,298.4220432140209,298.76183375080035
1614,298.273273941212,298.50811817157984
1615,297.86277678823313,297.9797482592247
1616,297.3667670655337,297.3970759525924
1617,297.0028109183976,296.9961706303243
1618,296.7629660546521,296.78350290163024
1619,296.5363373044472,296.62353601822394
1620,296.51155526551173,296.591271122099
1621,296.8537685867245,296.88283282434395
1622,297.4783522601387,297.46081160865174
1623,298.14073328009135,298.1901120092423
1624,298.5881458637086,298.83740499372766
1625,298.7728899787582,299.1928625376684
1626,298.5961756358829,299.16823236074555
1627,298.1648148989043,298.82610076099144
1628,297.7464541321553,298.4369279251925
1629,297.4608054532204,298.15745047976367
1630,297.27444734407027,298.0267144697375
1631,297.11058121229536,297.98736170315
1632,297.11156025870025,298.1009390200453
1633,297.49366459972384,298.45376263876375
1634,298.13027049469923,299.11231104930306
1635,298.89808707924817,299.86608201769485
1636,299.55954716813284,300.5529191847734
1637,299.9483554287742,300.9567199612515
1638,299.9018957464229,301.1094349396376
1639,299.64384064782433,301.1223692964643
1640,299.4577300963321,301.19024873746736
1641,299.3766860893276,301.54265755757865
1642,299.40416213809726,302.02276611471876
1643,299.3202151760002,302.37811982580916
1644,299.31621466731013,302.33311435848304
1645,299.3809075711981,302.02564514111424
1646,299.54272905168085,301.6640768761568
1647,299.6929173910757,301.2653693363172
1648,299.73987427408315,300.696366010296
1649,299.6500979725228,299.89216482591064
1650,299.3177643532388,299.05155281795413
1651,298.7963195055631,298.30234905522883
1652,298.3953835896232,297.7973050444246
1653,298.19356197914726,297.5283209265937
1654,298.25184742871966,297.3960005522885
1655,298.25613155941585,297.2247617390872
1656,298.28889974986555,297.02401967401414
1657,298.5463039748324,297.12443905556785
1658,299.03731675686987,297.6861808224671
1659,299.68476533166375,298.49157871700487
1660,300.1771563056954,299.2314642526632
1661,300.3555940886284,299.6167786632214
1662,300.04795311574014,299.64573787304704
1663,299.5051233648482,299.4639928615604
1664,298.98111021658804,299.26312679879396
1665,298.87370159187594,299.16808945932354
1666,299.01029133626275,299.1272840472763
1667,299.068029117664,298.9541558042176
1668,298.94606988592443,298.7039926465505
1669,298.78413539901516,298.72789246716684
1670,298.825377533192,299.0748142104457
1671,298.9901246458874,299.5666993483357
1672,299.1202879734126,299.93702355611134
1673,299.133000026155,300.05953719093196
1674,298.9047612061676,299.8476547374311
1675,298.6028865584533,299.3856363897506
1676,298.2779484243885,298.9248039047143
1677,298.1252079243666,298.7393556422804
1678,298.0686071820675,298.72330387492383
1679,297.960944822453,298.6014624485101
1680,297.78343291661207,298.47430102975244
1681,297.7033121117084,298.49024884444947
1682,297.92099465481,298.8210601526123
1683,298.3979044408599,299.3216524122101
1684,298.86427831976044,299.78487025320396
1685,299.1312972367629,300.01023830527873
1686,298.98766076659405,299.8299000249324
1687,298.52740135757136,299.4635064873331
1688,298.03356451691667,299.1713919021143
1689,297.8140058274635,299.16553330852395
1690,297.72675383564393,299.2550803178254
1691,297.60752160679766,299.0919532283451
1692,297.5107643335579,298.75306566929373
1693,297.6759036334676,298.53651177999467
1694,298.1698555803716,298.550916591199
1695,298.72383095732243,298.61671308874196
1696,299.16088689950755,298.5166154989218
1697,299.25099001348724,298.3379907711051
1698,298.9589512402561,298.0013503610781
1699,298.3407975749453,297.48632447856124
1700,297.61128407850987,296.7714616462654
1701,297.10058431686593,296.1501919203793
1702,296.92358613433726,295.73913608234943
1703,296.85652754140034,295.48767750721237
1704,296.85048313407367,295.41711207784283
1705,297.08050647058394,295.65252373390877
1706,297.6524934221823,296.35300014501087
1707,298.37854436102845,297.2430295882512
1708,299.04960436070786,298.016624105498
1709,299.34625279724645,298.4543795179447
1710,299.2115080747679,298.56966435540096
1711,298.7794035917813,298.50088506329774
1712,298.3863972607087,298.3470194199867
1713,298.14040067566737,298.2010411735469
1714,297.97784092242364,298.0107509358672
1715,297.8466554626625,297.76708127101966
1716,297.8286042126238,297.5512354008857
1717,298.0165195990344,297.6125204094541
1718,298.4499467999063,297.9130086956784
1719,298.9825182594726,298.39533813807986
1720,299.49639245259164,298.8796806060013
1721,299.84197982339015,299.28314539633794
1722,299.8869858207955,299.4091382793673
1723,299.71687338386795,299.19253446749025
1724,299.52748840176315,298.8427611940069
1725,299.4733934157493,298.576947160894
1726,299.58739440997755,298.41170801750417
1727,299.6567807558254,298.2884021761454
1728,299.72352870787876,298.22065245886915
1729,299.7798643932585,298.42246616244694
1730,299.83231542855356,298.80182611001277
1731,299.96767951344276,299.29527197414984
1732,300.05478235723376,299.7184763861505
1733,300.0041103858336,299.96039161676555
1734,299.5178148010195,299.9081688065308
1735,298.72159635239797,299.55044340296655
1736,298.05395478285874,299.10772362413087
1737,297.8390559710633,298.8217944524122
1738,297.97157816423095,298.75233295732284
1739,298.0125330153606,298.73065087652407
1740,297.9714800178555,298.6705365732358
1741,298.1604231641851,298.81549234617626
1742,298.60944720298625,299.3417995336577
1743,299.26767633188405,300.0565931432506
1744,299.7830204797161,300.5678534027979
1745,300.11316544295875,300.65637278328103
1746,300.03474164306505,300.36646257220275
1747,299.66973917429215,299.91029948924563
1748,299.1839505821999,299.5041525148501
1749,298.9308416768544,299.3863451898015
1750,299.0156200111464,299.45246874981336
1751,299.0476723394507,299.48282200873865
1752,298.9082113965139,299.3340262168635
1753,298.78305601457004,299.16284928290725
1754,298.9522583795329,299.0161938725532
1755,299.3199891480712,298.9384284488158
1756,299.669679657319,298.9589703683608
1757,299.88001261248587,298.97097906878963
1758,299.758786203098,298.78726509400366
1759,299.25567265395404,298.2649268243789
1760,298.67207125194136,297.63262478885275
1761,298.4949961149975,297.07399694597717
1762,298.55809313316007,296.76016460643
1763,298.5598202460977,296.43161335996075
1764,298.40012355199343,296.27769907242384
1765,298.5299417939952,296.33060054073553
1766,298.97014507096264,296.76740640297936
1767,299.4995530557261,297.3448996626171
1768,299.8158332739618,297.86188605133367
1769,299.8703109271319,298.09969106091734
1770,299.5800530940207,297.91597874376635
1771,299.0847911914663,297.40937396065084
1772,298.58216933882,296.72360899305085
1773,298.38065009908877,296.1556662001555
1774,298.3268579723229,295.80847669062115
1775,298.1687730615849,295.65576214163633
1776,297.9925897614455,295.69655913316063
1777,298.07154557971154,296.0593974118961
1778,298.4463736304938,296.7816940650982
1779,298.9573966472479,297.6565632677466
1780,299.3056310009369,298.4446649091083
1781,299.4701955201188,298.88052751990534
1782,299.2152827170205,298.9123349244362
1783,298.69270481574813,298.60065163899327
1784,298.2044096496301,298.2136784618549
1785,297.91193289111493,298.0468185320905
1786,297.7271949129566,297.99537095529143
1787,297.38626881068166,297.9385394796591
1788,297.17681000521293,297.83345128450986
1789,297.25750559446607,298.02358926236894
1790,297.6598001866571,298.5039795040688
1791,298.1003918819627,299.2080374657234
1792,298.51315905585926,299.8298126107338
1793,298.7357893250845,300.2873233158736
1794,298.7402405051349,300.4060676034068
1795,298.5154415248042,300.30750524089893
1796,298.1868349875323,300.16014839928897
1797,297.9686677812115,300.1250820300863
1798,297.89619398834185,300.2272531505771
1799,297.8214114170592,300.29022114939625
1800,297.6844452577377,300.34333581107313
1801,297.7862834725632,300.32564721132684
1802,298.2672855807513,300.265859632876
1803,298.93869617684953,300.195059410855
1804,299.36247573980745,300.11179437663696
1805,299.46484445428547,300.03936108112543
1806,299.21857704137733,299.7427466639272
1807,298.8448438679862,299.29730043430595
1808,298.51072944373067,298.8713159572041
1809,298.3604120524704,298.773727052251
1810,298.34056360741664,298.8484124815848
1811,298.24980786500333,298.83557309156623
1812,298.22257292406823,298.63240858436666
1813,298.450917593354,298.627708968804
1814,298.8738701996851,298.8628027878176
1815,299.22330555096636,299.3210173586276
1816,299.37117245768974,299.61379541615315
1817,299.26611285792166,299.74481391827015
1818,298.87608067121323,299.59340582653357
1819,298.39805371010124,299.2886023938742
1820,297.95295920350054,298.9495542221325
1821,297.7093296384691,298.7925743750133
1822,297.3959717368731,298.71018650266154
1823,296.9974690793374,298.51275342348146
1824,296.6529483767418,298.2859716098217
1825,296.80559780688986,298.3691776683603
1826,297.43582093520985,298.90953262321386
1827,298.21471422092424,299.6599866053682
1828,298.80814936339726,300.3095986414626
1829,299.09246128150573,300.66018773522
1830,299.05135647901574,300.52826804639506
1831,298.6258910294691,300.1234671651563
1832,298.06224794380034,299.71878234881564
1833,297.63637398737427,299.60534367365443
1834,297.4422188682091,299.69608209857853
1835,297.2296395671073,299.7144537436133
1836,297.0843529742308,299.699581210795
1837,297.2037226083199,299.7989999381434
1838,297.6467708335345,300.28235830695803
1839,298.14757029603334,300.9656874304062
1840,298.4580674589975,301.56273453573516
1841,298.54419395418535,301.73861216092047
1842,298.30076568799194,301.4241970884047
1843,297.83444884030376,300.81745823267573
1844,297.27726204859573,300.34901923465884
1845,296.86338893559474,300.25422610293634
1846,296.66193060896336,300.4570602140461
1847,296.5773177109633,300.56052424126455
1848,296.7151972949403,300.4997758550265
1849,297.2242967311541,300.4226083004903
1850,298.00012471842393,300.45117388592183
1851,298.7961215309922,300.60648144620853
1852,299.44157791279787,300.62046386458934
1853,299.76486988125345,300.5103903908289
1854,299.67037550435106,300.18367001600365
1855,299.15680247194035,299.7946733984012
1856,298.5205410594256,299.4083398264245
1857,298.0834944824592,299.1943661810913
1858,297.87911521286134,299.15313928019214
1859,297.7346334563149,298.98028634513366
1860,297.6176679371641,298.7081472517405
1861,297.7172944202752,298.5482510932222
1862,298.1340322930649,298.7314604210341
1863,298.76926935894215,299.08618278746366
1864,299.40743186285846,299.2752564017455
1865,299.7894442569384,299.10023412823807
1866,299.78417636528474,298.59156193365396
1867,299.4856214439057,297.9679303370387
1868,299.18821435413184,297.3399946047089
1869,299.1164436335672,296.83605912560506
1870,299.19958003062624,296.42220889326865
1871,299.2322550454332,296.03499903150623
1872,299.20340940186753,295.8264776290285
1873,299.39833919168586,296.0133361935786
1874,299.765064075369,296.64753060883976
1875,300.1915040634673,297.43468210968695
1876,300.37855601693286,298.04411625253596
1877,300.31083078492014,298.4221137901655
1878,299.8115459034372,298.5048222362271
1879,299.10962230420733,298.37003353323377
1880,298.4043712243663,298.08607040166567
1881,297.93175467312864,297.86238064536064
1882,297.72348167374275,297.7495373664176
1883,297.5640183253056,297.6101215494707
1884,297.516195502891,297.5966110358345
1885,297.6130187309334,297.87824084705557
1886,298.0386415683955,298.5672646986305
1887,298.5898580181137,299.38453500813813
1888,299.16235256713816,300.020014684774
1889,299.44741479519024,300.2839131682338
1890,299.43421528480644,300.0874466662188
1891,299.01519605709433,299.7029854205679
1892,298.5531715630497,299.3678081985532
1893,298.3035194196032,299.30861450953626
1894,298.28564743580847,299.363811525552
1895,298.29130976415325,299.3510627064679
1896,298.2815141828564,299.30027756588237
1897,298.57285399678375,299.6035937411222
1898,298.9988942674671,300.0610471318319
1899,299.59101985199834,300.56279008015684
1900,299.93229636084885,300.8272952946295
1901,300.0838759536815,300.9352179783768
1902,299.8082860316129,300.60159586251694
1903,299.35656599984645,300.10364008483356
1904,298.97643484345633,299.62476725846756
1905,298.8495539742657,299.5636439886984
1906,298.96036578177706,299.662594365673
1907,299.0519256137327,299.7800137524319
1908,299.0468065706045,299.77657497621544
1909,299.1708623590687,299.84069371571695
1910,299.453350453415,299.8842625409389
1911,299.7253593467121,299.79424483753724
1912,299.8044348617445,299.5275478349011
1913,299.763064112609,299.2114872352923
1914,299.4982168916917,298.8097447403373
1915,299.098575953135,298.41536606850315
1916,298.7056507650772,297.98876795050023
1917,298.64565819570345,297.6730759580951
1918,298.71058042842634,297.3857149528473
1919,298.52081071791554,297.18816678854944
1920,298.20721310301013,297.2065009102403
1921,298.12810752891716,297.5544971886722
1922,298.4067468208837,298.19086805192035
1923,298.8176949421365,298.911311348481
1924,299.17713440664096,299.48950820488193
1925,299.3242735764314,299.7801911252633
1926,299.19238660927675,299.7480335714386
1927,298.68803599777874,299.52117352454496
1928,298.236550076584,299.2943521330489
1929,297.96563329308816,299.22486131492866
1930,297.8858692584452,299.23598907366176
1931,297.66840285474984,299.19682856252103
1932,297.4557834777791,299.1933943277322
1933,297.4686170390958,299.432567416721
1934,297.87944133801716,299.95638079839233
1935,298.4267053230018,300.5841801161627
1936,298.89718151343686,301.07850957791834
1937,299.17251906357404,301.2338678210151
1938,299.1672006372112,300.8873664350312
1939,298.8989357805415,300.25631880445167
1940,298.4243844626704,299.7682898895385
1941,298.165821373735,299.63713939316443
1942,298.11247263138625,299.78889874604005
1943,298.0552999136504,299.80360589953494
1944,297.8831238986609,299.719558864263
1945,297.91477786597665,299.6810643963167
1946,298.1222510133631,299.60868309881766
1947,298.423321916842,299.6516493021423
1948,298.50571768705237,299.634554155263
1949,298.5483083565882,299.62459877137456
