Experiment,piControl,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,ssp126,ssp245,ssp370,ssp370,ssp585,ssp585
11810,300.2771982779215,,,,,,,,,,,,,,,,,
11811,300.9173297539531,,,,,,,,,,,,,,,,,
11812,301.2989162871437,,,,,,,,,,,,,,,,,
11813,301.34871829452885,,,,,,,,,,,,,,,,,
11814,301.13770224154837,,,,,,,,,,,,,,,,,
11815,300.76419188007037,,,,,,,,,,,,,,,,,
11816,300.52346994911926,,,,,,,,,,,,,,,,,
11817,300.5378072438131,,,,,,,,,,,,,,,,,
11818,300.68750566082196,,,,,,,,,,,,,,,,,
11819,300.7390981370215,,,,,,,,,,,,,,,,,
11820,300.73664335141,,,,,,,,,,,,,,,,,
11821,300.8607067670262,,,,,,,,,,,,,,,,,
11822,301.08570220596766,,,,,,,,,,,,,,,,,
11823,301.1190013834248,,,,,,,,,,,,,,,,,
11824,300.8474554045524,,,,,,,,,,,,,,,,,
11825,300.33526108141035,,,,,,,,,,,,,,,,,
11826,299.55497220665285,,,,,,,,,,,,,,,,,
11827,298.53114008050164,,,,,,,,,,,,,,,,,
11828,297.47151419093774,,,,,,,,,,,,,,,,,
11829,296.7804578891825,,,,,,,,,,,,,,,,,
11830,296.5146203729917,,,,,,,,,,,,,,,,,
11831,296.5052128080678,,,,,,,,,,,,,,,,,
11832,296.80421594278226,,,,,,,,,,,,,,,,,
11833,297.4097304174162,,,,,,,,,,,,,,,,,
11834,298.2243869092102,,,,,,,,,,,,,,,,,
11835,298.85820815609935,,,,,,,,,,,,,,,,,
11836,299.29130010931914,,,,,,,,,,,,,,,,,
11837,299.3572361949767,,,,,,,,,,,,,,,,,
11838,299.0527999723847,,,,,,,,,,,,,,,,,
11839,298.59178265369644,,,,,,,,,,,,,,,,,
11840,298.129405082584,,,,,,,,,,,,,,,,,
11841,297.9002643406132,,,,,,,,,,,,,,,,,
11842,297.86271274524887,,,,,,,,,,,,,,,,,
11843,297.97064868417164,,,,,,,,,,,,,,,,,
11844,298.22253141926814,,,,,,,,,,,,,,,,,
11845,298.7899189887938,,,,,,,,,,,,,,,,,
11846,299.5374641348568,,,,,,,,,,,,,,,,,
11847,300.2224335300701,,,,,,,,,,,,,,,,,
11848,300.65200363247965,,,,,,,,,,,,,,,,,
11849,300.6924906340732,,,,,,,,,,,,,,,,,
11850,300.4274285166992,,,,,,,,,,,,,,,,,
11851,299.9945528540634,,,,,,,,,,,,,,,,,
11852,299.7948298869679,,,,,,,,,,,,,,,,,
11853,299.8386485133901,,,,,,,,,,,,,,,,,
11854,300.00234840984183,,,,,,,,,,,,,,,,,
11855,300.1122854061978,,,,,,,,,,,,,,,,,
11856,300.2871892838619,,,,,,,,,,,,,,,,,
11857,300.593637702874,,,,,,,,,,,,,,,,,
11858,300.9332268560235,,,,,,,,,,,,,,,,,
11859,301.2744589131224,,,,,,,,,,,,,,,,,
11860,301.56817435490046,,,,,,,,,,,,,,,,,
11861,301.57583918343346,,,,,,,,,,,,,,,,,
11862,301.09885325922943,,,,,,,,,,,,,,,,,
11863,300.36570084532235,,,,,,,,,,,,,,,,,
11864,299.6786797711632,,,,,,,,,,,,,,,,,
11865,299.46856934349097,,,,,,,,,,,,,,,,,
11866,299.54041779090903,,,,,,,,,,,,,,,,,
11867,299.77166301943475,,,,,,,,,,,,,,,,,
11868,300.0600146604723,,,,,,,,,,,,,,,,,
11869,300.52670416445477,,,,,,,,,,,,,,,,,
11870,301.04792121240934,,,,,,,,,,,,,,,,,
11871,301.236445899392,,,,,,,,,,,,,,,,,
11872,301.004236588006,,,,,,,,,,,,,,,,,
11873,300.3476969453092,,,,,,,,,,,,,,,,,
11874,299.39089223611194,,,,,,,,,,,,,,,,,
11875,298.47236185821674,,,,,,,,,,,,,,,,,
11876,297.59939247520396,,,,,,,,,,,,,,,,,
11877,297.0781989983738,,,,,,,,,,,,,,,,,
11878,296.85112629323754,,,,,,,,,,,,,,,,,
11879,296.8318829326961,,,,,,,,,,,,,,,,,
11880,296.9293037681738,,,,,,,,,,,,,,,,,
11881,297.3915607809767,,,,,,,,,,,,,,,,,
11882,297.9800293744568,,,,,,,,,,,,,,,,,
11883,298.5887662782174,,,,,,,,,,,,,,,,,
11884,298.8981055573707,,,,,,,,,,,,,,,,,
11885,299.05869392518287,,,,,,,,,,,,,,,,,
11886,298.94640485284157,,,,,,,,,,,,,,,,,
11887,298.5116851188756,,,,,,,,,,,,,,,,,
11888,298.03092832162025,,,,,,,,,,,,,,,,,
11889,297.6789104956686,,,,,,,,,,,,,,,,,
11890,297.63961839659663,,,,,,,,,,,,,,,,,
11891,297.7208048135913,,,,,,,,,,,,,,,,,
11892,298.06095318074426,,,,,,,,,,,,,,,,,
11893,298.78489726338535,,,,,,,,,,,,,,,,,
11894,299.6942551977883,,,,,,,,,,,,,,,,,
11895,300.30442642069335,,,,,,,,,,,,,,,,,
11896,300.4213320681197,,,,,,,,,,,,,,,,,
11897,300.1513446464434,,,,,,,,,,,,,,,,,
11898,299.6037988917074,,,,,,,,,,,,,,,,,
11899,299.1279368998492,,,,,,,,,,,,,,,,,
11900,298.889591253366,,,,,,,,,,,,,,,,,
11901,299.02896899661914,,,,,,,,,,,,,,,,,
11902,299.3497105247111,,,,,,,,,,,,,,,,,
11903,299.66382180563426,,,,,,,,,,,,,,,,,
11904,300.007849429184,,,,,,,,,,,,,,,,,
11905,300.3808451585285,,,,,,,,,,,,,,,,,
11906,300.8266697365721,,,,,,,,,,,,,,,,,
11907,301.2985449663792,,,,,,,,,,,,,,,,,
11908,301.71000172939586,,,,,,,,,,,,,,,,,
11909,301.8146743768427,,,,,,,,,,,,,,,,,
11910,301.5081820679332,,,,,,,,,,,,,,,,,
11911,301.1677944480405,,,,,,,,,,,,,,,,,
11912,301.00837063174373,,,,,,,,,,,,,,,,,
11913,301.22463856311725,,,,,,,,,,,,,,,,,
11914,301.580331523708,,,,,,,,,,,,,,,,,
11915,301.96193343666033,,,,,,,,,,,,,,,,,
11916,302.16158744388224,,,,,,,,,,,,,,,,,
11917,302.2077394406853,,,,,,,,,,,,,,,,,
11918,302.15433204587464,,,,,,,,,,,,,,,,,
11919,302.2177094687536,,,,,,,,,,,,,,,,,
11920,302.28540621387305,,,,,,,,,,,,,,,,,
11921,301.9825993465143,,,,,,,,,,,,,,,,,
11922,301.3186475098874,,,,,,,,,,,,,,,,,
11923,300.5395141822599,,,,,,,,,,,,,,,,,
11924,299.8773225233246,,,,,,,,,,,,,,,,,
11925,299.52865820017695,,,,,,,,,,,,,,,,,
11926,299.43764710872694,,,,,,,,,,,,,,,,,
11927,299.51320912631826,,,,,,,,,,,,,,,,,
11928,299.66841378208807,,,,,,,,,,,,,,,,,
11929,299.5769473919254,,,,,,,,,,,,,,,,,
11930,299.5733453229215,,,,,,,,,,,,,,,,,
11931,299.5281639704628,,,,,,,,,,,,,,,,,
11932,299.5877897939748,,,,,,,,,,,,,,,,,
11933,299.5263211821795,,,,,,,,,,,,,,,,,
11934,299.1077388210713,,,,,,,,,,,,,,,,,
11935,298.58598290196363,,,,,,,,,,,,,,,,,
11936,298.06577814373054,,,,,,,,,,,,,,,,,
11937,297.8615400355716,,,,,,,,,,,,,,,,,
11938,297.9902374887345,,,,,,,,,,,,,,,,,
11939,298.25944795304105,,,,,,,,,,,,,,,,,
11940,298.54430200836856,,,,,,,,,,,,,,,,,
11941,298.9350572479537,,,,,,,,,,,,,,,,,
11942,299.52770756314834,,,,,,,,,,,,,,,,,
11943,300.1294218010018,,,,,,,,,,,,,,,,,
11944,300.6007025750425,,,,,,,,,,,,,,,,,
11945,300.74428988229795,,,,,,,,,,,,,,,,,
11946,300.6032185246332,,,,,,,,,,,,,,,,,
11947,300.2393186031581,,,,,,,,,,,,,,,,,
11948,299.8871687663328,,,,,,,,,,,,,,,,,
11949,299.8075451456276,,,,,,,,,,,,,,,,,
11950,299.91222259235104,,,,,,,,,,,,,,,,,
11951,300.0656328085397,,,,,,,,,,,,,,,,,
11952,300.0808661002052,,,,,,,,,,,,,,,,,
11953,300.12389481459223,,,,,,,,,,,,,,,,,
11954,300.2735011796417,,,,,,,,,,,,,,,,,
11955,300.44612757374057,,,,,,,,,,,,,,,,,
11956,300.5834337908188,,,,,,,,,,,,,,,,,
11957,300.5095212475005,,,,,,,,,,,,,,,,,
11958,300.2616007242424,,,,,,,,,,,,,,,,,
11959,299.7253979715926,,,,,,,,,,,,,,,,,
11960,299.3383273347866,,,,,,,,,,,,,,,,,
11961,299.2904918615327,,,,,,,,,,,,,,,,,
11962,299.51940511027686,,,,,,,,,,,,,,,,,
11963,299.68948833952726,,,,,,,,,,,,,,,,,
11964,299.84301741752734,,,,,,,,,,,,,,,,,
11965,300.1060653973015,,,,,,,,,,,,,,,,,
11966,300.5085690555349,,,,,,,,,,,,,,,,,
11967,300.86185078327173,,,,,,,,,,,,,,,,,
11968,301.0787443105046,,,,,,,,,,,,,,,,,
11969,300.9155559505828,,,,,,,,,,,,,,,,,
11970,300.24228398850806,,,,,,,,,,,,,,,,,
11971,299.517048589596,,,,,,,,,,,,,,,,,
11972,299.0462582063899,,,,,,,,,,,,,,,,,
11973,299.0124995498545,,,,,,,,,,,,,,,,,
11974,299.20884645065627,,,,,,,,,,,,,,,,,
11975,299.33913208385013,,,,,,,,,,,,,,,,,
11976,299.48830215434094,,,,,,,,,,,,,,,,,
11977,299.81859078218685,,,,,,,,,,,,,,,,,
11978,300.39416873535544,,,,,,,,,,,,,,,,,
11979,300.998211280063,,,,,,,,,,,,,,,,,
11980,301.36760477791955,,,,,,,,,,,,,,,,,
11981,301.4480388702691,,,,,,,,,,,,,,,,,
11982,301.2281496671462,,,,,,,,,,,,,,,,,
11983,300.9257769888821,,,,,,,,,,,,,,,,,
11984,300.6232697317016,,,,,,,,,,,,,,,,,
11985,300.56822680010885,,,,,,,,,,,,,,,,,
11986,300.6777866277441,,,,,,,,,,,,,,,,,
11987,300.86427073244494,,,,,,,,,,,,,,,,,
11988,300.93328160992655,,,,,,,,,,,,,,,,,
11989,300.91434546291765,,,,,,,,,,,,,,,,,
11990,300.9592529921349,,,,,,,,,,,,,,,,,
11991,301.0938394650659,,,,,,,,,,,,,,,,,
11992,301.0928226355282,,,,,,,,,,,,,,,,,
11993,300.8149125245713,,,,,,,,,,,,,,,,,
11994,300.14872718015914,,,,,,,,,,,,,,,,,
11995,299.4347455376447,,,,,,,,,,,,,,,,,
11996,298.85958244463853,,,,,,,,,,,,,,,,,
11997,298.6457509217652,,,,,,,,,,,,,,,,,
11998,298.7652191383215,,,,,,,,,,,,,,,,,
11999,298.93719908877995,,,,,,,,,,,,,,,,,
12000,299.2365197196938,,,,,,,,,,,,,,,,,
12001,299.5881640575215,,,,,,,,,,,,,,,,,
12002,300.15552137902756,,,,,,,,,,,,,,,,,
12003,300.7653479645668,,,,,,,,,,,,,,,,,
12004,301.39871916531496,,,,,,,,,,,,,,,,,
12005,301.76301238444034,,,,,,,,,,,,,,,,,
12006,301.73893197436496,,,,,,,,,,,,,,,,,
12007,301.50582418921596,,,,,,,,,,,,,,,,,
12008,301.42887401791904,,,,,,,,,,,,,,,,,
12009,301.66241149742456,,,,,,,,,,,,,,,,,
12010,302.13632595591343,,,,,,,,,,,,,,,,,
12011,302.51829162583454,,,,,,,,,,,,,,,,,
12012,302.6697277237583,,,,,,,,,,,,,,,,,
12013,302.61756440347364,,,,,,,,,,,,,,,,,
12014,302.4935088848267,,,,,,,,,,,,,,,,,
12015,302.3880818850802,,,,,,,,,,,,,,,,,
12016,301.92377429678385,,,,,,,,,,,,,,,,,
12017,301.00620874299744,,,,,,,,,,,,,,,,,
12018,299.7977299072583,,,,,,,,,,,,,,,,,
12019,298.87092497548497,,,,,,,,,,,,,,,,,
12020,298.2141079530504,,,,,,,,,,,,,,,,,
12021,297.8930818184201,,,,,,,,,,,,,,,,,
12022,297.8702041003451,,,,,,,,,,,,,,,,,
12023,298.0664863592082,,,,,,,,,,,,,,,,,
12024,298.39449269009685,,,,,,,,,,,,,,,,,
12025,298.8838502726109,,,,,,,,,,,,,,,,,
12026,299.49389757391424,,,,,,,,,,,,,,,,,
12027,300.0115107238668,,,,,,,,,,,,,,,,,
12028,300.282444772351,,,,,,,,,,,,,,,,,
12029,300.135502269108,,,,,,,,,,,,,,,,,
12030,299.57156673045216,,,,,,,,,,,,,,,,,
12031,298.90724630944595,,,,,,,,,,,,,,,,,
12032,298.2330770072022,,,,,,,,,,,,,,,,,
12033,297.87974228360713,,,,,,,,,,,,,,,,,
12034,297.80001698660755,,,,,,,,,,,,,,,,,
12035,298.0157506161427,,,,,,,,,,,,,,,,,
12036,298.4175293190031,,,,,,,,,,,,,,,,,
12037,299.0595112128215,,,,,,,,,,,,,,,,,
12038,299.75248242764866,,,,,,,,,,,,,,,,,
12039,300.26703300430034,,,,,,,,,,,,,,,,,
12040,300.5109321842137,,,,,,,,,,,,,,,,,
12041,300.6132071887096,,,,,,,,,,,,,,,,,
12042,300.5277392766897,,,,,,,,,,,,,,,,,
12043,300.25170895169276,,,,,,,,,,,,,,,,,
12044,299.92306720120814,,,,,,,,,,,,,,,,,
12045,299.7376582939344,,,,,,,,,,,,,,,,,
12046,299.8097712101756,,,,,,,,,,,,,,,,,
12047,300.0131992310277,,,,,,,,,,,,,,,,,
12048,300.2248633434446,,,,,,,,,,,,,,,,,
12049,300.6000952007721,,,,,,,,,,,,,,,,,
12050,301.10532892353007,,,,,,,,,,,,,,,,,
12051,301.7478112642182,,,,,,,,,,,,,,,,,
12052,302.19581221383623,,,,,,,,,,,,,,,,,
12053,302.4035249159613,,,,,,,,,,,,,,,,,
12054,302.3613911904606,,,,,,,,,,,,,,,,,
12055,302.22128382284944,,,,,,,,,,,,,,,,,
12056,302.1083012357078,,,,,,,,,,,,,,,,,
12057,302.2059358708553,,,,,,,,,,,,,,,,,
12058,302.6125475658506,,,,,,,,,,,,,,,,,
12059,303.0097405229632,,,,,,,,,,,,,,,,,
12060,303.0862511362332,,,,,,,,,,,,,,,,,
12061,302.79644285998563,,,,,,,,,,,,,,,,,
12062,302.5263099854396,,,,,,,,,,,,,,,,,
12063,302.4645947712115,,,,,,,,,,,,,,,,,
12064,302.17515323448333,,,,,,,,,,,,,,,,,
12065,301.3876177883033,,,,,,,,,,,,,,,,,
12066,300.22091323549745,,,,,,,,,,,,,,,,,
12067,299.2256866159062,,,,,,,,,,,,,,,,,
12068,298.7650616847665,,,,,,,,,,,,,,,,,
12069,298.63898034747666,,,,,,,,,,,,,,,,,
12070,298.7838529953499,,,,,,,,,,,,,,,,,
12071,298.9317743601096,,,,,,,,,,,,,,,,,
12072,299.2324237006964,,,,,,,,,,,,,,,,,
12073,299.54818295031697,,,,,,,,,,,,,,,,,
12074,299.9518385068875,,,,,,,,,,,,,,,,,
12075,300.34663269539146,,,,,,,,,,,,,,,,,
12076,300.67919448923413,,,,,,,,,,,,,,,,,
12077,300.6768072613591,,,,,,,,,,,,,,,,,
12078,300.21421056984116,,,,,,,,,,,,,,,,,
12079,299.6468222191648,,,,,,,,,,,,,,,,,
12080,299.2544551594135,,,,,,,,,,,,,,,,,
12081,299.22793498673894,,,,,,,,,,,,,,,,,
12082,299.44795516671957,,,,,,,,,,,,,,,,,
12083,299.62964311685187,,,,,,,,,,,,,,,,,
12084,299.8505631270726,,,,,,,,,,,,,,,,,
12085,300.18579947165125,,,,,,,,,,,,,,,,,
12086,300.7692224244094,,,,,,,,,,,,,,,,,
12087,301.41895021415877,,,,,,,,,,,,,,,,,
12088,301.9265728071523,,,,,,,,,,,,,,,,,
12089,302.11012761230455,,,,,,,,,,,,,,,,,
12090,301.8630919065003,,,,,,,,,,,,,,,,,
12091,301.5338570001345,,,,,,,,,,,,,,,,,
12092,301.3064040924249,,,,,,,,,,,,,,,,,
12093,301.37455604848657,,,,,,,,,,,,,,,,,
12094,301.6267433881764,,,,,,,,,,,,,,,,,
12095,301.9036309910836,,,,,,,,,,,,,,,,,
12096,302.06159963237616,,,,,,,,,,,,,,,,,
12097,302.0342254589091,,,,,,,,,,,,,,,,,
12098,302.0201731666496,,,,,,,,,,,,,,,,,
12099,301.72916747216817,,,,,,,,,,,,,,,,,
12100,301.0905664638491,,,,,,,,,,,,,,,,,
12101,299.9962351034453,,,,,,,,,,,,,,,,,
12102,298.8372102274252,,,,,,,,,,,,,,,,,
12103,297.7293276214851,,,,,,,,,,,,,,,,,
12104,296.79152696813435,,,,,,,,,,,,,,,,,
12105,296.2907364214365,,,,,,,,,,,,,,,,,
12106,296.2232157685887,,,,,,,,,,,,,,,,,
12107,296.4063684087998,,,,,,,,,,,,,,,,,
12108,296.70195795624727,,,,,,,,,,,,,,,,,
12109,297.3231458317425,,,,,,,,,,,,,,,,,
12110,298.2185141821737,,,,,,,,,,,,,,,,,
12111,298.94185569799026,,,,,,,,,,,,,,,,,
12112,299.4573792667352,,,,,,,,,,,,,,,,,
12113,299.5712493466138,,,,,,,,,,,,,,,,,
12114,299.4666561264477,,,,,,,,,,,,,,,,,
12115,299.2530126388402,,,,,,,,,,,,,,,,,
12116,299.0665454601516,,,,,,,,,,,,,,,,,
12117,299.0652927254361,,,,,,,,,,,,,,,,,
12118,299.14746232302883,,,,,,,,,,,,,,,,,
12119,299.3048983940345,,,,,,,,,,,,,,,,,
12120,299.5297366790266,,,,,,,,,,,,,,,,,
12121,299.9637660047413,,,,,,,,,,,,,,,,,
12122,300.58686063867987,,,,,,,,,,,,,,,,,
12123,301.04728338481465,,,,,,,,,,,,,,,,,
12124,301.29289684886277,,,,,,,,,,,,,,,,,
12125,301.16426315252795,,,,,,,,,,,,,,,,,
12126,300.84687414435604,,,,,,,,,,,,,,,,,
12127,300.30030315801133,,,,,,,,,,,,,,,,,
12128,299.6506044255343,,,,,,,,,,,,,,,,,
12129,299.2747639325746,,,,,,,,,,,,,,,,,
12130,299.1981499581736,,,,,,,,,,,,,,,,,
12131,299.41168964774647,,,,,,,,,,,,,,,,,
12132,299.5956375754119,,,,,,,,,,,,,,,,,
12133,300.03181729045826,,,,,,,,,,,,,,,,,
12134,300.6044814941765,,,,,,,,,,,,,,,,,
12135,301.2099053627917,,,,,,,,,,,,,,,,,
12136,301.52453345019825,,,,,,,,,,,,,,,,,
12137,301.46123042035106,,,,,,,,,,,,,,,,,
12138,301.02654766275793,,,,,,,,,,,,,,,,,
12139,300.4845616463636,,,,,,,,,,,,,,,,,
12140,300.0909946405356,,,,,,,,,,,,,,,,,
12141,300.07802356864613,,,,,,,,,,,,,,,,,
12142,300.34179061264746,,,,,,,,,,,,,,,,,
12143,300.62854766078664,,,,,,,,,,,,,,,,,
12144,300.8752683496577,,,,,,,,,,,,,,,,,
12145,301.1098452724289,,,,,,,,,,,,,,,,,
12146,301.35692968098044,,,,,,,,,,,,,,,,,
12147,301.5934357243245,,,,,,,,,,,,,,,,,
12148,301.7557654707181,,,,,,,,,,,,,,,,,
12149,301.4889174598563,,,,,,,,,,,,,,,,,
12150,300.84958069289104,,,,,,,,,,,,,,,,,
12151,300.10564904458346,,,,,,,,,,,,,,,,,
12152,299.5815077337704,,,,,,,,,,,,,,,,,
12153,299.4418791579279,,,,,,,,,,,,,,,,,
12154,299.50679388669073,,,,,,,,,,,,,,,,,
12155,299.75041838188946,,,,,,,,,,,,,,,,,
12156,299.8440764935669,,,,,,,,,,,,,,,,,
12157,299.85649329181246,,,,,,,,,,,,,,,,,
12158,299.9182182976442,,,,,,,,,,,,,,,,,
12159,300.0789378148084,,,,,,,,,,,,,,,,,
12160,300.30677803123996,,,,,,,,,,,,,,,,,
12161,300.34621196391515,,,,,,,,,,,,,,,,,
12162,300.0714936401076,,,,,,,,,,,,,,,,,
12163,299.69480268649755,,,,,,,,,,,,,,,,,
12164,299.3904533472075,,,,,,,,,,,,,,,,,
12165,299.3616679350576,,,,,,,,,,,,,,,,,
12166,299.4638994683859,,,,,,,,,,,,,,,,,
12167,299.5433446240564,,,,,,,,,,,,,,,,,
12168,299.63780778228437,,,,,,,,,,,,,,,,,
12169,299.97629402528247,,,,,,,,,,,,,,,,,
12170,300.5823372756436,,,,,,,,,,,,,,,,,
12171,301.24218521664625,,,,,,,,,,,,,,,,,
12172,301.6626611443564,,,,,,,,,,,,,,,,,
12173,301.7298663316737,,,,,,,,,,,,,,,,,
12174,301.48563252436185,,,,,,,,,,,,,,,,,
12175,301.09625563816184,,,,,,,,,,,,,,,,,
12176,300.87826509705565,,,,,,,,,,,,,,,,,
12177,300.97766501747526,,,,,,,,,,,,,,,,,
12178,301.3219864802954,,,,,,,,,,,,,,,,,
12179,301.61467163159836,,,,,,,,,,,,,,,,,
12180,301.75396223107964,,,,,,,,,,,,,,,,,
12181,301.6729839734556,,,,,,,,,,,,,,,,,
12182,301.5222592609328,,,,,,,,,,,,,,,,,
12183,301.2307942938014,,,,,,,,,,,,,,,,,
12184,300.9058136512503,,,,,,,,,,,,,,,,,
12185,300.34072935693473,,,,,,,,,,,,,,,,,
12186,299.5470381964746,,,,,,,,,,,,,,,,,
12187,298.77117344101606,,,,,,,,,,,,,,,,,
12188,298.14850018503535,,,,,,,,,,,,,,,,,
12189,297.77351276824726,,,,,,,,,,,,,,,,,
12190,297.5246865267447,,,,,,,,,,,,,,,,,
12191,297.3762222317718,,,,,,,,,,,,,,,,,
12192,297.5399073891463,,,,,,,,,,,,,,,,,
12193,297.9540963142051,,,,,,,,,,,,,,,,,
12194,298.5417689637918,,,,,,,,,,,,,,,,,
12195,298.97809216130435,,,,,,,,,,,,,,,,,
12196,299.25736950451284,,,,,,,,,,,,,,,,,
12197,299.23505845086703,,,,,,,,,,,,,,,,,
12198,298.958692012821,,,,,,,,,,,,,,,,,
12199,298.4240874435916,,,,,,,,,,,,,,,,,
12200,297.8468469929099,,,,,,,,,,,,,,,,,
12201,297.4502481129814,,,,,,,,,,,,,,,,,
12202,297.3397918431803,,,,,,,,,,,,,,,,,
12203,297.4370359533322,,,,,,,,,,,,,,,,,
12204,297.7230066332545,,,,,,,,,,,,,,,,,
12205,298.34982746424765,,,,,,,,,,,,,,,,,
12206,299.2447233743032,,,,,,,,,,,,,,,,,
12207,300.0601645162233,,,,,,,,,,,,,,,,,
12208,300.503172298303,,,,,,,,,,,,,,,,,
12209,300.5010363857741,,,,,,,,,,,,,,,,,
12210,300.2411067453479,,,,,,,,,,,,,,,,,
12211,299.936027765041,,,,,,,,,,,,,,,,,
12212,299.7362985990447,,,,,,,,,,,,,,,,,
12213,299.6362246459559,,,,,,,,,,,,,,,,,
12214,299.7409707395686,,,,,,,,,,,,,,,,,
12215,299.8855007452143,,,,,,,,,,,,,,,,,
12216,300.1132501731215,,,,,,,,,,,,,,,,,
12217,300.4159474801024,,,,,,,,,,,,,,,,,
12218,300.94303122308,,,,,,,,,,,,,,,,,
12219,301.4244546302004,,,,,,,,,,,,,,,,,
12220,301.751402587699,,,,,,,,,,,,,,,,,
12221,301.6967497693693,,,,,,,,,,,,,,,,,
12222,301.3871170611538,,,,,,,,,,,,,,,,,
12223,301.0637708965117,,,,,,,,,,,,,,,,,
12224,300.787228733379,,,,,,,,,,,,,,,,,
12225,300.8565199102366,,,,,,,,,,,,,,,,,
12226,301.05472975142794,,,,,,,,,,,,,,,,,
12227,301.3983386645096,,,,,,,,,,,,,,,,,
12228,301.67581197982645,,,,,,,,,,,,,,,,,
12229,301.96643162071706,,,,,,,,,,,,,,,,,
12230,302.1492855064931,,,,,,,,,,,,,,,,,
12231,302.30723092266527,,,,,,,,,,,,,,,,,
12232,302.3049243536361,,,,,,,,,,,,,,,,,
12233,301.9447659075061,,,,,,,,,,,,,,,,,
12234,301.1556072666375,,,,,,,,,,,,,,,,,
12235,300.25575506749936,,,,,,,,,,,,,,,,,
12236,299.5517852999528,,,,,,,,,,,,,,,,,
12237,299.2290447594353,,,,,,,,,,,,,,,,,
12238,299.20510252894013,,,,,,,,,,,,,,,,,
12239,299.3502075862986,,,,,,,,,,,,,,,,,
12240,299.6123680027315,,,,,,,,,,,,,,,,,
12241,299.9115594969113,,,,,,,,,,,,,,,,,
12242,300.288759071407,,,,,,,,,,,,,,,,,
12243,300.5613372400442,,,,,,,,,,,,,,,,,
12244,300.653162594401,,,,,,,,,,,,,,,,,
12245,300.428664055611,,,,,,,,,,,,,,,,,
12246,299.91503922638236,,,,,,,,,,,,,,,,,
12247,299.20910362902396,,,,,,,,,,,,,,,,,
12248,298.5388253254418,,,,,,,,,,,,,,,,,
12249,298.03972021985237,,,,,,,,,,,,,,,,,
12250,297.95613749221206,,,,,,,,,,,,,,,,,
12251,298.07116440573463,,,,,,,,,,,,,,,,,
12252,298.2795340010737,,,,,,,,,,,,,,,,,
12253,298.7422129781462,,,,,,,,,,,,,,,,,
12254,299.4174931212787,,,,,,,,,,,,,,,,,
12255,300.14006413326007,,,,,,,,,,,,,,,,,
12256,300.5819416006183,,,,,,,,,,,,,,,,,
12257,300.67877277375624,,,,,,,,,,,,,,,,,
12258,300.3603946662617,,,,,,,,,,,,,,,,,
12259,299.8944874183263,,,,,,,,,,,,,,,,,
12260,299.4281194189661,,,,,,,,,,,,,,,,,
12261,299.3652849162333,,,,,,,,,,,,,,,,,
12262,299.5849577425088,,,,,,,,,,,,,,,,,
12263,299.83848832653274,,,,,,,,,,,,,,,,,
12264,300.01438170011073,,,,,,,,,,,,,,,,,
12265,300.16032550265214,,,,,,,,,,,,,,,,,
12266,300.3899515422499,,,,,,,,,,,,,,,,,
12267,300.70601224977605,,,,,,,,,,,,,,,,,
12268,300.96516448416895,,,,,,,,,,,,,,,,,
12269,301.05638670270224,,,,,,,,,,,,,,,,,
12270,300.7497420921167,,,,,,,,,,,,,,,,,
12271,300.4018210207425,,,,,,,,,,,,,,,,,
12272,300.10462780324,,,,,,,,,,,,,,,,,
12273,300.158256916222,,,,,,,,,,,,,,,,,
12274,300.4529086631599,,,,,,,,,,,,,,,,,
12275,300.82288093133445,,,,,,,,,,,,,,,,,
12276,301.0666328399594,,,,,,,,,,,,,,,,,
12277,301.2615266957319,,,,,,,,,,,,,,,,,
12278,301.6073066274158,,,,,,,,,,,,,,,,,
12279,301.913212750277,,,,,,,,,,,,,,,,,
12280,302.03383275849245,,,,,,,,,,,,,,,,,
12281,301.80195124964456,,,,,,,,,,,,,,,,,
12282,301.2168758507111,,,,,,,,,,,,,,,,,
12283,300.52653099770055,,,,,,,,,,,,,,,,,
12284,299.964110530389,,,,,,,,,,,,,,,,,
12285,299.8686402352265,,,,,,,,,,,,,,,,,
12286,300.05781598226304,,,,,,,,,,,,,,,,,
12287,300.3172907322591,,,,,,,,,,,,,,,,,
12288,300.57898913077264,,,,,,,,,,,,,,,,,
12289,300.9251479738855,,,,,,,,,,,,,,,,,
12290,301.4320224106755,,,,,,,,,,,,,,,,,
12291,301.87095487429264,,,,,,,,,,,,,,,,,
12292,302.17596508627383,,,,,,,,,,,,,,,,,
12293,302.16831537095686,,,,,,,,,,,,,,,,,
12294,301.829604349387,,,,,,,,,,,,,,,,,
12295,301.251251630957,,,,,,,,,,,,,,,,,
12296,300.734805772541,,,,,,,,,,,,,,,,,
12297,300.5402870476549,,,,,,,,,,,,,,,,,
12298,300.6489681824873,,,,,,,,,,,,,,,,,
12299,300.65013683840334,,,,,,,,,,,,,,,,,
12300,300.5974826085134,,,,,,,,,,,,,,,,,
12301,300.617417827995,,,,,,,,,,,,,,,,,
12302,300.64900645222974,,,,,,,,,,,,,,,,,
12303,300.6463502568073,,,,,,,,,,,,,,,,,
12304,300.54949060343006,,,,,,,,,,,,,,,,,
12305,300.4313746036934,,,,,,,,,,,,,,,,,
12306,300.05777221836917,,,,,,,,,,,,,,,,,
12307,299.58489662575766,,,,,,,,,,,,,,,,,
