Experiment,piControl,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,ssp126,ssp126,ssp126,ssp245,ssp245,ssp245,ssp370,ssp370,ssp370,ssp585,ssp585,ssp585
526,301.16394767136256,297.48341176645306,298.61034946383853,299.2248271146778,301.13361559095557,296.5125799165703,297.8652318076945,297.45081774638345,297.8023518382091,297.4374797606595,297.9397518913426,298.3482076446093,298.9978696977693,299.4850080093077,299.31291884948,301.6631185953808,303.00618691946835,299.0744723590638,303.3719904954687,297.54489774488735,297.5887948916874,297.5162828113794,301.63196850617277
527,301.2100358899258,297.4677538351745,298.64091226147565,299.206111464609,300.8412546765223,296.8935392003351,297.9112281608828,297.79483321119136,297.93745151652433,297.5240949555725,298.00140445086157,298.5748489367998,299.2650098887189,299.7403717441159,299.3588307622004,301.4783689173946,303.0228786746214,299.4847900286381,303.4028920953772,297.6465798445118,297.80443703972406,297.91728817677017,301.7231169399492
528,301.27230355142245,297.5805494993681,298.73709614415236,299.1855721749423,300.47130255709226,297.4055703168925,297.9528650645257,298.20455744311505,298.1598790353432,297.79684616684796,298.19901680193703,298.9559231762887,299.56834741891356,300.0014686985565,299.4870581968728,301.5364939312186,303.03489606974495,299.95569699718686,303.4447985397928,298.0276892662127,298.26535728799627,298.5959307331985,301.8469912876665
529,301.4407021519499,297.9701671981734,299.11476304658186,299.3454808282815,300.10691600648903,297.8468558038602,298.03465435556996,298.70435371281036,298.4973837758723,298.2112058978316,298.63901684396023,299.557276447212,299.88292559061784,300.50861630780554,299.873102235898,301.9652284046222,303.09543486611324,300.64606052222877,303.4202871409725,298.5503289478056,298.79086748476317,299.5038723264841,302.15336794482937
530,301.7142629457282,298.4653801874108,299.5278600443232,299.8163183269124,300.03333038381896,298.19944491166893,298.3975434261993,299.24083550943175,298.9274221443864,298.71728663004063,299.20680728903625,300.28488556613524,300.34952582656894,301.1667910872225,300.4806808649281,302.62951809398123,303.14413873934507,301.1617592623056,303.2980341666085,299.1238577912848,299.33384552692905,300.2520609628536,302.63618856205267
531,301.93077785126604,298.9115618883973,299.9120332490447,300.2867571428546,300.02005350047534,298.44418099285093,298.8469029932671,299.677303269179,299.42188408636156,299.32976899324996,299.7831048041897,300.846812826461,300.8986791409761,301.7787589163755,301.12304528202367,303.11385382317127,303.20532812752487,301.654810410881,303.11135476112594,299.42296301593063,299.930689832734,300.71579479694606,303.0676742038466
532,301.800500473176,299.1944862574771,300.1027278607338,300.58400265333745,299.5262367261917,298.688872365788,299.13620369972415,299.99056221976423,299.7243784523649,299.7427030491617,300.1220516632368,301.1928155815581,301.39360829217657,302.23810525007747,301.5052893679151,303.32185452323233,302.806378901746,302.0192305116728,302.52679783347935,299.7372912323553,300.33179653591674,300.92020398376195,303.3110140641099
533,301.1967173619662,299.17160738829347,299.9711865459761,300.4688133598966,298.4456004001658,298.66496725793064,299.0107336193617,300.0067736688027,299.6679987031151,299.88406573047456,300.21428948950665,301.13841736673334,301.5963679513206,302.4450290183103,301.4973659217009,303.2921752352615,301.60582080627336,302.2618346631644,301.5706438730086,299.71298989606873,300.2503353842442,300.9362337569496,303.21591014788436
534,300.1266366430322,298.77617842021647,299.4415381221436,300.1728630477769,297.06651515330145,298.292844806015,298.57653677976947,299.8454640455447,299.0612137666533,299.6391667823434,300.07601677515544,300.93360038161705,301.48039702840214,302.5322025709363,301.2242612585576,303.044362801811,300.24203779237524,302.2932670224216,300.22052484404264,299.0337990491885,299.5595329200933,300.40614120642954,302.5596123484051
535,299.11279924529,298.16357859677714,298.7433584169024,299.70060321627045,296.175637036666,297.7367833801697,298.0590110439872,299.60760508201184,298.3912434724935,299.26350450735976,299.8751649682618,300.6121374479213,301.26291089382397,302.61124018054664,300.883658676367,302.73501055315404,299.23316162312483,302.1857881114649,299.3171145621995,298.2373264351332,298.73723884506916,299.74621783255276,301.7269467206356
536,298.26677457390605,297.6752001350572,298.17546496557765,299.35309038506847,295.8396239074553,297.25331478213434,297.5846139279068,299.4082586176789,297.57873630635294,298.88888132625675,299.8028028404736,300.2874124174029,301.06728257380155,302.77272442531245,300.76685162143775,302.45458207487997,298.8102552441374,302.0408067184175,298.75735193462697,297.7776844018733,298.1658399241556,299.0963644653039,301.0030239947887
537,297.7624681285968,297.5270418201358,297.87173443597186,299.19598868019466,295.82227184813456,297.06305100342973,297.52014524353643,299.2696357958846,297.0866007293437,298.45517476623434,299.8135400868657,300.0987275065365,300.96614086450757,303.004624504324,300.7823999469014,302.2250767295156,298.60237656379053,302.0064679598648,298.63002087236777,297.7530587131091,297.9876003213849,298.7890032749768,300.5396390922124
538,297.3831927652932,297.56672387085626,297.8392135304432,299.2732089810166,295.9322393085334,297.15092790507697,297.66817808880904,299.2042944306965,296.8542380834913,298.06807702740997,299.8588276872286,300.06800013182186,300.9303404886472,303.18397210383733,300.8535459915875,301.94499046558775,298.35096400164656,302.0645113883636,298.3603809298836,297.9289224375864,298.1461838546432,298.79450068908744,300.22304772159816
539,297.08697095340875,297.72135846517625,297.8716084409455,299.2753167062105,296.11205549041046,297.4585592176293,298.06964405160994,299.2549629237758,297.0391190435345,297.753976608615,299.7740482897303,300.15228790112997,300.90849680472206,303.25990167600037,300.8188950173646,301.60550274397,298.4197025338054,302.07072121435687,298.43887450176635,298.10969978367626,298.48768528385517,299.00390208998965,299.84485598117317
540,297.0303273345031,297.9894569295802,298.0561366432458,299.24216754811005,296.5364592241905,297.87011239045495,298.3897646178802,299.48537689366884,297.3624030801604,297.83221172944536,299.7188688509115,300.243476533893,300.96741871681206,303.23462318123956,300.9367417469414,301.37120902325984,298.73759804326295,302.07490170764964,298.6451953546205,298.5156459973626,299.02320337727974,299.6850507160744,299.96545035022535
541,297.3902807502881,298.4349801943877,298.34653307193275,299.3076283467257,297.0302036920593,298.397302238265,298.87503987158385,299.83681091350974,297.66723443487564,298.11665407782993,299.85743800839026,300.46376723340194,301.23891252215867,303.2511988805416,301.2761443828768,301.4211177358434,299.09466936622636,302.2391744569793,299.29443140631525,298.99987698457284,299.9560778143954,300.44689252501684,300.32910928402384
542,298.116416465435,298.98576535392596,298.886692013383,299.62801584082564,297.52501471367236,299.0165250657954,299.4275897743319,300.2476597667374,298.0457667424881,298.54671914008503,300.26135097204605,300.89902115933756,301.67665114173167,303.2882781222922,301.88046091698965,301.7909484558627,299.4630902345289,302.5738343274081,299.86598571731855,299.5389575596046,300.73307116370535,301.1977743155353,301.0070083979395
543,298.6340375765459,299.3865226397946,299.4089435492204,299.97738709355826,297.95070261640103,299.53158701316266,299.87133503924707,300.68407650248633,298.4045072708827,298.78317877736794,300.72469800614226,301.4414317197158,302.17751724456247,303.1644925720552,302.3977177058,302.2999624867144,299.7271643071815,302.8804859138214,300.3054550227252,300.2081350247438,301.23637447882186,301.6743139567475,301.45995325670816
544,298.7449749071605,299.6474751793423,299.7642113471211,300.1128142545306,298.31197576749497,299.8352187507276,300.1013852508027,300.9941283462243,298.76400863451295,298.93607447778373,301.00373243708435,301.85069467396085,302.52455634584106,302.5552097636166,302.7584419530715,302.46564449792123,299.99366912403,303.0292927271405,300.44445522051967,300.71647188694914,301.33247189308787,301.91696154353184,301.8448390910472
545,298.1951932748079,299.554473349846,299.65756832937996,299.7695070324167,298.43920647183614,299.8583282976052,299.98881954374843,301.08503483350495,298.8006600804095,298.6708619376181,300.9184578430497,301.945011777759,302.64979063340473,301.5084012784391,302.792800196398,301.8020572242108,299.7777659827119,302.97521135403673,300.063759385383,300.8809451175898,301.2354470371614,301.90715720800983,301.7499560460295
546,297.2807046843764,299.15622790131835,299.174857535736,299.0502542117429,298.209690370914,299.71274747010204,299.60595561290774,300.8651530620841,298.5503457745383,298.1309767182767,300.475890205827,301.7390521184209,302.5831773970863,300.2360346848295,302.647213007318,300.4099025152716,298.86378695627513,302.5186059577614,299.2147223334419,300.5156627221491,300.83135714843115,301.4942020442316,301.2533930170616
547,296.41108738346855,298.5416821347432,298.52071650257693,298.3106033874613,297.8548061649128,299.4964560879045,299.1593601795414,300.6158094340689,298.1135759935657,297.4486394866354,299.9125284289787,301.2763801776848,302.43461996491686,299.52528044304404,302.3079249554972,299.0640547096121,298.0908977140973,301.83924292228454,298.5135531348867,300.0804580252562,300.1880629121071,300.9909541805216,300.50277468562854
548,295.8686806347684,297.9527033172739,297.9698950441681,297.87083302757895,297.573070609355,299.2694237041285,298.6998955118857,300.38517176986755,297.69124488776737,296.9897246457509,299.4475302364824,300.76147929238647,302.4659388540257,299.0781597076826,302.0344827164547,298.3554695056195,297.573623031953,301.2976465674421,298.01695025133455,299.712130062074,299.4858710014161,300.570552124627,300.02348447796453
549,295.8528428419823,297.5327144611922,297.68641334722935,297.73091899278916,297.3807061688585,299.0840018896518,298.4535052016636,300.3495722544055,297.56742173579227,296.8768845533259,299.10241296941604,300.4185597504884,302.50926968550385,298.70960155018616,301.9043102654895,298.09845194680537,297.8606385242297,300.8863440828936,298.13902237475037,299.64242079959394,299.15884737242806,300.25201743280167,299.74052266423126
550,296.01993270037593,297.4488741802592,297.64907205228315,297.78186220055414,297.3477863807031,298.99880859704405,298.27334239386374,300.3268730028381,297.74001925838,297.09936897491167,298.81636072100787,300.26250194725657,302.5572984671091,298.3892848285256,302.0044388484876,297.9608329133977,298.1020607607259,300.54957089864837,298.2074921371298,299.75334160572817,299.0734047249606,300.15549010149846,299.67281962068404
551,296.37158291269105,297.5932446179185,297.6576260290308,297.90162553414365,297.4909545949353,298.9368594611023,298.2695261589402,300.24763487699437,298.08851976805244,297.5430434297106,298.6022666705255,300.28701231115934,302.5055952355419,298.2536326293328,302.14083457565073,297.6982826638594,298.48968239011947,300.12081581698544,298.4801757867968,300.0523479630968,299.2912203254025,300.2134720576896,299.73334937071627
552,296.82405826877334,297.9590089964382,297.7904003612476,298.13211398738946,297.84816195285816,299.0300407669524,298.2600787119853,300.03474096298146,298.5349148247041,298.0471548529585,298.69010522551474,300.39394149696756,302.51917900210714,298.7944784761882,302.22727747192556,298.0252966504941,298.729916722524,300.00174881911397,298.89512513934693,300.3893443644278,299.75873651793887,300.55415552350416,300.06427664665483
553,297.45257930173875,298.48809505022274,298.09549643869724,298.4867541631672,298.3105190958566,299.2650199728101,298.37647745724394,300.015202223861,299.0395103832215,298.652264740822,298.9869927710515,300.8039569218699,302.6899107971024,299.40382754564115,302.3087153616805,298.57721060418106,299.3812129840696,300.3399222755445,299.6177161643366,300.9639061199034,300.24127412637705,301.03311341337917,300.7958082921716
554,298.05153929377235,299.0539439183776,298.55196972915934,298.9748322421171,298.834899679189,299.7256379992726,298.64333894527255,300.3177036469742,299.6317490782454,299.30846350124335,299.4532491149717,301.3871808699248,302.8827317194694,299.9529431919038,302.391338641017,299.1476362394619,300.09893363849477,300.8299818181383,300.4411539510584,301.5970971197239,300.81715684375763,301.7057784663651,301.5326498189833
555,298.41109549640197,299.48386534633494,299.0360139941524,299.4815215563471,299.3407809569597,300.1963546570965,299.0574478994461,300.822730241202,300.04017385180083,299.92803665314614,299.8007447933724,302.0268276850429,303.0243902893684,300.0326232710567,302.34685909994965,299.3253389464731,300.61989314820005,301.2421054666181,300.9788323724292,302.2461231363116,301.193414590316,302.3011209893143,302.2810019931943
556,298.53306569423404,299.7337908553752,299.3398304201962,299.82149646452905,299.7100518138041,300.49579286112527,299.37886677297894,301.10651334890326,300.26522600909203,300.2652740803291,300.01948035722233,302.5172575992924,302.9593994237949,299.8225201699408,302.04569291083686,299.30434200771,300.8745369210554,301.3162137437468,301.2758772763707,302.6269779357378,301.6010024307922,302.78661509256267,302.7360592744593
557,298.3252120443847,299.7521102818038,299.3703486181512,299.7185201785041,299.7716051750485,300.4427395161337,299.3161113475996,300.95904591753623,300.17902130236286,300.2825293848227,299.7148122508458,302.73760531575266,302.5221933028697,299.2350252964231,301.0488402530594,299.05153214058953,300.8151417341225,300.9141701948974,301.1915821763642,302.7866769760178,301.6161573147533,302.9268561163321,302.965263064244
558,297.85571767694233,299.5825579196702,298.9896833959156,299.253745362403,299.5670730096256,300.0461499862503,298.6824873416288,300.30642414687765,299.87964138748475,300.053074228101,298.94597118930034,302.69030965251847,301.695665209939,298.38042949249063,299.73103907895893,298.2852545751029,300.4347583993228,300.0914801123644,300.62674628962014,302.72609294424296,301.15611780859786,302.94980110962587,303.0136147762375
559,297.33295217465087,299.16429387316276,298.4684137604234,298.6755233956412,299.23081093407524,299.52130624211094,297.95518674941604,299.4155025326238,299.5074098910687,299.8476815219411,298.06136529212284,302.5842770686702,300.7332823279933,297.6961848389936,298.53791348692016,297.57094767261077,299.9856641752777,298.9641296569239,299.9142444440859,302.7262700839281,300.51925035676413,302.9813369970556,303.0889943407148
560,296.911660629124,298.72836327773615,298.03714170076995,298.29724756457614,298.85947070959617,299.04816484990545,297.2293142914613,298.5328966168136,299.1617074843651,299.6779276308318,297.36516488262663,302.45446024280614,300.1256369854911,297.29452144361454,297.84123904618707,297.1756377797646,299.58875733875806,298.2224438328795,299.22828465016136,302.870241128841,299.9864086427868,303.19483974396445,303.3070795950867
561,296.7378175179366,298.38515501926037,297.85783954041597,298.27572144439176,298.72873400941745,298.74794093602577,297.05359582291044,297.9779711524142,299.0098753588498,299.54578324978746,296.97274311366084,302.5618659866548,299.69404885980106,297.2618652142414,297.4919730941041,297.2407198882484,299.4477400430777,297.83659087903465,298.79224955833973,303.0764538234825,299.8442762537696,303.46199720925625,303.48593826630673
562,296.9030159734257,298.312710288755,297.8275344879726,298.42135097805544,298.70206949716425,298.6616597693083,297.1252762840423,297.7130803960801,298.9376491430835,299.4424515684247,296.97029851365096,302.69882200477684,299.32138600516646,297.22559829351263,297.4212804357931,297.44312362125356,299.45782883253565,297.78999801548247,298.5960008892392,303.24426618191427,299.88757098714854,303.647964470392,303.5919098831489
563,297.2390884061437,298.3339238340755,297.86412703629344,298.5589689840477,298.79309421063346,298.64372167995515,297.44178630931765,297.6371099496508,298.87892333413896,299.3594932715278,297.242812567008,302.80071143617533,298.8948373871904,297.52695291033626,297.55576527427235,297.8337730981555,299.6439653242792,297.8983054156483,298.75907642693636,303.2493907156957,300.06641626401915,303.65562040338085,303.5384691607995
564,297.6662428777513,298.582540079156,298.13729165485313,298.7249049957389,298.9644452668636,298.6654036388004,297.806851408776,297.6748156046335,298.8618930102086,299.50563328136064,297.7150096965249,302.821166247117,298.64849690565455,297.9872448719275,297.952036677196,298.35170655327966,299.9425377432445,298.24184796882804,299.34264789916693,303.2370777378801,300.2942020044923,303.70137728417814,303.52349482388536
565,297.99804969361054,299.0116349350832,298.59941289748457,299.0770096302693,299.338512910565,298.8658233555959,298.28659224882233,297.9110270504152,299.003457764957,299.845763833558,298.14513521140344,302.85740400720533,298.7935579583047,298.6041317783199,298.5347578964439,299.0098219838121,300.44909046789803,299.04154970736744,300.06505878903414,303.3653694214344,300.7644601604031,303.8333205823747,303.36614537668805
566,298.34757633382986,299.54860177157855,299.202352119737,299.528215640848,299.8374098495161,299.26168793845727,298.8511945631264,298.4699420999196,299.42039498214484,300.4101208620539,298.6064256829765,302.99459707203346,299.21223841688806,299.16924239813835,299.1712189881538,299.65850339997274,301.1843502047512,299.7053915731314,300.708357119485,303.5634050856402,301.3931962485545,303.9644357776652,303.27266018435625
567,298.69756372708395,299.9813820066216,299.63128062236524,299.93459109288506,300.19363584588575,299.709250381204,299.2734023819299,298.9586564854023,299.91934532572986,300.8988872487244,299.0580097772325,303.06406780813705,299.6322602218465,299.58691839668654,299.52780992830117,300.1300048422856,301.87157046594325,300.3079863244321,301.2183725155827,303.7172109922312,301.9274863068697,303.7622372466966,302.8011371994954
568,299.0129115349353,300.2883486319279,299.96053591870646,300.1380923307452,300.4318081139255,299.9291024050967,299.5370590170059,299.30958732119126,300.25479060938784,301.23904337768903,299.43597820785686,303.1083471049215,299.7634353949761,299.9561079168703,299.61882287471803,300.519317641061,302.33755824052474,300.54382966770055,301.577133161526,303.5144865489573,302.25942629248453,303.06025289649415,301.9791919191711
569,299.09607658493354,300.322428445021,300.0026349801595,300.05365736919174,300.428312837941,299.6911720650507,299.44151508517706,299.10562165454365,300.238039566455,301.33146000467224,299.39541492636266,302.8418707344909,299.2090571124305,299.90072229706453,299.2518803906633,300.47208323464673,302.444722330043,300.48745146340906,301.59423067671713,302.6824965939398,302.3039783950084,301.9016184521615,300.47299985814465
570,298.76016484781985,300.0933299792762,299.82704584175684,299.5696109951006,300.24639836297825,299.09376546228947,299.0567388369602,298.5627371919209,299.8335445699561,301.33930068999643,298.9328636410991,302.07715399436665,298.34223475257465,299.34880537352456,298.68065316175483,300.038386716062,302.4612926292613,299.8508943956214,301.0683359386904,301.5042412611154,302.2268785248038,300.59837875991064,299.05444939106945
571,298.28766504782783,299.7014930674343,299.4970335299677,298.9900341333908,299.8846967673235,298.38974090652306,298.5254038255343,297.9552353529673,299.314841222338,301.35993596086973,298.36067906844863,301.1994140466634,297.50872959476004,298.71264727156534,298.0634920774707,299.43594618493745,302.56588340879193,299.2334868236253,300.409729600041,300.5440323729895,302.16878922207337,299.68679199637273,298.19905233542016
572,297.85065852109545,299.3279771542181,299.287769049198,298.4182637732714,299.53013945573133,297.8515780728262,297.9728030164111,297.5178887028142,298.87256545811914,301.45232706368114,297.8555332679766,300.4397271761731,297.1256256202341,298.20496650495835,297.6715650024485,298.93480445678205,302.8737009259689,298.65785757565595,299.9136347868926,299.86367789073165,302.1481915092449,299.16375271980155,298.10206677419916
573,297.6945637547861,299.0007573090259,299.1271074059824,298.0875538725113,299.16662233932277,297.54946176784597,297.6363767932797,297.43248930895487,298.5912504234436,301.6026195913422,297.55239748661205,299.97616830687053,297.06042310973646,298.01745478227707,297.66490084337033,298.75516508757573,303.21765349940705,298.57729041821284,299.7279354011617,299.30236606105444,302.2069218021593,299.0010047963478,298.1805897047779
574,297.7327217716001,298.7665951943347,299.0732075152457,297.97211568181183,298.96049511631094,297.54986291460386,297.521979771266,297.65235746468943,298.57059642354835,301.7671310381857,297.41478464109804,299.5475920921428,297.2126143790323,297.9735635088242,297.8196335257863,298.8174042392064,303.47638186215323,298.6262653381259,299.79201203727865,298.72438228698917,302.37146650519963,298.7948954033639,298.2988823141745
575,298.0248404983926,298.6160675012591,298.96563657694634,298.07939163147785,298.7984297323699,297.7585030874058,297.684708068469,297.9677501291799,298.64955190109816,301.8193052301537,297.38150978046843,299.0976831080247,297.35500687982955,298.1593894748195,298.20846824931,299.0646221437801,303.52906230905796,298.9348107111421,299.8494305549877,298.2252133806669,302.5547001416955,298.5795806198791,298.75707637079466
576,298.45315974183694,298.74811211022484,298.8971821388117,298.41090316110643,298.8349149784072,298.12963375929786,297.97629213565284,298.3178898668359,298.816477339006,301.72454947219427,297.62021811410665,298.8978043972875,297.8838807717579,298.53718371761335,298.7027293406391,299.49440556542646,303.5231915456995,299.4309383902043,300.0555252351536,298.2092984021511,302.7872206644245,298.82483488315256,299.4207991229752
577,299.0216213822183,299.09571150466746,299.0397096237493,298.9364569186858,299.08296747159756,298.5438912799742,298.4022064774149,298.6435745346597,299.02992656944843,301.73793036528036,297.96138235428594,299.0416706598982,298.3971412014993,299.0168594251749,299.34004419281524,300.0407598983791,303.43464090126895,300.1246339920304,300.33602620701663,298.44078372897724,303.0742270213194,299.47765869332176,300.0225671848333
578,299.55420223902775,299.64444090544026,299.38292415186476,299.46064750944157,299.61476066835513,299.1314903324096,298.9049486128302,299.04341240539355,299.3952886663633,301.83710236583903,298.54284660899464,299.38449090677454,299.09302739200984,299.59713022937717,299.940112669638,300.67309712420973,303.3600246695775,300.8930211676439,300.78843302366846,299.0523169461149,303.31607846685074,300.4001403421252,300.5169824428768
579,299.9948876351211,300.0236221275831,299.86748924576153,299.8778876276954,300.1788159438568,299.5498995827163,299.3248939550933,299.414651815832,299.84062493647474,301.99765507855597,298.93823618714237,299.4314263030317,299.4050637726497,300.12898537424735,300.438531000181,301.26054634798135,303.1511035307977,301.42607829589633,301.23346313603344,299.43528269832444,303.51617325147686,300.75868076556594,300.74578754254685
580,300.195891598979,300.2316762470129,300.17562671852767,300.0534161561737,300.5491838994474,299.88070480658286,299.55016675480795,299.6844789879258,300.1634758531349,301.87557501037526,299.18908746382624,299.1868321830438,299.7879846204892,300.5256327816083,300.7711680722977,301.6290575460547,302.4580269447257,301.7955481034429,301.5908843091219,299.6026967081464,303.5925480797809,300.87940789534167,300.87227955581585
581,300.1175327574071,300.0128314715259,300.1529781429486,299.9791057964872,300.49027359314874,299.75495593968884,299.37248308148315,299.72365981867074,300.1222882360291,301.2030895102439,298.98809648116,298.5207592896032,299.7547551693254,300.4871869904752,300.85097724571693,301.71456651908244,301.2377505913065,301.92952066260005,301.69425623235145,299.25440923921343,303.51839788946455,300.53618269329974,300.06809191728985
582,299.7357027892037,299.4358251776718,299.81855253383156,299.504906773763,300.0822785718912,299.51483899317844,298.7530347036031,299.5581500902344,299.71532084392646,300.06494662083395,298.4984098446701,297.90739006567765,299.40494633123564,300.04458485919366,300.49738837615286,301.48344992916617,299.9385563661428,301.8498030677791,301.4288640342395,298.52136008859316,303.2946479530436,299.6963680869908,298.95780484619087
583,299.29692242141294,298.68925157505834,299.394589067803,298.95560180228136,299.5063886829351,299.1918669773156,298.038009080227,299.25868608911213,299.3203794308979,298.9231831591369,297.8950475398878,297.29572079078093,298.8395356107448,299.5550371048136,299.99455616468146,301.13061332457505,299.2197970008985,301.62292220592934,301.00276204562823,297.97420999770446,302.88475365478286,298.8732496377677,298.19789865155394
584,298.85772505176647,298.03573618250476,298.9533362500479,298.44347433908047,299.04286142085385,298.9591993600583,297.58648660374433,298.9303848693821,298.90191044074214,298.21643149029757,297.4176923891478,296.918604064138,298.3367818285794,299.16735885260374,299.52077571887156,300.9019523257495,298.74043968163886,301.4149609059493,300.52586933509536,297.72325082194317,302.52854061158837,298.2887908523074,297.9519331913098
585,298.52729443037924,297.5539976170257,298.7110025176741,298.17244959649116,298.775256533294,298.8051100566173,297.45608397621544,298.6142790265844,298.71989766984444,297.88190144270465,297.1811748455927,296.8064937562743,298.1639935074611,298.99529797702417,299.1937921383455,300.7431307300781,298.6209076108142,301.30808237313903,300.28488470643117,297.95471064232436,302.21998082072287,298.23910215652194,298.05380315287067
586,298.261334757239,297.36785676622725,298.5166110995822,298.13426745787547,298.7656717362992,298.796661305237,297.64384084230454,298.3740726031652,298.55189096815917,297.670190662063,297.29942585958804,296.94471897384744,298.28590672988844,298.9118319904504,299.0865215978234,300.8172741785884,298.5458832455875,301.357517687943,300.1705909068264,298.26910321529044,301.9490118150715,298.28507706992366,297.9039144301266
587,298.12032421612497,297.2780213501183,298.470387286746,298.3339279058167,298.76048739285665,298.842949347498,297.8795944676069,298.31546845180236,298.58775320651984,297.48566713722795,297.64854277943874,297.4944196495796,298.7273648210816,298.9963345599328,299.19564129708203,300.89327937952504,298.940566426726,301.36302270436096,300.17882859847987,298.7479648320577,301.5880322054981,298.48832111899065,298.0167338348901
588,298.18646979277725,297.5192093474231,298.52831019860383,298.6794122629746,298.8575309455198,298.89113242868046,298.2070587071499,298.3868230550859,298.7264401191793,297.54812333388935,298.18345200931805,298.11190463928557,299.2259228976689,299.40974679082206,299.54734536942505,301.17876780521715,299.3551905159744,301.48460688598124,300.3124740130802,299.560111460024,301.4766332389401,298.9112826372198,298.49844319870954
589,298.6105702918514,297.8868405666073,298.9207132530997,299.1600859314735,299.1578379317087,299.09002768603045,298.55788280360497,298.5854801737585,299.0007783193958,297.84855617697355,298.8034820248247,299.0265939724625,299.87546831668743,300.01248471433433,300.03589465698076,301.6191402832906,299.9609027758899,301.7116708571354,300.611259296038,300.2188029584037,301.6877386551295,299.45754706192196,299.33068352386965
590,299.29743128935576,298.6302868365151,299.54427333131326,299.780695578922,299.80654438840526,299.5260660295881,299.02275151629516,298.8408779245892,299.3832985301495,298.25345161183094,299.4475420497275,299.70934583381637,300.45589702360746,300.76251498857164,300.5348429241421,302.102693483187,300.57707607443325,302.17424585771647,301.13705448028423,300.8564905754601,302.1666365562778,300.03211948864003,300.09634424341806
591,299.8755728437391,299.1789979598414,300.1016641641827,300.3781266542197,300.41610168893357,300.08108897049283,299.55581512091726,299.15323057164727,299.7277029572713,298.52023736671185,299.99735160728113,300.20954688551484,300.9472817256772,301.3090724207855,300.974699042265,302.60144842330664,300.8403301125506,302.6364692544994,301.62831894642835,301.1628440758934,302.1893698095576,300.49285891227265,300.5891669667929
592,300.192564427155,299.5556391587982,300.39258865133297,300.74036477480075,300.88215301900556,300.4289641120497,299.9612583023397,299.3921727186394,299.95337500096133,298.6259847669414,300.30360888483943,300.31191263208626,301.220901307607,301.70271502643135,301.2884692577367,302.83127941637025,300.7923005658792,302.9814584647797,301.981390507093,301.4356290750198,301.5281883873103,300.8364172442331,300.8619334163578
593,300.0861285534034,299.3394206555003,300.38874379508303,300.71356940684444,300.93369920082426,300.4233897174609,299.98986723717877,299.1976282450412,299.87419890213033,298.3835846742824,300.35922143320937,300.1386170622346,301.21785215857403,301.7914982776353,301.2564372288573,302.8708154815211,300.08702687008457,303.1284119530016,301.783823960014,301.47912172254456,300.1896847587541,300.84238599706714,300.8008377389646
594,299.7940379130308,298.8905927986002,300.1982919219429,300.4434463422039,300.8206581931365,300.23722959897447,299.6962890907817,298.5321467405832,299.3895292370874,297.68886196270597,300.2013061713128,299.54518669546695,300.97870469004266,301.7502596342603,300.8935550306395,302.58163564574267,298.9750711994789,303.1286654758226,301.0142566496599,301.13010298117416,298.5827748298454,300.2988116328208,300.333886489303
595,299.46501862622205,298.2864556550116,299.9885042419251,300.19398049857676,300.58006605103304,300.01585448654026,299.25682236578353,297.6530062288335,298.6211999553574,296.8626928162551,300.0174192481914,298.8956813523409,300.52303640147875,301.6765254239718,300.3262027492721,302.29033532709747,298.0647561141418,303.1667399633571,300.19339401989515,300.8245320534474,297.7379983199055,299.56601158636664,299.63756967896444
596,299.1313911362316,297.83660306813204,299.85916387330593,300.0597428112357,300.3547713374496,299.9547460428188,298.89432797808144,296.9881309851366,297.88837594929663,296.2215125500581,299.8726407747151,298.1352011295817,299.9861852752545,301.67376657822234,299.80399625152256,302.1214067663623,297.6196138693469,303.22368578129334,299.5570203194857,300.4576741930628,297.4656339215609,298.88400378690403,299.1602059499461
597,298.9695842929553,297.57100444241973,299.8391481777758,300.0359495621537,300.15469112396204,299.9247879850564,298.62744311749685,296.7255497099246,297.50197451474554,296.0710381827564,299.8531731316618,297.8182685714632,299.48488093165685,301.67942357753157,299.5949847490601,302.1318009200602,297.6877221225722,303.3466228649116,299.3911361767827,300.2537526673472,297.74977973040365,298.6831338126618,299.1171381586216
598,298.8775733223647,297.502630851915,299.8809631108973,300.0527932420971,299.9751607845931,299.9611949390224,298.48382473076214,296.8306787182274,297.54224428970315,296.081350804794,299.90676616962674,297.6449091258058,299.1280984018824,301.6500283426241,299.6667633567492,302.25132236249374,297.86350893240495,303.41222286590886,299.3097074705915,300.14535369795107,297.8475353176453,298.7333051303406,299.3750349880324
599,298.93579326912305,297.5935676979479,299.87664836158007,299.9426419806396,299.7250832585196,299.9056683415142,298.45242684925506,297.16754325751043,297.70914993166735,296.3214476113041,299.97275942474715,297.8900738870146,298.98226188343216,301.60300339243315,299.89893679454394,302.32320651340234,298.18465148550973,303.3642538429962,299.29669280236345,300.2307731080903,298.0771345394826,299.10262492010975,299.6584216769248
600,299.0348163064694,298.009783016736,299.8320030333075,299.7496995756712,299.5761546061793,299.9833962252951,298.6097726451666,297.62686286151796,297.9501861969516,296.55909072967137,300.10416325653057,298.2209356376255,299.24409967217645,301.67449924362023,300.0827667682479,302.41205811410555,298.89703284393,303.23197101378787,299.3981524592629,300.44036764143135,298.3725592624049,299.60317334814494,299.925344404153
