Experiment,piControl,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,ssp126,ssp126,ssp126,ssp245,ssp245,ssp245,ssp370,ssp370,ssp370,ssp585,ssp585,ssp585
274,296.8065101220012,,,,,,,,,,,,,,,,,,,,,,
275,297.4672129141717,,,,,,,,,,,,,,,,,,,,,,
276,297.9029272977974,,,,,,,,,,,,,,,,,,,,,,
277,298.484759796329,,,,,,,,,,,,,,,,,,,,,,
278,298.84613903371786,,,,,,,,,,,,,,,,,,,,,,
279,299.14367630636497,,,,,,,,,,,,,,,,,,,,,,
280,299.25248025317273,,,,,,,,,,,,,,,,,,,,,,
281,300.2432104158377,,,,,,,,,,,,,,,,,,,,,,
282,296.81132410038003,,,,,,,,,,,,,,,,,,,,,,
283,297.21760609466213,,,,,,,,,,,,,,,,,,,,,,
284,297.64804021370816,,,,,,,,,,,,,,,,,,,,,,
285,298.4213590546374,,,,,,,,,,,,,,,,,,,,,,
286,298.6298588013533,,,,,,,,,,,,,,,,,,,,,,
287,298.1768922539646,,,,,,,,,,,,,,,,,,,,,,
288,299.8311215413591,,,,,,,,,,,,,,,,,,,,,,
289,301.68982475183356,,,,,,,,,,,,,,,,,,,,,,
290,296.81058902453157,,,,,,,,,,,,,,,,,,,,,,
291,297.0217438360214,,,,,,,,,,,,,,,,,,,,,,
292,298.1978149491803,,,,,,,,,,,,,,,,,,,,,,
293,297.9286709090688,,,,,,,,,,,,,,,,,,,,,,
294,298.08808409493435,,,,,,,,,,,,,,,,,,,,,,
295,297.87850687912936,,,,,,,,,,,,,,,,,,,,,,
296,298.0571549461714,,,,,,,,,,,,,,,,,,,,,,
297,297.64873807479336,,,,,,,,,,,,,,,,,,,,,,
298,298.73411740138835,,,,,,,,,,,,,,,,,,,,,,
299,299.5488181472854,,,,,,,,,,,,,,,,,,,,,,
300,301.98547373344536,,,,,,,,,,,,,,,,,,,,,,
301,296.4102779532285,,,,,,,,,,,,,,,,,,,,,,
302,297.32635595197047,,,,,,,,,,,,,,,,,,,,,,
303,297.2466022022878,,,,,,,,,,,,,,,,,,,,,,
304,297.9558587396516,,,,,,,,,,,,,,,,,,,,,,
305,298.6682537622805,,,,,,,,,,,,,,,,,,,,,,
306,299.1439393175463,,,,,,,,,,,,,,,,,,,,,,
307,300.06900893221376,,,,,,,,,,,,,,,,,,,,,,
308,297.53334700804425,,,,,,,,,,,,,,,,,,,,,,
309,297.827108860438,,,,,,,,,,,,,,,,,,,,,,
310,299.47933701983044,,,,,,,,,,,,,,,,,,,,,,
311,298.5753072641165,,,,,,,,,,,,,,,,,,,,,,
312,297.94167733896427,,,,,,,,,,,,,,,,,,,,,,
313,297.53709303905845,,,,,,,,,,,,,,,,,,,,,,
314,298.10769565350085,,,,,,,,,,,,,,,,,,,,,,
315,296.9125644542219,,,,,,,,,,,,,,,,,,,,,,
316,297.49002669618295,,,,,,,,,,,,,,,,,,,,,,
317,298.2046049550659,,,,,,,,,,,,,,,,,,,,,,
318,297.71163614232324,,,,,,,,,,,,,,,,,,,,,,
319,297.7635920473072,,,,,,,,,,,,,,,,,,,,,,
320,298.49660780546037,,,,,,,,,,,,,,,,,,,,,,
321,298.5903686754896,,,,,,,,,,,,,,,,,,,,,,
322,298.10388115299935,,,,,,,,,,,,,,,,,,,,,,
323,298.4115242012555,,,,,,,,,,,,,,,,,,,,,,
324,298.6353364834494,,,,,,,,,,,,,,,,,,,,,,
325,297.98922701946196,,,,,,,,,,,,,,,,,,,,,,
326,297.3027582302042,,,,,,,,,,,,,,,,,,,,,,
327,297.96451794982335,,,,,,,,,,,,,,,,,,,,,,
328,298.694256918154,,,,,,,,,,,,,,,,,,,,,,
329,298.4479653673052,,,,,,,,,,,,,,,,,,,,,,
330,297.46897173924845,,,,,,,,,,,,,,,,,,,,,,
331,298.05952324454535,,,,,,,,,,,,,,,,,,,,,,
332,299.32962109995236,,,,,,,,,,,,,,,,,,,,,,
333,301.63531127879764,,,,,,,,,,,,,,,,,,,,,,
334,296.92533891267936,,,,,,,,,,,,,,,,,,,,,,
335,296.9519423298278,,,,,,,,,,,,,,,,,,,,,,
336,297.6991923380054,,,,,,,,,,,,,,,,,,,,,,
337,298.395701275168,,,,,,,,,,,,,,,,,,,,,,
338,299.7548220051921,,,,,,,,,,,,,,,,,,,,,,
339,297.91418441007914,,,,,,,,,,,,,,,,,,,,,,
340,297.68753119462934,,,,,,,,,,,,,,,,,,,,,,
341,299.6611947142567,,,,,,,,,,,,,,,,,,,,,,
342,301.16316848534467,,,,,,,,,,,,,,,,,,,,,,
343,297.1795160671223,,,,,,,,,,,,,,,,,,,,,,
344,296.7680236995981,,,,,,,,,,,,,,,,,,,,,,
345,297.5836264508295,,,,,,,,,,,,,,,,,,,,,,
346,298.48797584460044,,,,,,,,,,,,,,,,,,,,,,
347,298.79458974107746,,,,,,,,,,,,,,,,,,,,,,
348,298.0867416910462,,,,,,,,,,,,,,,,,,,,,,
349,297.98631251641376,,,,,,,,,,,,,,,,,,,,,,
350,297.6021779295013,,,,,,,,,,,,,,,,,,,,,,
351,298.010012588721,,,,,,,,,,,,,,,,,,,,,,
352,298.3056130298168,,,,,,,,,,,,,,,,,,,,,,
353,298.05322669905763,,,,,,,,,,,,,,,,,,,,,,
354,298.25534226696084,,,,,,,,,,,,,,,,,,,,,,
355,297.95355540257924,,,,,,,,,,,,,,,,,,,,,,
356,296.99271654649147,,,,,,,,,,,,,,,,,,,,,,
357,297.60107157974926,,,,,,,,,,,,,,,,,,,,,,
358,299.2479961774837,,,,,,,,,,,,,,,,,,,,,,
359,298.5911978349732,,,,,,,,,,,,,,,,,,,,,,
360,297.9343061029638,,,,,,,,,,,,,,,,,,,,,,
361,297.7585955007176,,,,,,,,,,,,,,,,,,,,,,
362,298.1285583942751,,,,,,,,,,,,,,,,,,,,,,
363,298.0105953277964,,,,,,,,,,,,,,,,,,,,,,
364,298.24868235739933,,,,,,,,,,,,,,,,,,,,,,
365,298.4573993058928,,,,,,,,,,,,,,,,,,,,,,
366,297.3765275720128,,,,,,,,,,,,,,,,,,,,,,
367,298.71127955269077,,,,,,,,,,,,,,,,,,,,,,
368,298.99539437055336,,,,,,,,,,,,,,,,,,,,,,
369,300.5626603089842,,,,,,,,,,,,,,,,,,,,,,
370,297.64660147015326,,,,,,,,,,,,,,,,,,,,,,
371,297.35451560059,,,,,,,,,,,,,,,,,,,,,,
372,298.38266464496377,,,,,,,,,,,,,,,,,,,,,,
373,296.91022482635896,,,,,,,,,,,,,,,,,,,,,,
374,297.89129113108174,,,,,,,,,,,,,,,,,,,,,,
375,297.5323558595705,,,,,,,,,,,,,,,,,,,,,,
376,298.5639216567344,,,,,,,,,,,,,,,,,,,,,,
377,298.5814257580383,,,,,,,,,,,,,,,,,,,,,,
378,298.5829977743036,,,,,,,,,,,,,,,,,,,,,,
379,298.8297743760695,,,,,,,,,,,,,,,,,,,,,,
380,297.7936301702553,,,,,,,,,,,,,,,,,,,,,,
381,298.2804975259824,,,,,,,,,,,,,,,,,,,,,,
382,299.94422498051864,,,,,,,,,,,,,,,,,,,,,,
383,298.37319375955,,,,,,,,,,,,,,,,,,,,,,
384,298.5693954942987,,,,,,,,,,,,,,,,,,,,,,
385,298.5587770897715,,,,,,,,,,,,,,,,,,,,,,
386,298.41707845662546,,,,,,,,,,,,,,,,,,,,,,
387,297.7853390694507,,,,,,,,,,,,,,,,,,,,,,
388,298.4610511570094,,,,,,,,,,,,,,,,,,,,,,
389,297.4082109092113,,,,,,,,,,,,,,,,,,,,,,
390,297.9554225593449,,,,,,,,,,,,,,,,,,,,,,
391,298.0788739254454,,,,,,,,,,,,,,,,,,,,,,
392,299.07427392705944,,,,,,,,,,,,,,,,,,,,,,
393,298.1243611345728,,,,,,,,,,,,,,,,,,,,,,
394,297.3836633854001,,,,,,,,,,,,,,,,,,,,,,
395,297.35086083446845,,,,,,,,,,,,,,,,,,,,,,
396,297.54449757391154,,,,,,,,,,,,,,,,,,,,,,
397,298.3584267633152,,,,,,,,,,,,,,,,,,,,,,
398,297.77883371111767,,,,,,,,,,,,,,,,,,,,,,
399,297.7665962465807,,,,,,,,,,,,,,,,,,,,,,
400,298.7684210693639,,,,,,,,,,,,,,,,,,,,,,
401,299.00894785784993,,,,,,,,,,,,,,,,,,,,,,
402,298.39986634053616,,,,,,,,,,,,,,,,,,,,,,
403,298.10562419953936,,,,,,,,,,,,,,,,,,,,,,
404,297.4310424422645,,,,,,,,,,,,,,,,,,,,,,
405,297.573571398969,,,,,,,,,,,,,,,,,,,,,,
406,297.7393858781979,,,,,,,,,,,,,,,,,,,,,,
407,297.7797632887837,,,,,,,,,,,,,,,,,,,,,,
408,297.9161877688129,,,,,,,,,,,,,,,,,,,,,,
409,299.38148789766916,,,,,,,,,,,,,,,,,,,,,,
410,299.14087728146507,,,,,,,,,,,,,,,,,,,,,,
411,298.8657999619442,,,,,,,,,,,,,,,,,,,,,,
412,297.2980424156115,,,,,,,,,,,,,,,,,,,,,,
413,298.3476448986241,,,,,,,,,,,,,,,,,,,,,,
414,298.2336573768582,,,,,,,,,,,,,,,,,,,,,,
415,299.1383357560928,,,,,,,,,,,,,,,,,,,,,,
416,299.340934258676,,,,,,,,,,,,,,,,,,,,,,
417,298.0580279205345,,,,,,,,,,,,,,,,,,,,,,
418,297.2405855911571,,,,,,,,,,,,,,,,,,,,,,
419,297.62926415186286,,,,,,,,,,,,,,,,,,,,,,
420,298.4334726725428,,,,,,,,,,,,,,,,,,,,,,
421,298.2996662983019,,,,,,,,,,,,,,,,,,,,,,
422,297.54181792427147,,,,,,,,,,,,,,,,,,,,,,
423,297.7478554461209,,,,,,,,,,,,,,,,,,,,,,
424,298.54922413512435,,,,,,,,,,,,,,,,,,,,,,
425,299.63201975158,,,,,,,,,,,,,,,,,,,,,,
426,298.29059037747055,,,,,,,,,,,,,,,,,,,,,,
427,297.6142056261863,,,,,,,,,,,,,,,,,,,,,,
428,298.0793311667837,,,,,,,,,,,,,,,,,,,,,,
429,297.52080634990085,,,,,,,,,,,,,,,,,,,,,,
430,298.2322014781086,,,,,,,,,,,,,,,,,,,,,,
431,298.5149395222101,,,,,,,,,,,,,,,,,,,,,,
432,297.98913458780174,,,,,,,,,,,,,,,,,,,,,,
433,297.8204702071069,,,,,,,,,,,,,,,,,,,,,,
434,298.212080367856,,,,,,,,,,,,,,,,,,,,,,
435,298.3765708149675,,,,,,,,,,,,,,,,,,,,,,
436,299.38947611361834,,,,,,,,,,,,,,,,,,,,,,
437,300.7772216083574,,,,,,,,,,,,,,,,,,,,,,
438,296.6644773096695,,,,,,,,,,,,,,,,,,,,,,
439,297.11204059917753,,,,,,,,,,,,,,,,,,,,,,
440,297.7223085223562,,,,,,,,,,,,,,,,,,,,,,
441,297.77458841715884,,,,,,,,,,,,,,,,,,,,,,
442,297.7828256839968,,,,,,,,,,,,,,,,,,,,,,
443,298.60663885342836,,,,,,,,,,,,,,,,,,,,,,
444,299.12278540136833,,,,,,,,,,,,,,,,,,,,,,
445,298.1041223492507,,,,,,,,,,,,,,,,,,,,,,
446,299.1263890489809,,,,,,,,,,,,,,,,,,,,,,
447,298.1848527456184,,,,,,,,,,,,,,,,,,,,,,
448,297.69749738993,,,,,,,,,,,,,,,,,,,,,,
449,298.05842443958113,,,,,,,,,,,,,,,,,,,,,,
450,298.74858230426474,,,,,,,,,,,,,,,,,,,,,,
451,297.3845767642069,,,,,,,,,,,,,,,,,,,,,,
452,298.02230353219534,,,,,,,,,,,,,,,,,,,,,,
453,298.383188532861,,,,,,,,,,,,,,,,,,,,,,
454,298.1973906450669,,,,,,,,,,,,,,,,,,,,,,
455,298.42965667835955,,,,,,,,,,,,,,,,,,,,,,
456,298.84095581280195,,,,,,,,,,,,,,,,,,,,,,
457,298.2768464443637,,,,,,,,,,,,,,,,,,,,,,
458,298.4421633526362,,,,,,,,,,,,,,,,,,,,,,
459,298.11765410350836,,,,,,,,,,,,,,,,,,,,,,
460,297.6881617738725,,,,,,,,,,,,,,,,,,,,,,
461,298.1910853622957,,,,,,,,,,,,,,,,,,,,,,
462,299.09530618660483,,,,,,,,,,,,,,,,,,,,,,
463,302.0945897220101,,,,,,,,,,,,,,,,,,,,,,
464,297.0079269784769,,,,,,,,,,,,,,,,,,,,,,
465,297.1289100133028,,,,,,,,,,,,,,,,,,,,,,
466,297.244205085238,,,,,,,,,,,,,,,,,,,,,,
467,297.74519595566704,,,,,,,,,,,,,,,,,,,,,,
468,298.5984227314405,,,,,,,,,,,,,,,,,,,,,,
469,299.54995298449853,,,,,,,,,,,,,,,,,,,,,,
470,298.5753615939375,,,,,,,,,,,,,,,,,,,,,,
471,299.25118816731884,,,,,,,,,,,,,,,,,,,,,,
472,297.9345754558303,,,,,,,,,,,,,,,,,,,,,,
473,297.3905346838965,,,,,,,,,,,,,,,,,,,,,,
474,299.0150290375033,,,,,,,,,,,,,,,,,,,,,,
475,298.4835132886454,,,,,,,,,,,,,,,,,,,,,,
476,296.98316148411226,,,,,,,,,,,,,,,,,,,,,,
477,298.21687604232534,,,,,,,,,,,,,,,,,,,,,,
478,299.44213689537787,,,,,,,,,,,,,,,,,,,,,,
479,299.3266952037433,,,,,,,,,,,,,,,,,,,,,,
480,296.6056125826928,,,,,,,,,,,,,,,,,,,,,,
481,298.30341262946337,,,,,,,,,,,,,,,,,,,,,,
482,297.8924113194971,,,,,,,,,,,,,,,,,,,,,,
483,297.52622931020557,,,,,,,,,,,,,,,,,,,,,,
484,297.9549331647429,,,,,,,,,,,,,,,,,,,,,,
485,299.3199016509641,,,,,,,,,,,,,,,,,,,,,,
486,299.8048605950056,,,,,,,,,,,,,,,,,,,,,,
487,297.9220054062517,,,,,,,,,,,,,,,,,,,,,,
488,297.5427395808069,,,,,,,,,,,,,,,,,,,,,,
489,297.7966770851377,,,,,,,,,,,,,,,,,,,,,,
490,298.07642985665325,,,,,,,,,,,,,,,,,,,,,,
491,298.41713666738366,,,,,,,,,,,,,,,,,,,,,,
492,298.00213892865935,,,,,,,,,,,,,,,,,,,,,,
493,298.81976316806566,,,,,,,,,,,,,,,,,,,,,,
494,297.59406128719417,,,,,,,,,,,,,,,,,,,,,,
495,296.974314434052,,,,,,,,,,,,,,,,,,,,,,
496,297.9335394948849,,,,,,,,,,,,,,,,,,,,,,
497,298.6885177223448,,,,,,,,,,,,,,,,,,,,,,
498,297.96383833222745,,,,,,,,,,,,,,,,,,,,,,
499,297.48617190108956,,,,,,,,,,,,,,,,,,,,,,
500,298.25461028912855,,,,,,,,,,,,,,,,,,,,,,
501,299.7438156913447,,,,,,,,,,,,,,,,,,,,,,
502,299.51496350398014,,,,,,,,,,,,,,,,,,,,,,
503,297.9769010952503,,,,,,,,,,,,,,,,,,,,,,
504,296.90885402112457,,,,,,,,,,,,,,,,,,,,,,
505,298.0024814014862,,,,,,,,,,,,,,,,,,,,,,
506,298.0590671218818,,,,,,,,,,,,,,,,,,,,,,
507,298.1718835650277,,,,,,,,,,,,,,,,,,,,,,
508,299.29169551558556,,,,,,,,,,,,,,,,,,,,,,
509,298.43216719665,,,,,,,,,,,,,,,,,,,,,,
510,298.2107698896839,,,,,,,,,,,,,,,,,,,,,,
511,297.66954668007094,,,,,,,,,,,,,,,,,,,,,,
512,298.151986582446,,,,,,,,,,,,,,,,,,,,,,
513,298.23660653316836,,,,,,,,,,,,,,,,,,,,,,
514,298.6208807660178,,,,,,,,,,,,,,,,,,,,,,
515,298.6908250203153,,,,,,,,,,,,,,,,,,,,,,
516,297.65369687563066,,,,,,,,,,,,,,,,,,,,,,
517,297.6295889774906,,,,,,,,,,,,,,,,,,,,,,
518,297.9779789943081,,,,,,,,,,,,,,,,,,,,,,
519,298.81226051325956,,,,,,,,,,,,,,,,,,,,,,
520,298.4803677423789,,,,,,,,,,,,,,,,,,,,,,
521,298.15865526889206,,,,,,,,,,,,,,,,,,,,,,
522,297.196996324022,,,,,,,,,,,,,,,,,,,,,,
523,297.86443020587404,,,,,,,,,,,,,,,,,,,,,,
524,298.5273342938323,,,,,,,,,,,,,,,,,,,,,,
525,299.0867146571177,,,,,,,,,,,,,,,,,,,,,,
526,298.10732284239316,,,,,,,,,,,,,,,,,,,,,,
527,297.71357785392667,,,,,,,,,,,,,,,,,,,,,,
528,297.8196324417395,,,,,,,,,,,,,,,,,,,,,,
529,298.3345200071908,,,,,,,,,,,,,,,,,,,,,,
530,297.98676661587933,,,,,,,,,,,,,,,,,,,,,,
531,297.76004772292305,,,,,,,,,,,,,,,,,,,,,,
532,297.8178554482372,,,,,,,,,,,,,,,,,,,,,,
533,298.9480926134311,,,,,,,,,,,,,,,,,,,,,,
534,298.0998957799938,,,,,,,,,,,,,,,,,,,,,,
535,298.740076700062,,,,,,,,,,,,,,,,,,,,,,
536,298.5341295680692,,,,,,,,,,,,,,,,,,,,,,
537,297.8953241692222,,,,,,,,,,,,,,,,,,,,,,
538,298.4063027875543,,,,,,,,,,,,,,,,,,,,,,
539,298.977252766698,,,,,,,,,,,,,,,,,,,,,,
540,298.19329695700463,,,,,,,,,,,,,,,,,,,,,,
541,297.72838546081533,,,,,,,,,,,,,,,,,,,,,,
542,297.5759321709,,,,,,,,,,,,,,,,,,,,,,
543,298.9823223369834,,,,,,,,,,,,,,,,,,,,,,
544,299.7993912290506,,,,,,,,,,,,,,,,,,,,,,
545,298.40939130289007,,,,,,,,,,,,,,,,,,,,,,
546,297.34669743836207,,,,,,,,,,,,,,,,,,,,,,
547,298.51601148616675,,,,,,,,,,,,,,,,,,,,,,
548,299.6036317081853,,,,,,,,,,,,,,,,,,,,,,
549,301.0940234034735,,,,,,,,,,,,,,,,,,,,,,
550,297.8097905270999,,,,,,,,,,,,,,,,,,,,,,
551,297.0517938083843,,,,,,,,,,,,,,,,,,,,,,
552,298.20184627430336,,,,,,,,,,,,,,,,,,,,,,
553,297.32500873624514,,,,,,,,,,,,,,,,,,,,,,
554,298.2822214739239,,,,,,,,,,,,,,,,,,,,,,
555,298.38987863000074,,,,,,,,,,,,,,,,,,,,,,
556,297.7252129763175,,,,,,,,,,,,,,,,,,,,,,
557,299.1280195706306,,,,,,,,,,,,,,,,,,,,,,
558,301.02582769635615,,,,,,,,,,,,,,,,,,,,,,
559,298.0269071857386,,,,,,,,,,,,,,,,,,,,,,
560,297.46840985331363,,,,,,,,,,,,,,,,,,,,,,
561,298.0311575245268,,,,,,,,,,,,,,,,,,,,,,
562,298.7988687050669,,,,,,,,,,,,,,,,,,,,,,
563,298.6796898121347,,,,,,,,,,,,,,,,,,,,,,
564,297.8091153676309,,,,,,,,,,,,,,,,,,,,,,
565,297.95211438588814,,,,,,,,,,,,,,,,,,,,,,
566,297.15715509913724,,,,,,,,,,,,,,,,,,,,,,
567,298.22358336406836,,,,,,,,,,,,,,,,,,,,,,
568,298.37612276769136,,,,,,,,,,,,,,,,,,,,,,
569,297.9089992572802,,,,,,,,,,,,,,,,,,,,,,
570,297.9951905969768,,,,,,,,,,,,,,,,,,,,,,
571,298.05978814410366,,,,,,,,,,,,,,,,,,,,,,
572,297.834618913284,,,,,,,,,,,,,,,,,,,,,,
573,298.84648279911136,,,,,,,,,,,,,,,,,,,,,,
574,298.0559337019511,,,,,,,,,,,,,,,,,,,,,,
575,298.1003733095425,,,,,,,,,,,,,,,,,,,,,,
576,299.45849514153014,,,,,,,,,,,,,,,,,,,,,,
577,299.8869587386517,,,,,,,,,,,,,,,,,,,,,,
578,297.72127740036075,,,,,,,,,,,,,,,,,,,,,,
579,298.43195987059374,,,,,,,,,,,,,,,,,,,,,,
580,298.25596668255895,,,,,,,,,,,,,,,,,,,,,,
581,298.99141382786803,,,,,,,,,,,,,,,,,,,,,,
582,297.666146676275,,,,,,,,,,,,,,,,,,,,,,
583,297.705191370537,,,,,,,,,,,,,,,,,,,,,,
584,298.0236732486209,,,,,,,,,,,,,,,,,,,,,,
585,298.0075848570361,,,,,,,,,,,,,,,,,,,,,,
586,298.30107352392974,,,,,,,,,,,,,,,,,,,,,,
587,299.44827285676536,,,,,,,,,,,,,,,,,,,,,,
588,301.34544595941514,,,,,,,,,,,,,,,,,,,,,,
589,296.9219611377234,,,,,,,,,,,,,,,,,,,,,,
590,297.1015164912369,,,,,,,,,,,,,,,,,,,,,,
591,298.0241389826756,,,,,,,,,,,,,,,,,,,,,,
592,297.8522012082695,,,,,,,,,,,,,,,,,,,,,,
593,298.64476934691135,,,,,,,,,,,,,,,,,,,,,,
594,299.7799832242443,,,,,,,,,,,,,,,,,,,,,,
595,298.14050468858323,,,,,,,,,,,,,,,,,,,,,,
596,296.9613926153199,,,,,,,,,,,,,,,,,,,,,,
597,297.84520963404356,,,,,,,,,,,,,,,,,,,,,,
598,298.14159345779166,,,,,,,,,,,,,,,,,,,,,,
599,298.8206470744756,,,,,,,,,,,,,,,,,,,,,,
600,297.80605302619404,,,,,,,,,,,,,,,,,,,,,,
601,298.25863285362607,,,,,,,,,,,,,,,,,,,,,,
602,298.7076351711375,,,,,,,,,,,,,,,,,,,,,,
603,299.19350104806404,,,,,,,,,,,,,,,,,,,,,,
604,298.3389750797983,,,,,,,,,,,,,,,,,,,,,,
605,298.2083625724861,,,,,,,,,,,,,,,,,,,,,,
606,298.4599543239893,,,,,,,,,,,,,,,,,,,,,,
607,297.6633643468376,,,,,,,,,,,,,,,,,,,,,,
608,298.2835250481537,,,,,,,,,,,,,,,,,,,,,,
609,298.1829752371409,,,,,,,,,,,,,,,,,,,,,,
610,298.29341802135053,,,,,,,,,,,,,,,,,,,,,,
611,298.1001254054558,,,,,,,,,,,,,,,,,,,,,,
612,299.15088928764516,,,,,,,,,,,,,,,,,,,,,,
613,298.71284667715713,,,,,,,,,,,,,,,,,,,,,,
614,298.3093142783238,,,,,,,,,,,,,,,,,,,,,,
615,298.0349389364746,,,,,,,,,,,,,,,,,,,,,,
616,297.65045263319695,,,,,,,,,,,,,,,,,,,,,,
617,298.09796865424227,,,,,,,,,,,,,,,,,,,,,,
618,298.2833812699194,,,,,,,,,,,,,,,,,,,,,,
619,298.17017874211547,,,,,,,,,,,,,,,,,,,,,,
620,298.06478222875785,,,,,,,,,,,,,,,,,,,,,,
621,298.1477789500846,,,,,,,,,,,,,,,,,,,,,,
622,298.921756387053,,,,,,,,,,,,,,,,,,,,,,
623,298.08887001425387,,,,,,,,,,,,,,,,,,,,,,
624,298.1523320371368,,,,,,,,,,,,,,,,,,,,,,
625,299.0217629719308,,,,,,,,,,,,,,,,,,,,,,
626,298.93073522774716,,,,,,,,,,,,,,,,,,,,,,
627,298.2426218345415,,,,,,,,,,,,,,,,,,,,,,
628,297.4866078426483,,,,,,,,,,,,,,,,,,,,,,
629,297.58951547660496,,,,,,,,,,,,,,,,,,,,,,
630,298.38375453748245,,,,,,,,,,,,,,,,,,,,,,
631,299.6289883444267,,,,,,,,,,,,,,,,,,,,,,
632,298.9547154846005,,,,,,,,,,,,,,,,,,,,,,
633,297.3934072703018,,,,,,,,,,,,,,,,,,,,,,
634,297.72682673385793,,,,,,,,,,,,,,,,,,,,,,
635,298.477236456246,,,,,,,,,,,,,,,,,,,,,,
636,298.47498695391295,,,,,,,,,,,,,,,,,,,,,,
637,298.4271007967338,,,,,,,,,,,,,,,,,,,,,,
638,298.59201967840704,,,,,,,,,,,,,,,,,,,,,,
639,299.18103739004647,,,,,,,,,,,,,,,,,,,,,,
640,297.56174280357556,,,,,,,,,,,,,,,,,,,,,,
641,297.4277481671908,,,,,,,,,,,,,,,,,,,,,,
642,298.6713401433007,,,,,,,,,,,,,,,,,,,,,,
643,299.0170656372241,,,,,,,,,,,,,,,,,,,,,,
644,297.9700246073275,,,,,,,,,,,,,,,,,,,,,,
645,298.37982655808713,,,,,,,,,,,,,,,,,,,,,,
646,298.6285084945994,,,,,,,,,,,,,,,,,,,,,,
647,300.22661128194005,,,,,,,,,,,,,,,,,,,,,,
648,299.51078578145916,,,,,,,,,,,,,,,,,,,,,,
649,298.8443758045518,,,,,,,,,,,,,,,,,,,,,,
650,299.23259486004423,,,,,,,,,,,,,,,,,,,,,,
651,297.49615921679435,,,,,,,,,,,,,,,,,,,,,,
652,297.13133745367423,,,,,,,,,,,,,,,,,,,,,,
653,297.614302517286,,,,,,,,,,,,,,,,,,,,,,
654,297.7427149876078,,,,,,,,,,,,,,,,,,,,,,
655,298.06219270274204,,,,,,,,,,,,,,,,,,,,,,
656,299.14492304931076,,,,,,,,,,,,,,,,,,,,,,
657,299.28017017339647,,,,,,,,,,,,,,,,,,,,,,
658,297.8939518546528,,,,,,,,,,,,,,,,,,,,,,
659,298.680104247961,,,,,,,,,,,,,,,,,,,,,,
660,299.96824121321487,,,,,,,,,,,,,,,,,,,,,,
661,297.38779957297214,,,,,,,,,,,,,,,,,,,,,,
662,297.6494819627136,,,,,,,,,,,,,,,,,,,,,,
663,297.6058670028463,,,,,,,,,,,,,,,,,,,,,,
664,297.7727626791554,,,,,,,,,,,,,,,,,,,,,,
665,298.3311266526826,,,,,,,,,,,,,,,,,,,,,,
666,300.47136693360943,,,,,,,,,,,,,,,,,,,,,,
667,301.1918243120728,,,,,,,,,,,,,,,,,,,,,,
668,297.4159433630799,,,,,,,,,,,,,,,,,,,,,,
669,297.30059878752655,,,,,,,,,,,,,,,,,,,,,,
670,296.894269053248,,,,,,,,,,,,,,,,,,,,,,
671,298.04693319839197,,,,,,,,,,,,,,,,,,,,,,
672,299.08897702744224,,,,,,,,,,,,,,,,,,,,,,
673,300.152247031286,,,,,,,,,,,,,,,,,,,,,,
674,300.7682112833627,,,,,,,,,,,,,,,,,,,,,,
675,297.2807996068055,,,,,,,,,,,,,,,,,,,,,,
676,297.4485995723237,,,,,,,,,,,,,,,,,,,,,,
677,297.5293520087185,,,,,,,,,,,,,,,,,,,,,,
678,297.85720429514316,,,,,,,,,,,,,,,,,,,,,,
679,298.5194480332164,,,,,,,,,,,,,,,,,,,,,,
680,299.0874014760833,,,,,,,,,,,,,,,,,,,,,,
681,301.3464266214987,,,,,,,,,,,,,,,,,,,,,,
682,300.542474091584,,,,,,,,,,,,,,,,,,,,,,
683,296.5005017815434,,,,,,,,,,,,,,,,,,,,,,
684,297.75527232165024,,,,,,,,,,,,,,,,,,,,,,
685,297.74207900138646,,,,,,,,,,,,,,,,,,,,,,
686,298.58806332022044,,,,,,,,,,,,,,,,,,,,,,
687,299.91913790584067,,,,,,,,,,,,,,,,,,,,,,
688,300.20429775840944,,,,,,,,,,,,,,,,,,,,,,
689,298.0613163883309,,,,,,,,,,,,,,,,,,,,,,
690,297.6121154592616,,,,,,,,,,,,,,,,,,,,,,
691,298.7740445751197,,,,,,,,,,,,,,,,,,,,,,
692,299.96369538891645,,,,,,,,,,,,,,,,,,,,,,
693,299.99602796167005,,,,,,,,,,,,,,,,,,,,,,
694,296.9118493639808,,,,,,,,,,,,,,,,,,,,,,
695,297.3132631949663,,,,,,,,,,,,,,,,,,,,,,
696,298.5909154527247,,,,,,,,,,,,,,,,,,,,,,
697,298.3128421015076,,,,,,,,,,,,,,,,,,,,,,
698,298.2316958879282,,,,,,,,,,,,,,,,,,,,,,
699,297.3852202593874,,,,,,,,,,,,,,,,,,,,,,
700,298.27959770514957,,,,,,,,,,,,,,,,,,,,,,
701,297.8877742591305,,,,,,,,,,,,,,,,,,,,,,
702,298.313383855166,,,,,,,,,,,,,,,,,,,,,,
703,298.2965493537582,,,,,,,,,,,,,,,,,,,,,,
704,299.17913042301456,,,,,,,,,,,,,,,,,,,,,,
705,297.81180876274124,,,,,,,,,,,,,,,,,,,,,,
706,297.65276426471274,,,,,,,,,,,,,,,,,,,,,,
707,297.8856373831639,,,,,,,,,,,,,,,,,,,,,,
708,298.29830799042946,,,,,,,,,,,,,,,,,,,,,,
