Experiment,piControl,historical,historical,historical,historical,historical,historical,historical,historical,historical,ssp126,ssp126,ssp126,ssp126,ssp126,ssp245,ssp245,ssp245,ssp245,ssp245,ssp370,ssp370,ssp370,ssp370,ssp370,ssp585,ssp585,ssp585,ssp585,ssp585
56,298.86678477401273,297.55341715632545,298.0832652437977,297.9766345249446,300.3010443100812,299.87741660377986,300.7725946715446,298.5066992918469,299.92298393789116,301.52830773312377,301.54919666123607,302.6154564623942,302.3690173562477,303.15694483543876,301.3062804039127,303.97793939985485,303.05600933679074,302.884207696369,302.39824886066276,302.5800499523386,300.6977733647086,303.7528962080392,303.6927181356665,301.7331625371994,303.207738510486,303.43959385857084,302.3495125022534,305.1434657700706,304.92201631557145,301.8499605541538
57,298.74477289561446,300.04140448685735,299.34679878728554,299.8035198395789,299.2562141607543,300.4096665050194,299.35090685937894,301.64929573357693,297.03890220282733,297.74908370338045,299.0725058473996,300.7495631016165,300.17726664938033,300.9049887760655,300.6122638417678,301.32633700011957,300.3140748605801,301.94031970113,301.9932198831768,303.75088954353083,303.0226317267847,301.6483445739215,302.903631752707,302.7800155634304,302.25531397981825,304.1082787533396,305.04855807241074,302.38645009233306,302.93133520170835,302.3045796188477
58,298.9618597592169,299.17228697992374,298.1997713112006,300.26875015664,297.76373368828627,297.4360461500866,298.64055952119344,298.7137032168163,297.4064793186748,297.57366193582897,300.3861435965761,301.0701761146439,301.5373429146362,300.61666533879037,300.06718059269053,301.619815718039,302.1332189689963,302.1095038419162,300.8749837842854,300.20244287289256,304.105155978564,302.36857198288186,301.58948659882157,302.6211581714061,301.8344000183915,303.81417999047,301.6150341662485,303.3642528515582,303.71528761624745,305.3108065854792
59,298.981816193802,299.0998902053331,298.7042817938349,299.2813416543916,298.5744569112099,297.95462199421553,298.5082361801929,298.02735939094254,299.1074058072888,297.5015393559666,302.6674875494927,301.24960465601725,303.0754563284104,302.0826399174883,301.013521420989,302.33834611940597,303.4621021573773,304.26214947594565,303.372257857547,301.603697392973,301.57871814032904,302.79553476188556,302.73603044233323,301.0890570011048,302.55520252802063,301.70445599722217,301.80732911855586,302.75551880544407,303.0221968276245,302.6841595893172
60,297.65648581774843,298.44688359370224,297.36668661337916,297.4887024480857,299.436721233592,300.27910026375656,297.7093054409881,298.5282927473725,298.2982886697744,299.06141609779587,300.8628621001257,301.3206058641655,300.6793303272115,302.1187072335086,300.8222644604633,301.17550529390263,300.7193726305,301.32549908137275,302.9533300612227,301.00797575592867,301.2619156640878,301.97306078796424,304.57904615315283,302.7941554834267,303.3972420327239,301.31851258868886,304.3187945583186,305.1217709829687,304.4590793651334,302.79994345619986
61,297.83933379360724,297.19836690097407,299.7752590587732,300.46852080239364,299.3359320427833,298.00757920144673,300.60808649842244,298.51255186423936,299.12004771239305,297.55241477421185,300.6344321923054,302.21693451745153,301.5160850347149,302.36584035692664,300.57210843639587,301.66884374038364,301.40653394851023,301.98209369624163,303.94248250110866,302.9458523632473,303.64899579690103,304.5731286207876,300.2808998894057,303.48341042522674,303.49105108188,304.4678184820174,303.95240158200846,302.589351091275,303.40168995999403,302.846855912916
62,300.0455107541591,298.2431520506403,299.3794089138004,299.2771976751646,298.9963118913572,299.18495047224854,297.84230602733635,300.062785474661,299.5566218896341,300.17122511862425,300.21748295853746,302.0533821432162,298.7756111167184,300.08920951692886,301.5269063095275,304.2103020199144,302.1025459734879,301.8530927394957,300.9078356677964,300.08027821951583,302.27391647372883,301.1227067918428,302.54146150606954,303.0257024487103,301.96010346126695,303.0714963612924,301.6061471638559,303.3827486458642,303.71861693796956,302.5219902652013
63,298.3685636239449,299.28258992033983,299.89452844905657,297.5619025877557,300.867469905377,297.77547459618165,297.27561033212993,298.85086847649126,297.5106869513307,298.82387609619286,301.42437146094016,301.37514788384374,301.55102064602244,301.22934307442034,302.5040335510613,301.23165403524644,301.4449531562943,300.38273648227937,301.245312244009,302.2383425287426,303.06751646706124,300.7461088378513,304.5770085648869,302.65766001067817,304.3107488096695,303.65459785035586,303.9139304883134,303.7835631933437,302.54455037460417,303.7183108137989
64,298.98417788093366,300.17873401241513,298.81851291212024,299.5876294796156,297.70299904086056,299.2205111551848,299.0363775438221,298.6106335069538,299.2814176052336,298.3322154863685,302.0526288894114,300.57480810105716,299.33458978243993,302.28311571162817,300.13922655003444,299.7845216366338,301.72837430849177,302.013770015581,302.986441399135,303.8904238981382,302.98825110204854,302.0565431022909,302.65727828322514,302.54536579680604,303.3256410524759,303.7585003725378,305.3722201976428,303.67362654330964,303.6553395729798,304.2246738344566
65,300.1942996878267,299.33905052014944,297.05537262996273,298.0532998257347,298.2238579307975,298.32998390047237,300.56830004790316,298.12933515484605,300.74714309513075,299.8131046080282,301.4646701340389,299.7067573983086,300.6563069882559,300.2068047396104,301.89336189009146,301.60979790258153,303.26768189458943,303.1100951508687,302.8191548433859,301.20813082528707,302.05225028363526,304.676038143972,302.4793023020613,303.5272118566067,302.3388547304885,304.08839720691145,302.1951658738185,305.4011156393971,303.6875422974744,303.3965665619583
66,299.1211365359986,299.4358435062191,298.1213145964094,298.1815434440621,300.3804731304015,300.9239545122592,298.4679941299009,298.8360581169322,297.30439877886766,297.3602096756075,301.0204980276346,302.5952063778109,301.6288313905737,301.65259903105704,301.9107646095864,302.9457858106292,304.4840281025916,303.52922098995435,300.36386347946194,301.7853548198063,304.936121285723,303.35153848808164,301.5233925393364,302.33542783432557,304.158964734921,303.9137252738292,302.94961706098474,301.7832192181605,302.50729188691776,303.42102733132623
67,297.89762416780997,297.32763950816076,301.52863411905025,299.3266880442662,299.1659800822947,300.4985535701669,299.02292013784876,298.8411002158946,297.81093133376584,298.0752065560949,302.40398197137415,301.2821777643058,301.629259755063,301.92733544124826,300.8811256658856,302.91344346835376,300.42158354545325,302.92468808828147,300.10581634520435,303.7688511931777,301.57379020346997,303.10646644273476,303.0101981963364,302.762068009767,302.575166818948,303.33548898984014,305.680749019431,302.5712364462979,304.15924800650356,304.91270211749287
68,297.9623495596605,299.1549225210162,298.3290263861141,298.5390269264374,298.7743278952071,298.77651991631,298.62921182261505,300.3535601287768,297.17134383943255,299.9531881940996,301.67394763905185,301.59371459585,300.89802515249477,301.3046894131597,301.1458604207592,304.0804796981304,302.58959719935365,300.09000261030565,301.8400802491226,303.6999214662922,302.1811806801041,302.97609357319624,305.71775371726153,304.3987634630759,303.8582479810919,302.66593063234274,303.0602882384968,305.30318841457796,304.0996356131693,304.24860121882847
69,297.76992105951757,301.0800209177442,296.36633262027004,298.86348409562794,298.30122995555035,298.5222086787605,298.92281160523413,298.0479264140226,298.2406237350505,298.1940912264101,299.6094378598091,299.64533347239666,300.3735113213841,302.41282363371937,301.45909577270106,300.54733194803197,302.68309179680597,303.11010480017484,303.6685894791491,301.12231644717525,303.9411880244483,304.26292570257567,303.58610730687343,302.6829915067173,302.61776789775473,304.8901890785579,303.7221673497292,302.3053425849886,305.57329819351077,302.76590214925096
70,298.7584931182048,298.45490596363106,297.70776914368497,296.8182168612688,299.708125739596,300.34953466359485,300.1336596245745,299.19355403475015,301.23259380846736,299.5617889355529,301.2382865954511,302.1857338934378,302.2653774471064,302.2984761080137,300.7807094817775,301.2286423472583,302.6644595166681,302.6539115112785,300.83169508973486,300.13056541627043,304.55351195733084,303.8573286642158,302.94120401877547,302.40858808574166,301.72568870467177,304.0442604181827,304.72889292351243,303.18240746482707,304.434879697892,303.7010144513595
71,299.233157701108,298.2272663237694,299.2078637102127,297.36760236048644,298.1865513842714,299.1304016591014,296.2949161878662,297.96044447943325,296.9959496735389,298.7337909219994,303.0987727888476,301.6741256139648,301.5952177498794,299.5888531041722,302.51963239923475,302.9235356264636,302.4496777365277,304.13226352923607,303.0051293358797,302.65355230608134,302.8629937837092,302.0144721445377,303.2688141451057,304.67808151498826,303.3501376287736,303.50302849755275,303.8528061719331,305.48336749007893,303.17974989497543,306.14633644863034
72,299.30711446190475,297.60631199961944,302.16275566026775,298.8957462269511,298.24243779263344,299.44588818583355,298.50285051887323,297.40422602697686,298.31608186857767,298.96598747409945,300.2691300887719,302.7720253258927,301.48430402056914,300.7989721017438,300.64381330199114,302.81385430965213,301.58084043568704,300.85932250011393,302.54964061191066,303.5045161644269,301.9732609804958,302.52465444610607,304.44527314081853,303.2109850908884,304.8941580288779,303.80857519783166,303.90132791587286,303.5227127062372,303.32800938179923,302.3492002416917
73,299.1501464057881,299.4901764245448,298.5133794973622,299.46150283328615,297.9153544358889,298.3575307158787,300.8810860820251,298.0707032534125,300.64496416653293,300.3586418365963,300.1889565160882,300.1637555385892,300.5116627662274,301.8275743618511,300.7500925469671,302.1774211880941,302.20132792170597,302.1632082704679,301.56380763025044,301.30016783967295,302.4034555760277,304.0239898523435,304.4954622621694,302.562930825466,302.3866904355871,303.9182523694395,304.96800026468435,305.14479585927523,305.96936471879354,303.45906366517926
74,298.2898555960066,300.5350253484277,298.3514062780636,298.2196262705839,299.00593139905055,298.9672357430221,297.4745552605597,297.99310097613426,299.36637385864543,298.4179663601558,302.3198891058294,301.81100471887333,300.9907686482653,301.0978818425844,302.6753777661201,302.42698045514044,303.75717981247425,301.2443075453289,303.88231524986867,303.6055905431728,303.6991986018253,303.22414535312754,303.9909403951173,303.17524453999766,302.7670316401849,305.9720933120177,303.4784049480013,303.83928282182825,303.40792067350753,305.43671678788496
75,297.47603498834724,300.3827174950001,299.0751154576233,300.13660262377937,299.10683576285106,299.1300938134145,296.802119062678,300.21714909284606,300.2459582011895,298.3403026146935,300.6013711878729,301.4100019335616,303.8045232749325,300.4462702915432,301.58150217787085,300.7460837517494,302.2718465968225,303.7389073843248,302.6325940570849,301.37034259820354,304.1224740411453,302.7337698189378,303.5065102304731,303.61062878178865,304.04216892199133,304.678020896185,304.2445518249316,304.28859173351793,305.2490969492182,305.91155469503553
76,298.8178603347189,297.8922649795282,300.43197703415467,299.8993782960584,301.00082658148136,299.96841959031974,298.67873881408656,297.42119341077824,298.7420684289809,298.6069802711014,299.92291649190025,300.85959482505535,299.6464181608536,300.1566237639972,297.8733540195214,302.88709000151033,302.20179728192926,302.0072447165988,301.5073787955802,302.3990496624654,304.88569998941927,303.90033850661143,303.21509183137243,304.2588007475208,303.42271683587325,303.7278046223161,305.87291385629413,304.02461658881356,305.25861337116345,302.08544395011245
77,300.743524286723,298.82820434600836,299.01364606310494,298.4938826396538,297.57675254748125,298.198654547578,300.03134477466875,299.4284866403689,298.7547590294679,300.4493007581257,302.474521097567,302.63684600825394,300.43330805286115,300.1305106739813,299.852583515007,303.1239435173213,300.27188925335446,302.36492904283557,302.82874884225714,302.0460945882409,302.3273536427728,304.0728748566023,303.85595045356575,303.410571634698,303.4450905957049,302.98777581938157,303.6106350771609,305.02332060923055,303.2999420585427,303.8877755100962
78,297.4204227837349,298.64916789055616,296.1259175167074,298.9867677410344,297.5264388559888,299.419357918382,300.0954227816867,299.60168758607796,299.5727820943589,297.315321774243,302.5680826359058,300.4430552301504,301.3921149439652,302.5888439148575,302.4701740013334,302.5173647500439,302.4892447114718,303.19900418593255,302.1270443078225,302.11147321873887,302.4071508286515,305.1332661542581,302.67336619025434,304.37588071882317,304.09757097387006,303.71304325554723,303.31033058775716,304.8615546385958,303.24771953667647,303.8459245243357
79,298.41600405325113,299.4471942736041,298.70150739728575,300.2480963361884,298.7601939180669,299.6999980392092,296.42012906175387,298.7584631073932,298.2292971799002,298.38081762284236,300.0801192436215,301.58321559781217,302.1832781971069,300.8754708143835,298.4532562282869,302.01734246696384,301.56850576807494,301.5423074605712,303.5621184466432,301.9500114203747,304.8086706923546,302.9737594549153,304.08245374872916,304.0650901102058,304.5889201650886,303.5858991667099,306.2960466493624,305.64408886640337,304.8201479949996,305.5664618303825
80,297.5778451582105,301.7632950487257,301.5426104414285,299.2502552784493,300.12043185488386,300.654108652935,298.5007410673149,299.67243121514025,300.15779951962594,300.03758656032124,301.72117178252375,299.5296667397347,302.3748782437611,300.62390923846516,300.1936190440963,302.9091165612637,304.64590024049994,302.72865364608657,302.92955823562033,302.3850893716331,304.2325914125707,303.1212622636454,305.79437589879393,303.0317367402613,303.0601373258213,305.4451570656138,304.3296701737332,303.00685608974266,304.3307328661222,303.9572586176382
81,299.7446515636565,297.586400212534,297.73179183714643,297.86244602782955,297.3412908978982,299.70881157424986,299.2215678610826,299.08035992526834,298.9918684634277,298.68305385945445,300.9127402178862,301.9796372907621,299.53352760630656,300.7628831974328,302.41412955134143,303.13055531684165,301.7729648842449,303.08717880711987,302.34929590049927,303.33886664245495,302.1993306709937,304.8916185040203,302.6516011257091,304.43285393452305,303.70998828969533,305.42942963513974,304.76308608452416,303.56683361947216,304.39393863702804,305.94741784587046
82,299.868986795613,298.14141124965255,297.74054282121125,299.30291651147587,298.9907832278528,300.1040132905052,298.79043613826383,298.3675364536218,299.5113888796653,298.68463416538174,300.3017083506349,299.82427543256654,301.519594973309,302.89523836489485,301.56046395037873,302.65058976060203,301.2922903286652,301.7510948736442,301.5507195025544,301.32750267489286,304.27408247191966,304.29888940725647,302.64245479766697,303.8479086657253,303.9502086362506,304.6701400603068,303.817923569719,305.614185471536,305.4385981382423,303.756294494268
83,299.9632610959624,299.44379702004306,299.5916797494055,301.08701602102536,298.4427053838696,299.72331358483,297.83001336689546,298.2495888402051,298.70946359603477,301.5179443322353,300.10574719380776,302.06419601384073,302.4417019350012,300.8141725452062,302.71466801619613,303.2839692662335,301.09823679047025,303.02959550146915,301.37312972670514,301.1752587974983,304.30399068201933,302.5778435162634,304.3531275083673,303.86944071216203,305.29387479721953,306.6027388084187,305.2220640257248,303.6748540700423,304.3470431670341,303.96400861383455
84,296.39051758726833,298.24377418423535,298.8357103925876,296.7300996300275,299.1382042894947,298.132433282032,299.75296868321726,301.1442070657701,300.50884776275103,298.24690856877635,302.8812054674804,301.6128839188466,301.3873420458479,301.47584159075797,300.71468996160206,300.9486593882665,304.2098761471243,302.2597016034614,302.354685033652,303.8882633780741,303.89532711128544,302.581442311792,305.26088046489394,305.040841807548,303.72417760979744,304.19603724218274,306.69725342261813,305.3723451294006,305.451737985643,305.1468486235689
85,298.92383515927423,298.09237216610603,298.9603645341023,297.35631982905284,300.1870697476059,298.49882510417825,298.94883221771653,298.422281700927,299.6299710076592,298.2107029850345,301.49411790363496,302.0336511394032,300.098080668672,300.2911781350468,300.07840680287666,301.1220256906134,303.20180370911515,304.20413261176697,302.53316595941345,302.585518749767,304.56585628663447,304.367570486802,303.4207503379541,304.7045145029547,303.0933461852648,304.6303595800394,304.3337587577455,306.1609748093276,304.79464774905614,304.727455044163
86,300.1182327466208,301.46156117988625,299.31449815702626,299.0190274667451,296.77138514577126,299.095263881045,300.5781658793201,297.9792220738552,298.1637736729632,299.22258446565496,,,,,,,,,,,,,,,,,,,,
87,296.64326322475273,297.2072823513983,297.70756387092246,301.56513302658055,299.2760406688382,299.9896178379467,300.15607535637673,299.2160249843767,298.90956367122203,298.3504157276401,,,,,,,,,,,,,,,,,,,,
88,298.2450762582682,296.569277521243,298.3545800562029,297.6482849169287,299.96194346663793,299.3840054179825,297.51191058429544,300.0285321533552,301.1864967543929,300.97474233182714,,,,,,,,,,,,,,,,,,,,
89,298.69959444464274,298.2624256298,299.9030332985106,300.11245173503147,298.84550077558634,298.66181480603956,298.57892957637284,298.2650654955759,299.1751880920295,298.2780459898966,,,,,,,,,,,,,,,,,,,,
90,300.5084643799468,299.90887513090485,299.58996113118945,301.001608053786,300.2034537328955,298.65047156537133,299.1259228981433,299.98076768902104,298.61738212784235,299.27175748734203,,,,,,,,,,,,,,,,,,,,
91,298.2446398400466,298.5559155258343,298.9780036027983,298.3852921597391,298.5766807877399,299.1948804060099,301.7477747848336,298.6265228399074,299.5709532724091,301.6436487814224,,,,,,,,,,,,,,,,,,,,
92,297.6389540034988,300.5181550750774,298.57835185081177,298.10271527872516,299.14869140041884,298.58544060775984,299.664587961753,298.8436868068473,298.67699890242426,296.7299198824944,,,,,,,,,,,,,,,,,,,,
93,299.06829409656206,298.5325841782426,299.87871196185534,299.50086922869076,298.88962570016065,300.2261564329886,299.5631988059503,297.3792078310253,299.1921187069809,297.99819750548954,,,,,,,,,,,,,,,,,,,,
94,297.4961403001369,300.605698855502,299.14042535899006,300.3230009841688,300.9754181043464,299.9798722807645,299.18924268194877,298.330371815149,298.1338878683834,300.53816469538447,,,,,,,,,,,,,,,,,,,,
95,297.7599573465022,297.4246276499746,301.73851737314607,300.2759708472875,299.6524684544833,299.6944712939871,301.22380643980756,300.2576735792415,299.9430363024486,297.38911094889795,,,,,,,,,,,,,,,,,,,,
96,299.0292397245154,298.6508543539666,298.686011664638,298.09338532664515,297.788426507713,298.84504388803913,298.6855502274627,300.0254658450317,298.6398128369035,299.5996224972963,,,,,,,,,,,,,,,,,,,,
97,299.3671725315625,300.23887464058066,299.3227542944496,297.66053501137554,298.12572723739254,298.64577610608575,297.0140489696361,299.00499764805204,298.6010165108559,299.0955359148989,,,,,,,,,,,,,,,,,,,,
98,300.85700541248207,300.09923610871124,300.7658268087648,297.04591555846406,299.4474324634538,300.02600700920704,296.37342876072415,297.36862473934656,298.3886653044988,298.9083165387303,,,,,,,,,,,,,,,,,,,,
99,298.5330119472537,297.996199192548,297.05851327993395,297.47270042057306,298.9061322874372,296.9229992570589,298.4233476654768,300.3077687047553,298.64864741071733,300.7559918635067,,,,,,,,,,,,,,,,,,,,
100,297.3024912347856,297.0967901157098,298.0860180971434,298.4578436023648,298.93504431788057,297.3127742349688,301.3726693439676,299.69183740233416,299.87087080625327,296.7938953681466,,,,,,,,,,,,,,,,,,,,
101,298.51268176363413,297.46112703055985,299.5077026815522,300.42867445074165,301.5302544372623,299.82004042110583,300.2079858847513,298.40091137231434,299.49062887706276,298.00701034687853,,,,,,,,,,,,,,,,,,,,
102,299.5577832378898,298.0364160720726,299.7277550775246,301.2036183631874,300.37835927563066,301.78054235085943,299.87994023834824,300.13671496980015,298.8446115964257,300.8821083978796,,,,,,,,,,,,,,,,,,,,
103,298.2045914862738,298.41203832907763,298.24568638057093,298.5946253839099,297.0863205932344,297.446874993984,299.0371273960372,299.19098699864827,298.718702344449,299.2687991993089,,,,,,,,,,,,,,,,,,,,
104,298.66527938696845,301.09101401558013,299.70705616551373,298.4219543102579,298.8667304469052,299.0242454400189,300.2873162234439,297.5282741254171,299.50925269521537,298.3851239383327,,,,,,,,,,,,,,,,,,,,
105,300.1487064431133,300.2024745279204,298.41422766552677,299.95176092991505,299.2326477423549,299.91680725298244,299.9735014706802,299.2078431813716,297.319585305039,300.4619485625322,,,,,,,,,,,,,,,,,,,,
106,300.45330950664555,298.13063919277874,298.33070755507606,298.82227963233896,298.2274546818506,298.05337959837806,298.2587297365866,301.3651711551325,297.60888096635375,299.03348838529206,,,,,,,,,,,,,,,,,,,,
107,298.0091093380077,299.0179287783357,300.5502623338103,298.6182893886609,299.0203904146654,299.47051771589247,298.4260016557306,299.2063890989425,300.3308877768972,297.5616194593343,,,,,,,,,,,,,,,,,,,,
108,297.42459710504676,299.99456496960875,297.472582865301,299.7432852027506,300.9415162661842,299.0832987039148,298.7645464616088,297.4640116775534,299.07522458728846,298.04017255170413,,,,,,,,,,,,,,,,,,,,
109,298.64278204739895,297.6824971774313,298.02952286878036,299.42964673344954,300.39568112791534,298.57378838729613,299.7657936118037,299.1421521845162,299.6060301579103,300.1309109766893,,,,,,,,,,,,,,,,,,,,
110,299.236607753046,298.315341155162,298.9900055283942,300.35189192397615,299.2093211837153,299.1323354169552,299.5809220361346,299.45402711068664,298.8754189687451,298.9028050599624,,,,,,,,,,,,,,,,,,,,
111,300.4737717337575,297.95807208445314,299.29506526778033,298.51064661789957,299.11009210725405,299.88970665368043,299.1589986703022,297.56414221002075,296.8267683167098,298.2260326512271,,,,,,,,,,,,,,,,,,,,
112,300.1357799954939,300.21586757138164,298.5410575086659,299.5960736037793,300.62366264852375,298.9071222285908,301.06426789351116,298.71082894032673,297.7141634222283,298.8184659578464,,,,,,,,,,,,,,,,,,,,
113,296.1982447649075,300.0670035582297,298.3488983856742,300.42121951681554,301.88366750215096,298.67589628765967,298.68825850032044,299.9955183015176,298.9760547064707,299.72238861159167,,,,,,,,,,,,,,,,,,,,
114,297.7189975031278,295.7708655554843,300.4389746679345,297.08864288599165,298.07958818741395,299.35591828718674,297.8352146423291,300.3058209765975,301.1675239275805,298.7934803807528,,,,,,,,,,,,,,,,,,,,
115,299.937728870145,299.3868477407453,298.1546333279126,299.1398026562871,299.38872668059224,298.3332544233087,297.9692930469021,297.540240899207,296.77358106482683,298.0334182496863,,,,,,,,,,,,,,,,,,,,
116,299.04224481661794,301.38698170551737,299.62021574742266,301.46037317379984,297.99060992487034,298.83619459939865,297.7651557433621,297.4815579100986,298.3945820508853,298.15721854328945,,,,,,,,,,,,,,,,,,,,
117,299.2819035309235,296.82912664803774,298.5832047789946,297.42037626173305,298.719161488922,299.1454998223632,299.27841716264214,300.420742138769,300.4323600768195,300.0402134161081,,,,,,,,,,,,,,,,,,,,
118,298.8366872634688,297.0782303533338,298.55582497654103,296.76272470524344,301.1098933520811,299.62388795227054,301.8283533704759,298.8390131467748,300.58055436622686,297.39538120214337,,,,,,,,,,,,,,,,,,,,
119,299.92197248057994,299.3396849063373,300.22131669596206,299.5702423635866,298.40468196233877,301.02962895213597,298.161416886463,299.98753817909665,296.4676366110704,298.9799852076481,,,,,,,,,,,,,,,,,,,,
120,298.98176566823844,299.4395677679901,299.48562499013525,298.93553180665646,298.6939492223542,297.50057903341536,297.0555333913569,298.32737619097105,299.3282604431686,300.19986992509354,,,,,,,,,,,,,,,,,,,,
121,300.45715825954716,300.0322340930135,298.8215100595731,299.48182982230315,299.11321469866095,298.91196927378974,299.4590018585397,298.4218121737478,297.9444321412196,298.97876571392953,,,,,,,,,,,,,,,,,,,,
122,296.2753271531854,298.474859049343,296.4937336387325,300.5023819237853,298.13457969953816,297.4254918303922,300.9359293349633,298.53155366278725,300.4038526811316,299.9085230817281,,,,,,,,,,,,,,,,,,,,
123,298.54671868935725,297.8957574745397,298.6168123032428,299.32131106628066,300.15996154429024,298.7297040789261,299.3941298387297,298.78633975646704,298.007914941141,297.5261244324326,,,,,,,,,,,,,,,,,,,,
124,299.17244651880304,297.0762870801451,298.87215926210655,297.8575112565797,297.50267221395967,298.9484325324145,298.9398837869632,299.4600287405587,298.68194831508185,298.20816360577754,,,,,,,,,,,,,,,,,,,,
125,299.0762377689592,298.58143899456195,296.9134349534454,299.16451643980804,299.40691355009426,298.41267005168487,297.01385579545354,298.9512863238088,298.5114800304195,298.0518764702619,,,,,,,,,,,,,,,,,,,,
126,298.3726757254655,300.1425284424774,297.3514445594584,297.9111940015305,300.085843389121,299.4244837514622,298.5770185769874,296.94978593928613,299.23800221086327,298.04818725357586,,,,,,,,,,,,,,,,,,,,
127,300.0176783508902,298.27422641568154,300.0750586327815,297.55165398281446,296.8563130432108,299.09648627385764,299.68283636428566,298.4602073566011,300.89412293328326,299.9321853455878,,,,,,,,,,,,,,,,,,,,
128,299.95397766089593,299.94137739394256,298.89718183246555,297.7508773640065,299.0563494950778,300.38008294376147,299.6336985995152,300.15877072727693,297.7032404487561,299.7079060672888,,,,,,,,,,,,,,,,,,,,
129,297.89313658832157,299.21564378289867,299.7715318580305,299.7653843530311,299.6760475700717,297.67527282038435,298.1208691953359,299.73927421579407,298.97449833294803,298.9129926819779,,,,,,,,,,,,,,,,,,,,
130,298.38725922990716,298.2304997445896,300.2613503078339,299.56851525627053,298.4124503247858,297.92483975764054,300.2183478623387,298.31681018904106,300.71301323278135,298.43281423841023,,,,,,,,,,,,,,,,,,,,
131,299.66059765185577,299.1037401909927,299.22358780899737,300.04186188564523,299.6421288804592,299.4302410176262,298.1541798796761,297.14045460356346,296.322418977828,298.0941366488749,,,,,,,,,,,,,,,,,,,,
132,300.4658743243029,300.59974317138676,299.0627139205505,299.42441892291936,298.4023726830416,298.4817600164865,298.09886843824785,298.7929097544846,297.9280610905518,298.09885151328893,,,,,,,,,,,,,,,,,,,,
133,297.94691355310766,299.1263334167236,299.88048829782326,297.30375842548057,299.9356308947146,297.75891227829857,298.3018042781461,301.1019541138938,299.27213644670485,300.2493158835389,,,,,,,,,,,,,,,,,,,,
134,300.20126809235904,300.34452980677264,301.01684809559976,299.93876149612845,300.03879346491493,300.80409581056756,298.0695102502635,297.7882092479039,298.1992852109283,299.5875559695571,,,,,,,,,,,,,,,,,,,,
135,298.4401914800849,297.5856226933542,297.77172727116664,297.35838295184675,297.9689964542604,296.75480835960866,301.9633892830363,300.2675843209741,299.7156253301149,298.1313748328603,,,,,,,,,,,,,,,,,,,,
136,298.4653033554835,299.7609587073404,300.8209265985511,300.0086026730178,298.16286479159186,298.4852335914108,299.0864655310161,298.9880018071547,301.06186602584745,299.89760969822197,,,,,,,,,,,,,,,,,,,,
137,298.16526756487616,300.0360826416982,297.8539368093376,299.34326087410324,298.1698473942112,298.114276824347,298.6485442406315,296.8078524700718,298.01235200990715,297.4064189132175,,,,,,,,,,,,,,,,,,,,
138,297.60938181552933,297.49811935089116,296.7814850571772,298.1356008088423,298.8962376640601,300.7977204077343,298.4879529341478,298.4531190870284,299.8424630320406,298.4492094301397,,,,,,,,,,,,,,,,,,,,
139,299.75543071363717,299.01756747112887,299.1916952644494,298.20856402966245,300.3460730243303,298.59683998080726,298.11787292432456,301.6788999282747,299.1417008985498,299.4133206569502,,,,,,,,,,,,,,,,,,,,
140,298.86144267492506,300.5113829409955,299.3023818402937,299.97380299687984,298.3339049195547,296.0459135307363,300.4415971319555,299.3228817202947,299.25037980276545,300.7330921173137,,,,,,,,,,,,,,,,,,,,
141,298.312605674035,297.5835664768502,300.8718644146084,298.7747455516522,297.5168377928164,298.44657036250237,298.16098884191393,298.58005382888,298.22736984422295,299.2047691188639,,,,,,,,,,,,,,,,,,,,
142,297.07756740384633,297.2213449560898,297.98716686299963,297.98662485175754,299.4116783415567,299.46199309485,299.1043887920245,298.8026673741536,296.4991929266406,298.3991248737249,,,,,,,,,,,,,,,,,,,,
143,298.7848862950968,298.468537164477,298.9676191173519,300.76201266758204,299.93995706582945,298.925859016188,297.5102780483183,299.9664129471873,298.2985456323452,298.73042928630775,,,,,,,,,,,,,,,,,,,,
144,299.3359228664363,300.3836401235183,299.0015150635368,298.19175431894354,297.6204044580493,299.05951667291833,298.59870190757965,297.07539531389074,300.8848683225866,298.685304816391,,,,,,,,,,,,,,,,,,,,
145,299.8853662473123,298.20120815431306,298.1702787007552,298.1570429536294,298.2245542570195,297.3527794176378,297.37206589878195,297.45818411502813,298.45871358733774,298.51377149745207,,,,,,,,,,,,,,,,,,,,
146,297.8943573782221,298.52183675124263,299.2672584926317,299.6051986709997,300.8309530378088,298.7382711483993,298.1137267952329,298.7185186386481,297.98117050211044,297.7385016163704,,,,,,,,,,,,,,,,,,,,
147,298.44268871015015,298.26355364328816,299.0775158918472,300.93204432139777,299.7312784112851,300.082837185128,299.2474692936002,300.3171919725021,297.5713536264363,298.9159299304512,,,,,,,,,,,,,,,,,,,,
148,298.10913336675213,300.5439204957665,299.58691108406316,297.85490643085905,298.1638718395047,297.5004228593323,300.8256338036501,298.43805939047905,299.892852146875,300.1627059280475,,,,,,,,,,,,,,,,,,,,
149,299.2731334006559,298.60208309839345,299.2623080839831,297.2307423470307,298.0138139082764,299.19967404372255,300.53655597576136,300.3220826152274,300.41864533508624,299.21296963804076,,,,,,,,,,,,,,,,,,,,
150,299.6052093431681,299.07647807387434,298.74084010304335,299.4221395096579,297.8599818825662,300.2737842005947,300.885436571358,298.06119833711097,298.05203602105405,298.18825828481977,,,,,,,,,,,,,,,,,,,,
