Experiment,piControl,piControl,piControl,piControl,piControl,piControl,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical
385,,,299.6079300225848,,,,,,,,,,,,,,,,,,,,,,,,,
386,,,300.34615117220596,,,,,,,,,,,,,,,,,,,,,,,,,
387,,,302.3548300883832,,,,,,,,,,,,,,,,,,,,,,,,,
388,,,301.1116027276626,,,,,,,,,,,,,,,,,,,,,,,,,
389,,,299.4557181520034,,,,,,,,,,,,,,,,,,,,,,,,,
390,,,300.9215160500278,,,,,,,,,,,,,,,,,,,,,,,,,
391,,,302.1796428840155,,,,,,,,,,,,,,,,,,,,,,,,,
392,,,299.98755169767963,,,,,,,,,,,,,,,,,,,,,,,,,
393,,,299.8165331393628,,,,,,,,,,,,,,,,,,,,,,,,,
394,,,300.3806862628088,,,,,,,,,,,,,,,,,,,,,,,,,
395,,,302.2296992164967,,,,,,,,,,,,,,,,,,,,,,,,,
396,,,300.2287452645863,,,,,,,,,,,,,,,,,,,,,,,,,
397,,,299.42195197613154,,,,,,,,,,,,,,,,,,,,,,,,,
398,,,300.5109428059471,,,,,,,,,,,,,,,,,,,,,,,,,
399,,,302.41682033073715,,,,,,,,,,,,,,,,,,,,,,,,,
400,,,298.7977228541443,,,,,,,,,,,,,,,,,,,,,,,,,
401,,,299.06272347636786,,,,,,,,,,,,,,,,,,,,,,,,,
402,,,301.020732182432,,,,,,,,,,,,,,,,,,,,,,,,,
403,,,302.26520591075376,,,,,,,,,,,,,,,,,,,,,,,,,
404,,,302.33658910476305,,,,,,,,,,,,,,,,,,,,,,,,,
405,,,299.1267800855407,,,,,,,,,,,,,,,,,,,,,,,,,
406,,,299.35267731717823,,,,,,,,,,,,,,,,,,,,,,,,,
407,,,301.5284947315285,,,,,,,,,,,,,,,,,,,,,,,,,
408,,,301.10599330560495,,,,,,,,,,,,,,,,,,,,,,,,,
409,,,301.97061037961663,,,,,,,,,,,,,,,,,,,,,,,,,
410,,,302.29619879433216,,,,,,,,,,,,,,,,,,,,,,,,,
411,,,298.60639192873083,,,,,,,,,,,,,,,,,,,,,,,,,
412,,,299.8439729812279,,,,,,,,,,,,,,,,,,,,,,,,,
413,,,302.0137315899155,,,,,,,,,,,,,,,,,,,,,,,,,
414,,,300.43339396030893,,,,,,,,,,,,,,,,,,,,,,,,,
415,,,298.93263947891506,,,,,,,,,,,,,,,,,,,,,,,,,
416,,,300.10052491647025,,,,,,,,,,,,,,,,,,,,,,,,,
417,,,301.8189810270656,,,,,,,,,,,,,,,,,,,,,,,,,
418,,,302.1583666248598,,,,,,,,,,,,,,,,,,,,,,,,,
419,,,299.2945582395832,,,,,,,,,,,,,,,,,,,,,,,,,
420,,,299.18484806155067,,,,,,,,,,,,,,,,,,,,,,,,,
421,,,300.4328012264394,,,,,,,,,,,,,,,,,,,,,,,,,
422,,,302.4072313194312,,,,,,,,,,,,,,,,,,,,,,,,,
423,,,301.19058208813306,,,,,,,,,,,,,,,,,,,,,,,,,
424,,,300.4504610393731,,,,,,,,,,,,,,,,,,,,,,,,,
425,,,299.8481732860866,,,,,,,,,,,,,,,,,,,,,,,,,
426,,,302.14277272297005,,,,,,,,,,,,,,,,,,,,,,,,,
427,,,298.7424424776912,,,,,,,,,,,,,,,,,,,,,,,,,
428,,,299.3396307879082,,,,,,,,,,,,,,,,,,,,,,,,,
429,,,301.8381529534536,,,,,,,,,,,,,,,,,,,,,,,,,
430,,,300.9168102906113,,,,,,,,,,,,,,,,,,,,,,,,,
431,,,300.1499287608763,,,,,,,,,,,,,,,,,,,,,,,,,
432,,,302.0057726003807,,,,,,,,,,,,,,,,,,,,,,,,,
433,,,302.4086446785568,,,,,,,,,,,,,,,,,,,,,,,,,
434,,,302.2188364731857,,,,,,,,,,,,,,,,,,,,,,,,,
435,,,300.52096896277794,,,,,,,,,,,,,,,,,,,,,,,,,
436,,,298.94039739653437,,,,,,,,,,,,,,,,,,,,,,,,,
437,,,299.78730239961703,,,,,,,,,,,,,,,,,,,,,,,,,
438,,,302.0593190227643,,,,,,,,,,,,,,,,,,,,,,,,,
439,,,302.3018654751202,,,,,,,,,,,,,,,,,,,,,,,,,
440,,,299.7147267339277,,,,,,,,,,,,,,,,,,,,,,,,,
441,,,299.6487796462924,,,,,,,,,,,,,,,,,,,,,,,,,
442,,,300.35625495395556,,,,,,,,,,,,,,,,,,,,,,,,,
443,,,300.9126552526456,,,,,,,,,,,,,,,,,,,,,,,,,
444,,,302.5193068361174,,,,,,,,,,,,,,,,,,,,,,,,,
445,,,299.64914368276317,,,,,,,,,,,,,,,,,,,,,,,,,
446,,,299.6783819117796,,,,,,,,,,,,,,,,,,,,,,,,,
447,,,299.904245704123,,,,,,,,,,,,,,,,,,,,,,,,,
448,,,300.8146167470425,,,,,,,,,,,,,,,,,,,,,,,,,
449,,,301.7114134371645,,,,,,,,,,,,,,,,,,,,,,,,,
450,,,302.3332307802917,,,,,,,,,,,,,,,,,,,,,,,,,
451,,,299.5886769731312,,,,,,,,,,,,,,,,,,,,,,,,,
452,,,300.0434189259513,,,,,,,,,,,,,,,,,,,,,,,,,
453,,,299.82654307738693,,,,,,,,,,,,,,,,,,,,,,,,,
454,,,302.3575624288903,,,,,,,,,,,,,,,,,,,,,,,,,
455,,,300.02516747607007,,,,,,,,,,,,,,,,,,,,,,,,,
456,,,299.15043068390395,,,,,,,,,,,,,,,,,,,,,,,,,
457,,,299.68510943480914,,,,,,,,,,,,,,,,,,,,,,,,,
458,,,302.0184293955568,,,,,,,,,,,,,,,,,,,,,,,,,
459,,,302.1064539219821,,,,,,,,,,,,,,,,,,,,,,,,,
460,,,300.4297854999252,,,,,,,,,,,,,,,,,,,,,,,,,
461,,,301.41514464744387,,,,,,,,,,,,,,,,,,,,,,,,,
462,,,300.93571438476755,,,,,,,,,,,,,,,,,,,,,,,,,
463,,,299.6935925200831,,,,,,,,,,,,,,,,,,,,,,,,,
464,,,301.54617752249266,,,,,,,,,,,,,,,,,,,,,,,,,
465,,,299.8559994550099,,,,,,,,,,,,,,,,,,,,,,,,,
466,,,302.3189915556749,,,,,,,,,,,,,,,,,,,,,,,,,
467,,,301.09614549462145,,,,,,,,,,,,,,,,,,,,,,,,,
468,,,299.19264118601814,,,,,,,,,,,,,,,,,,,,,,,,,
469,,,300.2259096934883,,,,,,,,,,,,,,,,,,,,,,,,,
470,,,302.44351932285105,,,,,,,,,,,,,,,,,,,,,,,,,
471,,,298.95721337317235,,,,,,,,,,,,,,,,,,,,,,,,,
472,,,299.2309486737735,,,,,,,,,,,,,,,,,,,,,,,,,
473,,,300.7270194792764,,,,,,,,,,,,,,,,,,,,,,,,,
474,,,302.4195834805991,,,,,,,,,,,,,,,,,,,,,,,,,
475,,,299.95527167963434,,,,,,,,,,,,,,,,,,,,,,,,,
476,,,298.77401748397773,,,,,,,,,,,,,,,,,,,,,,,,,
477,,,299.82687120105055,,,,,,,,,,,,,,,,,,,,,,,,,
478,,,302.6095700240362,,,,,,,,,,,,,,,,,,,,,,,,,
479,,,301.1622635661959,,,,,,,,,,,,,,,,,,,,,,,,,
480,,,298.91471513163225,,,,,,,,,,,,,,,,,,,,,,,,,
481,,,300.31374995290895,,,,,,,,,,,,,,,,,,,,,,,,,
482,,,302.30918817343644,,,,,,,,,,,,,,,,,,,,,,,,,
483,,,300.73061195014253,,,,,,,,,,,,,,,,,,,,,,,,,
484,,,298.8879740414682,,,,,,,,,,,,,,,,,,,,,,,,,
485,,,300.51607782326846,,,,,,,,,,,,,,,,,,,,,,,,,
486,,,301.2266599161817,,,,,,,,,,,,,,,,,,,,,,,,,
487,,,302.3919894091066,,,,,,,,,,,,,,,,,,,,,,,,,
488,,,300.8058242783832,,,,,,,,,,,,,,,,,,,,,,,,,
489,,,298.8474504211586,,,,,,,,,,,,,,,,,,,,,,,,,
490,,,301.57238862506733,,,,,,,,,,,,,,,,,,,,,,,,,
491,,,302.49856106872653,,,,,,,,,,,,,,,,,,,,,,,,,
492,,,299.67336697857246,,,,,,,,,,,,,,,,,,,,,,,,,
493,,,299.7112624528714,,,,,,,,,,,,,,,,,,,,,,,,,
494,,,300.53866617517025,,,,,,,,,,,,,,,,,,,,,,,,,
495,,,302.211755912766,,,,,,,,,,,,,,,,,,,,,,,,,
496,,,300.10359115869863,,,,,,,,,,,,,,,,,,,,,,,,,
497,,,299.668886822214,,,,,,,,,,,,,,,,,,,,,,,,,
498,,,299.7625662053025,,,,,,,,,,,,,,,,,,,,,,,,,
499,,,300.3564020211113,,,,,,,,,,,,,,,,,,,,,,,,,
500,,,302.2265535538027,,,,,,,,,,,,,,,,,,,,,,,,,
501,,,301.25615911648464,,,,,,,,,,,,,,,,,,,,,,,,,
502,,,300.177792821683,,,,,,,,,,,,,,,,,,,,,,,,,
503,,,302.4410486360229,,,,,,,,,,,,,,,,,,,,,,,,,
504,,,301.609638987431,,,,,,,,,,,,,,,,,,,,,,,,,
505,,,299.3690909673366,,,,,,,,,,,,,,,,,,,,,,,,,
506,,,300.1335024974831,,,,,,,,,,,,,,,,,,,,,,,,,
507,,,301.3184925674625,,,,,,,,,,,,,,,,,,,,,,,,,
508,,,302.57581106109575,,,,,,,,,,,,,,,,,,,,,,,,,
509,,,300.259041700479,,,,,,,,,,,,,,,,,,,,,,,,,
510,,,300.92766954166177,,,,,,,,,,,,,,,,,,,,,,,,,
511,,,300.3734169152436,,,,,,,,,,,,,,,,,,,,,,,,,
512,,,299.2720083475668,,,,,,,,,,,,,,,,,,,,,,,,,
513,,,300.51744481669476,,,,,,,,,,,,,,,,,,,,,,,,,
514,,,302.11487194185867,,,,,,,,,,,,,,,,,,,,,,,,,
515,,,298.884170709236,,,,,,,,,,,,,,,,,,,,,,,,,
516,,,297.81994355898075,,,,,,,,,,,,,,,,,,,,,,,,,
517,,,299.8633644034214,,,,,,,,,,,,,,,,,,,,,,,,,
518,,,302.03393800939693,,,,,,,,,,,,,,,,,,,,,,,,,
519,,,302.4355843494715,,,,,,,,,,,,,,,,,,,,,,,,,
520,,,298.48565389131187,,,,,,,,,,,,,,,,,,,,,,,,,
521,,,299.8667440560758,,,,,,,,,,,,,,,,,,,,,,,,,
522,,,301.90098391926637,,,,,,,,,,,,,,,,,,,,,,,,,
523,,,302.53224454599535,,,,,,,,,,,,,,,,,,,,,,,,,
524,,,298.27481920309833,,,,,,,,,,,,,,,,,,,,,,,,,
525,,,299.4734294719805,,,,,,,,,,,,,,,,,,,,,,,,,
526,,,301.2451744665886,,,,,,,,,,,,,,,,,,,,,,,,,
527,,,302.3054319266753,,,,,,,,,,,,,,,,,,,,,,,,,
528,,,299.17743399860245,,,,,,,,,,,,,,,,,,,,,,,,,
529,,,299.7000555609239,,,,,,,,,,,,,,,,,,,,,,,,,
530,,,301.117571826457,,,,,,,,,,,,,,,,,,,,,,,,,
531,,,300.1010888812361,,,,,,,,,,,,,,,,,,,,,,,,,
532,,,302.56784557449834,,,,,,,,,,,,,,,,,,,,,,,,,
533,,,301.1831957182159,,,,,,,,,,,,,,,,,,,,,,,,,
534,,,300.10242997846746,,,,,,,,,,,,,,,,,,,,,,,,,
535,,,298.97281435562246,,,,,,,,,,,,,,,,,,,,,,,,,
536,,,301.56751305146037,,,,,,,,,,,,,,,,,,,,,,,,,
537,,,301.8055637513951,,,,,,,,,,,,,,,,,,,,,,,,,
538,,,300.2867821318462,,,,,,,,,,,,,,,,,,,,,,,,,
539,,,299.8382362115987,,,,,,,,,,,,,,,,,,,,,,,,,
540,,,299.406774216253,,,,,,,,,,,,,,,,,,,,,,,,,
541,,,301.98605866442955,,,,,,,,,,,,,,,,,,,,,,,,,
542,,,301.9196446686004,,,,,,,,,,,,,,,,,,,,,,,,,
543,,,299.44412481117166,,,,,,,,,,,,,,,,,,,,,,,,,
544,,,300.4922419925978,,,,,,,,,,,,,,,,,,,,,,,,,
545,,,301.15413019210433,,,,,,,,,,,,,,,,,,,,,,,,,
546,,,302.42879746285803,,,,,,,,,,,,,,,,,,,,,,,,,
547,,,300.9900318460022,,,,,,,,,,,,,,,,,,,,,,,,,
548,,,299.8837846939677,,,,,,,,,,,,,,,,,,,,,,,,,
549,,,301.0094749687286,,,,,,,,,,,,,,,,,,,,,,,,,
550,,,302.3074672818954,,,,,,,,,,,,,,,,,,,,,,,,,
551,,,300.90076610696406,,,,,,,,,,,,,,,,,,,,,,,,,
552,,,299.1789513031686,,,,,,,,,,,,,,,,,,,,,,,,,
553,,,301.96669762071883,,,,,,,,,,,,,,,,,,,,,,,,,
554,,,300.0850510750277,,,,,,,,,,,,,,,,,,,,,,,,,
555,,,300.3184838464613,,,,,,,,,,,,,,,,,,,,,,,,,
556,,,301.0614431312369,,,,,,,,,,,,,,,,,,,,,,,,,
557,,,299.63845189354345,,,,,,,,,,,,,,,,,,,,,,,,,
558,,,299.5995620879018,,,,,,,,,,,,,,,,,,,,,,,,,
559,,,301.1931891964758,,,,,,,,,,,,,,,,,,,,,,,,,
560,,,302.1688128510173,,,,,,,,,,,,,,,,,,,,,,,,,
561,,,300.71966235617305,,,,,,,,,,,,,,,,,,,,,,,,,
562,,,298.89975320616014,,,,,,,,,,,,,,,,,,,,,,,,,
563,,,300.55324034644605,,,,,,,,,,,,,,,,,,,,,,,,,
564,,,301.9605003370937,,,,,,,,,,,,,,,,,,,,,,,,,
565,,,301.97151972987626,,,,,,,,,,,,,,,,,,,,,,,,,
566,,,300.4347720978641,,,,,,,,,,,,,,,,,,,,,,,,,
567,,,300.62166754772824,,,,,,,,,,,,,,,,,,,,,,,,,
568,,,300.33732304476126,,,,,,,,,,,,,,,,,,,,,,,,,
569,,,300.4036147124472,,,,,,,,,,,,,,,,,,,,,,,,,
570,,,301.6993560047212,,,,,,,,,,,,,,,,,,,,,,,,,
571,,,302.22538208985776,,,,,,,,,,,,,,,,,,,,,,,,,
572,,,299.2135595028159,,,,,,,,,,,,,,,,,,,,,,,,,
573,,,298.8668183530187,,,,,,,,,,,,,,,,,,,,,,,,,
574,,,301.2893432573814,,,,,,,,,,,,,,,,,,,,,,,,,
575,,,300.52162447373377,,,,,,,,,,,,,,,,,,,,,,,,,
576,,,301.81232113514255,,,,,,,,,,,,,,,,,,,,,,,,,
577,,,301.41191945151843,,,,,,,,,,,,,,,,,,,,,,,,,
578,,,302.02138188087923,,,,,,,,,,,,,,,,,,,,,,,,,
579,,,300.2697672107192,,,,,,,,,,,,,,,,,,,,,,,,,
580,,,299.78546048342804,,,,,,,,,,,,,,,,,,,,,,,,,
581,,,301.3457156610786,,,,,,,,,,,,,,,,,,,,,,,,,
582,,,302.5257673699007,,,,,,,,,,,,,,,,,,,,,,,,,
583,,,302.36946046566413,,,,,,,,,,,,,,,,,,,,,,,,,
584,,,299.42171794222503,,,,,,,,,,,,,,,,,,,,,,,,,
585,,,299.097460969077,,,,,,,,,,,,,,,,,,,,,,,,,
586,,,299.95333084102595,,,,,,,,,,,,,,,,,,,,,,,,,
587,,,301.86948799737695,,,,,,,,,,,,,,,,,,,,,,,,,
588,,,302.69938003819806,,,,,,,,,,,,,,,,,,,,,,,,,
589,,,300.2091526396614,,,,,,,,,,,,,,,,,,,,,,,,,
590,,,299.2204826735239,,,,,,,,,,,,,,,,,,,,,,,,,
591,,,300.31978214758783,,,,,,,,,,,,,,,,,,,,,,,,,
592,,,299.3270039113091,,,,,,,,,,,,,,,,,,,,,,,,,
593,,,301.0591108558618,,,,,,,,,,,,,,,,,,,,,,,,,
594,,,301.53747709033325,,,,,,,,,,,,,,,,,,,,,,,,,
595,,,302.21220862047977,,,,,,,,,,,,,,,,,,,,,,,,,
596,,,300.9916898707345,,,,,,,,,,,,,,,,,,,,,,,,,
597,,,299.3453288703707,,,,,,,,,,,,,,,,,,,,,,,,,
598,,,301.7495992985608,,,,,,,,,,,,,,,,,,,,,,,,,
599,,,301.890639256789,,,,,,,,,,,,,,,,,,,,,,,,,
600,,,300.01984030017934,,,,,,,,,,,,,,,,,,,,,,,,,
601,,,300.45910200203525,,,,,,,,,,,,,,,,,,,,,,,,,
602,,,301.21909969909547,,,,,,,,,,,,,,,,,,,,,,,,,
603,,,301.80764789371483,,,,,,,,,,,,,,,,,,,,,,,,,
604,,,302.52660294583603,,,,,,,,,,,,,,,,,,,,,,,,,
605,,,301.8561648339593,,,,,,,,,,,,,,,,,,,,,,,,,
606,,,302.1704500496816,,,,,,,,,,,,,,,,,,,,,,,,,
607,,,298.92161561828794,,,,,,,,,,,,,,,,,,,,,,,,,
608,,,299.1409606570232,,,,,,,,,,,,,,,,,,,,,,,,,
609,,,300.62046618898523,,,,,,,,,,,,,,,,,,,,,,,,,
610,,,302.30152985380283,,,,,,,,,,,,,,,,,,,,,,,,,
611,,,300.64298690197796,,,,,,,,,,,,,,,,,,,,,,,,,
612,,,300.281380354799,,,,,,,,,,,,,,,,,,,,,,,,,
613,,,301.82061215852326,,,,,,,,,,,,,,,,,,,,,,,,,
614,,,302.4408567138569,,,,,,,,,,,,,,,,,,,,,,,,,
615,,,298.78026894775047,,,,,,,,,,,,,,,,,,,,,,,,,
616,,,300.67478702436216,,,,,,,,,,,,,,,,,,,,,,,,,
617,,,300.7967495131836,,,,,,,,,,,,,,,,,,,,,,,,,
618,,,302.1543614153275,,,,,,,,,,,,,,,,,,,,,,,,,
619,,,299.41446787571977,,,,,,,,,,,,,,,,,,,,,,,,,
620,,,299.38464802938,,,,,,,,,,,,,,,,,,,,,,,,,
621,,,302.0748479989295,,,,,,,,,,,,,,,,,,,,,,,,,
622,,,301.96808045277106,,,,,,,,,,,,,,,,,,,,,,,,,
623,,,300.48686518311877,,,,,,,,,,,,,,,,,,,,,,,,,
624,,,300.4589705548092,,,,,,,,,,,,,,,,,,,,,,,,,
625,,,300.16816915228304,,,,,,,,,,,,,,,,,,,,,,,,,
626,,,301.90228696388306,,,,,,,,,,,,,,,,,,,,,,,,,
627,,,302.09659955727324,,,,,,,,,,,,,,,,,,,,,,,,,
628,,,300.65465882571567,,,,,,,,,,,,,,,,,,,,,,,,,
629,,,299.38158614073734,,,,,,,,,,,,,,,,,,,,,,,,,
630,,,301.1146674654885,,,,,,,,,,,,,,,,,,,,,,,,,
631,,,302.4235871428687,,,,,,,,,,,,,,,,,,,,,,,,,
632,,,298.61832744344156,,,,,,,,,,,,,,,,,,,,,,,,,
633,,,299.33063855753466,,,,,,,,,,,,,,,,,,,,,,,,,
634,,,302.17344810767077,,,,,,,,,,,,,,,,,,,,,,,,,
635,,,302.65459044633855,,,,,,,,,,,,,,,,,,,,,,,,,
636,,,298.65738985682583,,,,,,,,,,,,,,,,,,,,,,,,,
637,,,298.9405470699477,,,,,,,,,,,,,,,,,,,,,,,,,
638,,,300.84623253559334,,,,,,,,,,,,,,,,,,,,,,,,,
639,,,302.43919169225694,,,,,,,,,,,,,,,,,,,,,,,,,
640,,,299.1537000025151,,,,,,,,,,,,,,,,,,,,,,,,,
641,,,299.8784087198806,,,,,,,,,,,,,,,,,,,,,,,,,
642,,,301.59634909907385,,,,,,,,,,,,,,,,,,,,,,,,,
643,,,300.8324407341811,,,,,,,,,,,,,,,,,,,,,,,,,
644,,,302.3546610563864,,,,,,,,,,,,,,,,,,,,,,,,,
645,,,300.5610850110683,,,,,,,,,,,,,,,,,,,,,,,,,
646,,,299.7175240110271,,,,,,,,,,,,,,,,,,,,,,,,,
647,,,299.42344083412905,,,,,,,,,,,,,,,,,,,,,,,,,
648,,,300.7260856988648,,,,,,,,,,,,,,,,,,,,,,,,,
649,,,302.30681165629716,,,,,,,,,,,,,,,,,,,,,,,,,
650,,,300.0433594720662,,,,,,,,,,,,,,,,,,,,,,,,,
651,,,298.8602927190277,,,,,,,,,,,,,,,,,,,,,,,,,
652,,,300.88916884212136,,,,,,,,,,,,,,,,,,,,,,,,,
653,,,300.8851878695636,,,,,,,,,,,,,,,,,,,,,,,,,
654,,,302.0990585514098,,,,,,,,,,,,,,,,,,,,,,,,,
655,,,302.5476071534934,,,,,,,,,,,,,,,,,,,,,,,,,
656,,,301.0640695491647,,,,,,,,,,,,,,,,,,,,,,,,,
657,,,299.4892141731566,,,,,,,,,,,,,,,,,,,,,,,,,
658,,,300.4719686830711,,,,,,,,,,,,,,,,,,,,,,,,,
659,,,300.41914980699374,,,,,,,,,,,,,,,,,,,,,,,,,
660,,,301.9213133680862,,,,,,,,,,,,,,,,,,,,,,,,,
661,,,301.3335401313133,,,,,,,,,,,,,,,,,,,,,,,,,
662,,,300.61581180981597,,,,,,,,,,,,,,,,,,,,,,,,,
663,,,300.3782308221052,,,,,,,,,,,,,,,,,,,,,,,,,
664,,,301.67102503474933,,,,,,,,,,,,,,,,,,,,,,,,,
665,,,302.40133245400153,,,,,,,,,,,,,,,,,,,,,,,,,
666,,,298.99439634794226,,,,,,,,,,,,,,,,,,,,,,,,,
667,,,298.60629724988786,,,,,,,,,,,,,,,,,,,,,,,,,
668,,,299.76838168247497,,,,,,,,,,,,,,,,,,,,,,,,,
669,,,301.3748356306597,,,,,,,,,,,,,,,,,,,,,,,,,
670,,,302.36012931128374,,,,,,,,,,,,,,,,,,,,,,,,,
671,,,299.9797887877125,,,,,,,,,,,,,,,,,,,,,,,,,
672,,,300.06746889665914,,,,,,,,,,,,,,,,,,,,,,,,,
673,,,302.5966699268146,,,,,,,,,,,,,,,,,,,,,,,,,
674,,,300.1511234466331,,,,,,,,,,,,,,,,,,,,,,,,,
675,,,299.20333000996317,,,,,,,,,,,,,,,,,,,,,,,,,
676,,,300.163235415642,,,,,,,,,,,,,,,,,,,,,,,,,
677,,,299.5178328232783,,,,,,,,,,,,,,,,,,,,,,,,,
678,,,302.1028668239571,,,,,,,,,,,,,,,,,,,,,,,,,
679,,,300.55494501877666,,,,,,,,,,,,,,,,,,,,,,,,,
680,,,300.62646460214916,,,,,,,,,,,,,,,,,,,,,,,,,
681,,,302.4365857372374,,,,,,,,,,,,,,,,,,,,,,,,,
682,,,299.7433045278721,,,,,,,,,,,,,,,,,,,,,,,,,
683,,,298.8112886929261,,,,,,,,,,,,,,,,,,,,,,,,,
684,,,300.16712754028043,,,,,,,,,,,,,,,,,,,,,,,,,
685,,,301.1350159399227,,,,,,,,,,,,,,,,,,,,,,,,,
686,,,302.5004879485669,,,,,,,,,,,,,,,,,,,,,,,,,
687,,,301.0122326934743,,,,,,,,,,,,,,,,,,,,,,,,,
688,,,300.0698831173091,,,,,,,,,,,,,,,,,,,,,,,,,
689,,,300.9357882033207,,,,,,,,,,,,,,,,,,,,,,,,,
690,,,302.0493148801722,,,,,,,,,,,,,,,,,,,,,,,,,
691,,,302.2209811001216,,,,,,,,,,,,,,,,,,,,,,,,,
692,,,299.1538363676321,,,,,,,,,,,,,,,,,,,,,,,,,
693,,,298.93485934799224,,,,,,,,,,,,,,,,,,,,,,,,,
694,,,300.17920542032897,,,,,,,,,,,,,,,,,,,,,,,,,
695,,,302.4829439625051,,,,,,,,,,,,,,,,,,,,,,,,,
696,,,300.4301346581115,,,,,,,,,,,,,,,,,,,,,,,,,
697,,,300.12462003720174,,,,,,,,,,,,,,,,,,,,,,,,,
698,,,300.1047592429464,,,,,,,,,,,,,,,,,,,,,,,,,
699,,,301.5702189424266,,,,,,,,,,,,,,,,,,,,,,,,,
700,,,302.5266205124265,,,,,,,,,,,,,,,,,,,,,,,,,
701,,,299.9432786791392,,,,,,,,,,,,,,,,,,,,,,,,,
702,,,299.2103686413961,,,,,,,,,,,,,,,,,,,,,,,,,
703,,,299.52553282677945,,,,,,,,,,,,,,,,,,,,,,,,,
704,,,301.68336287370806,,,,,,,,,,,,,,,,,,,,,,,,,
705,,,302.52730393378596,,,,,,,,,,,,,,,,,,,,,,,,,
706,,,299.8112922076464,,,,,,,,,,,,,,,,,,,,,,,,,
707,,,301.04162627180335,,,,,,,,,,,,,,,,,,,,,,,,,
708,,,302.58160659056665,,,,,,,,,,,,,,,,,,,,,,,,,
709,,,298.41358071829706,,,,,,,,,,,,,,,,,,,,,,,,,
710,,,298.37467736246634,,,,,,,,,,,,,,,,,,,,,,,,,
711,,,300.2176936118279,,,,,,,,,,,,,,,,,,,,,,,,,
712,,,302.2663449582896,,,,,,,,,,,,,,,,,,,,,,,,,
713,,,301.16176053482855,,,,,,,,,,,,,,,,,,,,,,,,,
714,,,299.36289225502264,,,,,,,,,,,,,,,,,,,,,,,,,
715,,,300.981301075103,,,,,,,,,,,,,,,,,,,,,,,,,
716,,,302.2711840854318,,,,,,,,,,,,,,,,,,,,,,,,,
717,,,300.9798373503384,,,,,,,,,,,,,,,,,,,,,,,,,
718,,,298.8012351482059,,,,,,,,,,,,,,,,,,,,,,,,,
719,,,302.3178445677412,,,,,,,,,,,,,,,,,,,,,,,,,
720,,,300.0698338722025,,,,,,,,,,,,,,,,,,,,,,,,,
721,,,300.3523322620478,,,,,,,,,,,,,,,,,,,,,,,,,
722,,,301.46969047217857,,,,,,,,,,,,,,,,,,,,,,,,,
723,,,302.39946207253496,,,,,,,,,,,,,,,,,,,,,,,,,
724,,,300.7871473052487,,,,,,,,,,,,,,,,,,,,,,,,,
725,,,299.19537549562284,,,,,,,,,,,,,,,,,,,,,,,,,
726,,,300.3089211916108,,,,,,,,,,,,,,,,,,,,,,,,,
727,,,301.87928562691513,,,,,,,,,,,,,,,,,,,,,,,,,
728,,,302.45919265120204,,,,,,,,,,,,,,,,,,,,,,,,,
729,,,299.34376807255404,,,,,,,,,,,,,,,,,,,,,,,,,
730,,,298.71169250686063,,,,,,,,,,,,,,,,,,,,,,,,,
731,,,301.05244972151166,,,,,,,,,,,,,,,,,,,,,,,,,
732,,,302.4289818831146,,,,,,,,,,,,,,,,,,,,,,,,,
733,,,300.876773964817,,,,,,,,,,,,,,,,,,,,,,,,,
734,,,299.42814843417256,,,,,,,,,,,,,,,,,,,,,,,,,
735,,,299.9645035158258,,,,,,,,,,,,,,,,,,,,,,,,,
736,,,302.4533913900637,,,,,,,,,,,,,,,,,,,,,,,,,
737,,,301.7374475208116,,,,,,,,,,,,,,,,,,,,,,,,,
738,,,301.06204365586206,,,,,,,,,,,,,,,,,,,,,,,,,
739,,,300.8337679973631,,,,,,,,,,,,,,,,,,,,,,,,,
740,,,301.23254051322624,,,,,,,,,,,,,,,,,,,,,,,,,
741,,,301.4459019592692,,,,,,,,,,,,,,,,,,,,,,,,,
742,,,301.36183171613635,,,,,,,,,,,,,,,,,,,,,,,,,
743,,,301.5552386780435,,,,,,,,,,,,,,,,,,,,,,,,,
744,,,299.4806836806076,,,,,,,,,,,,,,,,,,,,,,,,,
745,,,299.2417181038342,,,,,,,,,,,,,,,,,,,,,,,,,
746,,,301.7624469981035,,,,,,,,,,,,,,,,,,,,,,,,,
747,,,300.8882762925734,,,,,,,,,,,,,,,,,,,,,,,,,
748,,,302.32129888298124,,,,,,,,,,,,,,,,,,,,,,,,,
749,,,299.9610428172342,,,,,,,,,,,,,,,,,,,,,,,,,
750,,,299.88255243001635,,,,,,,,,,,,,,,,,,,,,,,,,
751,,,301.0950112789061,,,,,,,,,,,,,,,,,,,,,,,,,
752,,,302.47503442385147,,,,,,,,,,,,,,,,,,,,,,,,,
753,,,301.2566935600076,,,,,,,,,,,,,,,,,,,,,,,,,
754,,,299.12057995246636,,,,,,,,,,,,,,,,,,,,,,,,,
755,,,300.3138896771915,,,,,,,,,,,,,,,,,,,,,,,,,
756,,,302.1554852795335,,,,,,,,,,,,,,,,,,,,,,,,,
757,,,302.1686610430689,,,,,,,,,,,,,,,,,,,,,,,,,
758,,,300.1020421810228,,,,,,,,,,,,,,,,,,,,,,,,,
759,,,299.36393065069313,,,,,,,,,,,,,,,,,,,,,,,,,
760,,,300.92042333901554,,,,,,,,,,,,,,,,,,,,,,,,,
