Experiment,piControl,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,historical,ssp126,ssp126,ssp126,ssp245,ssp245,ssp245,ssp370,ssp370,ssp370,ssp585,ssp585,ssp585
70,300.69002689328596,300.965523438886,302.38652054093865,299.1165960827862,298.03907788362386,299.93929298739505,300.7812694809492,301.02187695681573,298.9646904962545,300.07199337742964,299.94180774800753,298.68501687616055,301.62391369174566,302.6727032630586,302.2473013556303,303.6695398369058,305.32970754710954,304.5437090614491,303.59544398547774,306.35180751019544,306.15138085221446,306.0728398035994,305.3464198392637,303.7561693443304
71,301.7334225002769,300.25579285930456,297.48215254843217,298.77290205304774,299.992816565811,301.93000905814006,299.4198311123364,298.42431168602945,300.6537883920667,299.48272377792455,302.11630365713376,300.59818922609946,303.8165404262502,302.0749221724454,303.9655241535577,304.04838256953366,301.02531265338445,302.4222609616293,305.5783371905116,302.412278730919,304.0724989457268,304.3336331514103,305.5740590222237,306.80483044195483
72,299.8460638877166,297.7795053424354,299.56718212246216,300.5199453011891,302.3795353000903,296.4231532264725,300.15845773353686,298.39447491613186,301.38591562706165,298.2384834350415,299.01064859855404,302.2165204786664,300.19648848972844,304.65094386327564,302.91881914401273,304.74300488087425,303.1132956562638,304.66577528948295,305.5546069974744,305.7594812538776,305.9257411301155,307.09008926562746,306.5325237250369,303.04789291418416
73,300.72594344050685,299.92536514853424,301.9354894814633,298.24180997109045,298.7804581760376,298.37846782672233,302.46280215904363,301.0551458729023,301.660390411171,300.5836554888722,299.3890493875062,299.30643780466875,303.63377995299214,299.90253895108236,299.77437643598967,301.2882529731916,305.0264868904096,302.93056441807266,302.6595256921583,302.4579867815795,303.40814926496745,303.55285166146837,303.9116161603758,306.4004115729777
74,298.45684139047967,300.2214788275672,300.2398255782018,300.17090826545245,300.3296939367099,300.2906493885683,299.48550396714455,301.7540576212526,298.70612309571715,298.8020314929366,300.04791275134795,298.8237255448396,300.9767851516834,303.18228334786227,302.62613296937656,302.3743713847098,302.7413000306831,303.78604427988404,305.8314711150826,303.7564783007981,304.0430222171028,304.8251170783173,306.02930471429073,305.1006873677804
75,301.0715891850601,300.480317184843,298.76164348784727,301.49985607731725,302.03162098708896,299.6606668934615,298.3256541512626,299.6027442168343,301.28942668739893,300.73847222854715,301.1376414641101,300.17602391583597,302.03821300904764,303.83855155164525,303.74610516441794,305.31628560694594,305.5601921875456,303.1656112515995,301.78221359552884,306.47995272340563,304.65182520553833,305.31030777899247,304.83695786691186,306.6402492157852
76,298.02247220812626,302.7819972538368,298.54529535278175,298.1267153414683,299.3685676155803,302.10121568248684,299.56754044939396,299.99190369753063,300.3458999519212,299.2264698533434,300.8570394181083,303.04504317432907,303.18863292278985,300.4226401017906,300.6239136685995,302.5248655442802,302.75078140032065,304.5939704876892,304.7131804222346,303.67933897929163,301.7591442087117,303.73219522639414,305.59131517382417,305.90176529048927
77,299.61638751473305,299.2145038356369,301.20199691081797,298.64941130810354,297.48902452709893,297.92979443819485,299.73155365753524,301.9117579674205,298.85981366822625,297.9438145803831,300.17926603689057,297.4129736221351,300.37212636375807,302.46725445522844,300.9066340110141,303.7991795524222,305.28456607549396,301.9194552456233,306.279387037522,306.35907753122814,303.1352250135429,306.3479928216561,303.5054986928731,304.1417543738317
78,302.93030635946155,299.43530394737155,301.015909125345,300.69381807474446,300.2999898505779,299.8751680909781,299.6695901240574,297.39588455899144,299.34818316444535,301.17037405784373,298.17593989243966,298.95630418661,302.433463268155,304.68569075633997,303.2371826765231,304.7974360750757,301.68982658132785,305.4363708774702,303.6971993885041,303.1358419969749,306.12134901264744,304.50501174768834,306.7042451689584,307.1743898369028
79,298.193340089984,301.1073673279131,301.077545963462,301.01982107191645,301.8504292673146,301.072135657326,302.42602382370774,298.3614247573117,301.89096883688006,300.2446133133323,300.4956228635007,299.64585713239677,300.55246909451665,301.57138122724814,299.9876614974398,302.50735638307475,305.49493416278943,301.5917441382254,303.6367746180681,305.8543586155418,304.90384464278003,307.0586540972252,303.82896806670163,305.3782405386459
80,297.95060018619523,300.23691217005796,299.3563927713495,301.76776478114624,297.63849619239903,299.7856634187128,299.4130912825195,300.3263594278763,298.01189469516265,299.69417309937035,299.2333402460467,298.7489104056406,304.52817606414493,302.08455169987616,303.90327036627474,304.4117983260269,302.0166376060143,304.5371281472275,306.6361764081076,303.8657452511636,302.1220493097196,306.04202532665937,307.1079498491654,306.0477722794612
81,297.5463489617075,297.90435296709984,300.36873182402263,297.57858995899954,299.86634539527034,299.013162145345,301.1912067822066,302.413208279572,298.5316457238554,302.9448592974713,300.7601111175084,301.6407788512561,301.5697951068283,303.79955253265194,300.69399831884215,302.7653929789572,303.55876638438156,302.6563729163208,301.48866125155706,305.61478809758086,304.5808081183018,305.50879783574084,304.15867575164447,305.72428685902247
82,297.51767632953397,300.57779210187323,299.2094151142495,299.7052530514987,301.18919157405054,302.0755618797274,298.8828862163745,297.95916526758873,302.62009585962403,298.69836700572256,300.16553349517955,301.1493908252235,305.0720592594926,300.0315578491045,302.10159635569977,305.729005379176,303.741251212931,303.20965893317356,304.54417083359016,301.9273204965086,305.59862595876456,306.77704489877243,306.59885060484675,305.3880227980347
83,298.8131700505649,298.75077144885773,299.43494939629517,300.84973166878336,298.8339882002475,298.82000610933784,300.85070030050656,299.8241893246299,297.03753543186593,301.67657095534133,301.634037927067,300.8479052638465,301.56406425951144,301.5758768953525,305.066599141941,301.298106147895,303.3146411185387,304.83800957561624,305.6595415276641,305.62390694807306,304.91660873406767,303.9933546670054,306.39659250965616,305.7467697442029
84,299.6963937691089,298.88524675344667,299.3407639857374,301.27952725665847,302.1358779310853,300.4997334015474,299.62917863444767,302.49132733384124,298.73121367022003,298.97366877427754,299.55615920859765,302.9269066002576,300.4363889734706,304.80209501437724,302.81017126171037,304.45131356891284,303.56257377814705,302.0631113612672,305.4016472077737,305.3329540693791,304.79045269567473,305.5024552441933,304.5766680734345,304.8479035662721
85,300.141508395766,300.5588078548131,301.7304686092072,303.4997193326377,297.64519446620716,302.54949593847675,300.8447602583323,298.02711748944836,302.75166934722876,298.95305926260477,301.01860487566404,297.0683109879083,304.1249142626419,301.6962076355726,301.98181968954594,302.8844330364217,304.40493800058806,305.6253422648551,305.09197471128596,306.47195994787444,302.8856621830728,306.5983716392891,305.9686713404005,307.3077291726492
86,300.4378119431904,301.3532897296504,297.8837011218943,299.96076529118403,298.6997859183384,300.0882692193932,301.30938047692376,297.0564216319456,300.56996194288286,299.35793849402006,298.80309746049926,297.85609668840726,,,,,,,,,,,,
87,298.60281694431654,299.0455050060736,300.8412151836755,300.51498699089433,299.3014252063765,300.1339473538505,301.7049140635534,299.17781009359913,300.4091426899216,300.8217524232956,301.27795552331503,300.25696593490085,,,,,,,,,,,,
88,300.54391102100163,298.40847796528675,300.1793090114158,300.41046023687096,300.05738828616944,302.43144913426795,298.60149100068446,301.44463069526586,299.0242283244929,297.70902088106476,300.45778818936975,301.53396888293577,,,,,,,,,,,,
89,301.00807956468975,299.6270917581853,300.32499502236203,297.6701017329827,299.7065847191188,299.12024407915146,300.8202213654511,300.6158033255604,301.1180973417643,299.28924391351194,300.5490264010225,298.9570964711945,,,,,,,,,,,,
90,297.506045773403,299.78590290439735,298.7036457991563,300.9316901364413,302.07728055732986,297.5026626626843,299.82203379268697,300.7372258832373,299.60932472190893,301.5920386872179,301.40603612583953,300.0556701921944,,,,,,,,,,,,
91,299.02530135760486,299.87971791120685,303.05435267134715,298.9904020760357,299.2427840631007,298.45930722097484,298.6923942411253,297.506526220971,301.8496625814831,299.4861497211247,299.9602848657537,301.00590707817986,,,,,,,,,,,,
92,300.4987045277389,298.89304666280304,298.84784429267523,300.7003974508229,302.3991162268693,300.4227351087821,300.26047115413763,299.3131714135117,298.7776244989472,299.632822900568,298.22666810363285,299.7032035402595,,,,,,,,,,,,
93,296.8203168631771,300.4395404528141,300.27411783707595,301.2610032933496,300.75639910225254,302.32122115972135,299.9482917586055,301.184262544278,301.7197518145162,301.6060938816747,298.5489361751623,303.6483336086817,,,,,,,,,,,,
94,300.0943486554216,302.2464578910843,300.62441304366195,299.69415677674374,298.63542668292115,298.2555130869992,302.78543723169236,301.3426809904095,300.13656129895986,298.83213594741375,299.6705603238858,297.8625191626044,,,,,,,,,,,,
95,301.3646928962793,299.13931486885986,299.944449581071,299.7773513714281,299.2176850602889,299.72115312781426,298.9330922883283,299.1853746899216,300.5567149424663,299.3840475432666,299.90307060969053,298.646380408247,,,,,,,,,,,,
96,299.81127751886714,298.6773229300589,300.69270760694235,303.0881347212374,299.60270803634495,299.6409451786449,298.83375313904423,302.79473579851697,299.1942430754466,301.5884610324703,301.30086788629575,301.8681113168066,,,,,,,,,,,,
97,299.40223203177766,299.61969101176516,298.5007146546972,297.0977775021604,299.669289876362,301.891337844444,299.52095601153025,298.02031692090657,301.86047256011096,299.46306147417096,301.25793562424906,298.18024931599916,,,,,,,,,,,,
98,298.8242964809581,297.85746628450323,297.6038751558994,297.1488616993527,303.1763474111441,300.60462600733155,299.2574906643587,298.1099187342266,299.7024194048468,298.13001018854237,302.79959198434244,299.42882690360074,,,,,,,,,,,,
99,298.48462198888507,299.70830723783894,300.3981597500543,300.0418659399384,298.9722896243333,298.65112484871787,301.36222658434764,298.6600775219693,298.6594096585275,299.53144473151843,300.29790350169833,298.7576590951608,,,,,,,,,,,,
100,298.94553151692384,298.82966141161654,298.41491872692626,300.40305208100364,297.5723859302528,301.7496269006347,299.88052105429637,302.00327573080796,301.2883708320869,299.6729623732972,298.39409942666185,301.9042505378383,,,,,,,,,,,,
101,299.62613194703266,299.0612728678121,298.43624475529003,298.0255372675677,300.3239522461769,302.1832120281894,300.52846942420985,300.9398426286086,300.8688189277358,299.13971742069265,299.05419675318757,300.771000737702,,,,,,,,,,,,
102,296.4781615168942,301.7163856383879,301.7603774622616,300.15934938592875,303.05260312944057,298.24764186340724,302.2182044179518,298.57723350334624,298.6957917528018,300.58613170968755,299.7548063219008,299.1705682053633,,,,,,,,,,,,
103,299.9846691833223,300.9059058306016,299.09949962062956,302.4631660901819,297.12931279164235,297.38145907477406,299.36548001642853,301.5281803410242,300.165385341372,300.5285420692326,301.159165177052,301.8390321981545,,,,,,,,,,,,
104,301.33270836689854,298.21868195234356,301.21371879947156,298.07802430129544,298.73863584899067,298.76827242044584,301.4369809697118,299.04587009573186,297.84876042176245,298.50960807583647,300.4393856845486,300.40910622533903,,,,,,,,,,,,
105,299.28722039299913,299.5646267608566,302.2357379494995,300.2781326449636,301.88917726371284,302.24096846235835,301.1796562841209,299.73785433688187,299.48384102107684,301.2370088140005,299.8948366136622,300.78353004675034,,,,,,,,,,,,
106,301.32358143739515,300.3852309440538,298.8039646548282,301.0422628026853,301.00523372828417,297.23787115448937,300.4237189083696,301.8716095557972,301.32948779888096,302.6639956176562,301.2987378493029,300.35510522233795,,,,,,,,,,,,
107,300.7598106967296,300.95129028405637,299.0214852496624,300.6128881187485,301.8811686185066,299.6694288365543,299.9227863252833,303.699462173286,297.30526001667283,298.2425927200279,301.9747715419469,301.2602942769736,,,,,,,,,,,,
108,298.6685996934968,297.7921719843708,301.601484199954,299.08149023916445,302.2084762239785,301.90114845991644,298.6870743274473,298.6777110550842,299.48198708188056,299.2990275432355,300.09136711887237,301.6306791917761,,,,,,,,,,,,
109,299.18949347138613,299.4224273983983,302.797964252613,303.4033311106692,297.5731147251522,298.97496917919597,301.70964917168675,300.1405941365211,302.12585117904894,301.2237352042184,297.48599611369895,299.4063653627147,,,,,,,,,,,,
110,299.76569606330804,302.13496492737437,298.57141561101525,298.70593775573496,300.6102324930807,299.8500257706819,298.00027942000867,301.80987078316576,298.3741444878787,301.4512390502677,299.8929388749228,299.74080713052473,,,,,,,,,,,,
111,298.56391161870175,298.44026050387146,300.81948515870107,300.0674806012882,298.415131114449,302.13895879765914,299.8134653571166,298.8455442997037,300.1828804701301,297.97804444385275,302.2757361453293,299.5902108388021,,,,,,,,,,,,
112,298.5570068414657,300.2408344848605,301.77298103839206,300.8701398098902,301.2833251755853,299.91753608911057,299.67858476900045,298.73265459284676,301.61307380370334,299.89342550209545,301.5938906434506,300.92545437261265,,,,,,,,,,,,
113,299.08964089844017,300.4737028517173,301.19122441546375,299.9189648118863,298.97828779522206,300.3766723185659,300.2970225168244,300.85712058543317,299.37166716668975,300.66428037600843,299.6189180363335,299.755207886771,,,,,,,,,,,,
114,300.070772188777,300.57587256054313,300.9119249515425,300.75469359478967,299.23382981712854,302.0325802237688,302.8987138253553,301.4263896748476,301.7656603615596,302.86842524069993,300.14102993669655,302.58030704355934,,,,,,,,,,,,
115,301.2390593676664,298.9188686362373,302.41611781789834,301.8626408220105,300.9923392143324,298.67339966903177,298.3255671743495,302.6208980339007,299.5580196671935,298.6960807840119,298.88423013510834,299.157820375573,,,,,,,,,,,,
116,298.28168748930426,300.9444162353954,298.4818700740438,298.5208697478784,300.7760155936814,298.37852526229534,297.8223955525063,297.526027339211,300.52712320097925,298.6006813728838,299.8902241430712,301.1228414122497,,,,,,,,,,,,
117,300.38759229506667,296.8885030270783,299.03218493218,299.5964373702319,297.56196359770144,299.8604089672385,298.47414705777413,297.4061838006496,300.0822734330574,301.7605366958109,302.3159684268798,300.55815176841344,,,,,,,,,,,,
118,299.942804197102,298.1223204328392,300.48435679451205,301.17424214617694,298.02568956575675,299.1309914803342,298.74254531701075,300.3219393741574,300.9671777052478,297.1509561963773,298.34868325957603,301.03638133043665,,,,,,,,,,,,
119,299.1322953050705,299.72991781390806,299.8526329724653,297.5074009285191,300.1189052921877,300.4547703388164,299.1989008500406,301.8520507676539,300.9134074065528,298.5576099694155,300.8771982031896,299.6957864850527,,,,,,,,,,,,
120,298.90997806162744,302.7798594312014,302.47630934260354,299.5545730951951,299.68411937484035,302.7562120500526,300.8418166136535,299.66672853151385,300.22339606170834,301.64866889616746,299.8233634751393,299.8598297428566,,,,,,,,,,,,
121,299.1523093350774,299.9436924164424,299.25174732807636,302.15509201665355,301.17376220193705,299.7730030779933,302.70784752862187,301.3499209757363,298.95481198254805,297.5711150331206,298.7620794321025,300.8458662960094,,,,,,,,,,,,
122,297.14955697347574,299.5025142329095,297.8976630694226,301.8700197075657,302.163847846401,299.7064746946215,296.90849792509067,301.87734565231796,299.35800402836026,300.4664840743708,299.66105883564256,297.63460736810794,,,,,,,,,,,,
123,299.0805818430219,301.8415160277852,300.66490075361133,297.77133035546353,299.1935552437553,300.52110548822424,299.70475298037553,297.99467047147044,302.0114798712946,302.97931717581815,301.39659597484894,299.5653275016336,,,,,,,,,,,,
124,300.81609546444304,300.1641078082761,301.72647666315646,299.94305621120753,299.16455174015965,303.0941349358027,302.4098508956313,298.58422212891475,298.5849357529522,301.56833400175697,300.20879097733075,300.40028405819294,,,,,,,,,,,,
125,300.37631898614615,302.19955210392396,297.9654029551193,298.9561779532716,301.7494698923154,297.17730141754805,300.1044209951506,300.2006255906911,302.1488639001728,300.3803684139554,300.87250720974544,299.2319471406056,,,,,,,,,,,,
126,297.9644565298865,297.66775300606895,298.72708463620165,301.040590484294,298.9115210522345,298.5971876883166,300.3875967687107,299.46262487587336,298.80239857948203,298.3983696548199,300.72769130831745,302.8392494443153,,,,,,,,,,,,
127,298.7776040637206,300.66262136967526,300.5277233804912,302.05361572174996,299.86343149346186,302.2645441119087,303.2959388337271,301.72366150036186,300.1653560714273,299.56525877085113,297.24317162819204,300.6065078411634,,,,,,,,,,,,
128,299.16788296753424,302.8037481723499,299.7181609835374,299.14093268165783,300.3986340797267,298.3550939288382,298.8273548192595,301.7835083755137,301.07437142690225,300.4749731865707,299.85615345993534,299.88343674711933,,,,,,,,,,,,
129,299.43205663106346,300.966433391487,298.9363899232338,301.3778326666988,303.64411838351816,301.97474904113113,301.3304463855157,297.52422669432866,300.22170436796597,300.27117212805905,301.8909876477547,299.72399968181986,,,,,,,,,,,,
130,299.69271136397464,298.54445781325217,300.79496808980247,300.80799465116,299.152093193299,303.7532821640703,303.2030652744591,299.61843340260845,300.4110863555981,300.8942367525217,299.8662744839345,301.2294275078545,,,,,,,,,,,,
131,297.7865290103334,301.6924942644016,299.1190432346905,299.11743552865244,301.82754470975163,297.4032943634723,297.5840681571088,300.08867515426067,298.48614709909384,299.93620288822655,299.4900274571716,302.6046705182126,,,,,,,,,,,,
132,299.32911542551733,300.376572719148,297.7357561659514,300.7270457022451,300.630661931066,300.0495639887545,299.04075521404553,300.532576994469,301.7234109310014,299.20457224649846,303.42368288885615,302.0225378074699,,,,,,,,,,,,
133,301.5933750065899,299.7377615679859,299.3912052022785,302.6844231029329,299.58209932187106,301.19872828611307,300.67033558777285,301.77075117019103,300.8794191755101,302.75626476463754,297.2943472960728,298.701845542249,,,,,,,,,,,,
134,298.6684912376336,301.4484927538087,299.29545944746,299.33954619857155,300.3379756930272,301.07785923246234,298.9316883918065,301.92748021700027,300.1466279329364,300.3075522128497,298.80270906325023,298.1826089384237,,,,,,,,,,,,
135,300.03684179103146,300.6263856794347,301.0052268844793,300.47872721845573,302.48215567106126,302.83593631811954,300.21605928829655,298.2627435584015,298.9796804008901,299.04644583968434,299.0936871813319,301.555547564282,,,,,,,,,,,,
136,299.64509381263525,299.3555484032299,300.9174367037786,299.90284951514803,299.47074167632064,300.31046338324654,301.96616663662775,301.0378041259541,298.25929473422497,300.36274066033957,302.28628736614036,301.23749580048906,,,,,,,,,,,,
137,299.87821768620887,300.7971392538293,301.4239212647028,301.8468952091334,298.5227741610874,298.01292375493864,300.7975711338293,302.42334551916673,299.9984970085218,300.0874382879694,298.26233627162077,299.6152369949776,,,,,,,,,,,,
138,300.2267907434089,299.9394490006229,299.8499951465094,301.6519693650476,297.9942262735064,300.831439307674,303.6360235906025,298.9843973841321,301.18334644095677,299.4793790628901,299.77538514182714,302.52530937601733,,,,,,,,,,,,
139,300.3447988578787,300.3832624605522,301.32193885797375,299.02155344737656,299.2236803662933,300.911032001787,297.5826261606394,298.99338590653184,299.56965324196824,302.97979859321686,302.88942484773133,297.21215370264105,,,,,,,,,,,,
140,302.2757834100384,300.5374685373036,298.9436210096172,300.5289400683987,302.02708754172494,299.1220988625691,298.3109367531051,299.485187320767,301.0818814560419,298.7596227122545,298.50749974713125,299.41106463857795,,,,,,,,,,,,
141,296.46573393258,298.163372533701,301.2599015018675,302.8550994319474,298.4453033592478,299.4279693514927,301.95254417327806,301.732135889739,299.6656284310736,300.9995281546191,301.1120096024431,301.6987205841046,,,,,,,,,,,,
142,297.54593400900785,297.58064573385457,303.2847619119258,298.7717051424906,302.71704197997127,297.69947610404876,300.6280995796888,301.9219188113837,301.6686922508779,303.2733524000994,302.11931787829604,301.66058119734237,,,,,,,,,,,,
143,299.84866169080067,300.76544243003264,297.8319958113321,301.20036648902646,298.05362696767037,300.97005700656683,300.59481556115725,296.4624420562736,298.76778364873854,300.0322603392137,298.2955570152073,300.94264783154057,,,,,,,,,,,,
144,298.4929455746428,303.56536971047785,299.85652584158186,302.93145067935706,298.94520751425125,301.0576015951904,301.4459846159281,298.9072717619044,298.9182878177206,300.6033997853552,300.11453823172945,297.10995147892845,,,,,,,,,,,,
145,299.98113531756013,297.42895160955953,300.8020400358773,297.22020272062565,303.1581342640971,298.5379641245723,303.55632512626374,299.66245772169395,299.6188663883626,299.7203494547663,302.2865246345195,298.18129224161925,,,,,,,,,,,,
146,302.1415261300231,298.7491414149923,298.6349057069535,299.058346051927,299.47966517306014,299.4653583686592,297.70954064794864,301.8099953227395,299.9536191688537,301.4471824056398,296.6884002783392,300.4260082763404,,,,,,,,,,,,
147,297.60554061021355,302.62412026462147,300.3487147049939,301.05247573364403,301.70762517215746,302.6067054938829,300.53628293689377,298.8000779412634,299.0484938560567,299.1964733935394,299.1433007848087,300.0888727377128,,,,,,,,,,,,
148,299.70169326147766,299.35287534889017,302.7184928859427,301.5067574673469,299.85928252873595,298.6037094199549,303.8790233446209,300.13972577609576,301.75597366042007,298.44485633282665,300.6431235247052,300.3611126236623,,,,,,,,,,,,
149,300.306121581068,297.4750533396884,297.8918549880311,298.56218655519064,297.7316063449359,299.7345306846201,296.8122408161643,300.16795543816016,301.03783942876015,298.8881719001663,303.453662390803,302.66908745979526,,,,,,,,,,,,
150,299.9226815169652,299.48890921537225,299.1238611975278,299.44731784609115,299.611440106243,300.63193497606875,298.1202291004937,298.6043467296076,300.77171605980925,302.10433831595145,297.7503703301775,302.4836018283314,,,,,,,,,,,,
151,299.1252288655166,299.79787799307593,300.4800020393839,302.0507759978232,300.9902216206744,297.53435909662136,299.86716306182444,300.0207148248245,300.6495616659203,300.0398331574543,301.0146887502875,300.83671174693467,,,,,,,,,,,,
152,298.67399574969005,302.2974870337608,302.02570532987903,302.01723359044263,304.0198193244121,299.53168174950406,303.4393304100666,303.0678896999228,300.1380579921243,300.1274094987005,302.96771442720484,298.15790170190627,,,,,,,,,,,,
153,299.3784004922462,301.7469453186053,298.04797068299666,299.49526211359733,298.92615375245373,302.3970550900967,297.94536198189763,298.8185091533066,299.12144387371245,299.33549147495404,298.580315369311,298.60202413213636,,,,,,,,,,,,
154,301.14512034331983,301.34097832416046,300.8611682903431,301.12996271181095,298.6016600683195,303.13351882163585,299.2079015982199,299.8294186412974,300.92659222003243,301.35943671305427,298.7456294356659,298.731306261037,,,,,,,,,,,,
155,299.38968568204183,302.66319486430353,301.1089111362249,298.85434805736946,301.27050301404535,299.14504421129914,301.0928507324856,301.93455381715495,299.18267578131037,299.34227538493565,301.24627084863465,300.4931135693351,,,,,,,,,,,,
156,298.655893356221,302.258631092573,299.04622567488286,300.6897797001148,300.90805275388186,299.0482020285981,302.4154635318575,299.37402100744504,299.9358233750895,298.83548259834816,300.96985482246504,302.11728395328856,,,,,,,,,,,,
157,301.72375340989726,301.31970789585995,299.67294100072473,303.5832747495502,303.8719092590303,299.75846966754233,299.1772784065099,302.5423680247239,302.42472207957024,299.14670041779505,302.11327611163773,297.7054343281116,,,,,,,,,,,,
158,298.49632985093695,301.8911808736507,300.68139878968526,298.39468236570286,297.9231441126573,300.23543376071444,298.34362666468263,298.250069656488,300.4047031655294,302.16768899570917,300.58652798641737,299.7200719412493,,,,,,,,,,,,
159,300.134977903893,299.4943377198677,302.39732077970547,298.7817428779872,299.29790013528253,300.2779384507748,300.67667759857403,299.95937798700714,300.76545195261656,298.25841324223626,297.7265627683461,302.56626770760494,,,,,,,,,,,,
160,303.1653879915265,299.6099211358524,297.6122939320023,301.83648934499485,300.7008458807658,301.9742508155648,302.6973802454002,302.94814456683133,301.2021977453757,298.6861696397163,299.1729777295355,299.559524454414,,,,,,,,,,,,
161,296.9610223406309,303.73214784388045,299.2595920361196,299.5375481492524,303.8613917522957,303.6369862948288,298.4726467115385,301.71098352599284,303.40668704651085,299.932211306076,303.3232327323869,300.8503793842273,,,,,,,,,,,,
162,298.8660836278263,298.2084070920485,301.98752367415307,301.79908949795436,298.71982683663674,297.62663453144023,299.37698857784636,297.940234308936,299.31290416011217,301.0463049875412,298.4291002232171,303.6646119458868,,,,,,,,,,,,
163,299.5060050264362,298.4672346150932,302.89299467366897,303.51814340060633,301.3354839740229,298.6537408621409,300.6766388519273,299.0957694636429,299.8563289419775,303.6557179775569,300.1339548094664,299.86838409130866,,,,,,,,,,,,
164,297.52528793525266,299.9862446793942,299.53637953271254,298.6190416290826,303.7621458179918,300.46601005971144,301.5008096981744,300.6210576891997,300.819184515519,298.0340032232089,302.2317403464319,299.4500643728899,,,,,,,,,,,,
165,300.2026157963369,,,,,,,,,,,,,,,,,,,,,,,
166,301.02557082878224,,,,,,,,,,,,,,,,,,,,,,,
167,299.8180404295422,,,,,,,,,,,,,,,,,,,,,,,
168,299.1661405897341,,,,,,,,,,,,,,,,,,,,,,,
169,301.35092795640685,,,,,,,,,,,,,,,,,,,,,,,
170,297.9792232500231,,,,,,,,,,,,,,,,,,,,,,,
171,299.842100922596,,,,,,,,,,,,,,,,,,,,,,,
172,299.532030292383,,,,,,,,,,,,,,,,,,,,,,,
173,299.76197338031005,,,,,,,,,,,,,,,,,,,,,,,
174,298.2614165513757,,,,,,,,,,,,,,,,,,,,,,,
175,298.6828609326405,,,,,,,,,,,,,,,,,,,,,,,
176,301.490095692314,,,,,,,,,,,,,,,,,,,,,,,
177,301.92603586858735,,,,,,,,,,,,,,,,,,,,,,,
178,299.0685513469511,,,,,,,,,,,,,,,,,,,,,,,
179,299.29204155863505,,,,,,,,,,,,,,,,,,,,,,,
180,299.8932255472458,,,,,,,,,,,,,,,,,,,,,,,
181,299.996387141147,,,,,,,,,,,,,,,,,,,,,,,
182,300.8520992330223,,,,,,,,,,,,,,,,,,,,,,,
183,299.5154919161326,,,,,,,,,,,,,,,,,,,,,,,
184,300.0144053549955,,,,,,,,,,,,,,,,,,,,,,,
185,299.3411998713613,,,,,,,,,,,,,,,,,,,,,,,
186,300.5898195720069,,,,,,,,,,,,,,,,,,,,,,,
187,299.95430626910513,,,,,,,,,,,,,,,,,,,,,,,
188,299.6126371249826,,,,,,,,,,,,,,,,,,,,,,,
189,298.49440024602836,,,,,,,,,,,,,,,,,,,,,,,
190,301.81912170101003,,,,,,,,,,,,,,,,,,,,,,,
191,299.8114230742455,,,,,,,,,,,,,,,,,,,,,,,
192,300.7540979664948,,,,,,,,,,,,,,,,,,,,,,,
193,301.84391799303467,,,,,,,,,,,,,,,,,,,,,,,
194,300.53253568703394,,,,,,,,,,,,,,,,,,,,,,,
195,302.3966892452451,,,,,,,,,,,,,,,,,,,,,,,
196,297.24772692844004,,,,,,,,,,,,,,,,,,,,,,,
197,299.04423600949707,,,,,,,,,,,,,,,,,,,,,,,
198,298.2651614298882,,,,,,,,,,,,,,,,,,,,,,,
199,299.8113379986558,,,,,,,,,,,,,,,,,,,,,,,
200,299.2537429195071,,,,,,,,,,,,,,,,,,,,,,,
201,299.8815705209119,,,,,,,,,,,,,,,,,,,,,,,
202,303.4347111598834,,,,,,,,,,,,,,,,,,,,,,,
203,297.0294789166249,,,,,,,,,,,,,,,,,,,,,,,
204,298.65854132477716,,,,,,,,,,,,,,,,,,,,,,,
205,300.89869927551325,,,,,,,,,,,,,,,,,,,,,,,
206,302.17890400407754,,,,,,,,,,,,,,,,,,,,,,,
207,297.8696931396012,,,,,,,,,,,,,,,,,,,,,,,
208,298.43167917916253,,,,,,,,,,,,,,,,,,,,,,,
209,300.5916338714528,,,,,,,,,,,,,,,,,,,,,,,
210,300.77153687885783,,,,,,,,,,,,,,,,,,,,,,,
211,300.42135403604726,,,,,,,,,,,,,,,,,,,,,,,
212,301.51085000918823,,,,,,,,,,,,,,,,,,,,,,,
213,297.32187356711694,,,,,,,,,,,,,,,,,,,,,,,
214,298.72668925583565,,,,,,,,,,,,,,,,,,,,,,,
215,299.1125356552312,,,,,,,,,,,,,,,,,,,,,,,
216,300.5658002929915,,,,,,,,,,,,,,,,,,,,,,,
217,299.95791861715094,,,,,,,,,,,,,,,,,,,,,,,
218,302.0753576827937,,,,,,,,,,,,,,,,,,,,,,,
219,300.30753022943674,,,,,,,,,,,,,,,,,,,,,,,
220,299.1299117681865,,,,,,,,,,,,,,,,,,,,,,,
221,301.17785256701217,,,,,,,,,,,,,,,,,,,,,,,
222,298.3071199174118,,,,,,,,,,,,,,,,,,,,,,,
223,300.3183242808912,,,,,,,,,,,,,,,,,,,,,,,
224,301.9337380737784,,,,,,,,,,,,,,,,,,,,,,,
225,296.7971753265257,,,,,,,,,,,,,,,,,,,,,,,
226,299.3424973105993,,,,,,,,,,,,,,,,,,,,,,,
227,301.2359262925361,,,,,,,,,,,,,,,,,,,,,,,
228,300.0072648522469,,,,,,,,,,,,,,,,,,,,,,,
229,299.91146004836895,,,,,,,,,,,,,,,,,,,,,,,
230,297.49967877608407,,,,,,,,,,,,,,,,,,,,,,,
