Experiment,piControl,historical,historical,historical,ssp126,ssp245,ssp370,ssp370,ssp370,ssp585
393,298.47254588225155,,,,,,,,,
394,300.7925685612278,,,,,,,,,
395,299.5020118051751,,,,,,,,,
396,296.4591038679266,,,,,,,,,
397,300.2474454773862,,,,,,,,,
398,300.94799429181717,,,,,,,,,
399,300.35223415257997,,,,,,,,,
400,299.9337898630666,,,,,,,,,
401,301.01359719971214,,,,,,,,,
402,297.19783592081825,,,,,,,,,
403,298.65220880012276,,,,,,,,,
404,298.6441319839904,,,,,,,,,
405,301.1689614011177,,,,,,,,,
406,299.29284139127316,,,,,,,,,
407,299.8493787596306,,,,,,,,,
408,298.6876379325905,,,,,,,,,
409,299.1180335870054,,,,,,,,,
410,301.9976106050885,,,,,,,,,
411,296.8376408162026,,,,,,,,,
412,298.56740773892926,,,,,,,,,
413,301.0580774764501,,,,,,,,,
414,299.52773568795027,,,,,,,,,
415,301.3432165778567,,,,,,,,,
416,299.3137038407715,,,,,,,,,
417,299.01343829230495,,,,,,,,,
418,299.73442760888594,,,,,,,,,
419,301.510209504931,,,,,,,,,
420,298.2485527339932,,,,,,,,,
421,298.23883529888764,,,,,,,,,
422,298.9730174644032,,,,,,,,,
423,298.80143213736886,,,,,,,,,
424,300.80703488235713,,,,,,,,,
425,298.95678924877376,,,,,,,,,
426,300.03466141283394,,,,,,,,,
427,300.28674654447855,,,,,,,,,
428,301.57556356559866,,,,,,,,,
429,298.4439125478074,,,,,,,,,
430,300.07782502034877,,,,,,,,,
431,297.46551643178185,,,,,,,,,
432,298.9218727376594,,,,,,,,,
433,299.1508750178766,,,,,,,,,
434,300.9795927303858,,,,,,,,,
435,299.37472231252013,,,,,,,,,
436,299.17097590314006,,,,,,,,,
437,298.625352143934,,,,,,,,,
438,300.2681523460699,,,,,,,,,
439,298.9635459468647,,,,,,,,,
440,297.7541895577194,,,,,,,,,
441,299.73994295875497,,,,,,,,,
442,299.86351518874386,,,,,,,,,
443,301.83815416743414,,,,,,,,,
444,300.09141345217614,,,,,,,,,
445,297.8776798633897,,,,,,,,,
446,300.18549198264384,,,,,,,,,
447,300.47617640466245,,,,,,,,,
448,297.50686876076725,,,,,,,,,
449,300.5083912714928,,,,,,,,,
450,302.0589829567887,,,,,,,,,
451,297.29086769944246,,,,,,,,,
452,299.6327917458829,,,,,,,,,
453,301.6131466885649,,,,,,,,,
454,296.9132009524189,,,,,,,,,
455,299.36054392581985,,,,,,,,,
456,300.2523409383569,,,,,,,,,
457,300.9524349480027,,,,,,,,,
458,301.8376256546347,,,,,,,,,
459,298.73094909818167,,,,,,,,,
460,300.0295954643181,,,,,,,,,
461,300.51276136711186,,,,,,,,,
462,301.49856100157825,,,,,,,,,
463,297.8655872827769,,,,,,,,,
464,300.5523186807473,,,,,,,,,
465,299.48496702023385,,,,,,,,,
466,299.3911993687766,,,,,,,,,
467,298.3123719593011,,,,,,,,,
468,298.96340066358175,,,,,,,,,
469,297.571575512009,,,,,,,,,
470,299.0962542990976,,,,,,,,,
471,299.65844359984646,,,,,,,,,
472,297.57656499940276,,,,,,,,,
473,299.4619725416408,,,,,,,,,
474,300.76114562178265,,,,,,,,,
475,298.2516135173386,,,,,,,,,
476,298.2268223132406,,,,,,,,,
477,299.18012860792624,,,,,,,,,
478,299.05645608620256,,,,,,,,,
479,300.6631298906478,,,,,,,,,
480,300.6908383129266,,,,,,,,,
481,296.89647681793485,,,,,,,,,
482,299.3457512501696,,,,,,,,,
483,300.78966436247896,,,,,,,,,
484,297.5895726593,,,,,,,,,
485,300.0777255339522,,,,,,,,,
486,298.3388857879177,,,,,,,,,
487,301.0456543311648,,,,,,,,,
488,301.04579563213105,,,,,,,,,
489,298.6653098234495,,,,,,,,,
490,300.3207641300876,,,,,,,,,
491,298.18848032811223,,,,,,,,,
492,298.76084206925526,,,,,,,,,
493,298.20162033994467,,,,,,,,,
494,299.597062610162,,,,,,,,,
495,299.9759272377849,,,,,,,,,
496,298.8990347432985,,,,,,,,,
497,300.8016261746888,,,,,,,,,
498,298.9219809164962,,,,,,,,,
